gene,chr,start,end,splice_type,novel,aorta_ENCFF745HHL_in_cov,aorta_ENCFF745HHL_total_cov
ENSG00000136877.14,chr9,127813194,127814505,PAS,True,82,369
ENSG00000165119.20,chr9,83969380,83970161,3AS,False,176,399
ENSG00000165119.20,chr9,83967990,83969440,PAS,True,180,404
ENSG00000165119.20,chr9,83968082,83969380,PAS,True,228,404
ENSG00000165119.20,chr9,83980502,83980645,TSS,True,248,407
ENSG00000165119.20,chr9,83980152,83980270,TSS,True,326,407
ENSG00000165119.20,chr9,83978372,83980623,TSS,False,323,407
ENSG00000176978.13,chr9,137112230,137112744,IR,True,542,637
ENSG00000176978.13,chr9,137114576,137114646,IR,False,522,614
ENSG00000176978.13,chr9,137114646,137114909,TSS,True,118,643
ENSG00000176978.13,chr9,137114462,137115159,TSS,True,552,643
ENSG00000107130.9,chr9,130172330,130172727,TSS,False,122,138
ENSG00000164975.15,chr9,15461630,15462807,PAS,True,81,131
ENSG00000164975.15,chr9,15459718,15461629,PAS,True,68,129
ENSG00000136842.13,chr9,97501645,97501803,TSS,False,115,239
ENSG00000136842.13,chr9,97564037,97564168,TSS,True,162,238
ENSG00000136842.13,chr9,97599633,97601742,PAS,True,29,234
ENSG00000119408.16,chr9,124257916,124258085,TSS,True,35,135
ENSG00000119408.16,chr9,124257980,124258361,TSS,True,116,135
ENSG00000119408.16,chr9,124350836,124353799,PAS,True,18,135
ENSG00000041982.15,chr9,115084472,115085863,IR,True,97,108
ENSG00000041982.15,chr9,115019578,115021267,PAS,True,153,525
ENSG00000041982.15,chr9,115082691,115082807,PAS,True,97,130
ENSG00000041982.15,chr9,115083620,115084472,PAS,True,95,130
ENSG00000041982.15,chr9,115088275,115091154,PAS,True,91,103
ENSG00000041982.15,chr9,115117981,115118653,TSS,True,453,555
ENSG00000041982.15,chr9,115042218,115042370,TSS,True,331,407
ENSG00000041982.15,chr9,115036097,115037688,TSS,True,363,404
ENSG00000198467.14,chr9,35684550,35684731,IR,False,66,623
ENSG00000198467.14,chr9,35684550,35685063,IR,False,3952,4509
ENSG00000167123.18,chr9,128420443,128421074,TSS,True,42,268
ENSG00000130717.12,chr9,131525977,131528943,ES,False,121,139
ENSG00000107104.18,chr9,710797,713464,TSS,True,170,222
ENSG00000107104.18,chr9,738206,738504,TSS,True,86,207
ENSG00000107104.18,chr9,745172,746105,PAS,True,45,227
ENSG00000095321.16,chr9,129108077,129109178,ES,False,109,123
ENSG00000095321.16,chr9,129108077,129110482,ES,False,71,197
ENSG00000095321.16,chr9,129110482,129110797,TSS,True,69,266
ENSG00000197958.12,chr9,127451280,127451405,TSS,True,26,232
ENSG00000204054.13,chr9,129489299,129493418,3AS,False,98,124
ENSG00000204054.13,chr9,129489299,129503322,ES,False,18,159
ENSG00000204054.13,chr9,129493595,129503322,ES,False,133,149
ENSG00000204054.13,chr9,129488667,129489299,TSS,True,33,195
ENSG00000177239.14,chr9,137085401,137087218,TSS,True,37,221
ENSG00000137106.17,chr9,37422805,37424844,5AS,False,18,104
ENSG00000137106.17,chr9,37422614,37422833,TSS,True,44,132
ENSG00000137106.17,chr9,37422654,37422805,TSS,True,114,132
ENSG00000187239.16,chr9,130042951,130043238,TSS,True,98,117
ENSG00000187239.16,chr9,129994842,129995018,TSS,True,103,117
ENSG00000096968.13,chr9,4984768,4985630,TSS,False,75,116
ENSG00000096968.13,chr9,5077452,5077516,PAS,True,99,114
ENSG00000136942.14,chr9,124861909,124861987,TSS,True,17,122
ENSG00000119326.14,chr9,108942568,108942834,PAS,True,18,103
ENSG00000119326.14,chr9,109013301,109013590,TSS,True,13,103
ENSG00000119402.16,chr9,120788186,120793148,3AS,False,22,132
ENSG00000119402.16,chr9,120793257,120793359,5AS,True,50,118
ENSG00000119402.16,chr9,120793359,120793424,TSS,True,97,147
ENSG00000119402.16,chr9,120793353,120793427,TSS,False,80,147
ENSG00000119402.16,chr9,120793148,120793363,TSS,True,128,147
ENSG00000136783.9,chr9,104747667,104747852,TSS,False,11,100
ENSG00000119383.19,chr9,129111320,129111631,TSS,True,147,203
ENSG00000119383.19,chr9,129139361,129139649,TSS,False,171,202
ENSG00000119383.19,chr9,129141972,129142082,TSS,False,176,202
ENSG00000119383.19,chr9,129141644,129141918,TSS,False,167,202
ENSG00000119383.19,chr9,129147386,129148946,PAS,True,26,184
ENSG00000165802.22,chr9,137459031,137459513,TSS,True,84,105
ENSG00000165802.22,chr9,137457406,137457903,TSS,True,85,105
ENSG00000165802.22,chr9,137453055,137453268,TSS,False,92,105
ENSG00000111142.13,chr12,95474330,95476073,3AS,False,25,162
ENSG00000023734.10,chr12,15882819,15889927,ES,False,99,746
ENSG00000123384.13,chr12,57209561,57209868,TSS,True,283,348
ENSG00000123384.13,chr12,57209885,57210169,TSS,True,310,348
ENSG00000067182.7,chr12,6330711,6333068,ES,False,35,337
ENSG00000067182.7,chr12,6341775,6342117,TSS,True,57,379
ENSG00000111237.18,chr12,110496203,110502048,5AS,True,92,127
ENSG00000111237.18,chr12,110491524,110492122,PAS,True,26,176
ENSG00000111237.18,chr12,110502036,110502127,TSS,True,142,176
ENSG00000111237.18,chr12,110502048,110502127,TSS,True,62,176
ENSG00000061273.17,chr12,47795586,47795768,TSS,False,132,252
ENSG00000181852.17,chr12,56221902,56221999,TSS,True,134,182
ENSG00000181852.17,chr12,56221759,56221944,TSS,True,72,182
ENSG00000092841.18,chr12,56160320,56160625,IR,False,1171,1826
ENSG00000092841.18,chr12,56160320,56161386,ES,False,427,1582
ENSG00000092841.18,chr12,56160320,56161386,IR,True,427,1068
ENSG00000092841.18,chr12,56160670,56161386,IR,True,1172,1821
ENSG00000092841.18,chr12,56158337,56158404,TSS,True,443,2514
ENSG00000092841.18,chr12,56161386,56161581,PAS,True,662,2261
ENSG00000092841.18,chr12,56160242,56161580,PAS,True,1630,2254
ENSG00000060138.12,chr12,10722849,10723567,TSS,True,71,115
ENSG00000060138.12,chr12,10715693,10716696,TSS,True,84,115
ENSG00000167778.8,chr12,53079310,53079414,TSS,True,64,474
ENSG00000139644.12,chr12,49741548,49741611,TSS,False,244,468
ENSG00000139644.12,chr12,49752461,49752549,TSS,True,354,468
ENSG00000182199.10,chr12,57229648,57229811,TSS,True,121,420
ENSG00000182199.10,chr12,57230053,57230244,TSS,True,358,420
ENSG00000151491.13,chr12,15682972,15789160,ES,False,166,190
ENSG00000151491.13,chr12,15620133,15621430,PAS,True,67,249
ENSG00000151491.13,chr12,15660635,15660740,PAS,True,163,215
ENSG00000151491.13,chr12,15789160,15790148,TSS,True,65,255
ENSG00000110871.14,chr12,120522363,120528939,ES,False,76,104
ENSG00000120820.12,chr12,104019676,104049894,ES,False,52,176
ENSG00000111348.8,chr12,14961536,14961601,TSS,True,11,104
ENSG00000135452.9,chr12,57745000,57745217,TSS,True,18,150
ENSG00000134291.11,chr12,47966172,47966682,5AS,False,92,211
ENSG00000134291.11,chr12,47963562,47963633,TSS,False,35,213
ENSG00000161638.10,chr12,54397487,54398596,IR,True,90,209
ENSG00000161638.10,chr12,54398698,54399644,IR,True,39,161
ENSG00000161638.10,chr12,54399758,54399863,IR,False,38,188
ENSG00000161638.10,chr12,54399947,54400845,IR,False,37,187
ENSG00000161638.10,chr12,54400995,54401372,IR,True,73,198
ENSG00000161638.10,chr12,54401478,54401584,IR,True,71,196
ENSG00000161638.10,chr12,54401665,54401775,IR,False,64,191
ENSG00000161638.10,chr12,54401855,54402000,IR,True,68,190
ENSG00000161638.10,chr12,54395260,54396376,PAS,True,112,602
ENSG00000161638.10,chr12,54398857,54400995,PAS,True,225,262
ENSG00000161638.10,chr12,54397364,54397490,TSS,True,264,546
ENSG00000161638.10,chr12,54397578,54402328,TSS,True,432,546
ENSG00000130779.20,chr12,122341697,122352725,ES,False,546,621
ENSG00000130779.20,chr12,122380558,122422520,ES,False,498,559
ENSG00000130779.20,chr12,122328262,122328426,PAS,True,553,652
ENSG00000130779.20,chr12,122340753,122341697,PAS,True,189,637
ENSG00000130779.20,chr12,122422520,122423000,TSS,True,110,670
ENSG00000111667.13,chr12,6863308,6863829,5AS,False,213,238
ENSG00000111667.13,chr12,6852017,6852290,TSS,True,59,246
ENSG00000136045.11,chr12,107712110,107713461,PAS,True,28,104
ENSG00000136045.11,chr12,107697466,107697588,PAS,True,78,102
ENSG00000211455.7,chr12,27244332,27297709,ES,False,159,183
ENSG00000211455.7,chr12,27244230,27244332,TSS,True,43,231
ENSG00000211455.7,chr12,27322327,27325961,PAS,True,70,211
ENSG00000211455.7,chr12,27297709,27299820,PAS,True,184,205
ENSG00000167552.13,chr12,49188976,49189080,TSS,True,299,2659
ENSG00000063046.17,chr12,53006278,53006496,TSS,True,131,766
ENSG00000011465.16,chr12,91179361,91179559,TSS,True,404,2720
ENSG00000089009.15,chr12,112409586,112409634,TSS,True,271,1121
ENSG00000089009.15,chr12,112408419,112409605,TSS,True,861,1119
ENSG00000111642.15,chr12,6570080,6570693,PAS,True,65,119
ENSG00000111642.15,chr12,6578842,6578917,PAS,True,76,113
ENSG00000111642.15,chr12,6582136,6582277,TSS,True,85,102
ENSG00000008405.11,chr12,107092803,107093856,TSS,True,39,100
ENSG00000174099.11,chr12,65278865,65326825,ES,False,578,1714
ENSG00000089157.15,chr12,120200831,120201082,3AS,False,2567,2859
ENSG00000089157.15,chr12,120201082,120201113,TSS,True,366,3227
ENSG00000182196.13,chr12,122981266,122981594,5AS,False,67,121
ENSG00000182196.13,chr12,122981266,122981594,IR,False,67,123
ENSG00000182196.13,chr12,122981809,122982030,IR,False,20,196
ENSG00000182196.13,chr12,122980468,122980745,TSS,True,30,201
ENSG00000197905.8,chr12,2958958,2959481,TSS,True,74,104
ENSG00000197905.8,chr12,2959481,2960040,TSS,True,41,104
ENSG00000196531.10,chr12,56725262,56725531,TSS,True,78,384
ENSG00000089053.12,chr12,121328458,121330582,3AS,False,159,359
ENSG00000089053.12,chr12,121352133,121352462,TSS,True,51,415
ENSG00000087448.10,chr12,27779977,27781202,TSS,True,28,116
ENSG00000087448.10,chr12,27797714,27803040,PAS,True,26,100
ENSG00000167553.15,chr12,49265010,49265184,TSS,True,66,218
ENSG00000135506.15,chr12,57715970,57716091,3AS,False,872,1249
ENSG00000135506.15,chr12,57719182,57720405,ES,False,924,1316
ENSG00000135506.15,chr12,57693960,57694323,TSS,True,165,1335
ENSG00000183160.8,chr12,108597969,108598096,TSS,True,57,105
ENSG00000062485.18,chr12,56300159,56300392,TSS,True,59,259
ENSG00000062485.18,chr12,56275995,56276685,TSS,True,221,251
ENSG00000211584.13,chr12,47773166,47773440,TSS,True,41,251
ENSG00000177981.10,chr12,48153525,48157458,3AS,False,22,103
ENSG00000134531.9,chr12,13196725,13196872,TSS,True,111,140
ENSG00000123064.12,chr12,113159109,113161269,3AS,False,123,272
ENSG00000123064.12,chr12,113157180,113159112,PAS,True,135,284
ENSG00000123064.12,chr12,113157182,113159109,PAS,True,161,284
ENSG00000123064.12,chr12,113185277,113185495,TSS,True,105,286
ENSG00000152556.16,chr12,48135038,48137720,ES,False,20,138
ENSG00000152556.16,chr12,48119237,48119406,TSS,True,29,159
ENSG00000127314.17,chr12,68611043,68648698,5AS,False,292,427
ENSG00000127314.17,chr12,68610571,68611043,TSS,True,157,472
ENSG00000127314.17,chr12,68610868,68611052,TSS,True,341,472
ENSG00000111229.15,chr12,110436204,110436556,IR,False,91,103
ENSG00000111229.15,chr12,110436683,110437083,IR,True,90,103
ENSG00000139613.11,chr12,56162358,56163765,PAS,True,83,163
ENSG00000139613.11,chr12,56180029,56181597,PAS,True,82,110
ENSG00000139613.11,chr12,56189350,56190295,TSS,True,56,163
ENSG00000135424.16,chr12,55694777,55695496,TSS,True,526,729
ENSG00000135424.16,chr12,55695521,55695639,TSS,True,653,729
ENSG00000135424.16,chr12,55696282,55697122,TSS,True,652,729
ENSG00000123395.14,chr12,52069975,52070242,TSS,True,32,198
ENSG00000110841.13,chr12,27524127,27524365,TSS,True,20,126
ENSG00000110841.13,chr12,27654721,27658138,PAS,True,96,108
ENSG00000110841.13,chr12,27656615,27658138,PAS,True,59,110
ENSG00000110841.13,chr12,27658815,27659024,PAS,False,93,110
ENSG00000175899.14,chr12,9067418,9067839,PAS,True,219,1991
ENSG00000175899.14,chr12,9097651,9098756,PAS,True,455,527
ENSG00000175899.14,chr12,9090355,9091366,TSS,True,1381,1783
ENSG00000175899.14,chr12,9080093,9080179,TSS,True,1559,1783
ENSG00000111674.8,chr12,6914659,6915820,3AS,False,204,242
ENSG00000111674.8,chr12,6913884,6914659,TSS,True,43,288
ENSG00000073614.12,chr12,289899,293169,PAS,True,83,105
ENSG00000073614.12,chr12,309872,309964,PAS,True,32,100
ENSG00000073614.12,chr12,388926,389635,TSS,True,52,107
ENSG00000061936.9,chr12,131756644,131766117,ES,False,17,102
ENSG00000061936.9,chr12,131710817,131711447,TSS,True,89,108
ENSG00000061936.9,chr12,131753180,131753363,TSS,False,91,105
ENSG00000061936.9,chr12,131756471,131756644,TSS,True,44,105
ENSG00000061936.9,chr12,131799422,131799738,PAS,True,35,107
ENSG00000061936.9,chr12,131778064,131778201,PAS,True,75,105
ENSG00000150991.14,chr12,124914586,124914848,TSS,False,803,3212
ENSG00000058272.18,chr12,79805768,79807225,ES,False,148,580
ENSG00000058272.18,chr12,79806297,79807225,3AS,False,57,443
ENSG00000058272.18,chr12,79797240,79797395,PAS,True,163,751
ENSG00000058272.18,chr12,79808493,79808577,PAS,True,652,748
ENSG00000003056.7,chr12,8940360,8941940,PAS,True,27,246
ENSG00000150977.10,chr12,123423157,123436081,ES,True,17,124
ENSG00000082805.19,chr12,991322,1027747,5AS,False,66,106
ENSG00000082805.19,chr12,991222,991322,TSS,True,106,175
ENSG00000082805.19,chr12,991206,991487,TSS,True,135,175
ENSG00000082805.19,chr12,1181924,1182159,PAS,True,89,124
ENSG00000082805.19,chr12,1110191,1110350,PAS,True,98,121
ENSG00000082805.19,chr12,1236768,1236831,PAS,True,110,124
ENSG00000082805.19,chr12,1141619,1142213,PAS,False,100,123
ENSG00000136003.15,chr12,108562736,108564278,IR,False,103,127
ENSG00000136003.15,chr12,108562554,108562736,TSS,True,27,131
ENSG00000136003.15,chr12,108562595,108564392,TSS,True,107,131
ENSG00000022840.15,chr12,120563070,120563346,3AS,False,343,393
ENSG00000022840.15,chr12,120534343,120534968,TSS,True,68,418
ENSG00000022840.15,chr12,120576589,120577589,PAS,True,50,418
ENSG00000123416.15,chr12,49131297,49131398,TSS,False,429,1651
ENSG00000123416.15,chr12,49129499,49131393,TSS,True,1473,1647
ENSG00000111077.17,chr12,53063743,53064379,PAS,True,26,107
ENSG00000050426.15,chr12,51049185,51053811,3AS,False,39,105
ENSG00000050426.15,chr12,51049185,51056349,ES,False,38,159
ENSG00000050426.15,chr12,51048279,51048478,TSS,True,17,167
ENSG00000013588.8,chr12,12891377,12891664,TSS,True,57,150
ENSG00000013588.8,chr12,12912446,12914126,PAS,False,48,101
ENSG00000111596.12,chr12,70319364,70335437,ES,False,35,341
ENSG00000187109.13,chr12,76044892,76048464,PAS,True,104,136
ENSG00000187109.13,chr12,76044744,76047718,PAS,True,85,136
ENSG00000187109.13,chr12,76046179,76049785,PAS,True,105,136
ENSG00000187109.13,chr12,76056099,76056161,PAS,True,119,133
ENSG00000187109.13,chr12,76084566,76084782,TSS,True,20,142
ENSG00000123349.13,chr12,53295941,53296243,IR,False,118,134
ENSG00000170515.13,chr12,56111475,56111529,PAS,False,201,433
ENSG00000170515.13,chr12,56112822,56114677,PAS,True,257,433
ENSG00000159403.16,chr12,7092386,7092570,TSS,True,700,3529
ENSG00000166598.14,chr12,103930362,103930564,TSS,True,171,983
ENSG00000166598.14,chr12,103947632,103948555,PAS,True,515,982
ENSG00000166598.14,chr12,103938339,103938459,PAS,True,610,922
ENSG00000185652.11,chr12,5432006,5432342,TSS,True,26,135
ENSG00000110931.18,chr12,121240869,121245139,ES,False,56,101
ENSG00000110931.18,chr12,121245240,121249786,ES,False,20,147
ENSG00000110931.18,chr12,121237673,121240869,PAS,True,49,149
ENSG00000110931.18,chr12,121243581,121244129,PAS,False,120,149
ENSG00000110931.18,chr12,121296637,121296776,TSS,True,47,168
ENSG00000110931.18,chr12,121274055,121274588,TSS,True,144,168
ENSG00000135678.11,chr12,68933141,68933214,TSS,True,19,110
ENSG00000123358.19,chr12,52051370,52051568,TSS,True,358,640
ENSG00000123358.19,chr12,52054325,52055204,TSS,True,459,639
ENSG00000135404.11,chr12,55728952,55729106,TSS,False,49,265
ENSG00000111361.12,chr12,123621023,123621920,PAS,True,33,298
ENSG00000110880.10,chr12,108731428,108731991,TSS,True,83,127
ENSG00000134533.6,chr12,15111417,15121062,ES,True,174,195
ENSG00000166888.11,chr12,57095403,57096761,PAS,True,25,106
ENSG00000166888.11,chr12,57111128,57112263,TSS,True,91,129
ENSG00000139641.12,chr12,56128093,56128709,TSS,True,102,127
ENSG00000139641.12,chr12,56136364,56136893,TSS,True,111,124
ENSG00000139641.12,chr12,56142288,56142732,TSS,True,109,123
ENSG00000110799.13,chr12,5993861,5994182,TSS,True,400,588
ENSG00000197111.15,chr12,53461143,53462492,3AS,False,145,226
ENSG00000197111.15,chr12,53462567,53465931,ES,False,84,205
ENSG00000197111.15,chr12,53467293,53468776,ES,False,69,188
ENSG00000197111.15,chr12,53467843,53468779,3AS,False,32,151
ENSG00000197111.15,chr12,53452104,53452376,TSS,True,45,243
ENSG00000135090.13,chr12,118149798,118151158,PAS,True,62,105
ENSG00000135090.13,chr12,118372647,118372949,TSS,True,45,105
ENSG00000111341.9,chr12,14885730,14885860,TSS,True,59,572
ENSG00000111011.17,chr12,122503584,122505706,PAS,True,29,111
ENSG00000175203.15,chr12,57535845,57546027,5AS,True,920,1075
ENSG00000186815.12,chr12,113221418,113221626,TSS,True,81,100
ENSG00000111652.9,chr12,6724152,6724613,5AS,False,52,387
ENSG00000111652.9,chr12,6724179,6724613,5AS,False,282,336
ENSG00000111652.9,chr12,6724818,6728222,ES,False,50,407
ENSG00000111652.9,chr12,6724014,6724179,TSS,True,131,414
ENSG00000111652.9,chr12,6723952,6724152,TSS,True,360,414
ENSG00000111652.9,chr12,6724099,6724250,TSS,True,361,414
ENSG00000060237.16,chr12,752536,754324,TSS,True,52,127
ENSG00000050405.13,chr12,50192561,50195829,3AS,False,124,158
ENSG00000050405.13,chr12,50175782,50178069,PAS,True,54,214
ENSG00000050405.13,chr12,50203194,50204700,PAS,True,150,197
ENSG00000050405.13,chr12,50283419,50283558,TSS,True,183,220
ENSG00000050405.13,chr12,50222020,50222680,TSS,True,63,216
ENSG00000075415.12,chr12,98593740,98593978,IR,False,46,130
ENSG00000175727.13,chr12,122141083,122141690,ES,True,135,161
ENSG00000175727.13,chr12,122133439,122133987,TSS,True,154,312
ENSG00000175727.13,chr12,122141690,122147347,PAS,True,45,197
ENSG00000028203.17,chr12,95266632,95270050,3AS,False,58,108
ENSG00000028203.17,chr12,95296258,95300164,ES,False,102,120
ENSG00000028203.17,chr12,95217424,95217886,TSS,True,27,128
ENSG00000135486.17,chr12,54282874,54283811,ES,False,4689,5295
ENSG00000187778.13,chr12,49568047,49568150,TSS,True,48,159
ENSG00000187778.13,chr12,49565528,49568106,TSS,True,133,158
ENSG00000110906.12,chr12,109458078,109460635,3AS,False,100,121
ENSG00000110906.12,chr12,109448654,109451813,PAS,True,16,142
ENSG00000110906.12,chr12,109477259,109477352,TSS,True,181,305
ENSG00000139211.6,chr12,47076455,47079065,PAS,True,12,102
ENSG00000139211.6,chr12,47079461,47080427,TSS,True,14,102
ENSG00000136044.11,chr12,105173294,105174448,PAS,True,18,110
ENSG00000166986.14,chr12,57487988,57488199,TSS,True,44,312
ENSG00000111684.10,chr12,7018273,7018924,TSS,True,18,138
ENSG00000012822.15,chr12,53727403,53727492,TSS,True,30,183
ENSG00000111144.9,chr12,96003064,96006313,ES,False,29,262
ENSG00000111321.10,chr12,6384085,6384454,TSS,True,119,447
ENSG00000111321.10,chr12,6385638,6386162,TSS,True,376,433
ENSG00000182326.14,chr12,7060877,7061838,3AS,False,515,1816
ENSG00000182326.14,chr12,7060675,7060877,TSS,True,235,2052
ENSG00000181929.12,chr12,49005543,49013061,ES,False,15,114
ENSG00000176485.11,chr11,63614068,63614384,IR,True,17,105
ENSG00000176485.11,chr11,63613999,63614447,TSS,True,27,118
ENSG00000176485.11,chr11,63614384,63614559,TSS,False,101,118
ENSG00000166444.18,chr11,8693350,8694130,PAS,True,20,109
ENSG00000166444.18,chr11,8717740,8718049,TSS,True,67,101
ENSG00000166444.18,chr11,8810516,8810940,TSS,True,81,109
ENSG00000173933.20,chr11,66638752,66639699,5AS,False,152,190
ENSG00000173933.20,chr11,66638657,66638752,TSS,True,54,206
ENSG00000173933.20,chr11,66638683,66638893,TSS,True,167,206
ENSG00000173933.20,chr11,66646026,66646471,PAS,True,28,203
ENSG00000110047.17,chr11,64878060,64878679,TSS,True,69,165
ENSG00000214063.10,chr11,842831,842915,TSS,True,129,281
ENSG00000214063.10,chr11,843185,844186,TSS,True,227,281
ENSG00000204381.11,chr11,111540685,111540928,TSS,True,20,136
ENSG00000204381.11,chr11,111541129,111541585,TSS,True,120,136
ENSG00000110077.14,chr11,60171607,60173129,PAS,True,39,106
ENSG00000110077.14,chr11,60171606,60172253,PAS,True,73,106
ENSG00000110077.14,chr11,60182977,60183657,TSS,True,17,106
ENSG00000132254.12,chr11,6480423,6481230,3AS,False,90,170
ENSG00000137726.16,chr11,117842781,117876591,ES,False,128,143
ENSG00000137726.16,chr11,117876591,117876974,TSS,True,20,163
ENSG00000109846.7,chr11,111913104,111913183,TSS,True,411,460
ENSG00000109846.7,chr11,111911523,111911816,TSS,True,101,460
