gene,chr,start,end,splice_type,novel,WTC11_ENCFF041RNG_in_cov,WTC11_ENCFF041RNG_total_cov
ENSG00000189067.12,chr16,11586885,11586951,TSS,True,52,175
ENSG00000141101.12,chr16,69754847,69754944,TSS,True,41,194
ENSG00000141101.12,chr16,69748917,69749119,TSS,True,160,192
ENSG00000006327.13,chr16,3020330,3020491,TSS,False,90,160
ENSG00000169592.14,chr16,30001040,30005220,ES,False,24,104
ENSG00000169592.14,chr16,30005220,30005794,PAS,True,13,118
ENSG00000103275.19,chr16,1309626,1309773,TSS,True,196,824
ENSG00000217930.7,chr16,4343291,4351231,ES,True,229,256
ENSG00000125144.13,chr16,56667377,56667965,3AS,False,200,322
ENSG00000065427.14,chr16,75641723,75647577,ES,False,352,403
ENSG00000065427.14,chr16,75647577,75648662,TSS,True,90,495
ENSG00000260834.1,chr16,65227891,65228021,PAS,False,99,180
ENSG00000260834.1,chr16,65229840,65230205,PAS,True,83,177
ENSG00000166451.13,chr16,81022754,81022880,PAS,False,23,176
ENSG00000103429.10,chr16,14632846,14633018,TSS,True,67,165
ENSG00000103429.10,chr16,14649803,14650591,PAS,True,47,102
ENSG00000103429.10,chr16,14667634,14669236,PAS,True,60,104
ENSG00000089486.16,chr16,4538701,4538833,TSS,True,95,119
ENSG00000089486.16,chr16,4538324,4538505,TSS,True,31,119
ENSG00000102978.12,chr16,57462641,57462810,TSS,True,30,281
ENSG00000090861.15,chr16,70289420,70289555,TSS,False,75,116
ENSG00000090861.15,chr16,70262345,70262839,TSS,False,69,115
ENSG00000149923.13,chr16,30076094,30076314,5AS,False,211,311
ENSG00000149923.13,chr16,30075971,30076094,TSS,True,167,380
ENSG00000149923.13,chr16,30075980,30076100,TSS,True,281,380
ENSG00000149923.13,chr16,30084734,30084855,TSS,True,329,380
ENSG00000166595.11,chr16,66934066,66934222,IR,False,339,382
ENSG00000166595.11,chr16,66934222,66934931,TSS,True,52,391
ENSG00000166595.11,chr16,66933986,66934386,TSS,True,349,391
ENSG00000184110.14,chr16,28711448,28711518,TSS,True,33,147
ENSG00000171490.12,chr16,11839985,11841694,5AS,True,424,478
ENSG00000161980.5,chr16,53475,53631,TSS,False,46,259
ENSG00000140988.15,chr16,1964448,1964826,TSS,True,215,256
ENSG00000140988.15,chr16,1964806,1964828,TSS,True,183,256
ENSG00000140988.15,chr16,1962496,1962559,TSS,True,145,256
ENSG00000091651.8,chr16,46689363,46689770,TSS,True,24,159
ENSG00000172775.16,chr16,57186030,57186114,TSS,True,59,117
ENSG00000172775.16,chr16,57172250,57172372,TSS,True,90,116
ENSG00000131652.13,chr16,3024004,3024365,TSS,True,30,209
ENSG00000103363.14,chr16,2776992,2777242,TSS,True,701,898
ENSG00000103363.14,chr16,2777236,2777295,TSS,True,201,898
ENSG00000103024.7,chr16,1771171,1771279,IR,False,94,112
ENSG00000103024.7,chr16,1771488,1771760,TSS,True,18,128
ENSG00000174109.4,chr16,1420612,1420691,IR,True,60,109
ENSG00000174109.4,chr16,1419752,1420612,PAS,True,49,109
ENSG00000174109.4,chr16,1420691,1420746,TSS,True,49,109
ENSG00000103121.8,chr16,80976179,80981805,ES,False,194,254
ENSG00000167315.17,chr18,49802853,49813816,5AS,False,65,130
ENSG00000167315.17,chr18,49813468,49813950,TSS,True,143,251
ENSG00000167315.17,chr18,49813731,49813960,TSS,True,207,252
ENSG00000167315.17,chr18,49813816,49813935,TSS,False,187,252
ENSG00000134759.13,chr18,36129102,36130071,TSS,True,27,162
ENSG00000134759.13,chr18,36174484,36177931,PAS,True,18,148
ENSG00000133313.14,chr18,74496431,74499936,3AS,False,31,125
ENSG00000133313.14,chr18,74496269,74496431,TSS,True,56,182
ENSG00000133313.14,chr18,74501147,74501472,TSS,True,152,182
ENSG00000172466.15,chr18,35344369,35344452,TSS,False,25,100
ENSG00000172466.15,chr18,35344359,35344449,TSS,True,86,100
ENSG00000265681.7,chr18,49491584,49491735,IR,False,289,554
ENSG00000265681.7,chr18,49491584,49491745,5AS,False,110,399
ENSG00000265681.7,chr18,49491584,49491745,IR,False,110,375
ENSG00000265681.7,chr18,49491584,49492274,5AS,False,333,460
ENSG00000134440.11,chr18,57620648,57621707,3AS,False,87,256
ENSG00000134440.11,chr18,57621707,57622234,TSS,True,34,291
ENSG00000177426.20,chr18,3450126,3450505,TSS,True,71,172
ENSG00000177426.20,chr18,3451523,3451775,TSS,True,148,170
ENSG00000176014.12,chr18,12308795,12325066,ES,False,19,187
ENSG00000177576.11,chr18,49487206,49487258,TSS,False,21,131
ENSG00000167220.11,chr18,47136449,47150377,ES,False,91,106
ENSG00000167220.11,chr18,47150377,47150508,TSS,True,42,151
ENSG00000152234.15,chr18,46098171,46098316,TSS,True,257,1912
ENSG00000134779.14,chr18,36786573,36787079,PAS,True,160,202
ENSG00000134779.14,chr18,36793606,36797050,PAS,True,63,199
ENSG00000078596.10,chrX,79363139,79367104,ES,False,13,119
ENSG00000198157.10,chrX,81118485,81118729,3AS,True,100,112
ENSG00000198157.10,chrX,81121534,81121722,TSS,True,24,136
ENSG00000241343.9,chrX,101395727,101395795,PAS,True,24,167
ENSG00000123595.7,chrX,13689288,13708720,ES,False,47,130
ENSG00000123562.16,chrX,103678600,103685170,ES,False,122,164
ENSG00000123562.16,chrX,103678600,103685170,3AS,False,122,238
ENSG00000123562.16,chrX,103678620,103685170,3AS,True,13,112
ENSG00000123562.16,chrX,103686630,103686934,TSS,True,56,308
ENSG00000123562.16,chrX,103687988,103688106,TSS,True,268,308
ENSG00000133142.17,chrX,103586291,103586653,3AS,False,24,158
ENSG00000133142.17,chrX,103585464,103585624,TSS,True,29,180
ENSG00000133142.17,chrX,103586648,103587732,PAS,True,25,160
ENSG00000133142.17,chrX,103586653,103587725,PAS,True,135,160
ENSG00000156709.13,chrX,130165550,130165866,TSS,True,17,151
ENSG00000029993.14,chrX,150983284,150983376,TSS,False,245,784
ENSG00000029993.14,chrX,150987222,150987302,TSS,True,631,784
ENSG00000126768.12,chrX,48895101,48896758,ES,False,336,402
ENSG00000147140.15,chrX,71283721,71290628,ES,False,98,486
ENSG00000147140.15,chrX,71283582,71283721,TSS,True,145,634
ENSG00000165349.11,chrX,70929998,70930976,3AS,True,72,201
ENSG00000134597.15,chrX,130401949,130402037,TSS,True,15,105
ENSG00000147202.17,chrX,97469693,97471690,PAS,True,24,139
ENSG00000147202.17,chrX,97599252,97604997,PAS,True,121,140
ENSG00000102054.17,chrX,16870037,16870419,TSS,True,82,323
ENSG00000102054.17,chrX,16869075,16870362,TSS,True,285,323
ENSG00000147224.11,chrX,107628448,107628750,TSS,True,102,439
ENSG00000165775.17,chrX,155026822,155027071,TSS,False,26,144
ENSG00000147400.8,chrX,152830707,152830774,TSS,False,13,112
ENSG00000147400.8,chrX,152829601,152830714,TSS,False,99,112
ENSG00000180964.16,chrX,103254017,103255077,ES,False,129,591
ENSG00000131828.13,chrX,19343890,19344094,TSS,True,42,388
ENSG00000147155.10,chrX,48521907,48523922,3AS,False,34,127
ENSG00000000003.14,chrX,100636607,100636873,TSS,False,67,484
ENSG00000184831.13,chrX,23833510,23840312,3AS,False,50,118
ENSG00000184831.13,chrX,23833352,23833612,PAS,True,54,122
ENSG00000184831.13,chrX,23833352,23833510,PAS,True,69,122
ENSG00000102309.12,chrX,72181828,72196784,ES,True,52,263
ENSG00000102309.12,chrX,72181665,72181828,TSS,False,38,301
ENSG00000101843.18,chrX,108085127,108087764,5AS,False,23,180
ENSG00000169100.13,chrX,1391898,1392911,TSS,True,762,2400
ENSG00000102103.15,chrX,48898014,48898491,5AS,False,191,240
ENSG00000102103.15,chrX,48897905,48898082,TSS,True,250,292
ENSG00000102103.15,chrX,48897905,48898014,TSS,True,101,292
ENSG00000102103.15,chrX,48902341,48902517,TSS,True,250,292
ENSG00000130826.17,chrX,154762742,154762981,TSS,True,52,271
ENSG00000102316.16,chrX,54815690,54815880,IR,True,298,347
ENSG00000102316.16,chrX,54807596,54807802,TSS,True,205,352
ENSG00000102316.16,chrX,54808334,54808433,TSS,True,219,352
ENSG00000102316.16,chrX,54809019,54809223,TSS,True,312,352
ENSG00000102316.16,chrX,54815880,54816059,PAS,False,51,352
ENSG00000102316.16,chrX,54815247,54817069,PAS,True,304,351
ENSG00000169093.15,chrX,1403136,1403489,PAS,True,24,109
ENSG00000169093.15,chrX,1425224,1425687,PAS,True,93,105
ENSG00000169093.15,chrX,1452747,1453744,TSS,True,20,109
ENSG00000169093.15,chrX,1427733,1428106,TSS,True,92,107
ENSG00000126945.8,chrX,101408307,101411935,5AS,True,18,140
ENSG00000126945.8,chrX,101408188,101408319,TSS,False,40,162
ENSG00000126945.8,chrX,101408209,101408307,TSS,True,144,162
ENSG00000130741.10,chrX,24054665,24055037,TSS,True,38,110
ENSG00000130741.10,chrX,24065996,24066092,TSS,True,81,105
ENSG00000130741.10,chrX,24076721,24078815,PAS,True,26,102
ENSG00000130741.10,chrX,24077343,24078810,PAS,False,97,108
ENSG00000133134.11,chrX,103310859,103310989,TSS,True,27,227
ENSG00000005022.5,chrX,119468423,119468626,TSS,True,164,1274
ENSG00000147123.10,chrX,47142440,47142613,5AS,False,358,538
ENSG00000102393.10,chrX,101397788,101398099,PAS,True,20,120
ENSG00000102393.10,chrX,101400819,101401809,PAS,True,99,119
ENSG00000102172.15,chrX,21940570,21940873,TSS,True,38,206
ENSG00000158526.7,chrX,54440387,54440502,TSS,False,26,220
ENSG00000225470.7,chrX,74004269,74007686,PAS,True,48,117
ENSG00000225470.7,chrX,73946998,73947703,PAS,True,85,116
PB_novel_216607,chrX,92100697,92105292,3AS,True,32,230
PB_novel_216607,chrX,92100700,92105292,ES,True,172,198
PB_novel_216607,chrX,92100275,92100697,PAS,True,252,291
PB_novel_216607,chrX,92099915,92100251,PAS,True,249,291
PB_novel_216607,chrX,92099978,92100700,PAS,True,91,291
ENSG00000077721.15,chrX,119575400,119582587,ES,False,27,145
ENSG00000077721.15,chrX,119574515,119574755,TSS,False,17,164
ENSG00000147403.16,chrX,154398394,154398496,5AS,False,343,515
ENSG00000147403.16,chrX,154398376,154398542,TSS,True,577,4676
ENSG00000166681.13,chrX,103377106,103377509,3AS,False,463,529
ENSG00000166681.13,chrX,103377462,103378077,PAS,True,478,548
ENSG00000166681.13,chrX,103377509,103378075,PAS,True,73,548
ENSG00000126756.11,chrX,47659114,47659182,TSS,False,46,273
ENSG00000126756.11,chrX,47658829,47659151,TSS,True,235,273
ENSG00000180879.13,chrX,153794579,153794754,TSS,True,51,365
ENSG00000244754.8,chr13,32537027,32538682,5AS,True,31,103
ENSG00000244754.8,chr13,32538684,32538777,IR,False,13,100
ENSG00000244754.8,chr13,32513570,32518003,PAS,True,27,117
ENSG00000244754.8,chr13,32526818,32527532,PAS,True,91,115
ENSG00000244754.8,chr13,32538777,32539168,TSS,True,107,125
ENSG00000244754.8,chr13,32538682,32538816,TSS,True,92,125
ENSG00000244754.8,chr13,32538617,32538797,TSS,True,64,125
ENSG00000122026.10,chr13,27251656,27253764,5AS,False,143,203
ENSG00000122026.10,chr13,27251307,27251585,TSS,False,207,405
ENSG00000122026.10,chr13,27251583,27251699,TSS,True,362,405
ENSG00000122026.10,chr13,27251578,27251656,TSS,False,262,405
ENSG00000120688.8,chr13,41082703,41084006,PAS,False,12,100
ENSG00000165480.15,chr13,21152064,21155150,PAS,True,33,111
ENSG00000165480.15,chr13,21167877,21168399,PAS,False,79,111
ENSG00000165480.15,chr13,21176374,21176586,TSS,True,13,114
ENSG00000136143.15,chr13,48001179,48001888,TSS,True,28,134
ENSG00000136143.15,chr13,47988881,47988974,TSS,True,117,134
ENSG00000088448.14,chr13,110914724,110915101,TSS,True,21,103
ENSG00000136146.14,chr13,48090418,48095059,5AS,False,51,225
ENSG00000136146.14,chr13,48094953,48095104,TSS,True,58,232
ENSG00000136146.14,chr13,48095059,48095115,TSS,True,180,232
ENSG00000120699.12,chr13,37000369,37000822,TSS,True,47,396
ENSG00000136110.12,chr13,52703807,52708535,3AS,False,22,170
ENSG00000136110.12,chr13,52708702,52712715,3AS,True,150,172
ENSG00000136110.12,chr13,52712869,52733218,ES,True,22,180
ENSG00000136110.12,chr13,52703252,52703810,PAS,True,29,188
ENSG00000136110.12,chr13,52703263,52703807,PAS,False,164,188
ENSG00000120686.11,chr13,38360710,38363005,PAS,True,32,204
ENSG00000234787.7,chr13,54112705,54116209,PAS,True,92,131
ENSG00000234787.7,chr13,54124323,54125272,PAS,True,110,131
ENSG00000234787.7,chr13,54122570,54127429,PAS,True,83,123
ENSG00000234787.7,chr13,54132612,54132892,TSS,True,26,142
ENSG00000136160.15,chr13,77918090,77918832,TSS,True,77,379
ENSG00000136160.15,chr13,77919396,77919584,TSS,False,318,379
ENSG00000175198.16,chr13,100089010,100089225,TSS,True,20,111
ENSG00000134882.15,chr13,99200747,99200939,TSS,False,39,152
ENSG00000134882.15,chr13,99367784,99367906,TSS,False,123,150
ENSG00000134884.14,chr13,106567572,106568167,TSS,True,87,106
ENSG00000134884.14,chr13,106557047,106558540,TSS,True,93,105
ENSG00000134884.14,chr13,106559431,106559622,TSS,True,88,106
ENSG00000186184.17,chr13,27622874,27623449,PAS,True,57,327
ENSG00000186184.17,chr13,27665685,27667416,PAS,True,281,330
PB_novel_215300,chr13,51170030,51170462,TSS,True,20,111
PB_novel_215300,chr13,51187252,51190121,PAS,True,89,111
PB_novel_215300,chr13,51187336,51187874,PAS,True,85,111
PB_novel_215300,chr13,51174545,51176077,PAS,True,80,101
ENSG00000126226.21,chr13,113177976,113178173,3AS,False,113,191
ENSG00000126226.21,chr13,113177976,113178173,IR,False,113,183
ENSG00000126226.21,chr13,113178008,113178173,IR,False,78,148
ENSG00000126226.21,chr13,113177538,113177976,PAS,True,151,266
ENSG00000126226.21,chr13,113177329,113178287,PAS,True,194,264
ENSG00000126226.21,chr13,113177535,113178008,PAS,True,188,266
ENSG00000122033.14,chr13,27450508,27450616,TSS,True,31,235
ENSG00000169062.14,chr13,114282127,114286518,ES,True,19,105
ENSG00000169062.14,chr13,114281181,114281846,TSS,True,139,173
ENSG00000169062.14,chr13,114281611,114282127,TSS,True,96,173
ENSG00000169062.14,chr13,114301886,114302025,TSS,True,113,143
ENSG00000169062.14,chr13,114291633,114293071,PAS,True,103,119
ENSG00000169062.14,chr13,114304788,114305828,PAS,True,32,161
ENSG00000139835.13,chr13,113350973,113363761,ES,True,16,114
ENSG00000139835.13,chr13,113363910,113364071,5AS,False,13,119
ENSG00000139835.13,chr13,113324196,113324577,PAS,True,15,120
ENSG00000139835.13,chr13,113364019,113364164,TSS,True,15,121
ENSG00000139835.13,chr13,113364071,113364160,TSS,True,108,121
ENSG00000132432.13,chr7,54759157,54759235,TSS,True,148,989
ENSG00000188732.10,chr7,23680283,23689268,ES,False,32,132
ENSG00000188732.10,chr7,23691596,23700785,ES,False,59,126
ENSG00000164548.10,chr7,23504779,23505569,PAS,False,15,125
ENSG00000164548.10,chr7,23531788,23532023,TSS,True,60,133
ENSG00000164548.10,chr7,23506137,23506259,TSS,True,81,120
ENSG00000106305.9,chr7,6009232,6009498,TSS,True,20,147
ENSG00000106484.15,chr7,130486395,130495367,5AS,False,104,116
ENSG00000106484.15,chr7,130486178,130486395,TSS,True,21,125
ENSG00000006625.17,chr7,30498938,30504568,ES,False,138,241
ENSG00000006625.17,chr7,30504568,30504832,TSS,True,38,285
ENSG00000166508.17,chr7,100101263,100101908,TSS,False,153,431
ENSG00000166508.17,chr7,100098140,100098290,TSS,True,370,431
ENSG00000136261.14,chr7,16645855,16646288,TSS,True,24,227
ENSG00000122566.21,chr7,26190460,26191055,5AS,True,39,230
ENSG00000122566.21,chr7,26191128,26191421,IR,True,32,141
ENSG00000122566.21,chr7,26191128,26192494,ES,True,106,135
ENSG00000122566.21,chr7,26191128,26192494,3AS,False,106,139
ENSG00000122566.21,chr7,26191128,26192494,IR,False,106,156
ENSG00000122566.21,chr7,26197732,26200571,ES,False,1979,2657
ENSG00000122566.21,chr7,26200571,26201617,TSS,True,530,3258
ENSG00000232956.8,chr7,44983322,44983821,IR,True,144,164
ENSG00000232956.8,chr7,44984046,44984356,IR,False,135,155
ENSG00000232956.8,chr7,44983022,44983322,PAS,True,20,168
ENSG00000106028.10,chr7,141738410,141739123,5AS,False,864,1477
ENSG00000106028.10,chr7,141738503,141739123,5AS,False,408,613
ENSG00000106028.10,chr7,141738575,141739123,5AS,False,145,201
ENSG00000106028.10,chr7,141738327,141738410,TSS,True,693,1558
ENSG00000106028.10,chr7,141738349,141738503,TSS,True,1150,1558
ENSG00000122550.17,chr7,23125760,23131900,PAS,True,53,134
ENSG00000122550.17,chr7,23174014,23175421,PAS,True,98,138
ENSG00000106538.9,chr7,150341577,150341721,TSS,True,66,589
ENSG00000146540.14,chr7,1127386,1138208,5AS,True,40,123
ENSG00000146540.14,chr7,1138188,1138280,TSS,True,90,167
ENSG00000146540.14,chr7,1127256,1127390,TSS,True,149,167
ENSG00000146540.14,chr7,1138208,1138280,TSS,True,124,167
ENSG00000090263.15,chr7,141010617,141014910,3AS,False,48,332
ENSG00000090263.15,chr7,141014910,141014963,TSS,True,74,410
ENSG00000090263.15,chr7,141014550,141014963,TSS,True,359,410
ENSG00000071462.11,chr7,73683540,73683673,TSS,True,43,384
ENSG00000128609.14,chr7,123557774,123557826,TSS,False,116,899
ENSG00000008311.14,chr7,122070433,122076607,PAS,True,31,131
ENSG00000008311.14,chr7,122144160,122144300,TSS,True,72,155
ENSG00000008311.14,chr7,122116632,122116711,TSS,True,114,128
ENSG00000008311.14,chr7,122118562,122118633,TSS,True,114,131
ENSG00000106615.9,chr7,151519459,151519920,TSS,True,31,307
ENSG00000239789.5,chr7,55951845,55951930,TSS,False,48,259
ENSG00000130429.14,chr7,99374245,99374781,TSS,True,25,180
ENSG00000128595.16,chr7,128748804,128758870,ME,False,63,338
ENSG00000128595.16,chr7,128739239,128739432,TSS,True,40,393
ENSG00000243004.5,chr7,19919260,19960921,ES,False,64,157
ENSG00000243004.5,chr7,19960994,19968153,5AS,False,65,222
ENSG00000243004.5,chr7,19957449,19960994,PAS,True,221,256
ENSG00000243004.5,chr7,19912886,19919260,PAS,True,98,260
ENSG00000243004.5,chr7,20122985,20124253,TSS,True,165,260
ENSG00000243004.5,chr7,20125079,20125773,TSS,False,146,260
ENSG00000234545.7,chr7,92562368,92566013,5AS,False,81,107
ENSG00000234545.7,chr7,92559676,92562368,PAS,True,26,138
ENSG00000234545.7,chr7,92590267,92590408,TSS,True,40,174
ENSG00000241468.7,chr7,99460193,99466128,5AS,False,786,1059
ENSG00000241468.7,chr7,99466110,99466167,TSS,True,859,1132
ENSG00000241468.7,chr7,99466128,99466169,TSS,True,341,1132
ENSG00000075624.14,chr7,5530523,5530604,TSS,True,319,2978
ENSG00000164649.19,chr7,21908507,21916753,ES,False,22,125
ENSG00000164649.19,chr7,21911751,21916753,3AS,False,41,105
ENSG00000164649.19,chr7,21945780,21946136,TSS,True,93,218
ENSG00000164649.19,chr7,21905505,21905608,TSS,True,164,216
ENSG00000188186.10,chr7,100149033,100149498,5AS,True,14,139
ENSG00000188186.10,chr7,100148895,100148975,TSS,True,305,917
ENSG00000188186.10,chr7,100148962,100149053,TSS,True,791,917
ENSG00000188186.10,chr7,100149032,100149579,TSS,True,797,917
ENSG00000078319.9,chr7,100332576,100335837,3AS,True,31,115
ENSG00000078319.9,chr7,100318882,100321084,PAS,False,99,122
ENSG00000078319.9,chr7,100329888,100330284,PAS,True,34,121
ENSG00000122565.18,chr7,26201114,26201561,TSS,False,1098,1246
ENSG00000122565.18,chr7,26201591,26201826,TSS,True,262,1246
ENSG00000006451.7,chr7,39623552,39623825,TSS,True,59,103
ENSG00000006451.7,chr7,39686628,39686781,TSS,False,76,102
ENSG00000106605.10,chr7,43758456,43758734,TSS,True,54,222
ENSG00000106605.10,chr7,43787901,43788025,TSS,True,182,222
ENSG00000106066.14,chr7,29121071,29146428,5AS,True,183,235
ENSG00000106066.14,chr7,29146428,29146689,TSS,False,76,259
ENSG00000106066.14,chr7,29146340,29146495,TSS,True,207,259
ENSG00000062582.13,chr7,43869456,43869525,TSS,True,39,297
ENSG00000136270.13,chr7,45109287,45111663,5AS,False,25,114
ENSG00000136270.13,chr7,45111642,45111745,TSS,True,37,124
ENSG00000136270.13,chr7,45111663,45111735,TSS,True,99,124
ENSG00000106245.10,chr7,99409004,99410033,5AS,False,173,308
ENSG00000106245.10,chr7,99408075,99409004,TSS,False,152,336
ENSG00000106245.10,chr7,99408966,99409245,TSS,True,193,336
ENSG00000106682.14,chr7,74174162,74174442,TSS,True,173,555
ENSG00000085662.13,chr7,134458996,134459151,TSS,True,98,704
ENSG00000085662.13,chr7,134451585,134453153,TSS,True,625,704
ENSG00000105968.18,chr7,44847968,44848109,TSS,True,38,106
ENSG00000105968.18,chr7,44843276,44843356,TSS,True,78,106
ENSG00000196636.7,chr7,97117897,97181011,ES,True,140,157
ENSG00000106268.15,chr7,2242256,2244562,ES,True,131,151
ENSG00000106268.15,chr7,2242256,2244562,5AS,True,131,160
ENSG00000106268.15,chr7,2242220,2242256,TSS,False,168,322
ENSG00000106268.15,chr7,2242250,2242975,TSS,True,281,322
ENSG00000106268.15,chr7,2242246,2244726,TSS,True,242,322
ENSG00000004059.10,chr7,127588360,127588565,TSS,True,12,118
ENSG00000122687.17,chr7,2242161,2242229,TSS,False,18,102
ENSG00000106355.9,chr7,32490319,32490418,TSS,False,28,251
ENSG00000106367.14,chr7,101154417,101154517,TSS,True,40,189
ENSG00000091140.13,chr7,107891140,107891289,TSS,True,37,280
ENSG00000106603.18,chr7,43648652,43729428,ES,False,436,520
ENSG00000106628.10,chr7,44122109,44123510,3AS,True,207,232
ENSG00000106628.10,chr7,44123510,44123564,TSS,True,36,269
ENSG00000106628.10,chr7,44121833,44123546,TSS,True,239,269
ENSG00000106052.13,chr7,27828627,27830588,PAS,True,17,156
ENSG00000122545.19,chr7,35801270,35832803,3AS,False,39,283
ENSG00000122545.19,chr7,35801040,35801270,TSS,True,59,345
ENSG00000146731.10,chr7,56051708,56051985,TSS,True,64,585
ENSG00000106244.12,chr7,99408535,99408714,TSS,True,96,622
ENSG00000088930.7,chr20,21303273,21303473,TSS,False,31,130
ENSG00000088930.7,chr20,21339043,21339079,PAS,True,68,116
ENSG00000088930.7,chr20,21389272,21389827,PAS,False,55,128
ENSG00000088832.16,chr20,1392961,1393143,TSS,True,46,109
ENSG00000118705.16,chr20,37178397,37179369,TSS,True,41,396
ENSG00000000419.12,chr20,50936262,50942030,ES,True,11,102
ENSG00000000419.12,chr20,50958362,50958550,TSS,True,20,108
ENSG00000101146.12,chr20,57350953,57351422,TSS,True,20,186
ENSG00000166619.13,chr20,37527792,37527915,TSS,True,15,102
ENSG00000149636.15,chr20,36773661,36774298,TSS,True,12,105
ENSG00000171858.17,chr20,62387060,62387136,TSS,True,636,5972
ENSG00000214078.12,chr20,35632923,35664801,5AS,False,67,161
ENSG00000214078.12,chr20,35664759,35664949,TSS,True,103,196
ENSG00000214078.12,chr20,35664801,35664937,TSS,True,125,196
ENSG00000089063.14,chr20,5112960,5113087,TSS,True,44,384
ENSG00000101266.18,chr20,480421,484076,PAS,True,16,152
ENSG00000101266.18,chr20,543671,543818,TSS,True,81,229
ENSG00000101363.12,chr20,37289686,37298762,ES,True,88,120
ENSG00000101363.12,chr20,37289686,37301207,ES,False,122,246
ENSG00000101363.12,chr20,37289638,37289686,TSS,True,39,287
ENSG00000101363.12,chr20,37316307,37317260,PAS,True,49,279
ENSG00000101363.12,chr20,37301207,37301301,PAS,True,234,279
ENSG00000125991.19,chr20,35542014,35542185,TSS,True,132,811
ENSG00000125991.19,chr20,35542420,35542600,TSS,True,713,811
ENSG00000125870.10,chr20,16730064,16731667,5AS,False,165,420
ENSG00000125870.10,chr20,16729995,16730064,TSS,True,280,445
ENSG00000125870.10,chr20,16729985,16730164,TSS,True,197,445
ENSG00000131051.22,chr20,35709256,35713018,3AS,False,74,154
ENSG00000131051.22,chr20,35739017,35740823,ES,False,175,260
ENSG00000131051.22,chr20,35703606,35704581,PAS,True,133,293
ENSG00000131051.22,chr20,35738967,35739017,PAS,True,161,273
ENSG00000131051.22,chr20,35741940,35742312,TSS,True,35,299
ENSG00000101361.16,chr20,2652183,2652663,TSS,True,37,149
ENSG00000101361.16,chr20,2654698,2655512,TSS,True,132,149
ENSG00000101464.10,chr20,34676955,34677202,TSS,True,18,109
ENSG00000101464.10,chr20,34581547,34581609,TSS,True,95,109
ENSG00000101365.20,chr20,2658522,2658758,IR,False,51,319
ENSG00000101365.20,chr20,2658522,2659524,ES,False,65,138
ENSG00000101365.20,chr20,2658522,2659524,3AS,False,65,326
ENSG00000101365.20,chr20,2658393,2658837,PAS,True,141,403
ENSG00000101365.20,chr20,2658392,2658522,PAS,False,268,407
ENSG00000101367.8,chr20,32819893,32820028,TSS,False,46,412
ENSG00000232388.4,chr20,18567596,18569238,3AS,True,300,413
ENSG00000232388.4,chr20,18569238,18569560,PAS,False,113,413
ENSG00000232388.4,chr20,18569235,18569560,PAS,True,302,413
ENSG00000087460.24,chr20,58895684,58903530,ES,False,102,226
ENSG00000087460.24,chr20,58895684,58903530,3AS,False,102,236
ENSG00000087460.24,chr20,58839682,58840886,TSS,True,215,449
ENSG00000087460.24,chr20,58841572,58841875,TSS,True,397,449
ENSG00000166913.12,chr20,44885886,44901530,ES,False,250,283
ENSG00000166913.12,chr20,44885672,44885886,TSS,True,121,404
ENSG00000166913.12,chr20,44901225,44901833,TSS,True,344,404
ENSG00000101150.17,chr20,63865205,63865384,TSS,True,42,126
ENSG00000101166.15,chr20,59042698,59042836,TSS,True,26,101
ENSG00000242372.7,chr20,35280118,35284175,ES,False,39,279
ENSG00000242372.7,chr20,35284725,35285780,TSS,True,93,305
ENSG00000242372.7,chr20,35284380,35284734,TSS,True,229,305
ENSG00000198171.12,chr20,3204536,3204692,TSS,False,23,130
ENSG00000101138.11,chr20,56392363,56392538,TSS,True,88,117
ENSG00000101138.11,chr20,56392378,56392713,TSS,True,49,117
ENSG00000125877.12,chr20,3209617,3213984,ES,False,28,195
ENSG00000125995.15,chr20,35699451,35699632,5AS,False,214,649
ENSG00000125995.15,chr20,35699387,35699451,TSS,False,554,768
ENSG00000125995.15,chr20,35699383,35699456,TSS,True,333,768
ENSG00000125995.15,chr20,35699630,35699763,TSS,True,656,768
ENSG00000132792.18,chr20,37694012,37694152,TSS,True,21,153
ENSG00000125871.13,chr20,17968896,17969141,TSS,True,52,129
ENSG00000087586.17,chr20,56388202,56392167,5AS,False,69,151
ENSG00000087586.17,chr20,56391942,56392215,TSS,True,201,224
ENSG00000087586.17,chr20,56392153,56392250,TSS,True,165,224
ENSG00000087586.17,chr20,56392167,56392427,TSS,True,127,224
ENSG00000087586.17,chr20,56384269,56385677,TSS,True,197,223
ENSG00000101443.17,chr20,45469691,45469860,TSS,True,39,247
ENSG00000101443.17,chr20,45469873,45470532,TSS,True,220,247
ENSG00000177410.12,chr20,49279208,49289044,ES,True,76,359
ENSG00000177410.12,chr20,49280570,49289044,ES,True,126,288
ENSG00000177410.12,chr20,49278601,49278716,TSS,True,44,382
ENSG00000101444.12,chr20,34280650,34281026,IR,True,61,405
ENSG00000101444.12,chr20,34280263,34281165,PAS,True,68,411
ENSG00000101444.12,chr20,34280264,34280650,PAS,True,359,421
ENSG00000101444.12,chr20,34303242,34303390,TSS,True,186,421
ENSG00000101444.12,chr20,34290730,34290910,TSS,True,289,421
ENSG00000132646.10,chr20,5119577,5120011,TSS,True,26,186
ENSG00000101019.21,chr20,35411939,35412044,TSS,True,21,102
ENSG00000089006.16,chr20,17957037,17968699,ES,False,39,384
