gene,chr,start,end,splice_type,novel,WTC11_ENCFF985LGZ_in_cov,WTC11_ENCFF985LGZ_total_cov
ENSG00000167272.10,chr12,120581342,120581402,TSS,True,28,110
ENSG00000167272.10,chr12,120581114,120581260,TSS,True,88,110
ENSG00000092841.18,chr12,56158337,56158404,TSS,True,84,830
ENSG00000135108.14,chr12,117158063,117165484,3AS,False,116,174
ENSG00000135108.14,chr12,117190217,117190519,TSS,True,27,197
ENSG00000184575.11,chr12,64404318,64404804,TSS,False,51,328
ENSG00000075856.11,chr12,108560842,108561406,TSS,True,48,155
ENSG00000139644.12,chr12,49741548,49741611,TSS,False,120,885
ENSG00000182199.10,chr12,57229648,57229811,TSS,True,75,379
ENSG00000111530.12,chr12,67269275,67269785,TSS,True,76,243
ENSG00000111530.12,chr12,67305244,67306597,TSS,True,210,240
ENSG00000123374.10,chr12,55966765,55967124,TSS,True,19,140
ENSG00000249790.2,chr12,8788760,8794304,5AS,False,134,428
ENSG00000249790.2,chr12,8788251,8788760,TSS,False,362,503
ENSG00000249790.2,chr12,8788252,8788786,TSS,True,208,503
ENSG00000087470.17,chr12,32737161,32738263,ES,False,65,131
ENSG00000087470.17,chr12,32679194,32679465,TSS,True,45,165
ENSG00000111752.10,chr12,8921065,8930434,ME,True,79,100
ENSG00000111752.10,chr12,8921750,8922656,3AS,False,87,835
ENSG00000111752.10,chr12,8913938,8914827,TSS,True,278,1182
ENSG00000177425.10,chr12,79689728,79690580,TSS,True,177,347
ENSG00000177425.10,chr12,79690871,79691356,TSS,False,306,347
ENSG00000126746.17,chr12,6689367,6689679,TSS,True,79,102
ENSG00000126746.17,chr12,6688166,6689024,TSS,True,65,102
ENSG00000126746.17,chr12,6689097,6689380,TSS,True,89,102
ENSG00000120837.7,chr12,104138140,104138313,TSS,True,46,107
ENSG00000120837.7,chr12,104137375,104138101,TSS,False,83,107
ENSG00000120802.13,chr12,98515552,98516146,TSS,True,36,192
ENSG00000120802.13,chr12,98532822,98535647,PAS,True,47,161
ENSG00000120802.13,chr12,98547572,98550348,PAS,True,138,174
ENSG00000196510.12,chr12,110403526,110403740,TSS,True,29,124
ENSG00000111711.9,chr12,21501786,21501948,TSS,True,20,129
ENSG00000111667.13,chr12,6852017,6852290,TSS,True,57,300
ENSG00000211455.7,chr12,27244230,27244332,TSS,True,24,114
ENSG00000211455.7,chr12,27297701,27297854,TSS,True,102,114
ENSG00000184613.10,chr12,44875814,44876359,TSS,True,62,116
ENSG00000184613.10,chr12,44876293,44876375,TSS,True,86,116
ENSG00000072609.17,chr12,132851734,132853430,3AS,False,60,110
ENSG00000072609.17,chr12,132887546,132887659,TSS,True,46,117
ENSG00000072609.17,chr12,132887195,132887555,TSS,True,92,117
ENSG00000063046.17,chr12,53006278,53006496,TSS,True,329,622
ENSG00000184752.12,chr12,94971513,95003594,3AS,True,79,260
ENSG00000184752.12,chr12,94971329,94971620,PAS,True,83,267
ENSG00000184752.12,chr12,94971332,94971513,PAS,True,188,267
ENSG00000013573.16,chr12,31103731,31103806,IR,False,84,112
ENSG00000013573.16,chr12,31073275,31074091,TSS,True,57,118
ENSG00000013573.16,chr12,31103806,31108373,PAS,True,30,114
ENSG00000013573.16,chr12,31103576,31104808,PAS,True,86,113
ENSG00000089009.15,chr12,112408656,112409410,5AS,False,135,152
ENSG00000089009.15,chr12,112409586,112409634,TSS,True,183,342
ENSG00000089009.15,chr12,112409410,112409596,TSS,True,207,342
ENSG00000111642.15,chr12,6599772,6600019,TSS,False,184,214
ENSG00000122965.10,chr12,113816735,113818186,PAS,True,93,117
ENSG00000122965.10,chr12,113822053,113822646,PAS,False,97,117
ENSG00000122965.10,chr12,113822053,113823321,PAS,True,61,114
ENSG00000122965.10,chr12,113966191,113966364,TSS,False,17,119
ENSG00000089157.15,chr12,120201082,120201113,TSS,True,377,3348
ENSG00000111707.11,chr12,118376397,118376833,TSS,False,35,286
ENSG00000182196.13,chr12,122980745,122981128,5AS,False,118,166
ENSG00000182196.13,chr12,122981266,122981594,5AS,False,62,136
ENSG00000182196.13,chr12,122981266,122981594,IR,False,62,111
ENSG00000182196.13,chr12,122981299,122981594,3AS,False,74,110
ENSG00000182196.13,chr12,122980468,122980745,TSS,True,92,211
ENSG00000182196.13,chr12,122980680,122980812,TSS,True,169,211
ENSG00000111540.15,chr12,55974008,55974139,TSS,True,44,128
ENSG00000110955.8,chr12,56645836,56646068,TSS,True,120,1143
ENSG00000135390.18,chr12,53676052,53676736,TSS,True,128,496
ENSG00000135390.18,chr12,53672575,53674181,TSS,True,398,496
ENSG00000166532.15,chr12,8697613,8698297,TSS,True,34,101
ENSG00000166532.15,chr12,8782911,8783096,PAS,True,43,100
ENSG00000196531.10,chr12,56724523,56725262,5AS,False,970,1138
ENSG00000196531.10,chr12,56725262,56725531,TSS,True,285,1305
ENSG00000196531.10,chr12,56724961,56725274,TSS,True,1135,1305
ENSG00000089159.16,chr12,120215273,120221622,ES,False,195,225
ENSG00000089159.16,chr12,120215273,120221622,3AS,False,195,224
ENSG00000089159.16,chr12,120224377,120265616,ES,False,215,245
ENSG00000089159.16,chr12,120265616,120265790,TSS,True,42,287
ENSG00000134294.13,chr12,46372508,46373583,TSS,True,157,316
PB_novel_215144,chr12,59320075,59320978,PAS,True,111,159
PB_novel_215144,chr12,59328356,59328609,TSS,True,131,166
PB_novel_215144,chr12,59326402,59328608,TSS,True,130,166
ENSG00000198598.6,chr12,131845449,131849938,3AS,False,86,158
ENSG00000198598.6,chr12,131828388,131828653,TSS,True,19,174
ENSG00000175215.10,chr12,57846371,57846962,TSS,True,51,113
ENSG00000198431.15,chr12,104286893,104287109,TSS,True,63,147
ENSG00000198431.15,chr12,104286761,104289040,TSS,True,120,147
ENSG00000089053.12,chr12,121328458,121330582,3AS,False,115,246
ENSG00000139546.10,chr12,53504469,53504697,3AS,False,91,102
ENSG00000139546.10,chr12,53500905,53501461,TSS,True,38,109
ENSG00000139546.10,chr12,53501575,53501708,TSS,True,80,109
ENSG00000139372.14,chr12,103965802,103966060,TSS,True,15,112
ENSG00000167553.15,chr12,49265010,49265184,TSS,True,69,203
ENSG00000135506.15,chr12,57715970,57716091,3AS,False,149,204
ENSG00000135506.15,chr12,57719182,57720405,ES,False,103,222
ENSG00000135506.15,chr12,57693960,57694323,TSS,True,24,232
ENSG00000139318.7,chr12,89351639,89352501,TSS,True,36,232
ENSG00000064115.10,chr12,26976357,26980565,ES,False,29,220
ENSG00000076248.10,chr12,109097531,109097811,TSS,True,91,314
ENSG00000076248.10,chr12,109098146,109098638,TSS,True,244,314
ENSG00000062485.18,chr12,56300159,56300392,TSS,True,59,308
ENSG00000111641.11,chr12,6560326,6560446,IR,False,95,118
ENSG00000111641.11,chr12,6568206,6568353,TSS,True,33,124
ENSG00000136026.13,chr12,106247368,106248154,TSS,False,24,225
ENSG00000173598.13,chr12,93395533,93398770,3AS,False,142,222
ENSG00000123064.12,chr12,113159109,113161269,3AS,False,102,202
ENSG00000123064.12,chr12,113157180,113159112,PAS,True,102,202
ENSG00000123064.12,chr12,113157182,113159109,PAS,True,100,202
ENSG00000123064.12,chr12,113185277,113185495,TSS,True,34,210
ENSG00000152556.16,chr12,48119237,48119406,TSS,True,45,160
ENSG00000127314.17,chr12,68611043,68648698,5AS,False,106,137
ENSG00000127314.17,chr12,68610571,68611043,TSS,True,46,154
ENSG00000127314.17,chr12,68610868,68611052,TSS,True,125,154
ENSG00000183283.15,chr12,51238812,51238920,TSS,False,14,126
ENSG00000183283.15,chr12,51242329,51243931,PAS,True,24,115
ENSG00000183283.15,chr12,51246060,51247481,PAS,False,107,119
ENSG00000179295.17,chr12,112418882,112419125,TSS,True,69,209
ENSG00000176871.8,chr12,118061035,118061192,TSS,True,25,164
ENSG00000111674.8,chr12,6914659,6915820,3AS,False,112,132
ENSG00000111674.8,chr12,6913884,6914659,TSS,True,76,209
ENSG00000111674.8,chr12,6914537,6915917,TSS,True,176,209
ENSG00000257727.5,chr12,56306277,56310595,PAS,True,16,155
ENSG00000170473.16,chr12,55927724,55927927,TSS,True,24,151
ENSG00000170473.16,chr12,55927075,55927127,TSS,True,134,151
ENSG00000150991.14,chr12,124914586,124914848,TSS,False,155,441
ENSG00000111371.15,chr12,46268525,46269447,TSS,True,120,135
ENSG00000111371.15,chr12,46268864,46269414,TSS,True,99,135
ENSG00000134283.17,chr12,42326229,42335882,ES,False,92,110
ENSG00000134283.17,chr12,42335974,42355160,ES,False,28,108
ENSG00000134283.17,chr12,42375074,42387455,ES,False,87,109
ENSG00000134283.17,chr12,42325947,42326229,TSS,True,20,130
ENSG00000134283.17,chr12,42441314,42442593,PAS,True,33,116
ENSG00000134283.17,chr12,42446591,42448621,PAS,True,97,124
ENSG00000176915.14,chr12,132734575,132735405,IR,True,145,168
ENSG00000176915.14,chr12,132725502,132727443,PAS,True,21,204
ENSG00000176915.14,chr12,132761617,132762122,TSS,False,22,210
ENSG00000136003.15,chr12,108562736,108564278,ES,False,140,166
ENSG00000136003.15,chr12,108562554,108562736,TSS,True,20,189
ENSG00000022840.15,chr12,120534343,120534968,TSS,True,47,391
ENSG00000110917.7,chr12,120687124,120687531,TSS,True,165,375
ENSG00000134287.9,chr12,48957309,48957527,TSS,True,58,234
ENSG00000111605.17,chr12,69257905,69258589,ES,False,214,238
ENSG00000111605.17,chr12,69260197,69262372,3AS,True,207,253
ENSG00000111605.17,chr12,69239539,69239706,TSS,True,60,306
ENSG00000123416.15,chr12,49131297,49131398,TSS,False,262,2403
ENSG00000172819.16,chr12,53231973,53232251,TSS,True,88,100
ENSG00000172819.16,chr12,53219949,53220383,TSS,True,41,100
ENSG00000064102.14,chr12,26937795,26938692,TSS,True,18,172
ENSG00000111639.7,chr12,6493057,6493262,TSS,True,34,192
ENSG00000136014.11,chr12,95534326,95548770,ES,False,105,122
ENSG00000136014.11,chr12,95534326,95548770,5AS,True,105,166
ENSG00000136014.11,chr12,95548770,95548871,TSS,False,202,324
ENSG00000136014.11,chr12,95548525,95548841,TSS,True,257,324
ENSG00000136014.11,chr12,95551271,95551474,TSS,False,246,324
ENSG00000161813.21,chr12,50400824,50401028,TSS,True,58,101
ENSG00000161813.21,chr12,50401351,50401479,TSS,True,82,101
ENSG00000111596.12,chr12,70319364,70335437,ES,False,15,147
ENSG00000111596.12,chr12,70242806,70243480,TSS,True,30,172
ENSG00000187109.13,chr12,76047718,76048392,IR,False,192,292
ENSG00000187109.13,chr12,76047718,76048420,5AS,False,79,267
ENSG00000187109.13,chr12,76047718,76048420,IR,False,79,179
ENSG00000187109.13,chr12,76044892,76048464,PAS,True,354,452
ENSG00000187109.13,chr12,76044744,76047718,PAS,True,185,456
ENSG00000187109.13,chr12,76046179,76049785,PAS,True,367,427
ENSG00000187109.13,chr12,76084566,76084782,TSS,True,203,506
ENSG00000229117.8,chr12,56116659,56116774,IR,False,98,151
ENSG00000229117.8,chr12,56116799,56117188,5AS,False,101,147
ENSG00000229117.8,chr12,56116425,56116659,TSS,True,59,158
ENSG00000229117.8,chr12,56116632,56116799,TSS,False,107,158
ENSG00000123349.13,chr12,53295639,53297849,ES,False,31,241
ENSG00000170515.13,chr12,56104303,56104825,TSS,True,41,379
ENSG00000111602.11,chr12,56432521,56433025,3AS,False,25,151
ENSG00000111602.11,chr12,56449309,56449457,TSS,True,44,190
ENSG00000166598.14,chr12,103930362,103930564,TSS,True,298,1754
ENSG00000084463.7,chr12,14803351,14803504,TSS,True,39,360
ENSG00000170633.16,chr12,121400077,121400218,TSS,True,18,152
ENSG00000185664.14,chr12,55957059,55957185,IR,False,49,157
ENSG00000135404.11,chr12,55728952,55729106,TSS,False,70,328
ENSG00000166226.12,chr12,69585422,69585524,TSS,True,73,654
ENSG00000094914.12,chr12,53320692,53321470,5AS,False,24,115
ENSG00000094914.12,chr12,53321342,53321624,TSS,True,40,125
ENSG00000094914.12,chr12,53321470,53321635,TSS,True,101,125
ENSG00000004478.7,chr12,2794937,2795244,TSS,True,84,579
ENSG00000110880.10,chr12,108731428,108731991,TSS,True,36,179
ENSG00000118971.7,chr12,4273756,4274235,TSS,False,203,378
ENSG00000205352.10,chr12,53441792,53442694,5AS,False,204,232
ENSG00000205352.10,chr12,53441698,53441800,TSS,False,213,240
ENSG00000205352.10,chr12,53441712,53441792,TSS,False,35,240
ENSG00000175183.9,chr12,76878937,76879019,TSS,True,31,201
ENSG00000139641.12,chr12,56128093,56128709,TSS,True,40,169
ENSG00000197111.15,chr12,53461143,53462492,3AS,False,92,130
ENSG00000197111.15,chr12,53462567,53465931,ES,False,57,125
ENSG00000197111.15,chr12,53467293,53468776,ES,False,78,133
ENSG00000197111.15,chr12,53452104,53452376,TSS,True,148,193
ENSG00000197111.15,chr12,53458449,53459403,TSS,False,161,193
ENSG00000111704.10,chr12,7794543,7794681,3AS,True,28,183
ENSG00000111704.10,chr12,7789098,7789765,TSS,True,38,218
ENSG00000111704.10,chr12,7794678,7796330,PAS,True,39,194
ENSG00000111704.10,chr12,7794681,7796062,PAS,True,166,194
ENSG00000111011.17,chr12,122508447,122511108,3AS,False,118,248
ENSG00000111011.17,chr12,122519029,122521384,ES,False,173,210
ENSG00000111011.17,chr12,122519029,122521384,3AS,False,173,195
ENSG00000111011.17,chr12,122526847,122527009,TSS,True,31,259
ENSG00000111652.9,chr12,6724014,6724179,TSS,True,75,137
ENSG00000111652.9,chr12,6723952,6724152,TSS,True,118,137
ENSG00000111652.9,chr12,6724046,6724818,TSS,True,110,137
ENSG00000089022.13,chr12,111868861,111871084,ES,True,14,136
ENSG00000089022.13,chr12,111889000,111890039,5AS,False,93,158
ENSG00000111725.10,chr12,119668045,119668235,IR,False,16,105
ENSG00000111725.10,chr12,119667868,119668403,TSS,True,24,113
ENSG00000111725.10,chr12,119667879,119668045,TSS,False,97,113
ENSG00000075415.12,chr12,98593626,98593740,TSS,True,70,562
ENSG00000139624.12,chr12,50144057,50167100,ES,False,87,106
ENSG00000111581.9,chr12,68686883,68687073,TSS,True,31,254
ENSG00000135486.17,chr12,54282874,54283811,ES,False,3445,4029
ENSG00000135486.17,chr12,54280692,54280822,TSS,True,492,4179
ENSG00000059804.15,chr12,7936019,7936187,TSS,True,287,1165
ENSG00000198015.12,chr12,93467554,93469191,3AS,False,280,385
ENSG00000094916.15,chr12,54280007,54280154,TSS,True,102,156
ENSG00000004700.15,chr12,21501169,21501643,TSS,True,75,102
ENSG00000004700.15,chr12,21501412,21501657,TSS,True,68,102
ENSG00000004700.15,chr12,21501462,21501664,TSS,True,81,102
ENSG00000111247.14,chr12,4538780,4538956,TSS,True,13,124
ENSG00000187778.13,chr12,49568047,49568150,TSS,True,36,200
ENSG00000133703.11,chr12,25209911,25225613,ES,False,114,153
ENSG00000133703.11,chr12,25250750,25250942,TSS,True,71,210
ENSG00000066117.14,chr12,50086878,50088520,ES,False,13,121
ENSG00000066117.14,chr12,50085172,50085546,TSS,True,32,148
ENSG00000060982.14,chr12,24948926,24949484,TSS,True,190,298
ENSG00000171681.12,chr12,14365492,14365827,TSS,True,72,143
ENSG00000111328.6,chr12,123271563,123272155,TSS,False,45,386
ENSG00000111364.15,chr12,123618837,123619447,3AS,False,13,103
ENSG00000089094.18,chr12,121580019,121580546,TSS,True,86,103
ENSG00000139146.13,chr12,31298224,31304985,5AS,True,55,172
ENSG00000139146.13,chr12,31298224,31326023,ES,True,764,932
ENSG00000139146.13,chr12,31326023,31326200,TSS,True,146,1083
ENSG00000111144.9,chr12,96003064,96006313,ES,False,72,360
ENSG00000181929.12,chr12,49018731,49018829,TSS,True,13,119
ENSG00000151498.11,chr11,134256648,134258514,ES,False,28,145
ENSG00000176485.11,chr11,63614068,63614384,IR,True,86,168
ENSG00000176485.11,chr11,63613999,63614447,TSS,True,98,180
ENSG00000176485.11,chr11,63614384,63614559,TSS,False,92,180
ENSG00000175582.19,chr11,73716362,73720845,ME,False,125,209
ENSG00000175582.19,chr11,73760565,73761232,TSS,True,38,246
ENSG00000173933.20,chr11,66638752,66639699,5AS,False,107,124
ENSG00000173933.20,chr11,66640123,66646026,ES,False,13,102
ENSG00000173933.20,chr11,66638657,66638752,TSS,True,48,156
ENSG00000173933.20,chr11,66638683,66638893,TSS,True,139,156
ENSG00000173933.20,chr11,66665855,66668380,PAS,False,122,146
ENSG00000173933.20,chr11,66646026,66646471,PAS,True,37,144
ENSG00000149428.18,chr11,119045831,119046416,3AS,True,245,306
ENSG00000149428.18,chr11,119057152,119057252,TSS,False,232,331
ENSG00000149428.18,chr11,119057019,119057202,TSS,False,232,331
ENSG00000214063.10,chr11,865614,865693,IR,False,168,191
ENSG00000214063.10,chr11,842831,842915,TSS,True,122,203
ENSG00000214063.10,chr11,846704,850367,TSS,True,139,203
ENSG00000110048.11,chr11,59615302,59615802,TSS,False,26,152
ENSG00000137504.13,chr11,85662457,85663523,IR,False,104,164
ENSG00000137504.13,chr11,85663601,85663814,IR,False,92,179
ENSG00000137504.13,chr11,85659711,85662457,PAS,True,87,182
ENSG00000137504.13,chr11,85657993,85660597,PAS,False,158,182
ENSG00000137504.13,chr11,85663814,85665149,TSS,False,90,182
ENSG00000137504.13,chr11,85663523,85665129,TSS,True,162,182
ENSG00000137700.18,chr11,119027872,119028193,IR,False,79,102
ENSG00000137700.18,chr11,119029221,119030877,TSS,True,95,119
ENSG00000137700.18,chr11,119030848,119030908,TSS,False,72,119
ENSG00000137700.18,chr11,119030231,119030868,TSS,False,103,119
ENSG00000137700.18,chr11,119027627,119030868,TSS,True,104,119
ENSG00000110717.12,chr11,68030605,68030733,TSS,True,55,292
ENSG00000186635.14,chr11,72688537,72693324,ES,False,101,116
ENSG00000186635.14,chr11,72693805,72694979,3AS,True,97,110
ENSG00000186635.14,chr11,72752327,72752599,TSS,False,63,126
ENSG00000167771.5,chr11,63916329,63917234,TSS,False,15,114
ENSG00000149091.15,chr11,46367747,46368004,3AS,False,60,171
ENSG00000149091.15,chr11,46347364,46347820,TSS,True,95,227
ENSG00000149091.15,chr11,46345132,46345585,TSS,True,202,227
ENSG00000149091.15,chr11,46379830,46380557,PAS,True,28,224
ENSG00000149091.15,chr11,46377072,46378117,PAS,True,189,214
ENSG00000014216.15,chr11,65181270,65182013,TSS,True,176,346
ENSG00000014216.15,chr11,65181388,65182968,TSS,True,295,346
ENSG00000152558.14,chr11,102452523,102453013,TSS,True,27,229
ENSG00000162191.13,chr11,62677634,62677780,IR,False,156,174
ENSG00000162191.13,chr11,62678864,62679102,TSS,True,29,182
ENSG00000149131.15,chr11,57597765,57598321,TSS,True,42,146
ENSG00000149131.15,chr11,57597658,57597722,TSS,True,115,146
ENSG00000085733.15,chr11,70435119,70435465,IR,False,11,102
ENSG00000085733.15,chr11,70398392,70398614,TSS,True,35,122
ENSG00000085733.15,chr11,70435025,70436584,PAS,True,13,105
ENSG00000133316.15,chr11,62839506,62840399,TSS,True,18,100
ENSG00000133316.15,chr11,62839321,62839602,TSS,True,89,100
ENSG00000177600.8,chr11,809902,810039,TSS,True,70,514
ENSG00000213619.9,chr11,47579018,47579158,TSS,True,13,105
ENSG00000165915.13,chr11,47415496,47416324,IR,False,11,100
ENSG00000165915.13,chr11,47408441,47408662,TSS,True,12,104
ENSG00000165915.13,chr11,47415287,47416590,PAS,False,17,101
ENSG00000165915.13,chr11,47416324,47416499,PAS,False,92,104
ENSG00000159063.12,chr11,78139493,78139696,TSS,True,18,150
ENSG00000239306.4,chr11,66616607,66617057,TSS,True,24,165
ENSG00000149557.13,chr11,125445742,125446111,PAS,True,26,116
ENSG00000149557.13,chr11,125487732,125489822,PAS,True,88,114
ENSG00000109971.13,chr11,123062063,123062238,TSS,True,371,2025
ENSG00000172500.12,chr11,65885186,65885529,5AS,False,192,225
ENSG00000076053.10,chr11,114402915,114405708,3AS,False,54,140
ENSG00000133895.14,chr11,64810132,64810513,5AS,False,42,102
ENSG00000133895.14,chr11,64810132,64810525,5AS,False,34,136
ENSG00000133895.14,chr11,64810525,64810581,TSS,False,136,170
ENSG00000133895.14,chr11,64810267,64810595,TSS,True,108,170
ENSG00000133895.14,chr11,64810513,64810572,TSS,False,128,170
ENSG00000166037.10,chr11,95790743,95799231,ES,False,105,119
ENSG00000166037.10,chr11,95817903,95818826,5AS,True,106,125
ENSG00000166037.10,chr11,95821978,95827785,ES,False,13,114
ENSG00000166037.10,chr11,95790461,95790743,TSS,True,21,142
ENSG00000149182.14,chr11,47176781,47177624,TSS,True,20,188
ENSG00000148943.11,chr11,27506715,27506796,TSS,True,41,164
ENSG00000150779.11,chr11,112085462,112086639,ES,False,79,120
ENSG00000005801.17,chr11,3360565,3370974,ES,False,88,109
ENSG00000005801.17,chr11,3371703,3379037,ES,False,80,111
ENSG00000005801.17,chr11,3379037,3379241,TSS,True,16,127
ENSG00000137713.15,chr11,111726905,111727057,PAS,True,100,123
ENSG00000137713.15,chr11,111738834,111741612,PAS,True,26,117
ENSG00000137713.15,chr11,111766247,111766706,TSS,True,18,123
ENSG00000156587.15,chr11,57567584,57567838,TSS,False,15,106
ENSG00000156587.15,chr11,57567848,57568291,TSS,False,94,106
ENSG00000137500.9,chr11,83274740,83280140,ES,False,16,115
ENSG00000137500.9,chr11,83280260,83285872,5AS,False,68,113
ENSG00000137500.9,chr11,83285552,83286398,TSS,True,88,122
ENSG00000137500.9,chr11,83285872,83286361,TSS,True,52,122
ENSG00000154096.13,chr11,119423112,119423224,TSS,True,86,768
ENSG00000110619.17,chr11,3001248,3001969,5AS,False,126,179
ENSG00000110619.17,chr11,3042256,3057342,ES,False,136,166
ENSG00000149257.14,chr11,75562085,75562319,TSS,False,114,720
ENSG00000052841.14,chr11,43358871,43359113,TSS,True,37,243
ENSG00000052841.14,chr11,43493772,43494931,PAS,True,74,239
ENSG00000052841.14,chr11,43445930,43447227,PAS,True,181,228
ENSG00000052841.14,chr11,43401445,43402343,PAS,True,195,217
