gene,chr,start,end,splice_type,novel,neural_crest_cell_ENCFF901XCR_in_cov,neural_crest_cell_ENCFF901XCR_total_cov
ENSG00000154845.15,chr18,9614477,9615023,TSS,True,57,177
ENSG00000154845.15,chr18,9615018,9615209,TSS,True,155,177
ENSG00000176890.15,chr18,657480,657947,TSS,True,14,115
ENSG00000141627.13,chr18,49286613,49331863,3AS,False,21,170
ENSG00000134758.13,chr18,32091852,32092235,TSS,True,159,198
ENSG00000134758.13,chr18,32092661,32092886,TSS,True,59,198
ENSG00000167220.11,chr18,47134704,47136338,5AS,False,200,257
ENSG00000167220.11,chr18,47136449,47150377,ES,False,233,262
ENSG00000158201.9,chr18,21659343,21664117,5AS,False,101,114
ENSG00000080986.12,chr18,2616436,2616635,PAS,False,164,274
ENSG00000080986.12,chr18,2606414,2606508,PAS,True,191,274
ENSG00000080986.12,chr18,2601395,2601448,PAS,True,230,274
ENSG00000134779.14,chr18,36793606,36797050,PAS,True,18,145
ENSG00000170558.8,chr18,28176962,28178071,TSS,False,133,265
ENSG00000170558.8,chr18,28013682,28013910,TSS,True,227,264
ENSG00000141424.12,chr18,36127016,36129113,5AS,False,321,398
ENSG00000141424.12,chr18,36108526,36109745,PAS,True,151,494
ENSG00000141424.12,chr18,36122052,36122270,PAS,True,337,484
ENSG00000141424.12,chr18,36129113,36129843,TSS,True,172,498
ENSG00000141424.12,chr18,36129100,36129823,TSS,True,421,498
ENSG00000141424.12,chr18,36126218,36127728,TSS,True,435,498
ENSG00000181191.11,chrX,69163134,69165371,3AS,False,31,238
ENSG00000181191.11,chrX,69163140,69165371,3AS,False,171,207
ENSG00000181191.11,chrX,69160861,69163466,PAS,True,206,239
ENSG00000181191.11,chrX,69160861,69163134,PAS,True,209,239
ENSG00000181191.11,chrX,69160860,69163140,PAS,True,82,239
ENSG00000182287.14,chrX,15827372,15845378,5AS,True,431,484
ENSG00000182287.14,chrX,15825806,15827372,PAS,True,109,593
ENSG00000182287.14,chrX,15830048,15831568,PAS,True,509,593
ENSG00000087842.10,chrX,15491309,15493189,5AS,False,126,152
ENSG00000087842.10,chrX,15493189,15493337,TSS,True,32,161
ENSG00000087842.10,chrX,15493155,15493330,TSS,True,135,161
ENSG00000130021.13,chrX,7148052,7148185,TSS,True,60,337
ENSG00000056998.19,chrX,2830195,2853979,ES,False,28,186
ENSG00000056998.19,chrX,2861722,2881051,ES,False,37,198
ENSG00000056998.19,chrX,2875914,2877202,3AS,True,47,152
ENSG00000056998.19,chrX,2828714,2828975,TSS,True,72,216
ENSG00000056998.19,chrX,2829513,2830195,TSS,True,193,216
ENSG00000130066.16,chrX,23783883,23785327,IR,True,166,190
ENSG00000125354.22,chrX,119616940,119618786,PAS,True,95,149
ENSG00000125354.22,chrX,119615723,119616742,PAS,True,73,150
ENSG00000125354.22,chrX,119693075,119694314,TSS,False,33,150
ENSG00000123562.16,chrX,103678600,103684680,3AS,False,52,107
ENSG00000123562.16,chrX,103678600,103685170,ES,False,457,509
ENSG00000123562.16,chrX,103678600,103685170,3AS,False,457,843
ENSG00000123562.16,chrX,103678651,103685170,ES,False,296,346
ENSG00000123562.16,chrX,103686630,103686934,TSS,True,112,949
ENSG00000126947.12,chrX,101550660,101550973,3AS,True,19,111
ENSG00000029993.14,chrX,150983284,150983376,TSS,False,70,528
ENSG00000215301.10,chrX,41347012,41347314,3AS,False,79,239
ENSG00000215301.10,chrX,41333598,41334297,TSS,True,58,286
ENSG00000215301.10,chrX,41347639,41350278,PAS,True,27,265
ENSG00000147140.15,chrX,71283721,71290628,ES,False,92,887
ENSG00000184867.13,chrX,101658525,101659075,3AS,False,151,187
ENSG00000184867.13,chrX,101659136,101659418,3AS,False,33,116
ENSG00000184867.13,chrX,101659148,101659757,ES,False,47,144
ENSG00000077279.18,chrX,111301743,111312641,5AS,False,81,142
ENSG00000077279.18,chrX,111301743,111330903,ES,True,39,106
ENSG00000077279.18,chrX,111301743,111330918,5AS,True,25,131
ENSG00000077279.18,chrX,111312736,111330918,5AS,False,75,142
ENSG00000077279.18,chrX,111412137,111412205,TSS,True,59,220
ENSG00000077279.18,chrX,111410034,111410576,TSS,True,186,220
ENSG00000123130.16,chrX,23733217,23743124,ES,False,24,228
ENSG00000102241.11,chrX,136497206,136497439,TSS,True,113,126
ENSG00000102241.11,chrX,136497495,136497870,TSS,True,25,126
ENSG00000090889.11,chrX,70289975,70290150,TSS,False,30,106
ENSG00000090889.11,chrX,70420061,70420925,PAS,False,82,106
ENSG00000001497.16,chrX,65514970,65517986,3AS,True,17,168
ENSG00000001497.16,chrX,65524262,65524964,ES,False,101,186
ENSG00000001497.16,chrX,65512580,65512901,PAS,True,23,191
ENSG00000179222.17,chrX,51803012,51803117,TSS,False,93,121
ENSG00000179222.17,chrX,51893605,51893755,TSS,True,75,121
ENSG00000179222.17,chrX,51894105,51897077,TSS,True,92,120
ENSG00000180964.16,chrX,103254017,103255077,ES,False,43,132
ENSG00000134602.15,chrX,132023203,132023407,TSS,True,46,143
ENSG00000134602.15,chrX,132074134,132075946,PAS,True,13,115
ENSG00000101871.14,chrX,10620289,10620585,TSS,True,78,100
ENSG00000101871.14,chrX,10677464,10677760,TSS,True,61,101
ENSG00000102038.15,chrX,129447233,129448332,5AS,True,96,110
ENSG00000102038.15,chrX,129447233,129448332,3AS,True,96,109
ENSG00000102038.15,chrX,129492093,129496749,ES,False,407,656
ENSG00000102038.15,chrX,129446400,129447233,PAS,True,683,793
ENSG00000102038.15,chrX,129471203,129471326,PAS,True,530,784
ENSG00000102038.15,chrX,129446502,129448443,PAS,True,640,786
ENSG00000102038.15,chrX,129499780,129499841,PAS,True,676,773
ENSG00000130826.17,chrX,154776798,154777697,PAS,True,136,322
ENSG00000130826.17,chrX,154776186,154777689,PAS,True,194,322
ENSG00000147257.13,chrX,133985274,133985958,TSS,True,14,130
ENSG00000047230.14,chrX,16712334,16712955,TSS,False,96,108
ENSG00000047230.14,chrX,16712721,16712979,TSS,False,53,108
ENSG00000047230.14,chrX,16712557,16712958,TSS,True,94,108
ENSG00000046653.14,chrX,13771030,13774624,PAS,True,241,459
ENSG00000046653.14,chrX,13770766,13773030,PAS,True,229,459
ENSG00000046653.14,chrX,13938506,13938933,TSS,False,85,471
ENSG00000102316.16,chrX,54815678,54815880,IR,True,34,226
ENSG00000102316.16,chrX,54815690,54815880,IR,True,1346,1538
ENSG00000102316.16,chrX,54807596,54807802,TSS,True,591,1579
ENSG00000102316.16,chrX,54808334,54808433,TSS,True,1062,1579
ENSG00000102316.16,chrX,54815880,54816059,PAS,False,194,1579
ENSG00000102316.16,chrX,54815247,54817069,PAS,True,1391,1579
ENSG00000101868.10,chrX,24693827,24694004,TSS,True,37,155
ENSG00000101868.10,chrX,24810707,24810803,PAS,False,94,141
ENSG00000101868.10,chrX,24739374,24739528,PAS,True,123,140
ENSG00000101868.10,chrX,24743229,24744948,PAS,True,119,140
ENSG00000126945.8,chrX,101408307,101411935,5AS,True,115,776
ENSG00000126945.8,chrX,101408188,101408319,TSS,False,144,806
ENSG00000126945.8,chrX,101408209,101408307,TSS,True,691,806
ENSG00000130741.10,chrX,24076721,24078815,PAS,True,74,538
ENSG00000072501.17,chrX,53398543,53399730,PAS,True,82,286
ENSG00000072501.17,chrX,53422491,53422713,TSS,True,45,319
ENSG00000129682.15,chrX,138708928,139204058,ES,False,33,103
ENSG00000129682.15,chrX,139204058,139222890,TSS,True,22,125
ENSG00000125676.19,chrX,123627691,123627968,PAS,True,89,184
ENSG00000125676.19,chrX,123668157,123668314,PAS,False,142,173
ENSG00000102401.19,chrX,101623276,101623813,3AS,False,116,194
ENSG00000068366.19,chrX,109641329,109644186,PAS,True,69,106
ENSG00000068366.19,chrX,109663301,109663402,PAS,True,53,105
ENSG00000085224.22,chrX,77688924,77693823,3AS,False,74,262
ENSG00000085224.22,chrX,77688924,77696576,ES,False,51,125
ENSG00000085224.22,chrX,77688924,77696576,3AS,False,51,294
ENSG00000085224.22,chrX,77688927,77696576,ES,False,55,243
ENSG00000085224.22,chrX,77717243,77785981,5AS,False,310,358
ENSG00000085224.22,chrX,77785981,77786227,TSS,True,62,383
ENSG00000085224.22,chrX,77785844,77786229,TSS,True,334,383
ENSG00000102226.9,chrX,47232960,47233219,TSS,False,53,150
ENSG00000102226.9,chrX,47239348,47239481,TSS,True,129,150
ENSG00000147274.14,chrX,136872345,136875085,ES,True,34,208
ENSG00000147274.14,chrX,136869186,136870417,PAS,True,1055,1304
ENSG00000147274.14,chrX,136873443,136874452,PAS,True,244,1260
ENSG00000147274.14,chrX,136873245,136874422,TSS,True,227,258
ENSG00000083642.18,chr13,32586414,32586593,TSS,True,34,130
ENSG00000083642.18,chr13,32770120,32770507,PAS,True,82,126
ENSG00000083642.18,chr13,32758086,32758206,PAS,True,71,125
ENSG00000136156.13,chr13,48233165,48233477,TSS,True,14,137
ENSG00000123200.16,chr13,45954360,45957297,PAS,False,107,127
ENSG00000123200.16,chr13,45975360,45975838,PAS,True,79,104
ENSG00000123200.16,chr13,45983416,45985761,PAS,True,90,101
ENSG00000123200.16,chr13,46052403,46052765,TSS,True,54,128
ENSG00000123200.16,chr13,46052697,46053247,TSS,False,113,128
ENSG00000136108.14,chr13,52455420,52455626,TSS,True,32,127
ENSG00000136108.14,chr13,52474894,52476648,PAS,True,41,127
ENSG00000136108.14,chr13,52468277,52468348,PAS,True,107,120
ENSG00000125247.15,chr13,100668794,100674743,ES,False,44,138
ENSG00000125247.15,chr13,100603622,100605142,PAS,True,35,160
ENSG00000125247.15,chr13,100632510,100635195,PAS,False,139,160
ENSG00000125247.15,chr13,100674743,100674936,TSS,True,22,160
ENSG00000204977.9,chr13,49997131,49997666,5AS,False,62,139
ENSG00000204977.9,chr13,49997043,49997131,TSS,True,97,172
ENSG00000204977.9,chr13,49997040,49997216,TSS,True,91,172
ENSG00000065150.18,chr13,97976125,97976786,TSS,True,88,426
ENSG00000065150.18,chr13,98021735,98024777,PAS,True,77,419
ENSG00000088448.14,chr13,110893263,110906032,ES,False,91,132
ENSG00000088448.14,chr13,110878534,110880112,PAS,True,33,146
ENSG00000088448.14,chr13,110892602,110893263,PAS,True,128,145
ENSG00000088448.14,chr13,110914724,110915101,TSS,True,34,173
ENSG00000136146.14,chr13,48090418,48095059,5AS,False,18,122
ENSG00000136146.14,chr13,48094953,48095104,TSS,True,23,130
ENSG00000136146.14,chr13,48095059,48095115,TSS,True,112,130
ENSG00000120699.12,chr13,37000822,37002487,ES,False,19,156
ENSG00000120699.12,chr13,37003007,37004515,IR,False,128,164
ENSG00000120699.12,chr13,37008835,37009183,IR,True,136,158
ENSG00000120699.12,chr13,37009183,37011113,PAS,True,35,171
ENSG00000120699.12,chr13,37008728,37009609,PAS,True,149,171
ENSG00000121390.18,chr13,19673088,19675653,PAS,True,123,138
ENSG00000121390.18,chr13,19701605,19703360,PAS,True,50,133
ENSG00000121390.18,chr13,19782385,19782979,TSS,True,15,138
ENSG00000120686.11,chr13,38360710,38363005,PAS,True,30,135
ENSG00000120686.11,chr13,38354238,38356701,PAS,True,116,135
ENSG00000136122.15,chr13,72729093,72737961,ES,True,15,109
ENSG00000102753.9,chr13,49792437,49792685,TSS,False,16,141
ENSG00000139618.14,chr13,32315470,32315667,TSS,True,16,115
ENSG00000139618.14,chr13,32332271,32335180,PAS,False,12,104
ENSG00000139618.14,chr13,32336264,32338819,PAS,True,94,105
ENSG00000133110.14,chr13,37570669,37577752,ES,False,32,183
ENSG00000133110.14,chr13,37571458,37577752,ES,False,135,153
ENSG00000133110.14,chr13,37562582,37563370,PAS,True,126,235
ENSG00000133110.14,chr13,37570577,37570669,PAS,True,175,234
ENSG00000133119.12,chr13,33836103,33837505,PAS,False,45,271
ENSG00000133104.13,chr13,36335832,36346581,ES,True,156,185
ENSG00000133104.13,chr13,36346224,36346505,TSS,False,217,284
ENSG00000133104.13,chr13,36346581,36346780,TSS,True,99,284
ENSG00000127863.15,chr13,23668082,23673371,ES,True,30,131
ENSG00000127863.15,chr13,23570347,23570848,TSS,False,47,173
ENSG00000127863.15,chr13,23579339,23579529,TSS,True,153,173
ENSG00000127863.15,chr13,23673371,23676103,PAS,True,16,156
ENSG00000175198.16,chr13,100449305,100527674,ES,False,23,200
ENSG00000134900.11,chr13,102596908,102597203,TSS,True,15,104
ENSG00000134900.11,chr13,102657055,102657152,PAS,False,57,102
ENSG00000134900.11,chr13,102676295,102679958,PAS,True,73,103
ENSG00000139684.13,chr13,46771238,46771496,PAS,True,47,235
ENSG00000139684.13,chr13,46775378,46777623,PAS,True,201,234
ENSG00000134884.14,chr13,106541808,106544160,PAS,True,45,158
ENSG00000134884.14,chr13,106557849,106559657,PAS,True,98,138
ENSG00000134884.14,chr13,106567572,106568167,TSS,True,23,159
ENSG00000134884.14,chr13,106557047,106558540,TSS,True,98,116
ENSG00000189403.14,chr13,30461533,30462537,IR,True,279,334
ENSG00000189403.14,chr13,30459849,30461533,PAS,False,106,385
ENSG00000189403.14,chr13,30460892,30462712,PAS,True,330,385
ENSG00000189403.14,chr13,30465795,30465967,TSS,True,59,413
ENSG00000126226.21,chr13,113177976,113178173,IR,False,33,204
ENSG00000126226.21,chr13,113178008,113178173,IR,False,52,223
ENSG00000126226.21,chr13,113177538,113177976,PAS,True,225,258
ENSG00000126226.21,chr13,113177329,113178287,PAS,True,87,258
ENSG00000126226.21,chr13,113177535,113178008,PAS,True,206,258
ENSG00000102445.18,chr13,46368815,46387133,ES,False,22,133
ENSG00000102445.18,chr13,46372597,46387133,ES,False,47,104
ENSG00000125304.9,chr13,99501398,99501777,TSS,True,16,150
ENSG00000102804.14,chr13,44436503,44436857,TSS,True,22,209
ENSG00000136161.12,chr13,48515741,48533027,ES,False,60,155
ENSG00000102710.19,chr13,37047936,37051487,ES,False,13,100
ENSG00000102710.19,chr13,37009310,37009809,PAS,True,22,108
ENSG00000102710.19,chr13,37059558,37059735,TSS,True,18,108
ENSG00000106462.10,chr7,148807364,148807706,PAS,True,28,141
ENSG00000106462.10,chr7,148816707,148818117,PAS,True,114,132
ENSG00000106462.10,chr7,148884163,148884694,TSS,True,33,145
ENSG00000164548.10,chr7,23504779,23505569,PAS,False,17,128
ENSG00000164548.10,chr7,23531788,23532023,TSS,True,19,129
ENSG00000105993.14,chr7,157385540,157386324,PAS,True,257,481
ENSG00000105993.14,chr7,157416015,157417440,PAS,True,225,482
ENSG00000106484.15,chr7,130486178,130486395,TSS,True,351,577
ENSG00000106484.15,chr7,130492067,130492339,TSS,True,304,577
ENSG00000146701.11,chr7,76048045,76048226,TSS,False,31,194
ENSG00000128606.12,chr7,102939585,102944209,ES,False,89,116
ENSG00000166526.16,chr7,100077433,100079539,5AS,True,19,168
ENSG00000166526.16,chr7,100077433,100081634,ES,False,25,187
ENSG00000136261.14,chr7,16646288,16665436,5AS,False,584,716
ENSG00000136261.14,chr7,16645855,16646288,TSS,True,146,732
ENSG00000136261.14,chr7,16646140,16646304,TSS,True,600,732
ENSG00000198420.9,chr7,143854142,143857099,5AS,False,156,201
ENSG00000198420.9,chr7,143901960,143902185,TSS,True,162,229
ENSG00000198420.9,chr7,143902026,143902191,TSS,True,203,229
ENSG00000198420.9,chr7,143885209,143885374,TSS,True,192,229
ENSG00000198420.9,chr7,143882735,143882905,TSS,True,178,229
ENSG00000122566.21,chr7,26197732,26200571,ES,False,627,813
ENSG00000122566.21,chr7,26190124,26192338,PAS,True,134,874
ENSG00000127990.17,chr7,94598963,94600645,ES,False,30,108
ENSG00000263001.5,chr7,74758855,74759547,IR,False,73,113
ENSG00000263001.5,chr7,74657007,74658068,TSS,True,122,137
ENSG00000263001.5,chr7,74749267,74749451,TSS,True,111,125
ENSG00000263001.5,chr7,74753920,74754029,TSS,True,98,122
ENSG00000263001.5,chr7,74759547,74760693,PAS,True,59,132
ENSG00000263001.5,chr7,74758779,74760692,PAS,True,92,132
ENSG00000122550.17,chr7,23106146,23123776,ES,False,192,218
ENSG00000122550.17,chr7,23174014,23175421,PAS,True,34,240
ENSG00000164692.17,chr7,94394693,94395101,TSS,True,38,122
ENSG00000106477.18,chr7,130440933,130441065,TSS,True,11,106
ENSG00000146918.19,chr7,158646563,158652292,ES,False,28,150
ENSG00000146918.19,chr7,158625610,158631717,PAS,True,33,166
ENSG00000146918.19,chr7,158642945,158644388,PAS,True,148,166
ENSG00000146918.19,chr7,158704723,158704834,TSS,True,25,166
ENSG00000091127.13,chr7,105508520,105522051,3AS,False,20,109
ENSG00000091127.13,chr7,105456113,105457926,PAS,True,21,117
ENSG00000008311.14,chr7,122101438,122101620,IR,True,132,149
ENSG00000008311.14,chr7,122070433,122076607,PAS,True,39,173
ENSG00000106460.18,chr7,12211212,12211425,TSS,True,12,109
ENSG00000105854.12,chr7,95411743,95412311,3AS,False,31,236
ENSG00000075624.14,chr7,5530523,5530604,TSS,True,288,980
ENSG00000075624.14,chr7,5529160,5529862,TSS,True,838,980
ENSG00000164649.19,chr7,21908507,21916753,ES,False,30,215
ENSG00000164649.19,chr7,21911751,21916753,3AS,False,85,185
ENSG00000164649.19,chr7,21945780,21946136,TSS,True,28,229
ENSG00000197157.10,chr7,127652025,127652451,TSS,True,73,199
ENSG00000197157.10,chr7,127807481,127807573,TSS,True,147,196
ENSG00000122565.18,chr7,26201591,26201826,TSS,True,47,301
ENSG00000136193.16,chr7,29989641,29989961,TSS,True,62,108
ENSG00000106066.14,chr7,29121071,29146428,5AS,True,132,152
ENSG00000106066.14,chr7,29146428,29146689,TSS,False,48,181
ENSG00000106066.14,chr7,29120892,29121071,TSS,True,161,181
ENSG00000106066.14,chr7,29146340,29146495,TSS,True,161,181
ENSG00000136270.13,chr7,45109287,45111663,5AS,False,21,102
ENSG00000136270.13,chr7,45111642,45111745,TSS,True,33,116
ENSG00000136270.13,chr7,45111663,45111735,TSS,True,95,116
ENSG00000106245.10,chr7,99409004,99410033,5AS,False,43,103
ENSG00000106245.10,chr7,99408075,99409004,TSS,False,70,116
ENSG00000106245.10,chr7,99408966,99409245,TSS,True,49,116
ENSG00000006715.15,chr7,38722967,38726326,PAS,True,31,182
ENSG00000106682.14,chr7,74174162,74174442,TSS,True,62,603
ENSG00000132436.11,chr7,50447297,50448180,ES,False,72,116
ENSG00000132436.11,chr7,50448289,50450300,ES,False,29,104
ENSG00000136247.14,chr7,6577498,6578565,3AS,False,101,114
ENSG00000136247.14,chr7,6577413,6577498,TSS,True,16,130
ENSG00000136243.16,chr7,23187146,23196679,ES,True,18,114
ENSG00000055130.15,chr7,148698748,148699029,TSS,False,30,293
ENSG00000106261.16,chr7,100015578,100015726,TSS,True,13,127
ENSG00000122644.12,chr7,12686645,12687043,TSS,True,91,148
ENSG00000122644.12,chr7,12687631,12687728,TSS,True,70,148
ENSG00000122644.12,chr7,12688165,12689176,PAS,True,29,136
ENSG00000122644.12,chr7,12688168,12689176,PAS,True,108,136
ENSG00000135249.7,chr7,105567118,105569216,PAS,True,15,147
ENSG00000010270.13,chr7,38178420,38207446,ES,False,177,215
ENSG00000205060.10,chr7,134316674,134317066,TSS,True,26,152
ENSG00000085662.13,chr7,134458996,134459151,TSS,True,42,403
ENSG00000091136.13,chr7,107934116,107935656,PAS,True,123,141
ENSG00000091136.13,chr7,107924228,107924389,PAS,True,69,143
ENSG00000091136.13,chr7,108002848,108003158,TSS,True,114,143
ENSG00000091136.13,chr7,108003110,108003326,TSS,False,96,143
ENSG00000146733.13,chr7,56032054,56033960,ES,False,106,124
ENSG00000146733.13,chr7,56051137,56051597,TSS,True,68,136
ENSG00000146733.13,chr7,56033960,56034583,TSS,True,74,135
ENSG00000033050.8,chr7,151227162,151227386,TSS,False,38,203
ENSG00000033050.8,chr7,151226304,151227191,TSS,True,182,203
ENSG00000105819.13,chr7,103312131,103312206,IR,False,341,380
ENSG00000105819.13,chr7,103312206,103314680,PAS,True,44,387
ENSG00000122687.17,chr7,2235564,2239417,ES,False,115,154
ENSG00000122687.17,chr7,2235564,2239529,5AS,True,24,179
ENSG00000122687.17,chr7,2239676,2242161,3AS,True,46,161
ENSG00000122687.17,chr7,2242161,2242229,TSS,False,34,195
ENSG00000122687.17,chr7,2239417,2239708,TSS,True,169,195
ENSG00000106355.9,chr7,32485334,32487293,PAS,False,13,104
ENSG00000106355.9,chr7,32490319,32490418,TSS,False,19,102
ENSG00000049541.10,chr7,74246763,74249738,ES,False,18,159
ENSG00000106603.18,chr7,43624367,43633408,PAS,False,84,105
ENSG00000106603.18,chr7,43638242,43639681,PAS,True,37,103
ENSG00000106628.10,chr7,44123510,44123564,TSS,True,14,124
ENSG00000106628.10,chr7,44121833,44123546,TSS,True,111,124
ENSG00000106052.13,chr7,27740115,27740269,TSS,True,11,101
ENSG00000106052.13,chr7,27828627,27830588,PAS,True,60,100
ENSG00000122545.19,chr7,35801270,35832803,3AS,False,32,287
ENSG00000122545.19,chr7,35904253,35907110,PAS,True,68,307
ENSG00000136231.13,chr7,23310207,23312460,PAS,True,55,348
ENSG00000136231.13,chr7,23469935,23470817,TSS,True,54,357
ENSG00000005483.20,chr7,105014535,105040838,ES,False,92,136
ENSG00000005483.20,chr7,105090008,105090583,PAS,True,75,144
ENSG00000005483.20,chr7,105091215,105091731,PAS,True,122,144
ENSG00000005483.20,chr7,105076962,105077193,PAS,True,120,144
ENSG00000005483.20,chr7,105074642,105074816,PAS,False,128,144
ENSG00000064419.13,chr7,129018157,129054650,ES,False,263,293
ENSG00000131558.14,chr7,133253040,133253187,TSS,True,53,147
ENSG00000131558.14,chr7,133630037,133630141,TSS,True,103,134
ENSG00000131558.14,chr7,134064290,134065765,PAS,True,25,147
ENSG00000009954.10,chr7,73521826,73522306,TSS,True,38,105
ENSG00000122591.11,chr7,22946163,22960255,ES,False,33,101
ENSG00000122591.11,chr7,22941249,22946163,PAS,True,13,116
ENSG00000122591.11,chr7,23013924,23014193,TSS,True,19,128
ENSG00000122643.19,chr7,33026915,33062567,ES,False,64,126
ENSG00000106278.11,chr7,121873101,121873557,TSS,True,45,136
ENSG00000106278.11,chr7,122061079,122062036,PAS,True,124,147
ENSG00000106278.11,chr7,122010333,122013045,PAS,True,52,108
ENSG00000106278.11,chr7,122039453,122039977,PAS,False,118,133
ENSG00000136279.20,chr7,44058280,44058431,3AS,False,93,139
ENSG00000088325.15,chr20,31800969,31801804,PAS,False,322,613
ENSG00000088325.15,chr20,31793847,31793992,PAS,True,524,608
ENSG00000088325.15,chr20,31783704,31785268,PAS,True,524,602
ENSG00000088930.7,chr20,21303273,21303473,TSS,False,52,483
ENSG00000088930.7,chr20,21339043,21339079,PAS,True,210,461
ENSG00000088930.7,chr20,21389272,21389827,PAS,False,297,483
ENSG00000124228.14,chr20,49243815,49244077,PAS,True,44,144
ENSG00000124228.14,chr20,49241892,49241974,PAS,True,122,144
ENSG00000124228.14,chr20,49239235,49239342,PAS,True,127,144
ENSG00000125848.9,chr20,14337403,14337610,TSS,True,14,110
ENSG00000000419.12,chr20,50940933,50942030,ES,False,85,104
ENSG00000100983.10,chr20,34955726,34955817,TSS,True,22,171
ENSG00000101310.16,chr20,18507972,18510821,5AS,False,115,203
ENSG00000101310.16,chr20,18507518,18507990,TSS,True,153,236
ENSG00000101310.16,chr20,18507525,18507972,TSS,False,120,236
ENSG00000125977.6,chr20,34088301,34089905,PAS,False,24,120
ENSG00000124226.10,chr20,49936373,49936552,TSS,True,28,233
ENSG00000149636.15,chr20,36771193,36773661,ES,False,24,105
ENSG00000149636.15,chr20,36771473,36773661,5AS,False,96,110
ENSG00000149636.15,chr20,36773661,36774298,TSS,True,25,152
ENSG00000171858.17,chr20,62387060,62387136,TSS,True,20,168
ENSG00000089063.14,chr20,5112960,5113087,TSS,True,30,297
ENSG00000132824.13,chr20,44521912,44522094,TSS,True,12,115
ENSG00000101266.18,chr20,480421,484076,PAS,True,24,237
ENSG00000101266.18,chr20,543671,543818,TSS,True,32,263
ENSG00000101193.7,chr20,62938108,62938253,TSS,True,57,142
ENSG00000131051.22,chr20,35709256,35713018,3AS,False,129,299
ENSG00000131051.22,chr20,35739017,35740823,ES,False,236,284
ENSG00000131051.22,chr20,35703606,35704581,PAS,True,34,338
ENSG00000101361.16,chr20,2656034,2656400,5AS,False,419,493
ENSG00000101361.16,chr20,2656034,2656400,IR,False,419,489
ENSG00000101361.16,chr20,2656214,2656400,IR,False,73,143
ENSG00000101361.16,chr20,2657928,2658393,PAS,False,249,576
ENSG00000101361.16,chr20,2657080,2658394,PAS,True,379,575
ENSG00000101365.20,chr20,2658522,2658758,IR,False,30,198
ENSG00000101365.20,chr20,2658393,2658837,PAS,True,48,214
ENSG00000101365.20,chr20,2658392,2658522,PAS,False,169,215
ENSG00000087495.16,chr20,59835961,59836560,TSS,True,14,118
ENSG00000087460.24,chr20,58889181,58891865,TSS,True,112,171
ENSG00000087460.24,chr20,58891995,58892209,TSS,True,139,171
ENSG00000166913.12,chr20,44885886,44901530,ES,False,128,146
ENSG00000166913.12,chr20,44885672,44885886,TSS,True,24,171
ENSG00000101150.17,chr20,63873816,63882718,ES,False,97,132
ENSG00000131043.11,chr20,36236256,36236503,TSS,False,35,152
ENSG00000131043.11,chr20,36239819,36240625,TSS,True,131,152
ENSG00000101182.14,chr20,62139197,62139780,IR,True,126,141
ENSG00000078747.14,chr20,34507694,34510508,PAS,True,62,105
ENSG00000078747.14,chr20,34504330,34505005,PAS,True,80,105
ENSG00000101138.11,chr20,56392363,56392538,TSS,True,84,110
ENSG00000101138.11,chr20,56392378,56392713,TSS,True,36,110
ENSG00000125871.13,chr20,17969141,17969800,IR,True,95,146
ENSG00000125871.13,chr20,17970370,17988165,ES,False,14,134
ENSG00000125871.13,chr20,17968896,17969141,TSS,True,63,158
ENSG00000125871.13,chr20,17969017,17970370,TSS,True,108,158
ENSG00000124207.16,chr20,49046281,49046423,TSS,True,73,246
ENSG00000087586.17,chr20,56388202,56392167,5AS,False,39,126
ENSG00000087586.17,chr20,56391942,56392215,TSS,True,120,160
ENSG00000087586.17,chr20,56392153,56392250,TSS,True,113,160
ENSG00000087586.17,chr20,56392167,56392427,TSS,True,93,160
ENSG00000101052.12,chr20,43591029,43594692,5AS,False,65,145
ENSG00000101052.12,chr20,43590924,43591029,TSS,False,91,156
ENSG00000101052.12,chr20,43590915,43591054,TSS,True,76,156
ENSG00000101444.12,chr20,34303242,34303390,TSS,True,55,536
ENSG00000025293.16,chr20,35771951,35772079,TSS,True,22,131
ENSG00000025293.16,chr20,35913248,35913338,PAS,True,36,114
ENSG00000025293.16,chr20,35899369,35899648,PAS,False,86,113
ENSG00000025293.16,chr20,35947484,35950382,PAS,False,113,130
ENSG00000175110.11,chr3,139344198,139346880,3AS,False,13,100
ENSG00000168036.17,chr3,41239354,41239659,IR,False,28,110
ENSG00000168036.17,chr3,41239354,41239818,IR,False,61,143
ENSG00000168036.17,chr3,41199199,41199670,TSS,True,25,201
ENSG00000168036.17,chr3,41239659,41240446,PAS,True,172,200
ENSG00000168036.17,chr3,41239133,41240445,PAS,True,118,200
ENSG00000168036.17,chr3,41239818,41240452,PAS,True,140,201
ENSG00000173226.16,chr3,121826180,121828860,ES,False,39,167
ENSG00000173226.16,chr3,121769400,121770574,PAS,True,18,178
ENSG00000163660.11,chr3,157153156,157158865,ES,False,70,103
ENSG00000163660.11,chr3,157147552,157148589,PAS,True,55,116
ENSG00000163660.11,chr3,157147795,157149977,PAS,False,99,115
ENSG00000047849.21,chr3,47915530,47917174,PAS,False,23,164
ENSG00000047849.21,chr3,48088772,48089274,TSS,True,56,215
ENSG00000164087.7,chr3,52075985,52122378,ES,False,53,129
ENSG00000164087.7,chr3,52151100,52154354,3AS,True,118,134
ENSG00000163714.17,chr3,143001324,143001673,TSS,True,46,114
