gene,chr,start,end,splice_type,novel,ovary_ENCFF583MSU_in_cov,ovary_ENCFF583MSU_total_cov
ENSG00000092841.18,chr12,56160320,56161386,ES,False,194,621
ENSG00000092841.18,chr12,56160320,56161386,IR,True,194,767
ENSG00000092841.18,chr12,56160670,56161386,IR,True,433,1009
ENSG00000092841.18,chr12,56158337,56158404,TSS,True,182,1304
ENSG00000092841.18,chr12,56161386,56161581,PAS,True,582,1209
ENSG00000092841.18,chr12,56160242,56161580,PAS,True,646,1207
ENSG00000135108.14,chr12,117158063,117165484,3AS,False,351,501
ENSG00000135108.14,chr12,117190217,117190519,TSS,True,139,563
ENSG00000133858.15,chr12,71647787,71647813,PAS,True,110,123
ENSG00000133858.15,chr12,71644930,71645075,PAS,False,99,123
ENSG00000133858.15,chr12,71656883,71657301,PAS,True,57,123
ENSG00000174718.11,chr12,31959371,31959491,TSS,True,65,412
ENSG00000075856.11,chr12,108544478,108545138,3AS,False,141,158
ENSG00000075856.11,chr12,108522213,108523634,PAS,True,157,187
ENSG00000075856.11,chr12,108530208,108530310,PAS,True,23,171
ENSG00000075856.11,chr12,108560842,108561406,TSS,True,32,192
ENSG00000139644.12,chr12,49741548,49741611,TSS,False,312,582
ENSG00000139644.12,chr12,49752461,49752549,TSS,True,413,582
ENSG00000139579.12,chr12,56224441,56224833,IR,False,113,141
ENSG00000139579.12,chr12,56224322,56224441,TSS,False,42,155
ENSG00000139579.12,chr12,56222049,56224935,TSS,True,127,155
ENSG00000182199.10,chr12,57229648,57229811,TSS,True,67,461
ENSG00000135677.10,chr12,64759084,64759446,TSS,True,66,101
ENSG00000151491.13,chr12,15620133,15621430,PAS,True,57,127
ENSG00000151491.13,chr12,15660635,15660740,PAS,True,60,113
ENSG00000151491.13,chr12,15789160,15790148,TSS,True,24,127
ENSG00000110871.14,chr12,120522363,120528939,ES,False,136,184
ENSG00000120820.12,chr12,104019676,104049894,ES,False,65,232
ENSG00000120820.12,chr12,103987364,103989577,PAS,True,26,235
ENSG00000135452.9,chr12,57745000,57745217,TSS,True,30,183
ENSG00000134291.11,chr12,47966172,47966682,5AS,False,90,297
ENSG00000134291.11,chr12,47966172,47966682,IR,True,90,101
ENSG00000134291.11,chr12,47963562,47963633,TSS,False,51,312
ENSG00000111203.12,chr12,2824089,2828254,PAS,True,36,219
ENSG00000196510.12,chr12,110372899,110374333,PAS,True,33,195
ENSG00000196510.12,chr12,110374662,110376216,PAS,True,164,195
ENSG00000130779.20,chr12,122340753,122341697,PAS,True,32,288
ENSG00000130779.20,chr12,122422520,122423000,TSS,True,32,296
ENSG00000111667.13,chr12,6852017,6852290,TSS,True,44,242
ENSG00000139132.14,chr12,32399309,32399959,TSS,True,77,101
ENSG00000139132.14,chr12,32534269,32534498,TSS,False,41,101
ENSG00000139132.14,chr12,32633548,32633677,PAS,True,37,100
ENSG00000139132.14,chr12,32619697,32619870,PAS,True,80,100
ENSG00000139132.14,chr12,32611136,32611598,PAS,True,88,100
ENSG00000167552.13,chr12,49188976,49189080,TSS,True,209,1935
ENSG00000057294.14,chr12,32790307,32792492,PAS,True,44,277
ENSG00000057294.14,chr12,32896508,32896832,TSS,True,42,277
ENSG00000121361.3,chr12,21774545,21774817,TSS,False,32,224
ENSG00000063046.17,chr12,53034709,53037408,5AS,False,3351,3778
ENSG00000011465.16,chr12,91179361,91179559,TSS,True,2356,8243
ENSG00000011465.16,chr12,91182654,91182916,TSS,True,6506,8243
ENSG00000089009.15,chr12,112409586,112409634,TSS,True,793,3112
ENSG00000089009.15,chr12,112408419,112409605,TSS,True,2355,3111
ENSG00000111642.15,chr12,6570080,6570693,PAS,True,123,190
ENSG00000111642.15,chr12,6578842,6578917,PAS,True,132,178
ENSG00000111642.15,chr12,6586718,6587559,PAS,True,93,119
ENSG00000111642.15,chr12,6582136,6582277,TSS,True,112,129
ENSG00000111642.15,chr12,6607299,6607582,TSS,True,165,194
ENSG00000174099.11,chr12,65278865,65326825,ES,False,60,228
ENSG00000089157.15,chr12,120197462,120198853,5AS,True,153,202
ENSG00000089157.15,chr12,120197462,120198853,IR,True,153,176
ENSG00000089157.15,chr12,120198770,120198894,IR,False,42,109
ENSG00000089157.15,chr12,120200831,120201082,3AS,False,6746,7508
ENSG00000089157.15,chr12,120201082,120201113,TSS,True,913,8448
ENSG00000182196.13,chr12,122981266,122981594,5AS,False,62,132
ENSG00000182196.13,chr12,122981266,122981594,IR,False,62,159
ENSG00000182196.13,chr12,122981299,122981594,3AS,False,70,106
ENSG00000182196.13,chr12,122981299,122981594,IR,False,70,131
ENSG00000182196.13,chr12,122982074,122982468,IR,False,232,259
ENSG00000182196.13,chr12,122982538,122982619,IR,False,206,265
ENSG00000182196.13,chr12,122980468,122980745,TSS,True,47,268
ENSG00000182196.13,chr12,122982619,122982914,PAS,True,62,268
ENSG00000182196.13,chr12,122982468,122983476,PAS,True,234,268
ENSG00000196531.10,chr12,56725262,56725531,TSS,True,176,1236
ENSG00000089053.12,chr12,121328458,121330582,3AS,False,158,353
ENSG00000089053.12,chr12,121352133,121352462,TSS,True,42,392
ENSG00000139636.15,chr12,49101549,49102119,IR,True,84,102
ENSG00000139636.15,chr12,49102196,49102292,IR,False,79,101
ENSG00000139636.15,chr12,49096546,49097739,PAS,True,59,111
ENSG00000139636.15,chr12,49099598,49101263,PAS,True,87,110
ENSG00000139636.15,chr12,49110483,49110906,TSS,True,21,111
ENSG00000167553.15,chr12,49265010,49265184,TSS,True,33,294
ENSG00000135506.15,chr12,57715970,57716091,3AS,False,1033,1457
ENSG00000135506.15,chr12,57719182,57720405,ES,False,983,1477
ENSG00000111790.13,chr12,26957743,26963341,ES,False,39,109
ENSG00000111790.13,chr12,26964595,26966648,PAS,True,32,140
ENSG00000111790.13,chr12,26960514,26962302,PAS,True,122,140
ENSG00000139218.17,chr12,45925763,45928859,PAS,True,44,130
ENSG00000139218.17,chr12,45960446,45961322,PAS,False,110,129
ENSG00000139218.17,chr12,45990352,45990614,TSS,True,17,143
ENSG00000196498.13,chr12,124324404,124325583,PAS,True,136,160
ENSG00000196498.13,chr12,124351681,124354196,PAS,True,90,106
ENSG00000196498.13,chr12,124495146,124495373,TSS,False,134,163
ENSG00000196498.13,chr12,124518139,124518628,TSS,False,126,163
ENSG00000062485.18,chr12,56300159,56300392,TSS,True,105,442
ENSG00000062485.18,chr12,56275995,56276685,TSS,True,385,431
ENSG00000211584.13,chr12,47773166,47773440,TSS,True,168,904
ENSG00000177981.10,chr12,48153525,48157458,3AS,False,35,156
ENSG00000123064.12,chr12,113159109,113161269,3AS,False,165,359
ENSG00000123064.12,chr12,113157180,113159112,PAS,True,207,401
ENSG00000123064.12,chr12,113157182,113159109,PAS,True,234,401
ENSG00000123064.12,chr12,113185277,113185495,TSS,True,147,401
ENSG00000152556.16,chr12,48135038,48137720,ES,False,66,378
ENSG00000152556.16,chr12,48119237,48119406,TSS,True,76,442
ENSG00000127314.17,chr12,68611043,68648698,5AS,False,330,409
ENSG00000127314.17,chr12,68610571,68611043,TSS,True,91,433
ENSG00000127314.17,chr12,68610868,68611052,TSS,True,354,433
ENSG00000184047.17,chr12,122218397,122225964,ME,False,26,187
ENSG00000139613.11,chr12,56163765,56164647,ES,False,96,110
ENSG00000139613.11,chr12,56172704,56173695,ES,False,137,162
ENSG00000139613.11,chr12,56162358,56163765,PAS,True,198,319
ENSG00000139613.11,chr12,56169782,56169911,PAS,True,265,301
ENSG00000139613.11,chr12,56180029,56181597,PAS,True,167,247
ENSG00000139613.11,chr12,56189350,56190295,TSS,True,77,319
ENSG00000123395.14,chr12,52069975,52070242,TSS,True,29,225
ENSG00000110841.13,chr12,27524127,27524365,TSS,True,31,260
ENSG00000110841.13,chr12,27654721,27658138,PAS,True,197,235
ENSG00000110841.13,chr12,27656615,27658138,PAS,True,121,241
ENSG00000110841.13,chr12,27691748,27691899,PAS,False,203,243
ENSG00000079337.15,chr12,47758550,47759167,TSS,True,97,137
ENSG00000079337.15,chr12,47757865,47758493,TSS,True,118,137
ENSG00000122971.8,chr12,120737135,120737355,IR,False,135,181
ENSG00000175899.14,chr12,9067418,9067839,PAS,True,34,292
ENSG00000175899.14,chr12,9115763,9116193,TSS,True,260,292
ENSG00000175899.14,chr12,9090355,9091366,TSS,True,188,265
ENSG00000175899.14,chr12,9080093,9080179,TSS,True,227,264
ENSG00000073614.12,chr12,289899,293169,PAS,True,119,137
ENSG00000073614.12,chr12,309872,309964,PAS,True,32,133
ENSG00000073614.12,chr12,310884,310949,TSS,True,110,127
ENSG00000073614.12,chr12,388926,389635,TSS,True,45,137
ENSG00000061936.9,chr12,131756644,131766117,ES,False,15,132
ENSG00000061936.9,chr12,131710817,131711447,TSS,True,96,157
ENSG00000061936.9,chr12,131753180,131753363,TSS,False,113,139
ENSG00000061936.9,chr12,131756471,131756644,TSS,True,86,138
ENSG00000061936.9,chr12,131799422,131799738,PAS,True,93,157
ENSG00000061936.9,chr12,131778064,131778201,PAS,True,85,157
ENSG00000150991.14,chr12,124914586,124914848,TSS,False,401,2280
ENSG00000058272.18,chr12,79805768,79807225,ES,False,48,180
ENSG00000058272.18,chr12,79797240,79797395,PAS,True,101,289
ENSG00000058272.18,chr12,79808493,79808577,PAS,True,229,288
ENSG00000150977.10,chr12,123423157,123436081,ES,True,23,200
ENSG00000082805.19,chr12,991322,1027747,5AS,False,74,101
ENSG00000082805.19,chr12,991222,991322,TSS,True,62,141
ENSG00000082805.19,chr12,991206,991487,TSS,True,113,141
ENSG00000082805.19,chr12,1181924,1182159,PAS,True,80,127
ENSG00000082805.19,chr12,1110191,1110350,PAS,True,102,127
ENSG00000082805.19,chr12,1141619,1142213,PAS,False,96,127
ENSG00000136003.15,chr12,108562736,108564278,IR,False,163,184
ENSG00000136003.15,chr12,108562554,108562736,TSS,True,23,190
ENSG00000022840.15,chr12,120534968,120546404,ES,False,219,247
ENSG00000022840.15,chr12,120563070,120563346,3AS,False,235,271
ENSG00000022840.15,chr12,120534343,120534968,TSS,True,49,296
ENSG00000022840.15,chr12,120576589,120577589,PAS,True,43,296
ENSG00000022840.15,chr12,120575791,120577164,PAS,True,257,293
ENSG00000111653.19,chr12,6652767,6652935,3AS,False,70,129
ENSG00000111605.17,chr12,69260197,69262372,3AS,True,200,256
ENSG00000123416.15,chr12,49131297,49131398,TSS,False,253,896
ENSG00000123416.15,chr12,49129499,49131393,TSS,True,768,896
ENSG00000111077.17,chr12,53049145,53049248,TSS,True,113,126
ENSG00000111077.17,chr12,53050020,53050260,TSS,True,108,126
ENSG00000111077.17,chr12,53063743,53064379,PAS,True,49,121
ENSG00000050426.15,chr12,51049185,51053777,ES,False,27,207
ENSG00000050426.15,chr12,51049185,51053811,3AS,False,54,262
ENSG00000050426.15,chr12,51049185,51055834,ES,True,31,292
ENSG00000050426.15,chr12,51049185,51056349,ES,False,204,552
ENSG00000050426.15,chr12,51052207,51056349,ES,False,41,225
ENSG00000050426.15,chr12,51056502,51059360,ES,False,58,573
ENSG00000187109.13,chr12,76047718,76048392,IR,False,142,196
ENSG00000187109.13,chr12,76047718,76048420,5AS,False,52,190
ENSG00000187109.13,chr12,76047718,76048420,IR,False,52,106
ENSG00000187109.13,chr12,76044892,76048464,PAS,True,330,384
ENSG00000187109.13,chr12,76044744,76047718,PAS,True,195,389
ENSG00000187109.13,chr12,76046179,76049785,PAS,True,292,382
ENSG00000123349.13,chr12,53295941,53296243,IR,False,232,283
ENSG00000170515.13,chr12,56111475,56111529,PAS,False,212,531
ENSG00000170515.13,chr12,56112822,56114677,PAS,True,352,531
ENSG00000159403.16,chr12,7092386,7092570,TSS,True,975,6022
ENSG00000166598.14,chr12,103930362,103930564,TSS,True,151,966
ENSG00000166598.14,chr12,103947632,103948555,PAS,True,582,964
ENSG00000166598.14,chr12,103938339,103938459,PAS,True,579,927
ENSG00000204852.15,chr12,110614402,110626361,ES,False,19,111
ENSG00000204852.15,chr12,110649042,110649133,PAS,True,24,121
ENSG00000204852.15,chr12,110632471,110633657,PAS,True,106,118
ENSG00000110931.18,chr12,121240869,121245139,ES,False,85,134
ENSG00000110931.18,chr12,121245240,121249786,ES,False,36,157
ENSG00000110931.18,chr12,121237673,121240869,PAS,True,27,161
ENSG00000110931.18,chr12,121296637,121296776,TSS,True,40,178
ENSG00000135678.11,chr12,68871956,68932677,ES,False,21,155
ENSG00000135678.11,chr12,68933141,68933214,TSS,True,27,165
ENSG00000123358.19,chr12,52051370,52051568,TSS,True,199,409
ENSG00000123358.19,chr12,52054325,52055204,TSS,True,274,408
ENSG00000135404.11,chr12,55728952,55729106,TSS,False,35,196
ENSG00000135409.10,chr12,53425063,53425164,TSS,True,92,113
ENSG00000135409.10,chr12,53423671,53423983,TSS,True,48,113
ENSG00000110844.13,chr12,49643397,49643690,IR,False,69,382
ENSG00000110844.13,chr12,49623368,49623593,TSS,True,351,397
ENSG00000110844.13,chr12,49643690,49645105,PAS,True,344,401
ENSG00000094914.12,chr12,53314441,53315093,ES,False,17,114
ENSG00000094914.12,chr12,53320692,53321470,5AS,False,24,109
ENSG00000094914.12,chr12,53321342,53321624,TSS,True,47,128
ENSG00000094914.12,chr12,53321470,53321635,TSS,True,104,128
ENSG00000111361.12,chr12,123621023,123621920,PAS,True,32,311
ENSG00000070961.15,chr12,89709218,89709634,TSS,False,61,108
ENSG00000070961.15,chr12,89708595,89709328,TSS,False,54,108
ENSG00000135148.11,chr12,112125520,112125618,TSS,True,15,129
ENSG00000134533.6,chr12,15111417,15121062,ES,True,99,114
ENSG00000134533.6,chr12,15221194,15222214,TSS,True,21,138
ENSG00000139405.15,chr12,113186021,113186682,ES,False,33,158
ENSG00000205352.10,chr12,53441712,53441792,TSS,False,33,185
ENSG00000157895.11,chr12,121004489,121005002,3AS,False,40,115
ENSG00000157895.11,chr12,121002455,121004492,PAS,True,41,116
ENSG00000157895.11,chr12,121002444,121004489,PAS,True,76,116
ENSG00000127324.8,chr12,71157618,71157845,TSS,True,70,115
ENSG00000127324.8,chr12,71157929,71158167,TSS,True,52,115
ENSG00000089060.11,chr12,113320498,113320580,IR,False,61,218
ENSG00000089060.11,chr12,113320686,113320849,IR,False,69,223
ENSG00000089060.11,chr12,113320907,113321055,IR,True,155,225
ENSG00000089060.11,chr12,113321108,113321195,IR,True,201,229
ENSG00000089060.11,chr12,113321348,113332748,5AS,False,26,219
ENSG00000089060.11,chr12,113332960,113334992,5AS,False,23,209
ENSG00000089060.11,chr12,113298752,113299974,PAS,True,150,300
ENSG00000089060.11,chr12,113318634,113320907,PAS,True,168,234
ENSG00000089060.11,chr12,113319973,113321348,PAS,False,200,226
ENSG00000089060.11,chr12,113318634,113321108,PAS,True,195,234
ENSG00000089060.11,chr12,113334442,113335175,TSS,True,115,303
ENSG00000089060.11,chr12,113316525,113316609,TSS,True,116,157
ENSG00000166888.11,chr12,57095403,57096761,PAS,True,44,137
ENSG00000166888.11,chr12,57111128,57112263,TSS,True,108,159
ENSG00000166888.11,chr12,57099014,57099280,TSS,True,105,117
ENSG00000139641.12,chr12,56128093,56128709,TSS,True,75,110
ENSG00000139641.12,chr12,56142288,56142732,TSS,True,87,103
ENSG00000076108.11,chr12,56636181,56636527,TSS,True,60,105
ENSG00000076108.11,chr12,56630124,56630338,TSS,True,93,105
ENSG00000197111.15,chr12,53461143,53462492,3AS,False,306,466
ENSG00000197111.15,chr12,53462567,53465931,ES,False,167,423
ENSG00000197111.15,chr12,53467293,53468776,ES,False,288,421
ENSG00000197111.15,chr12,53467843,53468779,3AS,False,33,166
ENSG00000197111.15,chr12,53452104,53452376,TSS,True,83,492
ENSG00000135090.13,chr12,118149798,118151158,PAS,True,49,101
ENSG00000135090.13,chr12,118372647,118372949,TSS,True,58,101
ENSG00000175203.15,chr12,57535845,57546027,5AS,True,1115,1389
ENSG00000111652.9,chr12,6724152,6724613,5AS,False,35,314
ENSG00000111652.9,chr12,6724179,6724613,5AS,False,238,280
ENSG00000111652.9,chr12,6724818,6728222,ES,False,81,333
ENSG00000111652.9,chr12,6724014,6724179,TSS,True,104,344
ENSG00000111652.9,chr12,6723952,6724152,TSS,True,308,344
ENSG00000111652.9,chr12,6724099,6724250,TSS,True,303,344
ENSG00000139531.12,chr12,55997339,56002211,ES,False,26,108
ENSG00000139531.12,chr12,55997256,55997339,TSS,False,49,158
ENSG00000139531.12,chr12,55997338,55997723,TSS,True,140,158
ENSG00000060237.16,chr12,752536,754324,TSS,True,42,120
ENSG00000050405.13,chr12,50175782,50178069,PAS,True,29,120
ENSG00000050405.13,chr12,50203194,50204700,PAS,True,94,114
ENSG00000050405.13,chr12,50283419,50283558,TSS,True,82,124
ENSG00000050405.13,chr12,50222020,50222680,TSS,True,48,117
ENSG00000075415.12,chr12,98593740,98593978,IR,False,83,285
ENSG00000177169.9,chr12,131915539,131916159,TSS,False,119,139
ENSG00000177169.9,chr12,131918973,131919384,TSS,False,109,139
ENSG00000175727.13,chr12,122133987,122135223,IR,True,290,326
ENSG00000175727.13,chr12,122133439,122133987,TSS,True,339,636
ENSG00000175727.13,chr12,122141690,122147347,PAS,True,52,370
ENSG00000028203.17,chr12,95270188,95274745,3AS,False,20,100
ENSG00000028203.17,chr12,95217424,95217886,TSS,True,16,108
ENSG00000028203.17,chr12,95300164,95305317,PAS,True,13,108
ENSG00000139624.12,chr12,50130694,50134545,ES,False,236,279
ENSG00000111581.9,chr12,68734707,68734827,PAS,True,71,112
ENSG00000111581.9,chr12,68742354,68743974,PAS,True,95,112
ENSG00000111581.9,chr12,68713729,68715495,PAS,True,61,108
ENSG00000139637.13,chr12,53299694,53299953,TSS,True,35,257
ENSG00000135486.17,chr12,54282874,54283811,ES,False,22665,25648
ENSG00000005175.9,chr12,47661937,47663590,PAS,True,51,134
ENSG00000005175.9,chr12,47699996,47701604,PAS,True,111,130
ENSG00000005175.9,chr12,47670151,47670345,PAS,True,119,134
ENSG00000005175.9,chr12,47705951,47706059,TSS,True,16,134
ENSG00000094916.15,chr12,54280007,54280154,TSS,True,39,154
ENSG00000089248.6,chr12,112013609,112022149,ES,False,31,138
ENSG00000187778.13,chr12,49568047,49568150,TSS,True,83,210
ENSG00000187778.13,chr12,49565528,49568106,TSS,True,152,209
ENSG00000139620.12,chr12,48655060,48660467,5AS,False,22,124
ENSG00000139620.12,chr12,48660619,48667692,ES,False,104,122
ENSG00000139620.12,chr12,48671962,48679654,ES,False,24,126
ENSG00000135111.15,chr12,114679651,114680878,ES,False,132,162
ENSG00000135111.15,chr12,114677586,114677656,PAS,False,32,170
ENSG00000135111.15,chr12,114670254,114672302,PAS,True,169,221
ENSG00000135111.15,chr12,114679500,114679651,PAS,True,143,170
ENSG00000135111.15,chr12,114682811,114684205,TSS,True,108,276
ENSG00000135111.15,chr12,114674164,114674351,TSS,True,58,107
ENSG00000136044.11,chr12,105173294,105174448,PAS,True,46,175
ENSG00000136044.11,chr12,105194176,105195349,PAS,True,154,174
ENSG00000111364.15,chr12,123618837,123619447,3AS,False,33,118
ENSG00000111364.15,chr12,123619431,123619710,PAS,True,36,123
ENSG00000111364.15,chr12,123619447,123619710,PAS,False,90,123
ENSG00000111325.16,chr12,122974684,122975121,TSS,True,96,110
ENSG00000111325.16,chr12,122974757,122975383,TSS,True,24,110
ENSG00000111325.16,chr12,122979082,122980045,PAS,True,19,110
ENSG00000166986.14,chr12,57487988,57488199,TSS,True,33,202
ENSG00000166986.14,chr12,57516434,57516660,PAS,True,29,199
ENSG00000111684.10,chr12,6974808,6976891,PAS,True,25,181
ENSG00000111684.10,chr12,7018273,7018924,TSS,True,22,181
ENSG00000012822.15,chr12,53711100,53712121,PAS,True,15,144
ENSG00000012822.15,chr12,53727403,53727492,TSS,True,28,154
ENSG00000111144.9,chr12,96003064,96006313,ES,False,237,982
ENSG00000111321.10,chr12,6384085,6384454,TSS,True,158,607
ENSG00000111321.10,chr12,6385638,6386162,TSS,True,514,591
ENSG00000182326.14,chr12,7060877,7061838,3AS,False,1108,4882
ENSG00000176485.11,chr11,63614068,63614384,IR,True,86,387
ENSG00000176485.11,chr11,63613999,63614447,TSS,True,102,415
ENSG00000176485.11,chr11,63614384,63614559,TSS,False,329,415
ENSG00000166444.18,chr11,8726209,8750620,ES,False,33,187
ENSG00000166444.18,chr11,8693350,8694130,PAS,True,189,600
ENSG00000166444.18,chr11,8714609,8714706,PAS,True,422,527
ENSG00000166444.18,chr11,8726071,8726209,PAS,True,218,268
ENSG00000166444.18,chr11,8717740,8718049,TSS,True,345,540
ENSG00000166444.18,chr11,8810516,8810940,TSS,True,473,602
ENSG00000173933.20,chr11,66638752,66639699,5AS,False,303,361
ENSG00000173933.20,chr11,66638657,66638752,TSS,True,84,387
ENSG00000173933.20,chr11,66638683,66638893,TSS,True,329,387
ENSG00000173933.20,chr11,66646026,66646471,PAS,True,55,384
ENSG00000110047.17,chr11,64878060,64878679,TSS,True,70,155
ENSG00000214063.10,chr11,865614,865693,IR,False,667,777
ENSG00000214063.10,chr11,842831,842915,TSS,True,266,791
ENSG00000160613.12,chr11,117205060,117206356,PAS,True,168,205
ENSG00000160613.12,chr11,117232026,117232625,TSS,True,177,206
ENSG00000137700.18,chr11,119026080,119026936,ES,False,25,109
ENSG00000137700.18,chr11,119029221,119030877,TSS,True,94,110
ENSG00000137700.18,chr11,119030848,119030908,TSS,False,20,110
ENSG00000132254.12,chr11,6480423,6481230,3AS,False,125,296
ENSG00000137726.16,chr11,117876591,117876974,TSS,True,209,1411
ENSG00000149115.13,chr11,57312533,57313610,TSS,True,90,113
ENSG00000149115.13,chr11,57308394,57310321,TSS,True,52,111
