gene,chr,start,end,splice_type,novel,IMR-90_ENCFF545PJV_in_cov,IMR-90_ENCFF545PJV_total_cov
ENSG00000168056.15,chr11,65546441,65546793,TSS,True,175,196
ENSG00000168056.15,chr11,65551401,65552157,TSS,True,150,196
ENSG00000168056.15,chr11,65547919,65549708,TSS,True,159,196
ENSG00000168056.15,chr11,65541125,65541281,TSS,True,173,196
ENSG00000110717.12,chr11,68030605,68030733,TSS,True,40,125
ENSG00000014216.15,chr11,65181270,65182013,TSS,True,101,292
ENSG00000167996.15,chr11,61967311,61967632,TSS,True,657,5848
ENSG00000162191.13,chr11,62678864,62679102,TSS,True,29,147
ENSG00000085733.15,chr11,70420510,70422939,ES,False,23,172
ENSG00000085733.15,chr11,70398392,70398614,TSS,True,98,271
ENSG00000177600.8,chr11,809902,810039,TSS,True,138,406
ENSG00000177600.8,chr11,810003,810357,TSS,True,320,406
ENSG00000165915.13,chr11,47408441,47408662,TSS,True,161,408
ENSG00000165915.13,chr11,47410083,47410395,TSS,True,334,408
ENSG00000165915.13,chr11,47415287,47416590,PAS,False,40,358
ENSG00000150687.11,chr11,86800450,86800651,TSS,True,110,503
ENSG00000110700.6,chr11,17077618,17077715,TSS,True,116,616
ENSG00000110700.6,chr11,17075096,17075199,TSS,True,514,615
ENSG00000149557.13,chr11,125445742,125446111,PAS,True,15,145
ENSG00000149557.13,chr11,125496120,125496331,TSS,False,18,150
ENSG00000109971.13,chr11,123062063,123062238,TSS,True,351,2202
ENSG00000172500.12,chr11,65885186,65885529,5AS,False,79,104
ENSG00000172500.12,chr11,65888333,65888555,TSS,True,14,115
ENSG00000149357.9,chr11,72103182,72103310,TSS,True,17,102
ENSG00000124942.13,chr11,62433540,62433891,PAS,True,114,151
ENSG00000124942.13,chr11,62529948,62534074,PAS,True,40,136
ENSG00000124942.13,chr11,62546659,62546870,TSS,True,22,151
ENSG00000154096.13,chr11,119423112,119423224,TSS,True,300,1500
ENSG00000110619.17,chr11,3001248,3001969,5AS,False,170,246
ENSG00000110619.17,chr11,3040984,3042164,3AS,False,188,231
ENSG00000110619.17,chr11,3000919,3001248,PAS,True,30,276
ENSG00000110619.17,chr11,3005361,3005433,PAS,True,246,274
ENSG00000110619.17,chr11,3057342,3057462,TSS,True,80,300
ENSG00000149257.14,chr11,75562085,75562319,TSS,False,165,649
ENSG00000052841.14,chr11,43358871,43359113,TSS,True,22,197
ENSG00000052841.14,chr11,43493772,43494931,PAS,True,34,192
ENSG00000052841.14,chr11,43445930,43447227,PAS,True,169,190
ENSG00000177963.14,chr11,208938,209270,3AS,False,116,130
ENSG00000177963.14,chr11,207496,208938,TSS,True,49,179
ENSG00000134824.13,chr11,61827817,61828597,TSS,True,135,182
ENSG00000129084.17,chr11,14519041,14520296,5AS,False,98,112
ENSG00000129084.17,chr11,14520296,14520407,TSS,False,44,142
ENSG00000026508.18,chr11,35139014,35139370,TSS,True,1273,2166
ENSG00000085063.15,chr11,33722463,33736381,ES,False,211,269
ENSG00000085063.15,chr11,33736381,33736477,TSS,True,177,446
ENSG00000085063.15,chr11,33722378,33722467,TSS,True,377,446
ENSG00000172638.12,chr11,65866712,65866844,5AS,False,148,170
ENSG00000172638.12,chr11,65866712,65866844,IR,False,148,857
ENSG00000172638.12,chr11,65866299,65867079,PAS,True,196,911
ENSG00000172638.12,chr11,65866305,65866712,PAS,True,765,941
ENSG00000172638.12,chr11,65872682,65873622,TSS,True,354,941
ENSG00000172638.12,chr11,65871156,65872019,TSS,False,717,941
ENSG00000167283.7,chr11,118401583,118401717,TSS,True,50,244
ENSG00000167792.12,chr11,67606833,67607076,TSS,True,71,159
ENSG00000167792.12,chr11,67606938,67609635,TSS,True,134,156
ENSG00000167792.12,chr11,67609748,67611207,TSS,False,140,156
ENSG00000151348.13,chr11,44095654,44095852,TSS,True,48,200
ENSG00000151348.13,chr11,44107680,44108248,TSS,True,170,200
ENSG00000084234.17,chr11,130122513,130126699,ES,False,171,196
ENSG00000084234.17,chr11,130069835,130070082,TSS,True,63,265
ENSG00000073921.17,chr11,86068650,86069162,TSS,True,21,100
ENSG00000168439.16,chr11,64186053,64186270,TSS,True,30,175
ENSG00000185201.16,chr11,308116,308438,TSS,True,78,212
ENSG00000109919.9,chr11,47642400,47642604,TSS,True,97,108
ENSG00000109919.9,chr11,47642378,47642697,TSS,True,25,108
ENSG00000174080.10,chr11,66567983,66568602,TSS,True,105,117
ENSG00000174080.10,chr11,66568273,66568610,TSS,False,23,117
ENSG00000117984.13,chr11,1763791,1763988,TSS,True,145,315
ENSG00000166181.12,chr11,43335994,43342432,3AS,False,96,188
ENSG00000166181.12,chr11,43342427,43344530,PAS,True,108,201
ENSG00000166181.12,chr11,43342432,43344530,PAS,True,106,201
ENSG00000148926.9,chr11,10306098,10306331,IR,False,282,328
ENSG00000148926.9,chr11,10305071,10305229,TSS,True,63,336
ENSG00000148926.9,chr11,10306331,10307396,PAS,False,53,335
ENSG00000087365.15,chr11,66055315,66055537,3AS,False,22,160
ENSG00000087365.15,chr11,66052324,66052517,TSS,True,28,182
ENSG00000087365.15,chr11,66068673,66069025,PAS,False,36,181
ENSG00000087365.15,chr11,66058313,66058852,PAS,True,145,165
ENSG00000149591.16,chr11,117199176,117199432,TSS,False,184,1481
ENSG00000174851.15,chr11,66288954,66289146,TSS,True,29,230
ENSG00000166250.11,chr11,123194912,123196222,TSS,False,71,226
ENSG00000166333.13,chr11,6603822,6604225,3AS,False,275,399
ENSG00000166333.13,chr11,6603724,6603822,TSS,False,53,454
ENSG00000165916.8,chr11,47426204,47426475,TSS,False,19,163
ENSG00000110092.3,chr11,69641087,69641511,TSS,True,694,1112
ENSG00000110092.3,chr11,69643025,69643246,TSS,True,950,1112
ENSG00000135387.20,chr11,34051660,34051871,TSS,True,113,293
ENSG00000135387.20,chr11,34052073,34052636,TSS,True,213,293
ENSG00000084207.16,chr11,67583513,67583844,TSS,True,84,406
ENSG00000172725.13,chr11,67443403,67443518,TSS,True,38,198
ENSG00000175550.7,chr11,65917434,65919543,TSS,True,33,260
ENSG00000167986.13,chr11,61332907,61333791,TSS,True,75,336
ENSG00000168003.16,chr11,62879988,62881447,TSS,True,61,460
ENSG00000186318.16,chr11,117315534,117316280,TSS,True,23,116
ENSG00000182985.17,chr11,115504269,115504419,TSS,True,50,168
ENSG00000151502.10,chr11,134224621,134225345,TSS,True,31,137
ENSG00000110651.11,chr11,2377308,2377615,TSS,False,92,459
ENSG00000023191.16,chr11,502181,507112,3AS,False,96,280
ENSG00000023191.16,chr11,507112,507279,TSS,True,184,473
ENSG00000023191.16,chr11,506608,506871,TSS,True,369,473
ENSG00000134910.13,chr11,125592789,125592918,TSS,True,89,279
ENSG00000134910.13,chr11,125608925,125609589,TSS,True,248,278
ENSG00000078902.15,chr11,1309465,1309673,TSS,True,58,121
ENSG00000205531.12,chr11,2945646,2951258,ES,False,124,163
ENSG00000205531.12,chr11,2992253,2992431,TSS,True,62,176
ENSG00000205531.12,chr11,2991793,2992260,TSS,False,130,176
ENSG00000177697.18,chr11,833022,834529,5AS,False,34,305
ENSG00000177697.18,chr11,833026,836062,ES,False,199,470
ENSG00000177697.18,chr11,832731,833026,TSS,True,301,772
ENSG00000177697.18,chr11,834521,834591,TSS,False,672,772
ENSG00000221968.8,chr11,61876455,61876865,IR,False,92,138
ENSG00000221968.8,chr11,61891168,61891638,TSS,True,38,156
ENSG00000109861.15,chr11,88287034,88294508,PAS,True,119,192
ENSG00000109861.15,chr11,88326034,88326443,PAS,True,74,168
ENSG00000109861.15,chr11,88337500,88337782,TSS,True,37,203
ENSG00000050165.17,chr11,12009171,12009385,TSS,False,1616,2148
ENSG00000050165.17,chr11,12008369,12008649,TSS,True,887,2148
ENSG00000162144.9,chr11,61361732,61362351,TSS,True,25,170
ENSG00000070081.16,chr11,17282943,17295323,ES,False,110,144
ENSG00000070081.16,chr11,17276685,17276828,TSS,True,30,159
ENSG00000070081.16,chr11,17331411,17334053,PAS,True,68,158
ENSG00000070081.16,chr11,17310824,17310983,PAS,True,104,154
ENSG00000076706.16,chr11,119317034,119317444,TSS,True,76,106
ENSG00000166086.12,chr11,134069013,134069159,TSS,True,34,132
ENSG00000110321.16,chr11,10808704,10808980,TSS,True,199,1121
ENSG00000172757.12,chr11,65858096,65858215,TSS,True,218,1169
ENSG00000149806.10,chr11,65122089,65122217,TSS,False,119,304
ENSG00000166441.12,chr11,8682731,8682816,TSS,False,79,285
ENSG00000166441.12,chr11,8682809,8683265,TSS,True,254,285
ENSG00000118181.10,chr11,119018281,119018345,TSS,True,380,752
ENSG00000118181.10,chr11,119017361,119018342,TSS,True,404,752
ENSG00000185627.17,chr11,236519,237144,TSS,True,25,145
ENSG00000166313.18,chr11,6418984,6419177,TSS,True,21,136
ENSG00000134917.9,chr11,130427566,130428696,TSS,False,159,556
ENSG00000176697.18,chr11,27700163,27700455,TSS,True,189,465
ENSG00000176697.18,chr11,27701296,27701577,TSS,False,380,465
ENSG00000170242.17,chr11,11842224,11884466,ES,False,26,164
ENSG00000170242.17,chr11,11956000,11959323,PAS,True,45,168
ENSG00000170242.17,chr11,11942334,11943323,PAS,True,136,168
ENSG00000182934.11,chr11,126268687,126268930,TSS,True,21,109
ENSG00000149090.11,chr11,35441693,35468000,ES,False,130,174
ENSG00000149090.11,chr11,35525512,35526063,TSS,True,41,205
ENSG00000172531.14,chr11,67401727,67401888,TSS,True,30,194
ENSG00000177830.17,chr11,904859,910774,ES,False,103,127
ENSG00000177830.17,chr11,868194,869956,PAS,True,24,161
ENSG00000177830.17,chr11,910774,910894,TSS,True,41,168
ENSG00000177830.17,chr11,904705,904864,TSS,True,143,167
ENSG00000177156.10,chr11,747387,747578,TSS,True,37,265
ENSG00000085117.11,chr11,44565570,44565736,TSS,False,15,123
ENSG00000172935.8,chr11,69013082,69013271,TSS,True,66,136
ENSG00000182087.13,chr19,1011195,1011366,IR,False,202,233
ENSG00000182087.13,chr19,1011612,1011740,3AS,False,44,219
ENSG00000182087.13,chr19,1011663,1011740,IR,False,175,196
ENSG00000182087.13,chr19,1012188,1012462,IR,False,174,227
ENSG00000182087.13,chr19,1020771,1021251,TSS,True,143,354
ENSG00000257103.8,chr19,34221738,34227364,ES,False,100,141
ENSG00000129353.14,chr19,10602416,10602561,TSS,True,89,189
ENSG00000129353.14,chr19,10625460,10625670,TSS,True,161,189
ENSG00000063177.12,chr19,48619140,48619191,TSS,True,76,220
ENSG00000063177.12,chr19,48616078,48616158,TSS,True,178,220
ENSG00000179115.10,chr19,12933549,12933738,TSS,True,43,105
ENSG00000179115.10,chr19,12930222,12930324,TSS,True,86,103
ENSG00000130811.11,chr19,10119839,10120916,TSS,False,33,182
ENSG00000105281.12,chr19,46787399,46788597,TSS,False,144,657
ENSG00000126254.11,chr19,35631405,35633097,3AS,False,70,121
ENSG00000126254.11,chr19,35629018,35629281,TSS,True,28,148
ENSG00000126254.11,chr19,35633774,35634019,TSS,True,130,148
ENSG00000160113.5,chr19,17244942,17245938,TSS,False,16,156
ENSG00000065000.17,chr19,2100986,2102268,PAS,True,203,280
ENSG00000065000.17,chr19,2151238,2151618,TSS,True,118,299
ENSG00000132002.7,chr19,14518138,14518397,TSS,True,48,212
ENSG00000104964.14,chr19,3062173,3062531,TSS,True,149,314
ENSG00000105223.19,chr19,40348542,40348768,TSS,True,262,333
ENSG00000105223.19,chr19,40364079,40365930,TSS,False,211,333
ENSG00000072958.8,chr19,16197872,16198068,TSS,True,29,231
ENSG00000125505.16,chr19,54189337,54189735,TSS,False,148,234
ENSG00000125505.16,chr19,54178764,54180965,TSS,True,200,233
ENSG00000125505.16,chr19,54180772,54181077,TSS,False,193,233
ENSG00000104852.14,chr19,49101471,49104633,ES,False,112,125
ENSG00000104852.14,chr19,49107712,49107821,3AS,False,76,303
ENSG00000104852.14,chr19,49085154,49085636,TSS,True,267,381
ENSG00000104852.14,chr19,49102417,49104735,TSS,True,228,379
ENSG00000104852.14,chr19,49107794,49108613,PAS,True,90,316
ENSG00000104852.14,chr19,49107821,49108613,PAS,True,240,316
ENSG00000105254.11,chr19,36114962,36115674,TSS,True,22,140
ENSG00000160633.12,chr19,5657347,5661520,3AS,False,88,171
ENSG00000160633.12,chr19,5667164,5667352,3AS,False,28,171
ENSG00000172009.14,chr19,2785484,2785678,TSS,True,16,101
ENSG00000099622.13,chr19,1272051,1272426,IR,False,205,306
ENSG00000099622.13,chr19,1273715,1274306,IR,False,42,109
ENSG00000099622.13,chr19,1269327,1269410,TSS,True,87,374
ENSG00000099622.13,chr19,1272426,1274810,PAS,True,138,327
ENSG00000099622.13,chr19,1274648,1274810,PAS,True,224,345
ENSG00000105372.7,chr19,41860210,41860289,TSS,True,151,1273
ENSG00000130175.9,chr19,11447597,11447692,5AS,False,62,116
ENSG00000130175.9,chr19,11435604,11435706,TSS,True,48,183
ENSG00000105220.15,chr19,34365009,34365388,TSS,True,64,240
ENSG00000105700.10,chr19,18557761,18557914,TSS,True,28,100
ENSG00000099804.8,chr19,531703,532108,TSS,True,35,198
ENSG00000099804.8,chr19,536240,536340,TSS,True,174,198
ENSG00000099804.8,chr19,541338,542092,PAS,True,23,191
ENSG00000130255.12,chr19,5690266,5690327,TSS,False,166,451
ENSG00000130255.12,chr19,5691427,5691453,TSS,True,362,451
ENSG00000178980.14,chr19,47778284,47778814,TSS,True,68,117
ENSG00000130726.11,chr19,58544064,58545097,TSS,True,132,422
ENSG00000130726.11,chr19,58544065,58545537,TSS,True,363,422
ENSG00000126247.10,chr19,36140157,36140999,3AS,False,36,130
ENSG00000126247.10,chr19,36140035,36140157,TSS,False,95,225
ENSG00000126247.10,chr19,36140093,36141220,TSS,True,158,225
ENSG00000024422.11,chr19,47713404,47713538,TSS,True,233,260
ENSG00000125753.13,chr19,45522581,45522720,3AS,True,18,105
ENSG00000125753.13,chr19,45523695,45523843,3AS,True,16,116
ENSG00000125753.13,chr19,45506953,45507776,TSS,True,78,132
ENSG00000125753.13,chr19,45521322,45521406,TSS,True,90,132
ENSG00000011422.11,chr19,43648334,43649143,PAS,True,20,128
ENSG00000011422.11,chr19,43645681,43646548,PAS,False,118,135
ENSG00000123159.15,chr19,14480778,14491655,ES,False,17,145
ENSG00000123159.15,chr19,14491743,14496036,ES,False,59,125
ENSG00000123159.15,chr19,14496036,14496297,TSS,True,40,177
ENSG00000141985.9,chr19,4400323,4400567,TSS,True,53,161
ENSG00000170889.13,chr19,54200830,54200888,TSS,True,177,405
ENSG00000170889.13,chr19,54201157,54201281,TSS,True,299,405
ENSG00000185236.11,chr19,8390213,8390456,TSS,True,24,105
ENSG00000105701.15,chr19,18538433,18539370,3AS,False,150,384
ENSG00000105701.15,chr19,18543485,18543620,TSS,True,75,411
ENSG00000126267.9,chr19,35648323,35648403,TSS,True,26,104
ENSG00000124299.13,chr19,33521743,33521839,TSS,True,21,117
ENSG00000167658.15,chr19,3985377,3985472,TSS,True,644,1583
ENSG00000104853.15,chr19,44955344,44955467,TSS,True,22,103
ENSG00000105063.18,chr19,55258434,55259063,TSS,False,36,100
ENSG00000179218.13,chr19,12938606,12938770,TSS,True,222,863
ENSG00000130204.12,chr19,44891314,44891406,IR,False,98,143
ENSG00000130204.12,chr19,44891314,44891409,3AS,False,22,120
ENSG00000130204.12,chr19,44891224,44891689,TSS,True,128,174
ENSG00000130204.12,chr19,44891215,44891314,TSS,True,54,174
ENSG00000104979.8,chr19,13774454,13774574,TSS,True,32,101
ENSG00000186010.18,chr19,19516207,19516332,TSS,True,31,222
ENSG00000073008.14,chr19,44657910,44661291,ES,False,36,133
ENSG00000073008.14,chr19,44643677,44644175,TSS,True,97,261
ENSG00000073008.14,chr19,44661739,44666156,PAS,True,32,178
ENSG00000073008.14,chr19,44658741,44663583,PAS,True,149,178
ENSG00000160410.14,chr19,40576841,40576985,TSS,True,30,207
ENSG00000105404.10,chr19,41959236,41959377,TSS,True,46,226
ENSG00000105438.8,chr19,48391267,48391570,TSS,True,44,174
ENSG00000051128.18,chr19,18941050,18941274,TSS,True,37,105
ENSG00000051128.18,chr19,18941192,18941283,TSS,False,88,105
ENSG00000126458.3,chr19,49639945,49640154,TSS,True,18,150
ENSG00000160014.16,chr19,46600992,46601437,TSS,True,67,202
ENSG00000196961.12,chr19,49766954,49767200,TSS,True,187,215
ENSG00000196961.12,chr19,49801345,49801621,TSS,False,144,208
ENSG00000196961.12,chr19,49801305,49801889,TSS,True,143,208
ENSG00000178951.8,chr19,4066681,4067058,TSS,False,71,128
ENSG00000178951.8,chr19,4065429,4065726,TSS,False,105,128
ENSG00000172270.19,chr19,572512,572701,TSS,True,97,507
ENSG00000142230.11,chr19,47130795,47131028,TSS,True,59,205
ENSG00000105135.15,chr19,15125655,15125819,TSS,False,69,144
ENSG00000105135.15,chr19,15124924,15125709,TSS,True,124,144
ENSG00000105135.15,chr19,15125379,15125701,TSS,True,118,144
ENSG00000090006.17,chr19,40619493,40623603,ES,False,15,104
ENSG00000090006.17,chr19,40613340,40614038,TSS,True,137,156
ENSG00000090006.17,chr19,40619345,40619493,TSS,True,138,155
ENSG00000090006.17,chr19,40626933,40627355,TSS,False,130,152
ENSG00000090006.17,chr19,40629395,40629820,PAS,True,22,160
ENSG00000105193.8,chr19,39435847,39435986,TSS,True,244,577
ENSG00000105193.8,chr19,39435606,39435710,TSS,True,346,577
ENSG00000130176.7,chr19,11538810,11538990,TSS,True,78,159
ENSG00000130176.7,chr19,11539918,11540021,TSS,False,138,159
ENSG00000142552.7,chr19,49526157,49528058,TSS,False,19,158
ENSG00000167674.14,chr19,4472220,4472422,TSS,True,55,146
ENSG00000167674.14,chr19,4501910,4502218,PAS,True,34,108
ENSG00000167674.14,chr19,4501913,4502219,PAS,True,87,108
ENSG00000167674.14,chr19,4501190,4502211,PAS,True,97,108
ENSG00000130309.10,chr19,17555590,17555973,TSS,False,55,119
ENSG00000130309.10,chr19,17579482,17579609,TSS,True,102,118
ENSG00000130309.10,chr19,17580169,17580905,TSS,True,104,118
ENSG00000167671.11,chr19,4457614,4457767,TSS,False,63,123
ENSG00000167657.13,chr19,3971021,3971121,TSS,False,41,221
ENSG00000105373.18,chr19,47745517,47745783,TSS,True,73,207
ENSG00000105373.18,chr19,47756707,47756744,TSS,True,170,201
ENSG00000088256.8,chr19,3094361,3094787,TSS,True,65,135
ENSG00000104824.17,chr19,38836369,38836780,PAS,True,37,268
ENSG00000104824.17,chr19,38842082,38843914,PAS,True,215,244
ENSG00000104824.17,chr19,38849699,38849991,TSS,True,78,300
ENSG00000125743.10,chr19,45691886,45691969,TSS,True,79,230
ENSG00000042753.11,chr19,46839578,46850763,ES,False,13,115
ENSG00000042753.11,chr19,46850763,46850855,TSS,True,32,149
ENSG00000042753.11,chr19,46845992,46846907,TSS,True,133,149
ENSG00000105568.17,chr19,52189990,52190174,TSS,True,167,574
ENSG00000105568.17,chr19,52211258,52211492,TSS,True,484,565
ENSG00000129351.17,chr19,10653912,10654487,TSS,True,112,166
ENSG00000115268.9,chr19,1438368,1438428,TSS,True,82,503
ENSG00000127445.13,chr19,9835304,9835402,TSS,True,37,126
ENSG00000127445.13,chr19,9834159,9838648,TSS,True,103,126
ENSG00000079999.13,chr19,10502696,10502838,TSS,False,52,192
ENSG00000079999.13,chr19,10499394,10500081,TSS,True,172,192
ENSG00000105355.8,chr19,4867608,4867698,TSS,True,92,606
ENSG00000079805.16,chr19,10830378,10830980,3AS,False,19,115
ENSG00000079805.16,chr19,10718022,10718403,TSS,True,73,150
ENSG00000079805.16,chr19,10830205,10830378,TSS,False,123,140
ENSG00000079805.16,chr19,10830977,10831906,PAS,True,36,132
ENSG00000079805.16,chr19,10830980,10831905,PAS,False,113,132
ENSG00000074842.7,chr19,4670160,4670409,TSS,True,251,493
ENSG00000123144.10,chr19,12734312,12734725,TSS,True,28,184
ENSG00000099624.7,chr19,1244440,1244736,IR,False,91,169
ENSG00000099624.7,chr19,1244314,1244825,PAS,True,91,169
ENSG00000099624.7,chr19,1244736,1244829,PAS,False,80,171
ENSG00000196365.11,chr19,5719703,5720479,TSS,True,53,291
ENSG00000123143.12,chr19,14433174,14433542,TSS,True,31,174
ENSG00000129968.15,chr19,1885351,1885489,TSS,True,60,176
ENSG00000129968.15,chr19,1881234,1885465,TSS,True,139,176
ENSG00000221983.7,chr19,18571887,18573292,5AS,False,153,235
ENSG00000221983.7,chr19,18571801,18571887,TSS,False,125,281
ENSG00000221983.7,chr19,18571846,18571909,TSS,True,200,281
ENSG00000071655.17,chr19,1585214,1592617,5AS,True,99,114
ENSG00000071655.17,chr19,1592617,1592910,TSS,False,58,157
ENSG00000178982.9,chr19,38619078,38619327,TSS,True,69,144
ENSG00000178982.9,chr19,38635045,38635118,TSS,True,71,133
ENSG00000142534.6,chr19,49496396,49496471,TSS,False,59,157
ENSG00000142534.6,chr19,49496398,49497325,TSS,True,130,157
ENSG00000142534.6,chr19,49497919,49498046,TSS,True,140,157
ENSG00000105677.11,chr19,35545599,35545816,TSS,True,42,104
ENSG00000011304.19,chr19,797388,797505,TSS,True,142,188
ENSG00000104870.12,chr19,49512261,49512750,TSS,True,95,185
ENSG00000104870.12,chr19,49513020,49513473,TSS,True,114,185
ENSG00000174886.12,chr19,5903611,5903957,TSS,True,55,194
ENSG00000104805.15,chr19,48900264,48900372,TSS,False,111,623
ENSG00000104805.15,chr19,48900783,48900931,TSS,True,552,623
ENSG00000126934.13,chr19,4123783,4124170,TSS,True,128,372
ENSG00000167601.11,chr19,41239314,41242882,ES,False,88,206
ENSG00000167601.11,chr19,41218944,41219477,TSS,True,265,353
ENSG00000167601.11,chr19,41237983,41238154,TSS,True,307,345
ENSG00000125651.13,chr19,6392983,6393444,TSS,True,22,108
ENSG00000127616.18,chr19,10960725,10961174,TSS,True,113,176
ENSG00000127616.18,chr19,10989313,10989443,TSS,False,151,176
ENSG00000127616.18,chr19,11061783,11062296,PAS,True,100,171
