gene,chr,start,end,splice_type,novel,mesenteric_fat_pad_ENCFF971JDY_in_cov,mesenteric_fat_pad_ENCFF971JDY_total_cov
ENSG00000149564.11,chr11,124754340,124754640,5AS,False,338,404
ENSG00000165915.13,chr11,47414905,47415059,5AS,False,21,202
ENSG00000165915.13,chr11,47408441,47408662,TSS,True,57,234
ENSG00000165915.13,chr11,47410083,47410395,TSS,True,200,234
ENSG00000165915.13,chr11,47415287,47416590,PAS,False,32,221
ENSG00000126391.13,chr11,65386581,65386761,TSS,True,39,105
ENSG00000186642.15,chr11,72576130,72577594,PAS,True,30,149
ENSG00000186642.15,chr11,72642253,72642455,TSS,True,101,154
ENSG00000186642.15,chr11,72581356,72581458,TSS,True,88,125
ENSG00000186642.15,chr11,72583437,72583489,TSS,True,112,125
ENSG00000133789.14,chr11,9664064,9664278,TSS,True,80,463
ENSG00000149557.13,chr11,125445742,125446111,PAS,True,20,138
ENSG00000149557.13,chr11,125487732,125489822,PAS,True,118,137
ENSG00000149016.15,chr11,62575129,62576656,3AS,True,15,107
ENSG00000149016.15,chr11,62576244,62576656,IR,False,92,116
ENSG00000149016.15,chr11,62575044,62576244,PAS,False,39,131
ENSG00000149016.15,chr11,62575049,62575129,PAS,True,117,132
ENSG00000149016.15,chr11,62575047,62576749,PAS,True,110,131
ENSG00000149016.15,chr11,62591403,62591585,TSS,True,88,132
ENSG00000149016.15,chr11,62577181,62577303,TSS,True,66,132
ENSG00000109906.13,chr11,114059570,114059882,TSS,True,145,938
ENSG00000149182.14,chr11,47176781,47177624,TSS,True,32,256
ENSG00000124942.13,chr11,62433540,62433891,PAS,True,618,742
ENSG00000124942.13,chr11,62529948,62534074,PAS,True,138,681
ENSG00000124942.13,chr11,62546659,62546870,TSS,True,82,742
ENSG00000137713.15,chr11,111726905,111727057,PAS,True,155,375
ENSG00000137713.15,chr11,111738834,111741612,PAS,True,240,366
ENSG00000137713.15,chr11,111766247,111766706,TSS,True,70,375
ENSG00000156587.15,chr11,57567584,57567838,TSS,False,23,190
ENSG00000178105.10,chr11,108841314,108843406,PAS,False,90,136
ENSG00000178105.10,chr11,108722996,108728059,PAS,True,77,135
ENSG00000178105.10,chr11,108838445,108838526,PAS,True,112,136
ENSG00000109920.12,chr11,47765362,47767068,5AS,True,110,133
ENSG00000109920.12,chr11,47736632,47736740,PAS,True,90,136
ENSG00000109920.12,chr11,47743003,47744163,PAS,True,104,136
ENSG00000109920.12,chr11,47744443,47746394,PAS,True,99,136
ENSG00000109920.12,chr11,47767068,47767460,TSS,True,30,140
ENSG00000109920.12,chr11,47767062,47767462,TSS,True,117,140
ENSG00000110619.17,chr11,3001248,3001969,5AS,False,142,215
ENSG00000110619.17,chr11,3040984,3042164,3AS,False,263,328
ENSG00000110619.17,chr11,3000919,3001248,PAS,True,166,382
ENSG00000110619.17,chr11,3005361,3005433,PAS,True,231,381
ENSG00000110619.17,chr11,3057342,3057462,TSS,True,60,385
ENSG00000149257.14,chr11,75562085,75562319,TSS,False,67,583
ENSG00000162174.12,chr11,62337574,62337966,3AS,False,91,127
ENSG00000168000.14,chr11,62705617,62706258,5AS,False,28,156
ENSG00000168000.14,chr11,62706202,62706322,TSS,False,70,198
ENSG00000168000.14,chr11,62706258,62706318,TSS,True,170,198
ENSG00000129084.17,chr11,14513887,14514402,IR,False,333,383
ENSG00000129084.17,chr11,14519041,14520296,5AS,False,311,355
ENSG00000129084.17,chr11,14520296,14520407,TSS,False,82,393
ENSG00000149798.4,chr11,65314865,65314954,TSS,False,48,251
ENSG00000026508.18,chr11,35139014,35139370,TSS,True,161,449
ENSG00000026508.18,chr11,35229128,35232402,PAS,True,128,411
ENSG00000167985.6,chr11,61445940,61449526,PAS,True,15,137
ENSG00000085063.15,chr11,33722463,33736381,ES,False,508,756
ENSG00000085063.15,chr11,33736381,33736477,TSS,True,227,983
ENSG00000172977.12,chr11,65712279,65712378,IR,False,71,126
ENSG00000172977.12,chr11,65713058,65713592,ES,False,100,134
ENSG00000172977.12,chr11,65711996,65712279,TSS,True,81,156
ENSG00000172977.12,chr11,65712002,65712445,TSS,True,100,156
ENSG00000172977.12,chr11,65719046,65719606,PAS,True,22,155
ENSG00000173599.13,chr11,66850219,66850537,TSS,False,129,145
ENSG00000173599.13,chr11,66863773,66863949,TSS,True,140,156
ENSG00000173599.13,chr11,66851789,66851948,TSS,True,129,146
ENSG00000173599.13,chr11,66958321,66958426,TSS,True,136,158
ENSG00000173599.13,chr11,66907820,66907954,TSS,False,139,156
ENSG00000130592.15,chr11,1852972,1853197,TSS,False,67,117
ENSG00000130592.15,chr11,1871325,1871412,TSS,True,84,116
ENSG00000133317.14,chr11,63508641,63508777,3AS,False,176,281
ENSG00000172638.12,chr11,65866712,65866844,IR,False,46,328
ENSG00000172638.12,chr11,65866299,65867079,PAS,True,53,340
ENSG00000172638.12,chr11,65866305,65866712,PAS,True,292,340
ENSG00000172638.12,chr11,65872682,65873622,TSS,True,144,340
ENSG00000172638.12,chr11,65871156,65872019,TSS,False,230,340
ENSG00000019144.18,chr11,118645650,118645734,IR,False,213,241
ENSG00000019144.18,chr11,118644211,118645650,TSS,True,375,465
ENSG00000019144.18,chr11,118650453,118650547,TSS,True,326,435
ENSG00000019144.18,chr11,118656682,118659256,PAS,True,92,453
ENSG00000151348.13,chr11,44095654,44095852,TSS,True,13,112
ENSG00000084234.17,chr11,130135715,130140397,ES,False,108,131
ENSG00000084234.17,chr11,130069835,130070082,TSS,True,83,176
ENSG00000084234.17,chr11,130143346,130144811,PAS,True,19,160
ENSG00000084234.17,chr11,130121613,130121759,PAS,True,84,100
ENSG00000110719.9,chr11,68043031,68043370,IR,False,150,230
ENSG00000110719.9,chr11,68038474,68039119,TSS,True,132,326
ENSG00000110719.9,chr11,68042968,68043497,TSS,True,282,326
ENSG00000167797.7,chr11,67507689,67508000,5AS,False,122,137
ENSG00000167797.7,chr11,67507689,67508000,IR,False,122,137
ENSG00000167797.7,chr11,67508000,67508664,TSS,True,32,155
ENSG00000185507.20,chr11,613865,613950,IR,False,257,292
ENSG00000185507.20,chr11,613865,614173,ES,False,40,228
ENSG00000185507.20,chr11,614037,614173,IR,False,193,231
ENSG00000185507.20,chr11,614037,614475,ES,False,61,248
ENSG00000185507.20,chr11,614399,614475,IR,False,236,271
ENSG00000185507.20,chr11,614531,614796,3AS,False,47,343
ENSG00000185507.20,chr11,615259,615344,IR,False,210,343
ENSG00000185507.20,chr11,615912,616000,TSS,True,54,354
ENSG00000177105.9,chr11,3840893,3840990,TSS,False,44,279
ENSG00000109919.9,chr11,47642378,47642697,TSS,True,26,199
ENSG00000174080.10,chr11,66568273,66568610,TSS,False,37,209
ENSG00000117984.13,chr11,1763791,1763988,TSS,True,380,2411
ENSG00000148926.9,chr11,10306098,10306331,IR,False,2418,2689
ENSG00000148926.9,chr11,10306098,10306334,IR,True,40,311
ENSG00000148926.9,chr11,10306331,10307396,PAS,False,319,2730
ENSG00000087365.15,chr11,66052324,66052517,TSS,True,68,305
ENSG00000087365.15,chr11,66068673,66069025,PAS,False,91,305
ENSG00000087365.15,chr11,66058313,66058852,PAS,True,226,266
ENSG00000151376.16,chr11,86450398,86465090,ES,False,133,162
ENSG00000151376.16,chr11,86671958,86672323,5AS,False,88,177
ENSG00000151376.16,chr11,86438752,86441440,PAS,True,55,219
ENSG00000151376.16,chr11,86643997,86645945,PAS,True,189,215
ENSG00000151376.16,chr11,86671761,86672189,TSS,True,186,219
ENSG00000151376.16,chr11,86672273,86672662,TSS,True,172,219
ENSG00000151376.16,chr11,86672323,86672622,TSS,True,131,219
ENSG00000151376.16,chr11,86672297,86672616,TSS,True,177,219
ENSG00000182704.7,chr11,76782760,76783404,TSS,False,282,911
ENSG00000166333.13,chr11,6603822,6604225,3AS,False,580,842
ENSG00000166333.13,chr11,6603724,6603822,TSS,False,95,940
ENSG00000137486.16,chr11,75268959,75272894,ES,False,89,146
ENSG00000137486.16,chr11,75351587,75351884,TSS,True,22,150
ENSG00000149792.8,chr11,65122340,65124501,5AS,False,14,134
ENSG00000149792.8,chr11,65122308,65122424,TSS,False,22,142
ENSG00000149792.8,chr11,65122244,65122340,TSS,True,124,142
ENSG00000134333.13,chr11,18394559,18394636,TSS,False,625,4045
ENSG00000134333.13,chr11,18400477,18401010,TSS,True,3563,4042
ENSG00000110108.9,chr11,60914006,60914268,TSS,False,115,196
ENSG00000149483.11,chr11,61368596,61369501,PAS,True,27,110
ENSG00000110092.3,chr11,69641087,69641511,TSS,True,182,724
ENSG00000086848.14,chr11,111786520,111809642,ES,False,190,229
ENSG00000086848.14,chr11,111838378,111840654,3AS,False,133,216
ENSG00000086848.14,chr11,111844723,111845178,IR,True,52,140
ENSG00000086848.14,chr11,111871351,111871582,TSS,True,197,239
ENSG00000086848.14,chr11,111844600,111845394,TSS,True,156,239
ENSG00000086848.14,chr11,111845178,111845394,TSS,False,187,239
ENSG00000086848.14,chr11,111845564,111845680,TSS,True,215,239
ENSG00000173432.11,chr11,18266133,18266296,TSS,False,87,485
ENSG00000213593.9,chr11,57737668,57738353,ES,False,43,341
ENSG00000084207.16,chr11,67583513,67583844,TSS,True,21,179
ENSG00000167986.13,chr11,61299445,61300219,PAS,True,15,114
ENSG00000167986.13,chr11,61332907,61333791,TSS,True,75,116
ENSG00000167986.13,chr11,61311783,61311857,TSS,True,87,102
ENSG00000172893.15,chr11,71448289,71448424,TSS,True,35,101
ENSG00000172893.15,chr11,71442262,71442946,TSS,True,88,101
ENSG00000149187.18,chr11,47465935,47468891,PAS,True,81,108
ENSG00000149187.18,chr11,47465936,47472102,PAS,True,90,108
ENSG00000149187.18,chr11,47465936,47470555,PAS,True,95,108
ENSG00000149187.18,chr11,47552991,47553175,TSS,False,86,138
ENSG00000166927.12,chr11,60378616,60383128,5AS,False,14,115
ENSG00000166927.12,chr11,60383288,60386716,ES,False,65,109
ENSG00000166927.12,chr11,60389596,60393786,ES,False,20,103
ENSG00000166927.12,chr11,60378484,60378664,TSS,True,34,138
ENSG00000166927.12,chr11,60378499,60378616,TSS,True,124,138
ENSG00000166927.12,chr11,60393786,60395948,PAS,True,24,133
ENSG00000110080.18,chr11,126406545,126406942,5AS,False,58,375
ENSG00000110080.18,chr11,126355600,126355842,TSS,True,53,403
ENSG00000110080.18,chr11,126413960,126414640,PAS,True,44,401
ENSG00000129083.12,chr11,14498985,14499741,5AS,False,25,115
ENSG00000129083.12,chr11,14457501,14457883,PAS,True,97,130
ENSG00000129083.12,chr11,14469335,14469563,PAS,True,62,121
ENSG00000129083.12,chr11,14475893,14475945,PAS,True,89,118
ENSG00000129083.12,chr11,14499706,14499866,TSS,True,53,130
ENSG00000129083.12,chr11,14499741,14499878,TSS,True,105,130
ENSG00000134802.17,chr11,57426352,57426587,3AS,False,185,239
ENSG00000134802.17,chr11,57426352,57427061,ES,False,23,178
ENSG00000134802.17,chr11,57427061,57427176,TSS,True,113,332
ENSG00000025434.18,chr11,47261449,47261918,ES,False,28,261
ENSG00000025434.18,chr11,47261726,47261918,IR,False,233,259
ENSG00000025434.18,chr11,47257606,47257735,TSS,True,238,290
ENSG00000025434.18,chr11,47257721,47258129,TSS,True,90,290
ENSG00000182208.13,chr11,1480724,1480886,TSS,False,21,144
ENSG00000121691.5,chr11,34438670,34439079,TSS,True,131,937
ENSG00000023191.16,chr11,502181,504426,3AS,True,117,373
ENSG00000023191.16,chr11,502181,504823,3AS,False,319,828
ENSG00000023191.16,chr11,502181,506608,3AS,False,32,102
ENSG00000023191.16,chr11,502181,507112,ES,False,539,625
ENSG00000023191.16,chr11,502181,507112,3AS,False,539,1182
ENSG00000023191.16,chr11,502249,507112,ES,False,570,643
ENSG00000023191.16,chr11,504996,507112,3AS,True,135,156
ENSG00000023191.16,chr11,507112,507279,TSS,True,1247,2516
ENSG00000023191.16,chr11,504823,506849,TSS,True,1927,2516
ENSG00000023191.16,chr11,504426,504709,TSS,False,2142,2516
ENSG00000134910.13,chr11,125592789,125592918,TSS,True,41,220
ENSG00000078902.15,chr11,1309465,1309673,TSS,True,35,286
ENSG00000181830.8,chr11,45804420,45805809,5AS,False,25,190
ENSG00000181830.8,chr11,45804339,45804517,TSS,True,219,385
ENSG00000181830.8,chr11,45805117,45806336,TSS,True,259,385
ENSG00000205531.12,chr11,2945646,2951258,ES,False,215,282
ENSG00000205531.12,chr11,2992253,2992431,TSS,True,31,296
ENSG00000262655.3,chr11,13962506,13963142,TSS,False,74,163
ENSG00000262655.3,chr11,14259560,14259701,TSS,True,94,111
ENSG00000262655.3,chr11,14265523,14268131,PAS,True,60,138
ENSG00000177697.18,chr11,833022,834529,5AS,False,104,771
ENSG00000177697.18,chr11,833022,836062,ES,True,52,157
ENSG00000177697.18,chr11,833026,836062,ES,False,327,995
ENSG00000177697.18,chr11,832731,833026,TSS,True,352,1348
ENSG00000177697.18,chr11,832949,833022,TSS,True,1191,1348
ENSG00000170145.4,chr11,111602385,111602698,TSS,False,107,138
ENSG00000221968.8,chr11,61876455,61876865,IR,False,107,201
ENSG00000221968.8,chr11,61873518,61873865,PAS,True,27,225
ENSG00000221968.8,chr11,61891168,61891638,TSS,True,114,227
ENSG00000221968.8,chr11,61876358,61878395,TSS,True,174,210
ENSG00000149541.9,chr11,62615799,62616505,3AS,False,191,220
ENSG00000149541.9,chr11,62615295,62615799,PAS,True,29,220
ENSG00000149541.9,chr11,62615296,62616240,PAS,True,192,220
ENSG00000149541.9,chr11,62621865,62622145,TSS,True,34,220
ENSG00000149577.15,chr11,117190682,117190740,TSS,False,106,128
ENSG00000149577.15,chr11,117204214,117204806,PAS,True,115,130
ENSG00000109861.15,chr11,88287034,88294508,PAS,True,26,170
ENSG00000109861.15,chr11,88337500,88337782,TSS,True,19,172
ENSG00000170955.9,chr11,6318947,6319564,PAS,True,12,105
ENSG00000162144.9,chr11,61361732,61362351,TSS,True,23,211
ENSG00000076706.16,chr11,119307981,119309915,PAS,True,63,613
ENSG00000076706.16,chr11,119317034,119317444,TSS,True,153,641
ENSG00000254986.7,chr11,66480015,66480465,TSS,True,15,106
ENSG00000109854.13,chr11,20363749,20364236,5AS,False,18,167
ENSG00000109854.13,chr11,20363798,20364236,5AS,False,17,150
ENSG00000109854.13,chr11,20363724,20363912,TSS,True,77,210
ENSG00000109854.13,chr11,20363747,20364432,TSS,True,171,210
ENSG00000175348.10,chr11,8964208,8964948,TSS,True,24,225
ENSG00000021762.19,chr11,3087106,3088343,PAS,True,22,114
ENSG00000021762.19,chr11,3100157,3100230,TSS,True,51,106
ENSG00000021762.19,chr11,3165215,3165394,TSS,True,103,115
ENSG00000184281.14,chr11,2400537,2400798,TSS,True,35,263
ENSG00000110321.16,chr11,10801087,10802048,ES,False,20,111
ENSG00000110321.16,chr11,10796816,10797881,PAS,True,40,193
ENSG00000110321.16,chr11,10800494,10800647,PAS,False,149,168
ENSG00000110321.16,chr11,10808704,10808980,TSS,True,136,196
ENSG00000110321.16,chr11,10801660,10802113,TSS,True,156,186
ENSG00000110321.16,chr11,10802048,10802676,TSS,True,168,187
ENSG00000068971.13,chr11,64926745,64926908,TSS,True,18,110
ENSG00000172732.11,chr11,65863502,65863599,3AS,False,89,100
ENSG00000172732.11,chr11,65865894,65865985,IR,False,90,103
ENSG00000172732.11,chr11,65860398,65860888,TSS,True,13,106
ENSG00000172732.11,chr11,65865985,65866444,PAS,True,14,104
ENSG00000172732.11,chr11,65865810,65867648,PAS,True,91,104
ENSG00000137491.14,chr11,75151066,75151397,TSS,True,118,140
ENSG00000137491.14,chr11,75193231,75193575,TSS,True,103,127
ENSG00000137491.14,chr11,75196508,75196679,TSS,True,113,127
ENSG00000137491.14,chr11,75204399,75206400,PAS,True,16,111
ENSG00000118181.10,chr11,119017545,119017957,IR,False,130,145
ENSG00000118181.10,chr11,119018281,119018345,TSS,True,56,195
ENSG00000118181.10,chr11,119017361,119018342,TSS,True,150,195
ENSG00000177666.16,chr11,818958,821627,ES,True,147,188
ENSG00000177666.16,chr11,818958,821740,3AS,True,25,218
ENSG00000177666.16,chr11,819537,819905,TSS,True,485,1082
ENSG00000177666.16,chr11,818849,818958,TSS,False,862,1082
ENSG00000166313.18,chr11,6418984,6419177,TSS,True,37,201
ENSG00000133800.8,chr11,10568447,10568735,TSS,True,48,166
ENSG00000133800.8,chr11,10560494,10560685,TSS,True,139,157
ENSG00000133800.8,chr11,10563939,10564008,TSS,True,146,166
ENSG00000110435.11,chr11,34916571,34916815,TSS,True,36,175
ENSG00000142186.16,chr11,65526043,65526123,IR,True,139,155
ENSG00000142186.16,chr11,65536750,65537036,3AS,False,91,215
ENSG00000142186.16,chr11,65538182,65538441,ES,False,25,201
ENSG00000142186.16,chr11,65525031,65525264,TSS,True,87,240
ENSG00000142186.16,chr11,65531577,65531683,TSS,True,197,233
ENSG00000142186.16,chr11,65538441,65538711,PAS,True,37,239
ENSG00000170242.17,chr11,11842224,11884466,ES,False,13,111
ENSG00000170242.17,chr11,11942334,11943323,PAS,True,87,113
ENSG00000170242.17,chr11,11933003,11933552,PAS,True,61,113
ENSG00000149084.12,chr11,43680603,43680987,TSS,True,35,206
ENSG00000182934.11,chr11,126268687,126268930,TSS,True,19,114
ENSG00000142082.14,chr11,215025,216718,PAS,True,12,106
ENSG00000142082.14,chr11,236047,236354,TSS,True,40,106
ENSG00000142082.14,chr11,236193,236373,TSS,True,83,106
ENSG00000177830.17,chr11,904859,910774,ES,False,202,274
ENSG00000177830.17,chr11,910774,910894,TSS,True,45,319
ENSG00000172927.7,chr11,69295495,69295591,IR,False,63,112
ENSG00000172927.7,chr11,69294132,69294576,TSS,True,21,119
ENSG00000172927.7,chr11,69295591,69297286,PAS,True,55,119
ENSG00000172927.7,chr11,69295232,69297286,PAS,True,90,101
ENSG00000172927.7,chr11,69295326,69297286,PAS,True,103,119
ENSG00000172935.8,chr11,69013082,69013271,TSS,True,37,155
ENSG00000149809.14,chr11,65111981,65112514,5AS,False,24,177
ENSG00000149809.14,chr11,65111854,65112067,TSS,True,46,198
ENSG00000149809.14,chr11,65111861,65111981,TSS,False,174,198
ENSG00000214046.8,chr19,16644142,16647261,PAS,True,13,103
ENSG00000104907.12,chr19,13105396,13105486,IR,False,114,167
ENSG00000104907.12,chr19,13109838,13110157,ES,False,37,153
ENSG00000104907.12,chr19,13116652,13118797,TSS,False,22,174
ENSG00000257103.8,chr19,34209051,34215595,ES,False,20,104
ENSG00000257103.8,chr19,34172417,34172763,TSS,True,15,116
ENSG00000257103.8,chr19,34227364,34229515,PAS,True,12,111
ENSG00000141905.18,chr19,3452666,3456549,ES,False,99,111
ENSG00000141905.18,chr19,3452666,3462751,ES,False,156,272
ENSG00000141905.18,chr19,3359305,3359685,TSS,True,232,291
ENSG00000141905.18,chr19,3366560,3366666,TSS,True,93,291
ENSG00000129353.14,chr19,10602416,10602561,TSS,True,93,256
ENSG00000129353.14,chr19,10627917,10628004,TSS,True,226,256
ENSG00000130158.13,chr19,11199290,11199539,PAS,True,18,131
ENSG00000130158.13,chr19,11222992,11223352,TSS,True,97,128
ENSG00000130158.13,chr19,11221850,11222021,TSS,True,107,128
ENSG00000179115.10,chr19,12933549,12933738,TSS,True,38,289
ENSG00000105281.12,chr19,46787399,46788597,TSS,False,67,334
ENSG00000126254.11,chr19,35631405,35633097,ES,True,116,135
ENSG00000126254.11,chr19,35631405,35633097,3AS,False,116,343
ENSG00000065000.17,chr19,2100986,2102268,PAS,True,89,285
ENSG00000065000.17,chr19,2110706,2113064,TSS,True,89,211
ENSG00000065000.17,chr19,2111678,2113126,TSS,True,162,211
ENSG00000105364.13,chr19,10259616,10260060,PAS,True,26,100
ENSG00000105364.13,chr19,10258608,10259112,PAS,True,85,100
ENSG00000104964.14,chr19,3062173,3062531,TSS,True,83,101
ENSG00000104964.14,chr19,3061159,3061878,TSS,True,61,101
ENSG00000104964.14,chr19,3062699,3062999,TSS,True,80,101
ENSG00000105223.19,chr19,40348768,40366418,ES,False,40,118
ENSG00000105223.19,chr19,40348542,40348768,TSS,True,224,351
ENSG00000105223.19,chr19,40364079,40365930,TSS,False,217,351
ENSG00000179262.9,chr19,12949159,12949274,IR,True,170,192
ENSG00000179262.9,chr19,12949159,12949277,3AS,False,122,292
ENSG00000179262.9,chr19,12949159,12949277,IR,True,122,144
ENSG00000179262.9,chr19,12945837,12946020,TSS,True,38,324
ENSG00000099860.8,chr19,2476125,2476402,TSS,False,70,166
ENSG00000123136.14,chr19,14409873,14410215,IR,False,378,482
ENSG00000123136.14,chr19,14410334,14410988,ES,False,398,464
ENSG00000123136.14,chr19,14411172,14411505,IR,False,415,482
ENSG00000160633.12,chr19,5657347,5661520,3AS,False,98,189
ENSG00000160633.12,chr19,5667164,5667352,3AS,False,46,190
ENSG00000160633.12,chr19,5623030,5623394,TSS,True,24,221
ENSG00000160633.12,chr19,5668161,5668478,PAS,True,34,221
ENSG00000099622.13,chr19,1272051,1272426,IR,False,1105,1274
ENSG00000099622.13,chr19,1274440,1274648,IR,False,96,118
ENSG00000099622.13,chr19,1272426,1274810,PAS,True,216,1317
ENSG00000131943.17,chr19,29702977,29715124,ES,False,49,190
ENSG00000131943.17,chr19,29715124,29715535,TSS,True,270,460
ENSG00000131943.17,chr19,29708253,29708597,TSS,True,307,460
ENSG00000105220.15,chr19,34365009,34365388,TSS,True,182,1352
ENSG00000125730.16,chr19,6686745,6686902,TSS,True,345,478
ENSG00000183207.13,chr19,48993902,48999318,5AS,False,29,228
ENSG00000183207.13,chr19,48993533,48993923,TSS,True,46,250
ENSG00000183207.13,chr19,48993450,48993902,TSS,True,221,250
ENSG00000130726.11,chr19,58544064,58545097,TSS,True,104,128
ENSG00000130726.11,chr19,58544065,58545537,TSS,True,72,128
ENSG00000024422.11,chr19,47713404,47713538,TSS,True,93,106
