gene,chr,start,end,splice_type,novel,type_B_pancreatic_cell_ENCFF973OML_in_cov,type_B_pancreatic_cell_ENCFF973OML_total_cov
ENSG00000086102.18,chr9,33290411,33290597,TSS,True,28,141
ENSG00000086102.18,chr9,33347662,33348991,PAS,False,78,140
ENSG00000086102.18,chr9,33347665,33348731,PAS,True,115,140
ENSG00000086102.18,chr9,33369905,33371159,PAS,False,125,141
ENSG00000165219.21,chr9,125261959,125298889,ES,False,99,192
ENSG00000165219.21,chr9,125321499,125323797,5AS,False,41,183
ENSG00000165219.21,chr9,125261793,125261959,TSS,True,23,215
ENSG00000165219.21,chr9,125341176,125342256,PAS,True,128,202
ENSG00000165219.21,chr9,125342218,125342257,PAS,True,95,204
ENSG00000107165.12,chr9,12693212,12693478,TSS,True,59,572
ENSG00000119402.16,chr9,120788186,120793148,3AS,False,42,115
ENSG00000119402.16,chr9,120793257,120793359,5AS,True,49,100
ENSG00000119402.16,chr9,120793359,120793424,TSS,True,79,128
ENSG00000119402.16,chr9,120793353,120793427,TSS,False,77,128
ENSG00000119402.16,chr9,120793148,120793363,TSS,True,110,128
ENSG00000111142.13,chr12,95474330,95476073,3AS,False,26,178
ENSG00000010292.12,chr12,6493347,6494154,TSS,True,78,149
ENSG00000010292.12,chr12,6531326,6531968,PAS,True,33,149
ENSG00000010292.12,chr12,6530920,6531955,PAS,True,122,149
ENSG00000181852.17,chr12,56221902,56221999,TSS,True,150,171
ENSG00000181852.17,chr12,56221759,56221944,TSS,True,36,171
ENSG00000120798.16,chr12,95057878,95058309,IR,False,76,101
ENSG00000120798.16,chr12,95020229,95022403,PAS,True,25,106
ENSG00000092841.18,chr12,56160320,56160625,IR,False,148,169
ENSG00000092841.18,chr12,56160320,56161386,ES,False,272,420
ENSG00000092841.18,chr12,56160670,56161386,IR,True,148,169
ENSG00000135108.14,chr12,117158063,117165484,3AS,False,323,524
ENSG00000174718.11,chr12,31959371,31959491,TSS,True,25,121
ENSG00000075856.11,chr12,108544478,108545138,3AS,False,137,160
ENSG00000075856.11,chr12,108522213,108523634,PAS,True,95,183
ENSG00000075856.11,chr12,108530208,108530310,PAS,True,91,173
ENSG00000075856.11,chr12,108560842,108561406,TSS,True,20,183
ENSG00000151491.13,chr12,15620133,15621430,PAS,True,35,162
ENSG00000151491.13,chr12,15660635,15660740,PAS,True,136,152
ENSG00000151491.13,chr12,15789160,15790148,TSS,True,19,162
ENSG00000087470.17,chr12,32737161,32738263,ES,False,37,122
ENSG00000087470.17,chr12,32737161,32740063,ES,False,41,210
ENSG00000087470.17,chr12,32737942,32740063,ES,False,49,133
ENSG00000087470.17,chr12,32743353,32745552,PAS,True,24,225
ENSG00000120820.12,chr12,104019676,104049894,ES,False,27,149
ENSG00000120820.12,chr12,103987364,103989577,PAS,True,21,156
ENSG00000120820.12,chr12,103997217,103999514,PAS,True,139,155
ENSG00000134291.11,chr12,47963633,47964208,5AS,False,218,251
ENSG00000134291.11,chr12,47966172,47966682,5AS,False,102,267
ENSG00000134291.11,chr12,47963562,47963633,TSS,False,63,281
ENSG00000134291.11,chr12,47963586,47963704,TSS,True,247,281
ENSG00000120802.13,chr12,98515552,98516146,TSS,True,31,110
ENSG00000196510.12,chr12,110372899,110374333,PAS,True,62,401
ENSG00000196510.12,chr12,110374662,110376216,PAS,True,340,401
ENSG00000130779.20,chr12,122328262,122328426,PAS,True,88,102
ENSG00000130779.20,chr12,122332987,122333143,PAS,False,89,102
ENSG00000130779.20,chr12,122422520,122423000,TSS,True,32,105
ENSG00000184613.10,chr12,44875814,44876359,TSS,True,70,114
ENSG00000184613.10,chr12,44876293,44876375,TSS,True,69,114
ENSG00000063046.17,chr12,53006278,53006496,TSS,True,207,1582
ENSG00000089009.15,chr12,112409586,112409634,TSS,True,455,1837
ENSG00000089009.15,chr12,112408419,112409605,TSS,True,1427,1836
ENSG00000196091.13,chr12,101685581,101686182,PAS,True,12,107
ENSG00000111642.15,chr12,6570080,6570693,PAS,True,196,291
ENSG00000111642.15,chr12,6578842,6578917,PAS,True,143,288
ENSG00000111642.15,chr12,6593415,6593614,TSS,True,192,289
ENSG00000089157.15,chr12,120201082,120201113,TSS,True,339,1582
ENSG00000089157.15,chr12,120199309,120199489,TSS,True,1410,1573
ENSG00000135390.18,chr12,53676052,53676736,TSS,True,31,143
ENSG00000135390.18,chr12,53672575,53674181,TSS,True,121,143
ENSG00000196531.10,chr12,56724523,56725262,5AS,False,608,683
ENSG00000196531.10,chr12,56725262,56725531,TSS,True,105,735
ENSG00000196531.10,chr12,56724961,56725274,TSS,True,661,735
ENSG00000198431.15,chr12,104286893,104287109,TSS,True,62,122
ENSG00000198431.15,chr12,104286761,104289040,TSS,True,98,122
ENSG00000198431.15,chr12,104339152,104339273,TSS,True,97,109
ENSG00000198431.15,chr12,104348352,104350287,PAS,True,16,112
ENSG00000089053.12,chr12,121328458,121330582,3AS,False,355,963
ENSG00000167553.15,chr12,49265010,49265184,TSS,True,64,390
ENSG00000167553.15,chr12,49269118,49269687,TSS,True,344,390
ENSG00000135506.15,chr12,57715970,57716091,3AS,False,289,395
ENSG00000135506.15,chr12,57719182,57720405,ES,False,153,403
ENSG00000111790.13,chr12,26957743,26963341,ES,False,84,139
ENSG00000111790.13,chr12,26964595,26966648,PAS,True,18,157
ENSG00000139218.17,chr12,45925763,45928859,PAS,True,37,317
ENSG00000139218.17,chr12,45990352,45990614,TSS,True,34,332
ENSG00000076248.10,chr12,109097531,109097811,TSS,True,160,185
ENSG00000076248.10,chr12,109098146,109098638,TSS,True,38,185
ENSG00000090612.20,chr12,133181627,133181945,5AS,False,19,124
ENSG00000090612.20,chr12,133192003,133202143,ES,False,38,127
ENSG00000090612.20,chr12,133181496,133181686,TSS,True,35,139
ENSG00000090612.20,chr12,133181492,133181627,TSS,True,120,139
ENSG00000121749.15,chr12,71893324,71894685,ES,False,106,120
ENSG00000111641.11,chr12,6560326,6560446,IR,False,110,130
ENSG00000111641.11,chr12,6566324,6566528,3AS,False,45,110
ENSG00000111641.11,chr12,6567922,6568206,5AS,False,103,119
ENSG00000111641.11,chr12,6568206,6568353,TSS,True,31,134
ENSG00000111641.11,chr12,6568138,6568306,TSS,True,118,134
ENSG00000152556.16,chr12,48135038,48137720,ES,False,53,359
ENSG00000152556.16,chr12,48119237,48119406,TSS,True,61,392
ENSG00000127314.17,chr12,68611043,68648698,5AS,False,405,570
ENSG00000127314.17,chr12,68610571,68611043,TSS,True,180,597
ENSG00000127314.17,chr12,68610868,68611052,TSS,True,435,597
ENSG00000184047.17,chr12,122218397,122225964,ME,False,20,199
ENSG00000151135.9,chr12,106956065,106967110,ES,False,44,159
ENSG00000123395.14,chr12,52069975,52070242,TSS,True,18,107
ENSG00000139697.13,chr12,123345567,123348028,3AS,False,107,190
ENSG00000139697.13,chr12,123350441,123364700,ES,True,179,200
ENSG00000139697.13,chr12,123320808,123320866,PAS,True,74,220
ENSG00000139697.13,chr12,123323675,123323831,PAS,True,164,220
ENSG00000183283.15,chr12,51238812,51238920,TSS,False,31,187
ENSG00000198040.10,chr12,133037275,133037545,TSS,True,44,114
ENSG00000198040.10,chr12,133037282,133037554,TSS,True,91,114
ENSG00000175899.14,chr12,9115763,9116193,TSS,True,84,136
ENSG00000175899.14,chr12,9101446,9102568,TSS,True,119,134
ENSG00000123415.15,chr12,54188950,54189004,TSS,False,60,142
ENSG00000123415.15,chr12,54183655,54183963,TSS,True,116,142
ENSG00000073614.12,chr12,388926,389635,TSS,True,31,217
ENSG00000150991.14,chr12,124914586,124914848,TSS,False,685,5779
ENSG00000058272.18,chr12,79805768,79807225,ES,False,39,124
ENSG00000058272.18,chr12,79797240,79797395,PAS,True,59,180
ENSG00000058272.18,chr12,79808493,79808577,PAS,True,147,179
ENSG00000058272.18,chr12,79934694,79935197,TSS,True,21,190
ENSG00000151239.13,chr12,43806220,43806611,TSS,True,47,296
ENSG00000111371.15,chr12,46268525,46269447,TSS,True,122,181
ENSG00000111371.15,chr12,46268864,46269414,TSS,True,116,181
ENSG00000139350.11,chr12,96907856,96917620,ES,False,45,107
ENSG00000139350.11,chr12,96907086,96907300,TSS,True,29,166
ENSG00000139350.11,chr12,96951948,96958078,PAS,True,26,165
ENSG00000134283.17,chr12,42326229,42335882,ES,False,108,132
ENSG00000134283.17,chr12,42335974,42355160,ES,False,38,135
ENSG00000134283.17,chr12,42375074,42387455,ES,False,83,135
ENSG00000110911.15,chr12,51010766,51026314,5AS,False,98,169
ENSG00000110911.15,chr12,50979085,50981803,PAS,True,134,219
ENSG00000110911.15,chr12,50985989,50988435,PAS,True,99,214
ENSG00000110911.15,chr12,51026314,51026417,TSS,True,119,220
ENSG00000110911.15,chr12,51026309,51026457,TSS,True,148,220
ENSG00000111653.19,chr12,6652767,6652935,3AS,False,93,163
ENSG00000111605.17,chr12,69239539,69239706,TSS,True,16,109
ENSG00000196387.9,chr12,133083229,133083465,3AS,False,91,103
ENSG00000196387.9,chr12,133083561,133105509,ES,False,62,100
ENSG00000196387.9,chr12,133080357,133080551,TSS,False,94,108
ENSG00000196387.9,chr12,133080424,133081072,TSS,True,19,108
ENSG00000064102.14,chr12,26904264,26905536,PAS,True,76,130
ENSG00000064102.14,chr12,26913456,26913687,PAS,True,71,130
ENSG00000050426.15,chr12,51049185,51053777,ES,False,15,138
ENSG00000050426.15,chr12,51049185,51053811,3AS,False,29,167
ENSG00000050426.15,chr12,51049185,51056349,ES,False,79,318
ENSG00000050426.15,chr12,51052207,51056349,ES,False,45,177
ENSG00000050426.15,chr12,51048279,51048478,TSS,True,34,337
ENSG00000013588.8,chr12,12891377,12891664,TSS,True,17,156
ENSG00000111596.12,chr12,70278274,70310894,ES,False,306,342
ENSG00000111596.12,chr12,70242806,70243480,TSS,True,36,358
ENSG00000187109.13,chr12,76047718,76048392,IR,False,123,346
ENSG00000187109.13,chr12,76047718,76048420,5AS,False,62,188
ENSG00000187109.13,chr12,76047718,76048420,IR,False,62,285
ENSG00000187109.13,chr12,76044892,76048464,PAS,True,374,596
ENSG00000187109.13,chr12,76044744,76047718,PAS,True,407,596
ENSG00000187109.13,chr12,76046179,76049785,PAS,True,484,592
ENSG00000183735.9,chr12,64501329,64502119,PAS,False,17,116
ENSG00000123349.13,chr12,53295941,53296243,IR,False,119,139
ENSG00000170515.13,chr12,56111475,56111529,PAS,False,79,178
ENSG00000170515.13,chr12,56112822,56114677,PAS,True,118,178
ENSG00000111602.11,chr12,56432521,56433025,3AS,False,18,113
ENSG00000111602.11,chr12,56416355,56417786,PAS,True,51,150
ENSG00000111602.11,chr12,56428235,56428405,PAS,True,101,125
ENSG00000111602.11,chr12,56449309,56449457,TSS,True,41,150
ENSG00000166598.14,chr12,103930362,103930564,TSS,True,320,2293
ENSG00000166598.14,chr12,103947632,103948555,PAS,True,1023,2288
ENSG00000166598.14,chr12,103938339,103938459,PAS,True,1514,2018
ENSG00000204852.15,chr12,110614019,110614402,TSS,True,11,107
ENSG00000185664.14,chr12,55956219,55957185,ES,True,21,119
ENSG00000135404.11,chr12,55728952,55729106,TSS,False,49,208
ENSG00000135404.11,chr12,55728275,55728998,TSS,True,185,208
ENSG00000089154.10,chr12,120127177,120127974,PAS,False,37,128
ENSG00000089154.10,chr12,120194679,120194980,TSS,False,98,128
ENSG00000070961.15,chr12,89588048,89591295,PAS,True,236,265
ENSG00000070961.15,chr12,89630503,89630645,PAS,True,32,238
ENSG00000070961.15,chr12,89709218,89709634,TSS,False,158,276
ENSG00000070961.15,chr12,89708595,89709328,TSS,False,164,276
ENSG00000135148.11,chr12,112125520,112125618,TSS,True,26,181
ENSG00000118971.7,chr12,4273756,4274235,TSS,False,168,232
ENSG00000134533.6,chr12,15109517,15111343,3AS,True,97,108
ENSG00000134533.6,chr12,15107781,15109517,PAS,True,13,112
ENSG00000139641.12,chr12,56133873,56134109,3AS,False,97,114
ENSG00000139641.12,chr12,56128093,56128709,TSS,True,60,144
ENSG00000136051.14,chr12,105164640,105169134,PAS,True,141,165
ENSG00000136051.14,chr12,105162748,105162809,PAS,True,45,164
ENSG00000123297.17,chr12,57782746,57782858,TSS,False,13,105
ENSG00000175203.15,chr12,57535845,57546019,5AS,True,106,122
ENSG00000175203.15,chr12,57535845,57546027,5AS,True,870,993
ENSG00000050405.13,chr12,50283419,50283558,TSS,True,166,272
ENSG00000050405.13,chr12,50222020,50222680,TSS,True,116,269
ENSG00000075415.12,chr12,98593740,98593978,IR,False,166,417
ENSG00000028203.17,chr12,95252071,95257149,ES,False,151,231
ENSG00000028203.17,chr12,95266632,95270050,3AS,False,139,251
ENSG00000028203.17,chr12,95217424,95217886,TSS,True,42,279
ENSG00000111581.9,chr12,68734707,68734827,PAS,True,198,351
ENSG00000111581.9,chr12,68742354,68743974,PAS,True,212,351
ENSG00000111581.9,chr12,68713729,68715495,PAS,True,308,348
ENSG00000059804.15,chr12,7936019,7936187,TSS,True,114,231
ENSG00000059804.15,chr12,7931244,7931441,TSS,True,184,225
ENSG00000198015.12,chr12,93467554,93469191,3AS,False,239,378
ENSG00000094916.15,chr12,54280007,54280154,TSS,True,61,121
ENSG00000004700.15,chr12,21501215,21501412,IR,False,32,114
ENSG00000004700.15,chr12,21501215,21501462,IR,False,23,105
ENSG00000004700.15,chr12,21501372,21501462,IR,False,20,102
ENSG00000004700.15,chr12,21501169,21501643,TSS,True,105,186
ENSG00000004700.15,chr12,21501412,21501657,TSS,True,145,186
ENSG00000004700.15,chr12,21501462,21501664,TSS,True,137,186
ENSG00000139620.12,chr12,48655060,48660467,5AS,False,37,208
ENSG00000139620.12,chr12,48660619,48667692,ES,False,176,208
ENSG00000139620.12,chr12,48671962,48679654,ES,False,24,211
ENSG00000135111.15,chr12,114677586,114677656,PAS,False,23,101
ENSG00000135111.15,chr12,114679500,114679651,PAS,True,84,101
ENSG00000135111.15,chr12,114682811,114684205,TSS,True,25,122
ENSG00000060982.14,chr12,24811362,24818049,PAS,True,22,178
ENSG00000060982.14,chr12,24948926,24949484,TSS,True,107,244
ENSG00000136044.11,chr12,105173294,105174448,PAS,True,31,148
ENSG00000136044.11,chr12,105194176,105195349,PAS,True,130,146
ENSG00000136044.11,chr12,105235958,105236249,TSS,True,22,148
ENSG00000075188.8,chr12,102076847,102077321,IR,True,103,117
ENSG00000075188.8,chr12,102073849,102074467,PAS,True,20,121
ENSG00000174243.9,chr12,48852083,48852182,TSS,True,60,192
ENSG00000174243.9,chr12,48837280,48837831,TSS,True,159,192
ENSG00000166986.14,chr12,57512103,57512235,IR,False,721,822
ENSG00000166986.14,chr12,57512103,57512302,IR,False,19,120
ENSG00000139146.13,chr12,31298224,31326023,ES,True,311,348
ENSG00000139146.13,chr12,31326023,31326200,TSS,True,59,411
ENSG00000111144.9,chr12,96003064,96006313,ES,False,151,759
ENSG00000151498.11,chr11,134256648,134258514,ES,False,29,211
ENSG00000176485.11,chr11,63614068,63614384,IR,True,46,160
ENSG00000176485.11,chr11,63613999,63614447,TSS,True,51,168
ENSG00000176485.11,chr11,63614384,63614559,TSS,False,122,168
ENSG00000173933.20,chr11,66638752,66639699,5AS,False,604,678
ENSG00000173933.20,chr11,66638657,66638752,TSS,True,101,709
ENSG00000173933.20,chr11,66638683,66638893,TSS,True,636,709
ENSG00000173933.20,chr11,66646026,66646471,PAS,True,81,705
ENSG00000137700.18,chr11,119029221,119030877,TSS,True,105,143
ENSG00000137700.18,chr11,119030848,119030908,TSS,False,55,143
ENSG00000132254.12,chr11,6480423,6481230,3AS,False,61,117
ENSG00000066382.16,chr11,30586041,30586576,TSS,False,101,127
ENSG00000066382.16,chr11,30584125,30584207,TSS,False,65,127
ENSG00000197702.12,chr11,12377495,12377783,TSS,True,12,108
ENSG00000118137.9,chr11,116837604,116837730,TSS,False,23,125
ENSG00000118137.9,chr11,116837344,116837622,TSS,True,110,125
ENSG00000172890.12,chr11,71453180,71453381,TSS,True,23,160
ENSG00000172890.12,chr11,71501301,71501548,PAS,True,23,159
ENSG00000014216.15,chr11,65181270,65182013,TSS,True,66,177
ENSG00000152558.14,chr11,102452523,102453013,TSS,True,19,177
ENSG00000162191.13,chr11,62677634,62677780,IR,False,137,157
ENSG00000162191.13,chr11,62678864,62679102,TSS,True,19,161
ENSG00000085733.15,chr11,70420510,70422939,ES,False,23,119
ENSG00000085733.15,chr11,70398392,70398614,TSS,True,23,138
ENSG00000085733.15,chr11,70435025,70436584,PAS,True,14,133
ENSG00000149179.13,chr11,47161463,47162247,PAS,True,47,215
ENSG00000213619.9,chr11,47579334,47580524,5AS,True,100,118
ENSG00000213619.9,chr11,47580622,47580834,IR,False,102,118
ENSG00000213619.9,chr11,47580984,47582087,IR,True,107,120
ENSG00000213619.9,chr11,47579018,47579158,TSS,True,17,122
ENSG00000166387.12,chr11,7513712,7514121,TSS,True,101,135
ENSG00000166387.12,chr11,7576349,7577638,TSS,True,106,135
ENSG00000166387.12,chr11,7577010,7577161,TSS,False,117,135
ENSG00000166387.12,chr11,7604878,7606015,TSS,False,109,127
ENSG00000166387.12,chr11,7653023,7653767,PAS,True,18,135
ENSG00000149557.13,chr11,125445742,125446111,PAS,True,14,119
ENSG00000149557.13,chr11,125487732,125489822,PAS,True,103,116
ENSG00000076053.10,chr11,114402915,114405708,3AS,False,53,141
ENSG00000166037.10,chr11,95817903,95818826,5AS,True,120,140
ENSG00000166037.10,chr11,95818826,95820595,PAS,False,121,148
ENSG00000166037.10,chr11,95831025,95832698,PAS,True,70,149
ENSG00000166037.10,chr11,95821870,95824096,PAS,True,115,148
ENSG00000149182.14,chr11,47172333,47173425,ES,False,106,123
ENSG00000149182.14,chr11,47173840,47175014,3AS,False,103,127
ENSG00000005801.17,chr11,3360565,3370974,ES,False,103,170
ENSG00000005801.17,chr11,3371703,3379037,ES,False,123,173
ENSG00000124942.13,chr11,62546659,62546870,TSS,True,48,251
ENSG00000068976.13,chr11,64759655,64760007,TSS,True,67,285
ENSG00000137713.15,chr11,111766247,111766706,TSS,True,17,134
ENSG00000156587.15,chr11,57567584,57567838,TSS,False,17,108
ENSG00000156587.15,chr11,57567848,57568291,TSS,False,97,108
ENSG00000178105.10,chr11,108841314,108843406,PAS,False,119,185
ENSG00000178105.10,chr11,108722996,108728059,PAS,True,130,185
ENSG00000178105.10,chr11,108838445,108838526,PAS,True,133,185
ENSG00000137500.9,chr11,83274740,83280140,ES,False,19,163
ENSG00000137500.9,chr11,83280260,83285872,5AS,False,59,153
ENSG00000137500.9,chr11,83285552,83286398,TSS,True,100,168
ENSG00000137500.9,chr11,83285872,83286361,TSS,True,106,168
ENSG00000137500.9,chr11,83285126,83286367,TSS,True,144,168
ENSG00000110619.17,chr11,3001248,3001969,5AS,False,156,216
ENSG00000110619.17,chr11,3040984,3042164,3AS,False,285,349
ENSG00000110619.17,chr11,3042256,3057342,ES,False,289,343
ENSG00000110619.17,chr11,3000919,3001248,PAS,True,146,363
ENSG00000110619.17,chr11,3005361,3005433,PAS,True,231,362
ENSG00000162174.12,chr11,62337574,62337966,3AS,False,81,101
ENSG00000162174.12,chr11,62389251,62391521,IR,True,92,112
ENSG00000162174.12,chr11,62337437,62337574,TSS,True,17,123
ENSG00000162174.12,chr11,62392078,62393415,PAS,True,16,121
ENSG00000052841.14,chr11,43358871,43359113,TSS,True,36,145
ENSG00000052841.14,chr11,43493772,43494931,PAS,True,58,145
ENSG00000052841.14,chr11,43445930,43447227,PAS,True,116,140
ENSG00000177963.14,chr11,207496,208938,TSS,True,23,219
ENSG00000168000.14,chr11,62705617,62706258,5AS,False,28,148
ENSG00000168000.14,chr11,62706202,62706322,TSS,False,210,331
ENSG00000168000.14,chr11,62707108,62709676,TSS,True,192,331
ENSG00000129084.17,chr11,14513887,14514402,IR,False,504,583
ENSG00000129084.17,chr11,14519041,14520296,5AS,False,482,577
ENSG00000129084.17,chr11,14520296,14520407,TSS,False,107,591
ENSG00000173914.11,chr11,66665578,66668614,3AS,True,83,102
ENSG00000173914.11,chr11,66664997,66665660,PAS,True,158,176
ENSG00000173914.11,chr11,66664997,66665578,PAS,True,91,176
ENSG00000173914.11,chr11,66664997,66669291,PAS,False,147,172
ENSG00000173914.11,chr11,66675208,66677091,PAS,True,130,172
ENSG00000110768.11,chr11,18365782,18367881,PAS,True,21,183
ENSG00000006071.13,chr11,17392883,17393128,PAS,True,44,116
ENSG00000006071.13,chr11,17405057,17405563,PAS,True,90,109
ENSG00000006071.13,chr11,17476628,17476886,TSS,True,101,116
ENSG00000006071.13,chr11,17413393,17413565,TSS,True,24,102
ENSG00000085063.15,chr11,33722463,33736381,ES,False,312,395
ENSG00000085063.15,chr11,33736381,33736477,TSS,True,90,485
ENSG00000146670.9,chr11,65083932,65084180,TSS,True,28,256
ENSG00000166478.9,chr11,9474024,9474552,3AS,False,35,114
ENSG00000110002.15,chr11,124115482,124117496,ES,False,137,159
ENSG00000110002.15,chr11,124145865,124146909,PAS,True,52,184
ENSG00000110002.15,chr11,124124236,124125226,PAS,True,131,181
ENSG00000166788.9,chr11,18083728,18086865,3AS,False,29,123
ENSG00000084234.17,chr11,130122513,130126699,ES,False,196,263
ENSG00000084234.17,chr11,130069835,130070082,TSS,True,71,311
ENSG00000160695.14,chr11,119067758,119068010,TSS,False,24,137
ENSG00000149485.18,chr11,61816554,61817199,TSS,True,25,173
ENSG00000134575.9,chr11,47248675,47248824,TSS,True,16,108
ENSG00000109919.9,chr11,47634734,47638698,ES,False,35,272
ENSG00000151366.12,chr11,78069691,78070036,PAS,True,25,102
ENSG00000151366.12,chr11,78068297,78068639,PAS,True,80,102
ENSG00000166181.12,chr11,43335994,43342432,3AS,False,85,163
ENSG00000166181.12,chr11,43311954,43312196,TSS,True,27,258
ENSG00000166181.12,chr11,43342427,43344530,PAS,True,166,247
ENSG00000166181.12,chr11,43342432,43344530,PAS,True,161,247
ENSG00000166181.12,chr11,43339240,43344523,PAS,False,217,247
