gene,chr,start,end,splice_type,novel,endodermal_cell_ENCFF211JEP_in_cov,endodermal_cell_ENCFF211JEP_total_cov
ENSG00000084234.17,chr11,130121613,130121759,PAS,True,233,274
ENSG00000149485.18,chr11,61816554,61817199,TSS,True,115,130
ENSG00000167770.11,chr11,63996648,63996856,IR,False,452,523
ENSG00000187049.9,chr11,61392665,61393230,5AS,False,45,121
ENSG00000187049.9,chr11,61392421,61392679,TSS,True,49,125
ENSG00000187049.9,chr11,61392411,61392665,TSS,True,80,125
ENSG00000117984.13,chr11,1763791,1763988,TSS,True,21,137
ENSG00000087884.14,chr11,77821091,77821241,TSS,True,22,118
ENSG00000166181.12,chr11,43311954,43312196,TSS,True,29,116
ENSG00000089597.17,chr11,62626859,62626936,TSS,True,170,233
ENSG00000087365.15,chr11,66055315,66055537,3AS,False,16,155
ENSG00000087365.15,chr11,66052324,66052517,TSS,True,74,233
ENSG00000087365.15,chr11,66058312,66058405,TSS,True,181,202
ENSG00000087365.15,chr11,66068673,66069025,PAS,False,62,229
ENSG00000087365.15,chr11,66058313,66058852,PAS,True,137,162
ENSG00000087365.15,chr11,66058829,66058869,PAS,True,164,183
ENSG00000166352.15,chr11,36594592,36610080,5AS,False,42,104
ENSG00000166352.15,chr11,36610239,36648015,ES,False,21,102
ENSG00000166352.15,chr11,36594501,36594592,TSS,True,68,115
ENSG00000166352.15,chr11,36594501,36594641,TSS,True,61,115
ENSG00000166333.13,chr11,6603822,6604225,3AS,False,116,179
ENSG00000166333.13,chr11,6604360,6608393,ES,False,42,199
ENSG00000166333.13,chr11,6603724,6603822,TSS,False,30,210
ENSG00000165916.8,chr11,47426204,47426475,TSS,False,118,866
ENSG00000002330.13,chr11,64284630,64284712,TSS,False,15,124
ENSG00000002330.13,chr11,64284181,64284577,TSS,True,109,124
ENSG00000174547.13,chr11,66438259,66438709,5AS,False,55,185
ENSG00000174547.13,chr11,66438631,66438848,TSS,True,78,207
ENSG00000174547.13,chr11,66438709,66438846,TSS,True,152,207
ENSG00000137513.9,chr11,78436814,78443660,ES,False,15,133
ENSG00000137513.9,chr11,78574347,78574864,TSS,True,85,141
ENSG00000137513.9,chr11,78574828,78574874,TSS,False,87,141
ENSG00000137513.9,chr11,78571334,78574864,TSS,True,114,141
ENSG00000134333.13,chr11,18394559,18394636,TSS,False,62,273
ENSG00000175334.7,chr11,66002513,66003234,5AS,False,137,1181
ENSG00000175334.7,chr11,66001802,66002513,TSS,True,1159,1301
ENSG00000175334.7,chr11,66002483,66002570,TSS,True,248,1301
ENSG00000166012.16,chr11,93736751,93737063,IR,False,106,119
ENSG00000166012.16,chr11,93729979,93730447,PAS,True,71,172
ENSG00000166012.16,chr11,93735924,93736304,PAS,True,117,155
ENSG00000166012.16,chr11,93738154,93738499,PAS,True,129,151
ENSG00000166012.16,chr11,93741321,93741536,TSS,True,27,175
ENSG00000171204.12,chr11,85628688,85631686,ES,False,211,317
ENSG00000213593.9,chr11,57737668,57737912,3AS,False,103,116
ENSG00000213593.9,chr11,57737668,57738353,ES,False,36,150
ENSG00000084207.16,chr11,67583513,67583844,TSS,True,226,2034
ENSG00000175550.7,chr11,65917434,65919543,TSS,True,23,220
ENSG00000172663.8,chr11,67465100,67467311,3AS,False,126,141
ENSG00000172663.8,chr11,67467563,67468027,3AS,False,31,131
ENSG00000172663.8,chr11,67467590,67468027,5AS,False,100,114
ENSG00000168003.16,chr11,62855997,62856381,TSS,True,163,211
ENSG00000168003.16,chr11,62879988,62881447,TSS,True,85,211
ENSG00000151500.14,chr11,134248484,134249166,ES,False,77,191
ENSG00000151500.14,chr11,134252916,134253226,IR,False,93,135
ENSG00000151500.14,chr11,134252916,134253298,5AS,False,59,152
ENSG00000151500.14,chr11,134252916,134253298,IR,False,59,101
ENSG00000151500.14,chr11,134252839,134253395,TSS,True,159,198
ENSG00000151500.14,chr11,134253226,134253364,TSS,True,105,198
ENSG00000151500.14,chr11,134253298,134253412,TSS,True,139,198
ENSG00000110536.13,chr11,47565796,47565905,IR,False,167,203
ENSG00000110536.13,chr11,47565986,47571470,ES,False,26,195
ENSG00000110536.13,chr11,47565587,47565796,TSS,True,42,209
ENSG00000110536.13,chr11,47565593,47565986,TSS,True,175,209
ENSG00000129083.12,chr11,14498985,14499741,5AS,False,33,104
ENSG00000129083.12,chr11,14457501,14457883,PAS,True,20,145
ENSG00000129083.12,chr11,14469335,14469563,PAS,True,108,122
ENSG00000129083.12,chr11,14499706,14499866,TSS,True,89,151
ENSG00000129083.12,chr11,14499741,14499878,TSS,True,118,151
ENSG00000129083.12,chr11,14475784,14475874,TSS,False,131,147
ENSG00000076043.9,chr11,114439385,114439675,TSS,True,30,223
ENSG00000126432.13,chr11,64318386,64320864,ME,True,69,125
ENSG00000175575.12,chr11,73878819,73887353,ES,False,232,265
ENSG00000173486.12,chr11,64240954,64241132,TSS,True,86,314
ENSG00000173486.12,chr11,64241105,64242213,TSS,True,276,314
ENSG00000197798.8,chr11,126211830,126234994,ES,False,34,114
ENSG00000197798.8,chr11,126256852,126261427,3AS,False,41,111
ENSG00000177697.18,chr11,833026,836062,ES,False,52,127
ENSG00000177697.18,chr11,832731,833026,TSS,True,73,200
ENSG00000149541.9,chr11,62621865,62622145,TSS,True,20,170
ENSG00000070081.16,chr11,17276828,17282788,5AS,False,160,180
ENSG00000070081.16,chr11,17282943,17295323,ES,False,154,197
ENSG00000070081.16,chr11,17312120,17330126,ES,False,21,189
ENSG00000070081.16,chr11,17276685,17276828,TSS,True,46,208
ENSG00000070081.16,chr11,17331411,17334053,PAS,True,22,208
ENSG00000254986.7,chr11,66480015,66480465,TSS,True,80,129
ENSG00000254986.7,chr11,66495273,66495489,TSS,True,74,125
ENSG00000254986.7,chr11,66495202,66495268,TSS,True,106,125
ENSG00000109854.13,chr11,20363749,20364236,5AS,False,119,152
ENSG00000109854.13,chr11,20363696,20363749,TSS,False,64,183
ENSG00000109854.13,chr11,20363703,20363798,TSS,False,150,183
ENSG00000109854.13,chr11,20363747,20364432,TSS,True,158,183
ENSG00000184281.14,chr11,2400537,2400798,TSS,True,16,117
ENSG00000110321.16,chr11,10796816,10797881,PAS,True,29,104
ENSG00000110321.16,chr11,10808704,10808980,TSS,True,40,122
ENSG00000172757.12,chr11,65858096,65858215,TSS,True,799,6005
ENSG00000172757.12,chr11,65855934,65856244,TSS,True,5292,6005
ENSG00000171202.6,chr11,85648089,85654062,ES,False,17,128
ENSG00000174903.15,chr11,66268582,66268693,TSS,True,15,110
ENSG00000185627.17,chr11,236519,237144,TSS,True,121,543
ENSG00000110435.11,chr11,34916571,34916815,TSS,True,15,108
ENSG00000137692.11,chr11,103091786,103092185,TSS,True,12,112
ENSG00000149201.9,chr11,86422300,86422573,ES,True,53,104
ENSG00000149201.9,chr11,86422471,86422573,IR,True,224,270
ENSG00000149201.9,chr11,86422221,86422300,TSS,True,265,384
ENSG00000149201.9,chr11,86422313,86422471,TSS,True,208,384
ENSG00000149201.9,chr11,86422573,86423108,PAS,True,76,384
ENSG00000176102.12,chr11,33084487,33085289,PAS,True,56,112
ENSG00000176102.12,chr11,33139346,33141762,PAS,True,65,109
ENSG00000162300.12,chr11,65084135,65084378,TSS,True,16,115
ENSG00000149089.12,chr11,34890552,34916227,ES,False,23,132
ENSG00000149089.12,chr11,34895110,34916227,ES,True,91,109
ENSG00000149090.11,chr11,35525512,35526063,TSS,True,42,101
ENSG00000149090.11,chr11,35441480,35441626,TSS,True,70,100
ENSG00000172531.14,chr11,67401727,67401888,TSS,True,17,139
ENSG00000177830.17,chr11,884169,899339,ES,False,31,204
ENSG00000177830.17,chr11,904859,910774,ES,False,145,192
ENSG00000177830.17,chr11,910774,910894,TSS,True,22,214
ENSG00000149554.12,chr11,125625680,125626012,TSS,True,41,106
ENSG00000149554.12,chr11,125655224,125657152,PAS,True,34,105
ENSG00000149554.12,chr11,125675927,125676257,PAS,False,80,106
ENSG00000181924.6,chr11,73873394,73876756,ES,True,163,183
ENSG00000149136.8,chr11,57327425,57327512,TSS,True,84,123
ENSG00000149136.8,chr11,57328296,57329305,TSS,True,110,125
ENSG00000206159.10,chrY,12406937,12420315,ES,False,107,123
ENSG00000206159.10,chrY,12420454,12421549,5AS,True,63,101
ENSG00000206159.10,chrY,12376013,12378749,PAS,True,53,127
ENSG00000206159.10,chrY,12354408,12354771,PAS,False,102,128
ENSG00000206159.10,chrY,12421549,12421816,TSS,True,65,128
ENSG00000206159.10,chrY,12421439,12421577,TSS,True,85,128
ENSG00000129824.15,chrY,2841567,2841627,TSS,False,162,844
ENSG00000214046.8,chr19,16646800,16647095,IR,False,26,151
ENSG00000214046.8,chr19,16647261,16659394,ES,False,27,170
ENSG00000214046.8,chr19,16644142,16647261,PAS,True,51,175
ENSG00000214046.8,chr19,16645664,16646800,PAS,True,144,176
ENSG00000104907.12,chr19,13116652,13118797,TSS,False,17,102
ENSG00000257103.8,chr19,34221738,34227364,ES,False,135,209
ENSG00000257103.8,chr19,34172417,34172763,TSS,True,168,249
ENSG00000257103.8,chr19,34221629,34221738,TSS,True,184,246
ENSG00000257103.8,chr19,34219412,34219573,TSS,True,180,247
ENSG00000231205.11,chr19,20409024,20424785,3AS,False,30,251
ENSG00000231205.11,chr19,20409045,20424785,ES,True,184,210
ENSG00000231205.11,chr19,20404962,20406132,PAS,True,73,283
ENSG00000231205.11,chr19,20338143,20341101,PAS,True,238,285
ENSG00000170906.15,chr19,54106011,54106810,ES,False,548,627
ENSG00000170906.15,chr19,54102804,54102888,TSS,False,119,638
ENSG00000170906.15,chr19,54102871,54103188,TSS,True,540,638
ENSG00000130811.11,chr19,10119839,10120916,TSS,False,75,281
ENSG00000130811.11,chr19,10118867,10119659,TSS,True,221,280
ENSG00000126254.11,chr19,35631405,35633097,3AS,False,110,206
ENSG00000131116.11,chr19,43619557,43619631,TSS,True,50,176
ENSG00000104964.14,chr19,3056311,3056634,TSS,True,107,166
ENSG00000104964.14,chr19,3062699,3062999,TSS,True,138,166
ENSG00000104852.14,chr19,49107712,49107821,3AS,False,98,341
ENSG00000104852.14,chr19,49085154,49085636,TSS,True,179,437
ENSG00000104852.14,chr19,49105621,49107712,TSS,True,358,431
ENSG00000104852.14,chr19,49107794,49108613,PAS,True,104,347
ENSG00000104852.14,chr19,49107821,49108613,PAS,True,249,347
ENSG00000179262.9,chr19,12949159,12949277,3AS,False,84,132
ENSG00000179262.9,chr19,12945837,12946020,TSS,True,40,173
ENSG00000179262.9,chr19,12952769,12952853,TSS,True,136,173
ENSG00000160633.12,chr19,5623030,5623394,TSS,True,38,100
ENSG00000099622.13,chr19,1269327,1269410,TSS,True,198,875
ENSG00000099622.13,chr19,1272426,1274810,PAS,True,349,774
ENSG00000099622.13,chr19,1274648,1274810,PAS,True,521,870
ENSG00000130312.6,chr19,17305825,17305957,TSS,True,26,178
ENSG00000130332.14,chr19,2324192,2328386,3AS,False,68,545
ENSG00000130175.9,chr19,11435706,11436040,5AS,False,305,354
ENSG00000130175.9,chr19,11447597,11447692,5AS,False,250,368
ENSG00000130175.9,chr19,11447618,11447722,3AS,False,59,176
ENSG00000130175.9,chr19,11435604,11435706,TSS,True,157,465
ENSG00000130175.9,chr19,11435278,11435710,TSS,True,415,465
ENSG00000105220.15,chr19,34365009,34365388,TSS,True,86,188
ENSG00000105220.15,chr19,34378931,34379005,TSS,False,132,187
ENSG00000142546.13,chr19,49556993,49557089,5AS,False,261,292
ENSG00000130255.12,chr19,5690389,5690505,IR,False,15,143
ENSG00000183207.13,chr19,48993533,48993923,TSS,True,150,481
ENSG00000183207.13,chr19,49007215,49007368,TSS,True,420,477
ENSG00000105402.7,chr19,47495596,47514842,ES,False,20,145
ENSG00000105402.7,chr19,47487634,47488389,PAS,True,23,166
ENSG00000105402.7,chr19,47514842,47515101,TSS,True,21,166
ENSG00000087088.19,chr19,48954855,48954962,TSS,False,48,174
ENSG00000126453.9,chr19,49666799,49667021,3AS,False,13,107
ENSG00000126453.9,chr19,49666799,49668850,ES,False,49,156
ENSG00000012061.15,chr19,45413745,45414860,ES,False,23,134
ENSG00000012061.15,chr19,45407327,45409725,PAS,True,21,142
ENSG00000012061.15,chr19,45411816,45413745,PAS,True,121,141
ENSG00000012061.15,chr19,45423780,45424480,TSS,True,99,142
ENSG00000012061.15,chr19,45423269,45423568,TSS,True,71,142
ENSG00000012061.15,chr19,45423822,45424381,TSS,True,118,142
ENSG00000170889.13,chr19,54200893,54201159,5AS,False,208,271
ENSG00000170889.13,chr19,54200830,54200888,TSS,True,709,3641
ENSG00000064490.13,chr19,19194133,19196965,3AS,False,72,130
ENSG00000064490.13,chr19,19192741,19193100,TSS,True,23,147
ENSG00000064490.13,chr19,19198203,19198232,TSS,True,130,145
ENSG00000105701.15,chr19,18538433,18539370,3AS,False,132,370
ENSG00000105701.15,chr19,18543485,18543620,TSS,True,85,433
ENSG00000126261.12,chr19,34428570,34430575,ES,False,111,127
ENSG00000039650.11,chr19,49861171,49861365,PAS,True,22,121
ENSG00000039650.11,chr19,49865601,49866445,PAS,True,93,106
ENSG00000039650.11,chr19,49867053,49867469,TSS,True,74,121
ENSG00000039650.11,chr19,49867468,49867874,TSS,True,77,121
ENSG00000167658.15,chr19,3985377,3985472,TSS,True,504,598
ENSG00000167658.15,chr19,3977214,3977333,TSS,True,212,582
ENSG00000179218.13,chr19,12938606,12938770,TSS,True,100,250
ENSG00000105341.18,chr19,41432408,41433536,ES,False,114,181
ENSG00000105341.18,chr19,41433673,41438217,ES,False,22,178
ENSG00000105341.18,chr19,41439881,41439939,TSS,True,119,283
ENSG00000105518.13,chr19,11345628,11346126,3AS,False,166,229
ENSG00000105518.13,chr19,11345628,11346126,IR,False,166,191
ENSG00000105518.13,chr19,11345628,11346207,5AS,False,22,197
ENSG00000105518.13,chr19,11345628,11346207,IR,False,22,110
ENSG00000105518.13,chr19,11346126,11346295,TSS,True,78,311
ENSG00000104979.8,chr19,13774454,13774574,TSS,True,54,365
ENSG00000104979.8,chr19,13774459,13774707,TSS,True,324,365
ENSG00000095059.15,chr19,12676142,12677290,ES,False,28,166
ENSG00000095059.15,chr19,12681559,12681898,TSS,True,37,212
ENSG00000125656.9,chr19,6361434,6361772,TSS,True,30,114
ENSG00000125656.9,chr19,6361767,6361940,TSS,True,91,114
ENSG00000160014.16,chr19,46600992,46601437,TSS,True,93,654
ENSG00000105048.16,chr19,55145565,55146680,ES,False,117,194
ENSG00000105048.16,chr19,55146680,55146986,TSS,True,82,242
ENSG00000071626.16,chr19,1407459,1407802,TSS,True,91,114
ENSG00000105258.8,chr19,36114797,36115211,TSS,True,35,328
ENSG00000172270.19,chr19,572512,572701,TSS,True,621,3371
ENSG00000172270.19,chr19,576314,579656,TSS,True,2785,3371
ENSG00000142230.11,chr19,47130795,47131028,TSS,True,216,766
ENSG00000142230.11,chr19,47203693,47203740,TSS,True,650,757
PB_novel_235468,chr19,20362471,20362794,TSS,True,67,182
ENSG00000232677.6,chr19,36322030,36330252,ES,False,105,125
ENSG00000232677.6,chr19,36313056,36313322,PAS,False,107,181
ENSG00000232677.6,chr19,36313060,36313912,PAS,True,161,181
ENSG00000232677.6,chr19,36330252,36330677,TSS,True,136,181
ENSG00000232677.6,chr19,36331446,36332318,TSS,True,69,181
ENSG00000128626.11,chr19,38930998,38931275,5AS,True,139,172
ENSG00000128626.11,chr19,38930940,38930998,TSS,False,44,182
ENSG00000128626.11,chr19,38930968,38931171,TSS,False,150,182
ENSG00000267673.6,chr19,10315492,10315704,3AS,False,94,106
ENSG00000267673.6,chr19,10310214,10310642,PAS,True,12,109
ENSG00000267673.6,chr19,10315704,10316001,TSS,True,59,110
ENSG00000267673.6,chr19,10315851,10316014,TSS,True,55,110
ENSG00000105393.15,chr19,17267527,17268793,3AS,False,266,337
ENSG00000105393.15,chr19,17267397,17267527,TSS,True,55,396
ENSG00000119559.15,chr19,1478905,1479162,5AS,False,101,121
ENSG00000119559.15,chr19,1473201,1475258,PAS,True,16,137
ENSG00000119559.15,chr19,1479162,1479556,TSS,False,37,139
ENSG00000105568.17,chr19,52189990,52190174,TSS,True,51,284
ENSG00000129351.17,chr19,10679927,10681018,ES,False,24,220
ENSG00000129351.17,chr19,10653912,10654487,TSS,True,169,333
ENSG00000129351.17,chr19,10654781,10655123,TSS,False,296,333
ENSG00000129351.17,chr19,10681218,10681457,PAS,True,40,227
ENSG00000129351.17,chr19,10684415,10685772,PAS,True,213,241
ENSG00000129351.17,chr19,10689178,10692419,PAS,True,274,316
ENSG00000105655.18,chr19,18438092,18438179,TSS,True,18,104
ENSG00000105552.14,chr19,48800297,48810983,ES,False,18,115
ENSG00000105552.14,chr19,48810983,48811056,TSS,True,60,176
ENSG00000105552.14,chr19,48810808,48810942,TSS,True,128,176
ENSG00000130303.12,chr19,17405290,17405626,TSS,True,36,247
ENSG00000184162.14,chr19,19201408,19202041,PAS,True,45,103
ENSG00000184162.14,chr19,19201408,19202039,PAS,True,91,103
ENSG00000184162.14,chr19,19201408,19201563,PAS,False,88,103
ENSG00000184162.14,chr19,19203022,19203422,TSS,True,21,103
ENSG00000184162.14,chr19,19202790,19203430,TSS,True,89,103
ENSG00000161249.20,chr19,35497538,35498715,ES,False,284,374
ENSG00000161249.20,chr19,35497538,35498715,5AS,False,284,356
ENSG00000161249.20,chr19,35497681,35498715,5AS,False,90,108
ENSG00000161249.20,chr19,35497681,35498715,IR,True,90,102
ENSG00000161249.20,chr19,35500029,35500532,ES,False,357,444
ENSG00000161249.20,chr19,35505986,35508204,ES,False,51,101
ENSG00000161249.20,chr19,35505986,35509910,ES,False,287,405
ENSG00000161249.20,chr19,35505986,35510183,ES,False,388,814
ENSG00000161249.20,chr19,35508240,35510183,ES,True,17,102
ENSG00000161249.20,chr19,35510252,35510370,IR,False,294,463
ENSG00000161249.20,chr19,35510252,35510378,5AS,False,372,666
ENSG00000161249.20,chr19,35510252,35510378,IR,False,372,541
ENSG00000161249.20,chr19,35497216,35497538,PAS,True,481,937
ENSG00000161249.20,chr19,35503302,35503447,PAS,True,455,900
ENSG00000161249.20,chr19,35510378,35510543,TSS,True,565,937
ENSG00000161249.20,chr19,35510183,35510522,TSS,True,764,936
ENSG00000161249.20,chr19,35510370,35510544,TSS,True,643,937
ENSG00000079999.13,chr19,10502696,10502838,TSS,False,72,106
ENSG00000079999.13,chr19,10489647,10489795,TSS,True,90,106
ENSG00000105355.8,chr19,4867608,4867698,TSS,True,45,135
ENSG00000123144.10,chr19,12734312,12734725,TSS,True,60,369
ENSG00000221983.7,chr19,18571887,18573292,5AS,False,494,892
ENSG00000221983.7,chr19,18571801,18571887,TSS,False,485,985
ENSG00000221983.7,chr19,18571846,18571909,TSS,True,587,985
ENSG00000133265.10,chr19,55279702,55280034,5AS,True,93,104
ENSG00000133265.10,chr19,55279702,55280034,3AS,False,93,105
ENSG00000133265.10,chr19,55280034,55280365,TSS,False,40,144
ENSG00000129354.11,chr19,10579858,10581265,3AS,False,98,118
ENSG00000129354.11,chr19,10581265,10581371,TSS,True,40,146
ENSG00000267383.6,chr19,20220598,20228483,PAS,False,48,162
ENSG00000267383.6,chr19,20238287,20238493,TSS,True,38,164
ENSG00000104805.15,chr19,48900264,48900372,TSS,False,110,249
ENSG00000104805.15,chr19,48919070,48919122,TSS,True,216,247
ENSG00000198464.13,chr19,52297138,52297223,TSS,True,14,104
ENSG00000167645.16,chr19,38309643,38315746,5AS,False,20,108
ENSG00000167645.16,chr19,38309643,38315868,5AS,False,202,273
ENSG00000167645.16,chr19,38315859,38315985,TSS,True,319,390
ENSG00000167645.16,chr19,38315868,38315996,TSS,True,188,390
ENSG00000167645.16,chr19,38315716,38315855,TSS,True,331,390
ENSG00000011485.14,chr19,46347010,46347217,TSS,True,15,137
ENSG00000104823.8,chr19,38831720,38831916,TSS,False,127,737
ENSG00000104823.8,chr19,38831077,38831273,TSS,True,633,737
ENSG00000087076.8,chr19,48813348,48813662,ES,False,27,181
ENSG00000087076.8,chr19,48815141,48832665,ES,False,22,180
ENSG00000077312.8,chr19,40750839,40751481,TSS,True,51,503
ENSG00000079462.7,chr19,42302325,42302436,IR,False,135,241
ENSG00000079462.7,chr19,42302231,42302666,TSS,True,166,271
ENSG00000079462.7,chr19,42302436,42302792,TSS,True,136,271
ENSG00000123154.11,chr19,12666802,12666992,TSS,True,66,130
ENSG00000123154.11,chr19,12669685,12669893,TSS,True,90,130
ENSG00000269858.5,chr19,40799165,40799262,TSS,False,24,120
ENSG00000269858.5,chr19,40800218,40801415,TSS,True,104,120
ENSG00000198258.10,chr19,9827896,9827984,TSS,True,176,1700
ENSG00000064666.14,chr19,1026557,1026724,TSS,True,26,140
ENSG00000130724.8,chr19,58554864,58555012,TSS,False,246,404
ENSG00000130724.8,chr19,58554987,58555119,TSS,False,200,404
ENSG00000125733.17,chr19,6739675,6739785,TSS,True,40,115
ENSG00000125733.17,chr19,6743513,6743598,TSS,True,97,114
ENSG00000142252.10,chr19,45079377,45090106,ES,False,84,129
ENSG00000142252.10,chr19,45079244,45079279,TSS,True,167,213
ENSG00000142252.10,chr19,45079269,45079377,TSS,True,84,213
ENSG00000105202.8,chr19,39846290,39846413,TSS,True,112,618
ENSG00000130165.10,chr19,11559190,11559260,TSS,True,53,325
ENSG00000007080.10,chr19,17933012,17933048,TSS,True,88,494
ENSG00000007080.10,chr19,17935775,17936579,TSS,True,430,494
ENSG00000105618.13,chr19,54115212,54115797,TSS,True,51,137
ENSG00000105618.13,chr19,54122983,54123560,TSS,True,110,135
ENSG00000172687.13,chr19,21378628,21379320,PAS,False,74,111
ENSG00000172687.13,chr19,21377388,21379309,PAS,True,84,111
ENSG00000172687.13,chr19,21382865,21385456,PAS,True,76,113
ENSG00000167747.14,chr19,50797693,50798958,PAS,True,45,404
ENSG00000130208.9,chr19,44914489,44914871,ES,False,107,179
ENSG00000130208.9,chr19,44914669,44914733,TSS,True,349,2063
