gene,chr,start,end,splice_type,novel,left_colon_ENCFF886FZQ_in_cov,left_colon_ENCFF886FZQ_total_cov
ENSG00000110697.12,chr11,67496177,67497207,TSS,True,116,136
ENSG00000110697.12,chr11,67497230,67497652,TSS,True,110,136
ENSG00000110697.12,chr11,67497521,67497762,TSS,True,121,136
ENSG00000110697.12,chr11,67499913,67500145,TSS,True,119,136
ENSG00000110619.17,chr11,3001248,3001969,5AS,False,85,123
ENSG00000110619.17,chr11,3040984,3042164,3AS,False,114,137
ENSG00000110619.17,chr11,3042256,3057342,ES,False,112,133
ENSG00000110619.17,chr11,3000919,3001248,PAS,True,22,146
ENSG00000110619.17,chr11,3005361,3005433,PAS,True,127,145
ENSG00000110619.17,chr11,3057342,3057462,TSS,True,16,150
ENSG00000052841.14,chr11,43493772,43494931,PAS,True,36,123
ENSG00000052841.14,chr11,43445930,43447227,PAS,True,104,119
ENSG00000177963.14,chr11,207496,208938,TSS,True,38,172
ENSG00000168000.14,chr11,62706202,62706322,TSS,False,36,104
ENSG00000168000.14,chr11,62705300,62705619,TSS,True,81,104
ENSG00000168010.10,chr11,72814022,72814563,TSS,True,30,105
ENSG00000168010.10,chr11,72820747,72824842,TSS,True,88,102
ENSG00000109929.9,chr11,121292726,121292816,TSS,True,12,107
ENSG00000177685.16,chr11,828963,829359,5AS,False,124,141
ENSG00000177685.16,chr11,830337,830620,IR,False,159,180
ENSG00000177685.16,chr11,830713,830865,IR,False,172,192
ENSG00000177685.16,chr11,831032,831223,IR,False,154,195
ENSG00000177685.16,chr11,827031,827459,TSS,True,107,204
ENSG00000177685.16,chr11,827001,828772,TSS,True,152,204
ENSG00000110066.14,chr11,68154823,68159171,PAS,True,36,101
ENSG00000110066.14,chr11,68213476,68213873,TSS,True,22,106
ENSG00000110066.14,chr11,68213137,68213353,TSS,True,95,106
ENSG00000099849.14,chr11,563317,563395,IR,False,103,345
ENSG00000099849.14,chr11,563317,563557,ES,False,60,156
ENSG00000099849.14,chr11,563317,563557,IR,False,60,291
ENSG00000099849.14,chr11,563478,563557,IR,False,108,346
ENSG00000099849.14,chr11,560963,561033,TSS,True,193,429
ENSG00000099849.14,chr11,562073,562776,TSS,True,376,429
ENSG00000099849.14,chr11,560997,561892,TSS,True,384,429
ENSG00000099849.14,chr11,561023,561477,TSS,True,364,429
ENSG00000099849.14,chr11,563557,564055,PAS,True,238,411
ENSG00000099849.14,chr11,563188,564025,PAS,True,175,404
ENSG00000137634.9,chr11,114570590,114571473,PAS,True,21,124
ENSG00000137634.9,chr11,114595591,114595793,TSS,True,41,125
ENSG00000085063.15,chr11,33736381,33736477,TSS,True,60,149
ENSG00000172977.12,chr11,65711996,65712279,TSS,True,54,120
ENSG00000172977.12,chr11,65712002,65712445,TSS,True,91,120
ENSG00000099834.18,chr11,618111,619305,ES,False,31,131
ENSG00000099834.18,chr11,618754,619305,3AS,True,20,100
ENSG00000099834.18,chr11,618598,618761,TSS,True,342,414
ENSG00000099834.18,chr11,624817,624978,TSS,True,360,420
ENSG00000172367.15,chr11,119185422,119185510,TSS,True,60,113
ENSG00000172367.15,chr11,119185723,119186690,TSS,True,90,113
ENSG00000110002.15,chr11,124115482,124117496,ES,False,93,106
ENSG00000110002.15,chr11,124117668,124117875,TSS,True,136,327
ENSG00000110002.15,chr11,124115407,124115482,TSS,False,216,327
ENSG00000110002.15,chr11,124145865,124146909,PAS,True,63,326
ENSG00000110002.15,chr11,124124236,124125226,PAS,True,261,323
ENSG00000110628.14,chr11,2902364,2903213,5AS,True,110,123
ENSG00000110628.14,chr11,2902160,2902364,TSS,True,517,631
ENSG00000110628.14,chr11,2903208,2903489,TSS,True,318,631
ENSG00000167792.12,chr11,67606833,67607076,TSS,True,160,686
ENSG00000151348.13,chr11,44095654,44095852,TSS,True,40,117
ENSG00000151348.13,chr11,44107680,44108248,TSS,True,89,117
ENSG00000084234.17,chr11,130122513,130126699,ES,False,118,260
ENSG00000084234.17,chr11,130069835,130070082,TSS,True,95,347
ENSG00000110719.9,chr11,68043031,68043370,IR,False,92,113
ENSG00000110719.9,chr11,68038474,68039119,TSS,True,135,221
ENSG00000110719.9,chr11,68042968,68043497,TSS,True,189,220
ENSG00000168439.16,chr11,64186053,64186270,TSS,True,18,136
ENSG00000167797.7,chr11,67507689,67508000,IR,False,76,110
ENSG00000167797.7,chr11,67508000,67508664,TSS,True,71,148
ENSG00000167797.7,chr11,67507591,67508636,TSS,True,114,148
ENSG00000167797.7,chr11,67507859,67508647,TSS,True,130,148
ENSG00000023445.13,chr11,102317571,102321836,ES,False,131,152
ENSG00000023445.13,chr11,102321836,102322803,PAS,True,22,168
ENSG00000023445.13,chr11,102336908,102338132,PAS,True,150,178
ENSG00000135373.12,chr11,34620898,34621228,TSS,True,66,115
ENSG00000135373.12,chr11,34642499,34642727,TSS,True,68,112
ENSG00000135373.12,chr11,34658831,34663285,PAS,True,14,115
PB_novel_259677,chr11,114651410,114651508,IR,True,12,100
PB_novel_259677,chr11,114641882,114644382,PAS,True,61,118
PB_novel_259677,chr11,114637241,114639619,PAS,True,109,127
PB_novel_259677,chr11,114651508,114651544,TSS,True,108,132
PB_novel_259677,chr11,114651162,114651544,TSS,True,52,132
ENSG00000109919.9,chr11,47642378,47642697,TSS,True,38,220
ENSG00000117984.13,chr11,1763791,1763988,TSS,True,1437,1861
ENSG00000117984.13,chr11,1761308,1763976,TSS,True,1372,1861
ENSG00000166181.12,chr11,43335994,43342432,3AS,False,68,134
ENSG00000166181.12,chr11,43311954,43312196,TSS,True,15,148
ENSG00000166181.12,chr11,43342427,43344530,PAS,True,77,143
ENSG00000166181.12,chr11,43342432,43344530,PAS,True,75,143
ENSG00000184363.9,chr11,394141,394524,TSS,True,170,590
ENSG00000184363.9,chr11,395504,397445,TSS,True,514,590
ENSG00000151715.7,chr11,129815898,129852474,ES,False,302,407
ENSG00000151715.7,chr11,129815725,129815898,TSS,True,62,470
ENSG00000006611.15,chr11,17544271,17544432,TSS,True,47,334
ENSG00000174851.15,chr11,66288954,66289146,TSS,True,25,247
ENSG00000166333.13,chr11,6603822,6604225,3AS,False,174,273
ENSG00000002330.13,chr11,64284630,64284712,TSS,False,22,137
ENSG00000002330.13,chr11,64284181,64284577,TSS,True,120,137
ENSG00000149273.14,chr11,75399513,75399577,TSS,True,107,974
ENSG00000134333.13,chr11,18394559,18394636,TSS,False,147,494
ENSG00000134333.13,chr11,18400477,18401010,TSS,True,380,493
ENSG00000166902.4,chr11,59810603,59810816,TSS,True,15,104
ENSG00000175482.8,chr11,67352690,67353546,TSS,True,163,224
ENSG00000175482.8,chr11,67353302,67353561,TSS,True,183,224
ENSG00000175482.8,chr11,67352987,67353537,TSS,True,193,224
ENSG00000135387.20,chr11,34051660,34051871,TSS,True,53,127
ENSG00000135387.20,chr11,34052073,34052636,TSS,True,96,127
ENSG00000135387.20,chr11,34099302,34102610,PAS,True,15,123
ENSG00000137752.23,chr11,105025600,105026225,IR,False,48,130
ENSG00000137752.23,chr11,105031280,105034207,ES,False,24,128
ENSG00000137752.23,chr11,105025507,105026356,PAS,True,52,134
ENSG00000137752.23,chr11,105025507,105025600,PAS,True,85,134
ENSG00000137752.23,chr11,105035106,105035162,TSS,True,14,134
ENSG00000084207.16,chr11,67583513,67583844,TSS,True,48,299
ENSG00000172725.13,chr11,67443403,67443518,TSS,True,69,299
ENSG00000167986.13,chr11,61332907,61333791,TSS,True,41,105
ENSG00000172893.15,chr11,71448289,71448424,TSS,True,137,275
ENSG00000172893.15,chr11,71443992,71444214,TSS,True,246,275
ENSG00000172893.15,chr11,71441226,71441446,TSS,False,230,275
ENSG00000149823.8,chr11,65096140,65096478,TSS,False,132,390
ENSG00000149823.8,chr11,65109320,65109495,TSS,True,324,389
ENSG00000168003.16,chr11,62879988,62881447,TSS,True,35,233
ENSG00000110080.18,chr11,126406545,126406942,5AS,False,58,570
ENSG00000110080.18,chr11,126403688,126406171,TSS,True,163,630
ENSG00000129083.12,chr11,14499706,14499866,TSS,True,43,106
ENSG00000129083.12,chr11,14499741,14499878,TSS,True,87,106
ENSG00000151502.10,chr11,134224621,134225345,TSS,True,75,120
ENSG00000121691.5,chr11,34438670,34439079,TSS,True,32,220
ENSG00000137648.17,chr11,118077305,118094821,3AS,False,109,208
ENSG00000137648.17,chr11,118076932,118077305,TSS,True,108,317
ENSG00000137648.17,chr11,118113303,118113435,TSS,True,281,315
ENSG00000184232.8,chr11,120210748,120211510,TSS,True,69,483
ENSG00000173486.12,chr11,64240954,64241132,TSS,True,65,122
ENSG00000173486.12,chr11,64241105,64242213,TSS,True,108,122
ENSG00000173486.12,chr11,64241319,64242558,TSS,True,106,122
ENSG00000023191.16,chr11,502181,507112,ES,False,172,197
ENSG00000023191.16,chr11,502181,507112,3AS,False,172,336
ENSG00000023191.16,chr11,502249,507112,ES,False,142,164
ENSG00000023191.16,chr11,507112,507279,TSS,True,93,455
ENSG00000134910.13,chr11,125592789,125592918,TSS,True,54,225
ENSG00000078902.15,chr11,1309465,1309673,TSS,True,87,164
ENSG00000078902.15,chr11,1288623,1288740,TSS,True,143,164
ENSG00000181830.8,chr11,45804339,45804517,TSS,True,96,187
ENSG00000181830.8,chr11,45805117,45806336,TSS,True,149,187
ENSG00000205531.12,chr11,2945646,2951258,ES,False,132,154
ENSG00000205531.12,chr11,2992253,2992431,TSS,True,71,182
ENSG00000205531.12,chr11,2991793,2992260,TSS,False,153,182
ENSG00000110721.11,chr11,68120827,68121449,TSS,False,27,121
ENSG00000262655.3,chr11,13962506,13963142,TSS,False,84,118
ENSG00000262655.3,chr11,14255732,14255787,TSS,True,95,115
ENSG00000177697.18,chr11,832731,833026,TSS,True,88,132
ENSG00000177697.18,chr11,834521,834591,TSS,False,107,132
ENSG00000162144.9,chr11,61349643,61350990,3AS,False,197,279
ENSG00000162144.9,chr11,61348744,61349643,PAS,True,92,289
ENSG00000162144.9,chr11,61348747,61350422,PAS,True,200,282
ENSG00000162144.9,chr11,61361732,61362351,TSS,True,30,289
ENSG00000142089.15,chr11,320564,320898,TSS,True,27,128
ENSG00000254986.7,chr11,66480015,66480465,TSS,True,70,149
ENSG00000254986.7,chr11,66482187,66482470,TSS,True,103,149
ENSG00000109854.13,chr11,20363749,20364236,5AS,False,33,204
ENSG00000109854.13,chr11,20363798,20364236,5AS,False,18,171
ENSG00000109854.13,chr11,20363696,20363749,TSS,False,249,282
ENSG00000109854.13,chr11,20363724,20363912,TSS,True,128,282
ENSG00000109854.13,chr11,20363747,20364432,TSS,True,219,282
ENSG00000110321.16,chr11,10801087,10802048,ES,False,98,377
ENSG00000110321.16,chr11,10808704,10808980,TSS,True,133,410
ENSG00000172757.12,chr11,65858096,65858215,TSS,True,325,1130
ENSG00000149806.10,chr11,65122089,65122217,TSS,False,32,268
ENSG00000166441.12,chr11,8682731,8682816,TSS,False,40,204
ENSG00000166441.12,chr11,8684827,8684892,TSS,True,177,204
ENSG00000149573.8,chr11,118253417,118255233,PAS,True,13,123
ENSG00000263465.4,chr11,95068183,95068654,IR,False,12,119
ENSG00000263465.4,chr11,95068654,95070368,PAS,False,107,120
ENSG00000019102.11,chr11,124750921,124751422,IR,True,218,243
ENSG00000019102.11,chr11,124751580,124752076,IR,True,218,244
ENSG00000019102.11,chr11,124747470,124747667,PAS,False,77,294
ENSG00000019102.11,chr11,124747473,124748534,PAS,True,208,258
ENSG00000019102.11,chr11,124752076,124752274,TSS,True,70,294
ENSG00000185627.17,chr11,236519,237144,TSS,True,27,234
ENSG00000135362.13,chr11,36376351,36376704,TSS,True,104,191
ENSG00000135362.13,chr11,36462341,36465209,PAS,True,22,142
ENSG00000156599.10,chr11,57667846,57668187,TSS,True,95,117
ENSG00000156599.10,chr11,57672019,57673194,TSS,False,98,117
ENSG00000156599.10,chr11,57698744,57699418,TSS,True,62,112
ENSG00000149269.9,chr11,77323360,77332729,ES,False,181,213
ENSG00000149269.9,chr11,77392538,77473551,3AS,True,16,144
ENSG00000149269.9,chr11,77473551,77474352,TSS,True,80,225
ENSG00000149269.9,chr11,77411773,77412075,TSS,True,199,225
ENSG00000149269.9,chr11,77392330,77392543,TSS,False,190,219
ENSG00000110057.7,chr11,68003947,68004141,TSS,True,65,177
ENSG00000110057.7,chr11,68003656,68004101,TSS,True,156,177
ENSG00000182919.14,chr11,93741728,93747301,3AS,False,17,153
ENSG00000173153.13,chr11,64305280,64305736,TSS,True,79,533
ENSG00000149218.4,chr11,95089825,95090227,TSS,False,42,124
ENSG00000166391.14,chr11,75719853,75720170,TSS,True,92,112
ENSG00000166391.14,chr11,75717829,75717979,TSS,True,74,112
ENSG00000198488.10,chr11,77034398,77034478,TSS,False,213,285
ENSG00000071203.9,chr11,60492828,60492919,IR,False,80,156
ENSG00000149418.10,chr11,130159682,130160060,TSS,False,1940,2891
ENSG00000149418.10,chr11,130189735,130189896,TSS,True,2540,2891
ENSG00000149418.10,chr11,130190352,130190694,TSS,True,2270,2889
ENSG00000115286.19,chr19,1383866,1383942,TSS,True,34,230
ENSG00000182087.13,chr19,1011612,1011740,3AS,False,33,185
ENSG00000182087.13,chr19,1012188,1012462,IR,False,139,179
ENSG00000182087.13,chr19,1020771,1021251,TSS,True,131,294
ENSG00000130513.6,chr19,18386159,18386466,TSS,True,76,110
ENSG00000129932.8,chr19,3500560,3500936,TSS,False,21,117
ENSG00000257103.8,chr19,34221738,34227364,ES,False,93,142
ENSG00000099795.6,chr19,14571888,14572071,TSS,False,21,190
ENSG00000174917.8,chr19,5680457,5680594,TSS,True,23,108
ENSG00000174917.8,chr19,5679585,5680516,TSS,False,94,108
ENSG00000130402.11,chr19,38647605,38647907,TSS,True,85,108
ENSG00000129353.14,chr19,10625460,10625670,TSS,True,94,171
ENSG00000129353.14,chr19,10627917,10628004,TSS,True,151,171
ENSG00000063177.12,chr19,48619140,48619191,TSS,True,107,212
ENSG00000063177.12,chr19,48616078,48616158,TSS,True,144,212
ENSG00000170906.15,chr19,54102804,54102888,TSS,False,42,112
ENSG00000170906.15,chr19,54105932,54106011,TSS,False,82,112
ENSG00000179115.10,chr19,12933549,12933738,TSS,True,106,165
ENSG00000179115.10,chr19,12925089,12925164,TSS,True,127,165
ENSG00000179115.10,chr19,12928534,12928696,TSS,True,148,165
ENSG00000179115.10,chr19,12930222,12930324,TSS,True,139,165
ENSG00000130811.11,chr19,10119839,10120916,TSS,False,33,130
ENSG00000105281.12,chr19,46787399,46788597,TSS,False,60,185
ENSG00000126254.11,chr19,35629018,35629281,TSS,True,20,115
ENSG00000160113.5,chr19,17244942,17245938,TSS,False,162,659
ENSG00000160113.5,chr19,17235498,17236042,TSS,True,532,659
ENSG00000065000.17,chr19,2100986,2102268,PAS,True,172,249
ENSG00000065000.17,chr19,2151238,2151618,TSS,True,137,258
ENSG00000104964.14,chr19,3062173,3062531,TSS,True,157,197
ENSG00000125505.16,chr19,54178764,54180965,TSS,True,258,293
ENSG00000125505.16,chr19,54180772,54181077,TSS,False,160,294
ENSG00000104852.14,chr19,49107712,49107821,3AS,False,42,140
ENSG00000104852.14,chr19,49085154,49085636,TSS,True,97,173
ENSG00000104852.14,chr19,49102417,49104735,TSS,True,138,172
ENSG00000104852.14,chr19,49107794,49108613,PAS,True,45,143
ENSG00000104852.14,chr19,49107821,49108613,PAS,True,101,143
ENSG00000123136.14,chr19,14409447,14409535,IR,False,164,186
ENSG00000123136.14,chr19,14409873,14410215,IR,False,141,178
ENSG00000123136.14,chr19,14410334,14410988,ES,False,145,172
ENSG00000123136.14,chr19,14411172,14411505,IR,False,151,178
ENSG00000123136.14,chr19,14419269,14419393,TSS,True,20,191
ENSG00000160633.12,chr19,5657347,5661520,3AS,False,80,148
ENSG00000160633.12,chr19,5667164,5667352,3AS,False,32,151
ENSG00000160633.12,chr19,5623030,5623394,TSS,True,19,158
ENSG00000175221.14,chr19,893085,893242,TSS,True,131,164
ENSG00000175221.14,chr19,871925,872416,TSS,True,111,163
ENSG00000175221.14,chr19,885769,886203,TSS,True,127,164
ENSG00000099622.13,chr19,1272051,1272426,IR,False,156,180
ENSG00000099622.13,chr19,1269327,1269410,TSS,True,76,262
ENSG00000099622.13,chr19,1272426,1274810,PAS,True,60,214
ENSG00000099622.13,chr19,1274648,1274810,PAS,True,174,225
ENSG00000105372.7,chr19,41860210,41860289,TSS,True,87,868
ENSG00000105220.15,chr19,34365009,34365388,TSS,True,178,304
ENSG00000105220.15,chr19,34377733,34377881,TSS,True,253,303
ENSG00000167644.11,chr19,38304490,38304623,3AS,False,174,201
ENSG00000167644.11,chr19,38304208,38304283,TSS,True,113,251
ENSG00000167644.11,chr19,38304294,38304490,TSS,True,187,251
ENSG00000167644.11,chr19,38304621,38304686,TSS,True,208,251
ENSG00000167608.11,chr19,54173038,54173219,TSS,True,161,274
ENSG00000167608.11,chr19,54162101,54162339,TSS,True,237,268
ENSG00000167608.11,chr19,54164433,54164766,TSS,True,219,273
ENSG00000130255.12,chr19,5690266,5690327,TSS,False,98,361
ENSG00000130255.12,chr19,5691427,5691453,TSS,True,322,361
ENSG00000089356.18,chr19,35116359,35119362,ME,True,145,170
ENSG00000089356.18,chr19,35116359,35119167,ES,False,152,171
ENSG00000089356.18,chr19,35116359,35119362,ES,False,1294,1479
ENSG00000089356.18,chr19,35115649,35115959,TSS,False,1565,1742
ENSG00000089356.18,chr19,35115881,35116359,TSS,True,435,1742
ENSG00000178980.14,chr19,47778284,47778814,TSS,True,52,165
ENSG00000099812.8,chr19,751108,751171,TSS,False,1824,2061
ENSG00000099812.8,chr19,757299,758726,TSS,False,476,2058
ENSG00000132024.17,chr19,13920763,13920922,TSS,True,114,129
ENSG00000132024.17,chr19,13921479,13923455,TSS,True,94,128
ENSG00000130726.11,chr19,58544064,58545097,TSS,True,62,110
ENSG00000130726.11,chr19,58544065,58545537,TSS,True,77,110
ENSG00000105388.15,chr19,41715904,41717457,3AS,False,102,692
ENSG00000105388.15,chr19,41708620,41708795,TSS,True,934,1571
ENSG00000105388.15,chr19,41720921,41721176,TSS,True,1309,1492
ENSG00000104880.17,chr19,7395082,7395247,TSS,True,112,127
ENSG00000104880.17,chr19,7469900,7470029,TSS,True,100,113
ENSG00000197766.7,chr19,860648,861005,TSS,True,103,129
ENSG00000197766.7,chr19,859524,859744,TSS,False,33,129
ENSG00000130159.13,chr19,11529061,11529194,TSS,True,24,171
ENSG00000123159.15,chr19,14480778,14491655,ES,False,49,283
ENSG00000123159.15,chr19,14491743,14496036,ES,False,110,271
ENSG00000123159.15,chr19,14496036,14496297,TSS,True,114,401
ENSG00000178078.11,chr19,4324529,4325215,3AS,False,163,228
ENSG00000178078.11,chr19,4338651,4338913,TSS,True,31,246
ENSG00000170889.13,chr19,54200830,54200888,TSS,True,135,377
ENSG00000170889.13,chr19,54201157,54201281,TSS,True,323,377
ENSG00000099337.4,chr19,38319821,38320272,TSS,True,72,110
ENSG00000099337.4,chr19,38326623,38326988,TSS,True,88,110
ENSG00000079385.21,chr19,42510920,42512349,ES,False,798,989
ENSG00000079385.21,chr19,42512479,42521266,ES,False,83,797
ENSG00000079385.21,chr19,42528310,42529391,TSS,True,848,1433
ENSG00000079385.21,chr19,42527040,42527402,TSS,True,1244,1433
ENSG00000167658.15,chr19,3976050,3976747,PAS,True,51,499
ENSG00000167658.15,chr19,3985377,3985472,TSS,True,299,619
ENSG00000105612.8,chr19,12880971,12881119,TSS,True,56,118
ENSG00000105612.8,chr19,12881289,12881494,TSS,True,76,118
ENSG00000179218.13,chr19,12938606,12938770,TSS,True,56,121
ENSG00000179218.13,chr19,12938608,12939631,TSS,True,97,121
ENSG00000130204.12,chr19,44891314,44891406,IR,False,85,126
ENSG00000130204.12,chr19,44891314,44891409,3AS,False,20,105
ENSG00000130204.12,chr19,44891224,44891689,TSS,True,119,161
ENSG00000130204.12,chr19,44891215,44891314,TSS,True,56,161
ENSG00000099821.13,chr19,633424,633565,TSS,False,112,135
ENSG00000099821.13,chr19,621057,623305,TSS,True,52,132
ENSG00000105289.14,chr19,3708318,3708561,TSS,True,444,546
ENSG00000105289.14,chr19,3721685,3721910,TSS,True,322,546
ENSG00000167617.2,chr19,54473063,54473305,TSS,True,124,320
ENSG00000167617.2,chr19,54471544,54471646,TSS,True,227,320
ENSG00000186010.18,chr19,19516207,19516332,TSS,True,43,356
ENSG00000160410.14,chr19,40576841,40576985,TSS,True,23,157
ENSG00000105404.10,chr19,41959236,41959377,TSS,True,83,299
ENSG00000105404.10,chr19,41957017,41958304,TSS,True,255,299
ENSG00000105438.8,chr19,48391267,48391570,TSS,True,83,147
ENSG00000105438.8,chr19,48390423,48391084,TSS,True,130,147
ENSG00000171236.9,chr19,4539981,4540078,TSS,True,53,193
ENSG00000160014.16,chr19,46600992,46601437,TSS,True,27,103
ENSG00000105287.12,chr19,46716130,46717107,TSS,True,88,100
ENSG00000178951.8,chr19,4066681,4067058,TSS,False,180,259
ENSG00000178951.8,chr19,4065429,4065726,TSS,False,197,259
ENSG00000178951.8,chr19,4053970,4054824,TSS,True,218,259
ENSG00000039987.6,chr19,12751766,12751839,TSS,False,301,457
ENSG00000039987.6,chr19,12752494,12752744,TSS,False,316,457
ENSG00000039987.6,chr19,12753258,12753354,TSS,True,389,457
ENSG00000141934.9,chr19,291284,291410,TSS,True,47,158
ENSG00000172270.19,chr19,572512,572701,TSS,True,110,1042
ENSG00000142230.11,chr19,47130795,47131028,TSS,True,31,184
ENSG00000105135.15,chr19,15125655,15125819,TSS,False,378,615
ENSG00000105135.15,chr19,15124924,15125709,TSS,True,452,615
ENSG00000005206.16,chr19,2328613,2328775,TSS,True,81,103
ENSG00000105357.16,chr19,50309639,50310549,PAS,True,36,193
ENSG00000105193.8,chr19,39435847,39435986,TSS,True,133,437
ENSG00000105193.8,chr19,39435606,39435710,TSS,True,329,437
ENSG00000065268.10,chr19,984247,984563,TSS,True,17,118
