gene,chr,start,end,splice_type,novel,endodermal_cell_ENCFF362CPC_in_cov,endodermal_cell_ENCFF362CPC_total_cov
ENSG00000182196.13,chr12,122981266,122981594,IR,False,89,140
ENSG00000182196.13,chr12,122981809,122982030,IR,False,23,221
ENSG00000182196.13,chr12,122980468,122980745,TSS,True,77,226
ENSG00000182196.13,chr12,122980680,122980812,TSS,True,195,226
ENSG00000182196.13,chr12,122982619,122982914,PAS,True,24,222
ENSG00000111540.15,chr12,55974008,55974139,TSS,True,37,247
ENSG00000135390.18,chr12,53676052,53676736,TSS,True,61,276
ENSG00000135390.18,chr12,53672575,53674181,TSS,True,223,276
ENSG00000166532.15,chr12,8697613,8698297,TSS,True,26,104
ENSG00000166532.15,chr12,8782911,8783096,PAS,True,44,102
ENSG00000196531.10,chr12,56724523,56725262,5AS,False,497,559
ENSG00000196531.10,chr12,56725262,56725531,TSS,True,113,630
ENSG00000089159.16,chr12,120215273,120221622,ES,False,198,242
ENSG00000089159.16,chr12,120215273,120221622,3AS,False,198,233
ENSG00000089159.16,chr12,120224377,120265616,ES,False,238,269
ENSG00000089159.16,chr12,120265616,120265790,TSS,True,39,309
ENSG00000175215.10,chr12,57846371,57846962,TSS,True,64,178
ENSG00000139044.11,chr12,459931,460545,TSS,True,62,105
ENSG00000198431.15,chr12,104287109,104311289,ES,False,29,109
ENSG00000198431.15,chr12,104286893,104287109,TSS,True,84,193
ENSG00000198431.15,chr12,104286761,104289040,TSS,True,162,193
ENSG00000089053.12,chr12,121328458,121330582,3AS,False,77,251
ENSG00000256995.6,chr12,22700094,22887963,ES,True,28,109
ENSG00000256995.6,chr12,22888044,22969362,5AS,True,98,113
ENSG00000256995.6,chr12,22972468,23053990,ES,True,17,114
ENSG00000256995.6,chr12,23054154,23057165,5AS,True,37,113
ENSG00000256995.6,chr12,22699665,22700094,TSS,True,65,190
ENSG00000256995.6,chr12,23188126,23196600,PAS,True,157,190
ENSG00000256995.6,chr12,23173388,23179354,PAS,True,86,172
ENSG00000257345.2,chr12,93005911,93006013,TSS,True,127,144
ENSG00000257345.2,chr12,93005987,93006229,TSS,True,21,144
ENSG00000139372.14,chr12,103965802,103966060,TSS,True,18,154
ENSG00000167553.15,chr12,49265010,49265184,TSS,True,65,199
ENSG00000135506.15,chr12,57715970,57716091,3AS,False,218,317
ENSG00000135506.15,chr12,57718376,57718992,5AS,False,37,331
ENSG00000135506.15,chr12,57719182,57720405,ES,False,180,331
ENSG00000064115.10,chr12,27014077,27014424,TSS,True,15,119
ENSG00000076248.10,chr12,109097531,109097811,TSS,True,87,176
ENSG00000076248.10,chr12,109098146,109098638,TSS,True,103,176
ENSG00000135392.16,chr12,55829488,55829595,TSS,False,19,107
ENSG00000135392.16,chr12,55827251,55828715,TSS,True,96,107
ENSG00000062485.18,chr12,56300159,56300392,TSS,True,25,191
ENSG00000136026.13,chr12,106247368,106248154,TSS,False,43,309
ENSG00000173598.13,chr12,93395533,93398770,3AS,False,1966,3003
ENSG00000152556.16,chr12,48105904,48106137,TSS,False,136,154
ENSG00000152556.16,chr12,48119237,48119406,TSS,True,46,154
ENSG00000127314.17,chr12,68611043,68648698,5AS,False,97,118
ENSG00000127314.17,chr12,68610571,68611043,TSS,True,38,137
ENSG00000127314.17,chr12,68610868,68611052,TSS,True,116,137
ENSG00000139613.11,chr12,56163765,56164647,5AS,False,26,141
ENSG00000139613.11,chr12,56164368,56164647,IR,False,27,145
ENSG00000139613.11,chr12,56172701,56173695,3AS,True,23,148
ENSG00000139613.11,chr12,56172704,56173695,ES,False,96,125
ENSG00000139613.11,chr12,56189350,56190295,TSS,True,34,176
ENSG00000110841.13,chr12,27524127,27524365,TSS,True,37,126
ENSG00000110841.13,chr12,27692795,27695809,PAS,True,13,113
ENSG00000183283.15,chr12,51238812,51238920,TSS,False,46,136
ENSG00000183283.15,chr12,51270717,51271369,PAS,False,110,136
ENSG00000179295.17,chr12,112482205,112486474,3AS,False,152,172
ENSG00000179295.17,chr12,112418882,112419125,TSS,True,42,205
ENSG00000198040.10,chr12,133037275,133037545,TSS,True,56,108
ENSG00000198040.10,chr12,133037282,133037554,TSS,True,95,108
ENSG00000198040.10,chr12,133037524,133041482,TSS,True,85,105
ENSG00000111674.8,chr12,6913884,6914659,TSS,True,51,135
ENSG00000111674.8,chr12,6914537,6915917,TSS,True,103,135
ENSG00000150991.14,chr12,124914586,124914848,TSS,False,82,376
ENSG00000003056.7,chr12,8940360,8941940,PAS,True,29,207
ENSG00000134283.17,chr12,42325947,42326229,TSS,True,15,112
ENSG00000134283.17,chr12,42441314,42442593,PAS,True,19,102
ENSG00000134283.17,chr12,42446591,42448621,PAS,True,87,108
ENSG00000176915.14,chr12,132755133,132761617,ES,True,225,251
ENSG00000176915.14,chr12,132761617,132762122,TSS,False,31,282
ENSG00000110911.15,chr12,51010766,51026314,5AS,False,53,104
ENSG00000110911.15,chr12,50979085,50981803,PAS,True,116,143
ENSG00000110911.15,chr12,50985989,50988435,PAS,True,30,137
ENSG00000110911.15,chr12,51010694,51010957,TSS,True,132,147
ENSG00000110911.15,chr12,51026314,51026417,TSS,True,94,147
ENSG00000110911.15,chr12,51026309,51026457,TSS,True,96,147
ENSG00000136003.15,chr12,108562736,108564278,ES,False,96,110
ENSG00000136003.15,chr12,108562736,108564278,IR,False,96,124
ENSG00000136003.15,chr12,108562554,108562736,TSS,True,30,145
ENSG00000136003.15,chr12,108562595,108564392,TSS,True,117,145
ENSG00000022840.15,chr12,120566980,120575630,ES,False,44,350
ENSG00000139263.11,chr12,58919999,58920801,TSS,True,89,575
ENSG00000110917.7,chr12,120687124,120687531,TSS,True,99,336
ENSG00000134287.9,chr12,48957309,48957527,TSS,True,55,260
ENSG00000111605.17,chr12,69260197,69262372,3AS,True,115,136
ENSG00000111605.17,chr12,69239539,69239706,TSS,True,35,163
ENSG00000123352.17,chr12,49367587,49460769,ES,False,83,136
ENSG00000161813.21,chr12,50429090,50430497,3AS,False,19,111
ENSG00000161813.21,chr12,50441643,50454313,ES,False,27,113
ENSG00000161813.21,chr12,50400824,50401028,TSS,True,81,142
ENSG00000161813.21,chr12,50401351,50401479,TSS,True,95,142
ENSG00000074527.11,chr12,95657805,95659222,PAS,True,34,226
ENSG00000074527.11,chr12,95790254,95791334,TSS,True,54,231
ENSG00000111596.12,chr12,70278274,70310894,ES,False,143,161
ENSG00000111596.12,chr12,70319364,70335437,ES,False,22,161
ENSG00000111596.12,chr12,70242806,70243480,TSS,True,29,176
ENSG00000120833.13,chr12,93570339,93571216,TSS,False,102,142
ENSG00000120833.13,chr12,93572521,93573036,TSS,True,105,142
ENSG00000120833.13,chr12,93571679,93571914,TSS,False,98,142
ENSG00000187109.13,chr12,76047718,76048392,IR,False,90,143
ENSG00000187109.13,chr12,76047718,76048420,5AS,False,49,139
ENSG00000187109.13,chr12,76047718,76048420,IR,False,49,102
ENSG00000187109.13,chr12,76044892,76048464,PAS,True,185,238
ENSG00000187109.13,chr12,76044744,76047718,PAS,True,99,238
ENSG00000187109.13,chr12,76046179,76049785,PAS,True,198,234
ENSG00000187109.13,chr12,76084566,76084782,TSS,True,49,248
ENSG00000229117.8,chr12,56116659,56116774,IR,False,64,113
ENSG00000229117.8,chr12,56116799,56117188,5AS,False,94,107
ENSG00000229117.8,chr12,56116425,56116659,TSS,True,53,118
ENSG00000229117.8,chr12,56116632,56116799,TSS,False,71,118
ENSG00000111602.11,chr12,56432521,56433025,3AS,False,23,209
ENSG00000111602.11,chr12,56449309,56449457,TSS,True,29,229
ENSG00000110931.18,chr12,121296637,121296776,TSS,True,78,318
ENSG00000215009.5,chr12,7304532,7310538,ES,True,16,110
ENSG00000215009.5,chr12,7328286,7328735,PAS,False,21,125
ENSG00000170633.16,chr12,121400077,121400218,TSS,True,18,150
ENSG00000170633.16,chr12,121423385,121424740,PAS,True,20,146
ENSG00000135404.11,chr12,55728952,55729106,TSS,False,84,578
ENSG00000139722.6,chr12,122868558,122870889,3AS,True,12,112
ENSG00000110880.10,chr12,108731428,108731991,TSS,True,33,194
ENSG00000070961.15,chr12,89709218,89709634,TSS,False,51,120
ENSG00000070961.15,chr12,89708595,89709328,TSS,False,103,120
ENSG00000111412.5,chr12,116719876,116737789,ES,True,12,114
ENSG00000111412.5,chr12,116720447,116737789,ES,False,11,101
ENSG00000111412.5,chr12,116737789,116738103,TSS,True,37,159
ENSG00000118971.7,chr12,4273756,4274235,TSS,False,191,388
ENSG00000205352.10,chr12,53441792,53442694,5AS,False,237,275
ENSG00000205352.10,chr12,53441698,53441800,TSS,False,241,279
ENSG00000205352.10,chr12,53441712,53441792,TSS,False,42,279
ENSG00000166908.17,chr12,57601636,57601925,IR,False,14,138
ENSG00000166908.17,chr12,57601525,57603432,PAS,True,14,138
ENSG00000166888.11,chr12,57095403,57096761,PAS,True,16,101
ENSG00000166888.11,chr12,57111128,57112263,TSS,True,29,105
ENSG00000139641.12,chr12,56128093,56128709,TSS,True,41,246
ENSG00000110799.13,chr12,6018364,6019697,TSS,True,296,350
ENSG00000110799.13,chr12,5976110,5976217,TSS,True,249,350
ENSG00000110799.13,chr12,6124420,6124673,TSS,True,300,354
ENSG00000197111.15,chr12,53452104,53452376,TSS,True,103,133
ENSG00000197111.15,chr12,53458449,53459403,TSS,False,115,133
ENSG00000111206.12,chr12,2876919,2877168,TSS,True,16,106
ENSG00000111011.17,chr12,122508447,122511108,3AS,False,102,184
ENSG00000111011.17,chr12,122511188,122515104,ES,False,155,175
ENSG00000111011.17,chr12,122519029,122521384,3AS,False,145,163
ENSG00000175203.15,chr12,57547027,57547280,TSS,True,21,187
ENSG00000111652.9,chr12,6724818,6728222,ES,False,11,103
ENSG00000111652.9,chr12,6730820,6730999,IR,True,96,107
ENSG00000111652.9,chr12,6724014,6724179,TSS,True,51,109
ENSG00000111652.9,chr12,6723952,6724152,TSS,True,97,109
ENSG00000111652.9,chr12,6724099,6724250,TSS,True,96,109
ENSG00000111652.9,chr12,6724046,6724818,TSS,True,94,109
ENSG00000111652.9,chr12,6730999,6732459,PAS,True,11,107
ENSG00000111652.9,chr12,6730668,6732463,PAS,True,95,106
ENSG00000089022.13,chr12,111868861,111871084,ES,True,23,123
ENSG00000089022.13,chr12,111889000,111890039,5AS,False,86,141
ENSG00000111725.10,chr12,119667868,119668403,TSS,True,15,106
ENSG00000075415.12,chr12,98593740,98593974,IR,False,274,327
ENSG00000075415.12,chr12,98593626,98593740,TSS,True,82,364
ENSG00000075415.12,chr12,98593685,98594135,TSS,True,311,364
ENSG00000028203.17,chr12,95252071,95257149,ES,False,52,100
ENSG00000028203.17,chr12,95252071,95262905,ES,False,15,137
ENSG00000028203.17,chr12,95266632,95270050,3AS,False,92,152
ENSG00000028203.17,chr12,95217424,95217886,TSS,True,66,181
ENSG00000111581.9,chr12,68686883,68687073,TSS,True,20,194
ENSG00000135486.17,chr12,54282874,54283811,ES,False,2001,2231
ENSG00000059804.15,chr12,7936019,7936187,TSS,True,274,1967
ENSG00000112787.13,chr12,132490119,132490861,TSS,False,88,115
ENSG00000112787.13,chr12,132582970,132585188,PAS,False,18,107
ENSG00000119242.8,chr12,123943493,123972528,ES,False,42,123
ENSG00000198015.12,chr12,93467554,93469191,3AS,False,160,233
ENSG00000094916.15,chr12,54280007,54280154,TSS,True,101,129
ENSG00000004700.15,chr12,21501169,21501643,TSS,True,60,102
ENSG00000004700.15,chr12,21501412,21501657,TSS,True,71,102
ENSG00000004700.15,chr12,21501462,21501664,TSS,True,88,102
ENSG00000187778.13,chr12,49568047,49568150,TSS,True,25,172
ENSG00000139292.12,chr12,71566912,71571513,5AS,False,90,106
ENSG00000139292.12,chr12,71439256,71440292,TSS,True,18,130
ENSG00000139292.12,chr12,71583646,71586310,PAS,True,16,118
ENSG00000133703.11,chr12,25250750,25250942,TSS,True,75,250
ENSG00000135111.15,chr12,114682811,114684205,TSS,True,20,107
ENSG00000066117.14,chr12,50085172,50085546,TSS,True,26,144
ENSG00000111275.12,chr12,111766912,111767096,TSS,True,20,179
ENSG00000171681.12,chr12,14425473,14434339,3AS,False,34,135
ENSG00000171681.12,chr12,14365492,14365827,TSS,True,43,163
ENSG00000171681.12,chr12,14497653,14502930,PAS,True,70,142
ENSG00000171681.12,chr12,14481002,14482578,PAS,True,93,141
ENSG00000139146.13,chr12,31298224,31304985,5AS,True,39,122
ENSG00000139146.13,chr12,31298224,31326023,ES,True,379,495
ENSG00000139146.13,chr12,31326023,31326200,TSS,True,101,599
ENSG00000111144.9,chr12,96003064,96006313,ES,False,87,283
ENSG00000151498.11,chr11,134264907,134267373,PAS,True,11,102
ENSG00000175582.19,chr11,73716362,73720845,ME,False,112,195
ENSG00000175582.19,chr11,73760565,73761232,TSS,True,24,215
ENSG00000173933.20,chr11,66638657,66638752,TSS,True,42,124
ENSG00000173933.20,chr11,66638683,66638893,TSS,True,108,124
ENSG00000173933.20,chr11,66665855,66668380,PAS,False,90,113
ENSG00000173933.20,chr11,66646026,66646471,PAS,True,31,113
ENSG00000149428.18,chr11,119045831,119046416,3AS,True,523,620
ENSG00000149428.18,chr11,119057152,119057252,TSS,False,499,644
ENSG00000149428.18,chr11,119057019,119057202,TSS,False,351,644
ENSG00000214026.10,chr11,1947287,1947379,TSS,True,24,139
ENSG00000214026.10,chr11,1950898,1951021,TSS,True,124,139
ENSG00000110048.11,chr11,59615302,59615802,TSS,False,17,156
ENSG00000129757.13,chr11,2883578,2883915,PAS,True,18,102
ENSG00000129757.13,chr11,2885633,2885775,TSS,True,21,102
ENSG00000129757.13,chr11,2884669,2885773,TSS,False,89,102
ENSG00000137504.13,chr11,85662457,85663523,IR,False,104,149
ENSG00000137504.13,chr11,85663601,85663814,IR,False,84,146
ENSG00000137504.13,chr11,85659711,85662457,PAS,True,69,152
ENSG00000137504.13,chr11,85657993,85660597,PAS,False,130,152
ENSG00000137504.13,chr11,85663814,85665149,TSS,False,68,152
ENSG00000137504.13,chr11,85663523,85665129,TSS,True,134,152
ENSG00000137700.18,chr11,119026080,119026936,ES,False,20,141
ENSG00000137700.18,chr11,119027872,119028193,IR,False,119,144
ENSG00000137700.18,chr11,119028426,119029221,IR,False,110,125
ENSG00000137700.18,chr11,119029221,119030877,TSS,True,120,151
ENSG00000137700.18,chr11,119030848,119030908,TSS,False,89,151
ENSG00000137700.18,chr11,119030231,119030868,TSS,False,132,151
ENSG00000173264.14,chr11,64286234,64286509,IR,True,25,106
ENSG00000173264.14,chr11,64288721,64289142,3AS,False,20,119
ENSG00000173264.14,chr11,64284853,64286881,TSS,True,40,122
ENSG00000173264.14,chr11,64285834,64286234,TSS,True,97,122
ENSG00000173264.14,chr11,64289036,64289508,PAS,True,22,123
ENSG00000173264.14,chr11,64289142,64289500,PAS,True,103,123
ENSG00000118137.9,chr11,116837604,116837730,TSS,False,38,238
ENSG00000118137.9,chr11,116837344,116837622,TSS,True,211,238
ENSG00000110717.12,chr11,68030605,68030733,TSS,True,31,182
ENSG00000149091.15,chr11,46367747,46368004,3AS,False,34,102
ENSG00000149091.15,chr11,46347364,46347820,TSS,True,19,120
ENSG00000149091.15,chr11,46379830,46380557,PAS,True,12,119
ENSG00000149091.15,chr11,46377072,46378117,PAS,True,106,118
ENSG00000014216.15,chr11,65181225,65181410,TSS,False,358,399
ENSG00000014216.15,chr11,65181270,65182013,TSS,True,146,399
ENSG00000152558.14,chr11,102452523,102453013,TSS,True,37,335
ENSG00000162191.13,chr11,62677634,62677780,IR,False,138,158
ENSG00000149131.15,chr11,57597765,57598321,TSS,True,72,182
ENSG00000149131.15,chr11,57597658,57597722,TSS,True,118,182
ENSG00000085733.15,chr11,70420510,70422939,ES,False,27,204
ENSG00000085733.15,chr11,70398392,70398614,TSS,True,60,279
ENSG00000177600.8,chr11,809902,810039,TSS,True,40,315
ENSG00000149179.13,chr11,46936851,47052387,ES,False,16,128
ENSG00000149179.13,chr11,47161190,47161463,IR,False,86,103
ENSG00000149179.13,chr11,47161463,47162247,PAS,True,54,139
ENSG00000149179.13,chr11,47161126,47162248,PAS,True,122,139
ENSG00000165915.13,chr11,47408441,47408662,TSS,True,18,102
ENSG00000165915.13,chr11,47416324,47416499,PAS,False,90,102
ENSG00000159063.12,chr11,78101195,78103979,ES,False,86,106
ENSG00000159063.12,chr11,78139493,78139696,TSS,True,18,109
ENSG00000166387.12,chr11,7513712,7514121,TSS,True,334,391
ENSG00000166387.12,chr11,7604878,7606015,TSS,False,100,389
ENSG00000166387.12,chr11,7653023,7653767,PAS,True,43,387
ENSG00000133789.14,chr11,9664064,9664278,TSS,True,16,125
ENSG00000109971.13,chr11,123062063,123062238,TSS,True,297,1635
ENSG00000172500.12,chr11,65885186,65885529,5AS,False,119,138
ENSG00000076053.10,chr11,114402915,114405708,3AS,False,41,129
ENSG00000133895.14,chr11,64810132,64810525,5AS,False,31,108
ENSG00000133895.14,chr11,64810525,64810581,TSS,False,103,134
ENSG00000133895.14,chr11,64810267,64810595,TSS,True,85,134
ENSG00000133895.14,chr11,64810513,64810572,TSS,False,104,134
ENSG00000166037.10,chr11,95817903,95818826,5AS,True,103,122
ENSG00000166037.10,chr11,95831025,95832698,PAS,True,20,131
ENSG00000166037.10,chr11,95821870,95824096,PAS,True,109,126
ENSG00000149182.14,chr11,47176781,47177624,TSS,True,19,189
ENSG00000148943.11,chr11,27506715,27506796,TSS,True,17,144
ENSG00000166025.17,chr11,94768269,94768560,TSS,True,59,108
ENSG00000166025.17,chr11,94740422,94740988,TSS,True,97,108
ENSG00000137713.15,chr11,111766247,111766706,TSS,True,21,203
ENSG00000197601.12,chr11,13668480,13668806,TSS,True,46,120
ENSG00000197601.12,chr11,13714107,13721859,TSS,True,104,119
ENSG00000137500.9,chr11,83274740,83280140,ES,False,34,236
ENSG00000137500.9,chr11,83280260,83285872,5AS,False,115,227
ENSG00000137500.9,chr11,83285552,83286398,TSS,True,143,244
ENSG00000137500.9,chr11,83285872,83286361,TSS,True,123,244
ENSG00000109920.12,chr11,47767068,47767460,TSS,True,56,107
ENSG00000109920.12,chr11,47724467,47729149,TSS,True,91,102
ENSG00000109920.12,chr11,47767062,47767462,TSS,True,91,107
ENSG00000110697.12,chr11,67496345,67497230,3AS,False,37,143
ENSG00000110697.12,chr11,67505187,67505390,TSS,True,37,161
ENSG00000110619.17,chr11,3001248,3001969,5AS,False,86,120
ENSG00000110619.17,chr11,3040984,3042164,3AS,False,95,108
ENSG00000110619.17,chr11,3042256,3057342,ES,False,89,105
ENSG00000110619.17,chr11,3057342,3057462,TSS,True,15,120
ENSG00000149257.14,chr11,75562085,75562319,TSS,False,71,571
ENSG00000162174.12,chr11,62337574,62337966,3AS,False,114,147
ENSG00000162174.12,chr11,62389251,62391521,IR,True,117,133
ENSG00000162174.12,chr11,62392078,62393415,PAS,True,23,153
ENSG00000052841.14,chr11,43358871,43359113,TSS,True,45,317
ENSG00000052841.14,chr11,43493772,43494931,PAS,True,60,308
ENSG00000052841.14,chr11,43445930,43447227,PAS,True,259,298
ENSG00000134824.13,chr11,61827817,61828597,TSS,True,141,861
ENSG00000129084.17,chr11,14519041,14520296,5AS,False,199,226
ENSG00000129084.17,chr11,14520296,14520407,TSS,False,42,241
ENSG00000166900.16,chr11,59793514,59797282,ES,False,41,393
ENSG00000166900.16,chr11,59795482,59800854,ES,False,38,368
ENSG00000109929.9,chr11,121292726,121292816,TSS,True,41,131
ENSG00000109929.9,chr11,121292843,121293078,TSS,False,104,131
ENSG00000177542.10,chr11,798216,798320,TSS,True,37,141
ENSG00000110066.14,chr11,68154823,68159171,PAS,True,101,134
ENSG00000110066.14,chr11,68165714,68167178,PAS,True,45,131
ENSG00000110066.14,chr11,68213476,68213873,TSS,True,53,137
ENSG00000110066.14,chr11,68213137,68213353,TSS,True,100,137
ENSG00000184014.7,chr11,9264960,9265530,TSS,True,40,122
ENSG00000099849.14,chr11,563317,563395,IR,False,14,117
ENSG00000099849.14,chr11,563317,563557,IR,False,17,117
ENSG00000099849.14,chr11,563478,563557,IR,False,13,117
ENSG00000099849.14,chr11,560963,561033,TSS,True,17,146
ENSG00000099849.14,chr11,563557,564055,PAS,True,104,140
ENSG00000099849.14,chr11,563188,564025,PAS,True,44,140
ENSG00000167325.14,chr11,4094691,4095031,TSS,True,22,217
ENSG00000110074.10,chr11,126269028,126269291,TSS,True,13,101
ENSG00000168066.20,chr11,64765518,64765950,IR,False,18,138
ENSG00000168066.20,chr11,64765518,64766899,ES,False,106,124
ENSG00000168066.20,chr11,64765518,64766899,3AS,False,106,223
ENSG00000168066.20,chr11,64767246,64767570,3AS,False,28,227
ENSG00000168066.20,chr11,64764599,64766155,PAS,True,127,251
ENSG00000168066.20,chr11,64764603,64765518,PAS,True,136,262
ENSG00000168066.20,chr11,64778361,64778780,TSS,False,55,262
ENSG00000110002.15,chr11,124115482,124117496,ES,False,120,165
ENSG00000110002.15,chr11,124115407,124115482,TSS,False,30,196
ENSG00000110002.15,chr11,124145865,124146909,PAS,True,80,194
ENSG00000110002.15,chr11,124124236,124125226,PAS,True,115,190
ENSG00000110492.15,chr11,46381653,46381758,TSS,True,269,2465
ENSG00000168496.3,chr11,61792650,61793028,TSS,False,20,176
ENSG00000172638.12,chr11,65866712,65866844,IR,False,66,193
ENSG00000172638.12,chr11,65871363,65871969,IR,False,176,206
ENSG00000172638.12,chr11,65866299,65867079,PAS,True,97,225
ENSG00000172638.12,chr11,65866305,65866712,PAS,True,142,226
ENSG00000167792.12,chr11,67607076,67608395,IR,True,125,147
ENSG00000167792.12,chr11,67610570,67610994,IR,False,150,167
ENSG00000167792.12,chr11,67606833,67607076,TSS,True,45,176
ENSG00000167792.12,chr11,67606916,67608478,TSS,True,155,173
ENSG00000151348.13,chr11,44095654,44095852,TSS,True,21,130
ENSG00000084234.17,chr11,130122513,130126699,ES,False,952,2338
