gene,chr,start,end,splice_type,novel,cardiac_septum_ENCFF626QRV_in_cov,cardiac_septum_ENCFF626QRV_total_cov
ENSG00000123416.15,chr12,49131297,49131398,TSS,False,142,288
ENSG00000188026.12,chr12,123472682,123484179,ME,True,141,198
ENSG00000188026.12,chr12,123472682,123484179,ME,True,140,197
ENSG00000188026.12,chr12,123472682,123484179,ES,False,109,307
ENSG00000188026.12,chr12,123533173,123534397,TSS,False,37,356
ENSG00000074527.11,chr12,95790254,95791334,TSS,True,25,202
ENSG00000187109.13,chr12,76044892,76048464,PAS,True,87,113
ENSG00000187109.13,chr12,76044744,76047718,PAS,True,79,117
ENSG00000187109.13,chr12,76046179,76049785,PAS,True,88,110
ENSG00000187109.13,chr12,76056099,76056161,PAS,True,83,105
ENSG00000187109.13,chr12,76084566,76084782,TSS,True,27,124
ENSG00000170515.13,chr12,56104303,56104825,TSS,True,26,138
ENSG00000170515.13,chr12,56111475,56111529,PAS,False,89,118
ENSG00000170515.13,chr12,56112822,56114677,PAS,True,32,118
ENSG00000159403.16,chr12,7092386,7092570,TSS,True,62,115
ENSG00000159403.16,chr12,7089292,7089435,TSS,True,100,115
ENSG00000166598.14,chr12,103930362,103930564,TSS,True,76,531
ENSG00000166598.14,chr12,103947632,103948555,PAS,True,138,528
ENSG00000166598.14,chr12,103938339,103938459,PAS,True,375,491
ENSG00000123358.19,chr12,52037135,52037443,TSS,True,163,183
ENSG00000123358.19,chr12,52054325,52055204,TSS,True,134,182
ENSG00000123358.19,chr12,52043710,52043911,TSS,True,120,183
ENSG00000135404.11,chr12,55728952,55729106,TSS,False,86,486
ENSG00000111666.10,chr12,101726404,101728900,5AS,True,192,228
ENSG00000110844.13,chr12,49643397,49643690,IR,False,45,175
ENSG00000110844.13,chr12,49643752,49643860,IR,True,33,162
ENSG00000110844.13,chr12,49644004,49644099,IR,True,33,162
ENSG00000110844.13,chr12,49644099,49644668,PAS,True,144,177
ENSG00000159335.15,chr12,6766149,6766750,TSS,True,119,212
ENSG00000159335.15,chr12,6769693,6769999,TSS,True,182,206
ENSG00000118971.7,chr12,4273756,4274235,TSS,False,227,526
ENSG00000086598.10,chr12,123586939,123590341,ES,True,92,357
ENSG00000174437.16,chr12,110340689,110340994,TSS,True,373,415
ENSG00000174437.16,chr12,110342226,110342448,TSS,True,317,415
ENSG00000110799.13,chr12,5948873,5949203,PAS,False,42,228
ENSG00000110799.13,chr12,5993861,5994182,TSS,True,162,197
ENSG00000110799.13,chr12,5976110,5976217,TSS,True,173,196
ENSG00000110799.13,chr12,6124420,6124673,TSS,True,210,234
ENSG00000111640.14,chr12,6534455,6534569,TSS,True,804,7570
ENSG00000197111.15,chr12,53461143,53462492,3AS,False,134,210
ENSG00000197111.15,chr12,53462567,53465931,ES,False,53,177
ENSG00000197111.15,chr12,53462567,53467220,ES,False,43,224
ENSG00000197111.15,chr12,53467293,53468776,ES,False,77,193
ENSG00000197111.15,chr12,53467843,53468779,3AS,False,25,142
ENSG00000197111.15,chr12,53452104,53452376,TSS,True,121,265
ENSG00000197111.15,chr12,53459404,53461143,TSS,True,215,265
ENSG00000111341.9,chr12,14885730,14885860,TSS,True,18,126
ENSG00000111011.17,chr12,122508447,122511108,3AS,False,56,110
ENSG00000111011.17,chr12,122503584,122505706,PAS,True,16,125
ENSG00000111011.17,chr12,122526847,122527009,TSS,True,13,126
ENSG00000175203.15,chr12,57535845,57546027,5AS,True,182,247
ENSG00000175203.15,chr12,57547027,57547280,TSS,True,87,335
ENSG00000186815.12,chr12,113221418,113221626,TSS,True,90,116
ENSG00000111652.9,chr12,6724152,6724613,5AS,False,29,175
ENSG00000111652.9,chr12,6724179,6724613,5AS,False,114,147
ENSG00000111652.9,chr12,6724014,6724179,TSS,True,82,196
ENSG00000111652.9,chr12,6723952,6724152,TSS,True,167,196
ENSG00000111652.9,chr12,6724099,6724250,TSS,True,165,196
ENSG00000060237.16,chr12,752536,754324,TSS,True,94,189
ENSG00000060237.16,chr12,861012,861140,PAS,False,76,103
ENSG00000060237.16,chr12,884648,885696,PAS,False,94,111
ENSG00000075415.12,chr12,98594135,98597855,ME,False,99,816
ENSG00000075415.12,chr12,98593626,98593740,TSS,True,216,891
ENSG00000075415.12,chr12,98593685,98594135,TSS,True,749,891
ENSG00000135486.17,chr12,54282874,54283811,ES,False,440,560
ENSG00000119242.8,chr12,123972528,123972956,TSS,True,66,149
ENSG00000187778.13,chr12,49568047,49568150,TSS,True,148,275
ENSG00000187778.13,chr12,49565528,49568106,TSS,True,208,275
ENSG00000111245.14,chr12,110914284,110915714,IR,True,79,101
ENSG00000111275.12,chr12,111803946,111803973,TSS,True,551,721
ENSG00000111275.12,chr12,111766912,111767096,TSS,True,212,723
ENSG00000012822.15,chr12,53727403,53727492,TSS,True,46,140
ENSG00000181929.12,chr12,49018731,49018829,TSS,True,29,101
ENSG00000139168.7,chr12,42312765,42313198,PAS,True,61,113
ENSG00000139168.7,chr12,42313896,42313986,PAS,True,51,112
ENSG00000151498.11,chr11,134253500,134253709,TSS,True,17,121
ENSG00000176485.11,chr11,63614068,63614384,IR,True,53,136
ENSG00000176485.11,chr11,63613999,63614447,TSS,True,67,160
ENSG00000176485.11,chr11,63614384,63614559,TSS,False,106,160
ENSG00000175582.19,chr11,73760565,73761232,TSS,True,28,111
ENSG00000110047.17,chr11,64878060,64878679,TSS,True,72,111
ENSG00000214026.10,chr11,1947287,1947379,TSS,True,14,114
ENSG00000110048.11,chr11,59574396,59576719,PAS,False,14,101
ENSG00000110048.11,chr11,59615302,59615802,TSS,False,25,108
ENSG00000133318.13,chr11,63681446,63681778,TSS,True,20,119
ENSG00000109846.7,chr11,111910449,111910633,IR,False,11,104
ENSG00000109846.7,chr11,111910449,111910670,IR,False,38,131
ENSG00000109846.7,chr11,111911523,111911816,TSS,True,328,2924
ENSG00000197702.12,chr11,12377495,12377783,TSS,True,35,101
ENSG00000168056.15,chr11,65539881,65540244,ES,False,127,221
ENSG00000168056.15,chr11,65551401,65552157,TSS,True,175,252
ENSG00000168056.15,chr11,65547919,65549708,TSS,True,225,252
ENSG00000110717.12,chr11,68030605,68030733,TSS,True,122,489
ENSG00000014216.15,chr11,65181270,65182013,TSS,True,82,165
ENSG00000129170.9,chr11,19201953,19201989,TSS,True,2365,5530
ENSG00000129170.9,chr11,19188135,19188295,TSS,True,3419,5528
ENSG00000149761.8,chr11,64226427,64226634,IR,False,58,101
ENSG00000149761.8,chr11,64227132,64229246,ES,False,16,121
ENSG00000149761.8,chr11,64226247,64226297,TSS,False,105,127
ENSG00000149761.8,chr11,64226258,64226427,TSS,True,68,127
ENSG00000149761.8,chr11,64226273,64227132,TSS,True,84,127
ENSG00000162191.13,chr11,62678864,62679102,TSS,True,24,162
ENSG00000177600.8,chr11,809902,810039,TSS,True,62,233
ENSG00000177600.8,chr11,810003,810357,TSS,True,185,233
ENSG00000213619.9,chr11,47579018,47579158,TSS,True,36,210
ENSG00000165915.13,chr11,47408441,47408662,TSS,True,96,305
ENSG00000165915.13,chr11,47410083,47410395,TSS,True,273,305
ENSG00000165915.13,chr11,47415287,47416590,PAS,False,34,264
ENSG00000134571.10,chr11,47346384,47347425,IR,True,80,111
ENSG00000134571.10,chr11,47352622,47352764,TSS,False,2748,3529
ENSG00000134571.10,chr11,47335041,47335626,TSS,True,2984,3379
ENSG00000133789.14,chr11,9664064,9664278,TSS,True,30,101
ENSG00000109971.13,chr11,123062063,123062238,TSS,True,454,3041
ENSG00000109971.13,chr11,123058631,123058676,TSS,True,2692,3012
ENSG00000172500.12,chr11,65885186,65885529,5AS,False,97,108
ENSG00000149357.9,chr11,72103182,72103310,TSS,True,16,123
ENSG00000149182.14,chr11,47176781,47177624,TSS,True,50,171
ENSG00000150779.11,chr11,112085462,112086639,ES,False,89,120
ENSG00000124942.13,chr11,62433540,62433891,PAS,True,229,277
ENSG00000124942.13,chr11,62529948,62534074,PAS,True,54,198
ENSG00000124942.13,chr11,62546659,62546870,TSS,True,88,277
ENSG00000110429.13,chr11,33739848,33742084,PAS,True,14,121
ENSG00000166337.9,chr11,6611957,6612647,TSS,True,16,120
ENSG00000110697.12,chr11,67496177,67497207,TSS,True,76,104
ENSG00000110697.12,chr11,67497916,67498008,TSS,True,92,106
ENSG00000177963.14,chr11,208938,209270,3AS,False,102,116
ENSG00000177963.14,chr11,207496,208938,TSS,True,17,135
ENSG00000129084.17,chr11,14519041,14520296,5AS,False,124,138
ENSG00000129084.17,chr11,14520296,14520407,TSS,False,20,144
ENSG00000166483.10,chr11,9573214,9574509,TSS,False,84,175
ENSG00000166483.10,chr11,9573689,9576093,TSS,True,103,175
ENSG00000149547.14,chr11,125580204,125582345,ES,False,16,108
ENSG00000184545.10,chr11,1571900,1572297,TSS,False,64,109
ENSG00000085063.15,chr11,33722463,33736381,ES,False,233,331
ENSG00000085063.15,chr11,33736381,33736477,TSS,True,204,535
ENSG00000172977.12,chr11,65711996,65712279,TSS,True,51,120
ENSG00000172977.12,chr11,65712002,65712445,TSS,True,92,120
ENSG00000172977.12,chr11,65719046,65719606,PAS,True,12,117
ENSG00000172638.12,chr11,65866712,65866844,IR,False,47,251
ENSG00000172638.12,chr11,65866299,65867079,PAS,True,69,277
ENSG00000172638.12,chr11,65866305,65866712,PAS,True,223,284
ENSG00000172638.12,chr11,65872682,65873622,TSS,True,83,284
ENSG00000172638.12,chr11,65871156,65872019,TSS,False,234,284
ENSG00000157570.11,chr11,44726905,44727287,TSS,True,77,115
ENSG00000019144.18,chr11,118627360,118628650,TSS,True,123,138
ENSG00000019144.18,chr11,118644211,118645650,TSS,True,112,130
ENSG00000019144.18,chr11,118650453,118650547,TSS,True,107,121
ENSG00000019144.18,chr11,118656682,118659256,PAS,True,21,109
ENSG00000167792.12,chr11,67606833,67607076,TSS,True,340,981
ENSG00000167792.12,chr11,67606938,67609635,TSS,True,805,977
ENSG00000048028.11,chr11,113875444,113875587,TSS,True,35,109
ENSG00000084234.17,chr11,130122513,130126699,ES,False,94,292
ENSG00000084234.17,chr11,130069835,130070082,TSS,True,116,411
ENSG00000084234.17,chr11,130143346,130144811,PAS,True,37,368
ENSG00000084234.17,chr11,130121613,130121759,PAS,True,277,311
ENSG00000168439.16,chr11,64186053,64186270,TSS,True,29,232
ENSG00000149485.18,chr11,61816554,61817199,TSS,True,44,150
ENSG00000167797.7,chr11,67508000,67508664,TSS,True,29,186
ENSG00000176973.7,chr11,65572960,65573362,3AS,False,72,121
ENSG00000176973.7,chr11,65572540,65572960,TSS,True,27,158
ENSG00000176973.7,chr11,65573362,65574190,PAS,True,59,131
ENSG00000176973.7,chr11,65573352,65574190,PAS,True,82,131
ENSG00000165912.15,chr11,47186348,47187001,TSS,True,288,552
ENSG00000165912.15,chr11,47183003,47186435,TSS,True,386,552
ENSG00000167770.11,chr11,63985993,63986514,TSS,True,31,142
ENSG00000185201.16,chr11,308116,308438,TSS,True,42,102
ENSG00000109919.9,chr11,47642378,47642697,TSS,True,13,114
ENSG00000251562.8,chr11,65502393,65502636,IR,False,43,232
ENSG00000251562.8,chr11,65499044,65502393,TSS,True,216,257
ENSG00000174080.10,chr11,66568273,66568610,TSS,False,35,211
ENSG00000149743.13,chr11,64224210,64224284,IR,False,103,119
ENSG00000149743.13,chr11,64224341,64224542,IR,False,112,128
ENSG00000149743.13,chr11,64224717,64224800,IR,True,107,119
ENSG00000149743.13,chr11,64224970,64225498,IR,False,87,111
ENSG00000149743.13,chr11,64226049,64226256,TSS,True,38,132
ENSG00000117984.13,chr11,1763791,1763988,TSS,True,386,891
ENSG00000165526.8,chr11,126211449,126211667,TSS,True,15,106
ENSG00000170276.5,chr11,111912736,111912923,TSS,False,37,172
ENSG00000250303.3,chr11,112290509,112291319,3AS,False,135,160
ENSG00000250303.3,chr11,112291246,112291776,PAS,True,147,170
ENSG00000250303.3,chr11,112291319,112291777,PAS,True,32,170
ENSG00000087365.15,chr11,66052324,66052517,TSS,True,24,175
ENSG00000087365.15,chr11,66068673,66069025,PAS,False,22,174
ENSG00000149591.16,chr11,117199176,117199432,TSS,False,47,322
ENSG00000174851.15,chr11,66288954,66289146,TSS,True,23,217
ENSG00000166333.13,chr11,6603822,6604225,3AS,False,445,542
ENSG00000166333.13,chr11,6603724,6603822,TSS,False,89,635
ENSG00000165916.8,chr11,47426204,47426475,TSS,False,34,289
ENSG00000134333.13,chr11,18394559,18394636,TSS,False,61,360
ENSG00000110108.9,chr11,60914006,60914268,TSS,False,49,105
ENSG00000175334.7,chr11,66002483,66002570,TSS,True,36,154
ENSG00000110092.3,chr11,69641087,69641511,TSS,True,222,337
ENSG00000110092.3,chr11,69643025,69643246,TSS,True,288,335
ENSG00000175482.8,chr11,67352690,67353546,TSS,True,123,173
ENSG00000175482.8,chr11,67353302,67353561,TSS,True,117,173
ENSG00000175482.8,chr11,67353538,67353608,TSS,False,154,173
ENSG00000110011.13,chr11,64230396,64230940,TSS,True,38,104
ENSG00000110011.13,chr11,64232718,64232865,TSS,True,91,104
ENSG00000110011.13,chr11,64234072,64234532,PAS,True,39,104
ENSG00000135387.20,chr11,34051660,34051871,TSS,True,27,103
ENSG00000135387.20,chr11,34052073,34052636,TSS,True,90,103
ENSG00000135387.20,chr11,34099302,34102610,PAS,True,32,103
ENSG00000084207.16,chr11,67583513,67583844,TSS,True,54,312
ENSG00000084207.16,chr11,67583815,67584169,TSS,False,279,312
ENSG00000175550.7,chr11,65917434,65919543,TSS,True,26,217
ENSG00000167986.13,chr11,61332907,61333791,TSS,True,59,218
ENSG00000172663.8,chr11,67464856,67467311,ES,False,16,157
ENSG00000172663.8,chr11,67467563,67468027,3AS,False,30,135
ENSG00000172663.8,chr11,67467590,67468027,5AS,False,104,120
ENSG00000149823.8,chr11,65096140,65096478,TSS,False,92,246
ENSG00000149823.8,chr11,65109320,65109495,TSS,True,193,246
ENSG00000151500.14,chr11,134252839,134253395,TSS,True,84,104
ENSG00000151500.14,chr11,134253226,134253364,TSS,True,87,104
ENSG00000151500.14,chr11,134253298,134253412,TSS,True,43,104
ENSG00000053918.16,chr11,2444882,2445484,TSS,True,105,152
ENSG00000053918.16,chr11,2461407,2461714,TSS,False,123,151
ENSG00000173442.12,chr11,65575970,65576406,TSS,True,120,149
ENSG00000173442.12,chr11,65581614,65583765,TSS,True,90,141
ENSG00000173442.12,chr11,65584902,65585591,TSS,True,118,137
ENSG00000130600.18,chr11,1995788,1995875,3AS,False,13,122
ENSG00000130600.18,chr11,1995175,1995794,PAS,True,15,130
ENSG00000130600.18,chr11,1996517,1997824,TSS,True,22,139
ENSG00000151502.10,chr11,134224621,134225345,TSS,True,24,149
ENSG00000110651.11,chr11,2377308,2377615,TSS,False,134,523
ENSG00000133816.15,chr11,12110536,12110726,TSS,True,94,130
ENSG00000133816.15,chr11,12258531,12258556,TSS,True,65,114
ENSG00000133816.15,chr11,12263559,12263789,PAS,True,27,130
ENSG00000173486.12,chr11,64240954,64241132,TSS,True,55,127
ENSG00000173486.12,chr11,64241105,64242213,TSS,True,113,127
ENSG00000173486.12,chr11,64241319,64242558,TSS,True,111,127
ENSG00000023191.16,chr11,502181,504823,3AS,False,38,124
ENSG00000023191.16,chr11,502181,507112,3AS,False,159,363
ENSG00000023191.16,chr11,507112,507279,TSS,True,271,640
ENSG00000023191.16,chr11,504823,506849,TSS,True,567,639
ENSG00000023191.16,chr11,504426,504709,TSS,False,556,639
ENSG00000078902.15,chr11,1309465,1309673,TSS,True,81,189
ENSG00000205531.12,chr11,2945646,2951258,ES,False,261,387
ENSG00000205531.12,chr11,2992253,2992431,TSS,True,172,434
ENSG00000205531.12,chr11,2991793,2992260,TSS,False,332,434
ENSG00000177697.18,chr11,833026,836062,ES,False,195,601
ENSG00000177697.18,chr11,832731,833026,TSS,True,327,929
ENSG00000177697.18,chr11,834521,834591,TSS,False,807,928
ENSG00000149294.16,chr11,113214511,113231644,ES,False,105,127
ENSG00000149294.16,chr11,112961269,112961665,TSS,True,197,297
ENSG00000149294.16,chr11,113262845,113265203,PAS,True,43,174
ENSG00000221968.8,chr11,61876455,61876865,IR,False,212,398
ENSG00000221968.8,chr11,61876963,61877410,IR,True,60,106
ENSG00000221968.8,chr11,61876963,61877510,5AS,True,259,320
ENSG00000221968.8,chr11,61876963,61877510,IR,False,259,307
ENSG00000221968.8,chr11,61891168,61891638,TSS,True,91,447
ENSG00000166326.6,chr11,35662710,35663780,TSS,False,25,160
ENSG00000170955.9,chr11,6320092,6320503,TSS,True,20,157
ENSG00000173020.10,chr11,67266350,67266812,TSS,True,51,136
ENSG00000050165.17,chr11,12009171,12009385,TSS,False,2137,3618
ENSG00000050165.17,chr11,12008369,12008649,TSS,True,2275,3618
ENSG00000070081.16,chr11,17276828,17282788,ES,True,138,156
ENSG00000070081.16,chr11,17282943,17295323,ES,False,169,196
ENSG00000070081.16,chr11,17312120,17330126,ES,False,28,138
ENSG00000070081.16,chr11,17276685,17276828,TSS,True,57,216
ENSG00000070081.16,chr11,17276963,17277095,TSS,True,194,216
ENSG00000070081.16,chr11,17311192,17311283,TSS,True,128,143
ENSG00000070081.16,chr11,17331411,17334053,PAS,True,90,216
ENSG00000070081.16,chr11,17310824,17310983,PAS,True,127,200
ENSG00000076706.16,chr11,119317034,119317444,TSS,True,93,146
ENSG00000244734.4,chr11,5226929,5227071,TSS,True,21,142
ENSG00000244734.4,chr11,5226576,5226724,TSS,True,126,142
ENSG00000110321.16,chr11,10808704,10808980,TSS,True,166,724
ENSG00000172757.12,chr11,65858096,65858215,TSS,True,110,561
ENSG00000166441.12,chr11,8682731,8682816,TSS,False,83,182
ENSG00000166441.12,chr11,8684827,8684892,TSS,True,120,182
ENSG00000177666.16,chr11,819537,819905,TSS,True,126,191
ENSG00000177666.16,chr11,819065,821860,TSS,True,169,191
ENSG00000174903.15,chr11,66268582,66268693,TSS,True,60,117
ENSG00000166313.18,chr11,6418984,6419177,TSS,True,61,267
ENSG00000110435.11,chr11,34916571,34916815,TSS,True,23,206
ENSG00000156599.10,chr11,57667846,57668187,TSS,True,58,111
ENSG00000156599.10,chr11,57698744,57699418,TSS,True,82,107
ENSG00000142186.16,chr11,65525031,65525264,TSS,True,50,123
ENSG00000142186.16,chr11,65535590,65536750,TSS,True,97,109
ENSG00000142186.16,chr11,65538441,65538711,PAS,True,25,121
ENSG00000174996.11,chr11,66257650,66257871,TSS,True,43,112
ENSG00000165458.13,chr11,72223854,72223960,TSS,False,100,118
ENSG00000165458.13,chr11,72235935,72235986,TSS,True,100,116
ENSG00000165458.13,chr11,72237118,72237796,TSS,True,91,115
ENSG00000170242.17,chr11,11842224,11880176,ES,False,94,112
ENSG00000170242.17,chr11,11842224,11884466,ES,False,28,140
ENSG00000170242.17,chr11,11956000,11959323,PAS,True,50,150
ENSG00000170242.17,chr11,11942334,11943323,PAS,True,110,145
ENSG00000149084.12,chr11,43680603,43680987,TSS,True,21,148
ENSG00000173153.13,chr11,64305280,64305736,TSS,True,59,433
ENSG00000223953.5,chr11,119340694,119340902,TSS,True,11,106
ENSG00000172531.14,chr11,67401727,67401888,TSS,True,37,232
ENSG00000142082.14,chr11,216718,218831,5AS,False,82,108
ENSG00000142082.14,chr11,236047,236354,TSS,True,18,113
ENSG00000177830.17,chr11,904859,910774,ES,False,73,104
ENSG00000177830.17,chr11,868194,869956,PAS,True,15,126
ENSG00000177830.17,chr11,910774,910894,TSS,True,24,128
ENSG00000173511.9,chr11,64237222,64237520,3AS,False,203,384
ENSG00000173511.9,chr11,64234487,64234893,TSS,True,115,426
ENSG00000173511.9,chr11,64236039,64236327,TSS,True,372,426
ENSG00000177156.10,chr11,747387,747578,TSS,True,16,144
ENSG00000175220.11,chr11,46700550,46700665,TSS,True,121,138
ENSG00000149809.14,chr11,65111981,65112514,5AS,False,20,127
ENSG00000149809.14,chr11,65111854,65112067,TSS,True,49,156
ENSG00000149809.14,chr11,65111861,65111981,TSS,False,136,156
ENSG00000214046.8,chr19,16630729,16631724,PAS,True,85,105
ENSG00000214046.8,chr19,16660084,16661050,TSS,False,16,106
ENSG00000115286.19,chr19,1393330,1395390,3AS,False,498,561
ENSG00000115286.19,chr19,1383866,1383942,TSS,True,158,646
ENSG00000115286.19,chr19,1388832,1388938,TSS,True,580,645
ENSG00000115286.19,chr19,1395390,1395589,PAS,True,95,593
ENSG00000115286.19,chr19,1394417,1395588,PAS,True,532,593
ENSG00000105698.15,chr19,35269463,35269699,TSS,False,100,115
ENSG00000105698.15,chr19,35269826,35270003,TSS,True,87,115
ENSG00000105698.15,chr19,35269842,35270597,TSS,True,103,115
ENSG00000105698.15,chr19,35278956,35279074,TSS,True,102,115
ENSG00000182087.13,chr19,1011195,1011366,IR,False,263,341
ENSG00000182087.13,chr19,1011612,1011740,3AS,False,70,338
ENSG00000182087.13,chr19,1012188,1012462,IR,False,235,330
ENSG00000182087.13,chr19,1020771,1021251,TSS,True,156,464
ENSG00000105185.11,chr19,32581185,32581327,TSS,True,29,143
ENSG00000105185.11,chr19,32582647,32585011,TSS,True,123,143
ENSG00000129932.8,chr19,3500560,3500936,TSS,False,11,103
ENSG00000257103.8,chr19,34221738,34227364,ES,False,92,148
ENSG00000266964.5,chr19,35138361,35138894,TSS,True,232,346
ENSG00000266964.5,chr19,35139612,35139767,TSS,True,216,346
ENSG00000266964.5,chr19,35142479,35142521,TSS,True,275,346
ENSG00000174917.8,chr19,5680457,5680594,TSS,True,31,212
ENSG00000130528.11,chr19,49151013,49151332,PAS,True,130,1071
ENSG00000141905.18,chr19,3359305,3359685,TSS,True,194,250
ENSG00000141905.18,chr19,3366560,3366666,TSS,True,214,250
ENSG00000141905.18,chr19,3462751,3462983,PAS,True,16,116
ENSG00000129353.14,chr19,10642451,10643278,ES,False,66,100
ENSG00000129353.14,chr19,10642451,10643278,3AS,False,66,111
ENSG00000129353.14,chr19,10602416,10602561,TSS,True,87,177
