gene,chr,start,end,splice_type,novel,H1_ENCFF250BDM_in_cov,H1_ENCFF250BDM_total_cov
ENSG00000198431.15,chr12,104286893,104287109,TSS,True,83,158
ENSG00000198431.15,chr12,104286761,104289040,TSS,True,114,158
ENSG00000089053.12,chr12,121328458,121330582,3AS,False,79,206
ENSG00000167553.15,chr12,49265010,49265184,TSS,True,33,132
ENSG00000135506.15,chr12,57715970,57716091,3AS,False,107,143
ENSG00000135506.15,chr12,57715970,57716091,IR,False,107,119
ENSG00000135506.15,chr12,57718376,57718992,5AS,False,18,157
ENSG00000135506.15,chr12,57719182,57720405,ES,False,96,157
ENSG00000139318.7,chr12,89351639,89352501,TSS,True,16,105
ENSG00000064115.10,chr12,26976357,26980565,ES,False,13,105
ENSG00000111670.15,chr12,101830558,101831008,TSS,True,31,122
ENSG00000076248.10,chr12,109097531,109097811,TSS,True,51,249
ENSG00000076248.10,chr12,109098146,109098638,TSS,True,208,249
ENSG00000062485.18,chr12,56300159,56300392,TSS,True,38,284
ENSG00000111641.11,chr12,6560326,6560446,IR,False,88,109
ENSG00000111641.11,chr12,6568206,6568353,TSS,True,38,111
ENSG00000111641.11,chr12,6568138,6568306,TSS,True,90,111
ENSG00000136026.13,chr12,106247368,106248154,TSS,False,24,178
ENSG00000173598.13,chr12,93395533,93398770,3AS,False,145,228
ENSG00000123064.12,chr12,113159109,113161269,3AS,False,73,174
ENSG00000123064.12,chr12,113157180,113159112,PAS,True,73,174
ENSG00000123064.12,chr12,113157182,113159109,PAS,True,101,174
ENSG00000123064.12,chr12,113185277,113185495,TSS,True,28,177
ENSG00000008394.12,chr12,16347596,16347710,TSS,True,31,289
ENSG00000152556.16,chr12,48119237,48119406,TSS,True,28,122
ENSG00000127314.17,chr12,68611043,68648698,5AS,False,84,112
ENSG00000127314.17,chr12,68610571,68611043,TSS,True,37,123
ENSG00000127314.17,chr12,68610868,68611052,TSS,True,96,123
ENSG00000139613.11,chr12,56172704,56173695,ES,False,87,105
ENSG00000139613.11,chr12,56189350,56190295,TSS,True,14,123
ENSG00000179295.17,chr12,112482205,112486474,3AS,False,171,193
ENSG00000179295.17,chr12,112418882,112419125,TSS,True,53,236
ENSG00000257727.5,chr12,56306277,56310595,PAS,True,16,123
ENSG00000257727.5,chr12,56313611,56314966,PAS,True,105,120
ENSG00000150991.14,chr12,124914586,124914848,TSS,False,71,312
ENSG00000111371.15,chr12,46268525,46269447,TSS,True,219,275
ENSG00000111371.15,chr12,46268864,46269414,TSS,True,181,275
ENSG00000136003.15,chr12,108562736,108564278,ES,False,97,119
ENSG00000136003.15,chr12,108562736,108564278,IR,False,97,118
ENSG00000136003.15,chr12,108562554,108562736,TSS,True,22,141
ENSG00000136003.15,chr12,108562595,108564392,TSS,True,120,141
ENSG00000022840.15,chr12,120563070,120563346,3AS,False,267,300
ENSG00000110917.7,chr12,120687124,120687531,TSS,True,118,400
ENSG00000134287.9,chr12,48957309,48957527,TSS,True,37,174
ENSG00000111605.17,chr12,69260197,69262372,3AS,True,165,202
ENSG00000111605.17,chr12,69239539,69239706,TSS,True,28,230
ENSG00000111639.7,chr12,6493057,6493262,TSS,True,18,145
ENSG00000136014.11,chr12,95534326,95548770,5AS,True,101,174
ENSG00000136014.11,chr12,95548770,95548871,TSS,False,266,375
ENSG00000136014.11,chr12,95548525,95548841,TSS,True,298,375
ENSG00000136014.11,chr12,95551271,95551474,TSS,False,227,375
ENSG00000161813.21,chr12,50400824,50401028,TSS,True,34,120
ENSG00000111596.12,chr12,70242806,70243480,TSS,True,22,131
ENSG00000187109.13,chr12,76047718,76048392,IR,False,141,224
ENSG00000187109.13,chr12,76047718,76048420,5AS,False,56,195
ENSG00000187109.13,chr12,76047718,76048420,IR,False,56,139
ENSG00000187109.13,chr12,76044892,76048464,PAS,True,259,340
ENSG00000187109.13,chr12,76044744,76047718,PAS,True,146,343
ENSG00000187109.13,chr12,76046179,76049785,PAS,True,283,324
ENSG00000187109.13,chr12,76084566,76084782,TSS,True,133,373
ENSG00000229117.8,chr12,56116659,56116774,IR,False,86,135
ENSG00000229117.8,chr12,56116799,56117188,5AS,False,99,129
ENSG00000229117.8,chr12,56116425,56116659,TSS,True,52,140
ENSG00000229117.8,chr12,56116632,56116799,TSS,False,92,140
ENSG00000185480.11,chr12,102165883,102195950,ES,False,20,103
ENSG00000111602.11,chr12,56432521,56433025,3AS,False,31,220
ENSG00000111602.11,chr12,56449309,56449457,TSS,True,25,245
ENSG00000111319.12,chr12,6374367,6375475,TSS,True,55,102
ENSG00000111319.12,chr12,6375504,6376239,TSS,True,78,102
ENSG00000170633.16,chr12,121400218,121416158,ES,False,97,108
ENSG00000185664.14,chr12,55957059,55957185,IR,False,44,283
ENSG00000135404.11,chr12,55728952,55729106,TSS,False,46,236
ENSG00000089154.10,chr12,120194679,120194980,TSS,False,90,135
ENSG00000004478.7,chr12,2794937,2795244,TSS,True,39,323
ENSG00000110880.10,chr12,108731428,108731991,TSS,True,31,181
ENSG00000118971.7,chr12,4273756,4274235,TSS,False,110,281
ENSG00000205352.10,chr12,53441792,53442694,5AS,False,159,186
ENSG00000205352.10,chr12,53441698,53441800,TSS,False,164,191
ENSG00000205352.10,chr12,53441712,53441792,TSS,False,32,191
ENSG00000175183.9,chr12,76878937,76879019,TSS,True,22,168
ENSG00000139641.12,chr12,56128093,56128709,TSS,True,24,217
ENSG00000197111.15,chr12,53452104,53452376,TSS,True,77,119
ENSG00000111206.12,chr12,2864752,2866392,ES,False,93,108
ENSG00000111206.12,chr12,2864752,2866392,3AS,False,93,104
ENSG00000111206.12,chr12,2872244,2873976,3AS,False,51,112
ENSG00000111206.12,chr12,2876919,2877168,TSS,True,17,131
ENSG00000111011.17,chr12,122508447,122511108,3AS,False,70,150
ENSG00000111011.17,chr12,122526847,122527009,TSS,True,16,157
ENSG00000089022.13,chr12,111868861,111871084,ES,True,29,114
ENSG00000089022.13,chr12,111889000,111890039,5AS,False,63,121
ENSG00000089022.13,chr12,111841974,111842769,TSS,True,14,134
ENSG00000075415.12,chr12,98593626,98593740,TSS,True,66,409
ENSG00000135486.17,chr12,54282874,54283811,ES,False,2117,2482
ENSG00000059804.15,chr12,7936019,7936187,TSS,True,138,830
ENSG00000112787.13,chr12,132490119,132490861,TSS,False,93,140
ENSG00000112787.13,chr12,132582970,132585188,PAS,False,48,133
ENSG00000198015.12,chr12,93467554,93469191,3AS,False,206,300
ENSG00000094916.15,chr12,54280007,54280154,TSS,True,92,130
ENSG00000187778.13,chr12,49568047,49568150,TSS,True,21,125
ENSG00000133703.11,chr12,25209911,25225613,ES,False,146,179
ENSG00000133703.11,chr12,25250750,25250942,TSS,True,53,216
ENSG00000066117.14,chr12,50086878,50088520,ES,False,20,146
ENSG00000066117.14,chr12,50094572,50098713,ES,False,17,155
ENSG00000066117.14,chr12,50085172,50085546,TSS,True,25,170
ENSG00000060982.14,chr12,24878649,24894274,ES,False,21,160
ENSG00000060982.14,chr12,24948926,24949484,TSS,True,136,283
ENSG00000171681.12,chr12,14365492,14365827,TSS,True,37,109
ENSG00000089094.18,chr12,121429074,121430163,PAS,True,88,107
ENSG00000089094.18,chr12,121428860,121430469,PAS,True,33,107
ENSG00000089094.18,chr12,121467157,121467380,TSS,False,82,100
ENSG00000089094.18,chr12,121579611,121579682,TSS,False,83,111
ENSG00000089094.18,chr12,121580019,121580546,TSS,True,95,111
ENSG00000139146.13,chr12,31298224,31304985,5AS,True,51,168
ENSG00000139146.13,chr12,31298224,31326023,ES,True,632,798
ENSG00000139146.13,chr12,31326023,31326200,TSS,True,91,890
ENSG00000052126.14,chr12,19129475,19129888,TSS,True,25,129
ENSG00000052126.14,chr12,19375530,19376402,PAS,True,22,128
ENSG00000111144.9,chr12,96003064,96006313,ES,False,70,278
ENSG00000151498.11,chr11,134264907,134267373,PAS,True,12,107
ENSG00000176485.11,chr11,63614068,63614384,IR,True,45,118
ENSG00000176485.11,chr11,63613999,63614447,TSS,True,49,126
ENSG00000176485.11,chr11,63614384,63614559,TSS,False,81,126
ENSG00000175582.19,chr11,73716362,73720845,ME,False,86,146
ENSG00000173933.20,chr11,66638657,66638752,TSS,True,30,115
ENSG00000173933.20,chr11,66638683,66638893,TSS,True,103,115
ENSG00000173933.20,chr11,66646026,66646471,PAS,True,18,107
ENSG00000149428.18,chr11,119045831,119046416,3AS,True,333,412
ENSG00000149428.18,chr11,119057152,119057252,TSS,False,284,425
ENSG00000149428.18,chr11,119057019,119057202,TSS,False,248,425
ENSG00000214063.10,chr11,865614,865693,IR,False,129,144
ENSG00000214063.10,chr11,842831,842915,TSS,True,96,147
ENSG00000214063.10,chr11,842892,843045,TSS,True,132,147
ENSG00000214063.10,chr11,846704,850367,TSS,True,97,147
ENSG00000137504.13,chr11,85662457,85663523,IR,False,92,172
ENSG00000137504.13,chr11,85663601,85663814,IR,False,79,179
ENSG00000137504.13,chr11,85659711,85662457,PAS,True,101,182
ENSG00000137504.13,chr11,85663814,85665149,TSS,False,103,182
ENSG00000149115.13,chr11,57308394,57310321,TSS,True,96,117
ENSG00000149115.13,chr11,57324839,57325158,TSS,True,42,117
ENSG00000110717.12,chr11,68030605,68030733,TSS,True,43,166
ENSG00000110717.12,chr11,68030680,68032209,TSS,False,143,166
ENSG00000149091.15,chr11,46367747,46368004,3AS,False,41,162
ENSG00000149091.15,chr11,46347364,46347820,TSS,True,59,199
ENSG00000149091.15,chr11,46379830,46380557,PAS,True,24,192
ENSG00000149091.15,chr11,46377072,46378117,PAS,True,168,190
ENSG00000014216.15,chr11,65181225,65181410,TSS,False,281,314
ENSG00000014216.15,chr11,65181270,65182013,TSS,True,177,314
ENSG00000014216.15,chr11,65181388,65182968,TSS,True,253,314
ENSG00000162191.13,chr11,62678864,62679102,TSS,True,12,101
ENSG00000085733.15,chr11,70420510,70422939,ES,False,66,196
ENSG00000085733.15,chr11,70398392,70398614,TSS,True,47,247
ENSG00000177600.8,chr11,809902,810039,TSS,True,42,385
ENSG00000239306.4,chr11,66616607,66617057,TSS,True,27,164
ENSG00000133789.14,chr11,9664064,9664278,TSS,True,17,138
ENSG00000149557.13,chr11,125445742,125446111,PAS,True,50,157
ENSG00000149557.13,chr11,125487732,125489822,PAS,True,106,154
ENSG00000149557.13,chr11,125496120,125496331,TSS,False,21,160
ENSG00000109971.13,chr11,123062063,123062238,TSS,True,442,2341
ENSG00000109971.13,chr11,123058631,123058676,TSS,True,2071,2341
ENSG00000133895.14,chr11,64810132,64810525,5AS,False,24,116
ENSG00000133895.14,chr11,64810525,64810581,TSS,False,116,140
ENSG00000133895.14,chr11,64810267,64810595,TSS,True,84,140
ENSG00000133895.14,chr11,64810513,64810572,TSS,False,103,140
ENSG00000149182.14,chr11,47173840,47175014,3AS,False,97,113
ENSG00000132286.11,chr11,6481466,6481555,TSS,True,12,111
ENSG00000150779.11,chr11,112085462,112086639,ES,False,99,129
ENSG00000137713.15,chr11,111766247,111766706,TSS,True,17,146
ENSG00000156587.15,chr11,57567584,57567838,TSS,False,24,108
ENSG00000156587.15,chr11,57567848,57568291,TSS,False,87,108
ENSG00000197601.12,chr11,13668480,13668806,TSS,True,27,104
ENSG00000110619.17,chr11,3001248,3001969,5AS,False,156,194
ENSG00000110619.17,chr11,3042256,3057342,ES,False,140,176
ENSG00000110619.17,chr11,3057342,3057462,TSS,True,21,197
ENSG00000149257.14,chr11,75562085,75562319,TSS,False,33,319
ENSG00000052841.14,chr11,43358871,43359113,TSS,True,22,164
ENSG00000052841.14,chr11,43493772,43494931,PAS,True,40,159
ENSG00000052841.14,chr11,43445930,43447227,PAS,True,133,152
ENSG00000052841.14,chr11,43401445,43402343,PAS,True,126,144
ENSG00000134824.13,chr11,61827817,61828597,TSS,True,166,867
ENSG00000129084.17,chr11,14519041,14520296,5AS,False,128,146
ENSG00000129084.17,chr11,14520296,14520407,TSS,False,29,157
ENSG00000166900.16,chr11,59773294,59788872,ES,False,18,173
ENSG00000166900.16,chr11,59793514,59797282,ES,False,19,163
ENSG00000109929.9,chr11,121292726,121292816,TSS,True,23,139
ENSG00000109929.9,chr11,121292843,121293078,TSS,False,125,139
ENSG00000177542.10,chr11,798216,798320,TSS,True,20,126
ENSG00000110066.14,chr11,68154823,68159171,PAS,True,80,104
ENSG00000110066.14,chr11,68165714,68167178,PAS,True,32,102
ENSG00000110066.14,chr11,68213476,68213873,TSS,True,33,108
ENSG00000110066.14,chr11,68213137,68213353,TSS,True,88,108
ENSG00000175467.14,chr11,65961262,65962093,TSS,True,20,118
ENSG00000168066.20,chr11,64765518,64766899,3AS,False,70,178
ENSG00000168066.20,chr11,64767246,64767570,3AS,False,28,179
ENSG00000168066.20,chr11,64764599,64766155,PAS,True,83,199
ENSG00000168066.20,chr11,64764603,64765518,PAS,True,130,213
ENSG00000168066.20,chr11,64778361,64778780,TSS,False,53,213
ENSG00000205339.9,chr11,9384579,9384847,TSS,True,68,114
ENSG00000146670.9,chr11,65083932,65084180,TSS,True,26,161
ENSG00000110492.15,chr11,46381653,46381758,TSS,True,84,425
ENSG00000168496.3,chr11,61792650,61793028,TSS,False,24,231
ENSG00000172269.18,chr11,119097063,119097141,IR,False,89,100
ENSG00000172269.18,chr11,119093873,119097063,PAS,True,12,101
ENSG00000172269.18,chr11,119101494,119101893,TSS,True,28,101
ENSG00000167792.12,chr11,67606833,67607076,TSS,True,30,148
ENSG00000048028.11,chr11,113830943,113831919,3AS,True,114,136
ENSG00000048028.11,chr11,113841768,113875444,ES,False,24,134
ENSG00000048028.11,chr11,113875444,113875587,TSS,True,29,166
ENSG00000084234.17,chr11,130122513,130126699,ES,False,363,555
ENSG00000084234.17,chr11,130135715,130140397,ES,False,448,564
ENSG00000084234.17,chr11,130069835,130070082,TSS,True,90,612
ENSG00000149485.18,chr11,61816554,61817199,TSS,True,39,303
ENSG00000214756.7,chr11,62665646,62667064,PAS,True,13,127
ENSG00000149782.11,chr11,64251090,64251748,TSS,True,26,160
ENSG00000137710.15,chr11,110296466,110296702,TSS,True,33,138
ENSG00000167770.11,chr11,63996648,63996856,IR,False,232,281
ENSG00000185201.16,chr11,308116,308438,TSS,True,19,188
ENSG00000109919.9,chr11,47634734,47638698,ES,False,19,122
ENSG00000117984.13,chr11,1763791,1763988,TSS,True,30,271
ENSG00000166181.12,chr11,43335994,43342432,3AS,False,217,405
ENSG00000166181.12,chr11,43342427,43344530,PAS,True,243,430
ENSG00000166181.12,chr11,43342432,43344530,PAS,True,212,430
ENSG00000110367.12,chr11,118749889,118752097,PAS,True,25,106
ENSG00000110367.12,chr11,118753359,118754887,PAS,True,87,106
ENSG00000110367.12,chr11,118791097,118791184,TSS,True,28,112
ENSG00000110367.12,chr11,118790886,118790989,TSS,True,97,112
ENSG00000087053.18,chr11,95865676,95888155,ES,False,100,129
ENSG00000087053.18,chr11,95888261,95923874,ES,False,48,116
ENSG00000087053.18,chr11,95923874,95924172,TSS,True,24,142
ENSG00000087053.18,chr11,95923691,95923862,TSS,True,127,142
ENSG00000089597.17,chr11,62633514,62634820,ES,False,230,268
ENSG00000089597.17,chr11,62646561,62646664,TSS,True,96,359
ENSG00000087365.15,chr11,66055315,66055537,3AS,False,74,496
ENSG00000087365.15,chr11,66052324,66052517,TSS,True,54,539
ENSG00000175216.14,chr11,46846219,46846312,TSS,True,88,292
ENSG00000166333.13,chr11,6603822,6604225,3AS,False,99,199
ENSG00000174547.13,chr11,66438259,66438709,5AS,False,30,115
ENSG00000174547.13,chr11,66438631,66438848,TSS,True,39,124
ENSG00000174547.13,chr11,66438709,66438846,TSS,True,94,124
ENSG00000137513.9,chr11,78574347,78574864,TSS,True,38,161
ENSG00000137513.9,chr11,78574828,78574874,TSS,False,141,161
ENSG00000165905.17,chr11,45922728,45922820,IR,True,148,199
ENSG00000165905.17,chr11,45922964,45923057,IR,False,67,201
ENSG00000165905.17,chr11,45922375,45922728,TSS,False,68,219
ENSG00000165905.17,chr11,45922635,45923167,TSS,True,183,219
ENSG00000134333.13,chr11,18394559,18394636,TSS,False,63,600
ENSG00000135372.8,chr11,34105572,34105792,TSS,True,23,113
ENSG00000175334.7,chr11,66002513,66003234,5AS,False,28,170
ENSG00000175334.7,chr11,66001802,66002513,TSS,True,174,203
ENSG00000175334.7,chr11,66002483,66002570,TSS,True,60,203
ENSG00000166902.4,chr11,59810603,59810816,TSS,True,13,122
ENSG00000110092.3,chr11,69641087,69641511,TSS,True,41,193
ENSG00000213593.9,chr11,57737668,57738353,ES,False,31,143
ENSG00000135387.20,chr11,34051660,34051871,TSS,True,290,382
ENSG00000135387.20,chr11,34052073,34052636,TSS,True,159,382
ENSG00000135387.20,chr11,34099302,34102610,PAS,True,71,360
ENSG00000135387.20,chr11,34097697,34102086,PAS,True,289,355
ENSG00000172725.13,chr11,67443403,67443518,TSS,True,17,117
ENSG00000167986.13,chr11,61332907,61333791,TSS,True,122,638
ENSG00000172893.15,chr11,71448289,71448424,TSS,True,38,295
ENSG00000149187.18,chr11,47552991,47553175,TSS,False,53,137
ENSG00000149823.8,chr11,65096140,65096478,TSS,False,22,134
ENSG00000168003.16,chr11,62856381,62881018,ES,False,55,384
ENSG00000168003.16,chr11,62871669,62881018,ES,False,237,330
ENSG00000168003.16,chr11,62855997,62856381,TSS,True,178,564
ENSG00000168003.16,chr11,62879988,62881447,TSS,True,416,563
ENSG00000151500.14,chr11,134248484,134249166,ES,False,37,145
ENSG00000151500.14,chr11,134252916,134253226,IR,False,85,118
ENSG00000151500.14,chr11,134252916,134253298,5AS,False,29,114
ENSG00000151500.14,chr11,134252839,134253395,TSS,True,119,150
ENSG00000151500.14,chr11,134253226,134253364,TSS,True,65,150
ENSG00000151500.14,chr11,134253298,134253412,TSS,True,121,150
ENSG00000129083.12,chr11,14498985,14499741,5AS,False,27,115
ENSG00000129083.12,chr11,14499706,14499866,TSS,True,61,129
ENSG00000129083.12,chr11,14499741,14499878,TSS,True,102,129
ENSG00000198561.13,chr11,57762046,57794009,ES,False,32,104
ENSG00000198561.13,chr11,57762046,57795576,ES,False,13,124
ENSG00000198561.13,chr11,57761771,57762046,TSS,True,98,224
ENSG00000205213.13,chr11,27472117,27472795,TSS,True,35,153
ENSG00000248746.5,chr11,66557225,66557698,IR,True,106,126
ENSG00000248746.5,chr11,66559386,66559967,IR,True,106,131
ENSG00000248746.5,chr11,66546312,66547084,TSS,True,19,141
ENSG00000254934.5,chr11,27618023,27623949,ES,True,77,136
ENSG00000254934.5,chr11,27618023,27623949,3AS,False,77,124
ENSG00000254934.5,chr11,27616478,27618023,PAS,False,114,260
ENSG00000254934.5,chr11,27623846,27624145,PAS,True,229,258
ENSG00000205531.12,chr11,2945646,2951258,ES,False,247,304
ENSG00000205531.12,chr11,2992253,2992431,TSS,True,118,329
ENSG00000205531.12,chr11,2991793,2992260,TSS,False,278,329
ENSG00000110721.11,chr11,68074830,68097018,ES,False,45,189
ENSG00000110721.11,chr11,68081457,68097018,ES,True,134,150
ENSG00000110721.11,chr11,68120827,68121449,TSS,False,27,223
ENSG00000175224.16,chr11,46617890,46644278,ES,False,20,110
ENSG00000221968.8,chr11,61876455,61876865,IR,False,88,125
ENSG00000221968.8,chr11,61876963,61877510,IR,False,98,119
ENSG00000030066.13,chr11,47848218,47848565,TSS,True,43,250
ENSG00000109861.15,chr11,88337500,88337782,TSS,True,34,335
ENSG00000173020.10,chr11,67266350,67266812,TSS,True,26,161
ENSG00000133818.13,chr11,14358762,14359188,TSS,True,72,243
ENSG00000133818.13,chr11,14341809,14342358,TSS,False,212,243
ENSG00000175274.18,chr11,44950676,44950902,TSS,True,43,103
ENSG00000175274.18,chr11,44950876,44951044,TSS,False,79,103
ENSG00000149532.15,chr11,61416519,61419948,5AS,False,63,100
ENSG00000149532.15,chr11,61429913,61430024,TSS,True,12,106
ENSG00000254986.7,chr11,66480465,66482195,3AS,False,62,101
ENSG00000254986.7,chr11,66480015,66480465,TSS,True,32,133
ENSG00000110075.14,chr11,68460827,68519500,ES,False,128,185
ENSG00000110075.14,chr11,68576043,68587926,ES,False,60,156
ENSG00000110075.14,chr11,68583129,68587944,3AS,False,17,116
ENSG00000110075.14,chr11,68583129,68587977,3AS,True,18,134
ENSG00000110075.14,chr11,68460702,68460827,TSS,True,46,237
ENSG00000166441.12,chr11,8682731,8682816,TSS,False,56,313
ENSG00000156599.10,chr11,57667846,57668187,TSS,True,20,102
ENSG00000149269.9,chr11,77323360,77332729,ES,False,210,238
ENSG00000149269.9,chr11,77392538,77411773,3AS,True,12,116
ENSG00000149269.9,chr11,77473551,77474352,TSS,True,152,245
ENSG00000149269.9,chr11,77411773,77412075,TSS,True,126,245
ENSG00000142186.16,chr11,65536750,65537036,3AS,False,38,125
ENSG00000142186.16,chr11,65525031,65525264,TSS,True,16,128
ENSG00000110713.16,chr11,3797399,3797565,TSS,True,38,110
ENSG00000174996.11,chr11,66257871,66258583,3AS,False,76,101
ENSG00000174996.11,chr11,66257650,66257871,TSS,True,18,119
ENSG00000182934.11,chr11,126268687,126268930,TSS,True,16,108
ENSG00000177030.16,chr11,694758,696635,TSS,False,16,147
ENSG00000177830.17,chr11,910774,910894,TSS,True,30,100
ENSG00000177830.17,chr11,904705,904864,TSS,True,80,100
ENSG00000175220.11,chr11,46700550,46700665,TSS,True,18,132
ENSG00000149136.8,chr11,57335729,57335892,TSS,False,69,312
ENSG00000278615.4,chr11,62665130,62665210,TSS,False,15,145
ENSG00000067048.16,chrY,12904810,12904981,TSS,True,51,129
ENSG00000067048.16,chrY,12905699,12905815,TSS,False,101,129
ENSG00000129824.15,chrY,2841567,2841627,TSS,False,35,178
ENSG00000182087.13,chr19,1011195,1011366,IR,False,298,406
