gene,chr,start,end,splice_type,novel,heart_right_ventricle_ENCFF305AFY_in_cov,heart_right_ventricle_ENCFF305AFY_total_cov
ENSG00000198467.14,chr9,35681992,35682163,PAS,True,207,248
ENSG00000198467.14,chr9,35681992,35683241,PAS,True,42,230
ENSG00000198467.14,chr9,35689703,35691118,TSS,True,34,248
ENSG00000137055.14,chr9,26903372,26906076,PAS,True,36,209
ENSG00000137055.14,chr9,26907530,26907998,PAS,True,177,209
ENSG00000119414.11,chr9,125189643,125189915,TSS,True,22,118
ENSG00000122140.10,chr9,135500619,135500753,TSS,True,15,124
ENSG00000107104.18,chr9,731266,734747,ES,True,31,133
ENSG00000107104.18,chr9,504037,504754,TSS,True,160,181
ENSG00000107104.18,chr9,710797,713464,TSS,True,140,179
ENSG00000107104.18,chr9,693679,693786,TSS,True,145,181
ENSG00000107104.18,chr9,693679,693782,TSS,True,161,181
ENSG00000107104.18,chr9,745172,746105,PAS,True,34,180
ENSG00000054148.17,chr9,136850137,136850754,ES,False,76,125
ENSG00000054148.17,chr9,136848968,136849590,TSS,True,123,137
ENSG00000054148.17,chr9,136847904,136848283,TSS,True,48,137
ENSG00000054148.17,chr9,136849755,136850137,TSS,True,113,137
ENSG00000187764.11,chr9,89388871,89389047,TSS,True,45,111
ENSG00000187764.11,chr9,89391263,89391348,TSS,True,91,111
ENSG00000095209.11,chr9,105722621,105748072,ES,True,200,224
ENSG00000095209.11,chr9,105694346,105694772,TSS,False,24,233
ENSG00000119471.14,chr9,112380019,112380180,TSS,True,70,575
ENSG00000095321.16,chr9,129108077,129110482,ES,False,286,330
ENSG00000095321.16,chr9,129110482,129110797,TSS,True,83,413
ENSG00000137106.17,chr9,37422614,37422833,TSS,True,45,123
ENSG00000137106.17,chr9,37422654,37422805,TSS,True,110,123
ENSG00000135049.15,chr9,85741774,85742010,TSS,True,36,100
ENSG00000119396.10,chr9,121201638,121201919,TSS,False,12,103
ENSG00000160539.5,chr9,131289699,131290448,TSS,True,36,269
ENSG00000086102.18,chr9,33332502,33338509,3AS,True,107,121
ENSG00000086102.18,chr9,33347117,33347665,3AS,True,26,110
ENSG00000086102.18,chr9,33290411,33290597,TSS,True,15,128
ENSG00000086102.18,chr9,33347662,33348991,PAS,False,42,126
ENSG00000086102.18,chr9,33347665,33348731,PAS,True,100,126
ENSG00000119326.14,chr9,108942568,108942834,PAS,True,22,151
ENSG00000119326.14,chr9,109013301,109013590,TSS,True,25,151
ENSG00000165219.21,chr9,125261959,125298889,ES,False,43,106
ENSG00000165219.21,chr9,125261793,125261959,TSS,True,18,124
ENSG00000165219.21,chr9,125341176,125342256,PAS,True,54,118
ENSG00000165219.21,chr9,125342218,125342257,PAS,True,71,118
ENSG00000107165.12,chr9,12695713,12695837,TSS,False,21,113
ENSG00000119383.19,chr9,129111320,129111631,TSS,True,129,157
ENSG00000119383.19,chr9,129139361,129139649,TSS,False,135,157
ENSG00000119383.19,chr9,129140074,129140151,TSS,True,97,157
ENSG00000119383.19,chr9,129147386,129148946,PAS,True,15,135
ENSG00000165269.12,chr9,33385290,33385648,IR,False,56,120
ENSG00000165269.12,chr9,33385866,33386076,IR,True,113,135
ENSG00000165269.12,chr9,33386541,33395077,ME,False,11,100
ENSG00000165269.12,chr9,33386541,33395077,ME,False,11,100
ENSG00000165269.12,chr9,33401287,33402372,ES,False,92,103
ENSG00000165269.12,chr9,33383133,33386195,PAS,False,114,135
ENSG00000165269.12,chr9,33383194,33385290,PAS,True,79,135
ENSG00000165269.12,chr9,33383194,33385866,PAS,True,92,135
ENSG00000165269.12,chr9,33383132,33385231,PAS,True,120,135
ENSG00000165269.12,chr9,33402372,33402606,TSS,True,44,148
ENSG00000106771.12,chr9,109080943,109087172,ES,False,116,241
ENSG00000106771.12,chr9,109091152,109106507,3AS,True,17,111
ENSG00000106771.12,chr9,109119334,109120067,TSS,False,246,364
ENSG00000106771.12,chr9,109087172,109087269,TSS,False,228,364
ENSG00000111142.13,chr12,95474330,95476073,3AS,False,12,108
ENSG00000123384.13,chr12,57209561,57209868,TSS,True,83,100
ENSG00000123384.13,chr12,57203680,57204529,TSS,True,92,103
ENSG00000123384.13,chr12,57212414,57213391,PAS,True,14,109
ENSG00000067182.7,chr12,6330711,6333068,ES,False,16,116
ENSG00000067182.7,chr12,6341775,6342117,TSS,True,27,137
ENSG00000111252.10,chr12,111447346,111447544,TSS,True,123,164
ENSG00000181852.17,chr12,56210568,56213957,ES,False,126,149
ENSG00000181852.17,chr12,56221902,56221999,TSS,True,103,169
ENSG00000181852.17,chr12,56221759,56221944,TSS,True,92,169
ENSG00000139112.10,chr12,10212840,10213219,TSS,True,72,645
ENSG00000092841.18,chr12,56158711,56159586,3AS,False,111,139
ENSG00000092841.18,chr12,56158711,56159586,IR,False,111,169
ENSG00000092841.18,chr12,56159730,56159974,IR,False,189,212
ENSG00000092841.18,chr12,56160320,56160625,IR,False,58,178
ENSG00000092841.18,chr12,56160320,56161386,ES,False,44,100
ENSG00000092841.18,chr12,56160320,56161386,IR,True,44,158
ENSG00000092841.18,chr12,56160670,56161386,IR,True,62,178
ENSG00000092841.18,chr12,56158337,56158404,TSS,True,111,309
ENSG00000092841.18,chr12,56161386,56161581,PAS,True,119,225
ENSG00000092841.18,chr12,56160242,56161580,PAS,True,113,223
ENSG00000060138.12,chr12,10704148,10713210,ES,False,70,149
ENSG00000060138.12,chr12,10722849,10723567,TSS,True,32,167
ENSG00000111452.12,chr12,130953078,130954531,TSS,True,182,224
ENSG00000111452.12,chr12,131139167,131141469,PAS,True,46,106
ENSG00000139644.12,chr12,49741548,49741611,TSS,False,167,269
ENSG00000139644.12,chr12,49752461,49752549,TSS,True,166,269
ENSG00000182199.10,chr12,57229648,57229811,TSS,True,46,161
ENSG00000135677.10,chr12,64759084,64759446,TSS,True,65,198
ENSG00000087470.17,chr12,32737161,32740063,ES,False,63,161
ENSG00000087470.17,chr12,32679194,32679465,TSS,True,30,174
ENSG00000130779.20,chr12,122341697,122352725,ES,False,47,339
ENSG00000130779.20,chr12,122380558,122422520,ES,False,254,294
ENSG00000130779.20,chr12,122328262,122328426,PAS,True,301,351
ENSG00000130779.20,chr12,122340753,122341697,PAS,True,129,345
ENSG00000130779.20,chr12,122422520,122423000,TSS,True,69,363
ENSG00000135469.13,chr12,56266845,56267252,TSS,True,206,259
ENSG00000135469.13,chr12,56267254,56267433,TSS,True,100,259
ENSG00000135469.13,chr12,56266884,56267940,TSS,True,220,259
ENSG00000139725.7,chr12,121793495,121793985,TSS,True,63,184
ENSG00000139725.7,chr12,121781082,121781193,TSS,True,156,180
ENSG00000111667.13,chr12,6863308,6863829,5AS,False,33,168
ENSG00000111667.13,chr12,6852017,6852290,TSS,True,27,170
ENSG00000167552.13,chr12,49188976,49189080,TSS,True,119,583
ENSG00000057294.14,chr12,32896508,32896832,TSS,True,232,791
ENSG00000057294.14,chr12,32877845,32878485,TSS,True,667,776
ENSG00000121361.3,chr12,21774545,21774817,TSS,False,64,288
ENSG00000121361.3,chr12,21773242,21773611,TSS,True,237,288
ENSG00000063046.17,chr12,53006278,53006496,TSS,True,150,1327
ENSG00000011465.16,chr12,91179361,91179559,TSS,True,205,1606
ENSG00000089009.15,chr12,112409586,112409634,TSS,True,86,307
ENSG00000089009.15,chr12,112408419,112409605,TSS,True,228,307
ENSG00000118596.11,chr12,59595973,59596236,TSS,True,102,154
ENSG00000118596.11,chr12,59664719,59664943,TSS,False,104,154
ENSG00000118596.11,chr12,59779422,59781793,PAS,True,14,123
ENSG00000111642.15,chr12,6570080,6570693,PAS,True,103,150
ENSG00000111642.15,chr12,6578842,6578917,PAS,True,85,148
ENSG00000111642.15,chr12,6598221,6598426,TSS,True,127,143
ENSG00000111642.15,chr12,6607299,6607582,TSS,True,123,150
ENSG00000122986.13,chr12,110689079,110689131,TSS,False,71,152
ENSG00000122986.13,chr12,110689725,110689824,TSS,True,124,152
ENSG00000122986.13,chr12,110688624,110689089,TSS,True,136,152
ENSG00000008405.11,chr12,107092803,107093856,TSS,True,12,117
ENSG00000174099.11,chr12,65278865,65326825,ES,False,50,459
ENSG00000174099.11,chr12,65278494,65278865,TSS,True,53,515
ENSG00000089157.15,chr12,120200831,120201082,3AS,False,724,829
ENSG00000089157.15,chr12,120201082,120201113,TSS,True,136,966
ENSG00000196850.5,chr12,110582808,110583320,TSS,False,95,108
ENSG00000196531.10,chr12,56725262,56725531,TSS,True,113,159
ENSG00000196531.10,chr12,56715870,56716546,TSS,True,69,159
ENSG00000134294.13,chr12,46372508,46373583,TSS,True,43,186
ENSG00000198431.15,chr12,104286893,104287109,TSS,True,93,162
ENSG00000198431.15,chr12,104286761,104289040,TSS,True,136,162
ENSG00000198431.15,chr12,104311286,104311412,TSS,True,141,162
ENSG00000089053.12,chr12,121328458,121330582,3AS,False,54,291
ENSG00000089053.12,chr12,121352133,121352462,TSS,True,40,299
ENSG00000135506.15,chr12,57715970,57716091,3AS,False,246,347
ENSG00000135506.15,chr12,57719182,57720405,ES,False,203,371
ENSG00000135506.15,chr12,57693960,57694323,TSS,True,60,375
ENSG00000172572.6,chr12,20368515,20370244,TSS,True,235,339
ENSG00000172572.6,chr12,20616227,20616384,TSS,True,293,330
ENSG00000172572.6,chr12,20653971,20654205,TSS,True,264,294
ENSG00000172572.6,chr12,20680029,20685409,PAS,True,45,253
ENSG00000172572.6,chr12,20653946,20654205,PAS,True,191,223
ENSG00000139218.17,chr12,45990352,45990614,TSS,True,25,108
ENSG00000177889.9,chr12,93441854,93441971,TSS,True,20,111
ENSG00000062485.18,chr12,56300159,56300392,TSS,True,796,2735
ENSG00000062485.18,chr12,56275995,56276685,TSS,True,2408,2731
ENSG00000211584.13,chr12,47773166,47773440,TSS,True,26,144
ENSG00000177981.10,chr12,48149998,48151200,ES,False,113,137
ENSG00000177981.10,chr12,48153525,48157458,3AS,False,25,133
ENSG00000177981.10,chr12,48157458,48157569,TSS,False,17,151
ENSG00000174233.11,chr12,48771709,48773791,TSS,True,114,129
ENSG00000174233.11,chr12,48773939,48774024,TSS,True,104,129
ENSG00000173598.13,chr12,93395533,93398770,3AS,False,173,285
ENSG00000173598.13,chr12,93377868,93378421,TSS,True,260,533
ENSG00000123064.12,chr12,113159109,113161269,3AS,False,89,220
ENSG00000123064.12,chr12,113157180,113159112,PAS,True,90,221
ENSG00000123064.12,chr12,113157182,113159109,PAS,True,132,221
ENSG00000123064.12,chr12,113185277,113185495,TSS,True,114,221
ENSG00000123064.12,chr12,113172352,113172806,TSS,True,195,221
ENSG00000152556.16,chr12,48122653,48122766,5AS,False,15,102
ENSG00000152556.16,chr12,48122677,48122766,IR,False,89,601
ENSG00000152556.16,chr12,48119237,48119406,TSS,True,1201,1852
ENSG00000152556.16,chr12,48142167,48144157,TSS,True,1615,1841
ENSG00000152556.16,chr12,48122637,48122859,TSS,True,1326,1852
ENSG00000127314.17,chr12,68611043,68648698,5AS,False,119,162
ENSG00000127314.17,chr12,68610571,68611043,TSS,True,53,177
ENSG00000127314.17,chr12,68610868,68611052,TSS,True,132,177
ENSG00000135424.16,chr12,55698917,55700898,ME,False,22,197
ENSG00000135424.16,chr12,55701154,55712062,ES,False,18,126
ENSG00000135424.16,chr12,55694777,55695496,TSS,True,720,972
ENSG00000110841.13,chr12,27656730,27660883,ES,False,61,148
ENSG00000110841.13,chr12,27664437,27667165,5AS,False,70,148
ENSG00000110841.13,chr12,27676599,27679488,ES,False,48,139
ENSG00000110841.13,chr12,27524127,27524365,TSS,True,162,395
ENSG00000110841.13,chr12,27656615,27658138,PAS,True,187,258
ENSG00000110841.13,chr12,27691748,27691899,PAS,False,235,295
ENSG00000110841.13,chr12,27692795,27695809,PAS,True,195,316
ENSG00000110841.13,chr12,27658815,27659024,PAS,False,230,259
ENSG00000179295.17,chr12,112418882,112419125,TSS,True,71,134
ENSG00000176871.8,chr12,118061035,118061192,TSS,True,87,115
ENSG00000176871.8,chr12,118036337,118036511,TSS,True,75,115
ENSG00000176871.8,chr12,118043132,118043321,TSS,True,96,115
ENSG00000175899.14,chr12,9115763,9116193,TSS,True,860,1896
ENSG00000150991.14,chr12,124914586,124914848,TSS,False,223,697
ENSG00000058272.18,chr12,79797240,79797395,PAS,True,27,102
ENSG00000058272.18,chr12,79808493,79808577,PAS,True,88,102
ENSG00000151239.13,chr12,43806220,43806611,TSS,True,12,112
ENSG00000111371.15,chr12,46268525,46269447,TSS,True,654,833
ENSG00000111371.15,chr12,46268864,46269414,TSS,True,599,833
ENSG00000022840.15,chr12,120563070,120563346,3AS,False,1307,1464
ENSG00000022840.15,chr12,120534343,120534968,TSS,True,161,1530
ENSG00000111605.17,chr12,69260197,69262372,3AS,True,92,129
ENSG00000111605.17,chr12,69239539,69239706,TSS,True,15,129
ENSG00000123416.15,chr12,49131297,49131398,TSS,False,205,493
ENSG00000123416.15,chr12,49129499,49131393,TSS,True,422,493
ENSG00000123416.15,chr12,49129241,49129374,TSS,True,423,493
ENSG00000076555.15,chr12,109265386,109265525,TSS,True,133,178
ENSG00000076555.15,chr12,109266235,109268226,PAS,True,17,145
ENSG00000111596.12,chr12,70319364,70335437,ES,False,17,129
ENSG00000059758.7,chr12,96280279,96280807,IR,True,62,108
ENSG00000059758.7,chr12,96278246,96280885,PAS,True,67,111
ENSG00000059758.7,chr12,96278226,96280279,PAS,False,49,111
ENSG00000229117.8,chr12,56116425,56116659,TSS,True,22,180
ENSG00000170515.13,chr12,56111475,56111529,PAS,False,90,173
ENSG00000170515.13,chr12,56112822,56114677,PAS,True,92,173
ENSG00000159403.16,chr12,7092386,7092570,TSS,True,94,333
ENSG00000159403.16,chr12,7091451,7092447,TSS,True,290,333
ENSG00000166598.14,chr12,103930362,103930564,TSS,True,88,574
ENSG00000166598.14,chr12,103947632,103948555,PAS,True,123,574
ENSG00000123358.19,chr12,52051370,52051568,TSS,True,236,269
ENSG00000123358.19,chr12,52054325,52055204,TSS,True,129,269
ENSG00000123358.19,chr12,52043710,52043911,TSS,True,207,270
ENSG00000135404.11,chr12,55728952,55729106,TSS,False,15,106
ENSG00000111666.10,chr12,101726404,101728900,5AS,True,132,155
ENSG00000111666.10,chr12,101726293,101729070,PAS,True,160,180
ENSG00000111666.10,chr12,101728900,101729074,PAS,True,28,183
ENSG00000004478.7,chr12,2794937,2795244,TSS,True,19,105
ENSG00000004478.7,chr12,2794996,2797871,TSS,True,93,105
ENSG00000118971.7,chr12,4273756,4274235,TSS,False,223,268
ENSG00000086598.10,chr12,123586939,123590341,ES,True,149,591
ENSG00000174437.16,chr12,110342226,110342448,TSS,True,1792,2955
ENSG00000174437.16,chr12,110346057,110346118,TSS,True,2557,2955
ENSG00000110799.13,chr12,6018364,6019697,TSS,True,189,216
ENSG00000110799.13,chr12,5993861,5994182,TSS,True,158,215
ENSG00000110799.13,chr12,5976110,5976217,TSS,True,187,214
ENSG00000197111.15,chr12,53461143,53462492,3AS,False,123,173
ENSG00000197111.15,chr12,53462567,53465931,ES,False,45,143
ENSG00000197111.15,chr12,53462567,53467220,ES,False,25,173
ENSG00000197111.15,chr12,53467293,53468776,ES,False,39,153
ENSG00000197111.15,chr12,53467843,53468779,3AS,False,21,135
ENSG00000197111.15,chr12,53452104,53452376,TSS,True,26,184
ENSG00000175203.15,chr12,57535845,57546027,5AS,True,377,504
ENSG00000186815.12,chr12,113221418,113221626,TSS,True,142,181
ENSG00000111652.9,chr12,6724152,6724613,5AS,False,59,465
ENSG00000111652.9,chr12,6724179,6724613,5AS,False,327,406
ENSG00000111652.9,chr12,6724014,6724179,TSS,True,166,495
ENSG00000111652.9,chr12,6723952,6724152,TSS,True,436,495
ENSG00000111652.9,chr12,6724099,6724250,TSS,True,417,495
ENSG00000060237.16,chr12,752536,754324,TSS,True,187,504
ENSG00000060237.16,chr12,884950,886084,TSS,True,151,183
ENSG00000060237.16,chr12,859244,859389,PAS,False,200,318
ENSG00000060237.16,chr12,861012,861140,PAS,False,160,321
ENSG00000075415.12,chr12,98593740,98593978,IR,False,127,156
ENSG00000177169.9,chr12,131915539,131916159,TSS,False,162,198
ENSG00000177169.9,chr12,131917434,131917554,TSS,True,151,198
ENSG00000177169.9,chr12,131918973,131919384,TSS,False,173,198
ENSG00000175727.13,chr12,122133439,122133987,TSS,True,109,296
ENSG00000028203.17,chr12,95266632,95270050,3AS,False,71,107
ENSG00000028203.17,chr12,95217424,95217886,TSS,True,19,122
ENSG00000135486.17,chr12,54282874,54283811,ES,False,1559,1976
ENSG00000198015.12,chr12,93467554,93469191,3AS,False,71,101
ENSG00000187778.13,chr12,49568047,49568150,TSS,True,123,228
ENSG00000187778.13,chr12,49565528,49568106,TSS,True,176,228
ENSG00000187778.13,chr12,49564736,49568112,TSS,True,201,228
ENSG00000139620.12,chr12,48655060,48660467,5AS,False,20,114
ENSG00000139620.12,chr12,48682186,48682259,TSS,True,13,115
ENSG00000110906.12,chr12,109477259,109477352,TSS,True,78,132
ENSG00000166986.14,chr12,57487988,57488199,TSS,True,48,256
ENSG00000111684.10,chr12,7018273,7018924,TSS,True,24,149
ENSG00000012822.15,chr12,53727403,53727492,TSS,True,49,186
ENSG00000111144.9,chr12,96003064,96006313,ES,False,35,161
ENSG00000111321.10,chr12,6384085,6384454,TSS,True,65,112
ENSG00000111321.10,chr12,6385638,6386162,TSS,True,79,112
ENSG00000111321.10,chr12,6385968,6386444,TSS,True,91,112
ENSG00000182326.14,chr12,7060877,7061838,3AS,False,71,236
ENSG00000182326.14,chr12,7060675,7060877,TSS,True,35,271
ENSG00000181929.12,chr12,49005543,49013061,ES,False,38,152
ENSG00000181929.12,chr12,49018731,49018829,TSS,True,19,161
ENSG00000176485.11,chr11,63614068,63614384,IR,True,52,235
ENSG00000176485.11,chr11,63613999,63614447,TSS,True,58,249
ENSG00000176485.11,chr11,63614384,63614559,TSS,False,197,249
ENSG00000175582.19,chr11,73760565,73761232,TSS,True,78,158
ENSG00000166444.18,chr11,8717740,8718049,TSS,True,120,182
ENSG00000166444.18,chr11,8729949,8731191,TSS,True,163,185
ENSG00000166444.18,chr11,8810516,8810940,TSS,True,136,185
ENSG00000173933.20,chr11,66638752,66639699,5AS,False,77,103
ENSG00000173933.20,chr11,66638657,66638752,TSS,True,37,114
ENSG00000173933.20,chr11,66638683,66638893,TSS,True,88,114
ENSG00000173933.20,chr11,66646026,66646471,PAS,True,15,113
ENSG00000214063.10,chr11,842831,842915,TSS,True,71,202
ENSG00000214063.10,chr11,843185,844186,TSS,True,180,202
ENSG00000133318.13,chr11,63681778,63749990,ES,False,131,148
ENSG00000133318.13,chr11,63681446,63681778,TSS,True,20,173
ENSG00000109846.7,chr11,111911523,111911816,TSS,True,65,223
ENSG00000197702.12,chr11,12377495,12377783,TSS,True,78,205
ENSG00000168056.15,chr11,65539881,65540244,ES,False,57,140
ENSG00000168056.15,chr11,65546441,65546793,TSS,True,126,145
ENSG00000168056.15,chr11,65547689,65547811,TSS,True,128,145
ENSG00000168056.15,chr11,65547919,65549708,TSS,True,104,145
ENSG00000186635.14,chr11,72688537,72693324,ES,False,112,128
ENSG00000186635.14,chr11,72721849,72722565,TSS,True,103,131
ENSG00000186635.14,chr11,72699004,72699106,TSS,True,110,131
ENSG00000014216.15,chr11,65181225,65181410,TSS,False,278,310
ENSG00000014216.15,chr11,65181270,65182013,TSS,True,150,310
ENSG00000014216.15,chr11,65204679,65204867,TSS,True,277,308
ENSG00000129170.9,chr11,19201953,19201989,TSS,True,139,408
ENSG00000129170.9,chr11,19188135,19188295,TSS,True,297,408
ENSG00000085733.15,chr11,70420510,70422939,ES,False,99,137
ENSG00000085733.15,chr11,70398392,70398614,TSS,True,145,270
ENSG00000149564.11,chr11,124754340,124754640,5AS,False,122,142
ENSG00000149564.11,chr11,124762084,124762332,TSS,True,23,146
ENSG00000165915.13,chr11,47415159,47415287,IR,False,116,129
ENSG00000165915.13,chr11,47408441,47408662,TSS,True,40,138
ENSG00000165915.13,chr11,47410083,47410395,TSS,True,119,138
ENSG00000165915.13,chr11,47415287,47416590,PAS,False,15,131
ENSG00000134571.10,chr11,47331881,47332078,IR,True,16,148
ENSG00000134571.10,chr11,47338679,47339650,IR,True,84,113
ENSG00000134571.10,chr11,47339790,47341121,5AS,True,17,110
ENSG00000134571.10,chr11,47346384,47347425,3AS,True,179,1393
ENSG00000134571.10,chr11,47346384,47347425,IR,True,179,239
ENSG00000134571.10,chr11,47352622,47352764,TSS,False,4026,4563
ENSG00000134571.10,chr11,47341137,47341486,TSS,True,3639,4338
ENSG00000186642.15,chr11,72642253,72642455,TSS,True,65,103
ENSG00000186642.15,chr11,72581356,72581458,TSS,True,79,102
ENSG00000186642.15,chr11,72581876,72581952,TSS,True,89,102
ENSG00000150687.11,chr11,86800450,86800651,TSS,True,33,258
ENSG00000133789.14,chr11,9664064,9664278,TSS,True,53,208
ENSG00000149557.13,chr11,125445742,125446111,PAS,True,32,104
ENSG00000149557.13,chr11,125487732,125489822,PAS,True,72,104
ENSG00000076053.10,chr11,114402915,114405708,3AS,False,47,162
ENSG00000109906.13,chr11,114059570,114059882,TSS,True,36,241
ENSG00000124942.13,chr11,62433540,62433891,PAS,True,292,327
ENSG00000124942.13,chr11,62529948,62534074,PAS,True,40,266
ENSG00000124942.13,chr11,62546659,62546870,TSS,True,71,327
ENSG00000068976.13,chr11,64755446,64755550,TSS,True,184,298
ENSG00000068976.13,chr11,64759655,64760007,TSS,True,248,299
ENSG00000068976.13,chr11,64757778,64757914,TSS,True,238,299
ENSG00000187079.16,chr11,12879747,12879842,TSS,True,120,136
ENSG00000110697.12,chr11,67493837,67493921,IR,False,326,375
ENSG00000110697.12,chr11,67496345,67497230,3AS,False,77,261
ENSG00000110697.12,chr11,67496177,67497207,TSS,True,303,378
ENSG00000110697.12,chr11,67497230,67497652,TSS,True,327,378
