gene,chr,start,end,splice_type,novel,GM12878_ENCFF219UJG_in_cov,GM12878_ENCFF219UJG_total_cov
ENSG00000182196.13,chr12,122981266,122981594,IR,False,116,149
ENSG00000182196.13,chr12,122981809,122982030,IR,False,26,230
ENSG00000182196.13,chr12,122980468,122980745,TSS,True,155,288
ENSG00000182196.13,chr12,122980680,122980812,TSS,True,248,288
ENSG00000182196.13,chr12,122982464,122982538,TSS,True,248,287
ENSG00000110955.8,chr12,56645836,56646068,TSS,True,526,1148
ENSG00000135390.18,chr12,53676052,53676736,TSS,True,72,297
ENSG00000135390.18,chr12,53672575,53674181,TSS,True,251,297
ENSG00000111481.9,chr12,54325108,54325181,TSS,True,68,146
ENSG00000196531.10,chr12,56725262,56725531,TSS,True,275,1230
ENSG00000196531.10,chr12,56712785,56712827,TSS,True,1085,1223
ENSG00000175215.10,chr12,57846371,57846962,TSS,True,76,111
ENSG00000198431.15,chr12,104286893,104287109,TSS,True,87,184
ENSG00000198431.15,chr12,104286761,104289040,TSS,True,144,184
ENSG00000089053.12,chr12,121328458,121330582,3AS,False,104,305
ENSG00000089053.12,chr12,121346031,121346895,IR,False,261,294
ENSG00000089053.12,chr12,121352133,121352462,TSS,True,53,346
ENSG00000080371.5,chr12,71754847,71755288,TSS,False,22,102
ENSG00000235162.8,chr12,105348626,105366616,ES,False,29,277
ENSG00000089693.10,chr12,6752938,6753141,TSS,True,31,148
ENSG00000139352.3,chr12,102958002,102959002,TSS,False,17,144
ENSG00000167553.15,chr12,49265010,49265184,TSS,True,364,489
ENSG00000135506.15,chr12,57715970,57716091,3AS,False,155,215
ENSG00000135506.15,chr12,57718376,57718992,5AS,False,32,235
ENSG00000135506.15,chr12,57719182,57720405,ES,False,107,234
ENSG00000135506.15,chr12,57693960,57694323,TSS,True,33,249
ENSG00000139626.15,chr12,53200446,53201117,5AS,False,128,613
ENSG00000139626.15,chr12,53200446,53207201,ES,False,69,680
ENSG00000139626.15,chr12,53207201,53207306,TSS,True,428,1112
ENSG00000111331.12,chr12,112938022,112938707,TSS,True,93,112
ENSG00000064115.10,chr12,27014077,27014424,TSS,True,18,136
ENSG00000139218.17,chr12,45925763,45928859,PAS,True,43,152
ENSG00000139218.17,chr12,45990352,45990614,TSS,True,44,183
ENSG00000177889.9,chr12,93441854,93441971,TSS,True,55,248
ENSG00000177889.9,chr12,93411052,93411301,TSS,True,219,248
ENSG00000076248.10,chr12,109097531,109097811,TSS,True,82,170
ENSG00000076248.10,chr12,109098146,109098638,TSS,True,93,170
ENSG00000196498.13,chr12,124567307,124567647,TSS,True,114,133
ENSG00000062485.18,chr12,56300159,56300392,TSS,True,51,317
ENSG00000111641.11,chr12,6566324,6566528,3AS,False,58,154
ENSG00000111641.11,chr12,6567922,6568206,5AS,False,95,156
ENSG00000111641.11,chr12,6568206,6568353,TSS,True,138,233
ENSG00000111641.11,chr12,6568138,6568306,TSS,True,172,233
ENSG00000173598.13,chr12,93395533,93398770,3AS,False,238,388
ENSG00000173598.13,chr12,93377868,93378421,TSS,True,96,489
ENSG00000123064.12,chr12,113159109,113161269,3AS,False,101,242
ENSG00000123064.12,chr12,113157180,113159112,PAS,True,105,246
ENSG00000123064.12,chr12,113157182,113159109,PAS,True,145,246
ENSG00000123064.12,chr12,113185277,113185495,TSS,True,119,267
ENSG00000152556.16,chr12,48119237,48119406,TSS,True,43,106
ENSG00000127314.17,chr12,68611043,68648698,5AS,False,118,179
ENSG00000127314.17,chr12,68610571,68611043,TSS,True,97,221
ENSG00000127314.17,chr12,68610868,68611052,TSS,True,161,221
ENSG00000111229.15,chr12,110450254,110450359,TSS,True,132,435
ENSG00000139613.11,chr12,56162358,56163765,PAS,True,43,129
ENSG00000139613.11,chr12,56180029,56181597,PAS,True,89,108
ENSG00000139613.11,chr12,56189350,56190295,TSS,True,23,129
ENSG00000010278.13,chr12,6200320,6200565,TSS,True,17,125
ENSG00000139697.13,chr12,123320808,123320866,PAS,True,15,102
ENSG00000139697.13,chr12,123364700,123365023,TSS,True,21,116
ENSG00000183283.15,chr12,51238812,51238920,TSS,False,25,160
ENSG00000179295.17,chr12,112482205,112486474,3AS,False,95,112
ENSG00000179295.17,chr12,112418882,112419125,TSS,True,20,144
ENSG00000179295.17,chr12,112505824,112509915,PAS,False,21,135
ENSG00000111674.8,chr12,6913884,6914659,TSS,True,38,155
ENSG00000073614.12,chr12,310884,310949,TSS,True,101,179
ENSG00000073614.12,chr12,388926,389635,TSS,True,106,182
ENSG00000150991.14,chr12,124914586,124914848,TSS,False,217,889
ENSG00000111678.10,chr12,6944005,6944173,TSS,True,110,160
ENSG00000111678.10,chr12,6945770,6946002,PAS,True,105,160
ENSG00000058272.18,chr12,79798584,79807225,ME,False,76,107
ENSG00000058272.18,chr12,79798584,79807225,ES,False,17,144
ENSG00000058272.18,chr12,79797240,79797395,PAS,True,26,176
ENSG00000003056.7,chr12,8940360,8941940,PAS,True,31,245
ENSG00000003056.7,chr12,8949487,8949968,TSS,True,34,263
ENSG00000150977.10,chr12,123436081,123436779,TSS,False,122,329
ENSG00000111371.15,chr12,46183054,46189071,PAS,True,20,128
ENSG00000111371.15,chr12,46268525,46269447,TSS,True,143,177
ENSG00000111371.15,chr12,46268864,46269414,TSS,True,98,177
ENSG00000134283.17,chr12,42325947,42326229,TSS,True,15,102
ENSG00000185163.9,chr12,132141420,132141497,IR,True,87,103
ENSG00000185163.9,chr12,132143992,132144392,TSS,False,34,131
ENSG00000176915.14,chr12,132755133,132761617,ES,True,90,102
ENSG00000176915.14,chr12,132725502,132727443,PAS,True,38,126
ENSG00000176915.14,chr12,132754284,132755133,PAS,True,89,103
ENSG00000176915.14,chr12,132761617,132762122,TSS,False,52,154
ENSG00000136003.15,chr12,108562736,108564278,IR,False,199,240
ENSG00000136003.15,chr12,108562554,108562736,TSS,True,63,283
ENSG00000136003.15,chr12,108562595,108564392,TSS,True,244,283
ENSG00000022840.15,chr12,120563070,120563346,3AS,False,233,270
ENSG00000022840.15,chr12,120534343,120534968,TSS,True,43,305
ENSG00000110917.7,chr12,120687124,120687531,TSS,True,249,464
ENSG00000134287.9,chr12,48957309,48957527,TSS,True,57,133
ENSG00000111605.17,chr12,69260197,69262372,3AS,True,156,211
ENSG00000111605.17,chr12,69239539,69239706,TSS,True,62,235
ENSG00000123416.15,chr12,49131297,49131398,TSS,False,1350,2709
ENSG00000135441.7,chr12,55716044,55716196,TSS,True,41,104
ENSG00000135441.7,chr12,55716469,55716717,TSS,True,66,104
ENSG00000111596.12,chr12,70242806,70243480,TSS,True,19,114
ENSG00000187109.13,chr12,76047718,76048392,IR,False,121,170
ENSG00000187109.13,chr12,76047718,76048420,5AS,False,77,146
ENSG00000187109.13,chr12,76047718,76048420,IR,False,77,126
ENSG00000187109.13,chr12,76044892,76048464,PAS,True,223,272
ENSG00000187109.13,chr12,76044744,76047718,PAS,True,155,353
ENSG00000187109.13,chr12,76046179,76049785,PAS,True,162,226
ENSG00000187109.13,chr12,76056099,76056161,PAS,True,171,198
ENSG00000187109.13,chr12,76049199,76049246,TSS,True,205,251
ENSG00000187109.13,chr12,76084566,76084782,TSS,True,177,354
ENSG00000187109.13,chr12,76048392,76048437,TSS,True,199,251
ENSG00000187109.13,chr12,76048420,76048437,TSS,True,225,251
ENSG00000229117.8,chr12,56116425,56116659,TSS,True,437,3384
ENSG00000088992.17,chr12,117099224,117099453,TSS,True,36,109
ENSG00000088992.17,chr12,117041946,117041971,TSS,True,74,104
ENSG00000123349.13,chr12,53295639,53297849,ES,False,35,195
ENSG00000123349.13,chr12,53295941,53296243,IR,False,145,162
ENSG00000123349.13,chr12,53295516,53295639,TSS,True,33,231
ENSG00000170515.13,chr12,56104303,56104825,TSS,True,160,601
ENSG00000170515.13,chr12,56111475,56111529,PAS,False,321,458
ENSG00000170515.13,chr12,56112822,56114677,PAS,True,168,458
ENSG00000111602.11,chr12,56432521,56433025,3AS,False,18,110
ENSG00000111602.11,chr12,56449309,56449457,TSS,True,49,152
ENSG00000166598.14,chr12,103930362,103930564,TSS,True,599,1447
ENSG00000166598.14,chr12,103937032,103937806,TSS,True,1221,1440
ENSG00000166598.14,chr12,103947362,103947430,TSS,True,696,994
ENSG00000166598.14,chr12,103947632,103948555,PAS,True,456,1435
ENSG00000166598.14,chr12,103938339,103938459,PAS,True,674,1095
ENSG00000089154.10,chr12,120142506,120142704,TSS,True,83,106
ENSG00000089154.10,chr12,120144305,120144750,TSS,True,94,106
ENSG00000089154.10,chr12,120144638,120144835,TSS,True,93,106
ENSG00000159335.15,chr12,6766149,6766750,TSS,True,59,109
ENSG00000159335.15,chr12,6769693,6769999,TSS,True,87,104
ENSG00000110921.13,chr12,109573774,109573873,TSS,True,19,129
ENSG00000110921.13,chr12,109596425,109598124,PAS,True,21,127
ENSG00000110921.13,chr12,109586753,109589601,PAS,True,106,120
ENSG00000166226.12,chr12,69601294,69601588,PAS,True,55,490
ENSG00000139722.6,chr12,122895951,122896140,TSS,True,53,107
ENSG00000136048.13,chr12,101877257,101877920,TSS,True,61,147
ENSG00000111361.12,chr12,123621023,123621920,PAS,True,22,179
ENSG00000111361.12,chr12,123633544,123633710,TSS,True,42,211
ENSG00000004478.7,chr12,2794937,2795244,TSS,True,46,142
ENSG00000004478.7,chr12,2794996,2797871,TSS,True,127,142
ENSG00000110880.10,chr12,108731428,108731991,TSS,True,58,147
ENSG00000070961.15,chr12,89630503,89630645,PAS,True,20,114
ENSG00000070961.15,chr12,89709218,89709634,TSS,False,98,129
ENSG00000070961.15,chr12,89708595,89709328,TSS,False,52,129
ENSG00000135148.11,chr12,112125520,112125618,TSS,True,43,147
ENSG00000118971.7,chr12,4273756,4274235,TSS,False,224,610
ENSG00000205352.10,chr12,53441792,53442694,5AS,False,99,117
ENSG00000205352.10,chr12,53441712,53441792,TSS,False,67,166
ENSG00000166888.11,chr12,57111128,57112263,TSS,True,91,135
ENSG00000139641.12,chr12,56128093,56128709,TSS,True,43,112
ENSG00000184992.10,chr12,124993638,124994003,TSS,False,27,129
ENSG00000111640.14,chr12,6534455,6534569,TSS,True,969,5913
ENSG00000197111.15,chr12,53461143,53462492,3AS,False,168,273
ENSG00000197111.15,chr12,53462567,53467220,ME,False,106,120
ENSG00000197111.15,chr12,53462567,53465931,ES,False,106,247
ENSG00000197111.15,chr12,53467293,53468776,ES,False,59,243
ENSG00000197111.15,chr12,53467843,53468779,3AS,False,49,233
ENSG00000197111.15,chr12,53452104,53452376,TSS,True,238,400
ENSG00000197111.15,chr12,53459404,53461143,TSS,True,292,396
ENSG00000111011.17,chr12,122508447,122511108,3AS,False,47,104
ENSG00000111011.17,chr12,122519029,122521384,ES,False,95,109
ENSG00000111011.17,chr12,122503584,122505706,PAS,True,47,141
ENSG00000111011.17,chr12,122511117,122511188,PAS,False,122,139
ENSG00000111011.17,chr12,122526847,122527009,TSS,True,21,147
ENSG00000175203.15,chr12,57547027,57547280,TSS,True,90,268
ENSG00000089022.13,chr12,111889000,111890039,5AS,False,60,100
ENSG00000089022.13,chr12,111841974,111842769,TSS,True,13,112
ENSG00000089022.13,chr12,111892966,111893434,PAS,True,11,109
ENSG00000111725.10,chr12,119667868,119668403,TSS,True,15,117
ENSG00000213782.7,chr12,12813342,12813454,TSS,True,21,169
ENSG00000135655.15,chr12,62260055,62260503,TSS,True,21,123
ENSG00000135655.15,chr12,62404192,62409721,PAS,True,32,111
ENSG00000135655.15,chr12,62335165,62336696,PAS,True,97,108
ENSG00000060237.16,chr12,752536,754324,TSS,True,80,162
ENSG00000060237.16,chr12,859244,859389,PAS,False,63,104
ENSG00000060237.16,chr12,861012,861140,PAS,False,67,112
ENSG00000050405.13,chr12,50192561,50195829,3AS,False,86,101
ENSG00000050405.13,chr12,50175782,50178069,PAS,True,12,115
ENSG00000050405.13,chr12,50222020,50222680,TSS,True,26,119
ENSG00000075415.12,chr12,98593626,98593740,TSS,True,111,626
ENSG00000111581.9,chr12,68686883,68687073,TSS,True,14,129
ENSG00000111581.9,chr12,68734707,68734827,PAS,True,104,127
ENSG00000111581.9,chr12,68742354,68743974,PAS,True,38,129
ENSG00000111716.12,chr12,21657750,21657845,TSS,False,234,1155
ENSG00000111679.16,chr12,6960137,6960239,TSS,True,589,659
ENSG00000111679.16,chr12,6951283,6951520,TSS,True,357,668
ENSG00000118308.15,chr12,25052956,25062819,ES,False,87,164
ENSG00000118308.15,chr12,25062900,25063722,3AS,False,28,167
ENSG00000118308.15,chr12,25052235,25052956,TSS,True,20,195
ENSG00000118308.15,chr12,25107816,25108378,PAS,True,42,203
ENSG00000198015.12,chr12,93467482,93467554,TSS,True,21,117
ENSG00000004700.15,chr12,21499615,21501412,5AS,False,15,108
ENSG00000004700.15,chr12,21501215,21501412,IR,False,37,130
ENSG00000004700.15,chr12,21501215,21501462,IR,False,14,107
ENSG00000004700.15,chr12,21501372,21501462,IR,False,35,128
ENSG00000004700.15,chr12,21501169,21501643,TSS,True,140,233
ENSG00000004700.15,chr12,21501412,21501657,TSS,True,180,233
ENSG00000004700.15,chr12,21501462,21501664,TSS,True,170,233
ENSG00000089248.6,chr12,112013385,112013609,TSS,True,29,155
ENSG00000187778.13,chr12,49568047,49568150,TSS,True,55,122
ENSG00000187778.13,chr12,49565528,49568106,TSS,True,95,121
ENSG00000060982.14,chr12,24948926,24949484,TSS,True,54,208
ENSG00000060982.14,chr12,24902946,24903524,TSS,False,184,205
ENSG00000174243.9,chr12,48852083,48852182,TSS,True,37,106
ENSG00000166986.14,chr12,57487988,57488199,TSS,True,38,334
ENSG00000157837.15,chr12,120903844,120904375,TSS,False,24,123
ENSG00000139146.13,chr12,31298224,31326023,ES,True,66,107
ENSG00000139146.13,chr12,31326023,31326200,TSS,True,26,137
ENSG00000139146.13,chr12,31323943,31324214,TSS,False,122,137
ENSG00000139168.7,chr12,42312765,42313198,PAS,True,70,126
ENSG00000139168.7,chr12,42313896,42313986,PAS,True,60,125
ENSG00000139168.7,chr12,42325923,42326140,TSS,True,21,128
ENSG00000139168.7,chr12,42317786,42318453,TSS,True,113,126
ENSG00000132274.15,chr11,5697343,5698314,IR,False,195,235
ENSG00000175463.11,chr11,67406692,67406826,IR,False,71,103
ENSG00000175463.11,chr11,67403760,67403940,TSS,False,119,144
ENSG00000175463.11,chr11,67403908,67403957,TSS,True,109,144
ENSG00000175463.11,chr11,67403902,67404354,TSS,True,104,144
ENSG00000173933.20,chr11,66638657,66638752,TSS,True,65,148
ENSG00000173933.20,chr11,66638683,66638893,TSS,True,132,148
ENSG00000173933.20,chr11,66646026,66646471,PAS,True,23,125
ENSG00000110047.17,chr11,64878060,64878679,TSS,True,261,380
ENSG00000149428.18,chr11,119045831,119046416,3AS,True,104,131
ENSG00000149428.18,chr11,119057152,119057252,TSS,False,164,185
ENSG00000149428.18,chr11,119051818,119051962,TSS,True,158,185
ENSG00000149428.18,chr11,119057019,119057202,TSS,False,143,185
ENSG00000110200.8,chr11,72109582,72109928,PAS,True,12,119
ENSG00000110200.8,chr11,72112649,72112788,TSS,True,33,120
ENSG00000110711.9,chr11,67483024,67483257,TSS,True,45,249
ENSG00000214026.10,chr11,1947287,1947379,TSS,True,35,157
ENSG00000160613.12,chr11,117205060,117206356,PAS,True,53,210
ENSG00000160613.12,chr11,117232026,117232625,TSS,True,73,210
ENSG00000110048.11,chr11,59574396,59576719,PAS,False,23,166
ENSG00000110048.11,chr11,59615302,59615802,TSS,False,31,181
ENSG00000137504.13,chr11,85662457,85663523,IR,False,70,124
ENSG00000137504.13,chr11,85663601,85663814,IR,False,51,138
ENSG00000137504.13,chr11,85659711,85662457,PAS,True,73,142
ENSG00000137504.13,chr11,85657993,85660597,PAS,False,125,142
ENSG00000137504.13,chr11,85663814,85665149,TSS,False,91,142
ENSG00000137504.13,chr11,85663523,85665129,TSS,True,115,142
ENSG00000074201.8,chr11,77637589,77637823,TSS,True,59,150
ENSG00000173113.6,chr11,64317448,64317558,TSS,True,30,291
ENSG00000110717.12,chr11,68030605,68030733,TSS,True,66,186
ENSG00000172890.12,chr11,71453180,71453381,TSS,True,38,140
ENSG00000172890.12,chr11,71501301,71501548,PAS,True,25,137
ENSG00000186635.14,chr11,72688537,72693324,ES,False,69,163
ENSG00000186635.14,chr11,72714151,72714323,TSS,True,148,190
ENSG00000186635.14,chr11,72721849,72722565,TSS,True,166,190
ENSG00000014216.15,chr11,65181270,65182013,TSS,True,211,506
ENSG00000167996.15,chr11,61967311,61967632,TSS,True,359,1793
ENSG00000162191.13,chr11,62678864,62679102,TSS,True,59,225
ENSG00000177600.8,chr11,809902,810039,TSS,True,441,1132
ENSG00000177600.8,chr11,810003,810357,TSS,True,846,1132
ENSG00000213619.9,chr11,47579018,47579158,TSS,True,48,139
ENSG00000126391.13,chr11,65389528,65394040,ES,False,20,124
ENSG00000126391.13,chr11,65386581,65386761,TSS,True,74,206
ENSG00000126391.13,chr11,65411241,65413525,PAS,True,16,148
ENSG00000110700.6,chr11,17077618,17077715,TSS,True,339,1488
ENSG00000110700.6,chr11,17075096,17075199,TSS,True,1172,1488
ENSG00000110031.12,chr11,58575759,58575898,TSS,True,23,167
ENSG00000110324.10,chr11,117986355,117986534,TSS,True,17,100
ENSG00000239306.4,chr11,66616607,66617057,TSS,True,44,115
ENSG00000239306.4,chr11,66625029,66625678,TSS,True,82,113
ENSG00000133789.14,chr11,9664064,9664278,TSS,True,47,170
ENSG00000133789.14,chr11,9740254,9740347,TSS,True,141,167
ENSG00000149557.13,chr11,125445742,125446111,PAS,True,28,172
ENSG00000149557.13,chr11,125487732,125489822,PAS,True,145,167
ENSG00000149557.13,chr11,125496120,125496331,TSS,False,25,185
ENSG00000109971.13,chr11,123062063,123062238,TSS,True,1172,4851
ENSG00000109971.13,chr11,123058631,123058676,TSS,True,4253,4846
ENSG00000172500.12,chr11,65885186,65885529,5AS,False,113,133
ENSG00000172500.12,chr11,65888333,65888555,TSS,True,22,150
ENSG00000149182.14,chr11,47173840,47175014,3AS,False,161,190
ENSG00000149182.14,chr11,47176781,47177624,TSS,True,34,229
ENSG00000198382.8,chr11,76140710,76144229,PAS,True,32,122
ENSG00000198382.8,chr11,75961443,75961549,PAS,True,99,119
ENSG00000149480.6,chr11,62601422,62601983,TSS,True,54,105
ENSG00000149480.6,chr11,62601022,62601293,TSS,False,92,105
ENSG00000168071.21,chr11,64340264,64340606,5AS,True,18,153
ENSG00000168071.21,chr11,64342375,64342521,3AS,False,144,163
ENSG00000168071.21,chr11,64351255,64351475,IR,False,156,182
ENSG00000168071.21,chr11,64353813,64355193,ES,False,28,197
ENSG00000168071.21,chr11,64354028,64355193,5AS,False,22,169
ENSG00000168071.21,chr11,64340193,64340326,TSS,False,112,247
ENSG00000168071.21,chr11,64357038,64357534,PAS,True,35,244
ENSG00000168071.21,chr11,64349550,64350869,PAS,True,177,205
ENSG00000156587.15,chr11,57567584,57567838,TSS,False,34,287
ENSG00000109920.12,chr11,47716493,47717512,PAS,True,90,131
ENSG00000109920.12,chr11,47743003,47744163,PAS,True,94,115
ENSG00000109920.12,chr11,47744443,47746394,PAS,True,98,115
ENSG00000109920.12,chr11,47767068,47767460,TSS,True,61,132
ENSG00000109920.12,chr11,47767062,47767462,TSS,True,107,132
ENSG00000110697.12,chr11,67496177,67497207,TSS,True,106,123
ENSG00000110697.12,chr11,67497230,67497652,TSS,True,109,123
ENSG00000110619.17,chr11,3001248,3001969,5AS,False,83,141
ENSG00000110619.17,chr11,3042256,3057342,ES,False,118,134
ENSG00000110619.17,chr11,3000919,3001248,PAS,True,22,163
ENSG00000110619.17,chr11,3005361,3005433,PAS,True,146,163
ENSG00000110619.17,chr11,3057342,3057462,TSS,True,44,180
ENSG00000052841.14,chr11,43358871,43359113,TSS,True,14,103
ENSG00000052841.14,chr11,43493772,43494931,PAS,True,25,100
ENSG00000177963.14,chr11,207496,208938,TSS,True,33,145
ENSG00000134824.13,chr11,61827817,61828597,TSS,True,295,378
ENSG00000134824.13,chr11,61865637,61867354,PAS,True,19,113
ENSG00000129084.17,chr11,14513887,14514402,IR,False,180,204
ENSG00000129084.17,chr11,14519041,14520296,5AS,False,174,199
ENSG00000129084.17,chr11,14520296,14520407,TSS,False,113,287
ENSG00000110066.14,chr11,68154823,68159171,PAS,True,62,103
ENSG00000110066.14,chr11,68213476,68213873,TSS,True,56,106
ENSG00000110066.14,chr11,68213137,68213353,TSS,True,72,106
ENSG00000197345.12,chr11,68903722,68903837,TSS,True,29,120
ENSG00000197345.12,chr11,68896514,68896643,TSS,True,98,120
ENSG00000026508.18,chr11,35190065,35214851,ES,False,224,249
ENSG00000026508.18,chr11,35139014,35139370,TSS,True,184,433
ENSG00000026508.18,chr11,35229128,35232402,PAS,True,46,294
ENSG00000137492.7,chr11,76361063,76365851,ES,False,81,104
ENSG00000167325.14,chr11,4094691,4095031,TSS,True,29,198
ENSG00000085063.15,chr11,33722463,33736381,ES,False,108,132
ENSG00000085063.15,chr11,33736381,33736477,TSS,True,50,182
ENSG00000172977.12,chr11,65711996,65712279,TSS,True,51,112
ENSG00000172977.12,chr11,65712002,65712445,TSS,True,82,112
ENSG00000175467.14,chr11,65961262,65962093,TSS,True,23,213
ENSG00000168066.20,chr11,64765518,64766899,3AS,False,92,113
ENSG00000168066.20,chr11,64767246,64767570,3AS,False,15,118
ENSG00000168066.20,chr11,64764599,64766155,PAS,True,120,142
ENSG00000168066.20,chr11,64764603,64765518,PAS,True,71,177
ENSG00000168066.20,chr11,64778361,64778780,TSS,False,87,177
ENSG00000213445.9,chr11,65638079,65638182,TSS,False,208,378
ENSG00000213445.9,chr11,65638128,65641600,TSS,True,266,378
ENSG00000146670.9,chr11,65083932,65084180,TSS,True,66,308
