gene,chr,start,end,splice_type,novel,mammary_epithelial_cell_ENCFF903XBV_in_cov,mammary_epithelial_cell_ENCFF903XBV_total_cov
ENSG00000151239.13,chr12,43806220,43806611,TSS,True,36,354
ENSG00000111371.15,chr12,46268525,46269447,TSS,True,148,201
ENSG00000111371.15,chr12,46268864,46269414,TSS,True,139,201
ENSG00000139350.11,chr12,96907086,96907300,TSS,True,23,119
ENSG00000134283.17,chr12,42326229,42335882,ES,False,84,107
ENSG00000134283.17,chr12,42335974,42355160,ES,False,40,109
ENSG00000134283.17,chr12,42375074,42387455,ES,False,11,106
ENSG00000176915.14,chr12,132755133,132761617,ES,True,237,270
ENSG00000176915.14,chr12,132725502,132727443,PAS,True,32,293
ENSG00000176915.14,chr12,132761617,132762122,TSS,False,35,306
ENSG00000022840.15,chr12,120563070,120563346,3AS,False,237,275
ENSG00000022840.15,chr12,120534343,120534968,TSS,True,34,312
ENSG00000134287.9,chr12,48957309,48957527,TSS,True,88,201
ENSG00000111605.17,chr12,69257905,69258589,ES,False,99,112
ENSG00000111605.17,chr12,69260197,69262372,3AS,True,90,114
ENSG00000111605.17,chr12,69239539,69239706,TSS,True,23,133
ENSG00000172819.16,chr12,53227687,53231168,ES,False,97,108
ENSG00000172819.16,chr12,53231973,53232251,TSS,True,82,170
ENSG00000172819.16,chr12,53219949,53220383,TSS,True,131,170
ENSG00000123352.17,chr12,49367587,49460769,ES,False,55,115
ENSG00000123352.17,chr12,49366865,49367587,TSS,True,16,131
ENSG00000135441.7,chr12,55716044,55716196,TSS,True,41,180
ENSG00000135441.7,chr12,55716469,55716717,TSS,True,147,180
ENSG00000064102.14,chr12,26914128,26916001,ES,False,12,119
ENSG00000111639.7,chr12,6493057,6493262,TSS,True,222,585
ENSG00000074527.11,chr12,95790254,95791334,TSS,True,14,100
ENSG00000111596.12,chr12,70242806,70243480,TSS,True,19,169
ENSG00000187109.13,chr12,76047718,76048392,IR,False,93,115
ENSG00000187109.13,chr12,76047718,76048420,5AS,False,28,119
ENSG00000187109.13,chr12,76044892,76048464,PAS,True,185,207
ENSG00000187109.13,chr12,76044744,76047718,PAS,True,88,209
ENSG00000187109.13,chr12,76046179,76049785,PAS,True,140,194
ENSG00000187109.13,chr12,76084566,76084782,TSS,True,56,215
ENSG00000023697.12,chr12,15911262,15911414,TSS,True,28,235
ENSG00000229117.8,chr12,56116425,56116659,TSS,True,1334,8708
ENSG00000166598.14,chr12,103930362,103930564,TSS,True,192,1200
ENSG00000111319.12,chr12,6374367,6375475,TSS,True,94,108
ENSG00000111319.12,chr12,6375504,6376239,TSS,True,90,108
ENSG00000111615.13,chr12,75511512,75511657,TSS,True,44,157
ENSG00000072041.16,chr12,84859490,84862006,PAS,True,35,259
ENSG00000072041.16,chr12,84912522,84913329,TSS,True,32,275
ENSG00000170633.16,chr12,121400218,121416158,ES,False,141,162
ENSG00000135404.11,chr12,55728952,55729106,TSS,False,206,1422
ENSG00000196465.10,chr12,56152573,56152631,TSS,True,121,153
ENSG00000196465.10,chr12,56155558,56155592,TSS,True,53,153
ENSG00000170855.3,chr12,120446225,120446384,TSS,False,21,178
ENSG00000110844.13,chr12,49643397,49643690,IR,False,21,146
ENSG00000110844.13,chr12,49643752,49643860,IR,True,21,146
ENSG00000110844.13,chr12,49644004,49644099,IR,True,19,144
ENSG00000110844.13,chr12,49644099,49644668,PAS,True,129,148
ENSG00000111012.9,chr12,57765211,57765296,IR,False,70,129
ENSG00000111012.9,chr12,57765010,57765580,TSS,True,98,150
ENSG00000111012.9,chr12,57766846,57767169,TSS,True,100,150
ENSG00000111012.9,chr12,57765296,57765924,TSS,True,133,150
ENSG00000159335.15,chr12,6766149,6766750,TSS,True,173,413
ENSG00000139722.6,chr12,122868558,122870889,3AS,True,14,112
ENSG00000139722.6,chr12,122895951,122896140,TSS,True,55,173
ENSG00000004478.7,chr12,2794937,2795244,TSS,True,83,344
ENSG00000110880.10,chr12,108731428,108731991,TSS,True,123,273
ENSG00000070961.15,chr12,89588048,89591295,PAS,True,32,144
ENSG00000070961.15,chr12,89630503,89630645,PAS,True,111,137
ENSG00000070961.15,chr12,89709218,89709634,TSS,False,139,162
ENSG00000070961.15,chr12,89708595,89709328,TSS,False,57,162
ENSG00000118971.7,chr12,4273756,4274235,TSS,False,239,695
ENSG00000205352.10,chr12,53441712,53441792,TSS,False,83,430
ENSG00000166908.17,chr12,57599211,57600323,ES,False,18,125
ENSG00000166888.11,chr12,57095403,57096761,PAS,True,18,120
ENSG00000166888.11,chr12,57111128,57112263,TSS,True,257,318
ENSG00000139641.12,chr12,56133873,56134109,3AS,False,320,356
ENSG00000139641.12,chr12,56128093,56128709,TSS,True,64,404
ENSG00000111665.11,chr12,6851221,6852357,TSS,True,35,115
ENSG00000120860.10,chr12,102039975,102044104,3AS,False,24,195
ENSG00000065357.19,chr12,55932123,55936422,5AS,False,231,321
ENSG00000065357.19,chr12,55932009,55932123,TSS,True,229,470
ENSG00000065357.19,chr12,55932025,55932255,TSS,True,384,470
ENSG00000111640.14,chr12,6534455,6534569,TSS,True,1453,9026
ENSG00000197111.15,chr12,53452104,53452376,TSS,True,230,269
ENSG00000197111.15,chr12,53459404,53461143,TSS,True,238,269
ENSG00000185479.5,chr12,52451538,52452286,TSS,False,1660,3165
ENSG00000185479.5,chr12,52448841,52448933,TSS,True,2622,3165
ENSG00000111011.17,chr12,122508447,122511108,3AS,False,138,298
ENSG00000111011.17,chr12,122519029,122521384,ES,False,249,277
ENSG00000175203.15,chr12,57547027,57547280,TSS,True,503,789
ENSG00000111652.9,chr12,6724152,6724613,5AS,False,22,137
ENSG00000111652.9,chr12,6724179,6724613,5AS,False,93,117
ENSG00000111652.9,chr12,6724014,6724179,TSS,True,107,203
ENSG00000111652.9,chr12,6723952,6724152,TSS,True,181,203
ENSG00000111652.9,chr12,6724099,6724250,TSS,True,180,203
ENSG00000111652.9,chr12,6724046,6724818,TSS,True,180,203
ENSG00000050405.13,chr12,50192561,50195829,3AS,False,552,617
ENSG00000050405.13,chr12,50222020,50222680,TSS,True,102,679
ENSG00000075415.12,chr12,98593740,98593974,IR,False,702,792
ENSG00000075415.12,chr12,98593740,98593978,IR,False,42,132
ENSG00000075415.12,chr12,98593626,98593740,TSS,True,164,908
ENSG00000075415.12,chr12,98593685,98594135,TSS,True,817,908
ENSG00000175727.13,chr12,122078703,122079266,TSS,False,86,100
ENSG00000175727.13,chr12,122133439,122133987,TSS,True,69,100
ENSG00000028203.17,chr12,95266632,95270050,3AS,False,63,100
ENSG00000028203.17,chr12,95296258,95300164,ES,False,93,109
ENSG00000028203.17,chr12,95217424,95217886,TSS,True,40,123
ENSG00000028203.17,chr12,95217878,95218345,TSS,False,107,123
ENSG00000139624.12,chr12,50167100,50167468,TSS,True,22,104
ENSG00000111716.12,chr12,21657750,21657845,TSS,False,153,1282
ENSG00000139637.13,chr12,53299694,53299953,TSS,True,27,133
ENSG00000139637.13,chr12,53299686,53300262,TSS,True,113,133
ENSG00000198015.12,chr12,93467554,93469191,3AS,False,206,320
ENSG00000004700.15,chr12,21501169,21501643,TSS,True,88,151
ENSG00000004700.15,chr12,21501412,21501657,TSS,True,125,151
ENSG00000004700.15,chr12,21501462,21501664,TSS,True,115,151
ENSG00000089248.6,chr12,112013385,112013609,TSS,True,42,269
ENSG00000110906.12,chr12,109458078,109460635,3AS,False,94,130
ENSG00000110906.12,chr12,109477259,109477352,TSS,True,45,173
ENSG00000139211.6,chr12,47079065,47079141,IR,True,91,147
ENSG00000139211.6,chr12,47079065,47079146,5AS,False,11,102
ENSG00000139211.6,chr12,47079065,47079461,ES,False,137,236
ENSG00000139211.6,chr12,47076455,47079065,PAS,True,56,295
ENSG00000139211.6,chr12,47079461,47080427,TSS,True,61,295
ENSG00000157837.15,chr12,120903844,120904375,TSS,False,33,135
ENSG00000139146.13,chr12,31326023,31326200,TSS,True,50,146
ENSG00000139146.13,chr12,31323943,31324214,TSS,False,110,146
ENSG00000111321.10,chr12,6384085,6384454,TSS,True,119,287
ENSG00000111321.10,chr12,6385968,6386444,TSS,True,248,283
ENSG00000181929.12,chr12,49018731,49018829,TSS,True,46,138
ENSG00000181929.12,chr12,49013061,49013229,TSS,True,123,138
ENSG00000139168.7,chr12,42312765,42313198,PAS,True,16,130
ENSG00000139168.7,chr12,42313896,42313986,PAS,True,113,129
ENSG00000175582.19,chr11,73716362,73720845,ME,False,150,263
ENSG00000175582.19,chr11,73760565,73761232,TSS,True,82,348
ENSG00000173933.20,chr11,66640123,66646026,ES,False,31,156
ENSG00000173933.20,chr11,66638657,66638752,TSS,True,28,180
ENSG00000110200.8,chr11,72111281,72111411,3AS,False,34,129
ENSG00000110200.8,chr11,72111286,72111441,5AS,False,24,119
ENSG00000110200.8,chr11,72111286,72112649,ES,False,13,114
ENSG00000110200.8,chr11,72112649,72112788,TSS,True,37,183
ENSG00000214026.10,chr11,1947287,1947379,TSS,True,19,122
ENSG00000110048.11,chr11,59615302,59615802,TSS,False,22,114
ENSG00000137700.18,chr11,119030848,119030908,TSS,False,153,174
ENSG00000132254.12,chr11,6480423,6481230,3AS,False,75,102
ENSG00000132254.12,chr11,6474684,6477268,PAS,True,13,124
ENSG00000132254.12,chr11,6481230,6481549,TSS,True,19,131
ENSG00000168061.14,chr11,65041866,65044224,ES,False,93,118
ENSG00000197702.12,chr11,12377495,12377783,TSS,True,78,151
ENSG00000110717.12,chr11,68030605,68030733,TSS,True,104,586
ENSG00000172890.12,chr11,71453180,71453381,TSS,True,14,116
ENSG00000172890.12,chr11,71501301,71501548,PAS,True,29,114
ENSG00000172890.12,chr11,71460721,71460942,PAS,False,94,106
ENSG00000014216.15,chr11,65181270,65182013,TSS,True,281,786
ENSG00000149761.8,chr11,64226297,64226634,5AS,False,17,102
ENSG00000149761.8,chr11,64226427,64226634,IR,False,85,128
ENSG00000149761.8,chr11,64226247,64226297,TSS,False,132,149
ENSG00000149761.8,chr11,64226258,64226427,TSS,True,64,149
ENSG00000149761.8,chr11,64226273,64227132,TSS,True,108,149
ENSG00000154134.14,chr11,124878796,124879189,IR,False,105,125
ENSG00000154134.14,chr11,124876454,124876932,TSS,True,80,163
ENSG00000154134.14,chr11,124876161,124878436,TSS,True,140,163
ENSG00000162191.13,chr11,62678864,62679102,TSS,True,118,386
ENSG00000162191.13,chr11,62677926,62678113,TSS,True,300,386
ENSG00000085733.15,chr11,70420510,70422939,ES,False,39,113
ENSG00000085733.15,chr11,70435119,70435465,IR,False,14,127
ENSG00000085733.15,chr11,70398392,70398614,TSS,True,65,212
ENSG00000085733.15,chr11,70435025,70436584,PAS,True,53,168
ENSG00000085733.15,chr11,70407517,70407750,PAS,True,134,151
ENSG00000214530.9,chr11,72755753,72758529,ES,False,22,188
ENSG00000214530.9,chr11,72781663,72781915,TSS,True,170,344
ENSG00000214530.9,chr11,72757766,72757812,TSS,True,197,343
ENSG00000133316.15,chr11,62839506,62840399,TSS,True,25,143
ENSG00000177600.8,chr11,809902,810039,TSS,True,138,985
ENSG00000177600.8,chr11,812759,812880,PAS,True,105,985
ENSG00000149179.13,chr11,46936851,47052387,ES,False,14,107
ENSG00000149179.13,chr11,46936708,46936851,TSS,True,30,142
ENSG00000149179.13,chr11,47161463,47162247,PAS,True,40,120
ENSG00000165915.13,chr11,47408441,47408662,TSS,True,84,354
ENSG00000165915.13,chr11,47415287,47416590,PAS,False,44,330
ENSG00000159063.12,chr11,78101195,78103979,ES,False,105,123
ENSG00000110315.6,chr11,10541121,10541232,TSS,True,140,230
ENSG00000149557.13,chr11,125445742,125446111,PAS,True,147,821
ENSG00000149557.13,chr11,125487732,125489822,PAS,True,715,808
ENSG00000172500.12,chr11,65885186,65885529,5AS,False,223,258
ENSG00000172500.12,chr11,65888333,65888555,TSS,True,36,283
ENSG00000076053.10,chr11,114402915,114405708,3AS,False,57,170
ENSG00000166037.10,chr11,95817903,95818826,5AS,True,101,114
ENSG00000149357.9,chr11,72103182,72103310,TSS,True,192,472
ENSG00000149357.9,chr11,72098288,72098418,TSS,True,309,472
ENSG00000149182.14,chr11,47172333,47173425,ES,False,44,184
ENSG00000150779.11,chr11,112085462,112086639,ES,False,203,271
ENSG00000124942.13,chr11,62433540,62433891,PAS,True,54,174
ENSG00000124942.13,chr11,62546659,62546870,TSS,True,50,175
ENSG00000172830.12,chr11,67309968,67310163,3AS,False,13,106
ENSG00000172830.12,chr11,67303410,67303691,TSS,True,394,480
ENSG00000150316.11,chr11,94973497,94973576,TSS,False,16,154
ENSG00000137713.15,chr11,111766247,111766706,TSS,True,45,145
ENSG00000166670.9,chr11,102780486,102780627,TSS,False,13,102
ENSG00000156587.15,chr11,57567584,57567838,TSS,False,17,135
ENSG00000110429.13,chr11,33739848,33742084,PAS,True,39,122
ENSG00000110429.13,chr11,33742802,33746059,PAS,False,103,122
ENSG00000110429.13,chr11,33742781,33747320,PAS,True,105,122
ENSG00000197601.12,chr11,13668480,13668806,TSS,True,16,141
ENSG00000177106.15,chr11,722165,722400,IR,False,210,247
ENSG00000177106.15,chr11,705952,706288,TSS,True,130,345
ENSG00000181333.11,chr11,94021353,94021538,TSS,False,97,123
ENSG00000181333.11,chr11,94093624,94093640,TSS,True,105,121
ENSG00000181333.11,chr11,94101259,94101335,TSS,True,53,121
ENSG00000181333.11,chr11,94104527,94105759,PAS,True,101,115
ENSG00000181333.11,chr11,94111691,94113766,PAS,False,16,117
ENSG00000166337.9,chr11,6611957,6612647,TSS,True,45,185
ENSG00000137500.9,chr11,83274740,83280140,ES,False,24,227
ENSG00000137500.9,chr11,83280260,83285872,5AS,False,125,219
ENSG00000137500.9,chr11,83285552,83286398,TSS,True,154,230
ENSG00000137500.9,chr11,83285872,83286361,TSS,True,101,230
ENSG00000110619.17,chr11,3001248,3001969,5AS,False,249,350
ENSG00000110619.17,chr11,3042256,3057342,ES,False,296,339
ENSG00000052841.14,chr11,43493772,43494931,PAS,True,80,118
ENSG00000052841.14,chr11,43445930,43447227,PAS,True,68,116
ENSG00000052841.14,chr11,43401445,43402343,PAS,True,87,114
ENSG00000134824.13,chr11,61827817,61828597,TSS,True,72,103
ENSG00000168000.14,chr11,62705617,62706202,5AS,False,82,100
ENSG00000168000.14,chr11,62706202,62706322,TSS,False,51,133
ENSG00000168000.14,chr11,62705915,62706277,TSS,True,116,133
ENSG00000168000.14,chr11,62709146,62709536,TSS,True,118,133
ENSG00000129084.17,chr11,14520296,14520407,TSS,False,60,598
ENSG00000109929.9,chr11,121292726,121292816,TSS,True,25,226
ENSG00000168002.11,chr11,62761542,62761660,TSS,False,27,179
ENSG00000166483.10,chr11,9573214,9574509,TSS,False,23,107
ENSG00000166483.10,chr11,9573689,9576093,TSS,True,93,107
ENSG00000174684.6,chr11,66346489,66347610,TSS,False,145,176
ENSG00000026508.18,chr11,35190065,35204511,ES,False,151,1202
ENSG00000026508.18,chr11,35201195,35201670,3AS,False,476,1060
ENSG00000026508.18,chr11,35204640,35206114,3AS,False,182,1229
ENSG00000026508.18,chr11,35139014,35139370,TSS,True,439,1687
ENSG00000110768.11,chr11,18365782,18367881,PAS,True,15,109
ENSG00000099849.14,chr11,563317,563395,IR,False,24,129
ENSG00000099849.14,chr11,563317,563557,IR,False,30,133
ENSG00000099849.14,chr11,563478,563557,IR,False,24,130
ENSG00000099849.14,chr11,560963,561033,TSS,True,82,185
ENSG00000099849.14,chr11,560997,561892,TSS,True,166,185
ENSG00000099849.14,chr11,561023,561477,TSS,True,148,185
ENSG00000099849.14,chr11,563557,564055,PAS,True,106,167
ENSG00000099849.14,chr11,563188,564025,PAS,True,62,165
ENSG00000110074.10,chr11,126269028,126269291,TSS,True,122,185
ENSG00000085063.15,chr11,33722463,33736381,ES,False,1092,1494
ENSG00000085063.15,chr11,33736381,33736477,TSS,True,674,2168
ENSG00000085063.15,chr11,33722378,33722467,TSS,True,1845,2168
ENSG00000146670.9,chr11,65083932,65084180,TSS,True,17,106
ENSG00000175634.14,chr11,67428427,67428623,TSS,False,163,370
ENSG00000168496.3,chr11,61792650,61793028,TSS,False,23,206
ENSG00000172922.9,chr11,65720241,65720797,TSS,True,109,126
ENSG00000172922.9,chr11,65720586,65720851,TSS,True,22,126
ENSG00000167792.12,chr11,67606833,67607076,TSS,True,40,371
ENSG00000151348.13,chr11,44095654,44095852,TSS,True,51,273
ENSG00000084234.17,chr11,130122513,130126699,ES,False,238,557
ENSG00000084234.17,chr11,130069835,130070082,TSS,True,125,648
ENSG00000166340.16,chr11,6619383,6619436,TSS,True,28,114
ENSG00000134955.11,chr11,125063037,125063426,TSS,True,136,170
ENSG00000134955.11,chr11,125085589,125085674,TSS,True,141,170
ENSG00000168439.16,chr11,64186053,64186270,TSS,True,160,666
ENSG00000167797.7,chr11,67507689,67508000,IR,False,171,191
ENSG00000167797.7,chr11,67508000,67508664,TSS,True,46,218
ENSG00000162302.12,chr11,64359141,64359290,TSS,True,45,106
ENSG00000176973.7,chr11,65572960,65573362,3AS,False,128,188
ENSG00000176973.7,chr11,65572960,65573401,3AS,False,28,216
ENSG00000176973.7,chr11,65573362,65574190,PAS,True,90,219
ENSG00000176973.7,chr11,65573352,65574190,PAS,True,158,219
ENSG00000176973.7,chr11,65573401,65574190,PAS,False,191,219
ENSG00000174165.7,chr11,66545722,66546247,TSS,True,14,122
ENSG00000167770.11,chr11,63996648,63996856,IR,False,379,423
ENSG00000167770.11,chr11,63985993,63986514,TSS,True,83,505
ENSG00000185201.16,chr11,308116,308438,TSS,True,42,144
ENSG00000173039.18,chr11,65662825,65663130,TSS,True,38,114
ENSG00000149743.13,chr11,64226049,64226256,TSS,True,21,101
ENSG00000149743.13,chr11,64226061,64226251,TSS,True,84,101
ENSG00000188486.3,chr11,119094261,119094459,IR,False,24,149
ENSG00000188486.3,chr11,119093876,119094261,PAS,False,125,149
ENSG00000188486.3,chr11,119094459,119094971,TSS,False,125,149
ENSG00000117984.13,chr11,1763791,1763988,TSS,True,207,1393
ENSG00000110400.10,chr11,119728474,119729444,TSS,True,169,207
ENSG00000166181.12,chr11,43335994,43342432,3AS,False,134,259
ENSG00000166181.12,chr11,43342427,43344530,PAS,True,156,282
ENSG00000166181.12,chr11,43342432,43344530,PAS,True,146,282
ENSG00000134809.8,chr11,57530657,57530766,TSS,True,60,189
ENSG00000196954.13,chr11,104952005,104954746,3AS,False,120,137
ENSG00000196954.13,chr11,104942861,104942973,PAS,True,72,211
ENSG00000196954.13,chr11,104968518,104968615,TSS,True,75,211
ENSG00000177951.17,chr11,207302,207431,TSS,True,24,102
ENSG00000087053.18,chr11,95865676,95888155,ES,False,63,123
ENSG00000087053.18,chr11,95888261,95923874,ES,False,53,111
ENSG00000087053.18,chr11,95923874,95924172,TSS,True,18,129
ENSG00000089597.17,chr11,62646561,62646664,TSS,True,151,180
ENSG00000184363.9,chr11,394141,394524,TSS,True,143,458
ENSG00000148926.9,chr11,10306098,10306331,IR,False,155,184
ENSG00000148926.9,chr11,10305071,10305229,TSS,True,22,188
ENSG00000148926.9,chr11,10306331,10307396,PAS,False,33,188
ENSG00000087365.15,chr11,66055315,66055537,3AS,False,37,269
ENSG00000087365.15,chr11,66052324,66052517,TSS,True,42,308
ENSG00000166250.11,chr11,123194912,123196222,TSS,False,30,105
ENSG00000182704.7,chr11,76782760,76783404,TSS,False,104,187
ENSG00000166333.13,chr11,6603822,6604225,3AS,False,212,369
ENSG00000166333.13,chr11,6603724,6603822,TSS,False,75,445
ENSG00000165916.8,chr11,47426204,47426475,TSS,False,205,919
ENSG00000002330.13,chr11,64284630,64284712,TSS,False,32,202
ENSG00000002330.13,chr11,64284181,64284577,TSS,True,171,202
ENSG00000174547.13,chr11,66438631,66438848,TSS,True,27,108
ENSG00000174547.13,chr11,66438709,66438846,TSS,True,96,108
ENSG00000174791.10,chr11,66336158,66336316,5AS,True,101,114
ENSG00000174791.10,chr11,66336316,66336632,TSS,True,65,169
ENSG00000110108.9,chr11,60914006,60914268,TSS,False,42,180
ENSG00000175334.7,chr11,66002513,66003234,5AS,False,53,366
ENSG00000175334.7,chr11,66002483,66002570,TSS,True,270,585
ENSG00000175334.7,chr11,66003298,66003373,TSS,True,412,585
ENSG00000166902.4,chr11,59810603,59810816,TSS,True,20,175
ENSG00000149483.11,chr11,61364315,61364432,IR,False,20,150
ENSG00000149483.11,chr11,61368596,61369501,PAS,True,19,154
ENSG00000171204.12,chr11,85628688,85631686,ES,False,62,127
ENSG00000110092.3,chr11,69641087,69641511,TSS,True,111,222
ENSG00000175482.8,chr11,67353077,67353302,IR,False,142,165
ENSG00000175482.8,chr11,67353077,67353363,5AS,False,22,178
ENSG00000175482.8,chr11,67353302,67353561,TSS,True,132,274
ENSG00000175482.8,chr11,67353538,67353608,TSS,False,219,274
ENSG00000213593.9,chr11,57737668,57738353,ES,False,57,381
ENSG00000135387.20,chr11,34051660,34051871,TSS,True,101,191
ENSG00000135387.20,chr11,34052073,34052636,TSS,True,115,191
ENSG00000137752.23,chr11,105025600,105026225,IR,False,121,145
ENSG00000137752.23,chr11,105031280,105034207,ES,False,18,145
ENSG00000137752.23,chr11,105034388,105035106,3AS,False,16,140
ENSG00000137752.23,chr11,105025507,105026356,PAS,True,124,147
ENSG00000137752.23,chr11,105025507,105025600,PAS,True,26,147
ENSG00000172725.13,chr11,67443403,67443518,TSS,True,36,226
ENSG00000175550.7,chr11,65917434,65919543,TSS,True,185,1544
ENSG00000167986.13,chr11,61332907,61333791,TSS,True,219,477
ENSG00000167986.13,chr11,61303864,61304037,TSS,True,357,466
ENSG00000172663.8,chr11,67465100,67467311,3AS,False,225,276
ENSG00000172663.8,chr11,67467563,67468027,3AS,False,56,259
ENSG00000172893.15,chr11,71448289,71448424,TSS,True,106,687
ENSG00000214517.9,chr11,74171086,74171522,TSS,True,19,173
