gene,chr,start,end,splice_type,novel,Right_ventricle_myocardium_superior_ENCFF840OVC_in_cov,Right_ventricle_myocardium_superior_ENCFF840OVC_total_cov
ENSG00000109919.9,chr11,47642378,47642697,TSS,True,17,145
ENSG00000251562.8,chr11,65502636,65503630,PAS,True,112,127
ENSG00000149743.13,chr11,64223967,64224284,ES,False,16,139
ENSG00000149743.13,chr11,64224210,64224284,IR,False,110,127
ENSG00000149743.13,chr11,64224970,64225498,IR,False,130,148
ENSG00000149743.13,chr11,64225580,64226049,ES,False,34,122
ENSG00000149743.13,chr11,64226049,64226256,TSS,True,37,159
ENSG00000117984.13,chr11,1763791,1763988,TSS,True,561,2879
ENSG00000087365.15,chr11,66055315,66055537,3AS,False,27,202
ENSG00000151376.16,chr11,86450398,86465090,ES,False,96,107
ENSG00000151376.16,chr11,86438752,86441440,PAS,True,17,126
ENSG00000151376.16,chr11,86671761,86672189,TSS,True,44,126
ENSG00000151376.16,chr11,86672323,86672622,TSS,True,104,126
ENSG00000166333.13,chr11,6603822,6604225,3AS,False,576,733
ENSG00000002330.13,chr11,64284630,64284712,TSS,False,16,116
ENSG00000002330.13,chr11,64284181,64284577,TSS,True,103,116
ENSG00000149792.8,chr11,65122308,65122424,TSS,False,14,133
ENSG00000134333.13,chr11,18394559,18394636,TSS,False,41,347
ENSG00000110108.9,chr11,60914006,60914268,TSS,False,26,238
ENSG00000110092.3,chr11,69641087,69641511,TSS,True,90,156
ENSG00000110092.3,chr11,69643025,69643246,TSS,True,125,154
ENSG00000110011.13,chr11,64232614,64232703,3AS,False,92,108
ENSG00000110011.13,chr11,64233980,64234072,IR,False,77,121
ENSG00000110011.13,chr11,64230396,64230940,TSS,True,27,128
ENSG00000110011.13,chr11,64232718,64232865,TSS,True,114,128
ENSG00000110011.13,chr11,64234072,64234532,PAS,True,51,128
ENSG00000110011.13,chr11,64233893,64234281,PAS,True,81,124
ENSG00000135387.20,chr11,34051660,34051871,TSS,True,49,209
ENSG00000135387.20,chr11,34052073,34052636,TSS,True,176,209
ENSG00000135387.20,chr11,34099302,34102610,PAS,True,56,208
ENSG00000135387.20,chr11,34097697,34102086,PAS,True,153,207
ENSG00000133884.9,chr11,65344069,65345665,ES,False,23,136
ENSG00000133884.9,chr11,65333404,65333918,TSS,True,25,151
ENSG00000084207.16,chr11,67583513,67583844,TSS,True,45,318
ENSG00000084207.16,chr11,67583815,67584169,TSS,False,286,318
ENSG00000167986.13,chr11,61332907,61333791,TSS,True,39,284
ENSG00000172663.8,chr11,67464856,67467311,ES,False,25,115
ENSG00000172663.8,chr11,67467563,67468027,3AS,False,29,110
ENSG00000172893.15,chr11,71448289,71448424,TSS,True,26,185
ENSG00000149823.8,chr11,65096140,65096478,TSS,False,53,428
ENSG00000129083.12,chr11,14498985,14499741,5AS,False,14,105
ENSG00000129083.12,chr11,14499706,14499866,TSS,True,39,109
ENSG00000129083.12,chr11,14499741,14499878,TSS,True,95,109
ENSG00000129083.12,chr11,14499602,14499855,TSS,True,95,109
ENSG00000053918.16,chr11,2444882,2445484,TSS,True,95,167
ENSG00000053918.16,chr11,2461407,2461714,TSS,False,104,167
ENSG00000023191.16,chr11,502181,504426,3AS,True,30,112
ENSG00000023191.16,chr11,502181,504823,3AS,False,85,220
ENSG00000023191.16,chr11,502181,507112,3AS,False,288,524
ENSG00000023191.16,chr11,507112,507279,TSS,True,360,908
ENSG00000023191.16,chr11,504823,506849,TSS,True,762,905
ENSG00000023191.16,chr11,504426,504709,TSS,False,793,905
ENSG00000134910.13,chr11,125592789,125592918,TSS,True,13,107
ENSG00000078902.15,chr11,1309465,1309673,TSS,True,98,358
ENSG00000205531.12,chr11,2945646,2951258,ES,False,424,589
ENSG00000205531.12,chr11,2979237,2991793,ES,True,112,139
ENSG00000205531.12,chr11,2992253,2992431,TSS,True,181,607
ENSG00000205531.12,chr11,2991793,2992260,TSS,False,468,607
ENSG00000177697.18,chr11,833022,834529,5AS,False,47,400
ENSG00000177697.18,chr11,833026,836062,ES,False,172,526
ENSG00000177697.18,chr11,832731,833026,TSS,True,208,733
ENSG00000177697.18,chr11,832949,833022,TSS,True,657,733
ENSG00000221968.8,chr11,61876455,61876865,IR,False,222,320
ENSG00000221968.8,chr11,61876963,61877510,5AS,True,237,268
ENSG00000221968.8,chr11,61876963,61877510,IR,False,237,270
ENSG00000050165.17,chr11,12009171,12009385,TSS,False,1696,3558
ENSG00000050165.17,chr11,12008369,12008649,TSS,True,2253,3558
ENSG00000070081.16,chr11,17282943,17295323,ES,False,133,162
ENSG00000070081.16,chr11,17312120,17330126,ES,False,19,165
ENSG00000070081.16,chr11,17276685,17276828,TSS,True,40,165
ENSG00000070081.16,chr11,17276963,17277095,TSS,True,140,165
ENSG00000175274.18,chr11,44950676,44950902,TSS,True,72,102
ENSG00000175573.6,chr11,65918909,65919050,TSS,True,13,104
ENSG00000036672.15,chr11,119363848,119364206,TSS,True,62,122
ENSG00000036672.15,chr11,119379006,119379115,TSS,False,101,123
ENSG00000174915.11,chr11,490642,491120,IR,True,15,123
ENSG00000174915.11,chr11,450165,450637,TSS,True,22,131
ENSG00000174915.11,chr11,490419,494567,PAS,True,19,127
ENSG00000174915.11,chr11,491120,491400,PAS,False,116,131
ENSG00000175348.10,chr11,8956298,8964208,ES,False,25,162
ENSG00000110321.16,chr11,10808704,10808980,TSS,True,221,865
ENSG00000172732.11,chr11,65863721,65863803,3AS,False,89,100
ENSG00000172732.11,chr11,65864815,65865016,IR,False,90,106
ENSG00000172732.11,chr11,65860398,65860888,TSS,True,14,110
ENSG00000173156.6,chr11,67056607,67057034,TSS,True,17,115
ENSG00000166441.12,chr11,8682731,8682816,TSS,False,45,150
ENSG00000166441.12,chr11,8684827,8684892,TSS,True,116,150
ENSG00000118181.10,chr11,119018281,119018345,TSS,True,143,404
ENSG00000118181.10,chr11,119017361,119018342,TSS,True,261,404
ENSG00000177666.16,chr11,819537,819905,TSS,True,99,708
ENSG00000166313.18,chr11,6401688,6402081,3AS,False,367,414
ENSG00000166313.18,chr11,6418984,6419177,TSS,True,84,428
ENSG00000166313.18,chr11,6419345,6419564,TSS,False,377,428
ENSG00000142186.16,chr11,65536750,65537036,3AS,False,101,271
ENSG00000174996.11,chr11,66257871,66258583,3AS,False,156,197
ENSG00000174996.11,chr11,66257650,66257871,TSS,True,27,224
ENSG00000165458.13,chr11,72223854,72223960,TSS,False,118,138
ENSG00000165458.13,chr11,72235935,72235986,TSS,True,120,138
ENSG00000165458.13,chr11,72237118,72237796,TSS,True,107,138
ENSG00000170242.17,chr11,11842224,11880176,ES,False,76,134
ENSG00000170242.17,chr11,11842224,11884466,ES,False,27,162
ENSG00000170242.17,chr11,11956000,11959323,PAS,True,30,168
ENSG00000170242.17,chr11,11905398,11909565,PAS,True,141,163
ENSG00000173153.13,chr11,64305736,64306295,3AS,True,40,101
ENSG00000095139.13,chr11,118572360,118572550,TSS,True,19,122
ENSG00000172531.14,chr11,67401727,67401888,TSS,True,37,281
ENSG00000142082.14,chr11,216718,218831,5AS,False,245,273
ENSG00000177830.17,chr11,868194,869956,PAS,True,16,112
ENSG00000177830.17,chr11,910774,910894,TSS,True,14,112
ENSG00000173511.9,chr11,64237222,64237520,3AS,False,307,530
ENSG00000121671.11,chr11,45847412,45847705,TSS,True,85,179
ENSG00000121671.11,chr11,45862054,45862148,TSS,True,161,179
ENSG00000149809.14,chr11,65111981,65112514,5AS,False,40,318
ENSG00000149809.14,chr11,65111854,65112067,TSS,True,74,353
ENSG00000149809.14,chr11,65111861,65111981,TSS,False,312,353
ENSG00000115286.19,chr19,1393330,1394417,IR,False,171,335
ENSG00000115286.19,chr19,1393330,1395390,3AS,False,559,734
ENSG00000115286.19,chr19,1393330,1395390,IR,False,559,723
ENSG00000115286.19,chr19,1383866,1383942,TSS,True,155,936
ENSG00000115286.19,chr19,1395390,1395589,PAS,True,339,898
ENSG00000115286.19,chr19,1393241,1395589,PAS,True,728,892
ENSG00000115286.19,chr19,1394417,1395588,PAS,True,727,898
ENSG00000182087.13,chr19,1011195,1011366,IR,False,412,476
ENSG00000182087.13,chr19,1011612,1011740,3AS,False,116,476
ENSG00000182087.13,chr19,1011612,1011740,IR,False,116,130
ENSG00000182087.13,chr19,1012188,1012462,IR,False,368,477
ENSG00000182087.13,chr19,1020771,1021251,TSS,True,85,531
ENSG00000181035.13,chr19,19063968,19064115,TSS,True,31,154
ENSG00000161281.10,chr19,36152392,36152489,TSS,True,146,1424
ENSG00000257103.8,chr19,34221738,34227364,ES,False,92,144
ENSG00000266964.5,chr19,35142771,35142916,IR,False,138,156
ENSG00000266964.5,chr19,35138361,35138894,TSS,True,98,158
ENSG00000266964.5,chr19,35139612,35139767,TSS,True,104,158
ENSG00000266964.5,chr19,35142479,35142521,TSS,True,131,157
ENSG00000266964.5,chr19,35142916,35143054,PAS,True,20,158
ENSG00000266964.5,chr19,35142719,35143054,PAS,True,139,157
ENSG00000064545.14,chr19,19121421,19121524,IR,False,92,103
ENSG00000064545.14,chr19,19138425,19138493,TSS,True,11,107
ENSG00000129353.14,chr19,10642451,10643278,ES,False,80,117
ENSG00000129353.14,chr19,10642451,10643278,3AS,False,80,115
ENSG00000129353.14,chr19,10602416,10602561,TSS,True,79,159
ENSG00000129353.14,chr19,10625460,10625670,TSS,True,127,159
ENSG00000129353.14,chr19,10627917,10628004,TSS,True,137,159
ENSG00000129353.14,chr19,10643278,10644560,PAS,True,36,154
ENSG00000129353.14,chr19,10642896,10644559,PAS,True,118,154
ENSG00000063177.12,chr19,48619140,48619191,TSS,True,16,110
ENSG00000170906.15,chr19,54102804,54102888,TSS,False,26,246
ENSG00000179115.10,chr19,12933549,12933738,TSS,True,16,103
ENSG00000126254.11,chr19,35631405,35633097,3AS,False,98,153
ENSG00000099785.10,chr19,8413420,8421788,ES,False,111,182
ENSG00000099785.10,chr19,8413420,8421788,5AS,True,111,124
ENSG00000099785.10,chr19,8413279,8413420,TSS,True,22,204
ENSG00000065000.17,chr19,2151238,2151618,TSS,True,60,104
ENSG00000006015.17,chr19,18588773,18588900,TSS,True,46,143
ENSG00000006015.17,chr19,18588993,18589683,TSS,False,102,143
ENSG00000105364.13,chr19,10259616,10260060,PAS,True,24,173
ENSG00000123815.11,chr19,40716861,40717250,TSS,False,74,107
ENSG00000123815.11,chr19,40715706,40715871,TSS,False,93,107
ENSG00000123815.11,chr19,40716586,40716909,TSS,True,91,107
ENSG00000186994.11,chr19,8334499,8335882,TSS,False,359,403
ENSG00000186994.11,chr19,8343224,8343268,TSS,False,94,403
ENSG00000104964.14,chr19,3062173,3062531,TSS,True,310,886
ENSG00000104964.14,chr19,3062699,3062999,TSS,True,790,886
ENSG00000105223.19,chr19,40348768,40365717,3AS,False,49,220
ENSG00000105223.19,chr19,40348768,40366418,ES,False,44,274
ENSG00000105223.19,chr19,40365585,40366418,5AS,False,33,185
ENSG00000105223.19,chr19,40348542,40348768,TSS,True,104,410
ENSG00000105223.19,chr19,40364079,40365930,TSS,False,361,410
ENSG00000104852.14,chr19,49101471,49104633,3AS,True,85,119
ENSG00000104852.14,chr19,49107712,49107821,3AS,False,67,256
ENSG00000104852.14,chr19,49085154,49085636,TSS,True,173,277
ENSG00000104852.14,chr19,49102417,49104735,TSS,True,156,276
ENSG00000104852.14,chr19,49107794,49108613,PAS,True,68,257
ENSG00000104852.14,chr19,49107821,49108613,PAS,True,190,257
ENSG00000179262.9,chr19,12949159,12949277,3AS,False,373,663
ENSG00000104879.4,chr19,45315590,45317820,3AS,True,53,108
ENSG00000104973.17,chr19,49818276,49818475,TSS,True,88,127
ENSG00000104973.17,chr19,49828454,49828547,TSS,True,92,127
ENSG00000104973.17,chr19,49836846,49836981,PAS,True,40,122
ENSG00000104973.17,chr19,49838579,49840384,PAS,False,85,123
ENSG00000123136.14,chr19,14409873,14410215,IR,False,84,102
ENSG00000123136.14,chr19,14419269,14419393,TSS,True,13,104
ENSG00000160633.12,chr19,5657347,5661520,3AS,False,178,324
ENSG00000160633.12,chr19,5667164,5667352,3AS,False,81,327
ENSG00000175221.14,chr19,893085,893242,TSS,True,21,103
ENSG00000099622.13,chr19,1272051,1272426,IR,False,167,222
ENSG00000099622.13,chr19,1269327,1269410,TSS,True,29,247
ENSG00000099622.13,chr19,1272426,1274810,PAS,True,65,231
ENSG00000099622.13,chr19,1274648,1274810,PAS,True,195,236
ENSG00000099622.13,chr19,1271980,1274810,PAS,True,202,228
ENSG00000131943.17,chr19,29702977,29708253,ES,False,142,186
ENSG00000131943.17,chr19,29715124,29715535,TSS,True,38,215
ENSG00000131943.17,chr19,29714906,29715119,TSS,True,193,215
ENSG00000105220.15,chr19,34365009,34365388,TSS,True,207,1851
ENSG00000099804.8,chr19,531703,532108,TSS,True,46,375
ENSG00000125730.16,chr19,6720515,6720661,TSS,True,152,220
ENSG00000179271.2,chr19,12956862,12957224,TSS,False,21,101
ENSG00000183207.13,chr19,48993533,48993923,TSS,True,34,152
ENSG00000178980.14,chr19,47778284,47778814,TSS,True,258,745
ENSG00000130726.11,chr19,58544064,58545097,TSS,True,35,317
ENSG00000126247.10,chr19,36140157,36140999,3AS,False,56,213
ENSG00000126247.10,chr19,36140035,36140157,TSS,False,69,282
ENSG00000126247.10,chr19,36140093,36141220,TSS,True,232,282
ENSG00000130304.16,chr19,17469907,17470707,TSS,True,115,134
ENSG00000130304.16,chr19,17468701,17469010,TSS,False,59,134
ENSG00000130304.16,chr19,17486613,17486957,TSS,True,117,134
ENSG00000024422.11,chr19,47713404,47713538,TSS,True,89,122
ENSG00000024422.11,chr19,47725981,47726224,TSS,False,68,122
ENSG00000012061.15,chr19,45413745,45414860,ES,False,22,168
ENSG00000012061.15,chr19,45407327,45409725,PAS,True,31,172
ENSG00000012061.15,chr19,45411816,45413745,PAS,True,141,172
ENSG00000012061.15,chr19,45423780,45424480,TSS,True,115,173
ENSG00000012061.15,chr19,45423269,45423568,TSS,True,106,173
ENSG00000012061.15,chr19,45423822,45424381,TSS,True,147,173
ENSG00000064607.16,chr19,18990886,18991149,PAS,True,27,219
ENSG00000064607.16,chr19,19033436,19033580,TSS,True,51,219
ENSG00000123159.15,chr19,14491743,14496036,ES,False,126,308
ENSG00000125503.12,chr19,55092865,55093015,3AS,False,130,222
ENSG00000125503.12,chr19,55095600,55095866,3AS,False,70,156
ENSG00000125503.12,chr19,55117222,55117697,TSS,True,140,235
ENSG00000125503.12,chr19,55095444,55095601,TSS,True,194,235
ENSG00000125503.12,chr19,55096050,55096815,TSS,True,201,235
ENSG00000170889.13,chr19,54200830,54200888,TSS,True,103,346
ENSG00000170889.13,chr19,54201157,54201281,TSS,True,284,346
ENSG00000121413.12,chr19,58085376,58086173,3AS,False,26,181
ENSG00000121413.12,chr19,58090386,58098173,5AS,False,117,158
ENSG00000121413.12,chr19,58083835,58085379,PAS,True,27,182
ENSG00000121413.12,chr19,58083822,58085376,PAS,True,156,182
ENSG00000121413.12,chr19,58098173,58098251,TSS,True,77,196
ENSG00000121413.12,chr19,58098114,58098254,TSS,True,159,196
ENSG00000105701.15,chr19,18538433,18539370,3AS,False,304,764
ENSG00000063245.14,chr19,55688994,55689866,ES,False,111,625
ENSG00000063245.14,chr19,55692796,55692953,3AS,False,253,682
ENSG00000063245.14,chr19,55675130,55675435,TSS,True,84,693
ENSG00000104936.17,chr19,45770640,45771567,ES,False,170,764
ENSG00000104936.17,chr19,45771056,45771349,3AS,False,260,562
ENSG00000104936.17,chr19,45775034,45777341,5AS,False,127,740
ENSG00000104936.17,chr19,45782192,45784134,TSS,True,160,800
ENSG00000006712.14,chr19,39390817,39391182,TSS,True,19,107
ENSG00000006712.14,chr19,39409518,39409727,TSS,True,95,107
ENSG00000167658.15,chr19,3985377,3985472,TSS,True,371,2165
ENSG00000105063.18,chr19,55258434,55259063,TSS,False,23,169
ENSG00000065717.14,chr19,3008945,3009577,5AS,True,31,247
ENSG00000065717.14,chr19,3019463,3019698,3AS,False,108,223
ENSG00000065717.14,chr19,3019463,3019698,IR,False,108,121
ENSG00000065717.14,chr19,3019466,3019698,IR,False,115,128
ENSG00000065717.14,chr19,3028880,3029363,TSS,True,46,281
ENSG00000130204.12,chr19,44891314,44891406,IR,False,193,244
ENSG00000130204.12,chr19,44891314,44891409,3AS,False,39,232
ENSG00000130204.12,chr19,44891224,44891689,TSS,True,235,286
ENSG00000130204.12,chr19,44891215,44891314,TSS,True,54,286
ENSG00000099821.13,chr19,633424,633565,TSS,False,129,350
ENSG00000099821.13,chr19,621057,623305,TSS,True,277,349
ENSG00000105341.18,chr19,41432408,41433271,IR,False,133,154
ENSG00000105341.18,chr19,41432408,41433536,ES,False,62,195
ENSG00000105341.18,chr19,41439881,41439939,TSS,True,30,225
ENSG00000072062.13,chr19,14117501,14117781,TSS,True,136,272
ENSG00000125652.7,chr19,6372762,6373024,TSS,False,14,131
ENSG00000125652.7,chr19,6374464,6375031,PAS,True,104,117
ENSG00000073008.14,chr19,44643677,44644175,TSS,True,15,123
ENSG00000073008.14,chr19,44661739,44666156,PAS,True,44,113
ENSG00000073008.14,chr19,44658741,44663583,PAS,True,72,113
ENSG00000105438.8,chr19,48391267,48391570,TSS,True,14,101
ENSG00000196961.12,chr19,49802141,49802948,ES,False,45,166
ENSG00000196961.12,chr19,49766954,49767200,TSS,True,93,173
ENSG00000196961.12,chr19,49801345,49801621,TSS,False,147,171
ENSG00000196961.12,chr19,49801305,49801889,TSS,True,150,171
ENSG00000127528.5,chr19,16325328,16326032,TSS,True,85,171
ENSG00000127528.5,chr19,16324821,16324998,TSS,True,96,171
ENSG00000104881.15,chr19,45382526,45382705,TSS,True,99,172
ENSG00000104881.15,chr19,45391879,45392395,TSS,True,119,172
ENSG00000104881.15,chr19,45395435,45395706,TSS,True,157,177
ENSG00000011243.17,chr19,15418910,15419049,TSS,True,27,201
ENSG00000142002.17,chr19,4675223,4676656,PAS,True,17,116
ENSG00000142002.17,chr19,4692188,4694823,PAS,True,91,102
ENSG00000142002.17,chr19,4723673,4723971,TSS,True,72,160
ENSG00000166289.5,chr19,29665505,29673823,5AS,False,121,176
ENSG00000166289.5,chr19,29665421,29665505,TSS,False,69,190
ENSG00000166289.5,chr19,29665456,29665795,TSS,True,141,190
ENSG00000105135.15,chr19,15125655,15125819,TSS,False,395,647
ENSG00000105135.15,chr19,15124924,15125709,TSS,True,448,647
ENSG00000105135.15,chr19,15125379,15125701,TSS,True,531,647
ENSG00000090006.17,chr19,40614446,40617099,ES,False,54,214
ENSG00000090006.17,chr19,40614446,40619346,ME,False,54,102
ENSG00000090006.17,chr19,40614446,40619346,ES,False,92,354
ENSG00000090006.17,chr19,40617020,40619346,ES,False,49,212
ENSG00000090006.17,chr19,40619493,40623603,ES,False,65,376
ENSG00000090006.17,chr19,40601173,40601637,TSS,False,301,443
ENSG00000105357.16,chr19,50203609,50203671,TSS,True,157,176
ENSG00000105193.8,chr19,39435847,39435986,TSS,True,94,327
ENSG00000105193.8,chr19,39435606,39435710,TSS,True,236,327
ENSG00000068903.19,chr19,38893867,38899505,ES,False,190,284
ENSG00000130176.7,chr19,11538810,11538990,TSS,True,60,109
ENSG00000130176.7,chr19,11539918,11540021,TSS,False,57,109
ENSG00000167674.14,chr19,4501317,4501913,3AS,False,23,126
ENSG00000167674.14,chr19,4472220,4472422,TSS,True,21,144
ENSG00000167674.14,chr19,4501910,4502218,PAS,True,30,136
ENSG00000167674.14,chr19,4501913,4502219,PAS,True,113,136
ENSG00000167657.13,chr19,3971021,3971121,TSS,False,48,228
ENSG00000105373.18,chr19,47745517,47745783,TSS,True,42,402
ENSG00000088256.8,chr19,3094361,3094787,TSS,True,145,227
ENSG00000104824.17,chr19,38836369,38836780,PAS,True,27,141
ENSG00000104824.17,chr19,38842082,38843914,PAS,True,114,136
ENSG00000104824.17,chr19,38849699,38849991,TSS,True,18,143
ENSG00000105409.18,chr19,41994070,41994269,TSS,False,164,523
ENSG00000105393.15,chr19,17267527,17268793,3AS,False,82,112
ENSG00000105393.15,chr19,17267397,17267527,TSS,True,13,127
ENSG00000214456.8,chr19,4529866,4534014,ES,True,65,261
ENSG00000214456.8,chr19,4535164,4535230,TSS,True,48,354
ENSG00000105568.17,chr19,52189990,52190174,TSS,True,217,1698
ENSG00000129351.17,chr19,10653912,10654487,TSS,True,74,112
ENSG00000185800.11,chr19,45782946,45784290,PAS,False,59,139
ENSG00000185800.11,chr19,45789397,45791087,PAS,True,89,131
ENSG00000127445.13,chr19,9835304,9835402,TSS,True,55,178
ENSG00000127445.13,chr19,9834159,9838648,TSS,True,140,178
ENSG00000089335.20,chr19,34677796,34678736,5AS,False,11,106
ENSG00000089335.20,chr19,34678813,34682776,ES,False,72,107
ENSG00000089335.20,chr19,34682897,34683154,3AS,False,84,108
ENSG00000089335.20,chr19,34683238,34684251,3AS,False,56,103
ENSG00000089335.20,chr19,34677675,34678103,TSS,True,91,114
ENSG00000089335.20,chr19,34677653,34677856,TSS,True,74,114
ENSG00000089335.20,chr19,34677676,34677833,TSS,True,83,114
ENSG00000089335.20,chr19,34684251,34687060,PAS,True,54,110
ENSG00000089335.20,chr19,34683991,34686394,PAS,True,56,110
ENSG00000079999.13,chr19,10502696,10502838,TSS,False,126,497
ENSG00000079999.13,chr19,10499394,10500081,TSS,True,441,497
ENSG00000079805.16,chr19,10795439,10798485,ME,False,253,382
ENSG00000079805.16,chr19,10802358,10805915,ES,False,330,392
ENSG00000079805.16,chr19,10830378,10830980,3AS,False,101,455
ENSG00000079805.16,chr19,10718022,10718403,TSS,True,178,492
ENSG00000079805.16,chr19,10830977,10831906,PAS,True,125,479
ENSG00000079805.16,chr19,10830980,10831905,PAS,False,378,479
ENSG00000130734.9,chr19,10544325,10544782,3AS,False,122,170
ENSG00000130734.9,chr19,10545130,10547188,ES,False,32,159
ENSG00000123144.10,chr19,12734312,12734725,TSS,True,27,155
