gene,chr,start,end,splice_type,novel,endodermal_cell_ENCFF925PCV_in_cov,endodermal_cell_ENCFF925PCV_total_cov
ENSG00000173933.20,chr11,66638657,66638752,TSS,True,158,472
ENSG00000173933.20,chr11,66646026,66646471,PAS,True,84,430
ENSG00000110200.8,chr11,72111281,72111411,3AS,False,41,115
ENSG00000110200.8,chr11,72112649,72112788,TSS,True,19,140
ENSG00000214063.10,chr11,842831,842915,TSS,True,66,103
ENSG00000214063.10,chr11,842881,843050,TSS,False,82,103
ENSG00000214063.10,chr11,842892,843045,TSS,True,83,103
ENSG00000137700.18,chr11,119028426,119029391,5AS,True,13,125
ENSG00000137700.18,chr11,119029221,119030877,TSS,True,113,143
ENSG00000137700.18,chr11,119030848,119030908,TSS,False,51,143
ENSG00000118137.9,chr11,116837604,116837730,TSS,False,80,502
ENSG00000167996.15,chr11,61967311,61967632,TSS,True,59,106
ENSG00000167996.15,chr11,61965368,61967599,TSS,True,92,106
ENSG00000167996.15,chr11,61964986,61965082,TSS,True,88,106
ENSG00000149761.8,chr11,64227132,64229246,ES,False,37,106
ENSG00000149761.8,chr11,64226247,64226297,TSS,False,96,119
ENSG00000149761.8,chr11,64226258,64226427,TSS,True,46,119
ENSG00000149761.8,chr11,64226273,64227132,TSS,True,106,119
ENSG00000162191.13,chr11,62678864,62679102,TSS,True,151,693
ENSG00000149179.13,chr11,46936851,47052387,ES,False,24,187
ENSG00000149179.13,chr11,47161190,47161997,3AS,True,17,138
ENSG00000149179.13,chr11,47161463,47162247,PAS,True,86,200
ENSG00000159063.12,chr11,78101195,78103979,ES,False,116,132
ENSG00000159063.12,chr11,78139493,78139696,TSS,True,18,140
ENSG00000110315.6,chr11,10541121,10541232,TSS,True,75,124
ENSG00000162236.11,chr11,62831953,62832091,TSS,True,45,177
ENSG00000162236.11,chr11,62831018,62831907,TSS,True,156,177
ENSG00000162236.11,chr11,62827560,62828353,TSS,True,157,176
ENSG00000109971.13,chr11,123062063,123062238,TSS,True,438,2464
ENSG00000172500.12,chr11,65885186,65885529,5AS,False,274,305
ENSG00000076053.10,chr11,114402915,114405708,3AS,False,48,145
ENSG00000076053.10,chr11,114400028,114400767,TSS,True,30,173
ENSG00000150779.11,chr11,112085462,112086639,ES,False,167,202
ENSG00000173992.8,chr11,66599253,66599458,IR,False,267,336
ENSG00000255717.6,chr11,62855466,62855864,3AS,True,156,175
ENSG00000255717.6,chr11,62855864,62855922,TSS,False,60,239
ENSG00000148985.19,chr11,3824364,3825019,5AS,False,31,107
ENSG00000148985.19,chr11,3797839,3797982,TSS,True,101,135
ENSG00000148985.19,chr11,3808530,3808651,TSS,True,60,135
ENSG00000137500.9,chr11,83274740,83280140,ES,False,75,413
ENSG00000137500.9,chr11,83280260,83285872,5AS,False,227,378
ENSG00000137500.9,chr11,83285552,83286398,TSS,True,309,442
ENSG00000137500.9,chr11,83285872,83286361,TSS,True,203,442
ENSG00000149257.14,chr11,75562085,75562319,TSS,False,366,539
ENSG00000162174.12,chr11,62337574,62337966,3AS,False,107,146
ENSG00000162174.12,chr11,62337437,62337574,TSS,True,69,219
ENSG00000162174.12,chr11,62392078,62393415,PAS,True,33,192
ENSG00000162174.12,chr11,62356986,62357204,PAS,True,151,178
ENSG00000121680.15,chr11,45917699,45918825,TSS,True,14,127
ENSG00000168000.14,chr11,62705617,62706258,5AS,False,24,156
ENSG00000168000.14,chr11,62706202,62706322,TSS,False,95,230
ENSG00000168000.14,chr11,62706258,62706318,TSS,True,205,230
ENSG00000168000.14,chr11,62707108,62709676,TSS,True,206,230
ENSG00000129084.17,chr11,14519041,14520192,5AS,False,33,103
ENSG00000129084.17,chr11,14519041,14520296,5AS,False,782,884
ENSG00000129084.17,chr11,14520296,14520407,TSS,False,125,908
ENSG00000197345.12,chr11,68898012,68900547,5AS,False,176,207
ENSG00000167985.6,chr11,61430182,61445940,ES,False,27,242
ENSG00000110074.10,chr11,126269028,126269291,TSS,True,40,106
ENSG00000110074.10,chr11,126277434,126278132,PAS,True,11,100
ENSG00000085063.15,chr11,33722463,33736381,ES,False,213,268
ENSG00000085063.15,chr11,33736381,33736477,TSS,True,53,321
ENSG00000085063.15,chr11,33722378,33722467,TSS,True,283,321
ENSG00000110492.15,chr11,46381653,46381758,TSS,True,396,3083
ENSG00000168496.3,chr11,61792650,61793028,TSS,False,18,115
ENSG00000172922.9,chr11,65720241,65720797,TSS,True,132,155
ENSG00000172922.9,chr11,65720586,65720851,TSS,True,25,155
ENSG00000167792.12,chr11,67606833,67607076,TSS,True,102,280
ENSG00000167792.12,chr11,67606938,67609635,TSS,True,207,247
ENSG00000167792.12,chr11,67612371,67612541,PAS,True,35,280
ENSG00000109881.16,chr11,27337119,27339035,PAS,True,82,156
ENSG00000109881.16,chr11,27341392,27341550,PAS,True,125,156
ENSG00000109881.16,chr11,27348471,27350439,PAS,True,111,155
ENSG00000084234.17,chr11,130122513,130126699,ES,False,67,193
ENSG00000084234.17,chr11,130135715,130140397,ES,False,192,231
ENSG00000084234.17,chr11,130069835,130070082,TSS,True,225,393
ENSG00000084234.17,chr11,130122302,130122513,TSS,True,300,358
ENSG00000084234.17,chr11,130143346,130144811,PAS,True,54,299
ENSG00000084234.17,chr11,130121613,130121759,PAS,True,137,170
ENSG00000168439.16,chr11,64186053,64186270,TSS,True,33,149
ENSG00000149485.18,chr11,61816554,61817199,TSS,True,135,157
ENSG00000167770.11,chr11,63996648,63996856,IR,False,414,484
ENSG00000187049.9,chr11,61392665,61393230,5AS,False,39,116
ENSG00000187049.9,chr11,61392421,61392679,TSS,True,46,123
ENSG00000187049.9,chr11,61392411,61392665,TSS,True,84,123
ENSG00000109919.9,chr11,47634734,47638698,ES,False,52,437
ENSG00000117984.13,chr11,1763791,1763988,TSS,True,39,163
ENSG00000117984.13,chr11,1757323,1757555,TSS,True,145,163
ENSG00000165526.8,chr11,126211449,126211667,TSS,True,43,110
ENSG00000087884.14,chr11,77821091,77821241,TSS,True,30,120
ENSG00000089597.17,chr11,62626859,62626936,TSS,True,142,235
ENSG00000087365.15,chr11,66052324,66052517,TSS,True,82,196
ENSG00000087365.15,chr11,66068006,66068045,TSS,True,96,131
ENSG00000087365.15,chr11,66068673,66069025,PAS,False,71,189
ENSG00000087365.15,chr11,66058313,66058852,PAS,True,95,119
ENSG00000087365.15,chr11,66058829,66058869,PAS,True,103,129
ENSG00000166352.15,chr11,36594592,36610080,5AS,False,41,105
ENSG00000166352.15,chr11,36610239,36648015,ES,False,13,105
ENSG00000166352.15,chr11,36594501,36594592,TSS,True,70,111
ENSG00000166352.15,chr11,36594501,36594641,TSS,True,55,111
ENSG00000166333.13,chr11,6603822,6604225,3AS,False,137,209
ENSG00000166333.13,chr11,6604360,6608393,ES,False,66,238
ENSG00000166333.13,chr11,6603724,6603822,TSS,False,51,260
ENSG00000165916.8,chr11,47426204,47426475,TSS,False,132,775
ENSG00000002330.13,chr11,64284630,64284712,TSS,False,32,144
ENSG00000002330.13,chr11,64284181,64284577,TSS,True,122,144
ENSG00000174547.13,chr11,66438259,66438709,5AS,False,55,162
ENSG00000174547.13,chr11,66438631,66438848,TSS,True,80,184
ENSG00000174547.13,chr11,66438709,66438846,TSS,True,128,184
ENSG00000137513.9,chr11,78436814,78443660,ES,False,30,178
ENSG00000137513.9,chr11,78478683,78528841,ES,False,23,167
ENSG00000137513.9,chr11,78574347,78574864,TSS,True,134,181
ENSG00000137513.9,chr11,78574828,78574874,TSS,False,91,181
ENSG00000137513.9,chr11,78571334,78574864,TSS,True,148,181
ENSG00000134333.13,chr11,18394559,18394636,TSS,False,79,292
ENSG00000175334.7,chr11,66002513,66003234,5AS,False,155,1143
ENSG00000175334.7,chr11,66001802,66002513,TSS,True,1100,1258
ENSG00000175334.7,chr11,66002483,66002570,TSS,True,260,1258
ENSG00000166012.16,chr11,93733121,93733349,IR,False,111,125
ENSG00000166012.16,chr11,93733397,93734624,3AS,False,97,113
ENSG00000166012.16,chr11,93729979,93730447,PAS,True,75,206
ENSG00000166012.16,chr11,93735924,93736304,PAS,True,133,180
ENSG00000166012.16,chr11,93741321,93741536,TSS,True,32,209
ENSG00000171204.12,chr11,85628688,85631686,ES,False,183,308
ENSG00000175482.8,chr11,67353302,67353561,TSS,True,61,139
ENSG00000175482.8,chr11,67353538,67353608,TSS,False,115,139
ENSG00000213593.9,chr11,57737668,57737912,3AS,False,111,134
ENSG00000213593.9,chr11,57737668,57738353,ES,False,27,159
ENSG00000084207.16,chr11,67583513,67583844,TSS,True,318,3026
ENSG00000172725.13,chr11,67443403,67443518,TSS,True,19,111
ENSG00000175550.7,chr11,65917434,65919543,TSS,True,31,221
ENSG00000172663.8,chr11,67467563,67468027,3AS,False,25,153
ENSG00000172663.8,chr11,67467590,67468027,5AS,False,128,143
ENSG00000110148.9,chr11,6259183,6260079,TSS,True,194,1772
ENSG00000168003.16,chr11,62855997,62856381,TSS,True,253,295
ENSG00000168003.16,chr11,62879988,62881447,TSS,True,81,295
ENSG00000151500.14,chr11,134248484,134249166,ES,False,71,216
ENSG00000151500.14,chr11,134252916,134253226,IR,False,98,152
ENSG00000151500.14,chr11,134252916,134253298,5AS,False,67,165
ENSG00000151500.14,chr11,134252916,134253298,IR,False,67,121
ENSG00000151500.14,chr11,134252839,134253395,TSS,True,174,224
ENSG00000151500.14,chr11,134253226,134253364,TSS,True,126,224
ENSG00000151500.14,chr11,134253298,134253412,TSS,True,157,224
ENSG00000110536.13,chr11,47565796,47565905,IR,False,162,203
ENSG00000110536.13,chr11,47565986,47571470,ES,False,32,198
ENSG00000110536.13,chr11,47565587,47565796,TSS,True,53,215
ENSG00000110536.13,chr11,47565593,47565986,TSS,True,177,215
ENSG00000129083.12,chr11,14457501,14457883,PAS,True,19,107
ENSG00000129083.12,chr11,14499706,14499866,TSS,True,92,119
ENSG00000129083.12,chr11,14499741,14499878,TSS,True,106,119
ENSG00000129083.12,chr11,14461185,14462622,TSS,True,82,100
ENSG00000129083.12,chr11,14468680,14468728,TSS,True,82,102
ENSG00000129083.12,chr11,14475784,14475874,TSS,False,97,114
ENSG00000076043.9,chr11,114439385,114439675,TSS,True,33,244
ENSG00000126432.13,chr11,64318386,64320864,ME,True,77,148
ENSG00000173465.7,chr11,65570510,65570603,IR,False,95,106
ENSG00000175575.12,chr11,73878819,73887353,ES,False,263,331
ENSG00000175575.12,chr11,73876978,73877068,TSS,True,41,377
ENSG00000173486.12,chr11,64240954,64241132,TSS,True,97,296
ENSG00000173486.12,chr11,64241105,64242213,TSS,True,244,296
ENSG00000173486.12,chr11,64241319,64242558,TSS,True,266,296
ENSG00000134910.13,chr11,125592789,125592918,TSS,True,20,121
ENSG00000197798.8,chr11,126211830,126234994,ES,False,30,118
ENSG00000197798.8,chr11,126256852,126261427,3AS,False,47,114
ENSG00000197798.8,chr11,126211735,126211830,TSS,True,18,138
ENSG00000177697.18,chr11,833026,836062,ES,False,87,164
ENSG00000177697.18,chr11,832731,833026,TSS,True,113,277
ENSG00000148925.10,chr11,13463091,13463297,TSS,True,45,114
ENSG00000148925.10,chr11,13419459,13419746,TSS,True,80,109
ENSG00000149541.9,chr11,62621865,62622145,TSS,True,17,149
ENSG00000070081.16,chr11,17276828,17282788,5AS,False,183,209
ENSG00000070081.16,chr11,17282943,17295323,ES,False,190,243
ENSG00000070081.16,chr11,17312120,17330126,ES,False,32,230
ENSG00000070081.16,chr11,17276685,17276828,TSS,True,68,256
ENSG00000070081.16,chr11,17331411,17334053,PAS,True,30,256
ENSG00000254986.7,chr11,66480015,66480465,TSS,True,73,108
ENSG00000254986.7,chr11,66495273,66495489,TSS,True,62,106
ENSG00000254986.7,chr11,66495202,66495268,TSS,True,87,106
ENSG00000109854.13,chr11,20363749,20364236,5AS,False,143,192
ENSG00000109854.13,chr11,20363696,20363749,TSS,False,96,240
ENSG00000109854.13,chr11,20363703,20363798,TSS,False,191,240
ENSG00000109854.13,chr11,20363747,20364432,TSS,True,208,240
ENSG00000172757.12,chr11,65858096,65858215,TSS,True,1260,7001
ENSG00000172757.12,chr11,65855934,65856244,TSS,True,5830,7001
ENSG00000171202.6,chr11,85648089,85654062,ES,False,14,128
ENSG00000174903.15,chr11,66268582,66268693,TSS,True,14,125
ENSG00000185627.17,chr11,236519,237144,TSS,True,129,555
ENSG00000148950.10,chr11,31433570,31509518,ES,False,50,105
ENSG00000149201.9,chr11,86422300,86422573,ES,True,100,190
ENSG00000149201.9,chr11,86422300,86422573,3AS,True,100,128
ENSG00000149201.9,chr11,86422466,86422573,IR,True,37,126
ENSG00000149201.9,chr11,86422471,86422573,IR,True,377,466
ENSG00000149201.9,chr11,86422221,86422300,TSS,True,445,661
ENSG00000149201.9,chr11,86422313,86422471,TSS,True,373,661
ENSG00000149201.9,chr11,86422573,86423108,PAS,True,141,661
ENSG00000137509.10,chr11,82900234,82900506,TSS,True,27,266
ENSG00000176102.12,chr11,33084487,33085289,PAS,True,51,104
ENSG00000176102.12,chr11,33139346,33141762,PAS,True,64,100
ENSG00000162300.12,chr11,65084135,65084378,TSS,True,15,101
ENSG00000149089.12,chr11,34890552,34916227,ES,False,32,142
ENSG00000149089.12,chr11,34895110,34916227,ES,True,89,110
ENSG00000172531.14,chr11,67401727,67401888,TSS,True,16,151
ENSG00000177830.17,chr11,884169,899339,ES,False,57,219
ENSG00000177830.17,chr11,904859,910774,ES,False,150,200
ENSG00000177830.17,chr11,910774,910894,TSS,True,26,226
ENSG00000181924.6,chr11,73873394,73876756,ES,True,134,150
ENSG00000149136.8,chr11,57327425,57327512,TSS,True,78,111
ENSG00000149136.8,chr11,57328296,57329305,TSS,True,92,113
ENSG00000278615.4,chr11,62665130,62665210,TSS,False,67,332
ENSG00000278615.4,chr11,62664848,62665182,TSS,True,281,332
ENSG00000206159.10,chrY,12406937,12420315,ES,False,123,138
ENSG00000206159.10,chrY,12420454,12421549,5AS,True,70,105
ENSG00000206159.10,chrY,12376013,12378749,PAS,True,55,146
ENSG00000206159.10,chrY,12354408,12354771,PAS,False,121,146
ENSG00000206159.10,chrY,12421549,12421816,TSS,True,76,146
ENSG00000206159.10,chrY,12421439,12421577,TSS,True,97,146
ENSG00000129824.15,chrY,2841567,2841627,TSS,False,214,1087
ENSG00000214046.8,chr19,16646800,16647095,IR,False,14,132
ENSG00000214046.8,chr19,16647261,16659394,ES,False,29,163
ENSG00000214046.8,chr19,16630729,16631724,PAS,True,154,181
ENSG00000214046.8,chr19,16644142,16647261,PAS,True,55,173
ENSG00000214046.8,chr19,16645664,16646800,PAS,True,152,173
ENSG00000257103.8,chr19,34221738,34227364,ES,False,161,248
ENSG00000257103.8,chr19,34172417,34172763,TSS,True,216,287
ENSG00000257103.8,chr19,34221629,34221738,TSS,True,205,281
ENSG00000257103.8,chr19,34219412,34219573,TSS,True,173,283
ENSG00000231205.11,chr19,20409045,20424785,ES,True,201,232
ENSG00000231205.11,chr19,20404962,20406132,PAS,True,72,309
ENSG00000231205.11,chr19,20338143,20341101,PAS,True,266,310
ENSG00000064545.14,chr19,19138425,19138493,TSS,True,20,134
ENSG00000170906.15,chr19,54106011,54106810,ES,False,458,524
ENSG00000170906.15,chr19,54102804,54102888,TSS,False,109,536
ENSG00000170906.15,chr19,54102871,54103188,TSS,True,443,536
ENSG00000130811.11,chr19,10119839,10120916,TSS,False,165,377
ENSG00000130811.11,chr19,10118867,10119659,TSS,True,243,377
ENSG00000126254.11,chr19,35631405,35633097,3AS,False,60,118
ENSG00000104964.14,chr19,3056311,3056634,TSS,True,137,210
ENSG00000104964.14,chr19,3062699,3062999,TSS,True,180,210
ENSG00000105223.19,chr19,40348542,40348768,TSS,True,97,115
ENSG00000105223.19,chr19,40364079,40365930,TSS,False,40,114
ENSG00000104852.14,chr19,49107712,49107821,3AS,False,60,198
ENSG00000104852.14,chr19,49085154,49085636,TSS,True,164,286
ENSG00000104852.14,chr19,49105621,49107712,TSS,True,211,279
ENSG00000104852.14,chr19,49107794,49108613,PAS,True,67,205
ENSG00000104852.14,chr19,49107821,49108613,PAS,True,145,205
ENSG00000104897.9,chr19,2236443,2236901,TSS,True,17,161
ENSG00000179262.9,chr19,12949159,12949277,3AS,False,81,132
ENSG00000179262.9,chr19,12945837,12946020,TSS,True,54,186
ENSG00000179262.9,chr19,12952769,12952853,TSS,True,136,185
ENSG00000099622.13,chr19,1269327,1269410,TSS,True,174,694
ENSG00000099622.13,chr19,1272426,1274810,PAS,True,320,617
ENSG00000099622.13,chr19,1274648,1274810,PAS,True,373,688
ENSG00000130312.6,chr19,17305825,17305957,TSS,True,20,180
ENSG00000130332.14,chr19,2324192,2328386,3AS,False,56,492
ENSG00000130175.9,chr19,11435706,11436040,5AS,False,280,321
ENSG00000130175.9,chr19,11447597,11447692,5AS,False,221,332
ENSG00000130175.9,chr19,11447618,11447722,3AS,False,67,178
ENSG00000130175.9,chr19,11435604,11435706,TSS,True,144,425
ENSG00000105220.15,chr19,34365009,34365388,TSS,True,96,192
ENSG00000105220.15,chr19,34378931,34379005,TSS,False,125,192
ENSG00000105700.10,chr19,18557761,18557914,TSS,True,54,444
ENSG00000183207.13,chr19,48993902,48999318,5AS,False,38,337
ENSG00000183207.13,chr19,48993533,48993923,TSS,True,235,535
ENSG00000183207.13,chr19,49004273,49004418,TSS,True,474,534
ENSG00000183207.13,chr19,49007215,49007368,TSS,True,437,534
ENSG00000105402.7,chr19,47487890,47488234,IR,False,17,144
ENSG00000105402.7,chr19,47495596,47514842,ES,False,17,127
ENSG00000105402.7,chr19,47487634,47488389,PAS,True,20,147
ENSG00000105402.7,chr19,47487636,47487890,PAS,True,131,147
ENSG00000105402.7,chr19,47514842,47515101,TSS,True,20,147
ENSG00000087088.19,chr19,48954855,48954962,TSS,False,40,171
ENSG00000087088.19,chr19,48961531,48961799,PAS,True,17,151
ENSG00000126453.9,chr19,49666799,49668850,ES,False,22,102
ENSG00000012061.15,chr19,45413745,45414860,ES,False,23,142
ENSG00000012061.15,chr19,45407327,45409725,PAS,True,16,146
ENSG00000012061.15,chr19,45411816,45413745,PAS,True,130,145
ENSG00000012061.15,chr19,45423780,45424480,TSS,True,101,147
ENSG00000012061.15,chr19,45423269,45423568,TSS,True,78,147
ENSG00000012061.15,chr19,45423822,45424381,TSS,True,127,147
ENSG00000105379.9,chr19,51366269,51366403,TSS,True,77,426
ENSG00000105379.9,chr19,51354149,51354314,TSS,True,369,426
ENSG00000170889.13,chr19,54200893,54201159,5AS,False,197,269
ENSG00000170889.13,chr19,54200830,54200888,TSS,True,677,3702
ENSG00000064490.13,chr19,19194133,19196965,3AS,False,98,150
ENSG00000064490.13,chr19,19192741,19193100,TSS,True,29,171
ENSG00000105701.15,chr19,18538433,18539370,3AS,False,134,405
ENSG00000105701.15,chr19,18543485,18543620,TSS,True,84,474
ENSG00000039650.11,chr19,49861171,49861365,PAS,True,27,112
ENSG00000039650.11,chr19,49867053,49867469,TSS,True,48,112
ENSG00000039650.11,chr19,49867468,49867874,TSS,True,82,112
ENSG00000124299.13,chr19,33521743,33521839,TSS,True,16,107
ENSG00000167658.15,chr19,3977214,3977333,TSS,True,262,861
ENSG00000179218.13,chr19,12938606,12938770,TSS,True,156,320
ENSG00000179218.13,chr19,12938608,12939631,TSS,True,275,319
ENSG00000179218.13,chr19,12940745,12940887,TSS,True,275,313
ENSG00000105341.18,chr19,41432408,41433536,ES,False,107,175
ENSG00000105341.18,chr19,41433673,41438217,ES,False,19,173
ENSG00000105341.18,chr19,41439881,41439939,TSS,True,165,330
ENSG00000105518.13,chr19,11345628,11346126,3AS,False,151,217
ENSG00000105518.13,chr19,11345628,11346126,IR,False,151,182
ENSG00000105518.13,chr19,11345628,11346207,IR,False,12,112
ENSG00000105518.13,chr19,11346126,11346295,TSS,True,83,300
ENSG00000104979.8,chr19,13774454,13774574,TSS,True,61,366
ENSG00000104979.8,chr19,13774459,13774707,TSS,True,326,366
ENSG00000095059.15,chr19,12681559,12681898,TSS,True,57,209
ENSG00000095059.15,chr19,12676016,12676135,TSS,True,186,207
ENSG00000125656.9,chr19,6361434,6361772,TSS,True,28,151
ENSG00000125656.9,chr19,6361767,6361940,TSS,True,126,151
ENSG00000160014.16,chr19,46600992,46601437,TSS,True,131,774
ENSG00000105048.16,chr19,55145565,55146680,ES,False,108,214
ENSG00000105048.16,chr19,55146680,55146986,TSS,True,107,276
ENSG00000105048.16,chr19,55149160,55151594,TSS,True,244,276
ENSG00000105258.8,chr19,36114797,36115211,TSS,True,27,255
ENSG00000172270.19,chr19,572512,572701,TSS,True,884,3608
ENSG00000172270.19,chr19,576314,579656,TSS,True,2765,3608
ENSG00000142230.11,chr19,47130795,47131028,TSS,True,251,708
ENSG00000142230.11,chr19,47203693,47203740,TSS,True,565,704
PB_novel_235468,chr19,20362471,20362794,TSS,True,142,275
ENSG00000232677.6,chr19,36313322,36315956,3AS,False,85,102
ENSG00000232677.6,chr19,36322030,36330252,ES,False,103,137
ENSG00000232677.6,chr19,36313056,36313322,PAS,False,105,203
ENSG00000232677.6,chr19,36328644,36330492,PAS,True,134,159
ENSG00000232677.6,chr19,36330252,36330677,TSS,True,167,203
ENSG00000232677.6,chr19,36331446,36332318,TSS,True,66,203
ENSG00000105669.13,chr19,18919222,18919459,TSS,True,131,995
ENSG00000105669.13,chr19,18912983,18913492,TSS,False,872,994
ENSG00000128626.11,chr19,38930998,38931275,5AS,True,160,198
ENSG00000128626.11,chr19,38930940,38930998,TSS,False,47,207
ENSG00000128626.11,chr19,38930968,38931171,TSS,False,170,207
ENSG00000267673.6,chr19,10315492,10315704,3AS,False,100,116
ENSG00000267673.6,chr19,10315704,10316001,TSS,True,86,119
ENSG00000267673.6,chr19,10315851,10316014,TSS,True,36,119
ENSG00000105393.15,chr19,17267527,17268793,3AS,False,246,316
ENSG00000105393.15,chr19,17267397,17267527,TSS,True,82,403
ENSG00000119559.15,chr19,1478905,1479162,5AS,False,112,131
ENSG00000119559.15,chr19,1473201,1475258,PAS,True,17,141
