gene,chr,start,end,splice_type,novel,chondrocyte_ENCFF439BVT_in_cov,chondrocyte_ENCFF439BVT_total_cov
ENSG00000164253.13,chr5,77492169,77492549,TSS,True,25,201
ENSG00000083720.12,chr5,41870280,41870782,TSS,False,48,163
ENSG00000113758.13,chr5,177473435,177473746,TSS,True,53,522
ENSG00000145740.18,chr5,69094338,69103061,ES,False,25,138
ENSG00000145740.18,chr5,69103128,69104630,3AS,False,120,136
ENSG00000145740.18,chr5,69129446,69131601,PAS,True,22,144
ENSG00000145740.18,chr5,69103961,69104740,PAS,True,123,139
ENSG00000184584.12,chr5,139481342,139481477,IR,False,85,103
ENSG00000184584.12,chr5,139482209,139482861,TSS,True,91,106
ENSG00000184584.12,chr5,139482549,139482768,TSS,True,21,106
ENSG00000113161.15,chr5,75337177,75337300,TSS,True,26,174
ENSG00000134986.13,chr5,111757561,111757729,TSS,True,409,494
ENSG00000134986.13,chr5,111757135,111757224,TSS,True,139,494
ENSG00000127022.14,chr5,179698902,179699102,TSS,True,146,1046
ENSG00000015479.18,chr5,139293607,139293805,TSS,True,122,457
ENSG00000015479.18,chr5,139293749,139294028,TSS,True,375,457
ENSG00000184347.14,chr5,169193479,169301169,TSS,True,113,219
ENSG00000184347.14,chr5,168806445,168806586,TSS,True,170,213
ENSG00000181904.8,chr5,134845952,134846212,TSS,True,18,172
ENSG00000198677.11,chr5,95554935,95555019,TSS,False,25,121
ENSG00000072786.12,chr5,172187886,172188407,TSS,False,13,103
ENSG00000171604.11,chr5,139647831,139648845,TSS,True,159,913
ENSG00000171604.11,chr5,139648925,139649009,TSS,True,787,913
ENSG00000118523.5,chr6,131949557,131949948,IR,True,88,106
ENSG00000048544.5,chr6,42211917,42214279,ES,True,15,106
ENSG00000135596.17,chr6,109445862,109446135,3AS,True,146,167
ENSG00000135596.17,chr6,109455718,109455997,TSS,False,68,169
ENSG00000135596.17,chr6,109453938,109455745,TSS,True,146,169
ENSG00000112078.13,chr6,36470257,36479120,ES,False,15,124
ENSG00000112078.13,chr6,36442839,36443111,TSS,True,29,160
ENSG00000164465.18,chr6,117541025,117544527,ES,False,17,107
ENSG00000124795.15,chr6,18264384,18264571,TSS,True,26,131
ENSG00000124795.15,chr6,18264097,18264288,TSS,True,117,131
ENSG00000010810.17,chr6,111780635,111846588,ES,True,117,139
ENSG00000010810.17,chr6,111780635,111872967,ES,False,26,168
ENSG00000025796.13,chr6,107957885,107958281,TSS,True,26,208
ENSG00000234745.10,chr6,31357085,31357218,TSS,True,28,124
ENSG00000234745.10,chr6,31355316,31356481,TSS,True,111,124
ENSG00000135316.17,chr6,85640564,85642796,ES,False,38,142
ENSG00000135316.17,chr6,85607002,85612923,PAS,True,109,189
ENSG00000135316.17,chr6,85611321,85615347,PAS,True,92,185
ENSG00000135316.17,chr6,85642796,85643330,TSS,True,55,196
ENSG00000135316.17,chr6,85643749,85644016,TSS,False,167,196
ENSG00000071242.11,chr6,166626920,166627281,TSS,False,64,299
ENSG00000112715.21,chr6,43778918,43781955,ES,False,92,127
ENSG00000112715.21,chr6,43778918,43784540,ES,False,209,336
ENSG00000065308.4,chr6,52576795,52577582,TSS,False,51,104
ENSG00000112759.17,chr6,44219782,44227262,3AS,False,213,241
ENSG00000112759.17,chr6,44223641,44227259,ES,True,50,102
ENSG00000112759.17,chr6,44223641,44227262,ES,False,129,190
ENSG00000112759.17,chr6,44223641,44227262,3AS,True,129,232
ENSG00000112759.17,chr6,44226167,44227262,3AS,False,91,155
ENSG00000112759.17,chr6,44219282,44219782,TSS,True,374,640
ENSG00000112759.17,chr6,44223542,44223641,TSS,True,347,640
ENSG00000112531.16,chr6,163562069,163563443,3AS,False,24,180
ENSG00000112531.16,chr6,163563719,163566720,3AS,False,147,166
ENSG00000112531.16,chr6,163414377,163415335,TSS,True,23,197
ENSG00000112531.16,chr6,163570693,163573864,PAS,True,46,193
ENSG00000112531.16,chr6,163565945,163570145,PAS,True,163,182
ENSG00000112079.8,chr6,36540204,36547189,3AS,True,79,125
ENSG00000112763.16,chr6,26457918,26458142,TSS,True,12,101
ENSG00000120265.17,chr6,149802369,149810615,5AS,False,72,131
ENSG00000120265.17,chr6,149810615,149812368,PAS,True,22,153
ENSG00000120265.17,chr6,149802199,149803052,PAS,True,131,153
ENSG00000124570.19,chr6,2971116,2971342,TSS,True,115,143
ENSG00000124570.19,chr6,2971532,2972165,TSS,True,62,143
ENSG00000204580.13,chr6,30884170,30884710,TSS,True,50,104
ENSG00000131016.16,chr6,151351095,151353752,TSS,True,77,115
ENSG00000131016.16,chr6,151325675,151325885,TSS,False,104,116
ENSG00000131016.16,chr6,151240245,151240724,TSS,True,55,116
ENSG00000124614.15,chr6,34426031,34426132,TSS,True,33,196
ENSG00000012660.13,chr6,53348816,53349169,TSS,True,20,147
ENSG00000112210.11,chr6,57210445,57222022,5AS,True,27,252
ENSG00000112210.11,chr6,57221725,57222314,TSS,False,95,323
ENSG00000013375.15,chr6,83188798,83193178,ES,False,39,313
ENSG00000146282.17,chr6,87569590,87589921,5AS,True,47,121
ENSG00000146282.17,chr6,87589700,87590010,TSS,True,59,135
ENSG00000146282.17,chr6,87589921,87590011,TSS,False,83,135
ENSG00000112514.15,chr6,33418086,33418358,TSS,False,93,116
ENSG00000112514.15,chr6,33417958,33418113,TSS,True,79,116
ENSG00000112514.15,chr6,33417480,33418153,TSS,True,77,116
ENSG00000112514.15,chr6,33417868,33418103,TSS,False,101,116
ENSG00000196591.11,chr6,113970856,113971501,TSS,True,13,122
ENSG00000198563.13,chr6,31541949,31542461,TSS,True,22,112
ENSG00000213722.8,chr6,31728864,31730245,TSS,True,152,169
ENSG00000213722.8,chr6,31730050,31730268,TSS,True,29,169
ENSG00000112769.18,chr6,112254441,112254669,TSS,True,95,113
ENSG00000112769.18,chr6,112254458,112254719,TSS,True,83,113
ENSG00000112769.18,chr6,112253955,112254723,TSS,True,87,113
ENSG00000204574.12,chr6,30577913,30578075,3AS,False,41,111
ENSG00000204574.12,chr6,30571380,30571560,TSS,True,17,127
ENSG00000092820.17,chr6,158819316,158819418,TSS,True,61,177
ENSG00000092820.17,chr6,158818081,158818419,TSS,True,136,177
ENSG00000204590.12,chr6,30556130,30557243,TSS,False,24,101
ENSG00000204590.12,chr6,30555554,30556109,TSS,True,84,101
ENSG00000237441.9,chr6,33295759,33296027,IR,False,97,111
ENSG00000237441.9,chr6,33298454,33298928,TSS,True,100,119
ENSG00000237441.9,chr6,33298869,33299417,TSS,True,39,119
ENSG00000186340.15,chr6,169253723,169253903,TSS,True,730,4086
ENSG00000146250.6,chr6,83512694,83523421,ES,True,526,618
ENSG00000120254.15,chr6,150885734,150887844,3AS,False,70,148
ENSG00000120254.15,chr6,150865293,150866049,TSS,True,32,163
ENSG00000204371.11,chr6,31897635,31897722,TSS,True,17,100
ENSG00000137312.14,chr6,30742526,30742825,TSS,True,79,205
ENSG00000137312.14,chr6,30730021,30730112,TSS,True,145,203
ENSG00000156508.17,chr6,73520999,73521033,TSS,False,389,2580
ENSG00000204394.12,chr6,31795545,31795986,TSS,False,65,209
ENSG00000204394.12,chr6,31794830,31795959,TSS,True,176,209
ENSG00000112304.10,chr6,24667055,24667344,TSS,True,87,120
ENSG00000112146.16,chr6,53092824,53093465,IR,False,123,141
ENSG00000204256.12,chr6,32971713,32972927,TSS,True,91,102
ENSG00000204525.16,chr6,31271998,31272133,TSS,False,43,258
ENSG00000204520.12,chr6,31403558,31403702,TSS,True,28,106
ENSG00000204520.12,chr6,31412096,31412225,TSS,True,85,106
ENSG00000118515.11,chr6,134174731,134174888,TSS,True,45,159
ENSG00000118515.11,chr6,134175543,134175923,TSS,False,136,159
ENSG00000137331.11,chr6,30744308,30744550,TSS,True,24,108
ENSG00000112081.16,chr6,36598983,36601151,ES,False,132,193
ENSG00000001036.13,chr6,143511410,143511752,TSS,False,19,154
ENSG00000206503.12,chr6,29942481,29942626,TSS,True,41,388
ENSG00000203875.11,chr6,85678135,85678736,TSS,True,194,225
ENSG00000203875.11,chr6,85678693,85678737,TSS,True,37,225
ENSG00000096696.13,chr6,7579772,7582641,5AS,False,89,240
ENSG00000096696.13,chr6,7541332,7542085,TSS,True,131,343
ENSG00000277443.2,chr6,113857344,113857847,TSS,False,96,686
ENSG00000111799.20,chr6,75085365,75087576,3AS,False,168,487
ENSG00000111799.20,chr6,75165779,75177662,ES,True,25,101
ENSG00000111799.20,chr6,75084324,75086557,PAS,True,267,590
ENSG00000111799.20,chr6,75176619,75177935,PAS,True,119,181
ENSG00000111799.20,chr6,75084324,75085365,PAS,False,478,647
ENSG00000111799.20,chr6,75205776,75206204,TSS,True,480,647
ENSG00000227057.9,chr6,33280522,33280673,IR,False,101,119
ENSG00000227057.9,chr6,33289101,33289536,TSS,True,14,122
ENSG00000118689.14,chr6,108559718,108560015,TSS,False,66,114
ENSG00000118689.14,chr6,108560843,108561829,TSS,True,75,114
ENSG00000137409.19,chr6,36970694,36972702,5AS,False,427,851
ENSG00000137285.9,chr6,3227486,3227655,TSS,False,28,197
ENSG00000112685.13,chr6,485132,486764,PAS,False,14,130
ENSG00000112685.13,chr6,693018,693171,TSS,True,15,136
ENSG00000197081.13,chr6,159969041,159969395,TSS,True,106,170
ENSG00000112576.12,chr6,42048500,42048962,TSS,True,121,151
ENSG00000112576.12,chr6,41941451,41941880,TSS,False,35,151
ENSG00000124783.13,chr6,7313041,7313316,TSS,True,34,260
ENSG00000157593.18,chr6,44257399,44257554,TSS,True,29,258
ENSG00000137267.5,chr6,3157406,3157547,TSS,False,75,494
ENSG00000131165.14,chr16,89651646,89657581,3AS,True,25,224
ENSG00000131165.14,chr16,89657581,89657726,TSS,True,181,407
ENSG00000135736.5,chr16,57536499,57536600,TSS,False,14,102
ENSG00000103549.21,chr16,30761581,30762360,TSS,True,33,114
ENSG00000103549.21,chr16,30762301,30762398,TSS,True,101,114
ENSG00000205937.11,chr16,2264331,2268054,ES,False,86,171
ENSG00000205937.11,chr16,2268054,2268391,TSS,False,46,217
ENSG00000205937.11,chr16,2267662,2267859,TSS,False,192,217
ENSG00000135720.12,chr16,66751484,66751839,TSS,True,35,205
ENSG00000140937.13,chr16,65121879,65122142,TSS,True,141,746
ENSG00000197006.13,chr16,21625115,21655229,3AS,False,41,125
ENSG00000197006.13,chr16,21655229,21657470,PAS,True,84,125
ENSG00000197006.13,chr16,21655226,21657471,PAS,True,41,125
ENSG00000122390.18,chr16,3457718,3458181,TSS,True,23,130
ENSG00000122390.18,chr16,3485466,3486958,PAS,True,30,126
ENSG00000122390.18,chr16,3484698,3486958,PAS,True,100,125
ENSG00000067836.12,chr16,4802526,4802930,TSS,True,18,105
ENSG00000198931.10,chr16,88809706,88810069,3AS,False,24,100
ENSG00000198931.10,chr16,88809466,88809840,PAS,True,27,104
ENSG00000198931.10,chr16,88809468,88809706,PAS,True,80,104
ENSG00000140983.13,chr16,668236,668352,IR,False,126,144
ENSG00000140983.13,chr16,669606,670122,IR,False,136,153
ENSG00000140983.13,chr16,670175,670265,3AS,False,27,163
ENSG00000140983.13,chr16,671000,671082,IR,False,60,162
ENSG00000140983.13,chr16,672384,672488,IR,False,143,172
ENSG00000140983.13,chr16,672566,672702,IR,False,144,172
ENSG00000140983.13,chr16,668079,668236,TSS,True,38,177
ENSG00000140983.13,chr16,667964,668411,TSS,True,158,177
ENSG00000008710.19,chr16,2091597,2092479,ES,True,13,108
ENSG00000008710.19,chr16,2097147,2097671,TSS,True,121,137
ENSG00000008710.19,chr16,2094091,2096144,TSS,False,123,137
ENSG00000008710.19,chr16,2108251,2111673,TSS,True,121,137
ENSG00000124067.16,chr16,67968438,67968667,TSS,True,31,169
ENSG00000065054.13,chr16,2037600,2037858,3AS,False,19,137
ENSG00000065054.13,chr16,2037825,2039025,PAS,True,28,137
ENSG00000065054.13,chr16,2037858,2039025,PAS,True,118,137
ENSG00000183889.12,chr16,16333884,16340305,ES,False,29,104
ENSG00000183889.12,chr16,16348732,16350091,ES,False,89,101
ENSG00000183889.12,chr16,16309960,16310562,TSS,True,93,111
ENSG00000059122.16,chr16,2930010,2930412,3AS,False,33,126
ENSG00000059122.16,chr16,2911831,2912154,TSS,True,17,140
ENSG00000140943.16,chr16,84116734,84116991,TSS,True,44,214
ENSG00000149932.16,chr16,29962010,29962132,TSS,True,42,114
ENSG00000149932.16,chr16,29962117,29963308,TSS,True,76,114
ENSG00000102900.12,chr16,56730074,56730211,TSS,True,69,224
ENSG00000103043.14,chr16,70800796,70801178,TSS,True,17,152
ENSG00000134419.15,chr16,18790309,18790336,TSS,False,100,672
ENSG00000140682.18,chr16,31472130,31472201,TSS,True,87,480
ENSG00000166848.5,chr16,75647764,75648552,TSS,False,31,276
ENSG00000007384.15,chr16,60539,61119,IR,True,113,129
ENSG00000007384.15,chr16,61281,61384,IR,True,115,130
ENSG00000007384.15,chr16,64829,64898,IR,False,86,130
ENSG00000007384.15,chr16,72512,72868,TSS,True,14,138
ENSG00000179889.18,chr16,14974991,14975220,TSS,True,109,338
ENSG00000179889.18,chr16,15036015,15037698,PAS,True,30,245
ENSG00000103197.17,chr16,2047311,2048065,TSS,True,37,108
ENSG00000069329.17,chr16,46689130,46689199,TSS,False,46,304
ENSG00000069329.17,chr16,46683507,46683608,TSS,True,272,304
ENSG00000077235.17,chr16,27549669,27549957,TSS,True,29,100
ENSG00000149925.18,chr16,30065720,30065927,TSS,True,260,2016
ENSG00000066654.13,chr16,20736358,20736859,IR,False,33,101
ENSG00000066654.13,chr16,20733663,20736358,PAS,False,69,103
ENSG00000066654.13,chr16,20733663,20737286,PAS,True,35,103
ENSG00000066654.13,chr16,20741508,20741880,TSS,True,17,115
ENSG00000103495.13,chr16,29808741,29810076,ES,False,167,244
ENSG00000103495.13,chr16,29806339,29806893,TSS,True,78,280
ENSG00000103495.13,chr16,29806687,29808293,TSS,True,249,280
ENSG00000189067.12,chr16,11556510,11556736,TSS,True,145,166
ENSG00000189067.12,chr16,11587150,11587291,TSS,True,138,166
ENSG00000189067.12,chr16,11586885,11586951,TSS,True,59,166
ENSG00000103342.12,chr16,11896782,11897839,3AS,False,42,220
ENSG00000141002.19,chr16,89907322,89910590,ES,False,334,372
ENSG00000103502.13,chr16,29862720,29862814,IR,False,98,112
ENSG00000103502.13,chr16,29862814,29863199,TSS,True,19,125
ENSG00000103502.13,chr16,29862585,29863191,TSS,True,111,125
ENSG00000050820.16,chr16,75251470,75251719,TSS,True,216,328
ENSG00000050820.16,chr16,75265824,75266014,TSS,True,213,329
ENSG00000050820.16,chr16,75242469,75243091,TSS,True,274,328
ENSG00000065427.14,chr16,75641723,75647577,ES,False,121,154
ENSG00000065427.14,chr16,75647577,75648662,TSS,True,28,182
ENSG00000065427.14,chr16,75628568,75628614,TSS,True,161,182
ENSG00000205336.11,chr16,57628581,57628802,TSS,True,26,101
ENSG00000258947.6,chr16,89923321,89923458,TSS,True,26,109
ENSG00000103415.11,chr16,4476360,4476487,TSS,True,21,103
ENSG00000103415.11,chr16,4507985,4508204,TSS,True,91,103
ENSG00000166123.13,chr16,46884325,46884467,TSS,False,31,185
ENSG00000140688.16,chr16,31493048,31493466,IR,False,112,130
ENSG00000140688.16,chr16,31493524,31493602,IR,False,112,130
ENSG00000167526.13,chr16,89560649,89560712,TSS,False,85,834
ENSG00000006007.11,chr16,19517185,19521703,3AS,False,14,109
ENSG00000103042.8,chr16,58684716,58684789,TSS,False,26,101
ENSG00000103042.8,chr16,58683954,58684726,TSS,True,90,101
ENSG00000197912.15,chr16,89507689,89508600,TSS,True,20,130
ENSG00000038358.14,chr16,67881845,67881953,IR,False,149,166
ENSG00000038358.14,chr16,67873034,67873343,TSS,True,20,172
ENSG00000089486.16,chr16,4538701,4538833,TSS,True,101,134
ENSG00000089486.16,chr16,4538324,4538505,TSS,True,109,134
ENSG00000176046.8,chr16,28538795,28539040,TSS,True,67,598
ENSG00000103202.12,chr16,397174,397313,TSS,True,286,431
ENSG00000090861.15,chr16,70289420,70289555,TSS,False,58,394
ENSG00000140941.12,chr16,87392312,87392467,TSS,True,109,899
ENSG00000103066.12,chr16,68255380,68255890,3AS,False,25,171
ENSG00000153786.12,chr16,84981994,84990303,ES,False,54,111
ENSG00000169682.17,chr16,28981615,28982355,ES,False,33,284
ENSG00000169682.17,chr16,28983290,28984204,ES,False,29,280
ENSG00000169682.17,chr16,28974770,28975392,TSS,True,64,298
ENSG00000169682.17,chr16,28974772,28975100,TSS,True,268,298
ENSG00000161999.11,chr16,682874,682957,5AS,False,19,156
ENSG00000161999.11,chr16,683441,683529,IR,False,140,170
ENSG00000161999.11,chr16,683781,683860,IR,False,144,161
ENSG00000161999.11,chr16,684155,684233,IR,False,119,153
ENSG00000161999.11,chr16,684065,684357,TSS,True,153,186
ENSG00000161999.11,chr16,684233,684412,TSS,True,57,186
ENSG00000149923.13,chr16,30076094,30076314,5AS,False,231,283
ENSG00000149923.13,chr16,30075971,30076094,TSS,True,59,291
ENSG00000149923.13,chr16,30075980,30076100,TSS,True,239,291
ENSG00000103266.10,chr16,680052,680684,TSS,True,21,206
ENSG00000129925.10,chr16,381700,382008,TSS,True,28,270
ENSG00000102901.12,chr16,67830088,67830389,IR,False,61,133
ENSG00000102901.12,chr16,67830548,67831215,IR,False,116,133
ENSG00000102901.12,chr16,67832315,67832454,IR,False,102,125
ENSG00000102901.12,chr16,67833749,67833948,TSS,True,21,142
ENSG00000184110.14,chr16,28711448,28711518,TSS,True,299,1195
ENSG00000184110.14,chr16,28711453,28711787,TSS,True,1042,1195
ENSG00000103257.8,chr16,87868884,87869508,TSS,False,124,311
ENSG00000140995.16,chr16,89948814,89954242,ES,False,53,103
ENSG00000140995.16,chr16,89948540,89948814,TSS,True,22,125
ENSG00000140995.16,chr16,89965860,89968066,PAS,True,41,120
ENSG00000140995.16,chr16,89959013,89959366,PAS,True,76,115
ENSG00000171490.12,chr16,11851407,11851580,TSS,True,16,158
ENSG00000140931.19,chr16,66604279,66604952,TSS,True,153,313
ENSG00000140988.15,chr16,1964448,1964826,TSS,True,2766,3089
ENSG00000140988.15,chr16,1964806,1964828,TSS,True,1090,3089
ENSG00000140988.15,chr16,1962735,1962772,TSS,True,2350,3089
ENSG00000140859.15,chr16,57759836,57760725,ES,True,37,315
ENSG00000140859.15,chr16,57772288,57794998,ES,False,239,297
ENSG00000140859.15,chr16,57802369,57802710,TSS,True,43,333
ENSG00000140743.7,chr16,22349849,22374230,ES,False,11,108
ENSG00000189091.12,chr16,70523780,70523928,TSS,True,13,125
ENSG00000167930.15,chr16,234790,234857,TSS,True,83,418
ENSG00000131653.12,chr16,2155508,2155858,TSS,True,62,174
ENSG00000013364.18,chr16,29820510,29830514,3AS,False,135,186
ENSG00000013364.18,chr16,29820419,29820510,TSS,True,28,215
ENSG00000230989.6,chr16,83807968,83808121,TSS,False,51,223
ENSG00000103249.17,chr16,1474833,1475074,TSS,True,45,295
ENSG00000103507.13,chr16,31112027,31112120,IR,False,123,177
ENSG00000103507.13,chr16,31112120,31112837,PAS,True,57,180
ENSG00000103507.13,chr16,31111868,31113359,PAS,True,127,180
ENSG00000169217.8,chr16,30355211,30355851,TSS,True,42,132
ENSG00000169217.8,chr16,30353180,30353275,TSS,True,108,132
ENSG00000169217.8,chr16,30354603,30355215,TSS,True,118,132
ENSG00000007520.3,chr16,1351692,1351904,TSS,False,28,171
ENSG00000103363.14,chr16,2776992,2777242,TSS,True,240,296
ENSG00000103363.14,chr16,2777236,2777295,TSS,True,56,296
ENSG00000162032.15,chr16,1777872,1777945,IR,False,113,127
ENSG00000162032.15,chr16,1778048,1778133,IR,False,109,127
ENSG00000162032.15,chr16,1778321,1778434,IR,False,83,126
ENSG00000162032.15,chr16,1782501,1782582,TSS,False,30,132
ENSG00000162032.15,chr16,1781357,1782507,TSS,True,113,132
ENSG00000118680.13,chr18,3262132,3262237,TSS,False,405,806
ENSG00000128791.11,chr18,9334609,9334920,TSS,True,24,239
ENSG00000141759.14,chr18,79977701,79988239,ES,False,118,132
ENSG00000166479.9,chr18,68714935,68715181,TSS,True,49,135
ENSG00000141429.13,chr18,35581071,35581862,TSS,False,199,633
ENSG00000141646.13,chr18,51030208,51030623,TSS,True,20,188
ENSG00000141425.17,chr18,36067253,36067612,TSS,True,84,160
ENSG00000133313.14,chr18,74496431,74499936,3AS,False,30,121
ENSG00000133313.14,chr18,74496269,74496431,TSS,True,14,135
ENSG00000101608.12,chr18,3247784,3247909,TSS,True,238,1046
ENSG00000265681.7,chr18,49492457,49492487,TSS,True,132,505
ENSG00000134440.11,chr18,57620648,57621707,3AS,False,68,351
ENSG00000176014.12,chr18,12325066,12326577,PAS,True,57,477
ENSG00000141627.13,chr18,49286613,49331863,3AS,False,15,112
ENSG00000141627.13,chr18,49391642,49430254,3AS,True,14,108
ENSG00000175387.15,chr18,47930799,47931608,TSS,True,48,106
ENSG00000175387.15,chr18,47930360,47930771,TSS,False,68,106
ENSG00000017797.12,chr18,9474983,9475176,TSS,False,111,142
ENSG00000017797.12,chr18,9475444,9475691,TSS,True,48,142
ENSG00000134779.14,chr18,36793606,36797050,PAS,True,20,166
ENSG00000141380.13,chr18,26035127,26038554,ES,False,191,215
ENSG00000170558.8,chr18,28176962,28178071,TSS,False,37,200
ENSG00000119537.17,chr18,63367010,63367636,TSS,True,19,109
ENSG00000173482.16,chr18,7566614,7604685,TSS,True,70,235
ENSG00000082397.17,chr18,5543912,5544333,TSS,True,23,136
ENSG00000141424.12,chr18,36127016,36129113,5AS,False,219,253
ENSG00000141424.12,chr18,36129113,36129843,TSS,True,40,261
ENSG00000141424.12,chr18,36129100,36129823,TSS,True,227,261
ENSG00000102225.15,chrX,47218679,47219105,TSS,True,33,136
ENSG00000102225.15,chrX,47226379,47226909,TSS,True,119,136
ENSG00000181191.11,chrX,69163134,69165371,3AS,False,17,116
ENSG00000181191.11,chrX,69160861,69163134,PAS,True,99,116
ENSG00000181191.11,chrX,69160860,69163140,PAS,True,30,116
ENSG00000002586.19,chrX,2726373,2738202,3AS,False,79,710
ENSG00000187243.16,chrX,52066453,52066864,IR,False,189,216
ENSG00000187243.16,chrX,52068173,52069129,3AS,False,38,204
ENSG00000187243.16,chrX,52068203,52069129,3AS,False,122,166
ENSG00000129680.15,chrX,136251288,136251458,TSS,True,69,133
ENSG00000129680.15,chrX,136256303,136256601,TSS,False,86,133
ENSG00000129680.15,chrX,136256047,136256364,TSS,True,118,133
ENSG00000214717.11,chrX,2490769,2500816,3AS,False,41,148
ENSG00000214717.11,chrX,2486435,2490769,PAS,True,113,154
ENSG00000214717.11,chrX,2486424,2490772,PAS,True,41,154
ENSG00000214717.11,chrX,2500816,2500976,TSS,True,25,173
ENSG00000010404.17,chrX,149501037,149503311,ES,False,113,149
ENSG00000010404.17,chrX,149478768,149483218,PAS,False,25,177
ENSG00000130066.16,chrX,23783883,23784293,IR,False,47,118
ENSG00000130066.16,chrX,23783883,23785327,ES,False,147,194
ENSG00000130066.16,chrX,23783883,23785327,IR,True,147,210
ENSG00000130066.16,chrX,23784403,23785327,IR,True,56,119
ENSG00000123562.16,chrX,103678600,103685170,ES,False,246,295
ENSG00000123562.16,chrX,103678600,103685170,3AS,False,246,449
ENSG00000123562.16,chrX,103678620,103685170,3AS,True,21,196
ENSG00000123562.16,chrX,103678651,103685170,ES,False,132,175
ENSG00000123562.16,chrX,103686630,103686934,TSS,True,64,515
ENSG00000133142.17,chrX,103585464,103585624,TSS,True,20,123
ENSG00000215301.10,chrX,41347012,41347314,3AS,False,64,205
ENSG00000215301.10,chrX,41333598,41334297,TSS,True,25,218
ENSG00000197976.11,chrX,1599432,1600658,ES,True,140,176
ENSG00000197976.11,chrX,1599432,1600658,IR,True,140,190
ENSG00000197976.11,chrX,1599191,1602520,PAS,True,182,232
ENSG00000197976.11,chrX,1600658,1602523,PAS,True,55,232
ENSG00000147140.15,chrX,71283582,71283721,TSS,True,34,283
ENSG00000184867.13,chrX,101658525,101659075,3AS,False,170,209
ENSG00000184867.13,chrX,101659136,101659418,3AS,False,29,152
ENSG00000184867.13,chrX,101659148,101659757,ES,False,27,173
ENSG00000188153.13,chrX,108439784,108440206,TSS,True,62,192
ENSG00000102007.10,chrX,49173483,49174334,IR,True,103,115
ENSG00000203879.11,chrX,154440139,154440374,IR,False,200,225
ENSG00000203879.11,chrX,154436899,154437299,TSS,True,25,247
ENSG00000198947.15,chrX,31121930,31134101,ES,False,127,183
ENSG00000198947.15,chrX,31173604,31178668,ES,False,88,165
ENSG00000185222.9,chrX,103356606,103357614,ES,False,23,143
ENSG00000102241.11,chrX,136497206,136497439,TSS,True,65,129
ENSG00000102241.11,chrX,136497495,136497870,TSS,True,67,129
ENSG00000198918.7,chrX,119791573,119791631,TSS,False,85,409
ENSG00000196924.15,chrX,154355072,154357433,ES,False,691,1409
ENSG00000196924.15,chrX,154374505,154374825,TSS,False,1864,2130
ENSG00000196924.15,chrX,154370872,154371356,TSS,True,1719,2130
ENSG00000147010.17,chrX,19887306,19887702,TSS,True,66,127
ENSG00000147010.17,chrX,19670861,19670970,TSS,False,73,127
ENSG00000179222.17,chrX,51893605,51893755,TSS,True,190,1085
ENSG00000133131.14,chrX,106941632,106941975,5AS,False,71,141
ENSG00000133131.14,chrX,106981477,106993229,ES,True,15,140
ENSG00000133131.14,chrX,106993362,106999867,ES,True,17,136
ENSG00000180964.16,chrX,103255077,103255176,TSS,True,33,136
ENSG00000131828.13,chrX,19343890,19344094,TSS,True,58,203
ENSG00000184216.13,chrX,154013343,154014041,3AS,False,38,369
ENSG00000184216.13,chrX,154019598,154019676,IR,False,274,350
ENSG00000184216.13,chrX,154019676,154019950,TSS,True,119,393
ENSG00000184216.13,chrX,154019430,154020505,TSS,True,313,393
ENSG00000101940.17,chrX,48598037,48598750,3AS,False,23,119
ENSG00000101940.17,chrX,48597474,48597614,TSS,False,87,140
ENSG00000101940.17,chrX,48597505,48598037,TSS,True,73,140
ENSG00000078061.12,chrX,47561150,47561251,TSS,True,18,107
ENSG00000102038.15,chrX,129447233,129448332,3AS,True,405,469
ENSG00000102038.15,chrX,129492093,129496749,ES,False,157,511
ENSG00000102038.15,chrX,129446400,129447233,PAS,True,78,521
ENSG00000102038.15,chrX,129446401,129447301,PAS,True,453,521
ENSG00000185825.16,chrX,153724333,153724437,TSS,False,90,384
ENSG00000185825.16,chrX,153703958,153705217,TSS,True,331,384
ENSG00000130985.16,chrX,47193755,47194024,TSS,True,195,352
ENSG00000130985.16,chrX,47205083,47206444,TSS,True,261,352
ENSG00000022267.16,chrX,136147446,136147628,TSS,True,329,1613
ENSG00000169100.13,chrX,1391898,1392911,TSS,True,501,1112
ENSG00000102181.20,chrX,150898521,150898759,TSS,True,27,129
ENSG00000102316.16,chrX,54809223,54809302,IR,False,92,195
ENSG00000102316.16,chrX,54815690,54815880,IR,True,1135,1434
ENSG00000102316.16,chrX,54807596,54807802,TSS,True,349,1468
ENSG00000102316.16,chrX,54815880,54816059,PAS,False,308,1468
ENSG00000102316.16,chrX,54815247,54817069,PAS,True,1164,1458
ENSG00000126945.8,chrX,101408307,101411935,5AS,True,36,213
ENSG00000126945.8,chrX,101408188,101408319,TSS,False,42,219
ENSG00000126945.8,chrX,101408209,101408307,TSS,True,183,219
ENSG00000130741.10,chrX,24054665,24055037,TSS,True,37,219
ENSG00000182492.15,chrX,153494831,153495113,TSS,True,713,5027
ENSG00000154545.16,chrX,52184965,52185891,3AS,False,132,170
ENSG00000154545.16,chrX,52184965,52185921,3AS,False,42,212
ENSG00000005022.5,chrX,119468423,119468626,TSS,True,67,215
ENSG00000005893.15,chrX,120428045,120431462,PAS,True,322,644
ENSG00000005893.15,chrX,120436493,120439293,PAS,True,322,640
