gene,chr,start,end,splice_type,novel,H1_ENCFF207FUA_in_cov,H1_ENCFF207FUA_total_cov
ENSG00000135521.8,chr6,143843304,143843480,TSS,False,18,125
ENSG00000234745.10,chr6,31357085,31357218,TSS,True,51,185
ENSG00000234745.10,chr6,31356687,31357179,TSS,True,163,184
ENSG00000135316.17,chr6,85607002,85612923,PAS,True,80,143
ENSG00000135316.17,chr6,85642796,85643330,TSS,True,77,157
ENSG00000135316.17,chr6,85614980,85615135,TSS,True,92,119
ENSG00000204220.11,chr6,33289588,33289628,TSS,True,253,285
ENSG00000204220.11,chr6,33289627,33289920,TSS,True,110,285
ENSG00000204220.11,chr6,33289577,33289620,TSS,True,223,285
ENSG00000112651.11,chr6,43054486,43058064,ES,False,27,176
ENSG00000112651.11,chr6,43059285,43059443,TSS,True,31,207
ENSG00000111832.12,chr6,116571655,116580294,ES,False,88,100
ENSG00000196230.12,chr6,30720274,30720563,TSS,False,311,1811
ENSG00000112312.9,chr6,24775112,24777221,5AS,False,257,483
ENSG00000112312.9,chr6,24774927,24775244,TSS,True,343,573
ENSG00000112312.9,chr6,24774923,24775112,TSS,True,315,573
ENSG00000112759.17,chr6,44223641,44227262,ES,False,93,122
ENSG00000112759.17,chr6,44223641,44227262,3AS,True,93,134
ENSG00000112759.17,chr6,44223542,44223641,TSS,True,39,202
ENSG00000093144.18,chr6,127314896,127327001,ES,False,69,215
ENSG00000093144.18,chr6,127343335,127344300,TSS,False,123,325
ENSG00000137168.7,chr6,36874716,36875022,TSS,False,33,314
ENSG00000124532.14,chr6,24402796,24403236,TSS,True,57,196
ENSG00000124532.14,chr6,24423583,24426185,PAS,True,30,144
ENSG00000124532.14,chr6,24422936,24423478,PAS,True,121,144
ENSG00000120265.17,chr6,149802369,149810615,5AS,False,218,382
ENSG00000120265.17,chr6,149749205,149749956,TSS,True,79,595
ENSG00000120265.17,chr6,149810615,149812368,PAS,True,209,591
ENSG00000120265.17,chr6,149802199,149803052,PAS,True,355,530
ENSG00000096384.19,chr6,44247057,44247195,TSS,False,572,2490
ENSG00000096384.19,chr6,44248639,44250154,TSS,True,2179,2470
ENSG00000096384.19,chr6,44253488,44253899,PAS,True,353,2483
ENSG00000124802.11,chr6,8079023,8080030,PAS,False,169,720
ENSG00000124802.11,chr6,8079604,8090281,PAS,True,580,718
ENSG00000180992.6,chr6,44127343,44127452,TSS,False,82,531
ENSG00000111906.17,chr6,125292909,125300537,ES,False,125,342
ENSG00000241370.5,chr6,30345228,30345297,IR,False,180,219
ENSG00000241370.5,chr6,30345136,30345228,TSS,True,48,233
ENSG00000241370.5,chr6,30345200,30345398,TSS,True,194,233
ENSG00000124614.15,chr6,34426031,34426132,TSS,True,1007,6609
ENSG00000124614.15,chr6,34425795,34426037,TSS,False,5933,6609
ENSG00000012660.13,chr6,53348816,53349169,TSS,True,70,206
ENSG00000112514.15,chr6,33417695,33417868,IR,False,149,436
ENSG00000112514.15,chr6,33418086,33418358,TSS,False,744,984
ENSG00000112514.15,chr6,33417958,33418113,TSS,True,777,984
ENSG00000112514.15,chr6,33417480,33418153,TSS,True,698,983
ENSG00000112514.15,chr6,33417868,33418103,TSS,False,838,984
ENSG00000196591.11,chr6,113970856,113971501,TSS,True,266,424
ENSG00000196591.11,chr6,113948978,113949077,TSS,True,200,419
ENSG00000198563.13,chr6,31540534,31541949,3AS,False,287,670
ENSG00000198563.13,chr6,31541949,31542461,TSS,True,132,804
ENSG00000124733.4,chr6,43013897,43013924,TSS,False,70,459
ENSG00000213722.8,chr6,31728864,31730245,TSS,True,206,250
ENSG00000213722.8,chr6,31730050,31730268,TSS,True,59,250
ENSG00000214113.10,chr6,5108418,5109491,PAS,True,12,112
ENSG00000155115.6,chr6,110958505,110958826,TSS,False,166,822
ENSG00000198755.10,chr6,35469285,35469380,IR,False,31,115
ENSG00000118418.14,chr6,79201726,79202316,5AS,False,431,704
ENSG00000066379.14,chr6,30061398,30061514,IR,False,50,120
ENSG00000066379.14,chr6,30061238,30061669,TSS,True,70,140
ENSG00000066379.14,chr6,30061271,30061398,TSS,True,90,140
ENSG00000066379.14,chr6,30061238,30061389,TSS,True,120,140
ENSG00000204574.12,chr6,30571380,30571560,TSS,True,137,232
ENSG00000204574.12,chr6,30590534,30592262,PAS,True,66,110
ENSG00000092820.17,chr6,158765738,158767078,PAS,True,90,431
ENSG00000092820.17,chr6,158770787,158770894,PAS,True,208,249
ENSG00000092820.17,chr6,158783401,158783666,PAS,False,207,244
ENSG00000092820.17,chr6,158819316,158819418,TSS,True,423,604
ENSG00000092820.17,chr6,158769783,158769888,TSS,True,401,517
ENSG00000092820.17,chr6,158769325,158769406,TSS,True,456,517
ENSG00000204590.12,chr6,30556130,30557243,TSS,False,60,128
ENSG00000204590.12,chr6,30555554,30556109,TSS,True,114,128
ENSG00000204590.12,chr6,30555054,30555501,TSS,True,103,127
ENSG00000111845.4,chr6,10695069,10697323,3AS,True,166,213
ENSG00000111845.4,chr6,10694652,10695069,TSS,False,157,375
ENSG00000204568.11,chr6,30617797,30617943,TSS,True,105,331
ENSG00000280707.2,chr6,167228397,167231859,ES,True,177,205
ENSG00000280707.2,chr6,167231957,167237240,ES,True,44,150
ENSG00000280707.2,chr6,167232560,167237240,3AS,True,106,124
ENSG00000280707.2,chr6,167237240,167237519,PAS,False,78,231
ENSG00000156508.17,chr6,73520999,73521033,TSS,False,1971,14564
ENSG00000137161.16,chr6,42929721,42935573,ES,True,22,142
ENSG00000137161.16,chr6,42929111,42929721,TSS,True,27,171
ENSG00000112110.9,chr6,159789817,159790060,TSS,True,250,280
ENSG00000112110.9,chr6,159790453,159790639,TSS,False,113,280
ENSG00000009844.15,chr6,142147228,142147399,TSS,True,16,147
ENSG00000204525.16,chr6,31271998,31272133,TSS,False,135,818
ENSG00000146425.10,chr6,158644681,158644755,TSS,True,61,491
ENSG00000146425.10,chr6,158637770,158637889,TSS,True,441,491
ENSG00000152661.8,chr6,121435636,121435832,TSS,True,235,343
ENSG00000096063.15,chr6,35921043,35921162,TSS,False,65,117
ENSG00000272398.5,chr6,106974577,106974732,TSS,True,422,3982
ENSG00000146109.4,chr6,26596956,26597223,TSS,False,36,112
ENSG00000203875.11,chr6,85678135,85678736,TSS,True,1050,1809
ENSG00000203875.11,chr6,85678693,85678737,TSS,True,857,1809
ENSG00000224557.7,chr6,33116645,33117220,TSS,True,104,149
ENSG00000224557.7,chr6,33116580,33116741,TSS,True,98,149
ENSG00000224557.7,chr6,33116617,33116832,TSS,True,126,149
ENSG00000224557.7,chr6,33117372,33117587,TSS,True,130,149
ENSG00000215712.10,chr6,157323411,157324061,TSS,False,17,136
ENSG00000120438.11,chr6,159789404,159789708,TSS,True,171,573
ENSG00000120438.11,chr6,159780442,159781543,TSS,True,484,558
ENSG00000146476.10,chr6,151452358,151452586,TSS,False,15,100
ENSG00000137285.9,chr6,3227486,3227655,TSS,False,380,550
ENSG00000112118.18,chr6,52284596,52284804,TSS,True,69,132
ENSG00000146457.15,chr6,159726986,159727333,TSS,True,143,181
ENSG00000123505.15,chr6,110874783,110875215,TSS,True,26,201
ENSG00000204356.13,chr6,31954877,31955058,3AS,False,34,188
ENSG00000204356.13,chr6,31958891,31959055,TSS,False,223,402
ENSG00000204356.13,chr6,31954554,31954663,TSS,True,192,401
ENSG00000124783.13,chr6,7313041,7313316,TSS,True,21,132
ENSG00000198721.12,chr6,4117451,4125249,ES,True,36,232
ENSG00000198721.12,chr6,4133701,4135510,3AS,False,118,226
ENSG00000146416.18,chr6,143061213,143061595,PAS,False,77,103
ENSG00000146416.18,chr6,143339638,143340989,PAS,False,43,104
ENSG00000096080.11,chr6,43687667,43687818,TSS,False,42,208
ENSG00000096080.11,chr6,43681088,43681122,TSS,True,181,208
ENSG00000005194.14,chr16,57439295,57440771,3AS,False,23,144
ENSG00000005194.14,chr16,57447341,57447464,TSS,True,28,170
ENSG00000007392.16,chr16,229278,229482,TSS,False,29,115
ENSG00000086504.16,chr16,370225,370498,5AS,False,70,110
ENSG00000086504.16,chr16,370498,370549,TSS,False,287,357
ENSG00000086504.16,chr16,369930,370228,TSS,True,273,357
ENSG00000086504.16,chr16,370443,370530,TSS,True,289,357
ENSG00000086504.16,chr16,370484,370508,TSS,True,316,357
ENSG00000069345.11,chr16,46955361,46957220,PAS,True,16,127
ENSG00000069345.11,chr16,46973494,46973701,TSS,True,55,143
ENSG00000069345.11,chr16,46971348,46973671,TSS,True,118,142
ENSG00000132603.14,chr16,69339315,69339885,TSS,True,66,305
ENSG00000132603.14,chr16,69341281,69341320,TSS,True,267,305
ENSG00000167508.11,chr16,88663010,88663148,TSS,True,18,144
ENSG00000095906.16,chr16,1786655,1787676,ES,False,53,156
ENSG00000095906.16,chr16,1782934,1783036,TSS,False,61,215
ENSG00000167397.14,chr16,31091342,31094556,ES,False,25,152
ENSG00000135720.12,chr16,66751484,66751839,TSS,True,85,119
ENSG00000135720.12,chr16,66725827,66725856,TSS,True,101,113
ENSG00000140740.10,chr16,21952659,21953456,TSS,True,37,271
ENSG00000103194.15,chr16,84699954,84700111,TSS,True,40,100
ENSG00000087263.16,chr16,56450971,56451766,TSS,True,17,119
ENSG00000102898.11,chr16,67846891,67846985,TSS,True,33,201
ENSG00000198931.10,chr16,88809706,88810069,3AS,False,118,540
ENSG00000198931.10,chr16,88809466,88809840,PAS,True,127,551
ENSG00000198931.10,chr16,88809468,88809706,PAS,True,433,551
ENSG00000198931.10,chr16,88811819,88811938,TSS,False,87,551
ENSG00000198931.10,chr16,88810069,88810150,TSS,True,477,551
ENSG00000089280.18,chr16,31182664,31183860,3AS,False,196,643
ENSG00000089280.18,chr16,31180132,31180227,TSS,True,1513,2160
ENSG00000089280.18,chr16,31184936,31185179,TSS,False,1851,2149
ENSG00000089280.18,chr16,31188126,31190398,TSS,False,1855,2076
ENSG00000089280.18,chr16,31191053,31191110,TSS,True,1288,2075
ENSG00000260362.1,chr16,9666880,9667359,PAS,True,89,100
ENSG00000260362.1,chr16,9676673,9676892,TSS,False,85,100
ENSG00000205629.11,chr16,25140247,25164597,ES,False,13,113
ENSG00000205629.11,chr16,25111706,25111996,TSS,True,14,119
ENSG00000149932.16,chr16,29962132,29963109,3AS,False,74,135
ENSG00000149932.16,chr16,29962010,29962132,TSS,True,46,181
ENSG00000149932.16,chr16,29962117,29963308,TSS,True,150,181
ENSG00000103550.13,chr16,19706346,19707221,PAS,True,94,156
ENSG00000103550.13,chr16,19714214,19715037,PAS,False,64,152
ENSG00000103550.13,chr16,19718157,19718226,TSS,True,29,173
ENSG00000182149.20,chr16,71922680,71924768,ES,False,16,156
ENSG00000102900.12,chr16,56730074,56730211,TSS,True,21,128
ENSG00000102900.12,chr16,56844498,56844943,PAS,True,15,123
ENSG00000103145.10,chr16,3023361,3023846,ES,False,53,144
ENSG00000103145.10,chr16,3023846,3024256,TSS,True,28,182
ENSG00000134419.15,chr16,18790309,18790336,TSS,False,665,4688
ENSG00000159593.14,chr16,66830846,66831002,TSS,True,61,402
ENSG00000159593.14,chr16,66826676,66826782,TSS,True,355,401
ENSG00000167515.10,chr16,88859972,88860913,3AS,False,172,267
ENSG00000167515.10,chr16,88860910,88862678,PAS,True,175,267
ENSG00000167515.10,chr16,88860913,88862686,PAS,True,95,267
ENSG00000103035.10,chr16,74296769,74296988,TSS,True,75,669
ENSG00000166851.14,chr16,23678847,23679340,TSS,True,62,169
ENSG00000166851.14,chr16,23689659,23689676,TSS,True,147,166
ENSG00000079616.12,chr16,29790709,29790829,TSS,True,29,161
ENSG00000206053.12,chr16,1678276,1678356,TSS,True,101,183
ENSG00000149925.18,chr16,30065720,30065927,TSS,True,661,1616
ENSG00000149925.18,chr16,30068158,30068700,TSS,True,1424,1613
ENSG00000153774.8,chr16,75292475,75294042,PAS,True,36,199
ENSG00000166847.9,chr16,23641427,23641590,TSS,True,75,118
ENSG00000166847.9,chr16,23661218,23661281,TSS,True,83,117
ENSG00000261740.6,chr16,29446922,29454015,3AS,False,113,239
ENSG00000131153.8,chr16,85688808,85689030,TSS,False,16,112
ENSG00000189067.12,chr16,11556510,11556736,TSS,True,310,354
ENSG00000189067.12,chr16,11587150,11587291,TSS,True,312,354
ENSG00000189067.12,chr16,11586885,11586951,TSS,True,135,354
ENSG00000141101.12,chr16,69754847,69754944,TSS,True,65,233
ENSG00000141101.12,chr16,69748917,69749119,TSS,True,167,222
ENSG00000135698.9,chr16,82170124,82170234,TSS,True,43,236
ENSG00000169592.14,chr16,30001040,30005220,ES,False,39,178
ENSG00000169592.14,chr16,30001530,30005220,ES,False,112,142
ENSG00000169592.14,chr16,29995324,29996391,TSS,True,22,209
ENSG00000169592.14,chr16,30005220,30005794,PAS,True,25,206
ENSG00000103275.19,chr16,1309626,1309773,TSS,True,246,319
ENSG00000103018.16,chr16,69424558,69424857,TSS,True,51,238
ENSG00000179958.8,chr16,30429879,30430029,TSS,True,40,276
ENSG00000065427.14,chr16,75641723,75647577,ES,False,236,293
ENSG00000065427.14,chr16,75647577,75648662,TSS,True,234,530
ENSG00000065427.14,chr16,75631692,75632003,TSS,True,407,523
ENSG00000260834.1,chr16,65230205,65234885,ES,True,93,125
ENSG00000260834.1,chr16,65227891,65228021,PAS,False,131,149
ENSG00000260834.1,chr16,65229840,65230205,PAS,True,18,146
ENSG00000166451.13,chr16,81006436,81007277,TSS,True,23,181
ENSG00000166451.13,chr16,81022754,81022880,PAS,False,21,181
ENSG00000006007.11,chr16,19521703,19522125,TSS,True,12,104
ENSG00000103429.10,chr16,14632846,14633018,TSS,True,127,265
ENSG00000103429.10,chr16,14649803,14650591,PAS,True,65,138
ENSG00000103429.10,chr16,14667634,14669236,PAS,True,83,143
ENSG00000103202.12,chr16,397174,397313,TSS,True,101,126
ENSG00000102978.12,chr16,57462641,57462810,TSS,True,45,196
ENSG00000090861.15,chr16,70265537,70265663,TSS,True,194,225
ENSG00000090861.15,chr16,70289420,70289555,TSS,False,175,227
ENSG00000090861.15,chr16,70262345,70262839,TSS,False,116,225
ENSG00000034713.7,chr16,75566359,75566520,TSS,True,50,195
ENSG00000149923.13,chr16,30075980,30076100,TSS,True,117,132
ENSG00000149923.13,chr16,30084734,30084855,TSS,True,59,132
ENSG00000184697.6,chr16,3018148,3018185,TSS,True,179,1730
ENSG00000166595.11,chr16,66934222,66934931,TSS,True,31,275
ENSG00000184110.14,chr16,28711448,28711518,TSS,True,70,260
ENSG00000184110.14,chr16,28735430,28736074,PAS,True,34,260
ENSG00000171490.12,chr16,11834305,11838113,PAS,True,103,403
ENSG00000171490.12,chr16,11837140,11839985,PAS,False,302,396
ENSG00000161980.5,chr16,53475,53631,TSS,False,140,427
ENSG00000140988.15,chr16,1962496,1962559,TSS,True,131,630
ENSG00000205220.11,chr16,67935478,67935581,IR,False,105,132
ENSG00000205220.11,chr16,67935581,67935701,TSS,True,34,136
ENSG00000205220.11,chr16,67935419,67935702,TSS,True,109,136
ENSG00000230989.6,chr16,83807968,83808121,TSS,False,218,1139
ENSG00000230989.6,chr16,83809304,83809425,TSS,True,945,1138
ENSG00000140632.16,chr16,4847227,4847335,TSS,True,111,142
ENSG00000131652.13,chr16,3024004,3024365,TSS,True,20,118
ENSG00000103363.14,chr16,2776992,2777242,TSS,True,668,902
ENSG00000103363.14,chr16,2777236,2777295,TSS,True,249,902
ENSG00000178952.10,chr16,28846217,28846377,TSS,True,44,287
ENSG00000103121.8,chr16,80976179,80981805,ES,False,129,186
ENSG00000167315.17,chr18,49813468,49813950,TSS,True,84,172
ENSG00000167315.17,chr18,49813731,49813960,TSS,True,143,172
ENSG00000167315.17,chr18,49813816,49813935,TSS,False,140,172
ENSG00000128789.20,chr18,12702742,12703164,TSS,True,52,238
ENSG00000128789.20,chr18,12719923,12720683,TSS,True,192,237
ENSG00000141759.14,chr18,79988239,79988590,TSS,True,90,115
ENSG00000134759.13,chr18,36129102,36130071,TSS,True,48,145
ENSG00000074695.5,chr18,59327822,59331129,PAS,True,80,104
ENSG00000074695.5,chr18,59345961,59346051,PAS,False,28,103
ENSG00000141682.11,chr18,59899993,59900235,TSS,True,19,129
ENSG00000133313.14,chr18,74496431,74499936,3AS,False,42,153
ENSG00000133313.14,chr18,74496269,74496431,TSS,True,90,244
ENSG00000133313.14,chr18,74501147,74501472,TSS,True,212,244
ENSG00000133313.14,chr18,74519998,74521128,PAS,True,33,203
ENSG00000172466.15,chr18,35340733,35344369,5AS,True,89,102
ENSG00000172466.15,chr18,35344369,35344452,TSS,False,25,114
ENSG00000172466.15,chr18,35344359,35344449,TSS,True,101,114
ENSG00000265681.7,chr18,49491584,49491735,IR,False,193,501
ENSG00000265681.7,chr18,49491584,49491745,5AS,False,56,249
ENSG00000265681.7,chr18,49491584,49491745,IR,False,56,364
ENSG00000265681.7,chr18,49491584,49492274,5AS,False,561,730
ENSG00000265681.7,chr18,49492457,49492487,TSS,True,955,9096
ENSG00000134440.11,chr18,57620648,57621707,3AS,False,51,261
ENSG00000177426.20,chr18,3450126,3450505,TSS,True,47,147
ENSG00000177426.20,chr18,3451523,3451775,TSS,True,130,146
ENSG00000075336.11,chr18,74148503,74149109,TSS,True,32,164
ENSG00000176014.12,chr18,12308136,12308349,TSS,True,20,161
ENSG00000167220.11,chr18,47150377,47150508,TSS,True,74,163
ENSG00000152234.15,chr18,46098171,46098316,TSS,True,583,1541
ENSG00000152234.15,chr18,46084503,46084647,TSS,True,1246,1537
ENSG00000134779.14,chr18,36793606,36797050,PAS,True,21,127
ENSG00000091164.12,chr18,56638342,56638706,TSS,True,14,106
ENSG00000147383.10,chrX,152831117,152846281,ES,False,141,160
ENSG00000213397.10,chrX,153454508,153455541,ES,False,111,125
ENSG00000125351.11,chrX,119852772,119853024,TSS,True,52,117
ENSG00000102390.10,chrX,76172834,76173168,TSS,True,52,264
ENSG00000173674.10,chrX,20141624,20141872,TSS,True,56,320
ENSG00000198157.10,chrX,81121534,81121722,TSS,True,18,104
ENSG00000241343.9,chrX,101390969,101391046,TSS,True,32,267
ENSG00000123595.7,chrX,13689288,13708720,ES,False,33,114
ENSG00000123562.16,chrX,103678600,103685170,ES,False,97,141
ENSG00000123562.16,chrX,103678600,103685170,3AS,False,97,205
ENSG00000123562.16,chrX,103686630,103686934,TSS,True,54,285
ENSG00000133142.17,chrX,103585464,103585624,TSS,True,49,209
ENSG00000156709.13,chrX,130165550,130165866,TSS,True,41,125
ENSG00000156709.13,chrX,130129969,130133202,TSS,True,90,120
ENSG00000029993.14,chrX,150983284,150983376,TSS,False,157,684
ENSG00000126768.12,chrX,48895101,48896758,ES,False,297,331
ENSG00000147140.15,chrX,71283721,71290628,ES,False,86,442
ENSG00000147140.15,chrX,71283582,71283721,TSS,True,265,708
ENSG00000165349.11,chrX,70929998,70930976,3AS,True,203,399
ENSG00000165349.11,chrX,70930976,70931296,TSS,True,75,475
ENSG00000089289.15,chrX,70133447,70134135,TSS,True,28,127
ENSG00000185222.9,chrX,103356606,103357614,ES,False,41,255
ENSG00000147202.17,chrX,97310658,97348080,ES,True,195,223
ENSG00000147202.17,chrX,97310658,97383908,ES,True,55,298
ENSG00000147202.17,chrX,97469693,97471690,PAS,True,50,319
ENSG00000147202.17,chrX,97599252,97604997,PAS,True,285,319
ENSG00000102054.17,chrX,16870037,16870419,TSS,True,166,309
ENSG00000102054.17,chrX,16869075,16870362,TSS,True,241,309
ENSG00000072506.12,chrX,53434318,53434416,TSS,False,15,106
ENSG00000147224.11,chrX,107628448,107628750,TSS,True,363,515
ENSG00000102409.9,chrX,103215113,103215238,TSS,True,25,243
ENSG00000180964.16,chrX,103254017,103255077,ES,False,111,407
ENSG00000131828.13,chrX,19343890,19344094,TSS,True,124,357
ENSG00000102144.14,chrX,78104196,78104405,TSS,False,220,849
ENSG00000102144.14,chrX,78125324,78125425,TSS,True,674,845
ENSG00000147155.10,chrX,48521907,48523982,3AS,True,12,100
ENSG00000102309.12,chrX,72181828,72196784,ES,True,27,242
ENSG00000102309.12,chrX,72181665,72181828,TSS,False,45,288
ENSG00000169100.13,chrX,1391898,1392911,TSS,True,1362,2571
ENSG00000102103.15,chrX,48898014,48898491,5AS,False,141,235
ENSG00000102103.15,chrX,48897905,48898082,TSS,True,302,382
ENSG00000102103.15,chrX,48897905,48898014,TSS,True,240,382
ENSG00000102103.15,chrX,48902341,48902517,TSS,True,251,382
ENSG00000130826.17,chrX,154762742,154762981,TSS,True,102,353
ENSG00000130826.17,chrX,154776798,154777697,PAS,True,41,328
ENSG00000102024.17,chrX,115561106,115561260,TSS,True,15,133
ENSG00000102024.17,chrX,115649428,115650859,PAS,True,15,124
ENSG00000102316.16,chrX,54815690,54815880,IR,True,145,167
ENSG00000102316.16,chrX,54807596,54807802,TSS,True,133,177
ENSG00000102316.16,chrX,54808334,54808433,TSS,True,83,177
ENSG00000102316.16,chrX,54815880,54816059,PAS,False,30,177
ENSG00000102316.16,chrX,54815247,54817069,PAS,True,149,171
ENSG00000169093.15,chrX,1403136,1403489,PAS,True,18,113
ENSG00000169093.15,chrX,1425224,1425687,PAS,True,96,108
ENSG00000169093.15,chrX,1452747,1453744,TSS,True,16,119
ENSG00000126945.8,chrX,101408188,101408319,TSS,False,81,189
ENSG00000130741.10,chrX,24054665,24055037,TSS,True,41,116
ENSG00000130741.10,chrX,24065996,24066092,TSS,True,89,107
ENSG00000130741.10,chrX,24076721,24078815,PAS,True,30,101
ENSG00000133134.11,chrX,103310859,103310989,TSS,True,40,379
ENSG00000181704.11,chrX,68498563,68499123,TSS,True,14,131
ENSG00000005022.5,chrX,119468423,119468626,TSS,True,533,1327
ENSG00000147123.10,chrX,47142440,47142613,5AS,False,477,683
ENSG00000102393.10,chrX,101397788,101398099,PAS,True,12,101
ENSG00000102172.15,chrX,21940570,21940873,TSS,True,44,162
ENSG00000126953.6,chrX,101345656,101346660,PAS,True,20,100
ENSG00000126953.6,chrX,101347437,101348401,PAS,True,83,100
ENSG00000126953.6,chrX,101348532,101348742,TSS,False,11,103
ENSG00000158526.7,chrX,54440387,54440502,TSS,False,45,156
PB_novel_216607,chrX,92100700,92105292,ES,True,218,252
PB_novel_216607,chrX,92099978,92100700,PAS,True,51,317
ENSG00000077721.15,chrX,119574515,119574755,TSS,False,19,119
ENSG00000196368.4,chrX,51495950,51496592,TSS,False,39,127
ENSG00000147403.16,chrX,154398394,154398496,5AS,False,288,408
ENSG00000166681.13,chrX,103376613,103377509,3AS,True,27,254
ENSG00000166681.13,chrX,103377106,103377509,3AS,False,851,1053
ENSG00000166681.13,chrX,103377462,103378077,PAS,True,898,1120
ENSG00000166681.13,chrX,103377509,103378075,PAS,True,229,1120
ENSG00000102317.17,chrX,48574435,48574573,TSS,True,44,140
ENSG00000102317.17,chrX,48576518,48576604,TSS,True,121,138
ENSG00000017483.14,chrX,48458532,48459034,PAS,True,22,160
ENSG00000017483.14,chrX,48469334,48470192,TSS,True,65,171
ENSG00000147274.14,chrX,136873443,136874452,PAS,True,56,481
ENSG00000147274.14,chrX,136880596,136880778,TSS,True,81,544
ENSG00000180879.13,chrX,153794579,153794754,TSS,True,81,305
ENSG00000180879.13,chrX,153794657,153797532,TSS,True,274,305
ENSG00000180879.13,chrX,153796311,153797814,TSS,True,262,305
ENSG00000123200.16,chr13,46052403,46052765,TSS,True,87,103
ENSG00000123200.16,chr13,46052697,46053247,TSS,False,92,103
ENSG00000122026.10,chr13,27251656,27253764,5AS,False,128,216
ENSG00000122026.10,chr13,27251307,27251585,TSS,False,223,390
ENSG00000122026.10,chr13,27251583,27251699,TSS,True,333,390
ENSG00000122026.10,chr13,27251578,27251656,TSS,False,262,390
ENSG00000165480.15,chr13,21176374,21176586,TSS,True,22,103
ENSG00000136143.15,chr13,48001179,48001888,TSS,True,48,113
ENSG00000136143.15,chr13,47988881,47988974,TSS,True,78,112
ENSG00000136146.14,chr13,48090418,48095059,5AS,False,26,188
ENSG00000136146.14,chr13,48094953,48095104,TSS,True,35,199
ENSG00000136146.14,chr13,48095059,48095115,TSS,True,172,199
ENSG00000120699.12,chr13,37000369,37000822,TSS,True,29,256
ENSG00000136110.12,chr13,52703807,52708535,3AS,False,19,170
ENSG00000136110.12,chr13,52703252,52703810,PAS,True,38,200
ENSG00000136110.12,chr13,52739629,52740147,TSS,True,64,245
ENSG00000133119.12,chr13,33818068,33818265,TSS,True,38,105
ENSG00000133119.12,chr13,33831255,33831354,TSS,True,75,102
ENSG00000165416.14,chr13,52652403,52652958,TSS,True,115,138
ENSG00000165416.14,chr13,52680032,52680155,TSS,True,68,135
ENSG00000134882.15,chr13,99200747,99200939,TSS,False,32,129
ENSG00000134882.15,chr13,99367784,99367906,TSS,False,112,128
ENSG00000186184.17,chr13,27622874,27623449,PAS,True,54,497
PB_novel_215300,chr13,51170030,51170462,TSS,True,222,327
PB_novel_215300,chr13,51174548,51176077,PAS,True,131,158
PB_novel_215300,chr13,51174545,51176077,PAS,True,125,158
ENSG00000126226.21,chr13,113177538,113177976,PAS,True,87,130
ENSG00000126226.21,chr13,113177329,113178287,PAS,True,73,127
ENSG00000126226.21,chr13,113177535,113178008,PAS,True,103,130
ENSG00000126226.21,chr13,113208598,113209519,TSS,True,17,130
ENSG00000102572.14,chr13,98457167,98457295,TSS,True,23,100
ENSG00000125304.9,chr13,99501398,99501777,TSS,True,16,106
ENSG00000122033.14,chr13,27450508,27450616,TSS,True,23,125
ENSG00000169062.14,chr13,114281181,114281846,TSS,True,101,115
ENSG00000169062.14,chr13,114281611,114282127,TSS,True,65,115
ENSG00000132432.13,chr7,54759157,54759235,TSS,True,78,547
ENSG00000164548.10,chr7,23504779,23505569,PAS,False,16,112
ENSG00000164548.10,chr7,23531788,23532023,TSS,True,73,118
ENSG00000164548.10,chr7,23506137,23506259,TSS,True,47,105
ENSG00000105993.14,chr7,157336847,157337144,TSS,True,88,335
ENSG00000106305.9,chr7,6009378,6015145,5AS,True,22,100
ENSG00000106305.9,chr7,6009232,6009498,TSS,True,57,146
ENSG00000106305.9,chr7,6009229,6009378,TSS,True,120,146
ENSG00000106305.9,chr7,6017840,6018045,TSS,True,127,142
ENSG00000106484.15,chr7,130486178,130486395,TSS,True,15,122
ENSG00000006625.17,chr7,30498938,30504568,ES,False,133,304
ENSG00000006625.17,chr7,30504568,30504832,TSS,True,62,381
ENSG00000006625.17,chr7,30500535,30500605,TSS,False,338,381
ENSG00000166508.17,chr7,100101263,100101908,TSS,False,238,480
ENSG00000136261.14,chr7,16646288,16665436,5AS,False,93,114
ENSG00000136261.14,chr7,16645855,16646288,TSS,True,32,125
ENSG00000136261.14,chr7,16646140,16646304,TSS,True,105,125
ENSG00000122566.21,chr7,26190460,26190992,IR,False,108,133
ENSG00000122566.21,chr7,26191128,26191421,IR,True,14,107
ENSG00000122566.21,chr7,26197732,26200571,ES,False,1616,2271
ENSG00000122566.21,chr7,26200571,26201617,TSS,True,1301,3613
ENSG00000122566.21,chr7,26192494,26192579,TSS,True,3092,3589
ENSG00000122566.21,chr7,26190992,26192548,TSS,True,161,190
ENSG00000232956.8,chr7,44983322,44983821,IR,True,136,167
ENSG00000232956.8,chr7,44984046,44984356,IR,False,131,154
ENSG00000232956.8,chr7,44983022,44983322,PAS,True,31,167
ENSG00000232956.8,chr7,44986524,44986689,TSS,True,22,167
ENSG00000106028.10,chr7,141738410,141739123,5AS,False,1112,1885
ENSG00000106028.10,chr7,141738503,141739123,5AS,False,590,773
ENSG00000106028.10,chr7,141738575,141739123,5AS,False,121,181
ENSG00000106028.10,chr7,141738327,141738410,TSS,True,980,2093
ENSG00000106028.10,chr7,141738349,141738503,TSS,True,1503,2093
ENSG00000122550.17,chr7,23105733,23106146,TSS,True,62,219
ENSG00000122550.17,chr7,23125760,23131900,PAS,True,70,173
