gene,chr,start,end,splice_type,novel,endothelial_cell_of_umbilical_vein_ENCFF600UQU_in_cov,endothelial_cell_of_umbilical_vein_ENCFF600UQU_total_cov
ENSG00000070610.14,chr9,35737447,35737747,IR,False,118,137
ENSG00000070610.14,chr9,35738152,35738231,IR,False,95,130
ENSG00000070610.14,chr9,35738374,35738525,IR,False,76,116
ENSG00000070610.14,chr9,35738632,35738751,IR,False,99,114
ENSG00000070610.14,chr9,35740362,35740525,IR,True,100,113
ENSG00000070610.14,chr9,35733968,35737939,PAS,True,123,141
ENSG00000070610.14,chr9,35735871,35737447,PAS,False,26,144
ENSG00000070610.14,chr9,35748345,35749264,TSS,True,79,186
ENSG00000165283.15,chr9,35103049,35103184,TSS,True,130,603
ENSG00000196781.14,chr9,81611956,81613376,3AS,True,29,113
ENSG00000196781.14,chr9,81634301,81652213,5AS,False,179,216
ENSG00000196781.14,chr9,81583416,81584305,PAS,False,137,254
ENSG00000196781.14,chr9,81633468,81634301,PAS,True,122,248
ENSG00000165119.20,chr9,83969380,83970161,3AS,False,587,1354
ENSG00000165119.20,chr9,83973399,83974516,ES,False,140,1269
ENSG00000165119.20,chr9,83978452,83980152,5AS,True,344,420
ENSG00000165119.20,chr9,83967990,83969440,PAS,True,596,1362
ENSG00000165119.20,chr9,83968082,83969380,PAS,True,775,1362
ENSG00000165119.20,chr9,83980502,83980645,TSS,True,755,1566
ENSG00000165119.20,chr9,83980152,83980270,TSS,True,1222,1566
ENSG00000135018.13,chr9,83665145,83669184,ES,False,24,141
ENSG00000135018.13,chr9,83707499,83708214,TSS,True,20,166
ENSG00000176978.13,chr9,137112230,137112744,IR,True,257,312
ENSG00000176978.13,chr9,137114576,137114646,IR,False,219,302
ENSG00000176978.13,chr9,137114646,137114909,TSS,True,109,328
ENSG00000176978.13,chr9,137114462,137115159,TSS,True,245,328
ENSG00000107130.9,chr9,130172330,130172727,TSS,False,34,153
ENSG00000164975.15,chr9,15461630,15462807,PAS,True,49,107
ENSG00000164975.15,chr9,15459718,15461629,PAS,True,64,107
ENSG00000164985.14,chr9,15510326,15510816,3AS,False,92,162
ENSG00000164985.14,chr9,15462201,15465580,PAS,False,63,190
ENSG00000164985.14,chr9,15470635,15471231,PAS,True,153,173
ENSG00000164985.14,chr9,15510816,15511132,TSS,True,27,190
ENSG00000095380.10,chr9,98056687,98056940,TSS,True,30,141
ENSG00000095380.10,chr9,98080905,98081082,TSS,True,122,140
ENSG00000119408.16,chr9,124257916,124258085,TSS,True,28,225
ENSG00000066697.14,chr9,100427077,100427393,TSS,True,54,255
ENSG00000188352.12,chr9,20658304,20658826,TSS,True,98,111
ENSG00000188352.12,chr9,20684217,20684293,TSS,False,60,102
ENSG00000188352.12,chr9,20715318,20715410,TSS,True,78,102
ENSG00000188352.12,chr9,20995555,20996147,PAS,True,17,107
ENSG00000198467.14,chr9,35684550,35684731,IR,False,121,138
ENSG00000198467.14,chr9,35684550,35685268,ME,False,358,454
ENSG00000198467.14,chr9,35684807,35685268,3AS,False,97,123
ENSG00000167123.18,chr9,128420443,128421074,TSS,True,30,123
ENSG00000137055.14,chr9,26903372,26906076,PAS,True,22,112
ENSG00000137055.14,chr9,26907530,26907998,PAS,True,96,112
ENSG00000130717.12,chr9,131531066,131531281,TSS,True,14,101
ENSG00000122140.10,chr9,135500619,135500753,TSS,True,21,146
ENSG00000176101.11,chr9,137188778,137189065,IR,False,178,341
ENSG00000176101.11,chr9,137188650,137188778,TSS,True,309,491
ENSG00000176101.11,chr9,137188688,137189265,TSS,True,336,491
ENSG00000165271.16,chr9,33473788,33473951,TSS,True,78,107
ENSG00000147955.16,chr9,34637546,34637828,TSS,True,84,248
ENSG00000148334.14,chr9,128127438,128128446,TSS,True,57,376
ENSG00000148334.14,chr9,128122933,128123134,TSS,True,335,376
ENSG00000147996.16,chr9,65692608,65698514,ES,False,163,204
ENSG00000147996.16,chr9,65698561,65702969,ES,False,33,205
ENSG00000147996.16,chr9,65703014,65720040,ES,False,43,199
ENSG00000147996.16,chr9,65731867,65733509,ES,True,27,192
ENSG00000147996.16,chr9,65733509,65734063,PAS,True,271,466
ENSG00000147996.16,chr9,65681573,65682033,PAS,True,210,461
ENSG00000197958.12,chr9,127451280,127451405,TSS,True,138,1128
ENSG00000177239.14,chr9,137085401,137087218,TSS,True,23,229
ENSG00000137106.17,chr9,37422805,37424844,5AS,False,46,166
ENSG00000137106.17,chr9,37422614,37422833,TSS,True,570,691
ENSG00000165688.11,chr9,136410631,136410739,TSS,True,48,316
ENSG00000136908.17,chr9,127936655,127937433,IR,False,251,309
ENSG00000136908.17,chr9,127936655,127937817,ES,True,27,222
ENSG00000136908.17,chr9,127937523,127937817,IR,True,228,256
ENSG00000136908.17,chr9,127937817,127937860,TSS,False,88,344
ENSG00000136908.17,chr9,127937433,127937846,TSS,True,287,344
ENSG00000147872.9,chr9,19127418,19127535,TSS,True,243,647
ENSG00000148229.12,chr9,113410227,113410462,TSS,True,23,151
ENSG00000235106.9,chr9,134025333,134025536,TSS,True,164,194
ENSG00000165304.7,chr9,36581739,36589535,ES,False,63,109
ENSG00000165304.7,chr9,36589652,36597221,ES,False,17,116
ENSG00000165304.7,chr9,36651877,36665349,ES,False,14,126
ENSG00000165304.7,chr9,36572839,36573007,TSS,True,27,130
ENSG00000165304.7,chr9,36572858,36573198,TSS,True,111,130
ENSG00000135052.16,chr9,86099410,86099685,TSS,False,43,353
ENSG00000130635.15,chr9,134825904,134834970,ME,False,24,140
ENSG00000165233.17,chr9,93107816,93110567,5AS,False,117,226
ENSG00000165233.17,chr9,93110721,93112217,ES,False,21,205
ENSG00000165233.17,chr9,93111938,93112217,IR,False,185,210
ENSG00000137074.18,chr9,32987731,32988082,IR,False,16,103
ENSG00000137074.18,chr9,32987731,32989758,3AS,False,19,110
ENSG00000137074.18,chr9,32988124,32989758,3AS,False,34,105
ENSG00000137074.18,chr9,32989895,33001566,ES,True,82,110
ENSG00000137074.18,chr9,33001566,33001645,TSS,False,26,138
ENSG00000167113.10,chr9,128322484,128322928,TSS,True,26,118
ENSG00000167113.10,chr9,128333473,128334072,PAS,True,19,102
ENSG00000136783.9,chr9,104759171,104759261,IR,True,110,137
ENSG00000136783.9,chr9,104759261,104760124,PAS,False,28,138
ENSG00000136783.9,chr9,104759084,104760121,PAS,False,111,138
ENSG00000073060.15,chr12,124863594,124863959,TSS,True,51,205
ENSG00000111142.13,chr12,95474330,95476073,3AS,False,34,180
ENSG00000111237.18,chr12,110496203,110502048,5AS,True,345,638
ENSG00000111237.18,chr12,110502036,110502127,TSS,True,441,734
ENSG00000111237.18,chr12,110502048,110502127,TSS,True,358,734
ENSG00000061273.17,chr12,47795586,47795768,TSS,False,164,193
ENSG00000061273.17,chr12,47819766,47820204,TSS,True,149,193
ENSG00000061273.17,chr12,47784078,47784801,TSS,True,169,193
ENSG00000092841.18,chr12,56160320,56161386,ES,False,6091,11495
ENSG00000092841.18,chr12,56158337,56158404,TSS,True,2791,11884
ENSG00000092841.18,chr12,56158359,56159730,TSS,True,9685,11872
ENSG00000135108.14,chr12,117190217,117190519,TSS,True,15,104
ENSG00000060138.12,chr12,10704148,10713210,ES,False,686,2017
ENSG00000184575.11,chr12,64404318,64404804,TSS,False,54,192
ENSG00000167778.8,chr12,53079310,53079414,TSS,True,27,135
ENSG00000139644.12,chr12,49741548,49741611,TSS,False,167,938
ENSG00000111145.7,chr12,96247515,96247734,TSS,True,188,215
ENSG00000111145.7,chr12,96194247,96194705,TSS,True,43,216
ENSG00000089220.4,chr12,118136065,118136344,TSS,False,148,1013
ENSG00000182199.10,chr12,57229648,57229811,TSS,True,546,715
ENSG00000182199.10,chr12,57233176,57233345,TSS,True,255,714
ENSG00000135677.10,chr12,64759084,64759446,TSS,True,30,255
ENSG00000123374.10,chr12,55966765,55967124,TSS,True,17,151
ENSG00000139278.9,chr12,75480315,75481054,TSS,True,14,124
ENSG00000177425.10,chr12,79587790,79592693,PAS,True,32,154
ENSG00000177425.10,chr12,79600648,79604721,PAS,False,128,148
ENSG00000177425.10,chr12,79689728,79690580,TSS,True,47,159
ENSG00000177425.10,chr12,79690871,79691356,TSS,False,130,159
ENSG00000135451.12,chr12,49323185,49323349,TSS,True,13,101
ENSG00000135451.12,chr12,49331572,49331734,PAS,True,60,101
ENSG00000134291.11,chr12,47963633,47964208,5AS,False,137,155
ENSG00000134291.11,chr12,47966172,47966682,5AS,False,73,169
ENSG00000134291.11,chr12,47963562,47963633,TSS,False,36,174
ENSG00000134291.11,chr12,47963586,47963704,TSS,True,156,174
ENSG00000161638.10,chr12,54397487,54398596,IR,True,102,127
ENSG00000161638.10,chr12,54398698,54399644,IR,True,89,114
ENSG00000161638.10,chr12,54399758,54399863,IR,False,89,117
ENSG00000161638.10,chr12,54399947,54400845,IR,False,88,116
ENSG00000161638.10,chr12,54400995,54401372,IR,True,88,113
ENSG00000161638.10,chr12,54401478,54401584,IR,True,85,110
ENSG00000161638.10,chr12,54401665,54401775,IR,False,88,113
ENSG00000161638.10,chr12,54401855,54402000,IR,True,83,108
ENSG00000161638.10,chr12,54397364,54397490,TSS,True,367,429
ENSG00000161638.10,chr12,54418980,54419271,TSS,True,357,432
ENSG00000120802.13,chr12,98515552,98516146,TSS,True,16,154
ENSG00000120802.13,chr12,98532822,98535647,PAS,True,30,140
ENSG00000120802.13,chr12,98547572,98550348,PAS,True,126,145
ENSG00000196510.12,chr12,110403526,110403740,TSS,True,24,127
ENSG00000139233.6,chr12,66130704,66130750,TSS,False,74,189
ENSG00000130787.13,chr12,122860077,122860147,IR,False,194,229
ENSG00000130787.13,chr12,122835288,122835643,TSS,True,102,294
ENSG00000139343.10,chr12,95858929,95859076,TSS,True,227,620
ENSG00000139343.10,chr12,95861237,95861293,TSS,True,489,620
ENSG00000111676.14,chr12,6936025,6937561,TSS,True,49,144
ENSG00000111676.14,chr12,6938526,6939177,TSS,False,114,144
ENSG00000111667.13,chr12,6852017,6852290,TSS,True,34,244
ENSG00000063046.17,chr12,53006278,53006496,TSS,True,96,181
ENSG00000089009.15,chr12,112409586,112409634,TSS,True,577,2504
ENSG00000089009.15,chr12,112408419,112409605,TSS,True,2100,2504
ENSG00000276045.3,chr12,121626528,121627050,TSS,True,62,182
ENSG00000174099.11,chr12,65278865,65326825,ES,False,118,147
ENSG00000174099.11,chr12,65278494,65278865,TSS,True,41,189
ENSG00000089157.15,chr12,120197462,120198853,5AS,True,184,209
ENSG00000089157.15,chr12,120200831,120201082,3AS,False,2130,2381
ENSG00000089157.15,chr12,120201082,120201113,TSS,True,3293,5679
ENSG00000089157.15,chr12,120199309,120199489,TSS,True,2910,5679
ENSG00000182196.13,chr12,122980745,122981128,5AS,False,318,489
ENSG00000182196.13,chr12,122981266,122981594,5AS,False,253,435
ENSG00000182196.13,chr12,122981266,122981594,IR,False,253,321
ENSG00000182196.13,chr12,122981299,122981594,3AS,False,180,220
ENSG00000182196.13,chr12,122981299,122981594,IR,False,180,208
ENSG00000182196.13,chr12,122981809,122982030,IR,False,80,540
ENSG00000182196.13,chr12,122980468,122980745,TSS,True,228,546
ENSG00000182196.13,chr12,122980680,122980812,TSS,True,382,546
ENSG00000111540.15,chr12,55974008,55974139,TSS,True,27,135
ENSG00000110955.8,chr12,56645836,56646068,TSS,True,105,1020
ENSG00000135390.18,chr12,53676052,53676736,TSS,True,336,1071
ENSG00000135390.18,chr12,53672575,53674181,TSS,True,944,1071
ENSG00000064763.10,chr12,29333631,29335616,PAS,True,34,135
ENSG00000064763.10,chr12,29340807,29341136,PAS,False,110,137
ENSG00000196531.10,chr12,56725262,56725531,TSS,True,258,1993
ENSG00000089159.16,chr12,120215273,120221622,ES,False,171,210
ENSG00000089159.16,chr12,120215273,120221622,3AS,False,171,224
ENSG00000089159.16,chr12,120224377,120265616,ES,False,207,247
ENSG00000089159.16,chr12,120265616,120265790,TSS,True,222,469
ENSG00000134294.13,chr12,46372508,46373583,TSS,True,90,190
ENSG00000175215.10,chr12,57846371,57846962,TSS,True,80,178
ENSG00000198431.15,chr12,104287109,104288930,5AS,False,249,310
ENSG00000198431.15,chr12,104287109,104311289,ES,False,52,300
ENSG00000198431.15,chr12,104287109,104311289,5AS,False,52,134
ENSG00000198431.15,chr12,104286893,104287109,TSS,True,265,567
ENSG00000198431.15,chr12,104286935,104287346,TSS,True,486,567
ENSG00000198431.15,chr12,104286761,104289040,TSS,True,484,567
ENSG00000089053.12,chr12,121328458,121330582,3AS,False,139,381
ENSG00000139546.10,chr12,53504815,53505648,ES,False,33,131
ENSG00000139546.10,chr12,53500905,53501461,TSS,True,55,144
ENSG00000139546.10,chr12,53502379,53503129,TSS,True,120,144
ENSG00000139436.20,chr12,109996172,109996389,TSS,True,31,100
ENSG00000167553.15,chr12,49265010,49265184,TSS,True,115,256
ENSG00000135506.15,chr12,57715970,57716091,3AS,False,438,625
ENSG00000135506.15,chr12,57718376,57718992,5AS,False,119,644
ENSG00000135506.15,chr12,57719182,57720405,ES,False,387,653
ENSG00000139318.7,chr12,89351639,89352501,TSS,True,58,192
ENSG00000064115.10,chr12,26976357,26980565,ES,False,23,140
ENSG00000126749.15,chr12,6970829,6971091,TSS,True,21,125
ENSG00000076248.10,chr12,109097531,109097811,TSS,True,67,138
ENSG00000076248.10,chr12,109098146,109098638,TSS,True,80,138
ENSG00000062485.18,chr12,56300159,56300392,TSS,True,86,256
ENSG00000171792.10,chr12,2877282,2887910,ES,False,12,118
ENSG00000118600.11,chr12,63779804,63780129,TSS,True,254,300
ENSG00000134285.10,chr12,48921958,48922201,PAS,True,21,198
ENSG00000136026.13,chr12,106247368,106248154,TSS,False,104,473
ENSG00000134531.9,chr12,13196725,13196872,TSS,True,121,346
ENSG00000173598.13,chr12,93395533,93398770,3AS,False,420,758
ENSG00000173598.13,chr12,93377868,93378421,TSS,True,222,980
ENSG00000123064.12,chr12,113159109,113161269,3AS,False,62,154
ENSG00000123064.12,chr12,113157180,113159112,PAS,True,63,155
ENSG00000123064.12,chr12,113157182,113159109,PAS,True,93,155
ENSG00000123064.12,chr12,113185277,113185495,TSS,True,26,161
ENSG00000152556.16,chr12,48119237,48119406,TSS,True,34,102
ENSG00000127314.17,chr12,68611043,68648698,5AS,False,323,501
ENSG00000127314.17,chr12,68610571,68611043,TSS,True,206,543
ENSG00000127314.17,chr12,68610868,68611052,TSS,True,366,543
ENSG00000111229.15,chr12,110450254,110450359,TSS,True,177,963
ENSG00000184047.17,chr12,122218397,122225964,ME,False,16,132
ENSG00000139613.11,chr12,56163765,56164647,5AS,False,111,125
ENSG00000139613.11,chr12,56172704,56173695,ES,False,91,104
ENSG00000139613.11,chr12,56162358,56163765,PAS,True,19,146
ENSG00000139613.11,chr12,56189350,56190295,TSS,True,35,146
ENSG00000166130.14,chr12,98614340,98644522,ES,False,32,144
ENSG00000166130.14,chr12,98613404,98614340,PAS,False,104,247
ENSG00000166130.14,chr12,98624248,98626766,PAS,False,149,246
ENSG00000151135.9,chr12,106955810,106956065,TSS,True,35,108
ENSG00000151135.9,chr12,106956877,106957149,TSS,True,97,108
ENSG00000123395.14,chr12,52070071,52070353,5AS,False,16,118
ENSG00000123395.14,chr12,52069987,52070071,TSS,True,123,139
ENSG00000123395.14,chr12,52069975,52070242,TSS,True,37,139
ENSG00000111261.13,chr12,12350077,12350413,TSS,True,47,122
ENSG00000111261.13,chr12,12338419,12338611,TSS,True,93,122
ENSG00000176871.8,chr12,118061035,118061192,TSS,True,36,299
ENSG00000257727.5,chr12,56306277,56310595,PAS,True,75,372
ENSG00000257727.5,chr12,56313611,56314966,PAS,True,307,367
ENSG00000110811.19,chr12,6828011,6828938,TSS,False,40,107
ENSG00000111196.9,chr12,10613438,10613603,TSS,True,60,211
ENSG00000150991.14,chr12,124914586,124914848,TSS,False,192,1332
ENSG00000111678.10,chr12,6944565,6945770,5AS,False,54,253
ENSG00000111678.10,chr12,6944005,6944173,TSS,True,67,319
ENSG00000111678.10,chr12,6944566,6944652,TSS,True,279,319
ENSG00000003056.7,chr12,8946387,8949487,3AS,False,34,213
ENSG00000134283.17,chr12,42325947,42326229,TSS,True,17,107
ENSG00000176915.14,chr12,132734575,132735405,IR,True,161,187
ENSG00000176915.14,chr12,132725502,132727443,PAS,True,31,231
ENSG00000136003.15,chr12,108562736,108564278,IR,False,231,269
ENSG00000136003.15,chr12,108562554,108562736,TSS,True,43,290
ENSG00000136003.15,chr12,108562595,108564392,TSS,True,252,290
ENSG00000076067.12,chr12,56521805,56522089,TSS,True,108,137
ENSG00000076067.12,chr12,56588986,56589018,TSS,True,67,136
ENSG00000022840.15,chr12,120563070,120563346,3AS,False,332,374
ENSG00000022840.15,chr12,120534343,120534968,TSS,True,47,429
ENSG00000110917.7,chr12,120687124,120687531,TSS,True,52,127
ENSG00000134287.9,chr12,48957309,48957527,TSS,True,77,218
ENSG00000111605.17,chr12,69260197,69262372,3AS,True,170,218
ENSG00000111605.17,chr12,69239539,69239706,TSS,True,34,247
ENSG00000123352.17,chr12,49367587,49460769,ES,False,60,124
ENSG00000123352.17,chr12,49525943,49527440,PAS,True,14,134
ENSG00000135441.7,chr12,55716044,55716196,TSS,True,24,216
ENSG00000111639.7,chr12,6493057,6493262,TSS,True,204,658
ENSG00000135480.15,chr12,52232791,52235154,ES,True,88,128
ENSG00000135480.15,chr12,52232791,52235154,5AS,True,88,103
ENSG00000135480.15,chr12,52232613,52233620,TSS,True,213,831
ENSG00000135480.15,chr12,52232611,52232791,TSS,True,701,831
ENSG00000111596.12,chr12,70278274,70310894,ES,False,139,158
ENSG00000187109.13,chr12,76047718,76048392,IR,False,87,141
ENSG00000187109.13,chr12,76047718,76048420,5AS,False,35,120
ENSG00000187109.13,chr12,76060279,76074202,ES,False,23,203
ENSG00000187109.13,chr12,76044892,76048464,PAS,True,216,270
ENSG00000187109.13,chr12,76044744,76047718,PAS,True,151,273
ENSG00000187109.13,chr12,76046179,76049785,PAS,True,177,252
ENSG00000187109.13,chr12,76084566,76084782,TSS,True,74,278
ENSG00000059758.7,chr12,96280279,96280807,IR,True,242,322
ENSG00000059758.7,chr12,96278246,96280885,PAS,True,259,338
ENSG00000059758.7,chr12,96278226,96280279,PAS,False,96,338
ENSG00000059758.7,chr12,96399985,96400590,TSS,True,39,345
ENSG00000229117.8,chr12,56116663,56116774,IR,True,29,191
ENSG00000229117.8,chr12,56116425,56116659,TSS,True,1314,9451
ENSG00000183735.9,chr12,64451426,64452187,TSS,False,26,105
ENSG00000183735.9,chr12,64501329,64502119,PAS,False,14,104
ENSG00000166598.14,chr12,103930362,103930564,TSS,True,227,1484
ENSG00000110931.18,chr12,121296637,121296776,TSS,True,36,101
ENSG00000170633.16,chr12,121400218,121416158,ES,False,158,186
ENSG00000135404.11,chr12,55728952,55729106,TSS,False,166,1497
ENSG00000196465.10,chr12,56152573,56152631,TSS,True,314,402
ENSG00000196465.10,chr12,56155558,56155592,TSS,True,137,402
ENSG00000159335.15,chr12,6766149,6766750,TSS,True,255,603
ENSG00000110921.13,chr12,109579946,109586021,ES,False,13,120
ENSG00000139722.6,chr12,122895951,122896140,TSS,True,55,144
ENSG00000139722.6,chr12,122871985,122872050,TSS,True,122,143
ENSG00000094914.12,chr12,53321342,53321624,TSS,True,36,108
ENSG00000094914.12,chr12,53321470,53321635,TSS,True,96,108
ENSG00000136048.13,chr12,101877257,101877920,TSS,True,17,110
ENSG00000004478.7,chr12,2794937,2795244,TSS,True,62,212
ENSG00000110880.10,chr12,108731428,108731991,TSS,True,116,259
ENSG00000205352.10,chr12,53441792,53442694,5AS,False,363,425
ENSG00000205352.10,chr12,53441698,53441800,TSS,False,398,457
ENSG00000205352.10,chr12,53441712,53441792,TSS,False,94,457
ENSG00000166888.11,chr12,57111128,57112263,TSS,True,137,177
ENSG00000139641.12,chr12,56133873,56134109,3AS,False,251,285
ENSG00000139641.12,chr12,56128093,56128709,TSS,True,58,327
ENSG00000110799.13,chr12,5976110,5976217,TSS,True,1225,1910
ENSG00000110799.13,chr12,6124420,6124673,TSS,True,1559,1999
ENSG00000111665.11,chr12,6849198,6849564,ES,False,21,115
ENSG00000111665.11,chr12,6851009,6851221,IR,False,101,118
ENSG00000111665.11,chr12,6851221,6852357,TSS,True,43,146
ENSG00000111640.14,chr12,6534455,6534569,TSS,True,1072,5801
ENSG00000136051.14,chr12,105107700,105107861,TSS,True,27,128
ENSG00000197111.15,chr12,53461143,53462492,3AS,False,86,181
ENSG00000197111.15,chr12,53462567,53465931,ES,False,62,162
ENSG00000197111.15,chr12,53464852,53467220,ES,False,18,128
ENSG00000197111.15,chr12,53467293,53468776,ES,False,36,182
ENSG00000197111.15,chr12,53467843,53468779,3AS,False,22,172
ENSG00000197111.15,chr12,53452104,53452376,TSS,True,312,416
ENSG00000197111.15,chr12,53459404,53461143,TSS,True,367,415
ENSG00000184209.14,chr12,123458115,123458216,TSS,True,21,108
ENSG00000123297.17,chr12,57782746,57782858,TSS,False,14,124
ENSG00000111011.17,chr12,122508447,122511108,3AS,False,78,189
ENSG00000111011.17,chr12,122519029,122521384,ES,False,129,145
ENSG00000111011.17,chr12,122519029,122521384,3AS,False,129,165
ENSG00000175203.15,chr12,57547027,57547280,TSS,True,457,750
ENSG00000111652.9,chr12,6724179,6724613,5AS,False,106,128
ENSG00000111652.9,chr12,6724818,6728222,ES,False,15,146
ENSG00000111652.9,chr12,6724014,6724179,TSS,True,51,157
ENSG00000111652.9,chr12,6724099,6724250,TSS,True,135,157
ENSG00000050405.13,chr12,50192561,50195829,3AS,False,117,131
ENSG00000050405.13,chr12,50283419,50283558,TSS,True,127,143
ENSG00000050405.13,chr12,50222020,50222680,TSS,True,29,143
ENSG00000075415.12,chr12,98593740,98593974,IR,False,861,975
ENSG00000075415.12,chr12,98593740,98593978,IR,False,29,145
ENSG00000075415.12,chr12,98593626,98593740,TSS,True,232,1122
