gene,chr,start,end,splice_type,novel,K562_ENCFF645UVN_in_cov,K562_ENCFF645UVN_total_cov
ENSG00000215012.8,chr22,19854819,19854919,TSS,False,127,146
ENSG00000100216.5,chr22,38681945,38682095,TSS,False,185,339
ENSG00000100258.17,chr22,50506034,50506584,TSS,True,74,103
ENSG00000100258.17,chr22,50507581,50507802,TSS,True,81,103
ENSG00000100258.17,chr22,50504801,50504847,TSS,True,91,103
ENSG00000198911.11,chr22,41832415,41833358,TSS,True,217,253
ENSG00000100296.13,chr22,29529239,29531830,ES,False,142,165
ENSG00000100296.13,chr22,29549158,29553670,ES,False,60,142
ENSG00000100296.13,chr22,29553670,29555387,TSS,False,48,190
ENSG00000188130.13,chr22,50256646,50256934,5AS,False,123,154
ENSG00000188130.13,chr22,50257193,50258242,ES,True,109,133
ENSG00000188130.13,chr22,50257193,50258242,3AS,True,109,131
ENSG00000188130.13,chr22,50252377,50253480,PAS,True,23,179
ENSG00000188130.13,chr22,50261384,50261927,TSS,True,107,220
ENSG00000188130.13,chr22,50261166,50261797,TSS,False,185,220
ENSG00000100353.17,chr22,36529075,36529325,TSS,False,239,690
ENSG00000100266.18,chr22,43015020,43015191,TSS,True,92,186
ENSG00000159873.9,chr22,28772699,28773034,TSS,True,69,142
ENSG00000159873.9,chr22,28780946,28781172,TSS,True,116,142
ENSG00000239900.12,chr22,40346492,40346711,TSS,True,83,448
ENSG00000239900.12,chr22,40364926,40365056,TSS,True,398,447
ENSG00000100029.17,chr22,30591809,30591924,TSS,True,140,313
ENSG00000100029.17,chr22,30588020,30588172,TSS,False,267,313
ENSG00000183597.15,chr22,20021134,20036759,5AS,False,131,202
ENSG00000183597.15,chr22,20036854,20043354,5AS,False,127,248
ENSG00000183597.15,chr22,20052584,20055942,ES,False,96,187
ENSG00000183597.15,chr22,20052584,20061529,ES,False,41,148
ENSG00000183597.15,chr22,20056013,20063337,ES,False,60,169
ENSG00000183597.15,chr22,20063442,20064541,5AS,True,213,247
ENSG00000183597.15,chr22,20021064,20021134,TSS,True,279,411
ENSG00000183597.15,chr22,20021099,20021246,TSS,False,339,411
ENSG00000100380.13,chr22,40856430,40856939,TSS,True,87,524
ENSG00000100034.13,chr22,21919417,21923471,PAS,True,69,308
ENSG00000100034.13,chr22,21924875,21925662,PAS,True,270,305
ENSG00000100034.13,chr22,21952791,21952896,TSS,True,444,697
ENSG00000184164.14,chr22,49917882,49918898,TSS,True,50,136
ENSG00000183506.17,chr22,21476160,21476643,IR,False,86,131
ENSG00000183506.17,chr22,21476160,21477789,ES,False,37,124
ENSG00000183506.17,chr22,21472993,21473405,PAS,True,61,248
ENSG00000183506.17,chr22,21517324,21517546,TSS,True,209,273
ENSG00000183506.17,chr22,21488223,21492097,TSS,True,230,271
ENSG00000100083.18,chr22,37608447,37608903,TSS,True,94,126
ENSG00000100083.18,chr22,37630901,37631099,TSS,True,82,107
ENSG00000100083.18,chr22,37632600,37633566,PAS,True,19,105
ENSG00000184076.13,chr22,29767548,29769677,5AS,True,519,596
ENSG00000184076.13,chr22,29767381,29767607,TSS,True,671,749
ENSG00000184076.13,chr22,29767378,29767548,TSS,False,227,749
ENSG00000196419.12,chr22,41621215,41621345,TSS,True,298,1859
ENSG00000186716.20,chr22,23180497,23182239,TSS,True,175,290
ENSG00000186716.20,chr22,23315432,23318036,PAS,True,38,181
ENSG00000186716.20,chr22,23203368,23204426,PAS,True,112,125
ENSG00000184702.19,chr22,19718196,19718818,TSS,True,134,627
ENSG00000184702.19,chr22,19722427,19724782,PAS,True,64,627
ENSG00000138867.16,chr22,24554948,24555187,TSS,True,101,138
ENSG00000100243.20,chr22,42649294,42649417,TSS,False,118,258
ENSG00000242259.8,chr22,19441694,19447377,ES,True,95,112
ENSG00000242259.8,chr22,19440885,19444390,PAS,True,123,277
ENSG00000242259.8,chr22,19440885,19441694,PAS,True,242,356
ENSG00000242259.8,chr22,19447664,19448252,TSS,True,105,356
ENSG00000213923.11,chr22,38290689,38291938,PAS,False,39,111
ENSG00000213923.11,chr22,38299894,38300045,TSS,True,183,213
ENSG00000213923.11,chr22,38317159,38317473,TSS,True,164,213
ENSG00000242247.10,chr22,42808890,42817141,ES,False,46,121
ENSG00000242247.10,chr22,42857113,42857314,TSS,True,26,141
ENSG00000100028.11,chr22,24555926,24556071,TSS,True,55,327
ENSG00000099889.13,chr22,19970743,19971885,ES,False,126,150
ENSG00000099889.13,chr22,19971971,19972736,ES,True,20,157
ENSG00000099889.13,chr22,19973036,19973642,ES,True,18,158
ENSG00000099889.13,chr22,19969859,19970743,PAS,True,31,187
ENSG00000099889.13,chr22,20005031,20005792,PAS,True,92,104
ENSG00000099889.13,chr22,19979742,19981030,TSS,True,176,197
ENSG00000099889.13,chr22,20016588,20016859,TSS,True,122,217
ENSG00000185651.14,chr22,21567704,21567771,TSS,False,999,2015
ENSG00000185651.14,chr22,21610907,21611043,TSS,True,1796,2007
ENSG00000100304.12,chr22,43186892,43187159,TSS,False,374,607
ENSG00000100304.12,chr22,43168773,43168848,TSS,True,541,606
ENSG00000100345.21,chr22,36387806,36388109,TSS,False,123,141
ENSG00000069998.12,chr22,17159125,17159298,TSS,False,28,169
ENSG00000183765.21,chr22,28695873,28699837,ES,False,40,139
ENSG00000183765.21,chr22,28741768,28742476,TSS,True,20,145
ENSG00000099942.12,chr22,20951265,20953205,IR,True,71,651
ENSG00000099942.12,chr22,20917352,20918245,TSS,True,571,1038
ENSG00000099942.12,chr22,20934140,20934244,TSS,True,853,1037
ENSG00000099942.12,chr22,20949710,20953748,PAS,True,73,653
ENSG00000183172.8,chr22,42079694,42079954,TSS,True,19,109
ENSG00000128185.9,chr22,20315476,20319638,ES,False,44,291
ENSG00000128185.9,chr22,20319878,20320060,TSS,True,57,328
ENSG00000128185.9,chr22,20319638,20320047,TSS,True,293,328
ENSG00000241973.10,chr22,20707688,20708098,PAS,True,37,296
ENSG00000241973.10,chr22,20712485,20712561,TSS,True,221,290
ENSG00000240972.1,chr22,23894374,23894582,TSS,True,112,712
ENSG00000240972.1,chr22,23895039,23895223,PAS,True,105,712
ENSG00000099995.18,chr22,30341691,30341847,TSS,False,155,173
ENSG00000100242.15,chr22,38755762,38756048,TSS,True,173,232
ENSG00000100242.15,chr22,38738172,38738234,TSS,True,196,230
ENSG00000100030.14,chr22,21760318,21764240,PAS,True,194,543
ENSG00000100030.14,chr22,21767969,21769320,PAS,True,346,479
ENSG00000100030.14,chr22,21867321,21867668,TSS,True,1518,1945
ENSG00000170638.9,chr22,50185898,50185976,TSS,True,84,116
ENSG00000170638.9,chr22,50185870,50186001,TSS,True,92,116
ENSG00000170638.9,chr22,50197967,50198186,TSS,True,104,116
ENSG00000070413.19,chr22,19065058,19068099,3AS,False,59,232
ENSG00000070413.19,chr22,19036280,19039121,PAS,True,106,382
ENSG00000070413.19,chr22,19046150,19048643,PAS,True,254,294
ENSG00000070413.19,chr22,19122127,19122446,TSS,True,373,610
ENSG00000070413.19,chr22,19041057,19041276,TSS,True,463,524
ENSG00000250479.8,chr22,23767833,23767970,TSS,True,56,118
ENSG00000250479.8,chr22,23767373,23767729,TSS,True,99,118
ENSG00000198355.4,chr22,49961032,49961124,IR,False,259,306
ENSG00000198355.4,chr22,49960472,49961032,TSS,False,120,379
ENSG00000198355.4,chr22,49960492,49961234,TSS,True,338,379
ENSG00000198355.4,chr22,49960754,49961811,TSS,True,341,379
ENSG00000099940.11,chr22,20858964,20859347,TSS,True,380,765
ENSG00000099940.11,chr22,20870450,20870533,TSS,True,584,763
ENSG00000128294.15,chr22,26590052,26590158,TSS,True,73,409
ENSG00000100138.14,chr22,41688793,41688884,TSS,True,244,549
ENSG00000100138.14,chr22,41682355,41682453,TSS,True,376,544
ENSG00000179750.15,chr22,38982346,38982470,TSS,True,54,169
ENSG00000179750.15,chr22,38984158,38984231,TSS,True,133,169
ENSG00000189306.10,chr22,42519713,42519822,TSS,True,159,445
ENSG00000189306.10,chr22,42514105,42514272,TSS,True,391,444
ENSG00000100300.17,chr22,43151604,43161051,ES,False,22,131
ENSG00000100300.17,chr22,43151524,43151604,TSS,True,168,299
ENSG00000100300.17,chr22,43159208,43159420,TSS,True,264,299
ENSG00000100300.17,chr22,43161057,43161190,TSS,True,200,299
ENSG00000184470.20,chr22,19931095,19941700,3AS,False,15,136
ENSG00000184470.20,chr22,19875517,19875807,PAS,True,109,181
ENSG00000184470.20,chr22,19893907,19895200,PAS,False,117,162
ENSG00000184470.20,chr22,19881519,19883461,PAS,True,151,174
ENSG00000184470.20,chr22,19941700,19941926,TSS,True,45,181
ENSG00000185721.12,chr22,31399521,31399725,TSS,True,74,281
ENSG00000185721.12,chr22,31403029,31403204,TSS,True,249,279
ENSG00000099899.14,chr22,20116972,20117096,IR,False,82,454
ENSG00000099899.14,chr22,20116882,20117355,TSS,True,195,571
ENSG00000099899.14,chr22,20117096,20117336,TSS,True,486,571
ENSG00000100416.13,chr22,46337944,46346421,ES,False,16,149
ENSG00000100416.13,chr22,46346544,46350345,3AS,False,15,126
ENSG00000100416.13,chr22,46346544,46350349,3AS,False,23,149
ENSG00000100416.13,chr22,46355588,46355989,IR,False,127,143
ENSG00000100416.13,chr22,46356841,46357344,PAS,True,21,170
ENSG00000100225.17,chr22,32475124,32479132,3AS,False,32,264
ENSG00000100225.17,chr22,32475398,32479132,3AS,False,53,133
ENSG00000100225.17,chr22,32475398,32483896,ES,True,19,152
ENSG00000100225.17,chr22,32474703,32475124,TSS,True,250,526
ENSG00000100225.17,chr22,32475222,32475398,TSS,True,374,526
ENSG00000100225.17,chr22,32478977,32479275,TSS,True,459,525
ENSG00000100124.14,chr22,37843910,37844447,TSS,True,79,123
ENSG00000100116.16,chr22,37815834,37816199,5AS,True,213,239
ENSG00000100116.16,chr22,37807871,37808163,TSS,True,33,249
ENSG00000131100.12,chr22,17628602,17628782,TSS,True,163,283
ENSG00000184436.11,chr22,21000787,21001255,IR,False,247,470
ENSG00000184436.11,chr22,21001411,21001831,IR,False,98,112
ENSG00000184436.11,chr22,21000646,21001779,TSS,True,384,596
ENSG00000184436.11,chr22,21002085,21002122,TSS,True,516,596
ENSG00000184436.11,chr22,21001255,21001779,TSS,True,478,596
ENSG00000100347.14,chr22,43955400,43955598,TSS,True,217,341
ENSG00000100347.14,chr22,43990263,43990406,TSS,False,159,341
ENSG00000100348.9,chr22,36481563,36482025,TSS,True,318,620
ENSG00000100348.9,chr22,36480574,36480835,TSS,True,344,620
ENSG00000100401.19,chr22,41281082,41285985,5AS,True,194,216
ENSG00000100401.19,chr22,41285985,41286251,TSS,False,192,401
ENSG00000100099.20,chr22,26451474,26453404,PAS,True,11,100
ENSG00000100099.20,chr22,26483764,26483865,TSS,True,97,109
ENSG00000100099.20,chr22,26463916,26464764,TSS,True,69,105
ENSG00000100099.20,chr22,26466225,26468221,TSS,True,84,105
ENSG00000100221.10,chr22,38688934,38689001,TSS,True,62,350
ENSG00000244509.3,chr22,39014220,39014379,TSS,True,229,399
ENSG00000244509.3,chr22,39017825,39018045,TSS,True,290,399
ENSG00000198792.12,chr22,38225423,38225776,TSS,True,98,122
ENSG00000100129.17,chr22,37849373,37849482,TSS,False,168,812
ENSG00000100097.11,chr22,37675634,37675711,TSS,True,72,255
ENSG00000100097.11,chr22,37678593,37678654,TSS,True,222,255
ENSG00000161179.13,chr22,21628787,21629307,ES,False,294,798
ENSG00000161179.13,chr22,21628787,21629307,5AS,False,294,361
ENSG00000161179.13,chr22,21629187,21629307,IR,False,507,575
ENSG00000161179.13,chr22,21629407,21629542,IR,False,335,636
ENSG00000161179.13,chr22,21629407,21629601,5AS,False,191,527
ENSG00000161179.13,chr22,21629407,21629601,IR,False,191,492
ENSG00000161179.13,chr22,21629407,21629850,5AS,True,33,173
ENSG00000161179.13,chr22,21629407,21629850,3AS,True,33,101
ENSG00000161179.13,chr22,21629407,21629850,IR,True,33,264
ENSG00000161179.13,chr22,21629761,21629850,IR,False,454,825
ENSG00000161179.13,chr22,21629307,21630065,TSS,True,896,1131
ENSG00000161179.13,chr22,21629850,21630056,TSS,True,642,1131
ENSG00000075240.16,chr22,46577072,46577290,TSS,False,147,207
ENSG00000075240.16,chr22,46662760,46663172,TSS,False,160,207
ENSG00000075240.16,chr22,46672408,46672997,TSS,True,176,207
ENSG00000187051.8,chr22,39532686,39532775,TSS,True,45,169
ENSG00000242114.5,chr22,30425601,30425946,TSS,True,39,143
ENSG00000099901.16,chr22,20117912,20119012,5AS,False,22,101
ENSG00000099901.16,chr22,20126368,20126954,3AS,False,1767,4150
ENSG00000099901.16,chr22,20117404,20117664,TSS,True,586,4413
ENSG00000099901.16,chr22,20126951,20127354,PAS,True,1816,4201
ENSG00000099901.16,chr22,20126954,20127368,PAS,True,2433,4201
ENSG00000015475.18,chr22,17739488,17774380,ES,False,27,242
ENSG00000015475.18,chr22,17744013,17774380,ES,False,28,212
ENSG00000015475.18,chr22,17774380,17774519,TSS,True,62,304
ENSG00000185686.17,chr22,22551089,22557544,5AS,False,150,291
ENSG00000185686.17,chr22,22556909,22557544,3AS,False,537,1378
ENSG00000185686.17,chr22,22556909,22557544,IR,False,537,684
ENSG00000185686.17,chr22,22556930,22557544,IR,False,830,977
ENSG00000185686.17,chr22,22558970,22559234,TSS,True,1448,2330
ENSG00000185686.17,chr22,22559174,22559292,TSS,True,2045,2330
ENSG00000185686.17,chr22,22557544,22557643,TSS,True,1870,2330
ENSG00000185686.17,chr22,22549725,22550130,TSS,True,2021,2298
ENSG00000093010.13,chr22,19941759,19941897,TSS,True,290,796
ENSG00000093010.13,chr22,19959058,19961289,TSS,True,706,796
ENSG00000128228.4,chr22,21642203,21642523,TSS,True,262,1586
ENSG00000185608.8,chr22,19432607,19433264,5AS,False,328,376
ENSG00000185608.8,chr22,19431104,19432607,TSS,False,65,393
ENSG00000185608.8,chr22,19432534,19432859,TSS,True,349,393
ENSG00000184792.15,chr22,30893733,30905836,ES,False,15,121
ENSG00000184792.15,chr22,30881667,30881802,TSS,False,153,221
ENSG00000184792.15,chr22,30906196,30907831,PAS,True,16,133
ENSG00000100219.16,chr22,28800297,28800587,TSS,True,56,458
ENSG00000099917.17,chr22,20585070,20585267,TSS,True,222,411
ENSG00000100023.18,chr22,21669962,21670565,ES,False,97,112
ENSG00000100023.18,chr22,21695496,21696884,3AS,False,93,202
ENSG00000100023.18,chr22,21665982,21666131,TSS,True,271,394
ENSG00000100023.18,chr22,21696884,21698261,PAS,True,300,393
ENSG00000100023.18,chr22,21696746,21698261,PAS,True,296,393
ENSG00000100075.9,chr22,19178579,19178878,TSS,True,332,1057
ENSG00000128191.15,chr22,20080034,20080383,TSS,False,115,152
ENSG00000128191.15,chr22,20085683,20086683,TSS,True,111,152
ENSG00000100297.15,chr22,35400054,35400208,TSS,True,492,874
ENSG00000100297.15,chr22,35400133,35400605,TSS,True,764,874
ENSG00000100297.15,chr22,35406550,35406725,TSS,True,708,874
ENSG00000100395.14,chr22,41205284,41205386,TSS,True,21,104
ENSG00000100395.14,chr22,41230138,41231621,PAS,True,33,100
ENSG00000099904.15,chr22,20142998,20143756,TSS,True,145,192
ENSG00000093009.9,chr22,19479755,19480019,TSS,True,217,1437
ENSG00000100316.15,chr22,39319594,39320306,TSS,False,818,7050
ENSG00000100181.22,chr22,16601393,16602215,TSS,True,87,129
ENSG00000100181.22,chr22,16652932,16654215,PAS,True,85,114
ENSG00000093000.18,chr22,45164296,45168167,ES,False,208,249
ENSG00000093000.18,chr22,45168246,45171599,ES,False,191,252
ENSG00000093000.18,chr22,45162438,45164296,TSS,True,90,339
ENSG00000100038.19,chr22,21957595,21958491,IR,False,227,281
ENSG00000100038.19,chr22,21962602,21962746,IR,False,244,273
ENSG00000100038.19,chr22,21970406,21971876,ES,False,140,164
ENSG00000100038.19,chr22,21975807,21982729,ES,False,81,115
ENSG00000100038.19,chr22,21957018,21957595,PAS,True,103,335
ENSG00000100038.19,chr22,21954356,21958693,PAS,True,267,320
ENSG00000100038.19,chr22,21982729,21982846,TSS,False,219,335
ENSG00000100387.8,chr22,40951353,40951476,TSS,True,485,825
ENSG00000025770.18,chr22,50522415,50522500,3AS,False,288,322
ENSG00000025770.18,chr22,50508028,50508445,TSS,True,207,492
ENSG00000099968.17,chr22,17689142,17702242,ES,False,24,138
ENSG00000099968.17,chr22,17638560,17638886,TSS,True,67,222
ENSG00000099968.17,chr22,17726676,17730617,PAS,True,79,169
ENSG00000099968.17,chr22,17702242,17703760,PAS,True,97,163
ENSG00000274602.4,chr22,18535858,18536910,TSS,True,104,117
ENSG00000274602.4,chr22,18536649,18537653,TSS,True,77,117
ENSG00000274602.4,chr22,18538432,18538542,TSS,True,86,117
ENSG00000182944.17,chr22,29288786,29291564,3AS,False,542,993
ENSG00000182944.17,chr22,29268100,29268349,TSS,True,637,1384
ENSG00000100056.11,chr22,19144505,19144690,TSS,False,67,116
ENSG00000100056.11,chr22,19137322,19138490,TSS,True,97,116
ENSG00000185252.18,chr22,20394114,20394662,TSS,True,118,220
ENSG00000100227.17,chr22,42599793,42602769,ES,False,63,160
ENSG00000100227.17,chr22,42614798,42614964,TSS,True,145,264
ENSG00000100227.17,chr22,42602769,42603161,TSS,False,220,263
ENSG00000272779.1,chr22,22298067,22298211,TSS,True,12,109
ENSG00000272779.1,chr22,22307105,22310541,PAS,True,13,101
ENSG00000180957.17,chr22,27919171,27919306,TSS,True,79,289
ENSG00000100359.20,chr22,40400813,40402138,ES,False,28,126
ENSG00000100359.20,chr22,40409018,40409249,IR,False,129,153
ENSG00000100359.20,chr22,40409525,40409681,IR,False,132,153
ENSG00000100359.20,chr22,40370560,40370688,TSS,True,59,173
ENSG00000100359.20,chr22,40409681,40410292,PAS,True,27,161
ENSG00000100359.20,chr22,40409464,40413136,PAS,True,140,161
ENSG00000100239.15,chr22,50436452,50437505,ES,False,26,132
ENSG00000100239.15,chr22,50343297,50343550,TSS,True,104,162
ENSG00000100239.15,chr22,50423459,50423614,TSS,False,118,160
ENSG00000148331.11,chr9,129641886,129642162,TSS,True,30,106
ENSG00000136811.16,chr9,128456255,128459566,ES,False,100,112
ENSG00000136811.16,chr9,128459657,128460549,3AS,False,17,113
ENSG00000136811.16,chr9,128461010,128469182,5AS,False,29,121
ENSG00000136811.16,chr9,128456102,128456255,TSS,True,36,148
ENSG00000136811.16,chr9,128500066,128501296,PAS,True,35,146
ENSG00000136811.16,chr9,128494509,128497424,PAS,True,115,145
ENSG00000165060.12,chr9,69065035,69072611,5AS,True,100,113
ENSG00000165060.12,chr9,69035746,69035947,TSS,True,21,131
ENSG00000136875.12,chr9,113275338,113275770,TSS,True,109,199
ENSG00000136875.12,chr9,113278984,113279131,TSS,False,169,199
ENSG00000136936.10,chr9,97697120,97697386,TSS,True,58,108
ENSG00000126883.16,chr9,131197273,131199015,TSS,True,75,538
ENSG00000126883.16,chr9,131233453,131234679,PAS,True,70,567
ENSG00000172889.15,chr9,136664785,136668556,ES,False,111,169
ENSG00000172889.15,chr9,136668673,136669913,ES,True,74,312
ENSG00000172889.15,chr9,136668673,136669913,3AS,True,74,114
ENSG00000172889.15,chr9,136669721,136669913,IR,True,251,291
ENSG00000172889.15,chr9,136670009,136670949,ES,True,61,391
ENSG00000172889.15,chr9,136665712,136665817,TSS,True,389,466
ENSG00000172889.15,chr9,136666070,136668362,TSS,True,416,466
ENSG00000172889.15,chr9,136666386,136668673,TSS,True,414,466
ENSG00000172889.15,chr9,136662168,136663108,TSS,True,303,466
ENSG00000130713.15,chr9,130697627,130699328,ES,False,22,111
ENSG00000130713.15,chr9,130693732,130693913,TSS,True,33,147
ENSG00000169692.12,chr9,136687175,136687466,TSS,True,70,349
ENSG00000172785.18,chr9,175784,178815,ES,False,123,248
ENSG00000172785.18,chr9,119276,121573,PAS,True,61,261
ENSG00000172785.18,chr9,172901,173366,PAS,True,204,252
ENSG00000106868.16,chr9,112038060,112041492,PAS,True,16,101
ENSG00000106868.16,chr9,112175132,112175566,TSS,True,31,101
ENSG00000238227.7,chr9,136118484,136118853,TSS,True,284,423
ENSG00000196642.18,chr9,136807582,136808326,TSS,True,291,388
ENSG00000196642.18,chr9,136839250,136839486,TSS,True,216,329
ENSG00000196642.18,chr9,136840321,136841188,PAS,True,160,353
ENSG00000196642.18,chr9,136840153,136840213,PAS,False,262,353
ENSG00000196642.18,chr9,136833719,136834341,PAS,False,112,127
ENSG00000126882.12,chr9,131275856,131276978,TSS,False,148,181
ENSG00000196305.17,chr9,92289426,92293610,5AS,False,416,687
ENSG00000196305.17,chr9,92293440,92293716,TSS,True,712,984
ENSG00000196305.17,chr9,92293610,92293745,TSS,True,500,984
ENSG00000137154.12,chr9,19380189,19380269,TSS,False,549,3139
ENSG00000097007.17,chr9,130862826,130863035,TSS,True,304,352
ENSG00000136807.13,chr9,127788385,127788543,IR,True,106,127
ENSG00000136807.13,chr9,127785503,127786240,TSS,True,18,146
ENSG00000188938.16,chr9,93447697,93450478,ES,False,111,199
ENSG00000188938.16,chr9,93450599,93451087,5AS,False,140,182
ENSG00000188938.16,chr9,93451087,93451805,TSS,True,92,236
ENSG00000188938.16,chr9,93450944,93451586,TSS,False,196,236
ENSG00000196363.9,chr9,134136069,134136200,TSS,False,98,136
ENSG00000196363.9,chr9,134137461,134139958,TSS,True,120,136
ENSG00000148399.12,chr9,137564606,137565084,ES,False,24,125
ENSG00000148399.12,chr9,137564958,137565084,IR,False,101,127
ENSG00000148399.12,chr9,137574843,137576079,3AS,True,106,119
ENSG00000148399.12,chr9,137576167,137578624,ES,False,34,133
ENSG00000148399.12,chr9,137578624,137578939,TSS,True,92,230
ENSG00000136802.11,chr9,128882058,128882250,TSS,True,91,107
ENSG00000136802.11,chr9,128907781,128909321,TSS,True,44,105
ENSG00000130560.8,chr9,135929484,135933515,PAS,True,131,1126
ENSG00000130560.8,chr9,135961024,135961397,TSS,True,375,1371
