gene,chr,start,end,splice_type,novel,heart_right_ventricle_ENCFF018PZX_in_cov,heart_right_ventricle_ENCFF018PZX_total_cov
ENSG00000103479.15,chr16,53490129,53491649,PAS,True,44,114
ENSG00000166816.14,chr16,75114165,75114525,3AS,False,95,117
ENSG00000166816.14,chr16,75116648,75116807,TSS,False,63,159
ENSG00000059122.16,chr16,2911831,2912154,TSS,True,47,125
ENSG00000059122.16,chr16,2933128,2933582,TSS,False,104,124
ENSG00000166592.11,chr16,66925408,66925536,TSS,True,64,270
ENSG00000166592.11,chr16,66924809,66925535,TSS,True,237,270
ENSG00000140943.16,chr16,84052702,84054645,PAS,True,14,113
ENSG00000140943.16,chr16,84087357,84087465,TSS,True,105,118
ENSG00000140943.16,chr16,84116734,84116991,TSS,True,59,118
ENSG00000185739.13,chr16,4204634,4206952,5AS,True,46,124
ENSG00000185739.13,chr16,4204634,4242006,ME,True,60,179
ENSG00000185739.13,chr16,4204634,4242006,ME,True,59,179
ENSG00000185739.13,chr16,4204634,4242006,ES,True,1184,1364
ENSG00000185739.13,chr16,4242006,4242268,TSS,True,242,1612
ENSG00000134419.15,chr16,18790309,18790336,TSS,False,53,335
ENSG00000140986.7,chr16,1944893,1945834,ES,True,192,423
ENSG00000140986.7,chr16,1954628,1954742,TSS,True,91,454
ENSG00000087245.12,chr16,55478976,55479632,TSS,False,50,262
ENSG00000079616.12,chr16,29804117,29805026,TSS,True,79,138
ENSG00000079616.12,chr16,29805150,29805174,TSS,True,73,138
ENSG00000069329.17,chr16,46689130,46689199,TSS,False,40,240
ENSG00000069329.17,chr16,46683507,46683608,TSS,True,215,240
ENSG00000149925.18,chr16,30065720,30065927,TSS,True,1212,4675
ENSG00000103495.13,chr16,29808741,29810076,ES,False,93,140
ENSG00000103495.13,chr16,29806339,29806893,TSS,True,77,154
ENSG00000103495.13,chr16,29806546,29807828,TSS,False,103,154
ENSG00000103342.12,chr16,11896782,11897839,3AS,False,20,113
ENSG00000103342.12,chr16,11868127,11873171,PAS,True,55,148
ENSG00000103342.12,chr16,11889977,11891139,PAS,True,92,144
ENSG00000103342.12,chr16,11915368,11916001,TSS,True,41,153
ENSG00000103342.12,chr16,11896557,11896718,TSS,True,121,152
ENSG00000167191.11,chr16,19871815,19872200,TSS,True,89,105
ENSG00000167191.11,chr16,19884726,19884922,TSS,True,41,105
ENSG00000141002.19,chr16,89907322,89910590,ES,False,91,102
ENSG00000141002.19,chr16,89873534,89873859,TSS,True,52,143
ENSG00000141002.19,chr16,89883349,89883512,TSS,False,126,141
ENSG00000141002.19,chr16,89911079,89911809,PAS,True,27,127
ENSG00000141002.19,chr16,89884581,89884609,PAS,False,87,108
ENSG00000090863.11,chr16,74447426,74453334,PAS,True,33,217
ENSG00000090863.11,chr16,74606656,74607132,TSS,True,60,252
ENSG00000185164.14,chr16,18561875,18562171,TSS,True,29,234
ENSG00000103260.8,chr16,716992,717070,IR,False,88,136
ENSG00000103260.8,chr16,715108,715393,TSS,True,38,164
ENSG00000103260.8,chr16,717070,719652,PAS,True,49,137
ENSG00000103260.8,chr16,716932,717478,PAS,True,90,137
ENSG00000103502.13,chr16,29862720,29862814,IR,False,99,116
ENSG00000103502.13,chr16,29862814,29863199,TSS,True,30,131
ENSG00000103502.13,chr16,29862585,29863191,TSS,True,114,131
ENSG00000050820.16,chr16,75251470,75251719,TSS,True,158,199
ENSG00000050820.16,chr16,75234888,75235855,TSS,True,152,197
ENSG00000050820.16,chr16,75265824,75266014,TSS,True,153,199
ENSG00000074071.14,chr16,1772798,1773463,TSS,True,12,110
ENSG00000065427.14,chr16,75641723,75647577,ES,False,99,140
ENSG00000065427.14,chr16,75647577,75648662,TSS,True,19,156
ENSG00000063854.12,chr16,1823037,1826711,ES,False,94,150
ENSG00000063854.12,chr16,1826711,1827158,TSS,False,63,213
ENSG00000063854.12,chr16,1819896,1821507,TSS,True,175,213
ENSG00000103415.11,chr16,4476487,4505483,ES,False,206,244
ENSG00000103423.13,chr16,4450497,4455545,ES,False,143,195
ENSG00000261701.7,chr16,72074174,72074385,TSS,True,27,103
ENSG00000167526.13,chr16,89560649,89560712,TSS,False,76,581
ENSG00000006007.11,chr16,19517185,19521703,3AS,False,22,158
ENSG00000172831.11,chr16,66934418,66935711,TSS,True,43,225
ENSG00000197912.15,chr16,89507689,89508600,TSS,True,77,288
ENSG00000090861.15,chr16,70289420,70289555,TSS,False,20,118
ENSG00000103066.12,chr16,68245247,68245553,TSS,True,16,108
ENSG00000167969.12,chr16,2251514,2251642,TSS,True,29,213
ENSG00000161999.11,chr16,684065,684357,TSS,True,94,109
ENSG00000161999.11,chr16,684233,684412,TSS,True,33,109
ENSG00000103034.14,chr16,58464095,58464467,TSS,True,470,806
ENSG00000103034.14,chr16,58463373,58463797,TSS,True,517,806
ENSG00000162009.8,chr16,1072749,1072822,TSS,True,52,108
ENSG00000184110.14,chr16,28711448,28711518,TSS,True,97,503
ENSG00000140988.15,chr16,1964448,1964826,TSS,True,1021,1301
ENSG00000140988.15,chr16,1964806,1964828,TSS,True,429,1301
ENSG00000140859.15,chr16,57798071,57798290,TSS,False,243,294
ENSG00000140859.15,chr16,57802369,57802710,TSS,True,114,294
ENSG00000131143.8,chr16,85799230,85799752,TSS,True,393,1574
ENSG00000167930.15,chr16,259599,259995,3AS,False,29,247
ENSG00000167930.15,chr16,234790,234857,TSS,True,126,327
ENSG00000156885.5,chr16,31428014,31428340,TSS,True,853,962
ENSG00000156885.5,chr16,31428252,31428357,TSS,False,131,962
ENSG00000103507.13,chr16,31112027,31112120,IR,False,107,148
ENSG00000103507.13,chr16,31108368,31108479,TSS,True,43,150
ENSG00000103507.13,chr16,31108400,31109418,TSS,True,116,150
ENSG00000103507.13,chr16,31112120,31112837,PAS,True,41,148
ENSG00000103507.13,chr16,31111868,31113359,PAS,True,107,148
ENSG00000007520.3,chr16,1351692,1351904,TSS,False,49,152
ENSG00000103363.14,chr16,2776992,2777242,TSS,True,184,276
ENSG00000103363.14,chr16,2777236,2777295,TSS,True,98,276
ENSG00000178952.10,chr16,28846217,28846377,TSS,True,67,550
ENSG00000162032.15,chr16,1778321,1778434,IR,False,143,175
ENSG00000162032.15,chr16,1782501,1782582,TSS,False,71,192
ENSG00000162032.15,chr16,1781357,1782507,TSS,True,153,192
ENSG00000132612.15,chr16,69311311,69311532,TSS,False,39,134
ENSG00000118680.13,chr18,3262132,3262237,TSS,False,20,131
ENSG00000141447.17,chr18,24162044,24163281,PAS,True,59,120
ENSG00000141447.17,chr18,24170331,24170453,PAS,True,80,120
ENSG00000141646.13,chr18,51030208,51030623,TSS,True,13,120
ENSG00000166347.18,chr18,74291746,74292025,TSS,True,12,115
ENSG00000133313.14,chr18,74496431,74499936,3AS,False,26,113
ENSG00000133313.14,chr18,74496269,74496431,TSS,True,21,137
ENSG00000101605.12,chr18,3219802,3220010,TSS,True,428,515
ENSG00000101605.12,chr18,3134649,3134754,TSS,True,243,485
ENSG00000101608.12,chr18,3247784,3247909,TSS,True,410,692
ENSG00000101608.12,chr18,3252133,3252325,TSS,False,322,688
ENSG00000134440.11,chr18,57620648,57621707,3AS,False,50,190
ENSG00000134769.21,chr18,34493253,34493514,TSS,True,96,115
ENSG00000134769.21,chr18,34493558,34494021,TSS,False,95,115
ENSG00000134769.21,chr18,34593317,34593538,TSS,True,85,115
ENSG00000134769.21,chr18,34710258,34710445,TSS,True,103,115
ENSG00000134769.21,chr18,34866110,34868170,PAS,True,65,108
ENSG00000134769.21,chr18,34829040,34829339,PAS,False,47,104
ENSG00000075336.11,chr18,74158276,74158375,IR,False,100,120
ENSG00000075336.11,chr18,74158375,74160512,PAS,True,21,122
ENSG00000075336.11,chr18,74158170,74158963,PAS,True,102,122
ENSG00000176014.12,chr18,12308136,12308349,TSS,True,38,103
ENSG00000141448.8,chr18,22169431,22169682,TSS,False,80,144
ENSG00000141448.8,chr18,22171105,22172279,TSS,True,93,144
ENSG00000067900.7,chr18,20979915,20980004,PAS,True,41,111
ENSG00000141401.11,chr18,12028151,12028841,IR,True,104,116
ENSG00000170558.8,chr18,28176962,28178071,TSS,False,105,455
ENSG00000091164.12,chr18,56603056,56610992,ES,False,27,102
ENSG00000091164.12,chr18,56602026,56603056,PAS,True,12,114
ENSG00000102225.15,chrX,47218679,47219105,TSS,True,39,217
ENSG00000049769.12,chrX,49281461,49281983,3AS,False,29,122
ENSG00000182287.14,chrX,15827372,15845378,ES,False,37,114
ENSG00000178605.13,chrX,318438,318864,TSS,False,31,231
ENSG00000002586.19,chrX,2714454,2719660,ES,False,41,235
ENSG00000002586.19,chrX,2690987,2691427,TSS,True,77,308
ENSG00000067829.18,chrX,153794245,153794429,TSS,True,27,135
ENSG00000214717.11,chrX,2490769,2500816,3AS,False,59,159
ENSG00000214717.11,chrX,2486435,2490769,PAS,True,103,165
ENSG00000214717.11,chrX,2486424,2490772,PAS,True,62,165
ENSG00000214717.11,chrX,2500816,2500976,TSS,True,69,228
ENSG00000130066.16,chrX,23783883,23785327,IR,True,100,130
ENSG00000130066.16,chrX,23783138,23783417,TSS,True,21,165
ENSG00000196998.17,chrX,49079750,49079915,TSS,True,41,108
ENSG00000205542.10,chrX,12975104,12975168,TSS,False,35,335
ENSG00000071553.16,chrX,154428631,154428853,TSS,False,25,139
ENSG00000197976.11,chrX,1591532,1591769,TSS,True,20,125
ENSG00000197976.11,chrX,1599191,1602520,PAS,True,94,110
ENSG00000197976.11,chrX,1600658,1602523,PAS,True,18,111
ENSG00000130821.15,chrX,153687912,153688836,TSS,True,95,136
ENSG00000131174.5,chrX,77899467,77899593,TSS,True,48,423
ENSG00000101955.14,chrX,38174351,38220695,ES,False,14,100
ENSG00000102241.11,chrX,136497439,136497675,3AS,False,36,110
ENSG00000102241.11,chrX,136497206,136497439,TSS,True,107,217
ENSG00000102241.11,chrX,136497495,136497870,TSS,True,117,217
ENSG00000071889.16,chrX,154507861,154508288,3AS,False,101,121
ENSG00000071889.16,chrX,154515812,154515909,IR,False,34,129
ENSG00000071889.16,chrX,154515909,154516285,TSS,True,108,142
ENSG00000071889.16,chrX,154515759,154516267,TSS,True,47,142
ENSG00000102054.17,chrX,16870037,16870419,TSS,True,18,159
ENSG00000196924.15,chrX,154350207,154350908,IR,False,130,145
ENSG00000196924.15,chrX,154351041,154351580,IR,False,116,141
ENSG00000196924.15,chrX,154353553,154354201,TSS,False,142,185
ENSG00000131828.13,chrX,19343890,19344094,TSS,True,384,1528
ENSG00000101940.17,chrX,48598037,48598750,3AS,False,31,185
ENSG00000101940.17,chrX,48597474,48597614,TSS,False,130,249
ENSG00000101940.17,chrX,48597498,48598957,TSS,True,217,249
ENSG00000101940.17,chrX,48597505,48598037,TSS,True,178,249
ENSG00000102038.15,chrX,129492093,129496749,ES,False,99,112
ENSG00000102038.15,chrX,129446400,129447233,PAS,True,48,116
ENSG00000102038.15,chrX,129446401,129447301,PAS,True,93,116
ENSG00000130985.16,chrX,47193755,47194024,TSS,True,75,133
ENSG00000022267.16,chrX,136147446,136147628,TSS,True,159,307
ENSG00000022267.16,chrX,136169737,136169980,TSS,True,254,307
ENSG00000169100.13,chrX,1391898,1392911,TSS,True,163,414
ENSG00000169100.13,chrX,1389240,1389726,TSS,True,316,414
ENSG00000102181.20,chrX,150898521,150898759,TSS,True,49,149
ENSG00000102316.16,chrX,54815690,54815880,IR,True,128,154
ENSG00000102316.16,chrX,54807596,54807802,TSS,True,54,159
ENSG00000102316.16,chrX,54808334,54808433,TSS,True,125,159
ENSG00000102316.16,chrX,54815880,54816059,PAS,False,27,159
ENSG00000102316.16,chrX,54815247,54817069,PAS,True,128,154
ENSG00000126945.8,chrX,101408307,101411935,5AS,True,27,175
ENSG00000126945.8,chrX,101408188,101408319,TSS,False,37,185
ENSG00000126945.8,chrX,101408209,101408307,TSS,True,158,185
ENSG00000005022.5,chrX,119468423,119468626,TSS,True,14,135
ENSG00000005893.15,chrX,120428045,120431462,PAS,True,146,205
ENSG00000005893.15,chrX,120436493,120439293,PAS,True,95,205
ENSG00000005893.15,chrX,120426148,120428626,PAS,False,172,205
ENSG00000071859.14,chrX,154444103,154444346,TSS,True,16,100
ENSG00000125356.6,chrX,119871858,119872013,TSS,False,467,911
ENSG00000125356.6,chrX,119873300,119873393,TSS,True,446,909
ENSG00000085224.22,chrX,77683451,77683538,IR,False,22,147
ENSG00000085224.22,chrX,77688924,77693823,3AS,False,18,105
ENSG00000085224.22,chrX,77688924,77696576,3AS,False,22,130
ENSG00000085224.22,chrX,77688927,77696576,ES,False,21,108
ENSG00000085224.22,chrX,77717243,77785981,5AS,False,120,141
ENSG00000085224.22,chrX,77681755,77684593,PAS,True,28,149
ENSG00000085224.22,chrX,77681850,77683451,PAS,False,127,149
ENSG00000085224.22,chrX,77785981,77786227,TSS,True,39,166
ENSG00000085224.22,chrX,77785844,77786229,TSS,True,145,166
ENSG00000167393.17,chrX,341396,341882,IR,False,247,282
ENSG00000167393.17,chrX,373531,374072,TSS,False,73,329
ENSG00000166681.13,chrX,103376345,103376613,TSS,True,20,101
ENSG00000147274.14,chrX,136869186,136870417,PAS,True,94,118
ENSG00000147274.14,chrX,136873443,136874452,PAS,True,39,115
ENSG00000180879.13,chrX,153794579,153794754,TSS,True,23,100
ENSG00000150401.14,chr13,113483839,113485436,TSS,True,109,142
ENSG00000150401.14,chr13,113490666,113490984,TSS,True,91,142
ENSG00000150401.14,chr13,113490432,113490676,TSS,True,125,142
ENSG00000150401.14,chr13,113485503,113485624,TSS,True,121,142
ENSG00000134871.18,chr13,110307021,110307528,TSS,True,110,175
ENSG00000134871.18,chr13,110511933,110513032,PAS,True,33,167
ENSG00000134871.18,chr13,110484904,110484974,PAS,True,99,111
ENSG00000187498.15,chr13,110148868,110150444,PAS,True,15,124
ENSG00000187498.15,chr13,110306943,110307669,TSS,True,86,135
ENSG00000198176.12,chr13,113584888,113585773,5AS,True,85,104
ENSG00000198176.12,chr13,113623286,113633119,ES,False,13,106
ENSG00000198176.12,chr13,113636700,113640119,ES,True,12,110
ENSG00000198176.12,chr13,113584673,113584888,TSS,True,31,116
ENSG00000198176.12,chr13,113584697,113585427,TSS,False,100,116
ENSG00000065150.18,chr13,97976125,97976786,TSS,True,23,107
ENSG00000183722.8,chr13,39378526,39600831,3AS,True,27,134
ENSG00000183722.8,chr13,39600831,39603508,TSS,True,21,157
ENSG00000132938.19,chr13,29428413,29428896,TSS,True,33,142
ENSG00000183087.14,chr13,113863832,113864108,TSS,True,572,1099
ENSG00000133104.13,chr13,36346224,36346505,TSS,False,41,152
ENSG00000133104.13,chr13,36346581,36346780,TSS,True,127,152
ENSG00000133112.16,chr13,45341041,45341258,TSS,True,134,1019
ENSG00000134882.15,chr13,99200939,99238426,ES,False,89,100
ENSG00000136111.13,chr13,75312898,75324236,ES,False,75,107
ENSG00000136111.13,chr13,75283500,75287025,PAS,True,63,130
ENSG00000136111.13,chr13,75309955,75310151,PAS,False,65,121
ENSG00000136111.13,chr13,75481269,75482649,TSS,False,45,132
ENSG00000136111.13,chr13,75326196,75326796,TSS,False,115,129
ENSG00000189403.14,chr13,30465795,30465967,TSS,True,37,133
ENSG00000126226.21,chr13,113177976,113178173,IR,False,23,104
ENSG00000126226.21,chr13,113177538,113177976,PAS,True,95,118
ENSG00000126226.21,chr13,113177329,113178287,PAS,True,37,118
ENSG00000126226.21,chr13,113208598,113209519,TSS,True,14,118
ENSG00000120694.19,chr13,31141259,31145562,ES,False,25,105
ENSG00000120694.19,chr13,31134875,31137524,PAS,True,27,114
ENSG00000120694.19,chr13,31140206,31140309,PAS,True,99,113
ENSG00000122033.14,chr13,27434757,27435893,PAS,True,21,133
ENSG00000122033.14,chr13,27437140,27437273,PAS,True,117,132
ENSG00000122033.14,chr13,27450508,27450616,TSS,True,72,135
ENSG00000122033.14,chr13,27450141,27450564,TSS,True,109,135
ENSG00000122033.14,chr13,27450063,27450191,TSS,True,107,135
ENSG00000102804.14,chr13,44436503,44436857,TSS,True,44,362
ENSG00000153531.13,chr13,113419489,113422979,PAS,True,19,149
ENSG00000153531.13,chr13,113453223,113454332,TSS,False,154,282
ENSG00000106635.7,chr7,73557486,73558010,TSS,True,14,136
ENSG00000106608.16,chr7,43906561,43906817,TSS,True,37,111
ENSG00000135218.18,chr7,80602154,80602379,TSS,True,428,1027
ENSG00000135218.18,chr7,80638500,80638746,TSS,True,759,1025
ENSG00000135218.18,chr7,80673982,80674420,PAS,True,660,937
ENSG00000135218.18,chr7,80676383,80679276,PAS,False,344,942
ENSG00000136235.16,chr7,23260773,23266516,3AS,False,93,106
ENSG00000136235.16,chr7,23246731,23246927,TSS,True,24,141
ENSG00000136235.16,chr7,23274064,23275108,PAS,True,31,138
ENSG00000136235.16,chr7,23256891,23258043,PAS,True,99,122
ENSG00000105993.14,chr7,157336847,157337144,TSS,True,89,485
ENSG00000146701.11,chr7,76048045,76048226,TSS,False,272,727
ENSG00000015676.17,chr7,44490408,44490692,TSS,True,16,102
ENSG00000136261.14,chr7,16645855,16646288,TSS,True,117,162
ENSG00000136261.14,chr7,16661206,16661252,TSS,True,109,162
ENSG00000122566.21,chr7,26197732,26200571,ES,False,174,220
ENSG00000122566.21,chr7,26189657,26190460,PAS,False,229,261
ENSG00000122566.21,chr7,26190124,26192338,PAS,True,52,253
ENSG00000122566.21,chr7,26200571,26201617,TSS,True,39,261
ENSG00000133606.10,chr7,140453050,140454729,PAS,True,31,278
ENSG00000133606.10,chr7,140456185,140456866,PAS,True,246,276
ENSG00000172354.9,chr7,100673581,100673923,TSS,True,21,104
ENSG00000263001.5,chr7,74657007,74658068,TSS,True,74,104
ENSG00000263001.5,chr7,74759547,74760693,PAS,True,39,103
ENSG00000263001.5,chr7,74758779,74760692,PAS,True,76,103
ENSG00000154678.16,chr7,31751177,31753553,PAS,True,165,219
ENSG00000154678.16,chr7,31786282,31790259,PAS,True,77,216
ENSG00000154678.16,chr7,32070292,32071007,TSS,True,25,223
ENSG00000122550.17,chr7,23106146,23123776,ES,False,321,396
ENSG00000122550.17,chr7,23105733,23106146,TSS,True,56,454
ENSG00000105974.11,chr7,116526388,116526524,IR,False,12,105
ENSG00000105974.11,chr7,116524979,116525092,TSS,True,196,237
ENSG00000105974.11,chr7,116525191,116525805,TSS,True,199,237
ENSG00000105974.11,chr7,116526328,116526689,TSS,True,145,237
ENSG00000164692.17,chr7,94394693,94395101,TSS,True,83,280
ENSG00000146963.17,chr7,139422162,139425489,PAS,True,40,192
ENSG00000146963.17,chr7,139417537,139423111,PAS,True,165,192
ENSG00000171130.18,chr7,149873952,149874169,TSS,True,59,202
ENSG00000071462.11,chr7,73683540,73683673,TSS,True,17,101
ENSG00000164896.19,chr7,151077236,151077309,IR,False,167,193
ENSG00000164896.19,chr7,151077401,151077620,IR,False,156,183
ENSG00000164896.19,chr7,151079922,151080684,5AS,False,113,148
ENSG00000164896.19,chr7,151079922,151080684,IR,True,113,135
ENSG00000164896.19,chr7,151080684,151080883,TSS,True,77,195
ENSG00000164896.19,chr7,151079499,151080863,TSS,True,173,195
ENSG00000164896.19,chr7,151080436,151080839,TSS,False,161,195
ENSG00000154415.7,chr7,113918297,113918818,IR,False,13,115
ENSG00000154415.7,chr7,113918214,113919008,TSS,True,39,141
ENSG00000154415.7,chr7,113918818,113919009,TSS,False,124,141
ENSG00000128591.15,chr7,128849578,128850383,ES,False,203,238
ENSG00000128591.15,chr7,128852942,128853621,TSS,True,680,936
ENSG00000106211.8,chr7,76302672,76303076,TSS,False,308,762
ENSG00000106211.8,chr7,76303813,76303865,TSS,True,503,762
ENSG00000274523.4,chr7,75073413,75073871,TSS,True,211,300
ENSG00000128609.14,chr7,123557774,123557826,TSS,False,83,560
ENSG00000128609.14,chr7,123557403,123557455,TSS,True,493,560
ENSG00000075790.10,chr7,107579990,107580301,TSS,True,24,162
ENSG00000075790.10,chr7,107618327,107623311,PAS,True,24,160
ENSG00000128595.16,chr7,128748804,128758870,ME,False,60,498
ENSG00000106078.18,chr7,51184199,51190849,ES,False,74,121
ENSG00000106078.18,chr7,51316592,51317116,TSS,True,23,140
ENSG00000136238.17,chr7,6374432,6374770,TSS,True,19,135
ENSG00000241468.7,chr7,99460193,99466128,5AS,False,126,149
ENSG00000241468.7,chr7,99466110,99466167,TSS,True,179,202
ENSG00000241468.7,chr7,99466128,99466169,TSS,True,75,202
ENSG00000075624.14,chr7,5530523,5530604,TSS,True,25,154
ENSG00000164649.19,chr7,21908507,21916753,ES,False,63,170
ENSG00000164649.19,chr7,21911751,21916753,3AS,False,37,107
ENSG00000127954.12,chr7,88284271,88306791,ES,True,72,100
ENSG00000127954.12,chr7,88306791,88307060,TSS,True,15,115
ENSG00000164828.17,chr7,849603,851383,ES,False,182,225
ENSG00000164828.17,chr7,849603,851949,ES,True,37,262
ENSG00000164828.17,chr7,852667,852812,3AS,False,91,283
ENSG00000164828.17,chr7,815868,816673,TSS,True,119,332
ENSG00000164828.17,chr7,832386,832601,TSS,True,296,332
ENSG00000197157.10,chr7,127652025,127652451,TSS,True,37,113
ENSG00000122565.18,chr7,26201591,26201826,TSS,True,16,114
ENSG00000122565.18,chr7,26212081,26213607,PAS,True,15,112
ENSG00000122565.18,chr7,26202970,26203022,PAS,True,96,110
ENSG00000133612.18,chr7,151085870,151087072,TSS,False,58,119
ENSG00000133612.18,chr7,151117363,151117456,TSS,False,98,119
ENSG00000133612.18,chr7,151143736,151144453,PAS,True,46,100
ENSG00000105953.14,chr7,44606547,44606653,TSS,True,208,252
ENSG00000105953.14,chr7,44693821,44694004,TSS,True,223,248
ENSG00000105953.14,chr7,44707341,44707388,TSS,True,207,247
ENSG00000058404.19,chr7,44325356,44325759,TSS,True,70,139
ENSG00000062582.13,chr7,43869376,43869456,IR,False,89,107
ENSG00000062582.13,chr7,43869456,43869525,TSS,True,44,133
ENSG00000062582.13,chr7,43869307,43869517,TSS,True,115,133
ENSG00000004799.7,chr7,95596163,95596563,TSS,True,33,147
ENSG00000146729.9,chr7,55964521,55964701,TSS,True,55,479
ENSG00000240583.11,chr7,30911731,30912293,TSS,False,189,366
ENSG00000197448.13,chr7,143263414,143263585,TSS,True,33,121
ENSG00000136270.13,chr7,45103443,45105440,ES,False,71,200
ENSG00000136270.13,chr7,45109287,45111663,5AS,False,54,191
ENSG00000136270.13,chr7,45111642,45111745,TSS,True,85,224
ENSG00000136270.13,chr7,45111663,45111735,TSS,True,170,224
ENSG00000106682.14,chr7,74174162,74174442,TSS,True,113,534
ENSG00000106631.8,chr7,44140787,44140960,3AS,False,235,271
ENSG00000106631.8,chr7,44141302,44141574,TSS,False,91,314
ENSG00000106631.8,chr7,44140960,44141332,TSS,True,266,314
ENSG00000146809.12,chr7,123601707,123601914,TSS,True,12,106
ENSG00000106263.17,chr7,2379511,2380278,3AS,False,137,288
ENSG00000106263.17,chr7,2354092,2355420,TSS,True,39,338
ENSG00000106263.17,chr7,2380203,2380748,PAS,True,186,336
ENSG00000106263.17,chr7,2380278,2380746,PAS,False,198,336
ENSG00000085662.13,chr7,134458996,134459151,TSS,True,21,209
ENSG00000055118.14,chr7,150944929,150945514,PAS,False,188,222
ENSG00000055118.14,chr7,150952424,150954701,TSS,True,200,223
ENSG00000055118.14,chr7,150977837,150978405,TSS,True,163,223
ENSG00000055118.14,chr7,150958058,150958484,TSS,True,195,223
ENSG00000105968.18,chr7,44826788,44830163,PAS,True,100,123
ENSG00000105968.18,chr7,44831986,44834562,PAS,True,30,123
ENSG00000105968.18,chr7,44847968,44848109,TSS,True,52,168
ENSG00000122786.19,chr7,134779389,134779749,TSS,True,79,141
ENSG00000122786.19,chr7,134891369,134891673,TSS,True,86,140
ENSG00000122786.19,chr7,134968339,134970728,PAS,True,59,136
ENSG00000122786.19,chr7,134932987,134937664,PAS,True,70,119
ENSG00000106628.10,chr7,44123510,44123564,TSS,True,27,106
ENSG00000106052.13,chr7,27816394,27816889,5AS,False,328,465
ENSG00000106052.13,chr7,27828627,27830588,PAS,True,78,566
ENSG00000122545.19,chr7,35801270,35832803,3AS,False,11,109
ENSG00000122545.19,chr7,35904253,35907110,PAS,True,12,116
ENSG00000136280.16,chr7,45000363,45063917,ES,False,18,130
ENSG00000136280.16,chr7,45069961,45072725,ES,False,81,128
ENSG00000189077.10,chr7,75988148,75988251,IR,False,127,151
ENSG00000189077.10,chr7,75986835,75987285,PAS,True,16,157
ENSG00000189077.10,chr7,75994489,75994657,TSS,True,20,160
ENSG00000082014.16,chr7,151277076,151277169,TSS,False,90,105
ENSG00000082014.16,chr7,151248484,151249400,TSS,True,36,103
ENSG00000160862.12,chr7,99975944,99976051,TSS,True,101,143
ENSG00000106565.17,chr7,150800297,150800549,TSS,True,21,118
ENSG00000186591.12,chr7,129952502,129952986,TSS,True,22,197
ENSG00000214022.11,chr7,150368167,150368941,TSS,True,120,209
ENSG00000105835.11,chr7,106284827,106285218,TSS,True,33,186
ENSG00000105835.11,chr7,106284347,106284581,TSS,False,160,186
ENSG00000171867.16,chr20,4686512,4699215,3AS,False,131,287
ENSG00000171867.16,chr20,4686325,4686512,TSS,True,70,358
ENSG00000171867.16,chr20,4699215,4701587,PAS,True,158,290
ENSG00000171867.16,chr20,4699210,4701589,PAS,True,133,290
ENSG00000149596.6,chr20,44109633,44113503,PAS,False,16,156
ENSG00000149596.6,chr20,44186326,44187409,TSS,True,137,228
ENSG00000149596.6,chr20,44115664,44116159,TSS,True,181,218
ENSG00000118705.16,chr20,37236709,37241302,ES,False,65,268
ENSG00000118705.16,chr20,37178397,37179369,TSS,True,34,292
ENSG00000132819.16,chr20,57391395,57391818,TSS,True,112,192
ENSG00000154930.14,chr20,25057768,25058390,TSS,True,60,253
ENSG00000101400.5,chr20,33443310,33443891,TSS,False,136,609
ENSG00000101400.5,chr20,33412295,33412416,TSS,True,544,606
ENSG00000125977.6,chr20,34088301,34089905,PAS,False,36,108
ENSG00000125977.6,chr20,34103498,34103565,PAS,True,95,108
ENSG00000125977.6,chr20,34105520,34105545,PAS,True,90,107
ENSG00000198959.11,chr20,38146894,38147972,5AS,True,29,260
ENSG00000198959.11,chr20,38165188,38165430,TSS,True,429,521
ENSG00000198959.11,chr20,38155846,38156090,TSS,True,412,521
ENSG00000198959.11,chr20,38131092,38131129,TSS,True,460,518
ENSG00000124164.15,chr20,58389132,58389517,TSS,True,20,147
ENSG00000125868.15,chr20,17569786,17570211,TSS,True,172,1149
ENSG00000166619.13,chr20,37527792,37527915,TSS,True,30,167
ENSG00000171858.17,chr20,62387060,62387136,TSS,True,39,119
ENSG00000171858.17,chr20,62387107,62387388,TSS,True,97,119
ENSG00000171858.17,chr20,62387609,62387674,TSS,True,104,119
ENSG00000089063.14,chr20,5112960,5113087,TSS,True,44,107
ENSG00000089063.14,chr20,5112729,5113076,TSS,True,82,107
ENSG00000132824.13,chr20,44521912,44522094,TSS,True,14,136
ENSG00000100991.11,chr20,35002334,35003283,PAS,False,16,110
ENSG00000100991.11,chr20,35092613,35092867,TSS,True,21,116
ENSG00000088766.11,chr20,6006049,6006552,TSS,True,18,140
ENSG00000203880.11,chr20,64255697,64255870,TSS,True,25,158
ENSG00000100994.11,chr20,25248012,25248421,TSS,False,202,667
ENSG00000130706.12,chr20,62302936,62303049,TSS,False,72,239
ENSG00000131051.22,chr20,35709256,35713018,3AS,False,42,124
ENSG00000131051.22,chr20,35739017,35740823,ES,False,97,118
ENSG00000131051.22,chr20,35739017,35740823,3AS,True,97,110
ENSG00000131051.22,chr20,35703606,35704581,PAS,True,16,144
ENSG00000197586.12,chr20,25195867,25207075,ES,False,158,214
ENSG00000197586.12,chr20,25195867,25209848,ES,False,36,299
ENSG00000197586.12,chr20,25218614,25222837,ES,False,48,288
