gene,chr,start,end,splice_type,novel,psoas_muscle_ENCFF698UNA_in_cov,psoas_muscle_ENCFF698UNA_total_cov
ENSG00000080371.5,chr12,71754847,71755288,TSS,False,27,164
ENSG00000185847.7,chr12,110936580,110936698,TSS,True,21,172
ENSG00000089693.10,chr12,6752938,6753141,TSS,True,30,190
ENSG00000135506.15,chr12,57715970,57716091,3AS,False,77,109
ENSG00000135506.15,chr12,57719182,57720405,ES,False,75,112
ENSG00000135506.15,chr12,57693960,57694323,TSS,True,17,119
ENSG00000196498.13,chr12,124324404,124325583,PAS,True,38,113
ENSG00000196498.13,chr12,124335134,124335260,TSS,False,94,111
ENSG00000196498.13,chr12,124326190,124326293,TSS,True,98,110
ENSG00000196498.13,chr12,124336752,124337110,TSS,True,94,112
ENSG00000196498.13,chr12,124567307,124567647,TSS,True,130,146
ENSG00000062485.18,chr12,56300159,56300392,TSS,True,92,656
ENSG00000177981.10,chr12,48149998,48151200,ES,False,147,268
ENSG00000177981.10,chr12,48150140,48151200,3AS,False,110,130
ENSG00000177981.10,chr12,48153525,48157458,3AS,False,65,225
ENSG00000177981.10,chr12,48157458,48157569,TSS,False,81,306
ENSG00000177981.10,chr12,48151200,48151386,TSS,True,254,306
ENSG00000173598.13,chr12,93395533,93398770,3AS,False,881,1482
ENSG00000123064.12,chr12,113159109,113161269,3AS,False,103,234
ENSG00000123064.12,chr12,113157180,113159112,PAS,True,105,236
ENSG00000123064.12,chr12,113157182,113159109,PAS,True,133,236
ENSG00000123064.12,chr12,113185277,113185495,TSS,True,112,238
ENSG00000123064.12,chr12,113174639,113174773,TSS,True,207,238
ENSG00000152556.16,chr12,48122653,48122766,5AS,False,36,337
ENSG00000152556.16,chr12,48122677,48122766,IR,False,301,1297
ENSG00000152556.16,chr12,48119237,48119406,TSS,True,1850,2177
ENSG00000152556.16,chr12,48122637,48122859,TSS,True,1127,2177
ENSG00000152556.16,chr12,48122606,48122677,TSS,True,1874,2177
ENSG00000127325.18,chr12,69687459,69693673,ES,True,78,103
ENSG00000127325.18,chr12,69693907,69699204,ES,False,18,124
ENSG00000127325.18,chr12,69694464,69699204,ES,False,65,110
ENSG00000127325.18,chr12,69683238,69687459,PAS,False,100,214
ENSG00000127325.18,chr12,69683235,69684608,PAS,True,187,235
ENSG00000127325.18,chr12,69651874,69655813,PAS,True,208,236
ENSG00000127325.18,chr12,69699204,69699414,TSS,True,102,239
ENSG00000127325.18,chr12,69693673,69693790,TSS,True,185,239
ENSG00000139613.11,chr12,56162358,56163765,PAS,True,22,129
ENSG00000139613.11,chr12,56189350,56190295,TSS,True,22,129
ENSG00000135424.16,chr12,55685288,55686201,IR,True,89,109
ENSG00000135424.16,chr12,55685288,55687970,ES,False,290,379
ENSG00000135424.16,chr12,55684567,55685288,PAS,True,46,425
ENSG00000135424.16,chr12,55697215,55697441,TSS,True,383,450
ENSG00000135424.16,chr12,55707476,55707911,TSS,True,407,454
ENSG00000135424.16,chr12,55694442,55694740,TSS,True,398,447
ENSG00000183283.15,chr12,51238812,51238920,TSS,False,21,178
ENSG00000179295.17,chr12,112454680,112472943,ES,True,28,181
ENSG00000179295.17,chr12,112482205,112486474,3AS,False,146,169
ENSG00000179295.17,chr12,112418882,112419125,TSS,True,33,213
ENSG00000176871.8,chr12,118061035,118061192,TSS,True,34,163
ENSG00000175899.14,chr12,9067418,9067839,PAS,True,17,143
ENSG00000175899.14,chr12,9115763,9116193,TSS,True,55,143
ENSG00000175899.14,chr12,9077700,9077858,TSS,True,113,127
ENSG00000150991.14,chr12,124914586,124914848,TSS,False,5735,25130
ENSG00000111046.3,chr12,80708841,80709566,PAS,False,43,318
ENSG00000111678.10,chr12,6944005,6944173,TSS,True,63,120
ENSG00000111678.10,chr12,6945770,6946002,PAS,True,61,120
ENSG00000003056.7,chr12,8940869,8942415,3AS,False,24,102
ENSG00000003056.7,chr12,8946387,8949487,3AS,False,11,109
ENSG00000003056.7,chr12,8940360,8941940,PAS,True,37,114
ENSG00000003056.7,chr12,8940360,8940869,PAS,False,93,117
ENSG00000136003.15,chr12,108562554,108562736,TSS,True,22,206
ENSG00000022840.15,chr12,120563070,120563346,3AS,False,1049,1194
ENSG00000123416.15,chr12,49131297,49131398,TSS,False,67,216
ENSG00000135441.7,chr12,55716044,55716196,TSS,True,19,129
ENSG00000188026.12,chr12,123472682,123484179,ME,True,77,138
ENSG00000188026.12,chr12,123472682,123484179,ME,True,77,138
ENSG00000188026.12,chr12,123472682,123484179,ES,False,32,183
ENSG00000188026.12,chr12,123471090,123472682,PAS,True,27,218
ENSG00000188026.12,chr12,123533173,123534397,TSS,False,25,226
ENSG00000111639.7,chr12,6493057,6493262,TSS,True,13,102
ENSG00000076555.15,chr12,109116344,109116704,TSS,False,119,139
ENSG00000076555.15,chr12,109139395,109140058,TSS,True,123,139
ENSG00000076555.15,chr12,109131172,109131426,TSS,False,122,139
ENSG00000076555.15,chr12,109266235,109268226,PAS,True,89,120
ENSG00000187109.13,chr12,76056161,76059797,ES,False,100,125
ENSG00000187109.13,chr12,76060279,76074202,ES,False,54,117
ENSG00000187109.13,chr12,76044892,76048464,PAS,True,97,137
ENSG00000187109.13,chr12,76044744,76047718,PAS,True,91,140
ENSG00000187109.13,chr12,76046179,76049785,PAS,True,104,134
ENSG00000187109.13,chr12,76084566,76084782,TSS,True,18,144
ENSG00000229117.8,chr12,56116659,56116774,IR,False,113,165
ENSG00000229117.8,chr12,56116799,56117188,5AS,False,108,156
ENSG00000229117.8,chr12,56116425,56116659,TSS,True,56,169
ENSG00000229117.8,chr12,56116632,56116799,TSS,False,117,169
ENSG00000170515.13,chr12,56104303,56104825,TSS,True,44,253
ENSG00000170515.13,chr12,56111475,56111529,PAS,False,162,222
ENSG00000170515.13,chr12,56112822,56114677,PAS,True,66,222
ENSG00000166598.14,chr12,103930362,103930564,TSS,True,28,169
ENSG00000166598.14,chr12,103947632,103948555,PAS,True,44,168
ENSG00000166598.14,chr12,103938339,103938459,PAS,True,117,157
ENSG00000123358.19,chr12,52054325,52055204,TSS,True,146,215
ENSG00000123358.19,chr12,52043710,52043911,TSS,True,114,215
ENSG00000135404.11,chr12,55728952,55729106,TSS,False,69,652
ENSG00000004478.7,chr12,2794937,2795244,TSS,True,32,195
ENSG00000086598.10,chr12,123586939,123590341,ES,True,47,311
ENSG00000167588.12,chr12,50103968,50104091,TSS,True,47,350
ENSG00000174437.16,chr12,110281911,110282712,5AS,True,25,212
ENSG00000174437.16,chr12,110281203,110281918,TSS,True,664,847
ENSG00000174437.16,chr12,110342226,110342448,TSS,True,743,844
ENSG00000174437.16,chr12,110343230,110343434,TSS,False,745,844
ENSG00000174437.16,chr12,110350291,110351096,PAS,True,93,847
ENSG00000110799.13,chr12,5948873,5949203,PAS,False,29,104
ENSG00000110799.13,chr12,6124420,6124673,TSS,True,93,104
PB_novel_31115,chr12,124914586,124914649,PAS,True,150,248
ENSG00000197111.15,chr12,53461143,53462492,3AS,False,80,130
ENSG00000197111.15,chr12,53462567,53465931,ES,False,53,122
ENSG00000197111.15,chr12,53462567,53467220,ES,False,20,146
ENSG00000197111.15,chr12,53467293,53468776,ES,False,32,123
ENSG00000197111.15,chr12,53467843,53468779,3AS,False,26,117
ENSG00000197111.15,chr12,53452104,53452376,TSS,True,82,169
ENSG00000197111.15,chr12,53459404,53461143,TSS,True,130,169
ENSG00000111011.17,chr12,122508447,122511108,3AS,False,80,193
ENSG00000111011.17,chr12,122519029,122521384,ES,False,172,199
ENSG00000111011.17,chr12,122503584,122505706,PAS,True,39,220
ENSG00000175203.15,chr12,57535845,57546027,5AS,True,119,259
ENSG00000175203.15,chr12,57547027,57547280,TSS,True,47,309
ENSG00000111652.9,chr12,6724152,6724613,5AS,False,31,190
ENSG00000111652.9,chr12,6724179,6724613,5AS,False,131,159
ENSG00000111652.9,chr12,6724014,6724179,TSS,True,84,215
ENSG00000111652.9,chr12,6723952,6724152,TSS,True,184,215
ENSG00000111652.9,chr12,6724099,6724250,TSS,True,187,215
ENSG00000089022.13,chr12,111867669,111871084,ES,True,11,107
ENSG00000089022.13,chr12,111889000,111890039,5AS,False,70,113
ENSG00000180818.4,chr12,53985197,53986010,TSS,True,30,120
ENSG00000060237.16,chr12,752536,754324,TSS,True,43,114
ENSG00000075415.12,chr12,98593626,98593740,TSS,True,143,1001
ENSG00000075415.12,chr12,98593685,98594135,TSS,True,899,1001
ENSG00000177169.9,chr12,131914554,131915231,TSS,True,158,180
ENSG00000177169.9,chr12,131915539,131916159,TSS,False,155,178
ENSG00000175727.13,chr12,122133439,122133987,TSS,True,233,377
ENSG00000135486.17,chr12,54282874,54283811,ES,False,692,921
ENSG00000119242.8,chr12,123972528,123972956,TSS,True,37,127
ENSG00000187778.13,chr12,49568047,49568150,TSS,True,53,148
ENSG00000139620.12,chr12,48655060,48660467,5AS,False,13,109
ENSG00000139620.12,chr12,48660619,48667692,ES,False,98,110
ENSG00000139620.12,chr12,48682186,48682259,TSS,True,15,115
ENSG00000166986.14,chr12,57515991,57516244,IR,False,104,124
ENSG00000166986.14,chr12,57487988,57488199,TSS,True,20,144
ENSG00000012822.15,chr12,53712121,53713099,ES,False,106,120
ENSG00000012822.15,chr12,53711100,53712121,PAS,True,20,140
ENSG00000012822.15,chr12,53727403,53727492,TSS,True,33,150
ENSG00000182326.14,chr12,7060877,7061838,3AS,False,42,137
ENSG00000182326.14,chr12,7060675,7060877,TSS,True,18,155
ENSG00000139168.7,chr12,42312765,42313198,PAS,True,44,100
ENSG00000139168.7,chr12,42313896,42313986,PAS,True,59,100
ENSG00000151498.11,chr11,134256648,134258514,ES,False,11,108
ENSG00000176485.11,chr11,63613999,63614447,TSS,True,54,110
ENSG00000176485.11,chr11,63614384,63614559,TSS,False,64,110
ENSG00000167323.11,chr11,3855164,3856409,TSS,True,73,160
ENSG00000167323.11,chr11,4091281,4093210,PAS,True,46,117
ENSG00000167323.11,chr11,4083262,4083910,PAS,True,82,105
ENSG00000214026.10,chr11,1947287,1947379,TSS,True,18,154
ENSG00000110048.11,chr11,59574396,59576719,PAS,False,21,166
ENSG00000110048.11,chr11,59597559,59600627,PAS,True,134,149
ENSG00000110048.11,chr11,59615302,59615802,TSS,False,37,185
ENSG00000137504.13,chr11,85662457,85663523,IR,False,62,105
ENSG00000137504.13,chr11,85663601,85663814,IR,False,40,108
ENSG00000137504.13,chr11,85659711,85662457,PAS,True,71,111
ENSG00000137504.13,chr11,85657993,85660597,PAS,False,83,111
ENSG00000137504.13,chr11,85663814,85665149,TSS,False,71,111
ENSG00000137504.13,chr11,85663523,85665129,TSS,True,87,111
ENSG00000149115.13,chr11,57311237,57311548,TSS,False,332,454
ENSG00000149115.13,chr11,57312533,57313610,TSS,True,385,454
ENSG00000149115.13,chr11,57308394,57310321,TSS,True,364,444
ENSG00000149115.13,chr11,57324839,57325158,TSS,True,331,474
ENSG00000110717.12,chr11,68030605,68030733,TSS,True,92,347
ENSG00000014216.15,chr11,65181440,65181843,TSS,True,189,229
ENSG00000014216.15,chr11,65181270,65182013,TSS,True,120,229
ENSG00000129170.9,chr11,19201953,19201989,TSS,True,105,466
ENSG00000129170.9,chr11,19188135,19188295,TSS,True,385,466
ENSG00000174804.3,chr11,86918869,86922098,PAS,True,136,192
ENSG00000174804.3,chr11,86945673,86952470,PAS,False,62,113
ENSG00000174804.3,chr11,86954800,86955403,TSS,False,86,192
ENSG00000162191.13,chr11,62678864,62679102,TSS,True,74,573
ENSG00000214530.9,chr11,72755753,72758529,ES,False,12,114
ENSG00000214530.9,chr11,72781663,72781915,TSS,True,30,135
ENSG00000214530.9,chr11,72757766,72757812,TSS,True,115,135
ENSG00000177600.8,chr11,809902,810039,TSS,True,82,635
ENSG00000213619.9,chr11,47579018,47579158,TSS,True,33,181
ENSG00000165915.13,chr11,47408441,47408662,TSS,True,25,118
ENSG00000165915.13,chr11,47415287,47416590,PAS,False,45,106
ENSG00000165915.13,chr11,47416324,47416499,PAS,False,96,118
ENSG00000165915.13,chr11,47415059,47416586,PAS,False,85,106
ENSG00000109971.13,chr11,123062063,123062238,TSS,True,635,5766
ENSG00000109906.13,chr11,114059570,114059882,TSS,True,177,686
ENSG00000149182.14,chr11,47172333,47173425,ES,False,70,250
ENSG00000149182.14,chr11,47176781,47177624,TSS,True,62,291
ENSG00000124942.13,chr11,62433540,62433891,PAS,True,296,355
ENSG00000124942.13,chr11,62529948,62534074,PAS,True,64,300
ENSG00000124942.13,chr11,62546659,62546870,TSS,True,67,356
ENSG00000166025.17,chr11,94768560,94799389,ES,False,79,217
ENSG00000166025.17,chr11,94800311,94821529,ES,True,223,249
ENSG00000166025.17,chr11,94768269,94768560,TSS,True,203,420
ENSG00000166025.17,chr11,94870688,94876664,PAS,True,108,303
ENSG00000166025.17,chr11,94869197,94871154,PAS,True,207,277
ENSG00000068976.13,chr11,64755446,64755550,TSS,True,1479,1672
ENSG00000068976.13,chr11,64759655,64760007,TSS,True,1152,1675
ENSG00000068976.13,chr11,64757778,64757914,TSS,True,1391,1675
ENSG00000165917.9,chr11,47438047,47438731,IR,True,216,266
ENSG00000165917.9,chr11,47438931,47441610,ES,True,46,234
ENSG00000165917.9,chr11,47441212,47441610,3AS,True,187,209
ENSG00000165917.9,chr11,47441212,47441822,ES,True,21,208
ENSG00000165917.9,chr11,47437763,47438931,PAS,True,252,301
ENSG00000165917.9,chr11,47437761,47438047,PAS,True,77,308
ENSG00000166337.9,chr11,6611957,6612647,TSS,True,13,119
ENSG00000110619.17,chr11,3001248,3001969,5AS,False,70,110
ENSG00000110619.17,chr11,3000919,3001248,PAS,True,13,123
ENSG00000110619.17,chr11,3057342,3057462,TSS,True,24,125
ENSG00000052841.14,chr11,43493772,43494931,PAS,True,86,139
ENSG00000052841.14,chr11,43445930,43447227,PAS,True,103,137
ENSG00000052841.14,chr11,43401445,43402343,PAS,True,93,134
ENSG00000129084.17,chr11,14520296,14520407,TSS,False,49,307
ENSG00000149547.14,chr11,125580204,125582345,ES,False,76,191
ENSG00000137492.7,chr11,76361063,76365851,ES,False,137,164
ENSG00000085063.15,chr11,33722463,33736381,ES,False,42,154
ENSG00000085063.15,chr11,33736381,33736477,TSS,True,130,284
ENSG00000085063.15,chr11,33731423,33731470,TSS,True,253,284
ENSG00000167792.12,chr11,67606833,67607076,TSS,True,172,601
ENSG00000167792.12,chr11,67606938,67609635,TSS,True,520,588
ENSG00000168439.16,chr11,64186053,64186270,TSS,True,45,330
ENSG00000176973.7,chr11,65572960,65573362,3AS,False,100,155
ENSG00000176973.7,chr11,65572540,65572960,TSS,True,25,196
ENSG00000176973.7,chr11,65573362,65574190,PAS,True,71,172
ENSG00000176973.7,chr11,65573352,65574190,PAS,True,118,172
ENSG00000165912.15,chr11,47183065,47186348,3AS,False,41,338
ENSG00000165912.15,chr11,47186348,47187001,TSS,True,483,822
ENSG00000165912.15,chr11,47183003,47186435,TSS,True,485,821
ENSG00000167770.11,chr11,63985993,63986514,TSS,True,27,108
ENSG00000109919.9,chr11,47639051,47642400,5AS,False,18,134
ENSG00000109919.9,chr11,47642400,47642604,TSS,True,127,145
ENSG00000109919.9,chr11,47642378,47642697,TSS,True,29,145
ENSG00000174080.10,chr11,66568273,66568610,TSS,False,22,159
ENSG00000149743.13,chr11,64224341,64224542,IR,False,118,132
ENSG00000149743.13,chr11,64224970,64225498,IR,False,105,121
ENSG00000149743.13,chr11,64225580,64226049,ES,False,23,108
ENSG00000149743.13,chr11,64226049,64226256,TSS,True,23,136
ENSG00000117984.13,chr11,1763791,1763988,TSS,True,557,1775
ENSG00000166181.12,chr11,43335994,43342432,3AS,False,83,141
ENSG00000166181.12,chr11,43342427,43344530,PAS,True,111,169
ENSG00000166181.12,chr11,43342432,43344530,PAS,True,86,169
ENSG00000170276.5,chr11,111912736,111912923,TSS,False,70,116
ENSG00000175564.12,chr11,74000280,74004007,PAS,True,37,242
ENSG00000175564.12,chr11,74000281,74001526,PAS,True,220,257
ENSG00000175564.12,chr11,74008977,74009086,TSS,True,47,261
ENSG00000087365.15,chr11,66055315,66055537,3AS,False,24,222
ENSG00000087365.15,chr11,66052324,66052517,TSS,True,28,247
ENSG00000087365.15,chr11,66068673,66069025,PAS,False,30,244
ENSG00000166333.13,chr11,6603822,6604225,3AS,False,173,214
ENSG00000166333.13,chr11,6603724,6603822,TSS,False,25,241
ENSG00000150768.15,chr11,112025076,112025751,TSS,True,17,168
ENSG00000165916.8,chr11,47426204,47426475,TSS,False,53,459
ENSG00000149792.8,chr11,65122308,65122424,TSS,False,16,114
ENSG00000175334.7,chr11,66002570,66003625,ES,False,17,159
ENSG00000175334.7,chr11,66002483,66002570,TSS,True,35,194
ENSG00000175482.8,chr11,67352690,67353546,TSS,True,110,153
ENSG00000175482.8,chr11,67353302,67353561,TSS,True,108,153
ENSG00000175482.8,chr11,67353538,67353608,TSS,False,133,153
ENSG00000130595.18,chr11,1922906,1925255,ES,True,97,118
ENSG00000130595.18,chr11,1922906,1932468,ME,True,15,113
ENSG00000130595.18,chr11,1922906,1932468,ME,True,14,113
ENSG00000130595.18,chr11,1934919,1938437,ME,False,717,1056
ENSG00000130595.18,chr11,1919534,1919762,TSS,True,1057,1223
ENSG00000130595.18,chr11,1932479,1932514,TSS,True,795,1220
ENSG00000130595.18,chr11,1933720,1933837,TSS,True,978,1218
ENSG00000130595.18,chr11,1938437,1938711,PAS,True,130,1223
ENSG00000135387.20,chr11,34051660,34051871,TSS,True,22,120
ENSG00000135387.20,chr11,34052073,34052636,TSS,True,107,120
ENSG00000135387.20,chr11,34099302,34102610,PAS,True,15,120
ENSG00000135387.20,chr11,34097697,34102086,PAS,True,105,118
ENSG00000174669.11,chr11,66366191,66366430,3AS,False,24,148
ENSG00000174669.11,chr11,66366231,66367463,ES,False,24,140
ENSG00000174669.11,chr11,66369199,66369368,IR,True,97,109
ENSG00000174669.11,chr11,66371562,66372116,TSS,True,134,215
ENSG00000174669.11,chr11,66369059,66371784,TSS,True,177,215
ENSG00000084207.16,chr11,67583513,67583844,TSS,True,81,455
ENSG00000084207.16,chr11,67583815,67584169,TSS,False,407,455
ENSG00000167986.13,chr11,61332907,61333791,TSS,True,76,390
ENSG00000172663.8,chr11,67464856,67467311,ES,False,32,125
ENSG00000172663.8,chr11,67467563,67468027,3AS,False,19,114
ENSG00000172663.8,chr11,67469018,67469289,TSS,True,14,139
ENSG00000149187.18,chr11,47476956,47477296,3AS,False,61,103
ENSG00000149187.18,chr11,47478940,47482694,3AS,False,12,103
ENSG00000149187.18,chr11,47465935,47468891,PAS,True,66,112
ENSG00000149187.18,chr11,47465825,47472357,PAS,True,95,108
ENSG00000149187.18,chr11,47465936,47472102,PAS,True,74,112
ENSG00000149187.18,chr11,47552991,47553175,TSS,False,52,142
ENSG00000149823.8,chr11,65096140,65096478,TSS,False,52,323
ENSG00000168003.16,chr11,62879988,62881447,TSS,True,38,296
ENSG00000173442.12,chr11,65575970,65576406,TSS,True,152,230
ENSG00000173442.12,chr11,65581614,65583765,TSS,True,161,220
ENSG00000173442.12,chr11,65584902,65585591,TSS,True,175,214
ENSG00000130600.18,chr11,1996517,1997824,TSS,True,55,355
ENSG00000151502.10,chr11,134224621,134225345,TSS,True,14,123
ENSG00000182208.13,chr11,1480724,1480886,TSS,False,26,135
ENSG00000248746.5,chr11,66546312,66547084,TSS,True,94,886
ENSG00000023191.16,chr11,502181,507112,3AS,False,170,351
ENSG00000023191.16,chr11,502249,507112,ES,False,156,181
ENSG00000023191.16,chr11,507112,507279,TSS,True,107,476
ENSG00000023191.16,chr11,506608,506871,TSS,True,425,476
ENSG00000130598.15,chr11,1838159,1839033,TSS,False,368,856
ENSG00000078902.15,chr11,1309465,1309673,TSS,True,80,263
ENSG00000205531.12,chr11,2945646,2951258,ES,False,220,279
ENSG00000205531.12,chr11,2992253,2992431,TSS,True,84,307
ENSG00000177697.18,chr11,833022,834529,5AS,False,12,116
ENSG00000177697.18,chr11,833026,836062,ES,False,25,130
ENSG00000177697.18,chr11,832731,833026,TSS,True,89,218
ENSG00000177697.18,chr11,834521,834591,TSS,False,177,218
ENSG00000221968.8,chr11,61876455,61876865,IR,False,82,136
ENSG00000221968.8,chr11,61876963,61877510,5AS,True,106,120
ENSG00000221968.8,chr11,61891168,61891638,TSS,True,18,153
ENSG00000166326.6,chr11,35662710,35663780,TSS,False,15,138
ENSG00000173020.10,chr11,67266350,67266812,TSS,True,36,168
ENSG00000162144.9,chr11,61348747,61350422,PAS,True,22,116
ENSG00000162144.9,chr11,61361732,61362351,TSS,True,34,120
ENSG00000175573.6,chr11,65918215,65918909,3AS,False,78,111
ENSG00000175573.6,chr11,65916809,65918218,PAS,True,78,111
ENSG00000175573.6,chr11,65916813,65918215,PAS,True,33,111
ENSG00000175573.6,chr11,65918909,65919050,TSS,True,40,151
ENSG00000184281.14,chr11,2400537,2400798,TSS,True,18,121
ENSG00000110321.16,chr11,10808704,10808980,TSS,True,169,517
ENSG00000054967.12,chr11,73376346,73376499,TSS,True,48,121
ENSG00000054967.12,chr11,73392253,73393917,TSS,True,103,120
ENSG00000172757.12,chr11,65858096,65858215,TSS,True,48,301
ENSG00000149806.10,chr11,65122089,65122217,TSS,False,61,606
ENSG00000166441.12,chr11,8682731,8682816,TSS,False,44,297
ENSG00000177666.16,chr11,819537,819905,TSS,True,43,160
ENSG00000175591.11,chr11,73218250,73218432,TSS,True,84,164
ENSG00000175591.11,chr11,73218282,73218656,TSS,False,127,164
ENSG00000166313.18,chr11,6418984,6419177,TSS,True,47,149
ENSG00000166313.18,chr11,6419345,6419564,TSS,False,124,149
ENSG00000110435.11,chr11,34916571,34916815,TSS,True,16,126
ENSG00000142186.16,chr11,65536750,65537036,3AS,False,63,118
ENSG00000142186.16,chr11,65537128,65537811,3AS,False,13,116
ENSG00000142186.16,chr11,65538324,65538441,IR,False,100,112
ENSG00000142186.16,chr11,65525031,65525264,TSS,True,45,141
