gene,chr,start,end,splice_type,novel,osteocyte_ENCFF558QPF_in_cov,osteocyte_ENCFF558QPF_total_cov
ENSG00000152556.16,chr12,48119237,48119406,TSS,True,41,358
ENSG00000127314.17,chr12,68611043,68648698,5AS,False,653,950
ENSG00000127314.17,chr12,68610571,68611043,TSS,True,335,1011
ENSG00000127314.17,chr12,68610868,68611052,TSS,True,710,1011
ENSG00000184047.17,chr12,122218397,122225964,ME,False,22,195
ENSG00000151135.9,chr12,106956065,106967110,ES,False,184,659
ENSG00000123395.14,chr12,52069975,52070242,TSS,True,14,112
ENSG00000139697.13,chr12,123345567,123348028,3AS,False,103,212
ENSG00000139697.13,chr12,123350441,123364700,ES,True,195,223
ENSG00000139697.13,chr12,123320808,123320866,PAS,True,88,241
ENSG00000139697.13,chr12,123323675,123323831,PAS,True,179,241
ENSG00000183283.15,chr12,51238812,51238920,TSS,False,35,166
ENSG00000176871.8,chr12,118061035,118061192,TSS,True,163,199
ENSG00000176871.8,chr12,118036337,118036511,TSS,True,96,199
ENSG00000176871.8,chr12,118035213,118035412,TSS,True,176,199
ENSG00000198040.10,chr12,133037275,133037545,TSS,True,37,114
ENSG00000198040.10,chr12,133037282,133037554,TSS,True,101,114
ENSG00000177119.15,chr12,45216391,45302013,ES,False,96,110
ENSG00000177119.15,chr12,45216391,45331294,ES,False,16,125
ENSG00000177119.15,chr12,45215807,45216391,TSS,True,49,174
ENSG00000177119.15,chr12,45429104,45432352,PAS,True,105,140
ENSG00000177119.15,chr12,45421070,45421233,PAS,False,45,134
ENSG00000073614.12,chr12,309872,309964,PAS,True,39,269
ENSG00000073614.12,chr12,388926,389635,TSS,True,47,281
ENSG00000150991.14,chr12,124914586,124914848,TSS,False,1179,11474
ENSG00000058272.18,chr12,79805768,79807225,ES,False,48,186
ENSG00000058272.18,chr12,79797240,79797395,PAS,True,105,285
ENSG00000058272.18,chr12,79808493,79808577,PAS,True,235,284
ENSG00000078246.16,chr12,2909580,2922261,ES,False,17,105
ENSG00000151239.13,chr12,43806220,43806611,TSS,True,70,567
ENSG00000111371.15,chr12,46183054,46189071,PAS,True,29,248
ENSG00000111371.15,chr12,46268525,46269447,TSS,True,161,304
ENSG00000111371.15,chr12,46268864,46269414,TSS,True,220,304
ENSG00000139350.11,chr12,96907300,96909751,ES,False,26,107
ENSG00000139350.11,chr12,96907856,96917620,ES,False,26,100
ENSG00000139350.11,chr12,96907086,96907300,TSS,True,20,181
ENSG00000139350.11,chr12,96951948,96958078,PAS,True,33,181
ENSG00000134283.17,chr12,42326229,42335882,ES,False,159,186
ENSG00000134283.17,chr12,42335974,42355160,ES,False,81,188
ENSG00000134283.17,chr12,42375074,42387455,ES,False,24,188
ENSG00000082805.19,chr12,990396,990629,TSS,False,107,131
ENSG00000082805.19,chr12,991222,991322,TSS,True,84,131
ENSG00000082805.19,chr12,991206,991487,TSS,True,116,131
ENSG00000082805.19,chr12,1181924,1182159,PAS,True,82,108
ENSG00000082805.19,chr12,1110191,1110350,PAS,True,81,106
ENSG00000082805.19,chr12,1236768,1236831,PAS,True,98,110
ENSG00000082805.19,chr12,1490092,1495932,PAS,True,96,117
ENSG00000082805.19,chr12,1141619,1142213,PAS,False,94,107
ENSG00000110911.15,chr12,51010766,51026314,5AS,False,146,204
ENSG00000110911.15,chr12,50979085,50981803,PAS,True,93,224
ENSG00000110911.15,chr12,50985989,50988435,PAS,True,150,224
ENSG00000110911.15,chr12,51026314,51026417,TSS,True,79,225
ENSG00000110911.15,chr12,51026309,51026457,TSS,True,167,225
ENSG00000139263.11,chr12,58871853,58872816,PAS,True,24,160
ENSG00000139263.11,chr12,58919999,58920801,TSS,True,68,162
ENSG00000139263.11,chr12,58919426,58919619,TSS,False,145,162
ENSG00000111653.19,chr12,6652767,6652935,3AS,False,93,162
ENSG00000111653.19,chr12,6652770,6652944,5AS,False,35,104
ENSG00000111605.17,chr12,69260197,69262372,3AS,True,94,126
ENSG00000051825.14,chr12,123152319,123156908,PAS,True,84,105
ENSG00000051825.14,chr12,123193839,123194601,PAS,False,58,104
ENSG00000196387.9,chr12,133080357,133080551,TSS,False,88,103
ENSG00000196387.9,chr12,133080424,133081072,TSS,True,20,103
ENSG00000064102.14,chr12,26914128,26916001,ES,False,15,137
ENSG00000064102.14,chr12,26904264,26905536,PAS,True,80,148
ENSG00000064102.14,chr12,26913456,26913687,PAS,True,104,147
ENSG00000064102.14,chr12,26914026,26914128,PAS,True,127,146
ENSG00000064102.14,chr12,26937795,26938692,TSS,True,16,148
ENSG00000050426.15,chr12,51048371,51049033,5AS,False,24,238
ENSG00000050426.15,chr12,51049185,51053777,ES,False,20,116
ENSG00000050426.15,chr12,51049185,51053811,3AS,False,26,142
ENSG00000050426.15,chr12,51049185,51056349,ES,False,62,246
ENSG00000050426.15,chr12,51052207,51056349,ES,False,22,125
ENSG00000050426.15,chr12,51048279,51048478,TSS,True,34,260
ENSG00000074527.11,chr12,95786938,95790860,TSS,True,362,513
ENSG00000074527.11,chr12,95791111,95791343,TSS,False,438,513
ENSG00000111596.12,chr12,70278274,70310894,ES,False,303,343
ENSG00000111596.12,chr12,70242806,70243480,TSS,True,48,348
ENSG00000187109.13,chr12,76047718,76048392,IR,False,114,271
ENSG00000187109.13,chr12,76047718,76048420,5AS,False,50,164
ENSG00000187109.13,chr12,76047718,76048420,IR,False,50,207
ENSG00000187109.13,chr12,76044892,76048464,PAS,True,261,418
ENSG00000187109.13,chr12,76044744,76047718,PAS,True,254,418
ENSG00000187109.13,chr12,76046179,76049785,PAS,True,348,417
ENSG00000123349.13,chr12,53295941,53296243,IR,False,105,117
ENSG00000170515.13,chr12,56111475,56111529,PAS,False,53,154
ENSG00000170515.13,chr12,56112822,56114677,PAS,True,108,154
ENSG00000166598.14,chr12,103930362,103930564,TSS,True,292,2102
ENSG00000166598.14,chr12,103947632,103948555,PAS,True,999,2102
ENSG00000166598.14,chr12,103938339,103938459,PAS,True,1490,1854
ENSG00000166598.14,chr12,103947310,103949346,PAS,True,1823,2101
ENSG00000204852.15,chr12,110614402,110626361,ES,False,13,116
ENSG00000204852.15,chr12,110641627,110644972,3AS,False,14,114
ENSG00000110880.10,chr12,108731428,108731991,TSS,True,89,550
ENSG00000070961.15,chr12,89588048,89591295,PAS,True,142,160
ENSG00000070961.15,chr12,89630503,89630645,PAS,True,44,152
ENSG00000070961.15,chr12,89709218,89709634,TSS,False,56,165
ENSG00000070961.15,chr12,89708595,89709328,TSS,False,127,165
ENSG00000135148.11,chr12,112125520,112125618,TSS,True,28,205
ENSG00000139641.12,chr12,56133873,56134109,3AS,False,112,134
ENSG00000139641.12,chr12,56128093,56128709,TSS,True,69,178
ENSG00000089818.17,chr12,8082202,8082383,TSS,True,16,123
ENSG00000136051.14,chr12,105164640,105169134,PAS,True,385,492
ENSG00000136051.14,chr12,105162748,105162809,PAS,True,155,491
ENSG00000136010.13,chr12,105019783,105024479,PAS,True,93,132
ENSG00000136010.13,chr12,105032097,105034398,PAS,True,67,130
ENSG00000135090.13,chr12,118149798,118151158,PAS,True,35,115
ENSG00000135090.13,chr12,118177202,118177329,PAS,True,98,115
ENSG00000135090.13,chr12,118372647,118372949,TSS,True,77,115
ENSG00000135090.13,chr12,118189806,118190563,TSS,True,52,102
ENSG00000175203.15,chr12,57535845,57546027,5AS,True,1027,1149
ENSG00000111652.9,chr12,6724152,6724613,5AS,False,21,106
ENSG00000111652.9,chr12,6724014,6724179,TSS,True,43,117
ENSG00000111652.9,chr12,6723952,6724152,TSS,True,96,117
ENSG00000111725.10,chr12,119667868,119668403,TSS,True,19,132
ENSG00000135655.15,chr12,62404192,62409721,PAS,True,52,131
ENSG00000135655.15,chr12,62335165,62336696,PAS,True,113,127
ENSG00000050405.13,chr12,50192561,50195829,3AS,False,415,493
ENSG00000050405.13,chr12,50283419,50283558,TSS,True,473,538
ENSG00000050405.13,chr12,50222020,50222680,TSS,True,103,534
ENSG00000075415.12,chr12,98593740,98593978,IR,False,139,303
ENSG00000028203.17,chr12,95252071,95257149,ES,False,122,265
ENSG00000028203.17,chr12,95266632,95270050,3AS,False,160,299
ENSG00000028203.17,chr12,95217424,95217886,TSS,True,45,322
ENSG00000111581.9,chr12,68734707,68734827,PAS,True,116,221
ENSG00000111581.9,chr12,68742354,68743974,PAS,True,138,221
ENSG00000198015.12,chr12,93467554,93469191,3AS,False,220,331
ENSG00000004700.15,chr12,21499615,21501412,ES,False,20,111
ENSG00000004700.15,chr12,21499615,21501462,ES,False,39,134
ENSG00000004700.15,chr12,21501215,21501412,IR,False,91,352
ENSG00000004700.15,chr12,21501215,21501462,5AS,False,53,146
ENSG00000004700.15,chr12,21501215,21501462,IR,False,53,314
ENSG00000004700.15,chr12,21501215,21501480,5AS,False,20,166
ENSG00000004700.15,chr12,21501372,21501462,IR,False,42,303
ENSG00000004700.15,chr12,21501169,21501643,TSS,True,290,551
ENSG00000004700.15,chr12,21501412,21501657,TSS,True,440,551
ENSG00000004700.15,chr12,21501462,21501664,TSS,True,417,551
ENSG00000139620.12,chr12,48655060,48660467,5AS,False,34,203
ENSG00000060982.14,chr12,24811362,24818049,PAS,True,38,269
ENSG00000060982.14,chr12,24948926,24949484,TSS,True,133,384
ENSG00000136044.11,chr12,105173294,105174448,PAS,True,63,347
ENSG00000136044.11,chr12,105194176,105195349,PAS,True,308,343
ENSG00000174243.9,chr12,48852083,48852182,TSS,True,52,154
ENSG00000174243.9,chr12,48837280,48837831,TSS,True,134,154
ENSG00000166986.14,chr12,57512103,57512302,IR,False,29,153
ENSG00000166986.14,chr12,57516434,57516660,PAS,True,148,1423
ENSG00000139146.13,chr12,31298224,31326023,ES,True,107,132
ENSG00000139146.13,chr12,31326023,31326200,TSS,True,26,159
ENSG00000139146.13,chr12,31323943,31324214,TSS,False,141,159
ENSG00000111144.9,chr12,96003064,96006313,ES,False,70,468
ENSG00000182326.14,chr12,7060877,7061838,3AS,False,48,293
ENSG00000151498.11,chr11,134256648,134258514,ES,False,37,188
ENSG00000175582.19,chr11,73760565,73761232,TSS,True,75,137
ENSG00000173933.20,chr11,66638752,66639699,5AS,False,337,380
ENSG00000173933.20,chr11,66640123,66646026,ES,False,40,322
ENSG00000173933.20,chr11,66638657,66638752,TSS,True,66,403
ENSG00000173933.20,chr11,66638683,66638893,TSS,True,360,403
ENSG00000173933.20,chr11,66646026,66646471,PAS,True,75,398
ENSG00000173933.20,chr11,66639699,66641189,PAS,True,346,388
ENSG00000110756.17,chr11,18312024,18321945,ES,False,166,452
ENSG00000110756.17,chr11,18312024,18322076,ES,True,63,121
ENSG00000110756.17,chr11,18312024,18322076,5AS,False,63,517
ENSG00000110756.17,chr11,18317907,18322076,5AS,True,61,365
ENSG00000110756.17,chr11,18317907,18322132,5AS,True,48,392
ENSG00000110756.17,chr11,18278671,18279942,PAS,True,493,749
ENSG00000110756.17,chr11,18288664,18292019,PAS,True,284,736
ENSG00000110756.17,chr11,18322132,18322527,TSS,False,650,750
ENSG00000110756.17,chr11,18321945,18322501,TSS,True,276,750
ENSG00000110756.17,chr11,18322076,18322531,TSS,True,624,750
ENSG00000132254.12,chr11,6480423,6481230,3AS,False,70,107
ENSG00000197702.12,chr11,12377495,12377783,TSS,True,60,375
ENSG00000152558.14,chr11,102452523,102453013,TSS,True,62,406
ENSG00000162191.13,chr11,62677634,62677780,IR,False,201,226
ENSG00000085733.15,chr11,70420510,70422939,ES,False,36,245
ENSG00000085733.15,chr11,70398392,70398614,TSS,True,40,287
ENSG00000085733.15,chr11,70435025,70436584,PAS,True,28,274
ENSG00000149179.13,chr11,46936851,47052387,ES,False,34,160
ENSG00000149179.13,chr11,47161463,47162247,PAS,True,39,168
ENSG00000150687.11,chr11,86823593,86939019,ES,True,251,282
ENSG00000150687.11,chr11,86807630,86811229,PAS,True,338,3362
ENSG00000166387.12,chr11,7513712,7514121,TSS,True,105,118
ENSG00000166387.12,chr11,7576349,7577638,TSS,True,56,118
ENSG00000166387.12,chr11,7577010,7577161,TSS,False,91,118
ENSG00000166387.12,chr11,7653023,7653767,PAS,True,19,117
ENSG00000149557.13,chr11,125445742,125446111,PAS,True,24,131
ENSG00000149557.13,chr11,125487732,125489822,PAS,True,111,130
ENSG00000172500.12,chr11,65885186,65885529,5AS,False,152,180
ENSG00000076053.10,chr11,114402915,114405708,3AS,False,59,193
ENSG00000184743.12,chr11,63671289,63671724,TSS,True,28,122
ENSG00000149182.14,chr11,47173840,47175014,3AS,False,126,146
ENSG00000124942.13,chr11,62546659,62546870,TSS,True,79,453
ENSG00000110429.13,chr11,33739848,33742084,PAS,True,47,396
ENSG00000178105.10,chr11,108841314,108843406,PAS,False,161,228
ENSG00000178105.10,chr11,108722996,108728059,PAS,True,161,228
ENSG00000178105.10,chr11,108838445,108838526,PAS,True,150,228
ENSG00000137500.9,chr11,83274740,83280140,ES,False,27,143
ENSG00000137500.9,chr11,83280260,83285872,5AS,False,58,139
ENSG00000137500.9,chr11,83285552,83286398,TSS,True,99,145
ENSG00000137500.9,chr11,83285872,83286361,TSS,True,85,145
ENSG00000137500.9,chr11,83285126,83286367,TSS,True,111,145
ENSG00000110619.17,chr11,3001248,3001961,IR,True,323,367
ENSG00000110619.17,chr11,3001248,3001969,5AS,False,732,1055
ENSG00000110619.17,chr11,3040984,3042164,3AS,False,1220,1553
ENSG00000110619.17,chr11,3000919,3001248,PAS,True,538,1596
ENSG00000110619.17,chr11,3005361,3005433,PAS,True,1134,1594
ENSG00000052841.14,chr11,43358871,43359113,TSS,True,32,277
ENSG00000052841.14,chr11,43493772,43494931,PAS,True,70,276
ENSG00000168000.14,chr11,62705617,62706258,5AS,False,25,136
ENSG00000168000.14,chr11,62706202,62706322,TSS,False,65,176
ENSG00000168000.14,chr11,62706258,62706318,TSS,True,151,176
ENSG00000168000.14,chr11,62709146,62709536,TSS,True,147,176
ENSG00000129084.17,chr11,14519041,14520192,5AS,False,13,106
ENSG00000129084.17,chr11,14519041,14520296,5AS,False,513,619
ENSG00000129084.17,chr11,14520296,14520407,TSS,False,121,634
ENSG00000173914.11,chr11,66664997,66665578,PAS,True,79,142
ENSG00000173914.11,chr11,66664997,66669291,PAS,False,119,140
ENSG00000173914.11,chr11,66675208,66677091,PAS,True,91,140
ENSG00000166483.10,chr11,9573689,9576093,TSS,True,37,117
ENSG00000026508.18,chr11,35139014,35139370,TSS,True,135,434
ENSG00000184014.7,chr11,9178857,9179075,TSS,True,141,196
ENSG00000184014.7,chr11,9203659,9204299,TSS,True,174,196
ENSG00000184014.7,chr11,9178131,9178370,TSS,False,123,196
ENSG00000110768.11,chr11,18365782,18367881,PAS,True,73,685
ENSG00000085063.15,chr11,33722463,33736381,ES,False,1617,2468
ENSG00000085063.15,chr11,33736381,33736477,TSS,True,466,2934
ENSG00000172977.12,chr11,65711996,65712279,TSS,True,35,102
ENSG00000172977.12,chr11,65712377,65712834,TSS,False,82,102
ENSG00000205339.9,chr11,9445096,9448136,PAS,False,89,135
ENSG00000205339.9,chr11,9429030,9429187,PAS,True,117,135
ENSG00000205339.9,chr11,9425145,9425896,PAS,True,116,135
ENSG00000205339.9,chr11,9442080,9442197,PAS,True,96,135
ENSG00000166478.9,chr11,9474024,9474552,3AS,False,44,146
ENSG00000084234.17,chr11,130122513,130126699,ES,False,690,767
ENSG00000084234.17,chr11,130069835,130070082,TSS,True,139,860
ENSG00000073921.17,chr11,85976682,85981128,ES,False,16,124
ENSG00000073921.17,chr11,85981988,85983865,3AS,False,42,122
ENSG00000073921.17,chr11,86068650,86069162,TSS,True,110,145
ENSG00000073921.17,chr11,86000642,86000780,TSS,True,122,144
ENSG00000073921.17,chr11,86001034,86001159,TSS,True,127,144
ENSG00000073921.17,chr11,86069719,86069933,TSS,True,130,145
ENSG00000160695.14,chr11,119067758,119068010,TSS,False,23,177
ENSG00000137710.15,chr11,110296466,110296702,TSS,True,28,109
ENSG00000166181.12,chr11,43335994,43342432,3AS,False,163,345
ENSG00000166181.12,chr11,43342427,43344530,PAS,True,234,417
ENSG00000166181.12,chr11,43342432,43344530,PAS,True,254,417
ENSG00000087053.18,chr11,95865676,95888155,ME,True,52,113
ENSG00000087053.18,chr11,95865676,95888155,ES,False,232,353
ENSG00000087053.18,chr11,95888261,95923874,ES,False,167,342
ENSG00000166266.13,chr11,108094811,108096095,PAS,True,251,284
ENSG00000166266.13,chr11,108104189,108107781,PAS,True,230,286
ENSG00000166266.13,chr11,108098405,108098530,PAS,True,183,285
ENSG00000166266.13,chr11,108054646,108054793,PAS,False,244,283
ENSG00000166266.13,chr11,108094390,108094514,PAS,True,254,284
ENSG00000137502.9,chr11,83071690,83071890,TSS,True,30,154
ENSG00000166333.13,chr11,6603822,6604225,3AS,False,124,176
ENSG00000135372.8,chr11,34105572,34105792,TSS,True,19,138
ENSG00000198730.8,chr11,10773126,10773882,PAS,True,215,288
ENSG00000198730.8,chr11,10774011,10774169,PAS,True,183,288
ENSG00000198730.8,chr11,10772519,10772656,PAS,True,252,288
ENSG00000198730.8,chr11,10775206,10775291,PAS,True,257,288
ENSG00000110092.3,chr11,69641087,69641511,TSS,True,116,148
ENSG00000213593.9,chr11,57737668,57738353,ES,False,40,391
ENSG00000182667.14,chr11,131909656,131911651,TSS,True,17,106
ENSG00000135387.20,chr11,34051660,34051871,TSS,True,193,324
ENSG00000135387.20,chr11,34052073,34052636,TSS,True,188,324
ENSG00000135387.20,chr11,34099302,34102610,PAS,True,47,319
ENSG00000167986.13,chr11,61332907,61333791,TSS,True,71,153
ENSG00000167986.13,chr11,61303864,61304037,TSS,True,129,145
ENSG00000129083.12,chr11,14498985,14499608,5AS,False,69,159
ENSG00000129083.12,chr11,14498985,14499706,5AS,False,775,936
ENSG00000129083.12,chr11,14498985,14499741,5AS,False,242,1177
ENSG00000129083.12,chr11,14457501,14457883,PAS,True,526,1236
ENSG00000129083.12,chr11,14469335,14469563,PAS,True,832,1213
ENSG00000129083.12,chr11,14499706,14499866,TSS,True,461,1236
ENSG00000129083.12,chr11,14499741,14499878,TSS,True,993,1236
ENSG00000110172.11,chr11,90206272,90210535,ES,False,125,140
ENSG00000023191.16,chr11,502181,507112,3AS,False,84,213
ENSG00000023191.16,chr11,507112,507279,TSS,True,131,350
ENSG00000023191.16,chr11,506608,506871,TSS,True,227,350
ENSG00000134910.13,chr11,125592789,125592918,TSS,True,318,569
ENSG00000134910.13,chr11,125602302,125602424,TSS,True,420,569
ENSG00000134910.13,chr11,125602799,125602948,TSS,True,455,569
ENSG00000197798.8,chr11,126211830,126234994,ES,False,33,162
ENSG00000197798.8,chr11,126256852,126261427,3AS,False,50,162
ENSG00000205531.12,chr11,2945646,2951258,ES,False,457,608
ENSG00000205531.12,chr11,2992253,2992431,TSS,True,139,636
ENSG00000148925.10,chr11,13421838,13463091,ES,False,98,219
ENSG00000148925.10,chr11,13387995,13389141,PAS,True,34,242
ENSG00000148925.10,chr11,13403164,13403278,PAS,True,213,242
ENSG00000177054.13,chr11,19117276,19146180,ES,False,16,137
ENSG00000050165.17,chr11,12008369,12008649,TSS,True,342,1157
ENSG00000076706.16,chr11,119317034,119317444,TSS,True,25,224
ENSG00000254986.7,chr11,66480465,66482195,3AS,False,46,111
ENSG00000110321.16,chr11,10801087,10802048,ES,False,65,492
ENSG00000110321.16,chr11,10808704,10808980,TSS,True,433,633
ENSG00000110321.16,chr11,10802293,10803296,TSS,False,524,631
ENSG00000118181.10,chr11,119017545,119017957,IR,False,171,192
ENSG00000166199.12,chr11,43889828,43901515,ES,False,30,152
ENSG00000110330.8,chr11,102347210,102347376,TSS,False,28,271
ENSG00000110330.8,chr11,102377989,102378777,PAS,True,89,271
ENSG00000110330.8,chr11,102368305,102369643,PAS,True,221,271
ENSG00000137497.17,chr11,72002862,72003538,PAS,True,98,119
ENSG00000137497.17,chr11,72040958,72041216,TSS,True,49,119
ENSG00000137497.17,chr11,72041822,72042137,TSS,False,107,119
ENSG00000134574.11,chr11,47215263,47216335,IR,False,120,144
ENSG00000134574.11,chr11,47214931,47215263,TSS,True,30,152
ENSG00000134574.11,chr11,47214933,47216472,TSS,True,133,152
ENSG00000182919.14,chr11,93741728,93747296,ES,False,90,107
ENSG00000182919.14,chr11,93741728,93747301,3AS,False,23,130
ENSG00000170242.17,chr11,11842224,11884466,ES,False,37,246
ENSG00000170242.17,chr11,11956000,11959323,PAS,True,205,265
ENSG00000170242.17,chr11,11942334,11943323,PAS,True,177,260
ENSG00000170242.17,chr11,11933003,11933552,PAS,True,186,256
ENSG00000149084.12,chr11,43680603,43680987,TSS,True,15,134
ENSG00000149218.4,chr11,95089825,95090227,TSS,False,68,185
ENSG00000095139.13,chr11,118572360,118572550,TSS,True,26,105
ENSG00000177830.17,chr11,904859,910774,ES,False,169,189
ENSG00000149136.8,chr11,57325982,57326478,PAS,True,39,120
ENSG00000149136.8,chr11,57325990,57327514,PAS,True,96,120
ENSG00000149136.8,chr11,57335729,57335892,TSS,False,71,120
ENSG00000149136.8,chr11,57335067,57335885,TSS,True,92,120
ENSG00000020922.12,chr11,94492906,94493790,5AS,False,76,118
ENSG00000020922.12,chr11,94416980,94420181,PAS,True,37,125
ENSG00000020922.12,chr11,94456306,94456338,PAS,True,104,125
ENSG00000020922.12,chr11,94493790,94493889,TSS,True,48,126
ENSG00000020922.12,chr11,94493683,94493874,TSS,True,83,126
ENSG00000123444.13,chr11,47578932,47578997,TSS,True,43,208
ENSG00000214046.8,chr19,16644142,16647261,PAS,True,33,280
ENSG00000257103.8,chr19,34221738,34227364,ES,False,131,184
ENSG00000257103.8,chr19,34227364,34229515,PAS,True,22,207
ENSG00000129353.14,chr19,10602416,10602561,TSS,True,42,145
ENSG00000105281.12,chr19,46787399,46788597,TSS,False,97,153
