gene,chr,start,end,splice_type,novel,endodermal_cell_ENCFF936VUF_in_cov,endodermal_cell_ENCFF936VUF_total_cov
ENSG00000214826.5,chr12,9418699,9418774,IR,True,88,100
ENSG00000214826.5,chr12,9420081,9420188,5AS,True,40,100
ENSG00000214826.5,chr12,9416830,9418699,PAS,True,19,107
ENSG00000214826.5,chr12,9447981,9448772,TSS,True,43,107
ENSG00000214826.5,chr12,9448103,9448255,TSS,False,81,107
ENSG00000196387.9,chr12,133081072,133083102,ES,False,23,124
ENSG00000196387.9,chr12,133083561,133105509,ES,False,67,141
ENSG00000196387.9,chr12,133080357,133080551,TSS,False,124,143
ENSG00000196387.9,chr12,133080424,133081072,TSS,True,25,143
ENSG00000064102.14,chr12,26904264,26905536,PAS,True,147,372
ENSG00000064102.14,chr12,26913456,26913687,PAS,True,252,372
ENSG00000050426.15,chr12,51048371,51049033,5AS,False,14,106
ENSG00000050426.15,chr12,51048478,51049033,IR,False,91,104
ENSG00000050426.15,chr12,51049185,51056349,ES,False,19,118
ENSG00000050426.15,chr12,51048279,51048478,TSS,True,33,138
ENSG00000050426.15,chr12,51048273,51048371,TSS,True,123,138
ENSG00000111639.7,chr12,6493057,6493262,TSS,True,25,107
ENSG00000136014.11,chr12,95548770,95548871,TSS,False,109,149
ENSG00000136014.11,chr12,95551271,95551474,TSS,False,61,149
ENSG00000161813.21,chr12,50400824,50401028,TSS,True,51,121
ENSG00000161813.21,chr12,50401351,50401479,TSS,True,89,121
ENSG00000161813.21,chr12,50475525,50480025,PAS,True,21,108
ENSG00000151746.13,chr12,32334515,32334555,PAS,True,94,130
ENSG00000151746.13,chr12,32332453,32333177,PAS,False,105,130
ENSG00000151746.13,chr12,32377539,32383637,PAS,True,112,130
ENSG00000120833.13,chr12,93570339,93571216,TSS,False,79,152
ENSG00000120833.13,chr12,93571679,93571914,TSS,False,107,152
ENSG00000187109.13,chr12,76047718,76048392,IR,False,129,247
ENSG00000187109.13,chr12,76047718,76048420,5AS,False,71,200
ENSG00000187109.13,chr12,76047718,76048420,IR,False,71,189
ENSG00000187109.13,chr12,76044892,76048464,PAS,True,281,399
ENSG00000187109.13,chr12,76044744,76047718,PAS,True,199,399
ENSG00000187109.13,chr12,76046179,76049785,PAS,True,351,397
ENSG00000059758.7,chr12,96280279,96280807,IR,True,151,270
ENSG00000059758.7,chr12,96278246,96280885,PAS,True,157,276
ENSG00000059758.7,chr12,96278226,96280279,PAS,False,124,276
ENSG00000185480.11,chr12,102124041,102153868,ES,False,19,185
ENSG00000185480.11,chr12,102165883,102182548,ES,False,18,145
ENSG00000185480.11,chr12,102165883,102195950,ES,False,29,181
ENSG00000185480.11,chr12,102182627,102195950,ES,False,44,141
ENSG00000185480.11,chr12,102195950,102201497,PAS,True,28,208
ENSG00000183735.9,chr12,64501329,64502119,PAS,False,15,128
ENSG00000123349.13,chr12,53295941,53296243,IR,False,97,113
ENSG00000170515.13,chr12,56111475,56111529,PAS,False,180,476
ENSG00000170515.13,chr12,56112822,56114677,PAS,True,317,476
ENSG00000111602.11,chr12,56432521,56433025,3AS,False,74,488
ENSG00000166598.14,chr12,103947632,103948555,PAS,True,1113,4303
ENSG00000166598.14,chr12,103938339,103938459,PAS,True,3504,4069
ENSG00000110931.18,chr12,121296637,121296776,TSS,True,56,433
ENSG00000215009.5,chr12,7299795,7304282,ES,True,149,174
ENSG00000215009.5,chr12,7328286,7328735,PAS,False,27,175
ENSG00000170633.16,chr12,121400218,121416158,ES,False,269,319
ENSG00000185664.14,chr12,55957059,55957185,IR,False,16,112
ENSG00000135404.11,chr12,55728952,55729106,TSS,False,69,292
ENSG00000110801.13,chr12,121903107,121915858,3AS,False,12,115
ENSG00000136021.18,chr12,100267396,100282942,5AS,False,106,141
ENSG00000136021.18,chr12,100267122,100267396,TSS,False,49,155
ENSG00000136021.18,chr12,100267178,100267792,TSS,True,119,155
ENSG00000136021.18,chr12,100338527,100341723,PAS,True,28,153
ENSG00000136021.18,chr12,100335810,100335907,PAS,True,135,153
ENSG00000094914.12,chr12,53320692,53321470,5AS,False,39,255
ENSG00000094914.12,chr12,53321342,53321624,TSS,True,54,266
ENSG00000094914.12,chr12,53321470,53321635,TSS,True,227,266
ENSG00000070961.15,chr12,89588048,89591295,PAS,True,212,275
ENSG00000070961.15,chr12,89630503,89630645,PAS,True,79,270
ENSG00000070961.15,chr12,89709218,89709634,TSS,False,142,286
ENSG00000070961.15,chr12,89708595,89709328,TSS,False,162,286
ENSG00000118971.7,chr12,4273756,4274235,TSS,False,148,296
ENSG00000205352.10,chr12,53441792,53442694,5AS,False,150,171
ENSG00000205352.10,chr12,53441712,53441792,TSS,False,28,179
ENSG00000157895.11,chr12,121004489,121005002,3AS,False,51,105
ENSG00000157895.11,chr12,121002455,121004492,PAS,True,53,106
ENSG00000157895.11,chr12,121002444,121004489,PAS,True,55,106
ENSG00000166888.11,chr12,57111128,57112263,TSS,True,45,102
ENSG00000110799.13,chr12,6018364,6019697,TSS,True,335,397
ENSG00000110799.13,chr12,5994414,5994609,TSS,True,324,390
ENSG00000110799.13,chr12,5976110,5976217,TSS,True,341,390
ENSG00000111665.11,chr12,6851009,6851221,IR,False,119,135
ENSG00000111665.11,chr12,6844719,6846367,PAS,False,121,143
ENSG00000111665.11,chr12,6844798,6849198,PAS,True,29,141
ENSG00000111665.11,chr12,6851221,6852357,TSS,True,35,156
ENSG00000136051.14,chr12,105162748,105162809,PAS,True,46,205
ENSG00000111206.12,chr12,2876919,2877168,TSS,True,63,126
ENSG00000135090.13,chr12,118149798,118151158,PAS,True,47,112
ENSG00000135090.13,chr12,118177202,118177329,PAS,True,88,112
ENSG00000135090.13,chr12,118201351,118201463,PAS,True,92,110
ENSG00000111704.10,chr12,7794543,7794681,3AS,True,33,204
ENSG00000111704.10,chr12,7789098,7789765,TSS,True,24,212
ENSG00000111704.10,chr12,7794678,7796330,PAS,True,40,211
ENSG00000111704.10,chr12,7794681,7796062,PAS,True,178,211
ENSG00000123297.17,chr12,57782746,57782858,TSS,False,12,118
ENSG00000123297.17,chr12,57796176,57797587,PAS,True,13,116
ENSG00000111011.17,chr12,122508447,122511108,3AS,False,93,190
ENSG00000111011.17,chr12,122519029,122521384,ES,False,128,145
ENSG00000111011.17,chr12,122519029,122521384,3AS,False,128,163
ENSG00000111011.17,chr12,122519029,122521384,IR,False,128,145
ENSG00000111011.17,chr12,122503584,122505706,PAS,True,28,213
ENSG00000111652.9,chr12,6724152,6724613,5AS,False,37,308
ENSG00000111652.9,chr12,6724179,6724613,5AS,False,211,271
ENSG00000111652.9,chr12,6724014,6724179,TSS,True,127,339
ENSG00000111652.9,chr12,6723952,6724152,TSS,True,302,339
ENSG00000111652.9,chr12,6724099,6724250,TSS,True,281,339
ENSG00000151065.13,chr12,1945577,1946286,PAS,True,14,113
ENSG00000050405.13,chr12,50283419,50283558,TSS,True,112,139
ENSG00000050405.13,chr12,50222020,50222680,TSS,True,32,138
ENSG00000075415.12,chr12,98593740,98593978,IR,False,106,320
ENSG00000028203.17,chr12,95252071,95257149,ES,False,181,295
ENSG00000028203.17,chr12,95266632,95270050,3AS,False,195,340
ENSG00000028203.17,chr12,95217424,95217886,TSS,True,79,366
ENSG00000111581.9,chr12,68734707,68734827,PAS,True,380,568
ENSG00000111581.9,chr12,68742354,68743974,PAS,True,229,568
ENSG00000059804.15,chr12,7936019,7936187,TSS,True,558,2724
ENSG00000198015.12,chr12,93467554,93469191,3AS,False,203,291
ENSG00000005175.9,chr12,47670345,47679703,ES,False,15,146
ENSG00000094916.15,chr12,54234257,54241905,PAS,True,14,118
ENSG00000094916.15,chr12,54280007,54280154,TSS,True,59,142
ENSG00000094916.15,chr12,54259508,54259611,TSS,False,102,132
ENSG00000004700.15,chr12,21499615,21501412,ES,False,37,149
ENSG00000004700.15,chr12,21499615,21501412,5AS,False,37,292
ENSG00000004700.15,chr12,21499615,21501462,ES,False,39,192
ENSG00000004700.15,chr12,21501215,21501412,IR,False,111,362
ENSG00000004700.15,chr12,21501215,21501462,5AS,False,78,190
ENSG00000004700.15,chr12,21501215,21501462,3AS,False,78,153
ENSG00000004700.15,chr12,21501215,21501462,IR,False,78,329
ENSG00000004700.15,chr12,21501372,21501462,IR,False,75,326
ENSG00000004700.15,chr12,21501169,21501643,TSS,True,382,632
ENSG00000004700.15,chr12,21501412,21501657,TSS,True,480,632
ENSG00000004700.15,chr12,21501462,21501664,TSS,True,439,632
ENSG00000111247.14,chr12,4558856,4560212,PAS,True,14,114
ENSG00000139620.12,chr12,48655060,48660467,5AS,False,26,160
ENSG00000139620.12,chr12,48660619,48667692,ES,False,129,156
ENSG00000139620.12,chr12,48671962,48679654,ES,False,26,168
ENSG00000139292.12,chr12,71439256,71440292,TSS,True,25,130
ENSG00000139292.12,chr12,71583646,71586310,PAS,True,32,110
ENSG00000110906.12,chr12,109458078,109460635,3AS,False,159,203
ENSG00000127328.21,chr12,69738821,69739031,TSS,True,42,190
ENSG00000127328.21,chr12,69778777,69779181,TSS,True,159,190
ENSG00000133703.11,chr12,25209911,25225613,ES,False,142,160
ENSG00000133703.11,chr12,25250750,25250942,TSS,True,51,196
ENSG00000135111.15,chr12,114679651,114680878,ES,False,60,111
ENSG00000135111.15,chr12,114677586,114677656,PAS,False,68,126
ENSG00000135111.15,chr12,114670254,114672302,PAS,True,73,131
ENSG00000135111.15,chr12,114682811,114684205,TSS,True,14,136
ENSG00000060982.14,chr12,24878649,24894274,ES,False,62,565
ENSG00000060982.14,chr12,24948926,24949484,TSS,True,74,616
ENSG00000136044.11,chr12,105173294,105174448,PAS,True,13,124
ENSG00000171681.12,chr12,14425473,14434339,3AS,False,23,108
ENSG00000171681.12,chr12,14423908,14425153,PAS,True,108,125
ENSG00000171681.12,chr12,14497653,14502930,PAS,True,107,128
ENSG00000171681.12,chr12,14481002,14482578,PAS,True,107,128
ENSG00000171681.12,chr12,14460494,14461133,PAS,True,107,126
ENSG00000171681.12,chr12,14475889,14476435,PAS,True,103,128
ENSG00000174243.9,chr12,48852083,48852182,TSS,True,44,221
ENSG00000111364.15,chr12,123618837,123619447,3AS,False,14,108
ENSG00000111364.15,chr12,123619431,123619710,PAS,True,23,113
ENSG00000111364.15,chr12,123619447,123619710,PAS,False,97,113
ENSG00000111325.16,chr12,122979010,122979082,IR,False,92,108
ENSG00000111325.16,chr12,122974684,122975121,TSS,True,84,108
ENSG00000111325.16,chr12,122974757,122975383,TSS,True,28,108
ENSG00000111325.16,chr12,122979082,122980045,PAS,True,21,108
ENSG00000111325.16,chr12,122978752,122980044,PAS,True,91,107
ENSG00000139146.13,chr12,31298224,31304985,5AS,True,149,436
ENSG00000139146.13,chr12,31298224,31326023,ES,True,1559,2003
ENSG00000052126.14,chr12,19375530,19376402,PAS,True,121,190
ENSG00000052126.14,chr12,19274515,19275083,PAS,True,133,178
ENSG00000052126.14,chr12,19200324,19202002,PAS,False,153,178
ENSG00000111144.9,chr12,96003064,96006313,ES,False,145,597
ENSG00000175582.19,chr11,73716362,73720845,ME,False,143,214
ENSG00000166444.18,chr11,8693350,8694130,PAS,True,20,142
ENSG00000166444.18,chr11,8810516,8810940,TSS,True,95,142
ENSG00000166444.18,chr11,8870953,8871401,TSS,True,107,142
ENSG00000166444.18,chr11,8698932,8699043,TSS,True,101,122
ENSG00000173933.20,chr11,66638752,66639699,5AS,False,446,503
ENSG00000173933.20,chr11,66638657,66638752,TSS,True,76,526
ENSG00000173933.20,chr11,66638683,66638893,TSS,True,471,526
ENSG00000173933.20,chr11,66646026,66646471,PAS,True,77,526
ENSG00000149428.18,chr11,119045831,119046416,3AS,True,143,168
ENSG00000149428.18,chr11,119057019,119057202,TSS,False,110,195
ENSG00000214063.10,chr11,843045,847200,5AS,True,57,107
ENSG00000214063.10,chr11,865614,865693,IR,False,222,251
ENSG00000214063.10,chr11,842831,842915,TSS,True,177,255
ENSG00000214063.10,chr11,842881,843050,TSS,False,205,255
ENSG00000214063.10,chr11,842892,843045,TSS,True,196,255
ENSG00000110756.17,chr11,18312024,18322076,5AS,False,14,111
ENSG00000110756.17,chr11,18312024,18322132,5AS,False,15,119
ENSG00000110756.17,chr11,18278671,18279942,PAS,True,60,156
ENSG00000110756.17,chr11,18288664,18292019,PAS,True,108,156
ENSG00000110756.17,chr11,18322132,18322527,TSS,False,131,156
ENSG00000110756.17,chr11,18321945,18322501,TSS,True,47,156
ENSG00000110756.17,chr11,18322076,18322531,TSS,True,138,156
ENSG00000151503.12,chr11,134150114,134153052,PAS,True,23,162
ENSG00000160613.12,chr11,117232026,117232625,TSS,True,28,257
ENSG00000137504.13,chr11,85662457,85663523,IR,False,124,162
ENSG00000137504.13,chr11,85663601,85663814,IR,False,109,161
ENSG00000137504.13,chr11,85659711,85662457,PAS,True,85,165
ENSG00000137504.13,chr11,85657993,85660597,PAS,False,119,165
ENSG00000137504.13,chr11,85663814,85665149,TSS,False,56,165
ENSG00000137700.18,chr11,119027872,119028193,IR,False,269,302
ENSG00000137700.18,chr11,119029564,119030848,5AS,True,161,213
ENSG00000137700.18,chr11,119029221,119030877,TSS,True,255,313
ENSG00000137700.18,chr11,119030848,119030908,TSS,False,150,313
ENSG00000137700.18,chr11,119030231,119030868,TSS,False,275,313
ENSG00000132254.12,chr11,6480423,6481230,3AS,False,115,248
ENSG00000110583.12,chr11,63945935,63952237,ES,False,28,158
ENSG00000110583.12,chr11,63938840,63939102,TSS,True,19,188
ENSG00000118137.9,chr11,116837604,116837730,TSS,False,22,109
ENSG00000118137.9,chr11,116837344,116837622,TSS,True,90,109
ENSG00000110717.12,chr11,68032336,68032922,IR,False,98,133
ENSG00000110717.12,chr11,68030605,68030733,TSS,True,16,137
ENSG00000110717.12,chr11,68036461,68036646,PAS,True,17,137
ENSG00000172890.12,chr11,71501301,71501548,PAS,True,38,279
ENSG00000014216.15,chr11,65181225,65181410,TSS,False,1691,1939
ENSG00000014216.15,chr11,65181270,65182013,TSS,True,591,1939
ENSG00000162191.13,chr11,62677634,62677780,IR,False,357,407
ENSG00000085733.15,chr11,70420510,70422939,ES,False,122,450
ENSG00000085733.15,chr11,70420510,70422939,3AS,True,122,148
ENSG00000133316.15,chr11,62839506,62840399,TSS,True,23,155
ENSG00000149179.13,chr11,46936851,47052387,ES,False,36,291
ENSG00000149179.13,chr11,47161463,47162247,PAS,True,68,302
ENSG00000165915.13,chr11,47408441,47408662,TSS,True,22,110
ENSG00000165915.13,chr11,47410083,47410395,TSS,True,97,110
ENSG00000165915.13,chr11,47415287,47416590,PAS,False,20,107
ENSG00000159063.12,chr11,78127436,78139493,5AS,True,120,135
ENSG00000159063.12,chr11,78138709,78139646,TSS,True,131,148
ENSG00000159063.12,chr11,78139493,78139696,TSS,True,23,148
ENSG00000126391.13,chr11,65389528,65394040,ES,False,63,215
ENSG00000110315.6,chr11,10541121,10541232,TSS,True,25,118
ENSG00000166387.12,chr11,7513712,7514121,TSS,True,582,678
ENSG00000166387.12,chr11,7604878,7606015,TSS,False,158,678
ENSG00000166387.12,chr11,7653023,7653767,PAS,True,81,676
ENSG00000179241.12,chr11,35944144,36036102,ES,True,92,104
ENSG00000179241.12,chr11,35944015,35944144,TSS,True,24,136
ENSG00000172500.12,chr11,65885186,65885529,5AS,False,227,273
ENSG00000076053.10,chr11,114402915,114405708,3AS,False,123,361
ENSG00000149016.15,chr11,62575044,62576244,PAS,False,25,161
ENSG00000166037.10,chr11,95817903,95818826,5AS,True,83,101
ENSG00000166037.10,chr11,95818826,95820595,PAS,False,95,108
ENSG00000166037.10,chr11,95831025,95832698,PAS,True,46,110
ENSG00000166037.10,chr11,95821870,95824096,PAS,True,82,108
ENSG00000149182.14,chr11,47173840,47175014,3AS,False,567,632
ENSG00000198382.8,chr11,75815173,75815524,TSS,False,90,136
ENSG00000198382.8,chr11,75979513,75980038,TSS,False,58,129
ENSG00000198382.8,chr11,76140710,76144229,PAS,True,16,133
ENSG00000005801.17,chr11,3360565,3370974,ES,False,179,280
ENSG00000005801.17,chr11,3371703,3379037,ME,False,12,107
ENSG00000005801.17,chr11,3371703,3379037,ES,False,160,292
ENSG00000005801.17,chr11,3373656,3379037,ES,False,86,111
ENSG00000173992.8,chr11,66599253,66599458,IR,False,64,138
ENSG00000173992.8,chr11,66600549,66605338,3AS,False,117,137
ENSG00000168067.11,chr11,64803053,64803406,TSS,False,12,110
ENSG00000110429.13,chr11,33739848,33742084,PAS,True,21,115
ENSG00000110429.13,chr11,33742802,33746059,PAS,False,103,115
ENSG00000178105.10,chr11,108841314,108843406,PAS,False,129,227
ENSG00000178105.10,chr11,108722996,108728059,PAS,True,178,227
ENSG00000178105.10,chr11,108838445,108838526,PAS,True,185,227
ENSG00000255717.6,chr11,62852681,62852810,IR,True,71,123
ENSG00000255717.6,chr11,62852839,62853074,IR,False,65,124
ENSG00000255717.6,chr11,62853115,62853551,IR,False,87,127
ENSG00000255717.6,chr11,62853590,62853800,IR,True,109,127
ENSG00000255717.6,chr11,62853833,62854017,IR,False,69,118
ENSG00000255717.6,chr11,62854064,62854518,IR,True,80,117
ENSG00000255717.6,chr11,62854551,62854887,IR,False,78,121
ENSG00000255717.6,chr11,62854938,62855132,IR,False,69,120
ENSG00000255717.6,chr11,62855216,62855423,IR,False,79,119
ENSG00000255717.6,chr11,62855466,62855864,IR,False,66,111
ENSG00000255717.6,chr11,62851978,62852681,PAS,True,56,128
ENSG00000255717.6,chr11,62850921,62853590,PAS,True,111,128
ENSG00000255717.6,chr11,62851987,62853115,PAS,True,104,128
ENSG00000255717.6,chr11,62855864,62855922,TSS,False,54,128
ENSG00000255717.6,chr11,62855423,62855886,TSS,True,107,128
ENSG00000185187.12,chr11,406059,406348,5AS,True,98,137
ENSG00000185187.12,chr11,408206,409867,ES,False,17,107
ENSG00000185187.12,chr11,417324,417454,TSS,True,94,155
ENSG00000185187.12,chr11,417293,417455,TSS,True,94,155
ENSG00000137500.9,chr11,83280260,83285552,5AS,False,115,131
ENSG00000137500.9,chr11,83280260,83285872,5AS,False,86,224
ENSG00000137500.9,chr11,83285552,83286398,TSS,True,118,239
ENSG00000137500.9,chr11,83285872,83286361,TSS,True,150,239
ENSG00000109920.12,chr11,47765362,47767068,5AS,True,119,151
ENSG00000109920.12,chr11,47716493,47717512,PAS,True,122,165
ENSG00000109920.12,chr11,47736632,47736740,PAS,True,120,159
ENSG00000109920.12,chr11,47743003,47744163,PAS,True,137,157
ENSG00000109920.12,chr11,47744443,47746394,PAS,True,132,156
ENSG00000109920.12,chr11,47767068,47767460,TSS,True,44,165
ENSG00000109920.12,chr11,47767062,47767462,TSS,True,131,165
ENSG00000110619.17,chr11,3001248,3001969,5AS,False,245,332
ENSG00000110619.17,chr11,3042256,3057342,ES,False,340,415
ENSG00000110619.17,chr11,3000919,3001248,PAS,True,96,430
ENSG00000110619.17,chr11,3005361,3005433,PAS,True,347,429
ENSG00000162174.12,chr11,62337574,62337966,3AS,False,78,102
ENSG00000162174.12,chr11,62338167,62356986,ES,False,15,107
ENSG00000162174.12,chr11,62392078,62393415,PAS,True,12,111
ENSG00000052841.14,chr11,43493772,43494931,PAS,True,139,373
ENSG00000052841.14,chr11,43445930,43447227,PAS,True,276,372
ENSG00000110497.14,chr11,46593827,46594064,TSS,True,44,129
ENSG00000110497.14,chr11,46541944,46543135,TSS,True,107,128
ENSG00000134824.13,chr11,61827817,61828597,TSS,True,106,327
ENSG00000134824.13,chr11,61855240,61857071,TSS,True,285,319
ENSG00000121680.15,chr11,45917699,45918825,TSS,True,16,126
ENSG00000177595.17,chr11,800244,800383,5AS,False,42,116
ENSG00000177595.17,chr11,809411,809870,TSS,True,93,121
ENSG00000177595.17,chr11,805178,805431,TSS,True,54,121
ENSG00000168000.14,chr11,62706202,62706322,TSS,False,203,331
ENSG00000168000.14,chr11,62707108,62709676,TSS,True,182,331
ENSG00000129084.17,chr11,14519041,14520192,5AS,False,19,107
ENSG00000129084.17,chr11,14519041,14520296,5AS,False,502,608
ENSG00000129084.17,chr11,14520296,14520407,TSS,False,115,619
ENSG00000166900.16,chr11,59773294,59788872,ES,False,53,504
ENSG00000109929.9,chr11,121292726,121292816,TSS,True,38,241
ENSG00000109929.9,chr11,121292843,121293078,TSS,False,209,241
ENSG00000177542.10,chr11,798216,798320,TSS,True,42,233
ENSG00000173914.11,chr11,66664997,66665660,PAS,True,117,131
ENSG00000173914.11,chr11,66664997,66665578,PAS,True,87,131
ENSG00000173914.11,chr11,66664997,66669291,PAS,False,109,130
ENSG00000173914.11,chr11,66675208,66677091,PAS,True,79,128
ENSG00000110768.11,chr11,18365782,18367881,PAS,True,20,141
ENSG00000099849.14,chr11,563317,563395,IR,False,34,275
ENSG00000099849.14,chr11,563317,563557,IR,False,41,264
ENSG00000099849.14,chr11,563478,563557,IR,False,49,275
ENSG00000099849.14,chr11,563557,564055,PAS,True,226,328
ENSG00000099849.14,chr11,563188,564025,PAS,True,109,328
ENSG00000167985.6,chr11,61445940,61449526,PAS,True,24,135
ENSG00000167985.6,chr11,61472744,61473538,PAS,True,115,135
ENSG00000085063.15,chr11,33722463,33736381,ES,False,109,131
ENSG00000085063.15,chr11,33736381,33736477,TSS,True,35,166
ENSG00000085063.15,chr11,33722378,33722467,TSS,True,143,166
ENSG00000172977.12,chr11,65712279,65712378,IR,False,118,164
ENSG00000172977.12,chr11,65713058,65713592,ES,False,114,176
ENSG00000172977.12,chr11,65711996,65712279,TSS,True,61,186
ENSG00000172977.12,chr11,65712002,65712445,TSS,True,139,186
ENSG00000166478.9,chr11,9474024,9474552,3AS,False,50,161
ENSG00000110002.15,chr11,124115482,124117496,ES,False,121,145
ENSG00000110002.15,chr11,124115407,124115482,TSS,False,32,182
