gene,chr,start,end,splice_type,novel,WTC11_ENCFF373TKM_in_cov,WTC11_ENCFF373TKM_total_cov
ENSG00000176915.14,chr12,132734496,132735405,IR,True,39,101
ENSG00000176915.14,chr12,132734575,132735405,IR,True,383,445
ENSG00000110911.15,chr12,51010766,51026314,5AS,False,79,175
ENSG00000110911.15,chr12,50979085,50981803,PAS,True,197,240
ENSG00000110911.15,chr12,50985989,50988435,PAS,True,50,228
ENSG00000110911.15,chr12,51026314,51026417,TSS,True,159,242
ENSG00000110911.15,chr12,51026309,51026457,TSS,True,143,242
ENSG00000136003.15,chr12,108562736,108564278,ES,False,130,156
ENSG00000136003.15,chr12,108562736,108564278,IR,False,130,154
ENSG00000136003.15,chr12,108562554,108562736,TSS,True,31,188
ENSG00000136003.15,chr12,108562595,108564392,TSS,True,164,188
ENSG00000110917.7,chr12,120687124,120687531,TSS,True,404,1478
ENSG00000134287.9,chr12,48957309,48957527,TSS,True,90,512
ENSG00000165891.15,chr12,77065344,77065580,TSS,True,26,111
ENSG00000111605.17,chr12,69260197,69262372,3AS,True,408,521
ENSG00000111605.17,chr12,69239539,69239706,TSS,True,80,580
ENSG00000051825.14,chr12,123233074,123233249,TSS,True,18,106
ENSG00000172819.16,chr12,53231973,53232251,TSS,True,196,231
ENSG00000172819.16,chr12,53219949,53220383,TSS,True,117,231
ENSG00000123352.17,chr12,49367587,49460769,ES,False,75,121
ENSG00000214826.5,chr12,9418699,9418774,IR,True,94,112
ENSG00000214826.5,chr12,9419185,9419488,3AS,True,23,108
ENSG00000214826.5,chr12,9420081,9420188,5AS,True,40,113
ENSG00000214826.5,chr12,9416830,9418699,PAS,True,28,116
ENSG00000214826.5,chr12,9417692,9418929,PAS,True,99,116
ENSG00000214826.5,chr12,9447981,9448772,TSS,True,60,116
ENSG00000214826.5,chr12,9448103,9448255,TSS,False,97,116
ENSG00000111639.7,chr12,6493057,6493262,TSS,True,20,127
ENSG00000136014.11,chr12,95534326,95548525,ES,True,133,152
ENSG00000136014.11,chr12,95534326,95548770,5AS,True,255,405
ENSG00000136014.11,chr12,95548770,95548871,TSS,False,550,825
ENSG00000136014.11,chr12,95548525,95548841,TSS,True,672,825
ENSG00000136014.11,chr12,95551271,95551474,TSS,False,538,825
ENSG00000161813.21,chr12,50401028,50427761,ES,False,119,166
ENSG00000161813.21,chr12,50427909,50428934,3AS,False,205,228
ENSG00000161813.21,chr12,50441643,50454313,ES,False,48,239
ENSG00000161813.21,chr12,50400824,50401028,TSS,True,107,295
ENSG00000161813.21,chr12,50401351,50401479,TSS,True,255,295
ENSG00000111596.12,chr12,70242806,70243480,TSS,True,46,255
ENSG00000151746.13,chr12,32106669,32107544,TSS,True,19,111
ENSG00000151746.13,chr12,32332453,32333177,PAS,False,83,103
ENSG00000151746.13,chr12,32337498,32340724,PAS,True,80,104
ENSG00000151746.13,chr12,32377539,32383637,PAS,True,85,104
ENSG00000120833.13,chr12,93570339,93571216,TSS,False,90,111
ENSG00000120833.13,chr12,93571888,93572375,TSS,True,92,111
ENSG00000120833.13,chr12,93572521,93573036,TSS,True,94,111
ENSG00000120833.13,chr12,93571679,93571914,TSS,False,81,111
ENSG00000187109.13,chr12,76047718,76048392,IR,False,244,484
ENSG00000187109.13,chr12,76047718,76048420,5AS,False,101,343
ENSG00000187109.13,chr12,76047718,76048420,IR,False,101,341
ENSG00000187109.13,chr12,76044892,76048464,PAS,True,422,659
ENSG00000187109.13,chr12,76044744,76047718,PAS,True,317,662
ENSG00000187109.13,chr12,76046179,76049785,PAS,True,576,641
ENSG00000187109.13,chr12,76084566,76084782,TSS,True,214,701
ENSG00000059758.7,chr12,96280279,96280807,IR,True,81,149
ENSG00000059758.7,chr12,96278246,96280885,PAS,True,89,155
ENSG00000059758.7,chr12,96278226,96280279,PAS,False,74,155
ENSG00000229117.8,chr12,56116659,56116774,IR,False,75,108
ENSG00000229117.8,chr12,56116425,56116659,TSS,True,39,114
ENSG00000229117.8,chr12,56116632,56116799,TSS,False,81,114
ENSG00000185480.11,chr12,102124041,102153868,ES,False,15,125
ENSG00000185480.11,chr12,102165883,102182548,ES,False,18,114
ENSG00000185480.11,chr12,102165883,102195950,ES,False,18,136
ENSG00000185480.11,chr12,102182627,102195950,ES,False,65,114
ENSG00000183735.9,chr12,64451426,64452187,TSS,False,13,108
ENSG00000111602.11,chr12,56432521,56433025,3AS,False,73,546
ENSG00000111602.11,chr12,56449309,56449457,TSS,True,71,605
ENSG00000139154.14,chr12,19439482,19440370,TSS,True,23,111
ENSG00000139154.14,chr12,19518086,19521021,PAS,True,27,100
ENSG00000139154.14,chr12,19518674,19521632,PAS,True,79,100
ENSG00000166598.14,chr12,103943319,103943533,IR,True,44,107
ENSG00000166598.14,chr12,103943573,103943737,IR,True,46,108
ENSG00000111319.12,chr12,6374837,6375352,IR,True,23,142
ENSG00000111319.12,chr12,6374367,6375475,TSS,True,130,258
ENSG00000111319.12,chr12,6375504,6376239,TSS,True,201,258
ENSG00000072041.16,chr12,84859490,84862006,PAS,True,120,148
ENSG00000072041.16,chr12,84879996,84884040,PAS,True,35,142
ENSG00000110931.18,chr12,121296637,121296776,TSS,True,34,181
ENSG00000170633.16,chr12,121400218,121416158,ES,False,191,226
ENSG00000170633.16,chr12,121400077,121400218,TSS,True,26,255
ENSG00000185664.14,chr12,55957059,55957185,IR,False,50,265
ENSG00000135404.11,chr12,55728952,55729106,TSS,False,48,257
ENSG00000166860.2,chr12,57006404,57006520,TSS,False,27,127
ENSG00000089154.10,chr12,120194679,120194980,TSS,False,270,431
ENSG00000110844.13,chr12,49637584,49637732,IR,False,78,108
ENSG00000110844.13,chr12,49642372,49642579,IR,False,98,110
ENSG00000110844.13,chr12,49642675,49642929,3AS,False,79,108
ENSG00000110844.13,chr12,49623368,49623593,TSS,True,26,114
ENSG00000136021.18,chr12,100267122,100267396,TSS,False,45,124
ENSG00000136021.18,chr12,100267178,100267792,TSS,True,110,124
ENSG00000110888.17,chr12,30710470,30711565,3AS,False,95,129
ENSG00000110888.17,chr12,30713885,30714958,IR,True,115,129
ENSG00000110888.17,chr12,30716676,30723258,ES,True,25,141
ENSG00000110888.17,chr12,30719225,30723258,ES,False,24,102
ENSG00000110888.17,chr12,30731510,30734967,ES,False,80,135
ENSG00000110888.17,chr12,30709511,30710470,PAS,True,56,151
ENSG00000110888.17,chr12,30714368,30716676,PAS,True,130,145
ENSG00000110888.17,chr12,30709546,30710514,PAS,True,119,151
ENSG00000110888.17,chr12,30754750,30754973,TSS,False,106,155
ENSG00000110888.17,chr12,30753343,30755003,TSS,True,104,155
ENSG00000094914.12,chr12,53320692,53321470,5AS,False,17,112
ENSG00000094914.12,chr12,53321342,53321624,TSS,True,36,131
ENSG00000094914.12,chr12,53321470,53321635,TSS,True,114,131
ENSG00000004478.7,chr12,2794937,2795244,TSS,True,94,896
ENSG00000110880.10,chr12,108731428,108731991,TSS,True,72,460
ENSG00000070961.15,chr12,89709218,89709634,TSS,False,85,258
ENSG00000070961.15,chr12,89708595,89709328,TSS,False,221,258
ENSG00000135148.11,chr12,112125618,112130510,5AS,False,104,123
ENSG00000135148.11,chr12,112125520,112125618,TSS,True,28,136
ENSG00000135148.11,chr12,112125537,112126149,TSS,True,117,136
ENSG00000111412.5,chr12,116717893,116737789,ES,False,12,118
ENSG00000118971.7,chr12,4273756,4274235,TSS,False,421,1233
ENSG00000111737.11,chr12,120116598,120116851,TSS,True,14,108
ENSG00000205352.10,chr12,53441792,53442694,5AS,False,242,285
ENSG00000205352.10,chr12,53441698,53441800,TSS,False,254,294
ENSG00000205352.10,chr12,53441712,53441792,TSS,False,50,294
ENSG00000175183.9,chr12,76878937,76879019,TSS,True,15,129
ENSG00000257218.5,chr12,120446441,120446561,TSS,True,12,100
ENSG00000177084.16,chr12,132639298,132641646,5AS,True,137,168
ENSG00000177084.16,chr12,132687253,132687397,TSS,True,121,200
ENSG00000166908.17,chr12,57599211,57600323,ES,False,21,123
ENSG00000166908.17,chr12,57591173,57591463,TSS,True,14,127
ENSG00000166888.11,chr12,57099078,57099293,IR,False,100,112
ENSG00000166888.11,chr12,57111128,57112263,TSS,True,45,134
ENSG00000139641.12,chr12,56128093,56128709,TSS,True,75,566
ENSG00000076108.11,chr12,56599355,56599701,3AS,True,31,153
ENSG00000076108.11,chr12,56630124,56630338,TSS,True,157,197
ENSG00000174437.16,chr12,110327570,110328017,TSS,False,176,197
ENSG00000174437.16,chr12,110346200,110351093,PAS,True,14,129
ENSG00000136051.14,chr12,105107700,105107861,TSS,True,51,245
ENSG00000197111.15,chr12,53461143,53462492,3AS,False,91,134
ENSG00000197111.15,chr12,53462567,53465931,ES,False,43,117
ENSG00000197111.15,chr12,53462567,53467220,ES,False,14,138
ENSG00000197111.15,chr12,53467293,53468776,ES,False,59,121
ENSG00000197111.15,chr12,53452104,53452376,TSS,True,99,157
ENSG00000197111.15,chr12,53452206,53454869,TSS,True,141,157
ENSG00000197111.15,chr12,53458449,53459403,TSS,False,133,157
ENSG00000111206.12,chr12,2859663,2864319,ES,False,268,315
ENSG00000111206.12,chr12,2864752,2866392,ES,False,246,284
ENSG00000111206.12,chr12,2872244,2873976,3AS,False,135,296
ENSG00000111206.12,chr12,2876919,2877168,TSS,True,51,340
ENSG00000111704.10,chr12,7794543,7794681,3AS,True,66,314
ENSG00000111704.10,chr12,7789098,7789765,TSS,True,54,374
ENSG00000111704.10,chr12,7794678,7796330,PAS,True,100,341
ENSG00000111704.10,chr12,7794681,7796062,PAS,True,276,341
ENSG00000151176.7,chr12,113358552,113358890,TSS,True,35,186
ENSG00000070018.8,chr12,12116024,12121420,PAS,True,20,102
ENSG00000070018.8,chr12,12116024,12119330,PAS,False,90,102
ENSG00000070018.8,chr12,12266680,12267213,TSS,True,70,133
ENSG00000111011.17,chr12,122508447,122511108,3AS,False,149,295
ENSG00000111011.17,chr12,122519029,122521384,ES,False,215,245
ENSG00000111011.17,chr12,122519029,122521384,3AS,False,215,250
ENSG00000175203.15,chr12,57547027,57547280,TSS,True,20,184
ENSG00000186815.12,chr12,113221418,113221626,TSS,True,41,107
ENSG00000111652.9,chr12,6724152,6724613,5AS,False,32,168
ENSG00000111652.9,chr12,6724179,6724613,5AS,False,106,136
ENSG00000111652.9,chr12,6730820,6730999,IR,True,190,214
ENSG00000111652.9,chr12,6724014,6724179,TSS,True,108,214
ENSG00000111652.9,chr12,6723952,6724152,TSS,True,181,214
ENSG00000111652.9,chr12,6724099,6724250,TSS,True,184,214
ENSG00000111652.9,chr12,6724046,6724818,TSS,True,176,214
ENSG00000111652.9,chr12,6730999,6732459,PAS,True,24,214
ENSG00000111652.9,chr12,6730668,6732463,PAS,True,192,214
ENSG00000089022.13,chr12,111868861,111871084,ES,True,22,179
ENSG00000089022.13,chr12,111889000,111890039,5AS,False,95,208
ENSG00000111725.10,chr12,119668045,119668235,IR,False,15,129
ENSG00000111725.10,chr12,119667868,119668403,TSS,True,19,133
ENSG00000111725.10,chr12,119667879,119668045,TSS,False,118,133
ENSG00000151065.13,chr12,1945577,1946286,PAS,True,14,108
ENSG00000151065.13,chr12,2004281,2004585,TSS,True,11,108
ENSG00000135655.15,chr12,62404192,62409721,PAS,True,15,110
ENSG00000135655.15,chr12,62335165,62336696,PAS,True,91,105
ENSG00000050405.13,chr12,50192561,50195829,3AS,False,121,144
ENSG00000050405.13,chr12,50283419,50283558,TSS,True,122,154
ENSG00000050405.13,chr12,50222020,50222680,TSS,True,47,154
ENSG00000075415.12,chr12,98593740,98593974,IR,False,520,580
ENSG00000075415.12,chr12,98593626,98593740,TSS,True,101,641
ENSG00000175727.13,chr12,122078703,122079266,TSS,False,68,130
ENSG00000028203.17,chr12,95252071,95257149,ES,False,86,118
ENSG00000028203.17,chr12,95252071,95262905,ES,False,16,140
ENSG00000028203.17,chr12,95266632,95270050,3AS,False,79,148
ENSG00000028203.17,chr12,95217424,95217886,TSS,True,18,155
ENSG00000139624.12,chr12,50144057,50167100,ES,False,123,143
ENSG00000139624.12,chr12,50167100,50167468,TSS,True,18,163
ENSG00000111581.9,chr12,68713808,68715626,IR,True,405,457
ENSG00000135486.17,chr12,54282874,54283811,ES,False,3488,4079
ENSG00000150990.7,chr12,124988916,124989150,TSS,True,46,180
ENSG00000059804.15,chr12,7936019,7936187,TSS,True,331,2573
ENSG00000112787.13,chr12,132570241,132570337,3AS,True,99,197
ENSG00000112787.13,chr12,132570540,132572287,ME,True,19,122
ENSG00000112787.13,chr12,132571231,132572287,5AS,True,104,127
ENSG00000112787.13,chr12,132571231,132572287,IR,True,104,120
ENSG00000112787.13,chr12,132571524,132572287,IR,True,82,101
ENSG00000112787.13,chr12,132572338,132572526,5AS,False,29,200
ENSG00000112787.13,chr12,132490119,132490861,TSS,False,244,332
ENSG00000112787.13,chr12,132559936,132560230,TSS,True,67,242
ENSG00000112787.13,chr12,132582970,132585188,PAS,False,95,326
ENSG00000067715.13,chr12,78865109,78977798,ES,True,90,101
ENSG00000067715.13,chr12,78864702,78865109,TSS,True,38,136
ENSG00000198015.12,chr12,93467554,93469191,3AS,False,348,491
ENSG00000094916.15,chr12,54234257,54241905,PAS,True,25,107
ENSG00000094916.15,chr12,54280007,54280154,TSS,True,187,260
ENSG00000004700.15,chr12,21499615,21501412,5AS,False,23,105
ENSG00000004700.15,chr12,21501215,21501412,IR,False,50,131
ENSG00000004700.15,chr12,21501215,21501462,IR,False,24,105
ENSG00000004700.15,chr12,21501372,21501462,IR,False,22,103
ENSG00000004700.15,chr12,21501169,21501643,TSS,True,174,254
ENSG00000004700.15,chr12,21501412,21501657,TSS,True,181,254
ENSG00000004700.15,chr12,21501462,21501664,TSS,True,201,254
ENSG00000111247.14,chr12,4543904,4546308,ES,False,112,132
ENSG00000187778.13,chr12,49568047,49568150,TSS,True,45,335
ENSG00000139620.12,chr12,48655060,48660467,5AS,False,14,113
ENSG00000139620.12,chr12,48660619,48667692,ES,False,74,107
ENSG00000139620.12,chr12,48682186,48682259,TSS,True,19,121
ENSG00000110906.12,chr12,109458078,109460635,3AS,False,127,166
ENSG00000110906.12,chr12,109477259,109477352,TSS,True,34,195
ENSG00000133703.11,chr12,25209911,25225613,ES,False,441,555
ENSG00000133703.11,chr12,25250750,25250942,TSS,True,131,620
ENSG00000120800.4,chr12,101280104,101280327,TSS,True,78,146
ENSG00000066117.14,chr12,50086878,50088520,ES,False,35,294
ENSG00000066117.14,chr12,50085172,50085546,TSS,True,40,340
ENSG00000060982.14,chr12,24878649,24894274,ES,False,69,623
ENSG00000060982.14,chr12,24948926,24949484,TSS,True,430,961
ENSG00000177192.13,chr12,131929171,131929796,TSS,True,47,130
ENSG00000177192.13,chr12,131943538,131943859,PAS,True,16,129
ENSG00000171681.12,chr12,14425473,14434339,3AS,False,82,284
ENSG00000171681.12,chr12,14365492,14365827,TSS,True,104,364
ENSG00000171681.12,chr12,14497653,14502930,PAS,True,127,316
ENSG00000171681.12,chr12,14481002,14482578,PAS,True,231,311
ENSG00000174243.9,chr12,48852083,48852182,TSS,True,62,213
ENSG00000139364.10,chr12,125186349,125186866,TSS,False,73,134
ENSG00000111364.15,chr12,123607523,123607599,IR,False,188,210
ENSG00000111364.15,chr12,123608829,123610002,3AS,False,29,223
ENSG00000111364.15,chr12,123618837,123619447,3AS,False,28,206
ENSG00000157837.15,chr12,120903844,120904375,TSS,False,15,139
ENSG00000089094.18,chr12,121430163,121430341,IR,False,41,286
ENSG00000089094.18,chr12,121429074,121430163,PAS,True,268,321
ENSG00000089094.18,chr12,121428860,121430469,PAS,True,76,321
ENSG00000089094.18,chr12,121467157,121467380,TSS,False,277,309
ENSG00000089094.18,chr12,121579611,121579682,TSS,False,274,326
ENSG00000089094.18,chr12,121580019,121580546,TSS,True,242,326
ENSG00000185591.9,chr12,53380133,53380298,TSS,True,85,149
ENSG00000185591.9,chr12,53382650,53383622,TSS,True,133,149
ENSG00000139146.13,chr12,31298224,31304985,5AS,True,128,346
ENSG00000139146.13,chr12,31298224,31326023,ES,True,1215,1563
ENSG00000139146.13,chr12,31326023,31326200,TSS,True,175,1740
ENSG00000052126.14,chr12,19129475,19129888,TSS,True,52,306
ENSG00000052126.14,chr12,19375530,19376402,PAS,True,34,304
ENSG00000111144.9,chr12,96003064,96006313,ES,False,57,422
ENSG00000151498.11,chr11,134256648,134258514,ES,False,25,222
ENSG00000151498.11,chr11,134264907,134267373,PAS,True,26,253
ENSG00000132274.15,chr11,5689609,5689899,TSS,True,22,104
ENSG00000176485.11,chr11,63614068,63614384,IR,True,64,150
ENSG00000176485.11,chr11,63613999,63614447,TSS,True,69,160
ENSG00000176485.11,chr11,63614384,63614559,TSS,False,96,160
ENSG00000175582.19,chr11,73716362,73720845,ME,False,238,364
ENSG00000173933.20,chr11,66640123,66646026,ES,False,18,150
ENSG00000173933.20,chr11,66638657,66638752,TSS,True,46,202
ENSG00000173933.20,chr11,66665855,66668380,PAS,False,167,198
ENSG00000173933.20,chr11,66646026,66646471,PAS,True,42,194
ENSG00000110047.17,chr11,64878060,64878679,TSS,True,15,106
ENSG00000149428.18,chr11,119045831,119046416,3AS,True,948,1193
ENSG00000149428.18,chr11,119057152,119057252,TSS,False,793,1212
ENSG00000149428.18,chr11,119057019,119057202,TSS,False,712,1212
ENSG00000214063.10,chr11,842831,842915,TSS,True,142,227
ENSG00000214063.10,chr11,846704,850367,TSS,True,136,227
ENSG00000151503.12,chr11,134223862,134224583,TSS,True,59,264
ENSG00000160613.12,chr11,117232026,117232625,TSS,True,34,162
ENSG00000137504.13,chr11,85662457,85663178,IR,True,34,244
ENSG00000137504.13,chr11,85662457,85663523,ES,True,168,191
ENSG00000137504.13,chr11,85662457,85663523,IR,False,168,377
ENSG00000137504.13,chr11,85663601,85663814,IR,False,158,399
ENSG00000137504.13,chr11,85659711,85662457,PAS,True,251,413
ENSG00000137504.13,chr11,85663814,85665149,TSS,False,255,413
ENSG00000048649.13,chr11,77698693,77700729,5AS,False,28,144
ENSG00000048649.13,chr11,77820527,77821015,TSS,True,47,168
ENSG00000137700.18,chr11,119026080,119026936,ES,False,18,157
ENSG00000137700.18,chr11,119027872,119028193,IR,False,114,152
ENSG00000137700.18,chr11,119028426,119029221,ES,False,109,124
ENSG00000137700.18,chr11,119028426,119029221,IR,False,109,130
ENSG00000137700.18,chr11,119029221,119030877,TSS,True,129,172
ENSG00000137700.18,chr11,119030848,119030908,TSS,False,129,172
ENSG00000137700.18,chr11,119030231,119030868,TSS,False,149,172
ENSG00000137700.18,chr11,119027627,119030868,TSS,True,150,172
ENSG00000132254.12,chr11,6477268,6477717,IR,True,89,111
ENSG00000132254.12,chr11,6474684,6477268,PAS,True,22,111
ENSG00000132254.12,chr11,6475679,6477892,PAS,True,88,110
ENSG00000132254.12,chr11,6481230,6481549,TSS,True,20,112
ENSG00000149115.13,chr11,57308394,57310321,TSS,True,269,331
ENSG00000149115.13,chr11,57324839,57325158,TSS,True,113,331
ENSG00000223756.6,chr11,3380870,3381044,TSS,True,82,103
ENSG00000223756.6,chr11,3390288,3397406,TSS,True,73,103
ENSG00000223756.6,chr11,3408685,3411813,PAS,True,60,103
ENSG00000223756.6,chr11,3409731,3411811,PAS,True,90,103
ENSG00000110583.12,chr11,63945935,63946950,IR,False,88,103
ENSG00000110583.12,chr11,63945935,63952237,ES,False,13,102
ENSG00000110583.12,chr11,63938840,63939102,TSS,True,23,134
ENSG00000110717.12,chr11,68030605,68030733,TSS,True,60,263
ENSG00000172890.12,chr11,71453180,71453381,TSS,True,19,100
ENSG00000186635.14,chr11,72688537,72693324,ES,False,300,350
ENSG00000186635.14,chr11,72693470,72693691,IR,True,298,346
ENSG00000186635.14,chr11,72693805,72694979,3AS,True,292,347
ENSG00000186635.14,chr11,72703079,72705804,ES,False,34,305
ENSG00000186635.14,chr11,72727172,72752327,ES,True,94,261
ENSG00000186635.14,chr11,72752327,72752599,TSS,False,94,357
ENSG00000169519.20,chr11,28108325,28108452,TSS,True,92,104
ENSG00000169519.20,chr11,28110277,28110401,TSS,True,34,104
ENSG00000149091.15,chr11,46367747,46368004,3AS,False,161,549
ENSG00000149091.15,chr11,46347364,46347820,TSS,True,194,633
ENSG00000149091.15,chr11,46345132,46345585,TSS,True,557,633
ENSG00000149091.15,chr11,46377072,46378117,PAS,True,566,629
ENSG00000160584.15,chr11,116858519,116859264,3AS,False,42,125
ENSG00000160584.15,chr11,116863818,116870330,ES,False,40,109
ENSG00000160584.15,chr11,116875451,116876252,ES,False,36,113
ENSG00000160584.15,chr11,116843403,116845629,PAS,True,25,154
ENSG00000160584.15,chr11,117098142,117098445,TSS,True,36,157
ENSG00000014216.15,chr11,65181270,65182013,TSS,True,367,742
ENSG00000014216.15,chr11,65181388,65182968,TSS,True,630,742
ENSG00000180773.14,chr11,93197777,93198033,TSS,True,15,106
ENSG00000149131.15,chr11,57597765,57598321,TSS,True,45,198
ENSG00000149131.15,chr11,57597658,57597722,TSS,True,159,198
ENSG00000085733.15,chr11,70420510,70422939,ES,False,188,231
ENSG00000085733.15,chr11,70398392,70398614,TSS,True,38,273
ENSG00000133316.15,chr11,62839506,62840399,TSS,True,21,124
ENSG00000177600.8,chr11,809902,810039,TSS,True,28,266
ENSG00000149179.13,chr11,47161463,47162247,PAS,True,37,106
ENSG00000149179.13,chr11,47161126,47162248,PAS,True,93,106
ENSG00000149179.13,chr11,47161445,47162247,PAS,True,93,106
ENSG00000165915.13,chr11,47412467,47413596,ES,False,15,124
