gene,chr,start,end,splice_type,novel,adrenal_gland_ENCFF791WUV_in_cov,adrenal_gland_ENCFF791WUV_total_cov
ENSG00000135390.18,chr12,53672575,53674181,TSS,True,374,441
ENSG00000089159.16,chr12,120215273,120221622,ES,False,162,190
ENSG00000089159.16,chr12,120265616,120265790,TSS,True,50,235
ENSG00000134294.13,chr12,46372508,46373583,TSS,True,29,187
ENSG00000175215.10,chr12,57827097,57827551,5AS,False,89,105
ENSG00000175215.10,chr12,57846371,57846962,TSS,True,62,167
ENSG00000198431.15,chr12,104287109,104288930,5AS,False,241,327
ENSG00000198431.15,chr12,104287109,104311289,ES,False,39,279
ENSG00000198431.15,chr12,104287109,104311289,5AS,False,39,143
ENSG00000198431.15,chr12,104287346,104311289,ES,False,18,102
ENSG00000198431.15,chr12,104286893,104287109,TSS,True,207,487
ENSG00000198431.15,chr12,104286935,104287346,TSS,True,385,487
ENSG00000089053.12,chr12,121328458,121330582,3AS,False,138,252
ENSG00000135506.15,chr12,57715970,57716091,3AS,False,485,678
ENSG00000135506.15,chr12,57719182,57720405,ES,False,196,691
ENSG00000064115.10,chr12,26976357,26980565,ES,False,22,195
ENSG00000211584.13,chr12,47773166,47773440,TSS,True,26,164
ENSG00000177981.10,chr12,48153525,48157458,3AS,False,21,104
ENSG00000118600.11,chr12,63779804,63780129,TSS,True,32,107
ENSG00000118600.11,chr12,63780111,63780462,TSS,True,91,107
ENSG00000173598.13,chr12,93395533,93398770,3AS,False,268,420
ENSG00000123064.12,chr12,113159109,113161269,3AS,False,127,304
ENSG00000123064.12,chr12,113157180,113159112,PAS,True,128,305
ENSG00000123064.12,chr12,113157182,113159109,PAS,True,177,305
ENSG00000152556.16,chr12,48119237,48119406,TSS,True,48,302
ENSG00000127314.17,chr12,68611043,68648698,5AS,False,122,165
ENSG00000127314.17,chr12,68610571,68611043,TSS,True,51,177
ENSG00000127314.17,chr12,68610868,68611052,TSS,True,133,177
ENSG00000139613.11,chr12,56163765,56164647,5AS,False,59,109
ENSG00000139613.11,chr12,56172701,56173695,3AS,True,20,136
ENSG00000139613.11,chr12,56172704,56173695,ES,False,77,116
ENSG00000139613.11,chr12,56189350,56190295,TSS,True,20,152
ENSG00000123395.14,chr12,52069975,52070242,TSS,True,14,106
ENSG00000183283.15,chr12,51238812,51238920,TSS,False,47,376
ENSG00000175899.14,chr12,9115763,9116193,TSS,True,162,1026
ENSG00000111674.8,chr12,6914659,6915820,3AS,False,123,138
ENSG00000111674.8,chr12,6913884,6914659,TSS,True,16,154
ENSG00000257727.5,chr12,56306277,56310595,PAS,True,17,118
ENSG00000257727.5,chr12,56313611,56314966,PAS,True,102,117
ENSG00000150991.14,chr12,124914586,124914848,TSS,False,256,2392
ENSG00000176915.14,chr12,132755133,132761617,ES,True,167,187
ENSG00000022840.15,chr12,120563070,120563346,3AS,False,723,805
ENSG00000110917.7,chr12,120687124,120687531,TSS,True,79,204
ENSG00000110917.7,chr12,120696315,120704280,PAS,True,39,128
ENSG00000110917.7,chr12,120700463,120701858,PAS,False,167,204
ENSG00000134287.9,chr12,48957309,48957527,TSS,True,31,162
ENSG00000050426.15,chr12,51049185,51056349,ES,False,37,133
ENSG00000050426.15,chr12,51048279,51048478,TSS,True,16,146
ENSG00000111639.7,chr12,6493057,6493262,TSS,True,16,114
ENSG00000187109.13,chr12,76044892,76048464,PAS,True,85,100
ENSG00000187109.13,chr12,76044744,76047718,PAS,True,59,100
ENSG00000139289.13,chr12,76030509,76031595,TSS,True,18,155
ENSG00000159403.16,chr12,7092386,7092570,TSS,True,89,765
ENSG00000123358.19,chr12,52051370,52051568,TSS,True,160,743
ENSG00000111666.10,chr12,101726293,101729070,PAS,True,196,238
ENSG00000111666.10,chr12,101728900,101729074,PAS,True,51,239
ENSG00000159335.15,chr12,6766149,6766750,TSS,True,36,111
ENSG00000094914.12,chr12,53321342,53321624,TSS,True,71,115
ENSG00000094914.12,chr12,53320564,53321622,TSS,True,64,115
ENSG00000004478.7,chr12,2794937,2795244,TSS,True,22,169
ENSG00000118971.7,chr12,4273756,4274235,TSS,False,50,125
ENSG00000134533.6,chr12,15107781,15109517,PAS,True,12,115
ENSG00000205352.10,chr12,53441792,53442694,5AS,False,143,172
ENSG00000205352.10,chr12,53441698,53441800,TSS,False,164,192
ENSG00000205352.10,chr12,53441712,53441792,TSS,False,48,192
ENSG00000089060.11,chr12,113321348,113332748,5AS,False,72,500
ENSG00000089060.11,chr12,113334442,113335175,TSS,True,111,550
ENSG00000166888.11,chr12,57111128,57112263,TSS,True,69,256
ENSG00000139641.12,chr12,56133873,56134109,3AS,False,248,293
ENSG00000197111.15,chr12,53452104,53452376,TSS,True,74,118
ENSG00000197111.15,chr12,53459404,53461143,TSS,True,91,118
ENSG00000151176.7,chr12,113358552,113358890,TSS,True,44,408
ENSG00000111011.17,chr12,122508447,122511108,3AS,False,42,101
ENSG00000175203.15,chr12,57535845,57546027,5AS,True,186,261
ENSG00000186815.12,chr12,113221418,113221626,TSS,True,41,115
ENSG00000111652.9,chr12,6724152,6724613,5AS,False,38,230
ENSG00000111652.9,chr12,6724179,6724613,5AS,False,154,193
ENSG00000111652.9,chr12,6724014,6724179,TSS,True,101,255
ENSG00000111652.9,chr12,6723952,6724152,TSS,True,217,255
ENSG00000111652.9,chr12,6724099,6724250,TSS,True,217,255
ENSG00000139531.12,chr12,55997256,55997339,TSS,False,20,102
ENSG00000050405.13,chr12,50192561,50195829,3AS,False,185,219
ENSG00000050405.13,chr12,50283419,50283558,TSS,True,44,222
ENSG00000050405.13,chr12,50222020,50222680,TSS,True,187,222
ENSG00000075415.12,chr12,98593740,98593974,IR,False,572,667
ENSG00000075415.12,chr12,98593740,98593978,IR,False,28,125
ENSG00000075415.12,chr12,98593626,98593740,TSS,True,124,724
ENSG00000075415.12,chr12,98593685,98594135,TSS,True,627,724
ENSG00000175727.13,chr12,122078703,122079266,TSS,False,108,121
ENSG00000175727.13,chr12,122133439,122133987,TSS,True,83,121
ENSG00000175727.13,chr12,122135354,122135666,TSS,False,107,121
ENSG00000139637.13,chr12,53299694,53299953,TSS,True,17,105
ENSG00000139637.13,chr12,53299686,53300262,TSS,True,91,105
ENSG00000111679.16,chr12,6946404,6946739,TSS,True,49,108
ENSG00000111679.16,chr12,6951283,6951520,TSS,True,67,108
ENSG00000198015.12,chr12,93467554,93469191,3AS,False,70,110
ENSG00000139178.10,chr12,7094553,7097163,PAS,True,25,128
ENSG00000139178.10,chr12,7098293,7098412,PAS,True,110,128
ENSG00000139178.10,chr12,7109109,7109329,TSS,True,25,150
ENSG00000135111.15,chr12,114679651,114680878,ES,False,328,371
ENSG00000135111.15,chr12,114682811,114684205,TSS,True,106,481
ENSG00000177575.12,chr12,7479913,7481160,3AS,False,259,340
ENSG00000177575.12,chr12,7503644,7503843,TSS,True,65,378
ENSG00000052126.14,chr12,19129475,19129888,TSS,True,118,153
ENSG00000052126.14,chr12,19322495,19322667,TSS,False,36,146
ENSG00000012822.15,chr12,53712121,53713099,IR,False,141,172
ENSG00000012822.15,chr12,53713900,53714132,IR,False,137,173
ENSG00000012822.15,chr12,53711100,53712121,PAS,True,31,175
ENSG00000012822.15,chr12,53708553,53713206,PAS,True,144,175
ENSG00000012822.15,chr12,53727403,53727492,TSS,True,29,183
ENSG00000111144.9,chr12,96003064,96006313,ES,False,19,170
ENSG00000111321.10,chr12,6384085,6384454,TSS,True,43,235
ENSG00000182326.14,chr12,7060877,7061838,3AS,False,148,700
ENSG00000166444.18,chr11,8726209,8750620,ES,False,53,217
ENSG00000166444.18,chr11,8810516,8810940,TSS,True,90,293
ENSG00000173933.20,chr11,66638752,66639699,5AS,False,100,115
ENSG00000173933.20,chr11,66640123,66646026,ES,False,19,105
ENSG00000173933.20,chr11,66638657,66638752,TSS,True,27,127
ENSG00000173933.20,chr11,66638683,66638893,TSS,True,112,127
ENSG00000173933.20,chr11,66646026,66646471,PAS,True,14,121
ENSG00000244242.1,chr11,1749014,1749393,TSS,True,73,152
ENSG00000244242.1,chr11,1750358,1750595,TSS,True,121,152
ENSG00000244242.1,chr11,1750065,1750100,TSS,True,132,152
ENSG00000214063.10,chr11,842831,842915,TSS,True,96,168
ENSG00000214063.10,chr11,843185,844186,TSS,True,105,168
ENSG00000110077.14,chr11,60171607,60173129,PAS,True,65,117
ENSG00000110077.14,chr11,60171606,60172253,PAS,True,58,121
ENSG00000110077.14,chr11,60182977,60183657,TSS,True,29,122
ENSG00000214026.10,chr11,1947287,1947379,TSS,True,18,100
ENSG00000110048.11,chr11,59615302,59615802,TSS,False,26,212
ENSG00000137504.13,chr11,85662457,85663523,IR,False,72,131
ENSG00000137504.13,chr11,85663601,85663814,IR,False,51,135
ENSG00000137504.13,chr11,85659711,85662457,PAS,True,84,136
ENSG00000137504.13,chr11,85657993,85660597,PAS,False,112,136
ENSG00000137504.13,chr11,85663814,85665149,TSS,False,85,136
ENSG00000137504.13,chr11,85663523,85665129,TSS,True,109,136
ENSG00000137726.16,chr11,117876591,117876974,TSS,True,30,268
ENSG00000149115.13,chr11,57311237,57311548,TSS,False,197,225
ENSG00000149115.13,chr11,57312533,57313610,TSS,True,190,225
ENSG00000149115.13,chr11,57308394,57310321,TSS,True,186,225
ENSG00000149115.13,chr11,57324839,57325158,TSS,True,142,225
ENSG00000173264.14,chr11,64284796,64285380,TSS,True,63,106
ENSG00000173264.14,chr11,64284853,64286881,TSS,True,63,106
ENSG00000173264.14,chr11,64289036,64289508,PAS,True,11,107
ENSG00000168056.15,chr11,65539881,65540244,ES,False,24,116
ENSG00000168056.15,chr11,65551401,65552157,TSS,True,93,124
ENSG00000168056.15,chr11,65540485,65540701,TSS,True,105,124
ENSG00000168056.15,chr11,65547919,65549708,TSS,True,106,124
ENSG00000110717.12,chr11,68030733,68032151,5AS,True,578,643
ENSG00000110717.12,chr11,68030605,68030733,TSS,True,170,748
ENSG00000110717.12,chr11,68030680,68032209,TSS,False,662,748
ENSG00000186635.14,chr11,72714151,72714323,TSS,True,245,275
ENSG00000186635.14,chr11,72721849,72722565,TSS,True,190,275
ENSG00000186635.14,chr11,72726619,72727136,TSS,True,246,275
ENSG00000186635.14,chr11,72752327,72752599,TSS,False,221,275
ENSG00000014216.15,chr11,65181225,65181410,TSS,False,487,591
ENSG00000014216.15,chr11,65181270,65182013,TSS,True,149,591
ENSG00000149761.8,chr11,64226247,64226297,TSS,False,79,106
ENSG00000149761.8,chr11,64226258,64226427,TSS,True,57,106
ENSG00000149761.8,chr11,64226273,64227132,TSS,True,77,106
ENSG00000149761.8,chr11,64229849,64230017,PAS,True,13,106
ENSG00000162191.13,chr11,62678864,62679102,TSS,True,26,214
ENSG00000149131.15,chr11,57597765,57598321,TSS,True,157,189
ENSG00000149131.15,chr11,57597658,57597722,TSS,True,55,189
ENSG00000085733.15,chr11,70435025,70436584,PAS,True,34,103
ENSG00000085733.15,chr11,70435465,70436581,PAS,True,92,103
ENSG00000214530.9,chr11,72781663,72781915,TSS,True,54,491
ENSG00000165915.13,chr11,47408441,47408662,TSS,True,36,288
ENSG00000165915.13,chr11,47415287,47416590,PAS,False,38,282
ENSG00000126391.13,chr11,65386581,65386761,TSS,True,22,187
ENSG00000186642.15,chr11,72608751,72642253,ES,False,40,169
ENSG00000172500.12,chr11,65885186,65885529,5AS,False,95,106
ENSG00000133895.14,chr11,64810525,64810581,TSS,False,75,108
ENSG00000133895.14,chr11,64810267,64810595,TSS,True,72,108
ENSG00000133895.14,chr11,64810513,64810572,TSS,False,81,108
ENSG00000149357.9,chr11,72103182,72103310,TSS,True,25,222
ENSG00000149182.14,chr11,47173840,47175014,3AS,False,185,211
ENSG00000156587.15,chr11,57567584,57567838,TSS,False,18,134
ENSG00000177106.15,chr11,721691,721902,IR,False,164,184
ENSG00000177106.15,chr11,722165,722400,IR,False,124,185
ENSG00000177106.15,chr11,705952,706288,TSS,True,78,203
ENSG00000177106.15,chr11,705480,706801,TSS,True,162,203
ENSG00000166337.9,chr11,6611957,6612647,TSS,True,26,166
ENSG00000137500.9,chr11,83285552,83286398,TSS,True,80,104
ENSG00000137500.9,chr11,83285872,83286361,TSS,True,40,104
ENSG00000110697.12,chr11,67496345,67497230,3AS,False,22,114
ENSG00000110697.12,chr11,67505187,67505390,TSS,True,25,120
ENSG00000110619.17,chr11,3001248,3001969,5AS,False,64,101
ENSG00000052841.14,chr11,43493772,43494931,PAS,True,86,186
ENSG00000052841.14,chr11,43445930,43447227,PAS,True,112,186
ENSG00000177963.14,chr11,208938,209270,3AS,False,232,276
ENSG00000134824.13,chr11,61827817,61828597,TSS,True,358,690
ENSG00000168000.14,chr11,62705617,62706258,5AS,False,27,116
ENSG00000168000.14,chr11,62706202,62706322,TSS,False,85,174
ENSG00000168000.14,chr11,62706258,62706318,TSS,True,147,174
ENSG00000168000.14,chr11,62709146,62709536,TSS,True,128,174
ENSG00000129084.17,chr11,14520296,14520407,TSS,False,16,155
ENSG00000168010.10,chr11,72817855,72821667,3AS,False,105,133
ENSG00000168010.10,chr11,72822543,72822847,IR,False,104,151
ENSG00000168010.10,chr11,72822961,72824059,IR,False,42,144
ENSG00000168010.10,chr11,72824122,72824733,IR,False,34,142
ENSG00000168010.10,chr11,72824842,72825348,3AS,False,22,155
ENSG00000168010.10,chr11,72814022,72814563,TSS,True,27,162
ENSG00000160703.15,chr11,119168894,119171355,5AS,False,25,149
ENSG00000160703.15,chr11,119168921,119171355,5AS,False,14,124
ENSG00000160703.15,chr11,119169042,119171355,5AS,False,82,110
ENSG00000160703.15,chr11,119171473,119172900,ES,False,29,151
ENSG00000160703.15,chr11,119182345,119183820,3AS,False,43,160
ENSG00000160703.15,chr11,119168721,119169042,TSS,True,82,164
ENSG00000160703.15,chr11,119168721,119169302,TSS,True,136,164
ENSG00000160703.15,chr11,119168724,119168894,TSS,False,138,164
ENSG00000160703.15,chr11,119183820,119184017,PAS,True,121,164
ENSG00000160703.15,chr11,119183117,119184016,PAS,True,46,163
ENSG00000085063.15,chr11,33722463,33736381,ES,False,222,289
ENSG00000085063.15,chr11,33736381,33736477,TSS,True,41,330
ENSG00000172977.12,chr11,65712279,65712378,IR,False,102,125
ENSG00000172977.12,chr11,65713058,65713592,ES,False,60,131
ENSG00000172977.12,chr11,65711996,65712279,TSS,True,37,140
ENSG00000172977.12,chr11,65712002,65712445,TSS,True,118,140
ENSG00000213445.9,chr11,65638079,65638182,TSS,False,80,255
ENSG00000213445.9,chr11,65638128,65641600,TSS,True,228,255
ENSG00000213445.9,chr11,65647354,65647658,TSS,True,225,255
ENSG00000173599.13,chr11,66952468,66958321,ES,False,220,250
ENSG00000173599.13,chr11,66958321,66958426,TSS,True,40,295
ENSG00000110002.15,chr11,124145865,124146909,PAS,True,56,169
ENSG00000110002.15,chr11,124124236,124125226,PAS,True,112,168
ENSG00000130592.15,chr11,1868653,1868986,TSS,False,452,800
ENSG00000110492.15,chr11,46380859,46381183,TSS,False,137,169
ENSG00000110492.15,chr11,46381653,46381758,TSS,True,58,169
ENSG00000172922.9,chr11,65720241,65720797,TSS,True,88,114
ENSG00000172922.9,chr11,65720586,65720851,TSS,True,30,114
ENSG00000172638.12,chr11,65866712,65866844,IR,False,48,253
ENSG00000172638.12,chr11,65866299,65867079,PAS,True,56,265
ENSG00000172638.12,chr11,65866305,65866712,PAS,True,214,267
ENSG00000172638.12,chr11,65872682,65873622,TSS,True,32,267
ENSG00000167792.12,chr11,67606833,67607076,TSS,True,59,487
ENSG00000151348.13,chr11,44095654,44095852,TSS,True,13,106
ENSG00000084234.17,chr11,130122513,130126699,ES,False,329,582
ENSG00000084234.17,chr11,130135715,130140397,ES,False,520,586
ENSG00000166340.16,chr11,6619383,6619436,TSS,True,51,330
ENSG00000110719.9,chr11,68043031,68043370,IR,False,681,1288
ENSG00000110719.9,chr11,68049294,68049662,IR,False,1140,1267
ENSG00000110719.9,chr11,68049437,68049662,IR,True,107,231
ENSG00000110719.9,chr11,68038474,68039119,TSS,True,164,1403
ENSG00000160695.14,chr11,119067758,119068010,TSS,False,21,170
ENSG00000134955.11,chr11,125063037,125063426,TSS,True,211,763
ENSG00000167797.7,chr11,67507689,67508000,IR,False,96,112
ENSG00000167797.7,chr11,67508000,67508664,TSS,True,21,117
ENSG00000167797.7,chr11,67507591,67508636,TSS,True,101,117
ENSG00000134575.9,chr11,47248675,47248824,TSS,True,17,125
ENSG00000176973.7,chr11,65572960,65573362,3AS,False,74,116
ENSG00000176973.7,chr11,65572960,65573401,3AS,False,14,130
ENSG00000176973.7,chr11,65573362,65574190,PAS,True,56,130
ENSG00000176973.7,chr11,65573352,65574190,PAS,True,88,130
ENSG00000176973.7,chr11,65573401,65574190,PAS,False,116,130
ENSG00000165912.15,chr11,47183065,47186348,3AS,False,20,158
ENSG00000165912.15,chr11,47186348,47187001,TSS,True,88,246
ENSG00000165912.15,chr11,47185265,47185515,TSS,False,182,246
ENSG00000149476.15,chr11,61334731,61337940,ES,False,158,181
ENSG00000149476.15,chr11,61333206,61333329,TSS,True,1351,1527
ENSG00000149476.15,chr11,61342056,61342495,TSS,True,340,1527
ENSG00000185201.16,chr11,308116,308438,TSS,True,40,216
ENSG00000109919.9,chr11,47634734,47638698,ES,False,13,114
ENSG00000174080.10,chr11,66564146,66564557,IR,False,727,810
ENSG00000174080.10,chr11,66568273,66568610,TSS,False,88,823
ENSG00000149743.13,chr11,64224341,64224542,IR,False,88,102
ENSG00000149743.13,chr11,64226049,64226256,TSS,True,25,106
ENSG00000149743.13,chr11,64226061,64226251,TSS,True,95,106
ENSG00000087884.14,chr11,77821241,77842478,ES,False,55,104
ENSG00000087884.14,chr11,77842628,77869721,ES,False,101,115
ENSG00000087884.14,chr11,77821091,77821241,TSS,True,14,119
ENSG00000166181.12,chr11,43335994,43342432,3AS,False,71,130
ENSG00000166181.12,chr11,43342427,43344530,PAS,True,78,137
ENSG00000166181.12,chr11,43342432,43344530,PAS,True,66,137
ENSG00000087365.15,chr11,66055315,66055537,3AS,False,23,208
ENSG00000087365.15,chr11,66056955,66057268,3AS,False,23,210
ENSG00000166333.13,chr11,6603822,6604225,3AS,False,269,360
ENSG00000002330.13,chr11,64284630,64284712,TSS,False,25,137
ENSG00000002330.13,chr11,64284181,64284577,TSS,True,119,137
ENSG00000175334.7,chr11,66001802,66002513,TSS,True,102,117
ENSG00000175334.7,chr11,66002483,66002570,TSS,True,37,117
ENSG00000149483.11,chr11,61364315,61364432,IR,False,15,149
ENSG00000149483.11,chr11,61368596,61369501,PAS,True,27,152
ENSG00000175482.8,chr11,67353077,67353302,IR,False,92,109
ENSG00000175482.8,chr11,67353077,67353363,5AS,False,17,118
ENSG00000175482.8,chr11,67353302,67353561,TSS,True,88,180
ENSG00000175482.8,chr11,67353538,67353608,TSS,False,148,180
ENSG00000110011.13,chr11,64232614,64232703,3AS,False,94,110
ENSG00000110011.13,chr11,64233980,64234072,IR,False,103,121
ENSG00000110011.13,chr11,64230396,64230940,TSS,True,34,129
ENSG00000110011.13,chr11,64232718,64232865,TSS,True,115,129
ENSG00000110011.13,chr11,64234072,64234532,PAS,True,26,129
ENSG00000110011.13,chr11,64233893,64234281,PAS,True,111,129
ENSG00000135387.20,chr11,34051660,34051871,TSS,True,50,132
ENSG00000135387.20,chr11,34052073,34052636,TSS,True,89,132
ENSG00000135387.20,chr11,34099302,34102610,PAS,True,15,130
ENSG00000135387.20,chr11,34097697,34102086,PAS,True,115,130
ENSG00000167986.13,chr11,61332907,61333791,TSS,True,234,1217
ENSG00000172663.8,chr11,67467563,67468027,3AS,False,24,118
ENSG00000172663.8,chr11,67467590,67468027,5AS,False,94,110
ENSG00000168003.16,chr11,62879988,62881447,TSS,True,42,400
ENSG00000173457.10,chr11,64246415,64246928,TSS,False,20,185
ENSG00000170962.12,chr11,104000237,104163803,3AS,True,104,523
ENSG00000110080.18,chr11,126406545,126406942,5AS,False,45,297
ENSG00000110080.18,chr11,126355600,126355842,TSS,True,65,309
ENSG00000110080.18,chr11,126355892,126356302,TSS,True,269,309
ENSG00000129083.12,chr11,14498985,14499706,5AS,False,120,139
ENSG00000129083.12,chr11,14498985,14499741,5AS,False,51,191
ENSG00000129083.12,chr11,14499706,14499866,TSS,True,73,193
ENSG00000129083.12,chr11,14499741,14499878,TSS,True,142,193
ENSG00000053918.16,chr11,2444882,2445484,TSS,True,734,1905
ENSG00000053918.16,chr11,2461407,2461714,TSS,False,1569,1905
ENSG00000134802.17,chr11,57426352,57426587,3AS,False,96,136
ENSG00000134802.17,chr11,57426587,57427139,TSS,True,110,156
ENSG00000134802.17,chr11,57427061,57427176,TSS,True,88,156
ENSG00000134802.17,chr11,57427407,57427472,TSS,False,138,156
ENSG00000198561.13,chr11,57761771,57762046,TSS,True,43,106
ENSG00000198561.13,chr11,57803619,57803804,TSS,True,95,106
ENSG00000130600.18,chr11,1995175,1995794,PAS,True,28,267
ENSG00000130600.18,chr11,1996517,1997824,TSS,True,61,292
ENSG00000085741.12,chr11,76191856,76194730,5AS,True,30,175
ENSG00000085741.12,chr11,76210471,76210912,TSS,False,156,176
ENSG00000085741.12,chr11,76206324,76206506,TSS,True,50,176
ENSG00000006534.15,chr11,68010289,68010392,TSS,True,19,132
ENSG00000173486.12,chr11,64240954,64241132,TSS,True,47,155
ENSG00000173486.12,chr11,64241105,64242213,TSS,True,139,155
ENSG00000023191.16,chr11,502181,504426,3AS,True,26,124
ENSG00000023191.16,chr11,502181,504823,3AS,False,102,327
ENSG00000023191.16,chr11,502181,507112,ES,False,142,160
ENSG00000023191.16,chr11,502181,507112,3AS,False,142,367
ENSG00000023191.16,chr11,502249,507112,ES,False,175,225
ENSG00000023191.16,chr11,507112,507279,TSS,True,427,812
