gene,chr,start,end,splice_type,novel,endodermal_cell_ENCFF830FDH_in_cov,endodermal_cell_ENCFF830FDH_total_cov
ENSG00000085063.15,chr11,33736381,33736477,TSS,True,47,234
ENSG00000085063.15,chr11,33722378,33722467,TSS,True,210,234
ENSG00000146670.9,chr11,65083932,65084180,TSS,True,52,104
ENSG00000175634.14,chr11,67428427,67428623,TSS,False,62,120
ENSG00000175634.14,chr11,67431932,67433447,TSS,False,99,120
ENSG00000110492.15,chr11,46381653,46381758,TSS,True,288,2405
ENSG00000168496.3,chr11,61792650,61793028,TSS,False,32,122
ENSG00000172922.9,chr11,65720241,65720797,TSS,True,135,154
ENSG00000172922.9,chr11,65720586,65720851,TSS,True,22,154
ENSG00000167792.12,chr11,67606833,67607076,TSS,True,93,217
ENSG00000167792.12,chr11,67606938,67609635,TSS,True,152,185
ENSG00000167792.12,chr11,67612371,67612541,PAS,True,34,217
ENSG00000109881.16,chr11,27337119,27339035,PAS,True,95,185
ENSG00000109881.16,chr11,27341392,27341550,PAS,True,158,185
ENSG00000109881.16,chr11,27348471,27350439,PAS,True,125,180
ENSG00000084234.17,chr11,130122513,130126699,ES,False,134,309
ENSG00000084234.17,chr11,130135715,130140397,ES,False,297,344
ENSG00000084234.17,chr11,130069835,130070082,TSS,True,272,491
ENSG00000084234.17,chr11,130122302,130122513,TSS,True,345,462
ENSG00000084234.17,chr11,130143346,130144811,PAS,True,47,419
ENSG00000084234.17,chr11,130121613,130121759,PAS,True,197,222
ENSG00000168439.16,chr11,64186053,64186270,TSS,True,41,198
ENSG00000134575.9,chr11,47248675,47248824,TSS,True,50,113
ENSG00000167770.11,chr11,63996648,63996856,IR,False,346,396
ENSG00000109919.9,chr11,47634734,47638698,ES,False,39,316
ENSG00000109919.9,chr11,47642378,47642697,TSS,True,34,323
ENSG00000117984.13,chr11,1763791,1763988,TSS,True,30,172
ENSG00000087884.14,chr11,77821091,77821241,TSS,True,41,137
ENSG00000087884.14,chr11,77841017,77841060,TSS,False,121,137
ENSG00000166181.12,chr11,43311954,43312196,TSS,True,47,142
ENSG00000166181.12,chr11,43342427,43344530,PAS,True,80,105
ENSG00000166181.12,chr11,43342432,43344530,PAS,True,50,105
ENSG00000021300.13,chr11,73647566,73647738,TSS,False,79,109
ENSG00000021300.13,chr11,73646328,73646626,TSS,True,49,109
ENSG00000152404.15,chr11,107326344,107327053,PAS,True,77,104
ENSG00000152404.15,chr11,107457711,107457838,TSS,False,27,107
ENSG00000089597.17,chr11,62626859,62626936,TSS,True,339,464
ENSG00000087365.15,chr11,66052324,66052517,TSS,True,81,237
ENSG00000087365.15,chr11,66068006,66068045,TSS,True,167,193
ENSG00000087365.15,chr11,66068673,66069025,PAS,False,58,231
ENSG00000149591.16,chr11,117199176,117199432,TSS,False,140,1221
ENSG00000166333.13,chr11,6603822,6604225,3AS,False,93,154
ENSG00000166333.13,chr11,6604360,6608393,ES,False,38,167
ENSG00000166333.13,chr11,6603724,6603822,TSS,False,26,180
ENSG00000165916.8,chr11,47426204,47426475,TSS,False,165,658
ENSG00000002330.13,chr11,64284630,64284712,TSS,False,23,100
ENSG00000002330.13,chr11,64284181,64284577,TSS,True,82,100
ENSG00000174547.13,chr11,66438259,66438709,5AS,False,59,156
ENSG00000174547.13,chr11,66438631,66438848,TSS,True,76,173
ENSG00000174547.13,chr11,66438709,66438846,TSS,True,113,173
ENSG00000137513.9,chr11,78436814,78443660,ES,False,14,137
ENSG00000137513.9,chr11,78478683,78528841,ES,False,14,129
ENSG00000137513.9,chr11,78574347,78574864,TSS,True,105,145
ENSG00000137513.9,chr11,78574828,78574874,TSS,False,78,145
ENSG00000137513.9,chr11,78571334,78574864,TSS,True,117,145
ENSG00000134333.13,chr11,18394559,18394636,TSS,False,57,211
ENSG00000175334.7,chr11,66002513,66003234,5AS,False,100,932
ENSG00000175334.7,chr11,66001802,66002513,TSS,True,921,1024
ENSG00000175334.7,chr11,66002483,66002570,TSS,True,184,1024
ENSG00000166012.16,chr11,93733397,93734624,3AS,False,94,107
ENSG00000166012.16,chr11,93729979,93730447,PAS,True,84,200
ENSG00000166012.16,chr11,93735924,93736304,PAS,True,147,184
ENSG00000166012.16,chr11,93738154,93738499,PAS,True,146,181
ENSG00000166012.16,chr11,93741321,93741536,TSS,True,27,205
ENSG00000166902.4,chr11,59810603,59810816,TSS,True,21,143
ENSG00000171204.12,chr11,85628688,85631686,ES,False,185,272
ENSG00000175482.8,chr11,67353302,67353561,TSS,True,46,102
ENSG00000175482.8,chr11,67353538,67353608,TSS,False,81,102
ENSG00000213593.9,chr11,57737668,57737912,3AS,False,90,104
ENSG00000213593.9,chr11,57737668,57738353,ES,False,27,131
ENSG00000084207.16,chr11,67583513,67583844,TSS,True,285,2061
ENSG00000175550.7,chr11,65917434,65919543,TSS,True,24,165
ENSG00000110148.9,chr11,6259183,6260079,TSS,True,172,1264
ENSG00000168003.16,chr11,62855997,62856381,TSS,True,263,315
ENSG00000168003.16,chr11,62879988,62881447,TSS,True,99,314
ENSG00000151500.14,chr11,134248484,134249166,ES,False,51,156
ENSG00000151500.14,chr11,134252916,134253226,IR,False,80,113
ENSG00000151500.14,chr11,134252916,134253298,5AS,False,49,130
ENSG00000151500.14,chr11,134252839,134253395,TSS,True,138,169
ENSG00000151500.14,chr11,134253226,134253364,TSS,True,89,169
ENSG00000151500.14,chr11,134253298,134253412,TSS,True,120,169
ENSG00000110536.13,chr11,47565796,47565905,IR,False,84,109
ENSG00000110536.13,chr11,47565986,47571470,ES,False,17,105
ENSG00000110536.13,chr11,47565587,47565796,TSS,True,35,119
ENSG00000110536.13,chr11,47565593,47565986,TSS,True,96,119
ENSG00000129083.12,chr11,14457501,14457883,PAS,True,17,135
ENSG00000129083.12,chr11,14469335,14469563,PAS,True,89,102
ENSG00000129083.12,chr11,14499706,14499866,TSS,True,100,149
ENSG00000129083.12,chr11,14499741,14499878,TSS,True,120,149
ENSG00000129083.12,chr11,14461185,14462622,TSS,True,117,132
ENSG00000076043.9,chr11,114439385,114439675,TSS,True,30,188
ENSG00000126432.13,chr11,64318386,64320864,ME,True,72,126
ENSG00000175575.12,chr11,73878819,73887353,ES,False,202,237
ENSG00000173486.12,chr11,64240954,64241132,TSS,True,88,281
ENSG00000173486.12,chr11,64241319,64242558,TSS,True,247,281
ENSG00000134910.13,chr11,125592789,125592918,TSS,True,22,157
ENSG00000197798.8,chr11,126211735,126211830,TSS,True,13,103
ENSG00000174744.13,chr11,66337807,66338242,3AS,False,12,104
ENSG00000174744.13,chr11,66337327,66337889,PAS,True,15,109
ENSG00000174744.13,chr11,66337332,66337807,PAS,True,96,109
ENSG00000205531.12,chr11,2992253,2992431,TSS,True,59,103
ENSG00000177697.18,chr11,833022,836062,5AS,True,16,140
ENSG00000177697.18,chr11,833026,836062,ES,False,49,124
ENSG00000177697.18,chr11,832731,833026,TSS,True,101,225
ENSG00000177697.18,chr11,832949,833022,TSS,True,200,225
ENSG00000149541.9,chr11,62621865,62622145,TSS,True,17,119
ENSG00000109861.15,chr11,88287034,88294508,PAS,True,71,704
ENSG00000070081.16,chr11,17282943,17295323,ES,False,111,136
ENSG00000070081.16,chr11,17312120,17330126,ES,False,15,133
ENSG00000070081.16,chr11,17276685,17276828,TSS,True,37,148
ENSG00000254986.7,chr11,66480015,66480465,TSS,True,71,117
ENSG00000254986.7,chr11,66495273,66495489,TSS,True,70,114
ENSG00000109854.13,chr11,20363749,20364236,5AS,False,103,154
ENSG00000109854.13,chr11,20363696,20363749,TSS,False,91,194
ENSG00000109854.13,chr11,20363703,20363798,TSS,False,144,194
ENSG00000109854.13,chr11,20363747,20364432,TSS,True,172,194
ENSG00000110321.16,chr11,10796816,10797881,PAS,True,15,100
ENSG00000110321.16,chr11,10808704,10808980,TSS,True,38,123
ENSG00000172757.12,chr11,65858096,65858215,TSS,True,1134,5430
ENSG00000172757.12,chr11,65855934,65856244,TSS,True,4391,5430
ENSG00000171202.6,chr11,85648089,85654062,ES,False,14,100
ENSG00000174903.15,chr11,66268582,66268693,TSS,True,15,107
ENSG00000185627.17,chr11,236519,237144,TSS,True,167,501
ENSG00000149201.9,chr11,86422300,86422573,ES,True,70,119
ENSG00000149201.9,chr11,86422471,86422573,IR,True,293,347
ENSG00000149201.9,chr11,86422221,86422300,TSS,True,354,499
ENSG00000149201.9,chr11,86422313,86422471,TSS,True,250,499
ENSG00000149201.9,chr11,86422573,86423108,PAS,True,107,498
ENSG00000176102.12,chr11,33084487,33085289,PAS,True,55,136
ENSG00000176102.12,chr11,33139346,33141762,PAS,True,85,126
ENSG00000176102.12,chr11,33161298,33161504,TSS,True,14,137
ENSG00000149089.12,chr11,34890552,34916227,ES,False,20,101
ENSG00000172531.14,chr11,67401727,67401888,TSS,True,17,124
ENSG00000177830.17,chr11,884169,899339,ES,False,34,163
ENSG00000177830.17,chr11,904859,910774,ES,False,112,146
ENSG00000177830.17,chr11,910774,910894,TSS,True,22,168
ENSG00000149554.12,chr11,125625680,125626012,TSS,True,59,122
ENSG00000149554.12,chr11,125644606,125644643,TSS,False,99,119
ENSG00000149554.12,chr11,125655224,125657152,PAS,True,34,119
ENSG00000149554.12,chr11,125675927,125676257,PAS,False,94,121
ENSG00000181924.6,chr11,73876756,73876885,TSS,True,22,175
ENSG00000149136.8,chr11,57327425,57327512,TSS,True,105,145
ENSG00000149136.8,chr11,57328296,57329305,TSS,True,128,148
ENSG00000278615.4,chr11,62665130,62665210,TSS,False,37,303
ENSG00000149196.15,chr11,86302221,86302478,TSS,True,57,418
ENSG00000149196.15,chr11,86306243,86306482,TSS,True,374,416
ENSG00000129824.15,chrY,2841567,2841627,TSS,False,200,744
ENSG00000129824.15,chrY,2851881,2854771,TSS,True,655,741
ENSG00000214046.8,chr19,16646800,16647095,IR,False,28,131
ENSG00000214046.8,chr19,16647261,16659394,ES,False,26,150
ENSG00000214046.8,chr19,16630729,16631724,PAS,True,145,164
ENSG00000214046.8,chr19,16644142,16647261,PAS,True,55,158
ENSG00000214046.8,chr19,16645664,16646800,PAS,True,125,159
ENSG00000214046.8,chr19,16660084,16661050,TSS,False,19,166
ENSG00000257103.8,chr19,34221738,34227364,ES,False,144,192
ENSG00000257103.8,chr19,34172417,34172763,TSS,True,176,244
ENSG00000257103.8,chr19,34221629,34221738,TSS,True,185,240
ENSG00000257103.8,chr19,34219412,34219573,TSS,True,165,241
ENSG00000231205.11,chr19,20409045,20424785,ES,True,170,196
ENSG00000231205.11,chr19,20404962,20406132,PAS,True,74,255
ENSG00000231205.11,chr19,20338143,20341101,PAS,True,213,257
ENSG00000129353.14,chr19,10602416,10602561,TSS,True,101,118
ENSG00000129353.14,chr19,10625460,10625670,TSS,True,65,118
ENSG00000170906.15,chr19,54106011,54106810,ES,False,552,628
ENSG00000170906.15,chr19,54102804,54102888,TSS,False,138,647
ENSG00000170906.15,chr19,54102871,54103188,TSS,True,538,647
ENSG00000179115.10,chr19,12933549,12933738,TSS,True,16,101
ENSG00000130811.11,chr19,10119839,10120916,TSS,False,176,331
ENSG00000130811.11,chr19,10118867,10119659,TSS,True,185,330
ENSG00000132002.7,chr19,14518138,14518397,TSS,True,11,105
ENSG00000104964.14,chr19,3056311,3056634,TSS,True,123,171
ENSG00000104964.14,chr19,3062699,3062999,TSS,True,147,172
ENSG00000105223.19,chr19,40348542,40348768,TSS,True,79,105
ENSG00000105223.19,chr19,40364079,40365930,TSS,False,36,102
ENSG00000104852.14,chr19,49107712,49107821,3AS,False,20,114
ENSG00000104852.14,chr19,49085154,49085636,TSS,True,170,243
ENSG00000104852.14,chr19,49105621,49107712,TSS,True,199,237
ENSG00000104852.14,chr19,49107794,49108613,PAS,True,27,121
ENSG00000104852.14,chr19,49107821,49108613,PAS,True,101,121
ENSG00000104897.9,chr19,2236443,2236901,TSS,True,28,176
ENSG00000179262.9,chr19,12949159,12949277,3AS,False,56,100
ENSG00000179262.9,chr19,12945837,12946020,TSS,True,41,141
ENSG00000179262.9,chr19,12952769,12952853,TSS,True,105,141
ENSG00000160633.12,chr19,5623030,5623394,TSS,True,43,106
ENSG00000099622.13,chr19,1269327,1269410,TSS,True,203,653
ENSG00000099622.13,chr19,1272194,1274440,TSS,True,261,298
ENSG00000099622.13,chr19,1272426,1274810,PAS,True,255,551
ENSG00000099622.13,chr19,1274648,1274810,PAS,True,371,648
ENSG00000130312.6,chr19,17305825,17305957,TSS,True,17,131
ENSG00000130332.14,chr19,2324192,2328386,3AS,False,45,447
ENSG00000130175.9,chr19,11435706,11436040,5AS,False,305,343
ENSG00000130175.9,chr19,11447597,11447692,5AS,False,239,371
ENSG00000130175.9,chr19,11447618,11447722,3AS,False,99,230
ENSG00000130175.9,chr19,11435604,11435706,TSS,True,192,497
ENSG00000130175.9,chr19,11447367,11447618,TSS,True,440,491
ENSG00000130175.9,chr19,11447539,11447597,TSS,False,439,491
ENSG00000105220.15,chr19,34365009,34365388,TSS,True,95,198
ENSG00000105220.15,chr19,34378931,34379005,TSS,False,133,197
ENSG00000105700.10,chr19,18557761,18557914,TSS,True,42,308
ENSG00000130255.12,chr19,5690389,5690505,IR,False,14,120
ENSG00000183207.13,chr19,48993902,48999318,5AS,False,33,261
ENSG00000183207.13,chr19,48993533,48993923,TSS,True,164,392
ENSG00000183207.13,chr19,49007215,49007368,TSS,True,315,391
ENSG00000105402.7,chr19,47487890,47488234,IR,False,14,118
ENSG00000105402.7,chr19,47495596,47514842,ES,False,14,109
ENSG00000105402.7,chr19,47487634,47488389,PAS,True,25,129
ENSG00000105402.7,chr19,47487636,47487890,PAS,True,115,129
ENSG00000105402.7,chr19,47514842,47515101,TSS,True,18,129
ENSG00000087088.19,chr19,48960914,48961531,3AS,True,114,128
ENSG00000087088.19,chr19,48954855,48954962,TSS,False,85,192
ENSG00000087088.19,chr19,48961531,48961799,PAS,True,21,135
ENSG00000087088.19,chr19,48961482,48961798,PAS,True,121,135
ENSG00000126453.9,chr19,49665918,49666067,TSS,True,12,104
ENSG00000126453.9,chr19,49673697,49673916,PAS,True,11,105
ENSG00000012061.15,chr19,45413745,45414860,ES,False,17,123
ENSG00000012061.15,chr19,45423780,45424480,TSS,True,104,136
ENSG00000012061.15,chr19,45423269,45423568,TSS,True,67,136
ENSG00000012061.15,chr19,45423822,45424381,TSS,True,115,136
ENSG00000105379.9,chr19,51366269,51366403,TSS,True,48,299
ENSG00000105379.9,chr19,51354149,51354314,TSS,True,267,299
ENSG00000170889.13,chr19,54200893,54201159,5AS,False,191,258
ENSG00000170889.13,chr19,54200830,54200888,TSS,True,841,3856
ENSG00000064490.13,chr19,19194133,19196965,3AS,False,71,118
ENSG00000064490.13,chr19,19199234,19201648,ES,False,114,128
ENSG00000064490.13,chr19,19192741,19193100,TSS,True,21,131
ENSG00000064490.13,chr19,19198203,19198232,TSS,True,116,129
ENSG00000105701.15,chr19,18538433,18539370,3AS,False,105,288
ENSG00000105701.15,chr19,18543485,18543620,TSS,True,80,339
ENSG00000039650.11,chr19,49861171,49861365,PAS,True,32,123
ENSG00000039650.11,chr19,49865601,49866445,PAS,True,83,107
ENSG00000039650.11,chr19,49867053,49867469,TSS,True,64,124
ENSG00000039650.11,chr19,49867468,49867874,TSS,True,91,124
ENSG00000124299.13,chr19,33521743,33521839,TSS,True,14,122
ENSG00000167658.15,chr19,3985377,3985472,TSS,True,925,1136
ENSG00000167658.15,chr19,3977214,3977333,TSS,True,522,1113
ENSG00000179218.13,chr19,12938606,12938770,TSS,True,127,289
ENSG00000179218.13,chr19,12938608,12939631,TSS,True,254,285
ENSG00000179218.13,chr19,12940745,12940887,TSS,True,250,280
ENSG00000105341.18,chr19,41432408,41433536,ES,False,92,149
ENSG00000105341.18,chr19,41439881,41439939,TSS,True,146,279
ENSG00000105518.13,chr19,11345628,11346126,3AS,False,145,199
ENSG00000105518.13,chr19,11345628,11346126,IR,False,145,167
ENSG00000105518.13,chr19,11346126,11346295,TSS,True,75,275
ENSG00000104979.8,chr19,13774454,13774574,TSS,True,87,318
ENSG00000104979.8,chr19,13774459,13774707,TSS,True,252,318
ENSG00000125652.7,chr19,6372762,6373024,TSS,False,25,236
ENSG00000095059.15,chr19,12676142,12677290,ES,False,14,136
ENSG00000095059.15,chr19,12681559,12681898,TSS,True,64,194
ENSG00000095059.15,chr19,12677107,12677200,TSS,True,173,194
ENSG00000125656.9,chr19,6361434,6361772,TSS,True,15,106
ENSG00000125656.9,chr19,6361767,6361940,TSS,True,94,106
ENSG00000160014.16,chr19,46600992,46601437,TSS,True,143,649
ENSG00000105048.16,chr19,55145565,55146680,ES,False,70,139
ENSG00000105048.16,chr19,55146680,55146986,TSS,True,85,194
ENSG00000105048.16,chr19,55149160,55151594,TSS,True,163,194
ENSG00000172270.19,chr19,572512,572701,TSS,True,1070,3219
ENSG00000172270.19,chr19,576314,579656,TSS,True,2182,3219
ENSG00000142230.11,chr19,47130795,47131028,TSS,True,209,640
ENSG00000142230.11,chr19,47203693,47203740,TSS,True,516,636
PB_novel_235468,chr19,20362471,20362794,TSS,True,70,201
ENSG00000232677.6,chr19,36330492,36331446,IR,True,96,110
ENSG00000232677.6,chr19,36313056,36313322,PAS,False,105,162
ENSG00000232677.6,chr19,36313060,36313912,PAS,True,145,162
ENSG00000232677.6,chr19,36328644,36330492,PAS,True,95,119
ENSG00000232677.6,chr19,36330252,36330677,TSS,True,124,160
ENSG00000232677.6,chr19,36331446,36332318,TSS,True,66,162
ENSG00000105373.18,chr19,47756707,47756744,TSS,True,18,176
ENSG00000105669.13,chr19,18919222,18919459,TSS,True,161,732
ENSG00000105669.13,chr19,18912983,18913492,TSS,False,577,732
ENSG00000128626.11,chr19,38930998,38931275,5AS,True,90,119
ENSG00000128626.11,chr19,38930940,38930998,TSS,False,36,126
ENSG00000128626.11,chr19,38930968,38931171,TSS,False,98,126
ENSG00000105393.15,chr19,17267527,17268793,3AS,False,159,211
ENSG00000105393.15,chr19,17267397,17267527,TSS,True,78,294
ENSG00000119559.15,chr19,1479162,1479556,TSS,False,29,105
ENSG00000105568.17,chr19,52189990,52190174,TSS,True,51,271
ENSG00000105568.17,chr19,52211258,52211492,TSS,True,237,270
ENSG00000129351.17,chr19,10679927,10681018,ES,False,17,161
ENSG00000129351.17,chr19,10653912,10654487,TSS,True,213,327
ENSG00000129351.17,chr19,10681218,10681457,PAS,True,46,170
ENSG00000129351.17,chr19,10684415,10685772,PAS,True,152,190
ENSG00000129351.17,chr19,10689178,10692419,PAS,True,228,295
ENSG00000105552.14,chr19,48810983,48811056,TSS,True,52,136
ENSG00000105552.14,chr19,48810808,48810942,TSS,True,103,136
ENSG00000130303.12,chr19,17405290,17405626,TSS,True,62,300
ENSG00000161249.20,chr19,35497538,35498715,ES,False,289,381
ENSG00000161249.20,chr19,35497538,35498715,5AS,False,289,349
ENSG00000161249.20,chr19,35497681,35498715,5AS,False,92,106
ENSG00000161249.20,chr19,35497681,35498715,IR,True,92,103
ENSG00000161249.20,chr19,35500029,35500377,IR,False,123,141
ENSG00000161249.20,chr19,35500029,35500532,ES,False,321,440
ENSG00000161249.20,chr19,35500419,35500532,IR,False,119,141
ENSG00000161249.20,chr19,35505986,35508204,ES,False,58,111
ENSG00000161249.20,chr19,35505986,35509910,ES,False,301,432
ENSG00000161249.20,chr19,35505986,35510183,ME,True,293,342
ENSG00000161249.20,chr19,35505986,35510183,ES,False,366,846
ENSG00000161249.20,chr19,35506185,35510183,ES,True,25,104
ENSG00000161249.20,chr19,35508240,35510183,ES,True,25,111
ENSG00000161249.20,chr19,35510252,35510370,IR,False,323,514
ENSG00000161249.20,chr19,35510252,35510378,5AS,False,354,677
ENSG00000161249.20,chr19,35510252,35510378,IR,False,354,545
ENSG00000161249.20,chr19,35497216,35497538,PAS,True,527,988
ENSG00000161249.20,chr19,35503302,35503447,PAS,True,458,966
ENSG00000161249.20,chr19,35510378,35510543,TSS,True,634,988
ENSG00000161249.20,chr19,35510183,35510522,TSS,True,791,988
ENSG00000161249.20,chr19,35510370,35510544,TSS,True,665,988
ENSG00000105355.8,chr19,4867608,4867698,TSS,True,71,164
ENSG00000074842.7,chr19,4657540,4658084,PAS,False,25,163
ENSG00000123144.10,chr19,12734312,12734725,TSS,True,65,135
ENSG00000123144.10,chr19,12731343,12731414,TSS,True,88,131
ENSG00000171425.9,chr19,55643616,55643774,TSS,False,17,110
ENSG00000221983.7,chr19,18571887,18573292,5AS,False,571,964
ENSG00000221983.7,chr19,18571801,18571887,TSS,False,503,1083
ENSG00000221983.7,chr19,18571846,18571909,TSS,True,691,1083
ENSG00000178982.9,chr19,38619078,38619327,TSS,True,72,700
ENSG00000133265.10,chr19,55280034,55280365,TSS,False,28,105
ENSG00000133265.10,chr19,55279929,55280136,TSS,True,94,105
ENSG00000133265.10,chr19,55279398,55279940,TSS,True,94,105
ENSG00000129354.11,chr19,10579858,10581265,3AS,False,82,107
ENSG00000129354.11,chr19,10581265,10581371,TSS,True,42,145
ENSG00000267383.6,chr19,20220598,20228483,PAS,False,54,151
ENSG00000267383.6,chr19,20238287,20238493,TSS,True,38,154
ENSG00000205155.7,chr19,35745596,35745700,TSS,True,27,267
ENSG00000104805.15,chr19,48900264,48900372,TSS,False,130,280
ENSG00000104805.15,chr19,48919070,48919122,TSS,True,242,276
ENSG00000104805.15,chr19,48917854,48918784,TSS,False,248,277
ENSG00000198464.13,chr19,52297138,52297223,TSS,True,23,131
ENSG00000167645.16,chr19,38309643,38315868,5AS,False,119,169
ENSG00000167645.16,chr19,38315859,38315985,TSS,True,205,255
ENSG00000167645.16,chr19,38315868,38315996,TSS,True,136,255
ENSG00000167645.16,chr19,38315716,38315855,TSS,True,217,255
ENSG00000167642.12,chr19,38264409,38264998,TSS,True,172,1361
ENSG00000011485.14,chr19,46347010,46347217,TSS,True,23,110
ENSG00000011485.14,chr19,46385983,46387235,TSS,True,97,110
ENSG00000076944.15,chr19,7637101,7637186,TSS,True,19,127
