gene,chr,start,end,splice_type,novel,WTC11_ENCFF586RUA_in_cov,WTC11_ENCFF586RUA_total_cov
ENSG00000149925.18,chr16,30068158,30068700,TSS,True,2511,2804
ENSG00000261740.6,chr16,29446922,29454015,3AS,False,75,155
ENSG00000189067.12,chr16,11586885,11586951,TSS,True,42,125
ENSG00000141101.12,chr16,69754847,69754944,TSS,True,60,166
ENSG00000141101.12,chr16,69748917,69749119,TSS,True,112,164
ENSG00000103274.10,chr16,10743819,10743882,TSS,True,13,101
ENSG00000006327.13,chr16,3020330,3020491,TSS,False,96,146
ENSG00000169592.14,chr16,30001040,30005220,ES,False,33,134
ENSG00000169592.14,chr16,30001530,30005220,ES,False,89,101
ENSG00000169592.14,chr16,30005220,30005794,PAS,True,16,149
ENSG00000103275.19,chr16,1309626,1309773,TSS,True,214,832
ENSG00000103018.16,chr16,69424558,69424857,TSS,True,17,147
ENSG00000125144.13,chr16,56667377,56667965,3AS,False,278,442
ENSG00000065427.14,chr16,75641723,75647577,ES,False,252,293
ENSG00000065427.14,chr16,75647577,75648662,TSS,True,109,402
ENSG00000065427.14,chr16,75631692,75632003,TSS,True,336,394
ENSG00000260834.1,chr16,65228021,65234885,ES,True,64,122
ENSG00000260834.1,chr16,65230205,65234885,ES,True,87,147
ENSG00000260834.1,chr16,65233116,65234885,3AS,True,51,117
ENSG00000260834.1,chr16,65227891,65228021,PAS,False,150,272
ENSG00000260834.1,chr16,65229840,65230205,PAS,True,124,271
ENSG00000103429.10,chr16,14632846,14633018,TSS,True,55,139
ENSG00000103202.12,chr16,397174,397313,TSS,True,78,100
ENSG00000217555.12,chr16,66552793,66565885,ME,False,82,106
ENSG00000217555.12,chr16,66552793,66563121,ES,False,79,100
ENSG00000149923.13,chr16,30076094,30076314,5AS,False,150,248
ENSG00000149923.13,chr16,30075971,30076094,TSS,True,164,314
ENSG00000149923.13,chr16,30075980,30076100,TSS,True,217,314
ENSG00000149923.13,chr16,30084734,30084855,TSS,True,270,312
ENSG00000161980.5,chr16,53475,53631,TSS,False,75,353
ENSG00000140988.15,chr16,1964448,1964826,TSS,True,330,385
ENSG00000140988.15,chr16,1964806,1964828,TSS,True,276,385
ENSG00000140988.15,chr16,1962496,1962559,TSS,True,218,385
ENSG00000205220.11,chr16,67935478,67935581,IR,False,125,154
ENSG00000205220.11,chr16,67935581,67935701,TSS,True,32,155
ENSG00000205220.11,chr16,67935419,67935702,TSS,True,126,155
ENSG00000091651.8,chr16,46689363,46689770,TSS,True,12,115
ENSG00000172775.16,chr16,57186030,57186114,TSS,True,58,104
ENSG00000172775.16,chr16,57185820,57186061,TSS,False,89,104
ENSG00000172775.16,chr16,57172250,57172372,TSS,True,83,104
ENSG00000131652.13,chr16,3024004,3024365,TSS,True,28,212
ENSG00000103363.14,chr16,2776992,2777242,TSS,True,1008,1269
ENSG00000103363.14,chr16,2777236,2777295,TSS,True,263,1269
ENSG00000103024.7,chr16,1771488,1771760,TSS,True,16,136
ENSG00000174109.4,chr16,1420612,1420691,IR,True,57,102
ENSG00000174109.4,chr16,1419752,1420612,PAS,True,45,102
ENSG00000174109.4,chr16,1420691,1420746,TSS,True,45,102
ENSG00000103121.8,chr16,80976179,80981805,ES,False,240,320
ENSG00000167315.17,chr18,49802853,49813816,5AS,False,54,106
ENSG00000167315.17,chr18,49813468,49813950,TSS,True,117,223
ENSG00000167315.17,chr18,49813731,49813960,TSS,True,188,223
ENSG00000167315.17,chr18,49813816,49813935,TSS,False,169,223
ENSG00000074695.5,chr18,59327822,59331129,PAS,True,107,127
ENSG00000074695.5,chr18,59345961,59346051,PAS,False,28,127
ENSG00000141682.11,chr18,59899993,59900235,TSS,True,51,393
ENSG00000133313.14,chr18,74496269,74496431,TSS,True,60,163
ENSG00000133313.14,chr18,74501147,74501472,TSS,True,132,161
ENSG00000133313.14,chr18,74519998,74521128,PAS,True,36,148
ENSG00000133313.14,chr18,74509138,74509336,PAS,False,125,146
ENSG00000172466.15,chr18,35344369,35344452,TSS,False,27,107
ENSG00000172466.15,chr18,35344359,35344449,TSS,True,91,107
ENSG00000265681.7,chr18,49491445,49491625,5AS,False,41,340
ENSG00000265681.7,chr18,49491584,49491735,IR,False,339,638
ENSG00000265681.7,chr18,49491584,49491745,5AS,False,109,448
ENSG00000265681.7,chr18,49491584,49491745,IR,False,109,408
ENSG00000265681.7,chr18,49491584,49492274,5AS,False,435,574
ENSG00000134440.11,chr18,57620648,57621707,3AS,False,52,188
ENSG00000177426.20,chr18,3450126,3450505,TSS,True,52,141
ENSG00000177426.20,chr18,3451523,3451775,TSS,True,123,140
ENSG00000176014.12,chr18,12325066,12326577,PAS,True,18,175
ENSG00000167220.11,chr18,47136449,47150377,ES,False,78,100
ENSG00000167220.11,chr18,47150377,47150508,TSS,True,48,148
ENSG00000152234.15,chr18,46098171,46098316,TSS,True,332,1663
ENSG00000134779.14,chr18,36786573,36787079,PAS,True,165,210
ENSG00000134779.14,chr18,36793606,36797050,PAS,True,73,208
ENSG00000173674.10,chrX,20141624,20141872,TSS,True,29,286
ENSG00000078596.10,chrX,79363139,79367104,ES,False,12,113
ENSG00000078596.10,chrX,79367104,79367579,TSS,True,14,118
ENSG00000102030.15,chrX,153934883,153935073,TSS,True,20,150
ENSG00000198157.10,chrX,81121534,81121722,TSS,True,26,138
ENSG00000123595.7,chrX,13689288,13708720,ES,False,55,127
ENSG00000123562.16,chrX,103678600,103685170,ES,False,108,150
ENSG00000123562.16,chrX,103678600,103685170,3AS,False,108,187
ENSG00000123562.16,chrX,103686630,103686934,TSS,True,53,260
ENSG00000123562.16,chrX,103687988,103688106,TSS,True,231,260
ENSG00000133142.17,chrX,103586291,103586653,3AS,False,20,165
ENSG00000133142.17,chrX,103585464,103585624,TSS,True,36,196
ENSG00000133142.17,chrX,103586648,103587732,PAS,True,21,168
ENSG00000133142.17,chrX,103586653,103587725,PAS,True,148,168
ENSG00000156709.13,chrX,130165550,130165866,TSS,True,17,106
ENSG00000156709.13,chrX,130129969,130133202,TSS,True,91,103
ENSG00000029993.14,chrX,150983284,150983376,TSS,False,275,785
ENSG00000029993.14,chrX,150987222,150987302,TSS,True,624,785
ENSG00000126768.12,chrX,48895101,48896758,ES,False,439,500
ENSG00000147140.15,chrX,71283721,71290628,ES,False,54,356
ENSG00000147140.15,chrX,71283582,71283721,TSS,True,151,510
ENSG00000165349.11,chrX,70929998,70930976,3AS,True,55,150
ENSG00000165349.11,chrX,70930976,70931296,TSS,True,25,178
ENSG00000123130.16,chrX,23702203,23703982,PAS,True,18,121
ENSG00000123130.16,chrX,23707427,23707944,PAS,True,103,117
ENSG00000147202.17,chrX,97310658,97348080,ES,True,97,109
ENSG00000147202.17,chrX,97310658,97383908,ES,True,21,148
ENSG00000147202.17,chrX,97469693,97471690,PAS,True,23,163
ENSG00000102054.17,chrX,16870037,16870419,TSS,True,81,275
ENSG00000102054.17,chrX,16869075,16870362,TSS,True,237,274
ENSG00000147224.11,chrX,107628448,107628750,TSS,True,125,393
ENSG00000165775.17,chrX,155026822,155027071,TSS,False,19,129
ENSG00000180964.16,chrX,103254017,103255077,ES,False,146,638
ENSG00000131828.13,chrX,19343890,19344094,TSS,True,83,417
ENSG00000147155.10,chrX,48521907,48523922,3AS,False,39,137
ENSG00000000003.14,chrX,100636607,100636873,TSS,False,53,477
ENSG00000184831.13,chrX,23833510,23840312,3AS,False,70,129
ENSG00000184831.13,chrX,23833352,23833612,PAS,True,73,133
ENSG00000184831.13,chrX,23833352,23833510,PAS,True,62,133
ENSG00000102309.12,chrX,72181828,72196784,ES,True,55,312
ENSG00000102309.12,chrX,72181665,72181828,TSS,False,38,350
ENSG00000101843.18,chrX,108085127,108087764,5AS,False,19,151
ENSG00000169100.13,chrX,1391898,1392911,TSS,True,1190,2671
ENSG00000102103.15,chrX,48898014,48898491,5AS,False,208,259
ENSG00000102103.15,chrX,48902384,48902731,5AS,False,25,234
ENSG00000102103.15,chrX,48897905,48898082,TSS,True,261,306
ENSG00000102103.15,chrX,48897905,48898014,TSS,True,98,306
ENSG00000102103.15,chrX,48902341,48902517,TSS,True,263,305
ENSG00000130826.17,chrX,154762742,154762981,TSS,True,67,249
ENSG00000102316.16,chrX,54807596,54807802,TSS,True,143,253
ENSG00000102316.16,chrX,54808334,54808433,TSS,True,157,253
ENSG00000102316.16,chrX,54809019,54809223,TSS,True,227,253
ENSG00000126945.8,chrX,101408307,101411935,5AS,True,13,110
ENSG00000126945.8,chrX,101408188,101408319,TSS,False,54,151
ENSG00000133134.11,chrX,103310859,103310989,TSS,True,29,287
ENSG00000005022.5,chrX,119468423,119468626,TSS,True,261,1491
ENSG00000147123.10,chrX,47142440,47142613,5AS,False,530,752
ENSG00000102393.10,chrX,101397788,101398099,PAS,True,19,126
ENSG00000102393.10,chrX,101400819,101401809,PAS,True,105,124
ENSG00000102172.15,chrX,21940570,21940873,TSS,True,40,180
ENSG00000225470.7,chrX,74004269,74007686,PAS,True,47,140
ENSG00000225470.7,chrX,73946998,73947703,PAS,True,102,139
PB_novel_216607,chrX,92100697,92105292,3AS,True,34,335
PB_novel_216607,chrX,92100700,92105292,ES,True,255,300
PB_novel_216607,chrX,92100275,92100697,PAS,True,352,396
PB_novel_216607,chrX,92099978,92100700,PAS,True,102,396
ENSG00000077721.15,chrX,119575400,119582587,ES,False,19,138
ENSG00000077721.15,chrX,119574515,119574755,TSS,False,22,154
ENSG00000147403.16,chrX,154398394,154398496,5AS,False,372,589
ENSG00000147403.16,chrX,154400626,154400716,IR,True,19,111
ENSG00000147403.16,chrX,154398376,154398542,TSS,True,647,6026
ENSG00000166681.13,chrX,103377106,103377509,3AS,False,614,696
ENSG00000166681.13,chrX,103377462,103378077,PAS,True,638,727
ENSG00000166681.13,chrX,103377509,103378075,PAS,True,94,727
ENSG00000126756.11,chrX,47659114,47659182,TSS,False,54,356
ENSG00000126756.11,chrX,47658829,47659151,TSS,True,310,356
ENSG00000180879.13,chrX,153794579,153794754,TSS,True,63,518
ENSG00000244754.8,chr13,32537027,32538682,5AS,True,35,103
ENSG00000244754.8,chr13,32538684,32538777,IR,False,11,102
ENSG00000244754.8,chr13,32513570,32518003,PAS,True,26,123
ENSG00000244754.8,chr13,32526818,32527532,PAS,True,98,119
ENSG00000244754.8,chr13,32538777,32539168,TSS,True,112,132
ENSG00000244754.8,chr13,32538682,32538816,TSS,True,96,132
ENSG00000244754.8,chr13,32538617,32538797,TSS,True,72,132
ENSG00000122026.10,chr13,27251656,27253764,5AS,False,217,298
ENSG00000122026.10,chr13,27251307,27251585,TSS,False,301,599
ENSG00000122026.10,chr13,27251583,27251699,TSS,True,533,599
ENSG00000122026.10,chr13,27251578,27251656,TSS,False,382,599
ENSG00000136143.15,chr13,47942649,47943445,PAS,True,23,125
ENSG00000136143.15,chr13,48001179,48001888,TSS,True,35,118
ENSG00000136143.15,chr13,47988881,47988974,TSS,True,96,118
ENSG00000136146.14,chr13,48090418,48095059,5AS,False,37,183
ENSG00000136146.14,chr13,48094953,48095104,TSS,True,43,191
ENSG00000136146.14,chr13,48095059,48095115,TSS,True,154,191
ENSG00000120699.12,chr13,37000369,37000822,TSS,True,44,421
ENSG00000136110.12,chr13,52703807,52708535,3AS,False,27,132
ENSG00000136110.12,chr13,52708702,52712715,3AS,True,116,133
ENSG00000136110.12,chr13,52712869,52733218,ES,True,18,144
ENSG00000136110.12,chr13,52703252,52703810,PAS,True,36,152
ENSG00000136110.12,chr13,52703263,52703807,PAS,False,125,152
ENSG00000136110.12,chr13,52739629,52740147,TSS,True,22,166
ENSG00000120686.11,chr13,38360710,38363005,PAS,True,24,212
ENSG00000234787.7,chr13,54127429,54132612,ES,False,29,175
ENSG00000234787.7,chr13,54112705,54116209,PAS,True,127,194
ENSG00000234787.7,chr13,54124323,54125272,PAS,True,164,194
ENSG00000234787.7,chr13,54122570,54127429,PAS,True,126,192
ENSG00000234787.7,chr13,54132612,54132892,TSS,True,26,202
ENSG00000136160.15,chr13,77918090,77918832,TSS,True,82,342
ENSG00000136160.15,chr13,77919396,77919584,TSS,False,285,342
ENSG00000175198.16,chr13,100089010,100089225,TSS,True,25,100
ENSG00000165416.14,chr13,52652403,52652958,TSS,True,93,137
ENSG00000165416.14,chr13,52680032,52680155,TSS,True,67,133
ENSG00000134882.15,chr13,99200747,99200939,TSS,False,47,130
ENSG00000134882.15,chr13,99367784,99367906,TSS,False,95,130
ENSG00000134884.14,chr13,106559431,106559622,TSS,True,91,109
ENSG00000189403.14,chr13,30465795,30465967,TSS,True,309,2801
ENSG00000186184.17,chr13,27622874,27623449,PAS,True,60,419
ENSG00000186184.17,chr13,27665685,27667416,PAS,True,372,422
PB_novel_215300,chr13,51170030,51170462,TSS,True,17,112
PB_novel_215300,chr13,51187252,51190121,PAS,True,82,112
PB_novel_215300,chr13,51187336,51187874,PAS,True,89,112
PB_novel_215300,chr13,51174548,51176077,PAS,True,94,111
PB_novel_215300,chr13,51174545,51176077,PAS,True,99,111
ENSG00000126226.21,chr13,113177976,113178173,3AS,False,81,138
ENSG00000126226.21,chr13,113177976,113178173,IR,False,81,133
ENSG00000126226.21,chr13,113178008,113178173,IR,False,57,109
ENSG00000126226.21,chr13,113177538,113177976,PAS,True,115,196
ENSG00000126226.21,chr13,113177329,113178287,PAS,True,140,192
ENSG00000126226.21,chr13,113177535,113178008,PAS,True,139,196
ENSG00000122033.14,chr13,27450508,27450616,TSS,True,47,262
ENSG00000169062.14,chr13,114281181,114281846,TSS,True,123,147
ENSG00000169062.14,chr13,114281611,114282127,TSS,True,81,147
ENSG00000169062.14,chr13,114304788,114305828,PAS,True,49,131
ENSG00000139835.13,chr13,113350973,113363761,ES,True,14,116
ENSG00000132432.13,chr7,54759157,54759235,TSS,True,242,1420
ENSG00000188732.10,chr7,23680283,23689268,ES,False,25,107
ENSG00000164898.12,chr7,139341338,139341522,TSS,False,28,107
ENSG00000164898.12,chr7,139340447,139340619,TSS,True,90,107
ENSG00000164548.10,chr7,23504779,23505569,PAS,False,17,117
ENSG00000164548.10,chr7,23531788,23532023,TSS,True,87,134
ENSG00000164548.10,chr7,23506137,23506259,TSS,True,66,117
ENSG00000105993.14,chr7,157336847,157337144,TSS,True,57,561
ENSG00000106305.9,chr7,6009232,6009498,TSS,True,34,168
ENSG00000106484.15,chr7,130486178,130486395,TSS,True,21,108
ENSG00000006625.17,chr7,30498938,30504568,ES,False,164,286
ENSG00000006625.17,chr7,30504568,30504832,TSS,True,45,340
ENSG00000166508.17,chr7,100101263,100101908,TSS,False,136,319
ENSG00000166508.17,chr7,100098140,100098290,TSS,True,272,318
ENSG00000136261.14,chr7,16645855,16646288,TSS,True,25,168
ENSG00000122566.21,chr7,26190460,26190992,IR,False,161,180
ENSG00000122566.21,chr7,26190460,26191055,5AS,True,22,183
ENSG00000122566.21,chr7,26191128,26192494,ES,True,101,125
ENSG00000122566.21,chr7,26191128,26192494,IR,False,101,137
ENSG00000122566.21,chr7,26197732,26200571,ES,False,1652,2188
ENSG00000122566.21,chr7,26200571,26201617,TSS,True,591,2814
ENSG00000122566.21,chr7,26190992,26192548,TSS,True,224,249
ENSG00000232956.8,chr7,44983322,44983821,IR,True,161,191
ENSG00000232956.8,chr7,44984046,44984356,IR,False,146,174
ENSG00000232956.8,chr7,44984046,44986020,ES,False,16,155
ENSG00000232956.8,chr7,44983022,44983322,PAS,True,30,193
ENSG00000106028.10,chr7,141738410,141739123,5AS,False,1151,1837
ENSG00000106028.10,chr7,141738503,141739123,5AS,False,478,685
ENSG00000106028.10,chr7,141738575,141739123,5AS,False,145,201
ENSG00000106028.10,chr7,141738327,141738410,TSS,True,789,1940
ENSG00000106028.10,chr7,141738349,141738503,TSS,True,1462,1940
ENSG00000122550.17,chr7,23105733,23106146,TSS,True,32,169
ENSG00000122550.17,chr7,23125760,23131900,PAS,True,44,147
ENSG00000122550.17,chr7,23174014,23175421,PAS,True,129,164
ENSG00000146540.14,chr7,1127386,1138208,5AS,True,50,144
ENSG00000146540.14,chr7,1127386,1138217,5AS,False,20,166
ENSG00000146540.14,chr7,1138188,1138280,TSS,True,113,198
ENSG00000146540.14,chr7,1138217,1138277,TSS,False,177,198
ENSG00000146540.14,chr7,1138208,1138280,TSS,True,146,198
ENSG00000090263.15,chr7,141010617,141014910,3AS,False,51,410
ENSG00000090263.15,chr7,141014910,141014963,TSS,True,91,513
ENSG00000090263.15,chr7,141014550,141014963,TSS,True,444,513
ENSG00000071462.11,chr7,73683540,73683673,TSS,True,47,410
ENSG00000008311.14,chr7,122144160,122144300,TSS,True,56,122
PB_novel_214207,chr7,146214668,146216305,PAS,True,30,114
ENSG00000106615.9,chr7,151519459,151519920,TSS,True,35,232
ENSG00000239789.5,chr7,55951930,55953178,5AS,True,223,255
ENSG00000239789.5,chr7,55951845,55951930,TSS,False,83,312
ENSG00000239789.5,chr7,55951915,55951948,TSS,True,280,312
ENSG00000239789.5,chr7,55953176,55953318,TSS,True,269,312
ENSG00000130429.14,chr7,99374245,99374781,TSS,True,24,168
ENSG00000128595.16,chr7,128748804,128758870,ME,False,47,237
ENSG00000243004.5,chr7,19919260,19960921,ES,False,59,195
ENSG00000243004.5,chr7,19960994,19968153,5AS,False,91,272
ENSG00000243004.5,chr7,19957449,19960994,PAS,True,286,323
ENSG00000243004.5,chr7,19912886,19919260,PAS,True,127,324
ENSG00000243004.5,chr7,20122985,20124253,TSS,True,213,324
ENSG00000243004.5,chr7,20125079,20125773,TSS,False,160,324
ENSG00000128534.7,chr7,118184098,118184254,TSS,False,21,160
ENSG00000234545.7,chr7,92559676,92562368,PAS,True,58,120
ENSG00000234545.7,chr7,92562354,92566061,PAS,True,87,120
ENSG00000234545.7,chr7,92568524,92569915,PAS,True,102,120
ENSG00000234545.7,chr7,92590267,92590408,TSS,True,51,165
ENSG00000241468.7,chr7,99460193,99466128,5AS,False,1134,1487
ENSG00000241468.7,chr7,99466110,99466167,TSS,True,1199,1556
ENSG00000241468.7,chr7,99466128,99466169,TSS,True,418,1556
ENSG00000075624.14,chr7,5530523,5530604,TSS,True,353,2756
ENSG00000164649.19,chr7,21945780,21946136,TSS,True,85,166
ENSG00000164649.19,chr7,21905505,21905608,TSS,True,110,165
ENSG00000188186.10,chr7,100149033,100149498,5AS,True,28,186
ENSG00000188186.10,chr7,100148895,100148975,TSS,True,382,1214
ENSG00000188186.10,chr7,100148962,100149053,TSS,True,1055,1214
ENSG00000188186.10,chr7,100149032,100149579,TSS,True,1091,1214
ENSG00000078319.9,chr7,100332576,100335837,3AS,True,34,151
ENSG00000078319.9,chr7,100318882,100321084,PAS,False,126,162
ENSG00000078319.9,chr7,100329888,100330284,PAS,True,59,161
ENSG00000122565.18,chr7,26201114,26201561,TSS,False,962,1097
ENSG00000122565.18,chr7,26201591,26201826,TSS,True,225,1097
ENSG00000106605.10,chr7,43758456,43758734,TSS,True,55,234
ENSG00000106605.10,chr7,43787901,43788025,TSS,True,190,233
ENSG00000106066.14,chr7,29146428,29146689,TSS,False,36,223
ENSG00000062582.13,chr7,43869456,43869525,TSS,True,42,371
ENSG00000197448.13,chr7,143265092,143265260,IR,False,93,109
ENSG00000106245.10,chr7,99409004,99410033,5AS,False,230,399
ENSG00000106245.10,chr7,99408075,99409004,TSS,False,180,422
ENSG00000106245.10,chr7,99408966,99409245,TSS,True,248,422
ENSG00000243317.7,chr7,135662474,135662594,TSS,True,16,139
ENSG00000106682.14,chr7,74174162,74174442,TSS,True,145,423
ENSG00000122644.12,chr7,12686645,12687043,TSS,True,60,112
ENSG00000122644.12,chr7,12687631,12687728,TSS,True,54,112
ENSG00000122644.12,chr7,12688165,12689176,PAS,True,23,110
ENSG00000122644.12,chr7,12688168,12689176,PAS,True,87,110
ENSG00000196262.13,chr7,44798814,44799246,5AS,False,65,150
ENSG00000010270.13,chr7,38178420,38207446,ES,False,89,103
ENSG00000010270.13,chr7,38215105,38217187,ES,False,14,108
ENSG00000106400.11,chr7,101217685,101218217,TSS,True,95,138
ENSG00000106400.11,chr7,101218163,101222774,TSS,True,49,138
ENSG00000085662.13,chr7,134458996,134459151,TSS,True,105,589
ENSG00000085662.13,chr7,134451585,134453153,TSS,True,493,589
ENSG00000105968.18,chr7,44847968,44848109,TSS,True,48,137
ENSG00000105968.18,chr7,44843276,44843356,TSS,True,109,137
ENSG00000106268.15,chr7,2242256,2244562,ES,True,184,215
ENSG00000106268.15,chr7,2242256,2244562,5AS,True,184,210
ENSG00000106268.15,chr7,2242975,2244562,5AS,False,102,118
ENSG00000106268.15,chr7,2242220,2242256,TSS,False,179,402
ENSG00000106268.15,chr7,2242250,2242975,TSS,True,348,402
ENSG00000106268.15,chr7,2242246,2244726,TSS,True,313,402
ENSG00000106367.14,chr7,101154417,101154517,TSS,True,22,156
ENSG00000091140.13,chr7,107891140,107891289,TSS,True,33,209
ENSG00000091140.13,chr7,107917984,107918061,TSS,True,185,208
ENSG00000106603.18,chr7,43648652,43729428,ES,False,497,577
ENSG00000106628.10,chr7,44122109,44123510,3AS,True,170,189
ENSG00000106628.10,chr7,44123510,44123564,TSS,True,39,228
ENSG00000106628.10,chr7,44121833,44123546,TSS,True,195,228
ENSG00000122545.19,chr7,35801270,35832803,3AS,False,32,232
ENSG00000122545.19,chr7,35801040,35801270,TSS,True,56,290
ENSG00000146731.10,chr7,56051708,56051985,TSS,True,54,436
ENSG00000005483.20,chr7,105013200,105014535,TSS,True,11,102
ENSG00000005483.20,chr7,105090008,105090583,PAS,True,33,102
ENSG00000106244.12,chr7,99408535,99408714,TSS,True,108,551
ENSG00000088930.7,chr20,21303273,21303473,TSS,False,31,108
ENSG00000088930.7,chr20,21389272,21389827,PAS,False,53,104
ENSG00000088832.16,chr20,1392961,1393143,TSS,True,61,146
ENSG00000118705.16,chr20,37178397,37179369,TSS,True,30,276
ENSG00000101473.16,chr20,45848675,45857187,ES,False,21,120
ENSG00000101473.16,chr20,45841720,45841956,PAS,True,19,142
ENSG00000000419.12,chr20,50940933,50942030,ES,False,105,118
ENSG00000000419.12,chr20,50958362,50958550,TSS,True,21,139
ENSG00000125977.6,chr20,34088301,34089905,PAS,False,126,919
ENSG00000214078.12,chr20,35664759,35664949,TSS,True,77,132
ENSG00000214078.12,chr20,35664801,35664937,TSS,True,87,132
ENSG00000089063.14,chr20,5112960,5113087,TSS,True,46,395
ENSG00000101266.18,chr20,543671,543818,TSS,True,101,190
ENSG00000101363.12,chr20,37289686,37298762,ES,True,90,127
ENSG00000101363.12,chr20,37289686,37301207,ES,False,119,244
ENSG00000101363.12,chr20,37289638,37289686,TSS,True,32,281
ENSG00000101363.12,chr20,37316307,37317260,PAS,True,60,281
ENSG00000101363.12,chr20,37301207,37301301,PAS,True,224,281
ENSG00000125991.19,chr20,35542014,35542185,TSS,True,118,751
ENSG00000125991.19,chr20,35542420,35542600,TSS,True,671,751
ENSG00000125870.10,chr20,16730064,16731667,5AS,False,238,470
ENSG00000125870.10,chr20,16729995,16730064,TSS,True,251,489
ENSG00000125870.10,chr20,16729985,16730164,TSS,True,264,489
ENSG00000125870.10,chr20,16740845,16741773,PAS,True,51,488
ENSG00000125870.10,chr20,16737260,16738036,PAS,True,436,487
ENSG00000131051.22,chr20,35709256,35713018,3AS,False,51,108
ENSG00000131051.22,chr20,35739017,35740823,ES,False,187,289
ENSG00000131051.22,chr20,35703606,35704581,PAS,True,216,332
ENSG00000131051.22,chr20,35738967,35739017,PAS,True,113,306
ENSG00000131051.22,chr20,35741940,35742312,TSS,True,50,339
ENSG00000101361.16,chr20,2652183,2652663,TSS,True,55,146
ENSG00000101361.16,chr20,2654698,2655512,TSS,True,123,145
ENSG00000101464.10,chr20,34676955,34677202,TSS,True,25,123
ENSG00000101464.10,chr20,34581547,34581609,TSS,True,98,119
ENSG00000101365.20,chr20,2658522,2658758,IR,False,46,318
ENSG00000101365.20,chr20,2658522,2659524,ES,False,59,124
ENSG00000101365.20,chr20,2658522,2659524,3AS,False,59,308
ENSG00000101365.20,chr20,2658393,2658837,PAS,True,126,376
ENSG00000101365.20,chr20,2658392,2658522,PAS,False,273,398
ENSG00000101365.20,chr20,2664152,2664219,TSS,True,56,398
ENSG00000101367.8,chr20,32819893,32820028,TSS,False,44,301
ENSG00000125821.12,chr20,18587917,18588115,TSS,True,55,114
ENSG00000232388.4,chr20,18567596,18569238,3AS,True,470,632
ENSG00000232388.4,chr20,18569238,18569560,PAS,False,162,633
ENSG00000232388.4,chr20,18569235,18569560,PAS,True,472,633
ENSG00000087460.24,chr20,58895684,58903530,ES,False,77,174
ENSG00000087460.24,chr20,58895684,58903530,3AS,False,77,197
ENSG00000087460.24,chr20,58839682,58840886,TSS,True,221,392
ENSG00000087460.24,chr20,58841572,58841875,TSS,True,346,392
ENSG00000166913.12,chr20,44885672,44885886,TSS,True,155,396
ENSG00000166913.12,chr20,44901225,44901833,TSS,True,314,396
ENSG00000101150.17,chr20,63865205,63865384,TSS,True,54,121
ENSG00000125534.9,chr20,63520740,63520894,TSS,True,43,106
ENSG00000242372.7,chr20,35280118,35284175,ES,False,51,329
ENSG00000242372.7,chr20,35284725,35285780,TSS,True,119,370
ENSG00000242372.7,chr20,35284380,35284734,TSS,True,281,370
ENSG00000198171.12,chr20,3204536,3204692,TSS,False,17,123
ENSG00000100979.14,chr20,45912078,45912208,TSS,True,30,256
ENSG00000125877.12,chr20,3209617,3213984,ES,False,29,242
ENSG00000125877.12,chr20,3209463,3209617,TSS,True,29,272
ENSG00000125995.15,chr20,35699451,35699632,5AS,False,284,1049
ENSG00000125995.15,chr20,35699387,35699451,TSS,False,907,1191
ENSG00000125995.15,chr20,35699383,35699456,TSS,True,426,1191
ENSG00000125995.15,chr20,35699630,35699763,TSS,True,1058,1191
ENSG00000132792.18,chr20,37694012,37694152,TSS,True,21,128
ENSG00000125871.13,chr20,17968896,17969141,TSS,True,69,126
ENSG00000087586.17,chr20,56388202,56392167,5AS,False,65,142
ENSG00000087586.17,chr20,56391942,56392215,TSS,True,169,202
ENSG00000087586.17,chr20,56392153,56392250,TSS,True,159,202
ENSG00000087586.17,chr20,56392167,56392427,TSS,True,108,202
ENSG00000101474.11,chr20,24964022,24969525,ES,True,15,113
ENSG00000101443.17,chr20,45469691,45469860,TSS,True,47,318
ENSG00000177410.12,chr20,49279208,49289044,ES,True,88,460
ENSG00000177410.12,chr20,49280570,49289044,ES,True,170,380
ENSG00000177410.12,chr20,49278601,49278716,TSS,True,58,495
ENSG00000101444.12,chr20,34280650,34281026,IR,True,40,338
ENSG00000101444.12,chr20,34280263,34281165,PAS,True,45,343
ENSG00000101444.12,chr20,34280264,34280650,PAS,True,318,360
ENSG00000101444.12,chr20,34303242,34303390,TSS,True,166,360
ENSG00000101444.12,chr20,34290730,34290910,TSS,True,250,359
ENSG00000132646.10,chr20,5119577,5120011,TSS,True,37,246
ENSG00000101019.21,chr20,35411939,35412044,TSS,True,29,101
ENSG00000089006.16,chr20,17957037,17968699,ES,False,42,303
ENSG00000089006.16,chr20,17968374,17968838,TSS,True,342,386
ENSG00000089006.16,chr20,17968699,17968940,TSS,True,65,386
ENSG00000244687.11,chr20,50113106,50113174,TSS,True,28,267
ENSG00000025293.16,chr20,35913248,35913338,PAS,True,96,170
ENSG00000025293.16,chr20,35774487,35775055,PAS,False,115,166
ENSG00000025293.16,chr20,35823257,35823477,PAS,True,143,168
ENSG00000101294.17,chr20,31514410,31514734,TSS,True,29,237
ENSG00000101017.13,chr20,46118248,46118394,TSS,True,18,112
ENSG00000101457.12,chr20,45791934,45792109,TSS,True,28,111
ENSG00000101457.12,chr20,45795383,45795443,TSS,True,87,111
ENSG00000125863.19,chr20,10401610,10405687,PAS,True,386,434
ENSG00000125863.19,chr20,10413531,10413931,PAS,True,50,433
