gene,chr,start,end,splice_type,novel,WTC11_ENCFF866EVJ_in_cov,WTC11_ENCFF866EVJ_total_cov
ENSG00000178449.8,chr12,50111370,50112301,TSS,False,38,246
ENSG00000178449.8,chr12,50112191,50112497,TSS,True,213,246
ENSG00000089053.12,chr12,121328458,121330582,3AS,False,39,155
ENSG00000204954.9,chr12,103951630,103956630,ES,False,59,102
ENSG00000204954.9,chr12,103957068,103957213,TSS,True,52,110
ENSG00000204954.9,chr12,103956630,103957467,TSS,True,68,110
ENSG00000139546.10,chr12,53501461,53503026,ES,False,17,145
ENSG00000139546.10,chr12,53503129,53503729,3AS,False,20,149
ENSG00000139546.10,chr12,53504815,53505648,ES,False,41,167
ENSG00000132341.11,chr12,130872126,130872835,3AS,False,112,146
ENSG00000132341.11,chr12,130872017,130872126,TSS,True,1113,9692
ENSG00000139372.14,chr12,103966060,103976917,ES,False,76,108
ENSG00000139372.14,chr12,103965802,103966060,TSS,True,20,134
ENSG00000139372.14,chr12,103986947,103989658,PAS,False,21,119
ENSG00000139372.14,chr12,103979830,103979946,PAS,True,103,117
ENSG00000135506.15,chr12,57715970,57716091,3AS,False,74,100
ENSG00000135506.15,chr12,57718376,57718992,5AS,False,18,123
ENSG00000135506.15,chr12,57719182,57720405,ES,False,97,125
ENSG00000135506.15,chr12,57693960,57694323,TSS,True,24,128
ENSG00000139318.7,chr12,89349561,89351639,ES,False,17,110
ENSG00000139318.7,chr12,89351639,89352501,TSS,True,30,139
ENSG00000076248.10,chr12,109097531,109097811,TSS,True,80,231
ENSG00000076248.10,chr12,109098146,109098638,TSS,True,179,231
ENSG00000062485.18,chr12,56300159,56300392,TSS,True,25,138
ENSG00000134285.10,chr12,48921958,48922201,PAS,True,37,154
ENSG00000134285.10,chr12,48925299,48925547,TSS,True,42,154
ENSG00000134285.10,chr12,48924773,48924977,TSS,False,114,145
ENSG00000008394.12,chr12,16347710,16363794,ME,True,56,100
ENSG00000127314.17,chr12,68611043,68648698,5AS,False,158,220
ENSG00000127314.17,chr12,68610571,68611043,TSS,True,133,293
ENSG00000127314.17,chr12,68610868,68611052,TSS,True,228,293
ENSG00000127314.17,chr12,68648696,68648781,TSS,True,249,293
ENSG00000184047.17,chr12,122218397,122225964,ME,False,38,250
ENSG00000123395.14,chr12,52070071,52070353,5AS,False,61,412
ENSG00000123395.14,chr12,52069987,52070071,TSS,True,397,458
ENSG00000123395.14,chr12,52069975,52070242,TSS,True,109,458
ENSG00000183283.15,chr12,51238812,51238920,TSS,False,24,178
ENSG00000183283.15,chr12,51242329,51243931,PAS,True,37,170
ENSG00000183283.15,chr12,51246060,51247481,PAS,False,153,171
ENSG00000257727.5,chr12,56306277,56310595,PAS,True,142,890
ENSG00000257727.5,chr12,56313611,56314966,PAS,True,760,880
ENSG00000139719.10,chr12,122229562,122232427,PAS,True,29,133
ENSG00000139719.10,chr12,122266306,122266495,TSS,True,16,135
ENSG00000170473.16,chr12,55927724,55927927,TSS,True,67,226
ENSG00000170473.16,chr12,55927075,55927127,TSS,True,184,226
ENSG00000150991.14,chr12,124914586,124914848,TSS,False,86,816
ENSG00000087502.17,chr12,29381114,29381227,TSS,False,64,230
ENSG00000003056.7,chr12,8949487,8949968,TSS,True,71,301
ENSG00000003056.7,chr12,8945417,8945586,TSS,True,250,301
ENSG00000111231.8,chr12,110468155,110468359,TSS,True,40,371
ENSG00000111371.15,chr12,46183054,46189071,PAS,True,19,133
ENSG00000111371.15,chr12,46268525,46269447,TSS,True,115,145
ENSG00000111371.15,chr12,46268864,46269414,TSS,True,94,145
ENSG00000111371.15,chr12,46197918,46197980,TSS,False,123,137
ENSG00000134283.17,chr12,42326229,42335882,ES,False,303,355
ENSG00000134283.17,chr12,42335974,42355160,ES,False,150,361
ENSG00000134283.17,chr12,42375074,42387455,ES,False,261,335
ENSG00000136003.15,chr12,108562736,108564278,ES,False,154,172
ENSG00000134287.9,chr12,48957309,48957527,TSS,True,43,213
ENSG00000111605.17,chr12,69260197,69262372,3AS,True,133,179
ENSG00000111605.17,chr12,69239539,69239706,TSS,True,31,203
ENSG00000135441.7,chr12,55716044,55716196,TSS,True,76,365
ENSG00000135441.7,chr12,55716469,55716717,TSS,True,297,365
ENSG00000111639.7,chr12,6492972,6493716,5AS,False,81,214
ENSG00000111639.7,chr12,6493057,6493262,TSS,True,237,841
ENSG00000111639.7,chr12,6493458,6493799,TSS,False,715,841
ENSG00000111596.12,chr12,70242806,70243480,TSS,True,36,243
ENSG00000120833.13,chr12,93572521,93573036,TSS,True,98,145
ENSG00000120833.13,chr12,93571679,93571914,TSS,False,63,145
ENSG00000187109.13,chr12,76047718,76048392,IR,False,436,608
ENSG00000187109.13,chr12,76047718,76048420,5AS,False,201,629
ENSG00000187109.13,chr12,76047718,76048420,IR,False,201,373
ENSG00000187109.13,chr12,76044892,76048464,PAS,True,837,1010
ENSG00000187109.13,chr12,76044744,76047718,PAS,True,381,1018
ENSG00000187109.13,chr12,76046179,76049785,PAS,True,847,996
ENSG00000187109.13,chr12,76084566,76084782,TSS,True,147,1036
ENSG00000229117.8,chr12,56116659,56116774,IR,False,468,816
ENSG00000229117.8,chr12,56116799,56117188,5AS,False,661,796
ENSG00000229117.8,chr12,56116829,56117188,5AS,False,26,144
ENSG00000229117.8,chr12,56116863,56117188,5AS,True,96,118
ENSG00000229117.8,chr12,56116863,56117188,IR,True,96,125
ENSG00000229117.8,chr12,56116425,56116659,TSS,True,422,896
ENSG00000229117.8,chr12,56116632,56116799,TSS,False,559,896
ENSG00000123349.13,chr12,53295639,53297849,ES,False,103,891
ENSG00000170515.13,chr12,56111475,56111529,PAS,False,860,1010
ENSG00000170515.13,chr12,56112822,56114677,PAS,True,160,1014
ENSG00000166598.14,chr12,103930362,103930564,TSS,True,356,2487
ENSG00000166598.14,chr12,103947632,103948555,PAS,True,312,2477
ENSG00000166598.14,chr12,103938339,103938459,PAS,True,1941,2177
ENSG00000084463.7,chr12,14803351,14803504,TSS,True,28,267
ENSG00000170633.16,chr12,121400218,121416158,ES,False,246,276
ENSG00000170633.16,chr12,121400077,121400218,TSS,True,66,358
ENSG00000170633.16,chr12,121420575,121420778,TSS,True,312,352
ENSG00000185664.14,chr12,55957059,55957185,IR,False,36,148
ENSG00000135404.11,chr12,55727150,55728975,TSS,True,3068,3437
ENSG00000135404.11,chr12,55728952,55729106,TSS,False,709,3438
ENSG00000196465.10,chr12,56152631,56153872,3AS,False,259,294
ENSG00000196465.10,chr12,56152573,56152631,TSS,True,90,390
ENSG00000094914.12,chr12,53320692,53321470,5AS,False,41,218
ENSG00000094914.12,chr12,53321342,53321624,TSS,True,59,232
ENSG00000094914.12,chr12,53321470,53321635,TSS,True,191,232
ENSG00000004478.7,chr12,2798728,2798826,TSS,False,98,369
ENSG00000004478.7,chr12,2797726,2799244,TSS,True,305,369
ENSG00000037897.16,chr12,57769678,57771093,ES,False,14,124
ENSG00000037897.16,chr12,57771973,57772582,TSS,True,46,174
ENSG00000037897.16,chr12,57769302,57769405,TSS,True,130,174
ENSG00000205352.10,chr12,53441792,53442694,5AS,False,600,702
ENSG00000205352.10,chr12,53441698,53441800,TSS,False,621,718
ENSG00000205352.10,chr12,53441712,53441792,TSS,False,112,718
ENSG00000175183.9,chr12,76866261,76878962,5AS,False,66,485
ENSG00000175183.9,chr12,76878937,76879019,TSS,True,147,567
ENSG00000175183.9,chr12,76878962,76879019,TSS,True,500,567
ENSG00000197111.15,chr12,53461143,53462492,3AS,False,404,650
ENSG00000197111.15,chr12,53462567,53467220,ME,False,261,304
ENSG00000197111.15,chr12,53462567,53465931,ES,False,261,559
ENSG00000197111.15,chr12,53464852,53467220,ES,False,45,357
ENSG00000197111.15,chr12,53467293,53468776,ES,False,274,580
ENSG00000197111.15,chr12,53467843,53468779,3AS,False,67,373
ENSG00000197111.15,chr12,53455882,53456001,TSS,True,392,799
ENSG00000197111.15,chr12,53455458,53455493,TSS,True,693,799
ENSG00000123297.17,chr12,57782746,57782858,TSS,False,53,344
ENSG00000111011.17,chr12,122508447,122511108,3AS,False,154,321
ENSG00000111011.17,chr12,122526847,122527009,TSS,True,92,340
ENSG00000111011.17,chr12,122517226,122517432,TSS,True,301,339
ENSG00000111652.9,chr12,6724152,6724613,5AS,False,16,116
ENSG00000111652.9,chr12,6724179,6724613,5AS,False,72,102
ENSG00000111652.9,chr12,6724818,6728222,ES,False,19,147
ENSG00000111652.9,chr12,6724014,6724179,TSS,True,79,154
ENSG00000111652.9,chr12,6723952,6724152,TSS,True,138,154
ENSG00000111652.9,chr12,6724099,6724250,TSS,True,126,154
ENSG00000111652.9,chr12,6724046,6724818,TSS,True,129,154
ENSG00000213782.7,chr12,12813342,12813454,TSS,True,51,265
ENSG00000198056.13,chr12,56730356,56731734,PAS,True,24,199
ENSG00000075415.12,chr12,98593740,98593978,IR,False,130,336
ENSG00000075415.12,chr12,98593626,98593740,TSS,True,301,2813
ENSG00000111581.9,chr12,68686883,68687073,TSS,True,38,147
ENSG00000111581.9,chr12,68742354,68743974,PAS,True,31,144
ENSG00000111581.9,chr12,68713729,68715495,PAS,True,89,113
ENSG00000111716.12,chr12,21657750,21657845,TSS,False,1631,8800
ENSG00000139637.13,chr12,53299694,53299953,TSS,True,21,180
ENSG00000135486.17,chr12,54280692,54280822,TSS,True,4971,14737
ENSG00000135486.17,chr12,54282571,54282665,TSS,True,13162,14728
ENSG00000135486.17,chr12,54282798,54282874,TSS,True,12183,14728
ENSG00000059804.15,chr12,7936019,7936187,TSS,True,95,288
ENSG00000059804.15,chr12,7925843,7925881,TSS,True,234,280
ENSG00000198015.12,chr12,93467554,93469191,3AS,False,242,381
ENSG00000005175.9,chr12,47661937,47663590,PAS,True,37,158
ENSG00000005175.9,chr12,47698827,47700164,PAS,False,134,157
ENSG00000094916.15,chr12,54234257,54241905,PAS,True,46,241
ENSG00000094916.15,chr12,54271849,54274341,PAS,False,120,135
ENSG00000094916.15,chr12,54271858,54274309,PAS,True,114,135
ENSG00000094916.15,chr12,54280007,54280154,TSS,True,110,245
ENSG00000094916.15,chr12,54259508,54259611,TSS,False,139,208
ENSG00000111247.14,chr12,4543904,4546308,ES,False,129,159
ENSG00000089248.6,chr12,112013385,112013609,TSS,True,161,1292
ENSG00000139620.12,chr12,48655060,48660467,5AS,False,17,136
ENSG00000139620.12,chr12,48660619,48667692,ES,False,108,135
ENSG00000139620.12,chr12,48671962,48679654,ES,False,20,137
ENSG00000139620.12,chr12,48681641,48682186,ES,False,96,121
ENSG00000139620.12,chr12,48682186,48682259,TSS,True,18,146
ENSG00000060982.14,chr12,24878649,24894274,ES,False,15,117
ENSG00000060982.14,chr12,24811362,24818049,PAS,True,37,126
ENSG00000060982.14,chr12,24948926,24949484,TSS,True,31,145
ENSG00000123353.9,chr12,55818030,55818112,TSS,True,16,132
ENSG00000123268.8,chr12,50764059,50764307,TSS,True,19,142
ENSG00000234608.7,chr12,111840003,111840332,IR,False,26,100
ENSG00000234608.7,chr12,111839767,111840003,PAS,False,74,128
ENSG00000234608.7,chr12,111839767,111840477,PAS,True,56,128
ENSG00000166986.14,chr12,57487988,57488199,TSS,True,54,202
ENSG00000139146.13,chr12,31298224,31326023,ES,True,179,235
ENSG00000139146.13,chr12,31326023,31326200,TSS,True,40,275
ENSG00000111144.9,chr12,96003064,96006313,ES,False,105,524
ENSG00000181929.12,chr12,49018731,49018829,TSS,True,37,239
ENSG00000139168.7,chr12,42312765,42313198,PAS,True,31,120
ENSG00000139168.7,chr12,42313896,42313986,PAS,True,88,118
ENSG00000176485.11,chr11,63614068,63614384,IR,True,123,447
ENSG00000176485.11,chr11,63613999,63614447,TSS,True,149,481
ENSG00000176485.11,chr11,63614384,63614559,TSS,False,357,481
ENSG00000173933.20,chr11,66640123,66646026,ES,False,213,1036
ENSG00000173933.20,chr11,66638657,66638752,TSS,True,278,1202
ENSG00000110200.8,chr11,72111281,72111411,3AS,False,97,346
ENSG00000110200.8,chr11,72111286,72111441,5AS,False,38,287
ENSG00000110200.8,chr11,72111286,72112649,ES,False,31,290
ENSG00000110200.8,chr11,72112649,72112788,TSS,True,49,438
ENSG00000214063.10,chr11,842831,842915,TSS,True,50,111
ENSG00000118363.11,chr11,74949250,74949399,TSS,True,36,118
ENSG00000132254.12,chr11,6480423,6481230,3AS,False,83,187
ENSG00000110717.12,chr11,68030733,68032151,5AS,True,354,395
ENSG00000110717.12,chr11,68030605,68030733,TSS,True,85,447
ENSG00000152219.4,chr11,30323202,30332865,ES,True,12,110
ENSG00000149761.8,chr11,64226427,64226634,IR,False,87,108
ENSG00000149761.8,chr11,64227132,64229246,ES,False,26,115
ENSG00000149761.8,chr11,64226258,64226427,TSS,True,35,123
ENSG00000149761.8,chr11,64226273,64227132,TSS,True,103,123
ENSG00000162191.13,chr11,62678864,62679102,TSS,True,118,545
ENSG00000162191.13,chr11,62677926,62678113,TSS,True,486,544
ENSG00000133316.15,chr11,62839428,62839506,IR,False,343,396
ENSG00000133316.15,chr11,62839506,62840399,TSS,True,82,420
ENSG00000133316.15,chr11,62839321,62839602,TSS,True,365,420
ENSG00000177600.8,chr11,810039,811596,5AS,True,94,106
ENSG00000149179.13,chr11,46936851,47052387,ES,False,24,101
ENSG00000149179.13,chr11,47161463,47162247,PAS,True,33,106
ENSG00000149179.13,chr11,47161445,47162247,PAS,True,95,106
ENSG00000109971.13,chr11,123062063,123062238,TSS,True,749,5471
ENSG00000172500.12,chr11,65885186,65885529,5AS,False,331,394
ENSG00000172500.12,chr11,65888333,65888555,TSS,True,49,398
ENSG00000076053.10,chr11,114402915,114405708,3AS,False,92,259
ENSG00000132286.11,chr11,6482289,6482839,IR,False,14,117
ENSG00000132286.11,chr11,6482044,6484679,PAS,True,15,117
ENSG00000132286.11,chr11,6482839,6483060,PAS,True,103,117
ENSG00000150779.11,chr11,112085462,112086639,ES,False,771,883
ENSG00000178105.10,chr11,108665038,108665339,TSS,True,92,141
ENSG00000178105.10,chr11,108841380,108841476,TSS,True,49,133
ENSG00000255717.6,chr11,62852436,62852655,IR,False,47,463
ENSG00000255717.6,chr11,62852839,62853074,IR,False,365,424
ENSG00000255717.6,chr11,62855466,62855864,3AS,True,337,382
ENSG00000255717.6,chr11,62851978,62852681,PAS,True,65,465
ENSG00000255717.6,chr11,62855864,62855922,TSS,False,118,504
ENSG00000177106.15,chr11,725287,725847,TSS,True,90,107
ENSG00000177106.15,chr11,725960,726170,TSS,True,62,107
ENSG00000177106.15,chr11,726280,726484,TSS,True,82,107
ENSG00000148985.19,chr11,3824364,3825019,5AS,False,34,114
ENSG00000148985.19,chr11,3808530,3808651,TSS,True,43,144
ENSG00000166002.6,chr11,93543275,93543426,TSS,True,19,108
ENSG00000137500.9,chr11,83274740,83280140,ES,False,57,216
ENSG00000137500.9,chr11,83280260,83285872,5AS,False,119,202
ENSG00000137500.9,chr11,83285552,83286398,TSS,True,166,230
ENSG00000137500.9,chr11,83285872,83286361,TSS,True,105,230
ENSG00000110619.17,chr11,3001248,3001969,5AS,False,126,186
ENSG00000110619.17,chr11,3000919,3001248,PAS,True,36,223
ENSG00000110619.17,chr11,3023897,3026797,PAS,True,182,213
ENSG00000110619.17,chr11,3057342,3057462,TSS,True,23,224
ENSG00000149257.14,chr11,75562085,75562319,TSS,False,243,442
ENSG00000162174.12,chr11,62337574,62337966,3AS,False,89,112
ENSG00000162174.12,chr11,62337437,62337574,TSS,True,22,136
ENSG00000162174.12,chr11,62392078,62393415,PAS,True,56,130
ENSG00000162174.12,chr11,62356986,62357204,PAS,True,72,125
ENSG00000168000.14,chr11,62691141,62692375,ES,False,42,330
ENSG00000168000.14,chr11,62705617,62706202,5AS,False,97,115
ENSG00000168000.14,chr11,62705617,62706258,5AS,False,14,111
ENSG00000168000.14,chr11,62706202,62706322,TSS,False,265,364
ENSG00000168000.14,chr11,62707108,62709676,TSS,True,171,364
ENSG00000129084.17,chr11,14519041,14520192,5AS,False,37,117
ENSG00000129084.17,chr11,14519041,14520296,5AS,False,963,1077
ENSG00000129084.17,chr11,14520296,14520407,TSS,False,147,1111
ENSG00000168002.11,chr11,62761904,62762541,IR,False,195,252
ENSG00000168002.11,chr11,62761904,62765181,ME,False,683,855
ENSG00000168002.11,chr11,62762866,62765181,5AS,False,218,258
ENSG00000197345.12,chr11,68898012,68900547,5AS,False,371,417
ENSG00000149547.14,chr11,125569379,125569573,TSS,True,26,113
ENSG00000149547.14,chr11,125575262,125575408,TSS,True,96,113
ENSG00000167325.14,chr11,4094691,4095031,TSS,True,33,116
ENSG00000110074.10,chr11,126269028,126269291,TSS,True,22,126
ENSG00000085063.15,chr11,33722463,33736381,ES,False,153,194
ENSG00000085063.15,chr11,33736381,33736477,TSS,True,37,231
ENSG00000085063.15,chr11,33722378,33722467,TSS,True,204,231
ENSG00000146670.9,chr11,65083932,65084180,TSS,True,47,150
ENSG00000175634.14,chr11,67428427,67428623,TSS,False,50,143
ENSG00000175634.14,chr11,67431932,67433447,TSS,False,124,143
ENSG00000110492.15,chr11,46381653,46381758,TSS,True,190,913
ENSG00000168496.3,chr11,61792650,61793028,TSS,False,41,274
ENSG00000172922.9,chr11,65720241,65720797,TSS,True,201,224
ENSG00000172922.9,chr11,65720586,65720851,TSS,True,26,224
ENSG00000166788.9,chr11,18083728,18086865,3AS,False,35,139
ENSG00000166788.9,chr11,18105906,18106125,TSS,True,40,175
ENSG00000172269.18,chr11,119101494,119101893,TSS,True,39,126
ENSG00000172269.18,chr11,119101017,119101873,TSS,True,105,126
ENSG00000167792.12,chr11,67606833,67607076,TSS,True,91,410
ENSG00000167792.12,chr11,67606938,67609635,TSS,True,350,392
ENSG00000109881.16,chr11,27337119,27339035,PAS,True,112,223
ENSG00000109881.16,chr11,27348471,27350439,PAS,True,132,215
ENSG00000167797.7,chr11,67508000,67508664,TSS,True,49,118
ENSG00000167797.7,chr11,67507591,67508636,TSS,True,91,118
ENSG00000167797.7,chr11,67507859,67508647,TSS,True,100,118
ENSG00000167770.11,chr11,63996648,63996856,IR,False,983,1137
ENSG00000187049.9,chr11,61392421,61392679,TSS,True,52,101
ENSG00000187049.9,chr11,61392411,61392665,TSS,True,57,101
ENSG00000109919.9,chr11,47634734,47638698,ES,False,73,676
ENSG00000117984.13,chr11,1763791,1763988,TSS,True,19,154
ENSG00000165526.8,chr11,126211449,126211667,TSS,True,41,199
ENSG00000087884.14,chr11,77821241,77842478,ES,False,82,114
ENSG00000087884.14,chr11,77821091,77821241,TSS,True,20,137
ENSG00000110367.12,chr11,118749889,118752097,PAS,True,61,143
ENSG00000110367.12,chr11,118753359,118754887,PAS,True,98,143
ENSG00000110367.12,chr11,118791097,118791184,TSS,True,46,155
ENSG00000110367.12,chr11,118790886,118790989,TSS,True,134,155
ENSG00000089597.17,chr11,62626859,62626936,TSS,True,81,102
ENSG00000148926.9,chr11,10306331,10307396,PAS,False,11,106
ENSG00000087365.15,chr11,66055315,66055537,3AS,False,31,203
ENSG00000087365.15,chr11,66056955,66057268,3AS,False,21,202
ENSG00000087365.15,chr11,66052324,66052517,TSS,True,86,288
ENSG00000087365.15,chr11,66068673,66069025,PAS,False,35,285
ENSG00000174851.15,chr11,66288954,66289146,TSS,True,103,156
ENSG00000166333.13,chr11,6603822,6604225,3AS,False,113,236
ENSG00000166333.13,chr11,6603724,6603822,TSS,False,53,292
ENSG00000165916.8,chr11,47426204,47426475,TSS,False,133,1212
ENSG00000174547.13,chr11,66438259,66438709,5AS,False,47,257
ENSG00000174547.13,chr11,66438631,66438848,TSS,True,91,301
ENSG00000174547.13,chr11,66438709,66438846,TSS,True,251,301
ENSG00000137513.9,chr11,78436814,78443660,ES,False,24,174
ENSG00000137513.9,chr11,78478683,78528841,ES,False,16,159
ENSG00000137513.9,chr11,78574347,78574864,TSS,True,97,178
ENSG00000137513.9,chr11,78574828,78574874,TSS,False,111,178
ENSG00000137513.9,chr11,78571334,78574864,TSS,True,155,178
ENSG00000134333.13,chr11,18394559,18394636,TSS,False,107,569
ENSG00000175334.7,chr11,66002513,66003234,5AS,False,105,1020
ENSG00000175334.7,chr11,66002483,66002570,TSS,True,171,1100
ENSG00000166012.16,chr11,93733397,93734624,3AS,False,107,132
ENSG00000166012.16,chr11,93736751,93737063,IR,False,131,150
ENSG00000166012.16,chr11,93729979,93730447,PAS,True,53,206
ENSG00000166012.16,chr11,93738154,93738499,PAS,True,157,188
ENSG00000166012.16,chr11,93741321,93741536,TSS,True,22,209
ENSG00000171204.12,chr11,85628688,85631686,ME,False,198,224
ENSG00000171204.12,chr11,85628688,85631686,ME,False,198,224
ENSG00000171204.12,chr11,85628688,85631144,ES,False,194,216
ENSG00000171204.12,chr11,85628688,85631686,ES,False,222,469
ENSG00000213593.9,chr11,57737668,57738353,ES,False,110,350
ENSG00000084207.16,chr11,67583513,67583844,TSS,True,300,2346
ENSG00000172893.15,chr11,71448289,71448424,TSS,True,26,165
ENSG00000168003.16,chr11,62856381,62871576,ES,False,73,149
ENSG00000168003.16,chr11,62871669,62881018,ES,False,94,151
ENSG00000168003.16,chr11,62855997,62856381,TSS,True,110,273
ENSG00000168003.16,chr11,62879988,62881447,TSS,True,176,273
ENSG00000151500.14,chr11,134248484,134249166,ES,False,205,425
ENSG00000151500.14,chr11,134252916,134253226,IR,False,240,375
ENSG00000151500.14,chr11,134252916,134253298,5AS,False,62,305
ENSG00000151500.14,chr11,134252916,134253298,IR,False,62,197
ENSG00000151500.14,chr11,134252839,134253395,TSS,True,314,448
ENSG00000151500.14,chr11,134253226,134253364,TSS,True,208,448
ENSG00000151500.14,chr11,134253298,134253412,TSS,True,386,448
ENSG00000129083.12,chr11,14499706,14499866,TSS,True,75,136
ENSG00000129083.12,chr11,14499741,14499878,TSS,True,119,136
ENSG00000129083.12,chr11,14461185,14462622,TSS,True,117,133
ENSG00000126432.13,chr11,64318386,64320864,ME,True,55,138
