gene,chr,start,end,splice_type,novel,K562_ENCFF661OEY_in_cov,K562_ENCFF661OEY_total_cov
ENSG00000123415.15,chr12,54183655,54183963,TSS,True,90,102
ENSG00000257727.5,chr12,56306277,56310595,PAS,True,39,111
ENSG00000257727.5,chr12,56315820,56316149,TSS,True,33,113
ENSG00000183955.12,chr12,123384208,123390629,ES,False,41,102
ENSG00000183955.12,chr12,123383953,123384208,TSS,True,614,716
ENSG00000183955.12,chr12,123388882,123389182,TSS,False,643,716
ENSG00000183955.12,chr12,123388922,123389554,TSS,True,531,716
ENSG00000183955.12,chr12,123390128,123390786,TSS,True,602,697
ENSG00000183955.12,chr12,123395076,123395266,TSS,True,601,686
ENSG00000183955.12,chr12,123407492,123409357,PAS,True,72,573
ENSG00000073614.12,chr12,310884,310949,TSS,True,81,179
ENSG00000073614.12,chr12,388926,389635,TSS,True,132,180
ENSG00000139719.10,chr12,122266306,122266495,TSS,True,56,255
ENSG00000061936.9,chr12,131756644,131766117,ES,False,24,167
ENSG00000061936.9,chr12,131710817,131711447,TSS,True,165,193
ENSG00000061936.9,chr12,131753180,131753363,TSS,False,125,183
ENSG00000061936.9,chr12,131753442,131754499,TSS,True,162,183
ENSG00000061936.9,chr12,131756471,131756644,TSS,True,128,183
ENSG00000061936.9,chr12,131799422,131799738,PAS,True,84,187
ENSG00000061936.9,chr12,131778064,131778201,PAS,True,116,186
ENSG00000111196.9,chr12,10613438,10613603,TSS,True,12,117
ENSG00000150991.14,chr12,124914586,124914848,TSS,False,491,955
ENSG00000058272.18,chr12,79805768,79807225,ES,False,93,165
ENSG00000058272.18,chr12,79797240,79797395,PAS,True,22,198
ENSG00000058272.18,chr12,79934694,79935197,TSS,True,30,209
ENSG00000003056.7,chr12,8949487,8949968,TSS,True,76,417
ENSG00000111371.15,chr12,46268525,46269447,TSS,True,204,275
ENSG00000111371.15,chr12,46268864,46269414,TSS,True,237,275
ENSG00000110851.11,chr12,107760956,107761274,TSS,True,57,104
ENSG00000134283.17,chr12,42325947,42326229,TSS,True,41,114
ENSG00000134283.17,chr12,42446591,42448621,PAS,True,83,107
ENSG00000185163.9,chr12,132141606,132141849,IR,False,185,206
ENSG00000185163.9,chr12,132143992,132144392,TSS,False,86,262
ENSG00000111445.13,chr12,118016647,118016892,TSS,True,67,205
ENSG00000176915.14,chr12,132725502,132727443,PAS,True,47,159
ENSG00000176915.14,chr12,132731174,132734071,PAS,True,118,132
ENSG00000176915.14,chr12,132754284,132755133,PAS,True,85,101
ENSG00000176915.14,chr12,132729678,132730023,TSS,True,125,145
ENSG00000176915.14,chr12,132761617,132762122,TSS,False,90,189
ENSG00000110911.15,chr12,50979085,50981803,PAS,True,85,110
ENSG00000110911.15,chr12,50985989,50988435,PAS,True,32,105
ENSG00000110911.15,chr12,51026314,51026417,TSS,True,59,112
ENSG00000110911.15,chr12,51026309,51026457,TSS,True,77,112
ENSG00000136003.15,chr12,108562736,108564278,ES,False,88,101
ENSG00000136003.15,chr12,108562736,108564278,IR,False,88,110
ENSG00000136003.15,chr12,108562554,108562736,TSS,True,38,139
ENSG00000136003.15,chr12,108562595,108564392,TSS,True,117,139
ENSG00000022840.15,chr12,120563070,120563346,3AS,False,667,756
ENSG00000022840.15,chr12,120534343,120534968,TSS,True,215,857
ENSG00000123405.13,chr12,54300800,54301098,TSS,True,274,369
ENSG00000123405.13,chr12,54295134,54295163,TSS,True,254,367
ENSG00000110917.7,chr12,120687124,120687531,TSS,True,315,443
ENSG00000134287.9,chr12,48957309,48957527,TSS,True,79,102
ENSG00000111605.17,chr12,69260197,69262372,3AS,True,297,378
ENSG00000111605.17,chr12,69239539,69239706,TSS,True,131,411
ENSG00000111605.17,chr12,69257819,69257905,TSS,True,359,404
ENSG00000111605.17,chr12,69257170,69259094,TSS,True,350,404
ENSG00000123416.15,chr12,49131297,49131398,TSS,False,1986,2593
ENSG00000064102.14,chr12,26937795,26938692,TSS,True,25,232
ENSG00000111639.7,chr12,6493057,6493262,TSS,True,24,144
ENSG00000161813.21,chr12,50400824,50401028,TSS,True,194,269
ENSG00000161813.21,chr12,50474108,50474167,TSS,True,197,237
ENSG00000161813.21,chr12,50475525,50480025,PAS,True,34,142
ENSG00000111596.12,chr12,70278274,70310894,ES,False,133,149
ENSG00000111596.12,chr12,70242806,70243480,TSS,True,33,174
ENSG00000120833.13,chr12,93570339,93571216,TSS,False,129,175
ENSG00000120833.13,chr12,93572521,93573036,TSS,True,145,175
ENSG00000187109.13,chr12,76047718,76048392,IR,False,150,261
ENSG00000187109.13,chr12,76047718,76048420,5AS,False,67,165
ENSG00000187109.13,chr12,76047718,76048420,IR,False,67,178
ENSG00000187109.13,chr12,76044892,76048464,PAS,True,238,348
ENSG00000187109.13,chr12,76044744,76047718,PAS,True,213,430
ENSG00000187109.13,chr12,76046179,76049785,PAS,True,280,333
ENSG00000187109.13,chr12,76056099,76056161,PAS,True,273,311
ENSG00000187109.13,chr12,76084566,76084782,TSS,True,173,453
ENSG00000187109.13,chr12,76048392,76048437,TSS,True,300,352
ENSG00000059758.7,chr12,96280279,96280807,IR,True,72,106
ENSG00000059758.7,chr12,96278246,96280885,PAS,True,74,108
ENSG00000059758.7,chr12,96278226,96280279,PAS,False,36,108
ENSG00000059758.7,chr12,96399985,96400590,TSS,True,18,111
ENSG00000229117.8,chr12,56116425,56116659,TSS,True,389,2642
ENSG00000185480.11,chr12,102195950,102201497,PAS,True,21,107
ENSG00000183735.9,chr12,64451426,64452187,TSS,False,31,189
ENSG00000123349.13,chr12,53295639,53297849,ES,False,42,289
ENSG00000170515.13,chr12,56104303,56104825,TSS,True,466,1607
ENSG00000170515.13,chr12,56111475,56111529,PAS,False,1044,1232
ENSG00000170515.13,chr12,56112822,56114677,PAS,True,265,1235
ENSG00000111602.11,chr12,56418359,56420568,5AS,True,424,477
ENSG00000111602.11,chr12,56432521,56433025,3AS,False,38,244
ENSG00000111602.11,chr12,56449309,56449457,TSS,True,281,506
ENSG00000111602.11,chr12,56428548,56428653,TSS,True,429,505
ENSG00000166598.14,chr12,103930362,103930564,TSS,True,439,1544
ENSG00000166598.14,chr12,103947632,103948555,PAS,True,260,1524
ENSG00000166598.14,chr12,103938339,103938459,PAS,True,1095,1327
ENSG00000084463.7,chr12,14803351,14803504,TSS,True,66,101
ENSG00000084463.7,chr12,14801319,14803500,TSS,False,90,101
ENSG00000110931.18,chr12,121296637,121296776,TSS,True,75,113
ENSG00000110931.18,chr12,121274055,121274588,TSS,True,90,112
ENSG00000170633.16,chr12,121400077,121400218,TSS,True,31,118
ENSG00000135404.11,chr12,55728952,55729106,TSS,False,44,227
ENSG00000089154.10,chr12,120142506,120142704,TSS,True,288,375
ENSG00000170855.3,chr12,120446225,120446384,TSS,False,122,187
ENSG00000111666.10,chr12,101726404,101728900,5AS,True,509,583
ENSG00000159335.15,chr12,6766149,6766750,TSS,True,210,298
ENSG00000159335.15,chr12,6769693,6769999,TSS,True,237,278
ENSG00000159335.15,chr12,6770391,6770952,PAS,True,24,157
ENSG00000159335.15,chr12,6769920,6769999,PAS,True,87,104
ENSG00000166226.12,chr12,69585422,69585524,TSS,True,148,1295
ENSG00000139722.6,chr12,122895951,122896140,TSS,True,132,171
ENSG00000094914.12,chr12,53321342,53321624,TSS,True,91,124
ENSG00000094914.12,chr12,53309600,53310633,TSS,True,93,123
ENSG00000111361.12,chr12,123633544,123633710,TSS,True,76,610
ENSG00000004478.7,chr12,2794937,2795244,TSS,True,233,519
ENSG00000004478.7,chr12,2794996,2797871,TSS,True,405,519
ENSG00000110880.10,chr12,108731428,108731991,TSS,True,185,357
ENSG00000070961.15,chr12,89588048,89591295,PAS,True,79,117
ENSG00000070961.15,chr12,89630503,89630645,PAS,True,38,109
ENSG00000070961.15,chr12,89709218,89709634,TSS,False,68,125
ENSG00000070961.15,chr12,89708595,89709328,TSS,False,86,125
ENSG00000135148.11,chr12,112125618,112130510,5AS,False,107,135
ENSG00000135148.11,chr12,112125520,112125618,TSS,True,107,216
ENSG00000135148.11,chr12,112125537,112126149,TSS,True,189,216
ENSG00000135148.11,chr12,112148137,112148304,TSS,True,176,215
ENSG00000118971.7,chr12,4273756,4274235,TSS,False,213,355
ENSG00000111737.11,chr12,120116598,120116851,TSS,True,59,108
ENSG00000205352.10,chr12,53441792,53442694,5AS,False,206,231
ENSG00000205352.10,chr12,53441712,53441792,TSS,False,125,331
ENSG00000205352.10,chr12,53443436,53443773,TSS,True,282,327
ENSG00000177084.16,chr12,132641646,132641854,TSS,True,121,150
ENSG00000139641.12,chr12,56128093,56128709,TSS,True,306,430
ENSG00000139641.12,chr12,56138193,56138272,TSS,True,384,430
ENSG00000174437.16,chr12,110342226,110342448,TSS,True,129,155
ENSG00000174437.16,chr12,110345274,110345382,TSS,True,124,155
ENSG00000089818.17,chr12,8082202,8082383,TSS,True,49,117
ENSG00000089818.17,chr12,8092448,8093055,TSS,True,81,117
ENSG00000184992.10,chr12,124993638,124994003,TSS,False,41,140
ENSG00000111640.14,chr12,6534455,6534569,TSS,True,1495,3252
ENSG00000136051.14,chr12,105107700,105107861,TSS,True,11,104
ENSG00000136051.14,chr12,105164640,105169134,PAS,True,86,102
ENSG00000136051.14,chr12,105162748,105162809,PAS,True,61,101
ENSG00000136051.14,chr12,105166863,105169141,PAS,True,70,102
ENSG00000197111.15,chr12,53461143,53462492,3AS,False,426,670
ENSG00000197111.15,chr12,53462567,53465931,ES,False,271,649
ENSG00000197111.15,chr12,53467293,53468776,ES,False,62,615
ENSG00000197111.15,chr12,53467843,53468779,3AS,False,145,700
ENSG00000197111.15,chr12,53452104,53452376,TSS,True,461,921
ENSG00000197111.15,chr12,53459404,53461143,TSS,True,742,917
ENSG00000135090.13,chr12,118189941,118199050,5AS,True,123,146
ENSG00000135090.13,chr12,118255655,118266654,ES,False,117,131
ENSG00000135090.13,chr12,118149798,118151158,PAS,True,49,165
ENSG00000135090.13,chr12,118177202,118177329,PAS,True,132,163
ENSG00000135090.13,chr12,118372647,118372949,TSS,True,63,168
ENSG00000123297.17,chr12,57782746,57782858,TSS,False,26,112
ENSG00000111011.17,chr12,122508447,122511108,3AS,False,81,165
ENSG00000111011.17,chr12,122519029,122521384,3AS,False,148,171
ENSG00000111011.17,chr12,122503584,122505706,PAS,True,37,195
ENSG00000111011.17,chr12,122526847,122527009,TSS,True,21,196
ENSG00000175203.15,chr12,57547027,57547280,TSS,True,316,807
ENSG00000089022.13,chr12,111868861,111871084,ES,True,46,286
ENSG00000089022.13,chr12,111889000,111890039,5AS,False,184,332
ENSG00000111725.10,chr12,119667868,119668403,TSS,True,73,315
ENSG00000213782.7,chr12,12813342,12813454,TSS,True,24,125
ENSG00000135655.15,chr12,62325933,62355330,ES,False,119,446
ENSG00000135655.15,chr12,62260055,62260503,TSS,True,83,549
ENSG00000135655.15,chr12,62404192,62409721,PAS,True,64,517
ENSG00000198056.13,chr12,56730356,56731734,PAS,True,24,127
ENSG00000060237.16,chr12,752536,754324,TSS,True,68,140
ENSG00000075415.12,chr12,98593740,98593974,IR,False,433,524
ENSG00000075415.12,chr12,98593740,98593978,IR,False,14,107
ENSG00000075415.12,chr12,98593626,98593740,TSS,True,239,686
ENSG00000075415.12,chr12,98593685,98594135,TSS,True,595,686
ENSG00000175727.13,chr12,122133439,122133987,TSS,True,289,435
ENSG00000175727.13,chr12,122141690,122147347,PAS,True,23,221
ENSG00000111581.9,chr12,68734707,68734827,PAS,True,450,536
ENSG00000111581.9,chr12,68742354,68743974,PAS,True,111,537
ENSG00000111716.12,chr12,21657750,21657845,TSS,False,171,1399
ENSG00000150990.7,chr12,124988916,124989150,TSS,True,92,110
ENSG00000150990.7,chr12,124948083,124948162,TSS,True,89,102
ENSG00000059804.15,chr12,7936019,7936187,TSS,True,110,210
ENSG00000059804.15,chr12,7922820,7922908,TSS,True,184,208
ENSG00000112787.13,chr12,132582970,132585188,PAS,False,210,335
ENSG00000198015.12,chr12,93467554,93469191,3AS,False,254,392
ENSG00000198015.12,chr12,93467482,93467554,TSS,True,90,486
ENSG00000005175.9,chr12,47670345,47679703,ES,False,59,186
ENSG00000094916.15,chr12,54280007,54280154,TSS,True,88,143
ENSG00000094916.15,chr12,54259508,54259611,TSS,False,89,113
ENSG00000004700.15,chr12,21501169,21501643,TSS,True,119,162
ENSG00000004700.15,chr12,21501412,21501657,TSS,True,103,162
ENSG00000004700.15,chr12,21501462,21501664,TSS,True,128,162
ENSG00000089248.6,chr12,112013385,112013609,TSS,True,42,140
ENSG00000187778.13,chr12,49568047,49568150,TSS,True,342,431
ENSG00000187778.13,chr12,49565528,49568106,TSS,True,241,430
ENSG00000089234.15,chr12,111685710,111686017,TSS,False,49,221
ENSG00000139620.12,chr12,48655060,48660467,5AS,False,15,126
ENSG00000139620.12,chr12,48682186,48682259,TSS,True,39,131
ENSG00000139620.12,chr12,48681381,48682238,TSS,True,109,131
ENSG00000060982.14,chr12,24811362,24818049,PAS,True,33,308
ENSG00000060982.14,chr12,24948926,24949484,TSS,True,136,382
ENSG00000177192.13,chr12,131929380,131929906,5AS,False,21,118
ENSG00000177192.13,chr12,131929201,131929380,TSS,True,178,199
ENSG00000177192.13,chr12,131929171,131929796,TSS,True,138,199
ENSG00000177192.13,chr12,131929265,131930135,TSS,True,160,199
ENSG00000177192.13,chr12,131929252,131929404,TSS,True,161,199
ENSG00000177192.13,chr12,131943538,131943859,PAS,True,35,198
ENSG00000123268.8,chr12,50764059,50764307,TSS,True,29,119
ENSG00000075188.8,chr12,102120049,102120128,TSS,True,24,138
ENSG00000174243.9,chr12,48852083,48852182,TSS,True,176,292
ENSG00000174243.9,chr12,48837523,48838000,TSS,True,249,291
ENSG00000111364.15,chr12,123601897,123602256,TSS,True,28,189
ENSG00000111364.15,chr12,123619431,123619710,PAS,True,58,181
ENSG00000111364.15,chr12,123619963,123620949,PAS,True,142,184
ENSG00000111325.16,chr12,122974684,122975121,TSS,True,93,123
ENSG00000111325.16,chr12,122974757,122975383,TSS,True,51,123
ENSG00000111325.16,chr12,122979082,122980045,PAS,True,21,123
ENSG00000166986.14,chr12,57487988,57488199,TSS,True,309,1286
ENSG00000157837.15,chr12,120765070,120767393,ES,True,20,162
ENSG00000157837.15,chr12,120903844,120904375,TSS,False,67,177
ENSG00000157837.15,chr12,120768952,120769421,TSS,True,158,177
ENSG00000089094.18,chr12,121430163,121430341,IR,False,24,100
ENSG00000089094.18,chr12,121429074,121430163,PAS,True,87,114
ENSG00000089094.18,chr12,121428860,121430469,PAS,True,35,111
ENSG00000089094.18,chr12,121442156,121442652,TSS,True,99,131
ENSG00000089094.18,chr12,121467157,121467380,TSS,False,106,131
ENSG00000089094.18,chr12,121440815,121440978,TSS,True,115,131
ENSG00000139146.13,chr12,31298224,31326023,ES,True,89,158
ENSG00000139146.13,chr12,31326023,31326200,TSS,True,27,187
ENSG00000111321.10,chr12,6384085,6384454,TSS,True,151,187
ENSG00000111321.10,chr12,6385638,6386162,TSS,True,134,182
ENSG00000111321.10,chr12,6385968,6386444,TSS,True,145,182
ENSG00000139168.7,chr12,42325923,42326140,TSS,True,12,100
ENSG00000151498.11,chr11,134253500,134253709,TSS,True,17,112
ENSG00000151498.11,chr11,134264907,134267373,PAS,True,16,112
ENSG00000173933.20,chr11,66638752,66639699,5AS,False,120,152
ENSG00000173933.20,chr11,66640123,66646026,ES,False,19,154
ENSG00000173933.20,chr11,66638657,66638752,TSS,True,77,199
ENSG00000173933.20,chr11,66638683,66638893,TSS,True,167,199
ENSG00000173933.20,chr11,66646026,66646471,PAS,True,21,187
ENSG00000110047.17,chr11,64878060,64878679,TSS,True,162,195
ENSG00000149428.18,chr11,119045831,119046416,3AS,True,158,183
ENSG00000149428.18,chr11,119057019,119057202,TSS,False,221,270
ENSG00000110200.8,chr11,72112649,72112788,TSS,True,18,126
ENSG00000110711.9,chr11,67483024,67483257,TSS,True,17,120
ENSG00000151503.12,chr11,134150114,134153052,PAS,True,22,179
ENSG00000151503.12,chr11,134223862,134224583,TSS,True,114,180
ENSG00000151503.12,chr11,134210269,134210455,TSS,True,153,172
ENSG00000110048.11,chr11,59615302,59615802,TSS,False,82,356
ENSG00000137504.13,chr11,85662457,85663178,IR,True,32,113
ENSG00000137504.13,chr11,85662457,85663523,ES,True,118,143
ENSG00000137504.13,chr11,85662457,85663523,IR,False,118,199
ENSG00000137504.13,chr11,85663293,85663523,IR,True,23,111
ENSG00000137504.13,chr11,85663601,85663814,IR,False,94,226
ENSG00000137504.13,chr11,85659711,85662457,PAS,True,119,232
ENSG00000137504.13,chr11,85657993,85660597,PAS,False,201,232
ENSG00000137504.13,chr11,85663814,85665149,TSS,False,136,232
ENSG00000137504.13,chr11,85663523,85665129,TSS,True,186,232
ENSG00000256269.8,chr11,119088078,119088254,IR,False,261,444
ENSG00000256269.8,chr11,119084859,119085066,TSS,True,555,726
ENSG00000256269.8,chr11,119087109,119088308,TSS,True,542,725
ENSG00000256269.8,chr11,119087899,119088078,TSS,True,441,725
ENSG00000133318.13,chr11,63681446,63681778,TSS,True,159,586
ENSG00000137700.18,chr11,119029221,119030877,TSS,True,110,127
ENSG00000137700.18,chr11,119030848,119030908,TSS,False,94,127
ENSG00000132254.12,chr11,6481230,6481549,TSS,True,44,105
ENSG00000168061.14,chr11,65041221,65041866,TSS,True,44,114
ENSG00000074201.8,chr11,77637589,77637823,TSS,True,173,529
ENSG00000173113.6,chr11,64317448,64317558,TSS,True,42,300
ENSG00000110717.12,chr11,68030605,68030733,TSS,True,162,371
ENSG00000185085.2,chr11,62653169,62653294,TSS,False,151,199
ENSG00000186635.14,chr11,72714151,72714323,TSS,True,259,292
ENSG00000186635.14,chr11,72712437,72714120,TSS,True,260,292
ENSG00000186635.14,chr11,72726619,72727136,TSS,True,240,292
ENSG00000149091.15,chr11,46347364,46347820,TSS,True,187,208
ENSG00000149091.15,chr11,46375430,46375631,TSS,True,170,194
ENSG00000149091.15,chr11,46379830,46380557,PAS,True,22,198
ENSG00000014216.15,chr11,65181270,65182013,TSS,True,400,695
ENSG00000014216.15,chr11,65204679,65204867,TSS,True,598,692
ENSG00000152558.14,chr11,102452523,102453013,TSS,True,41,309
ENSG00000167996.15,chr11,61967311,61967632,TSS,True,447,3200
ENSG00000149761.8,chr11,64226258,64226427,TSS,True,58,115
ENSG00000149761.8,chr11,64226273,64227132,TSS,True,80,115
ENSG00000162191.13,chr11,62678864,62679102,TSS,True,62,329
ENSG00000085733.15,chr11,70420510,70422939,ES,False,27,138
ENSG00000085733.15,chr11,70398392,70398614,TSS,True,152,289
ENSG00000133316.15,chr11,62839506,62840399,TSS,True,46,242
ENSG00000213931.6,chr11,5269798,5269992,TSS,False,312,958
ENSG00000213931.6,chr11,5269453,5269657,TSS,True,814,958
ENSG00000177600.8,chr11,809902,810039,TSS,True,1091,1891
ENSG00000177600.8,chr11,810003,810357,TSS,True,1111,1891
ENSG00000177600.8,chr11,812759,812880,PAS,True,193,1891
ENSG00000213619.9,chr11,47579018,47579158,TSS,True,89,281
ENSG00000159063.12,chr11,78139493,78139696,TSS,True,19,158
ENSG00000126391.13,chr11,65387121,65394040,ES,True,30,120
ENSG00000126391.13,chr11,65386581,65386761,TSS,True,191,321
ENSG00000110700.6,chr11,17077618,17077715,TSS,True,403,1603
ENSG00000110700.6,chr11,17075096,17075199,TSS,True,1278,1600
ENSG00000213465.7,chr11,65013696,65014272,TSS,True,32,250
ENSG00000239306.4,chr11,66616607,66617057,TSS,True,255,334
ENSG00000239306.4,chr11,66625029,66625678,TSS,True,132,334
ENSG00000069482.6,chr11,68684124,68684732,TSS,True,62,405
ENSG00000109971.13,chr11,123062063,123062238,TSS,True,2613,10596
ENSG00000172500.12,chr11,65888333,65888555,TSS,True,19,103
ENSG00000076053.10,chr11,114402915,114405708,3AS,False,58,173
ENSG00000184743.12,chr11,63671289,63671724,TSS,True,59,212
ENSG00000149016.15,chr11,62578560,62578798,TSS,True,216,318
ENSG00000149016.15,chr11,62591403,62591585,TSS,True,183,318
ENSG00000133895.14,chr11,64809664,64810550,TSS,True,101,184
ENSG00000133895.14,chr11,64810267,64810595,TSS,True,153,185
ENSG00000166037.10,chr11,95790743,95799231,ES,False,132,161
ENSG00000166037.10,chr11,95817903,95818826,5AS,True,141,162
ENSG00000166037.10,chr11,95790461,95790743,TSS,True,19,184
ENSG00000166037.10,chr11,95831025,95832698,PAS,True,65,176
ENSG00000166037.10,chr11,95821870,95824096,PAS,True,122,171
ENSG00000149357.9,chr11,72103182,72103310,TSS,True,69,198
ENSG00000149357.9,chr11,72098288,72098418,TSS,True,174,198
ENSG00000149357.9,chr11,72099110,72099258,TSS,True,175,198
ENSG00000149182.14,chr11,47173840,47175014,3AS,False,363,414
ENSG00000149182.14,chr11,47176781,47177624,TSS,True,101,509
ENSG00000132286.11,chr11,6481466,6481555,TSS,True,41,201
ENSG00000149480.6,chr11,62601422,62601983,TSS,True,51,147
ENSG00000148943.11,chr11,27506715,27506796,TSS,True,34,334
ENSG00000150779.11,chr11,112085462,112086639,ES,False,112,149
ENSG00000150779.11,chr11,112086639,112086756,TSS,True,65,214
ENSG00000005801.17,chr11,3360565,3370974,ES,False,41,102
ENSG00000005801.17,chr11,3371703,3379037,ES,False,63,101
ENSG00000005801.17,chr11,3379037,3379241,TSS,True,34,136
ENSG00000150316.11,chr11,94973497,94973576,TSS,False,18,124
ENSG00000137713.15,chr11,111752332,111754498,ES,False,29,253
