gene,chr,start,end,splice_type,novel,heart_left_ventricle_ENCFF437SYY_in_cov,heart_left_ventricle_ENCFF437SYY_total_cov
ENSG00000123358.19,chr12,52054325,52055204,TSS,True,229,375
ENSG00000123358.19,chr12,52043710,52043911,TSS,True,225,375
ENSG00000135404.11,chr12,55728952,55729106,TSS,False,42,311
ENSG00000111666.10,chr12,101726404,101728900,5AS,True,96,112
ENSG00000110844.13,chr12,49643690,49645105,PAS,True,79,100
ENSG00000004478.7,chr12,2794937,2795244,TSS,True,36,252
ENSG00000004478.7,chr12,2794996,2797871,TSS,True,225,252
ENSG00000135148.11,chr12,112125520,112125618,TSS,True,18,104
ENSG00000118971.7,chr12,4273756,4274235,TSS,False,132,266
ENSG00000139405.15,chr12,113186021,113186682,ES,False,15,117
ENSG00000086598.10,chr12,123586939,123590341,ES,True,145,755
ENSG00000139641.12,chr12,56128093,56128709,TSS,True,39,120
ENSG00000174437.16,chr12,110342226,110342448,TSS,True,879,1305
ENSG00000174437.16,chr12,110343230,110343434,TSS,False,1140,1305
ENSG00000174437.16,chr12,110346057,110346118,TSS,True,1123,1305
ENSG00000110799.13,chr12,5976110,5976217,TSS,True,119,336
ENSG00000197111.15,chr12,53461143,53462492,3AS,False,146,225
ENSG00000197111.15,chr12,53462567,53465931,ES,False,77,192
ENSG00000197111.15,chr12,53462567,53467220,ES,False,39,237
ENSG00000197111.15,chr12,53467293,53468776,ES,False,61,207
ENSG00000197111.15,chr12,53467843,53468779,3AS,False,32,178
ENSG00000197111.15,chr12,53452104,53452376,TSS,True,51,255
ENSG00000123297.17,chr12,57796176,57797587,PAS,True,24,140
ENSG00000123297.17,chr12,57802554,57804437,PAS,True,119,141
ENSG00000111011.17,chr12,122503584,122505706,PAS,True,21,102
ENSG00000175203.15,chr12,57535845,57546027,5AS,True,733,970
ENSG00000186815.12,chr12,113221418,113221626,TSS,True,93,118
ENSG00000186815.12,chr12,113291746,113293073,TSS,False,99,114
ENSG00000111652.9,chr12,6724152,6724613,5AS,False,86,599
ENSG00000111652.9,chr12,6724179,6724613,5AS,False,410,513
ENSG00000111652.9,chr12,6724014,6724179,TSS,True,229,641
ENSG00000111652.9,chr12,6723952,6724152,TSS,True,552,641
ENSG00000111652.9,chr12,6724099,6724250,TSS,True,538,641
ENSG00000139531.12,chr12,55997339,56002211,ES,False,40,105
ENSG00000139531.12,chr12,55997256,55997339,TSS,False,27,133
ENSG00000060237.16,chr12,752536,754324,TSS,True,89,300
ENSG00000060237.16,chr12,859244,859389,PAS,False,112,213
ENSG00000060237.16,chr12,861012,861140,PAS,False,123,217
ENSG00000075415.12,chr12,98593740,98593978,IR,False,224,261
ENSG00000177169.9,chr12,131915539,131916159,TSS,False,110,133
ENSG00000177169.9,chr12,131917434,131917554,TSS,True,115,133
ENSG00000177169.9,chr12,131918973,131919384,TSS,False,117,133
ENSG00000175727.13,chr12,122133439,122133987,TSS,True,60,160
ENSG00000028203.17,chr12,95252071,95257149,ES,False,103,124
ENSG00000028203.17,chr12,95266632,95270050,3AS,False,78,145
ENSG00000135486.17,chr12,54282874,54283811,ES,False,2550,3148
ENSG00000198015.12,chr12,93467554,93469191,3AS,False,78,117
ENSG00000004700.15,chr12,21501169,21501643,TSS,True,69,111
ENSG00000004700.15,chr12,21501412,21501657,TSS,True,86,111
ENSG00000004700.15,chr12,21501462,21501664,TSS,True,83,111
ENSG00000004700.15,chr12,21501480,21501654,TSS,True,99,111
ENSG00000187778.13,chr12,49568047,49568150,TSS,True,182,480
ENSG00000187778.13,chr12,49565528,49568106,TSS,True,401,480
ENSG00000139620.12,chr12,48655060,48660467,5AS,False,24,133
ENSG00000139620.12,chr12,48682186,48682259,TSS,True,17,136
ENSG00000111325.16,chr12,122976970,122978441,3AS,False,86,102
ENSG00000111325.16,chr12,122974684,122975121,TSS,True,95,113
ENSG00000111325.16,chr12,122974757,122975383,TSS,True,23,113
ENSG00000166986.14,chr12,57487988,57488199,TSS,True,52,455
ENSG00000111684.10,chr12,7018273,7018924,TSS,True,36,248
ENSG00000012822.15,chr12,53727403,53727492,TSS,True,59,421
ENSG00000111144.9,chr12,96003064,96006313,ES,False,35,239
ENSG00000111321.10,chr12,6384085,6384454,TSS,True,39,137
ENSG00000111321.10,chr12,6385638,6386162,TSS,True,113,136
ENSG00000182326.14,chr12,7060877,7061838,3AS,False,62,220
ENSG00000181929.12,chr12,49005543,49013061,ES,False,47,184
ENSG00000181929.12,chr12,49018731,49018829,TSS,True,23,197
ENSG00000176485.11,chr11,63614068,63614384,IR,True,67,322
ENSG00000176485.11,chr11,63613999,63614447,TSS,True,80,338
ENSG00000176485.11,chr11,63614384,63614559,TSS,False,269,338
ENSG00000175582.19,chr11,73716362,73720845,ME,False,79,139
ENSG00000175582.19,chr11,73760565,73761232,TSS,True,43,180
ENSG00000166444.18,chr11,8693350,8694130,PAS,True,21,187
ENSG00000166444.18,chr11,8717740,8718049,TSS,True,116,180
ENSG00000166444.18,chr11,8729949,8731191,TSS,True,169,188
ENSG00000166444.18,chr11,8810516,8810940,TSS,True,129,188
ENSG00000166444.18,chr11,8715602,8715830,TSS,True,159,180
ENSG00000173933.20,chr11,66638752,66639699,5AS,False,119,171
ENSG00000173933.20,chr11,66638657,66638752,TSS,True,63,182
ENSG00000173933.20,chr11,66638683,66638893,TSS,True,132,182
ENSG00000149428.18,chr11,119057152,119057252,TSS,False,90,106
ENSG00000149428.18,chr11,119057019,119057202,TSS,False,63,106
ENSG00000214063.10,chr11,842831,842915,TSS,True,88,296
ENSG00000214063.10,chr11,843185,844186,TSS,True,264,296
ENSG00000160613.12,chr11,117206356,117206680,IR,True,96,108
ENSG00000160613.12,chr11,117205060,117206356,PAS,True,47,143
ENSG00000160613.12,chr11,117204963,117206798,PAS,True,107,119
ENSG00000160613.12,chr11,117232026,117232625,TSS,True,73,143
ENSG00000160613.12,chr11,117206879,117207046,TSS,True,117,133
ENSG00000133318.13,chr11,63681778,63749990,ES,False,389,458
ENSG00000137726.16,chr11,117876591,117876974,TSS,True,23,118
ENSG00000197702.12,chr11,12377495,12377783,TSS,True,73,355
ENSG00000110717.12,chr11,68032336,68032922,IR,False,228,258
ENSG00000110717.12,chr11,68030605,68030733,TSS,True,61,286
ENSG00000110717.12,chr11,68036461,68036646,PAS,True,29,276
ENSG00000186635.14,chr11,72688537,72693324,ES,False,99,114
ENSG00000186635.14,chr11,72721849,72722565,TSS,True,83,117
ENSG00000186635.14,chr11,72702904,72704855,TSS,True,88,116
ENSG00000014216.15,chr11,65181270,65182013,TSS,True,191,617
ENSG00000129170.9,chr11,19201953,19201989,TSS,True,514,3112
ENSG00000129170.9,chr11,19188135,19188295,TSS,True,2753,3112
ENSG00000149761.8,chr11,64226297,64226634,5AS,False,15,110
ENSG00000149761.8,chr11,64226427,64226634,IR,False,94,175
ENSG00000149761.8,chr11,64227132,64229246,ES,False,23,184
ENSG00000149761.8,chr11,64226258,64226427,TSS,True,100,194
ENSG00000149761.8,chr11,64226273,64227132,TSS,True,112,194
ENSG00000085733.15,chr11,70420510,70422939,ES,False,184,255
ENSG00000085733.15,chr11,70398392,70398614,TSS,True,116,370
ENSG00000085733.15,chr11,70435025,70436584,PAS,True,31,281
ENSG00000177600.8,chr11,809902,810039,TSS,True,24,126
ENSG00000177600.8,chr11,810003,810357,TSS,True,109,126
ENSG00000149179.13,chr11,47161190,47161463,IR,False,103,119
ENSG00000149179.13,chr11,47161463,47162247,PAS,True,37,138
ENSG00000149179.13,chr11,47161126,47162248,PAS,True,122,138
ENSG00000149564.11,chr11,124754340,124754640,5AS,False,202,226
ENSG00000165915.13,chr11,47415159,47415287,IR,False,243,271
ENSG00000165915.13,chr11,47408441,47408662,TSS,True,54,281
ENSG00000165915.13,chr11,47410083,47410395,TSS,True,251,281
ENSG00000165915.13,chr11,47415287,47416590,PAS,False,31,275
ENSG00000134571.10,chr11,47331716,47332071,5AS,True,19,110
ENSG00000134571.10,chr11,47331881,47332078,IR,True,15,127
ENSG00000134571.10,chr11,47339790,47341121,5AS,True,20,103
ENSG00000134571.10,chr11,47346370,47347421,3AS,True,35,107
ENSG00000134571.10,chr11,47346384,47347425,3AS,True,252,2139
ENSG00000134571.10,chr11,47346384,47347425,IR,True,252,327
ENSG00000134571.10,chr11,47352622,47352764,TSS,False,3540,4979
ENSG00000134571.10,chr11,47341137,47341486,TSS,True,4121,4846
ENSG00000133789.14,chr11,9664064,9664278,TSS,True,34,174
ENSG00000149557.13,chr11,125445742,125446111,PAS,True,63,156
ENSG00000149557.13,chr11,125487732,125489822,PAS,True,94,155
ENSG00000172500.12,chr11,65885186,65885529,5AS,False,195,223
ENSG00000076053.10,chr11,114402915,114405708,3AS,False,50,125
ENSG00000149016.15,chr11,62575044,62576244,PAS,False,19,104
ENSG00000149016.15,chr11,62578560,62578798,TSS,True,82,105
ENSG00000149016.15,chr11,62591403,62591585,TSS,True,46,105
ENSG00000109906.13,chr11,114059570,114059882,TSS,True,102,865
ENSG00000124942.13,chr11,62433540,62433891,PAS,True,356,443
ENSG00000124942.13,chr11,62529948,62534074,PAS,True,93,421
ENSG00000068976.13,chr11,64755446,64755550,TSS,True,123,148
ENSG00000068976.13,chr11,64759655,64760007,TSS,True,85,148
ENSG00000068976.13,chr11,64757778,64757914,TSS,True,126,148
ENSG00000110697.12,chr11,67493552,67493687,3AS,True,38,309
ENSG00000110697.12,chr11,67496345,67497230,3AS,False,52,228
ENSG00000110697.12,chr11,67496177,67497207,TSS,True,265,310
ENSG00000110697.12,chr11,67497230,67497652,TSS,True,245,310
ENSG00000110697.12,chr11,67499913,67500145,TSS,True,224,310
ENSG00000110619.17,chr11,3042256,3057342,ES,False,125,139
ENSG00000110619.17,chr11,3000919,3001248,PAS,True,78,165
ENSG00000110619.17,chr11,3005361,3005433,PAS,True,93,165
ENSG00000110619.17,chr11,3057342,3057462,TSS,True,24,165
ENSG00000149257.14,chr11,75562085,75562319,TSS,False,12,118
ENSG00000052841.14,chr11,43414776,43443324,ES,False,49,195
ENSG00000052841.14,chr11,43493772,43494931,PAS,True,39,219
ENSG00000129084.17,chr11,14519041,14520296,5AS,False,426,482
ENSG00000129084.17,chr11,14520296,14520407,TSS,False,79,505
ENSG00000197580.11,chr11,112193697,112199698,ES,False,45,435
ENSG00000197580.11,chr11,112175474,112175689,TSS,True,122,496
ENSG00000197580.11,chr11,112176321,112176458,TSS,True,395,496
ENSG00000197580.11,chr11,112217760,112218750,PAS,True,98,494
ENSG00000197580.11,chr11,112223932,112225901,PAS,False,412,496
ENSG00000177685.16,chr11,827031,827459,TSS,True,34,127
ENSG00000177685.16,chr11,827001,828772,TSS,True,111,127
ENSG00000166483.10,chr11,9573689,9576093,TSS,True,17,120
ENSG00000149547.14,chr11,125580204,125582345,ES,False,11,100
ENSG00000149547.14,chr11,125569379,125569573,TSS,True,16,105
ENSG00000167985.6,chr11,61445940,61449526,PAS,True,18,148
ENSG00000167985.6,chr11,61472744,61473538,PAS,True,131,148
ENSG00000167325.14,chr11,4094691,4095031,TSS,True,27,121
ENSG00000167325.14,chr11,4107433,4107535,TSS,True,100,120
ENSG00000085063.15,chr11,33722463,33736381,ES,False,594,931
ENSG00000085063.15,chr11,33736381,33736477,TSS,True,503,1434
ENSG00000085063.15,chr11,33722378,33722467,TSS,True,1219,1434
ENSG00000172977.12,chr11,65712279,65712378,IR,False,81,134
ENSG00000172977.12,chr11,65713058,65713592,ES,False,103,145
ENSG00000172977.12,chr11,65711996,65712279,TSS,True,76,157
ENSG00000172977.12,chr11,65712002,65712445,TSS,True,103,157
ENSG00000205339.9,chr11,9384579,9384847,TSS,True,12,101
ENSG00000110628.14,chr11,2902160,2902364,TSS,True,74,127
ENSG00000110628.14,chr11,2903208,2903489,TSS,True,114,127
ENSG00000110628.14,chr11,2914737,2915256,TSS,True,73,127
ENSG00000172638.12,chr11,65866299,65867079,PAS,True,53,400
ENSG00000172638.12,chr11,65866305,65866712,PAS,True,353,402
ENSG00000172638.12,chr11,65872682,65873622,TSS,True,230,402
ENSG00000172638.12,chr11,65871156,65872019,TSS,False,219,402
ENSG00000019144.18,chr11,118627360,118628650,TSS,True,92,120
ENSG00000019144.18,chr11,118644211,118645650,TSS,True,96,118
ENSG00000019144.18,chr11,118650453,118650547,TSS,True,91,114
ENSG00000048028.11,chr11,113841768,113875444,ES,False,11,100
ENSG00000048028.11,chr11,113797866,113799415,PAS,True,29,122
ENSG00000048028.11,chr11,113832098,113833557,PAS,True,94,108
ENSG00000048028.11,chr11,113875444,113875587,TSS,True,21,125
ENSG00000151348.13,chr11,44095654,44095852,TSS,True,18,170
ENSG00000084234.17,chr11,130122513,130126699,ES,False,102,382
ENSG00000084234.17,chr11,130069835,130070082,TSS,True,111,482
ENSG00000160695.14,chr11,119067758,119068010,TSS,False,44,120
ENSG00000160695.14,chr11,119072834,119073951,TSS,True,104,120
ENSG00000167797.7,chr11,67507689,67508000,IR,False,156,190
ENSG00000167797.7,chr11,67508000,67508664,TSS,True,46,203
ENSG00000167797.7,chr11,67507591,67508636,TSS,True,169,203
ENSG00000185507.20,chr11,613865,614173,ES,False,14,125
ENSG00000185507.20,chr11,614037,614475,ES,False,33,140
ENSG00000185507.20,chr11,614531,614796,3AS,False,21,172
ENSG00000185507.20,chr11,615259,615344,IR,False,117,170
ENSG00000185507.20,chr11,615912,616000,TSS,True,31,176
ENSG00000165912.15,chr11,47183065,47186348,3AS,False,33,309
ENSG00000165912.15,chr11,47186348,47187001,TSS,True,348,659
ENSG00000165912.15,chr11,47183003,47186435,TSS,True,437,659
ENSG00000109919.9,chr11,47642378,47642697,TSS,True,48,271
ENSG00000174080.10,chr11,66567983,66568602,TSS,True,145,173
ENSG00000174080.10,chr11,66568273,66568610,TSS,False,40,173
ENSG00000149743.13,chr11,64223967,64224099,IR,False,98,110
ENSG00000149743.13,chr11,64224341,64224542,IR,False,94,105
ENSG00000149743.13,chr11,64224717,64224800,IR,True,93,107
ENSG00000149743.13,chr11,64224970,64225498,IR,False,76,102
ENSG00000149743.13,chr11,64223798,64223967,PAS,False,12,110
ENSG00000149743.13,chr11,64226049,64226256,TSS,True,35,110
ENSG00000117984.13,chr11,1763791,1763988,TSS,True,579,2809
ENSG00000165526.8,chr11,126211449,126211667,TSS,True,85,524
ENSG00000166181.12,chr11,43335994,43342432,3AS,False,82,152
ENSG00000166181.12,chr11,43342427,43344530,PAS,True,117,187
ENSG00000166181.12,chr11,43342432,43344530,PAS,True,105,187
ENSG00000166181.12,chr11,43335857,43337162,PAS,True,168,187
ENSG00000170276.5,chr11,111912736,111912923,TSS,False,14,123
ENSG00000087053.18,chr11,95865676,95888155,ES,False,81,119
ENSG00000087053.18,chr11,95888261,95923874,ES,False,92,119
ENSG00000087053.18,chr11,95923874,95924172,TSS,True,14,133
ENSG00000250303.3,chr11,112290260,112290509,TSS,True,11,107
ENSG00000250303.3,chr11,112291246,112291776,PAS,True,88,105
ENSG00000250303.3,chr11,112293726,112294119,PAS,True,85,107
ENSG00000250303.3,chr11,112291319,112291777,PAS,True,39,105
ENSG00000166266.13,chr11,108098405,108098530,PAS,True,73,110
ENSG00000166266.13,chr11,108054646,108054793,PAS,False,56,109
ENSG00000087365.15,chr11,66055315,66055537,3AS,False,28,239
ENSG00000087365.15,chr11,66052324,66052517,TSS,True,37,272
ENSG00000087365.15,chr11,66068673,66069025,PAS,False,55,272
ENSG00000151376.16,chr11,86671761,86672189,TSS,True,103,325
ENSG00000151376.16,chr11,86672323,86672622,TSS,True,286,325
ENSG00000166333.13,chr11,6603822,6604225,3AS,False,1460,1947
ENSG00000150768.15,chr11,112025076,112025751,TSS,True,74,565
ENSG00000137513.9,chr11,78574347,78574864,TSS,True,25,168
ENSG00000137513.9,chr11,78574828,78574874,TSS,False,147,168
ENSG00000134333.13,chr11,18394559,18394636,TSS,False,425,2197
ENSG00000134333.13,chr11,18400477,18401010,TSS,True,1875,2196
ENSG00000110108.9,chr11,60914006,60914268,TSS,False,109,230
ENSG00000110092.3,chr11,69641087,69641511,TSS,True,69,169
ENSG00000110011.13,chr11,64230396,64230940,TSS,True,21,100
ENSG00000110011.13,chr11,64234072,64234532,PAS,True,35,100
ENSG00000135387.20,chr11,34051660,34051871,TSS,True,95,256
ENSG00000135387.20,chr11,34052073,34052636,TSS,True,180,256
ENSG00000135387.20,chr11,34099302,34102610,PAS,True,78,256
ENSG00000135387.20,chr11,34097697,34102086,PAS,True,181,256
ENSG00000133884.9,chr11,65333404,65333918,TSS,True,29,127
ENSG00000084207.16,chr11,67583513,67583844,TSS,True,24,197
ENSG00000167986.13,chr11,61332907,61333791,TSS,True,105,530
ENSG00000172663.8,chr11,67464856,67467311,ES,False,12,102
ENSG00000172893.15,chr11,71448289,71448424,TSS,True,56,221
ENSG00000172893.15,chr11,71442262,71442946,TSS,True,198,221
ENSG00000149187.18,chr11,47476956,47477296,3AS,False,108,199
ENSG00000149187.18,chr11,47489024,47552991,ES,True,108,176
ENSG00000149187.18,chr11,47465935,47468891,PAS,True,118,237
ENSG00000149187.18,chr11,47465825,47472357,PAS,True,159,204
ENSG00000149187.18,chr11,47465936,47472102,PAS,True,194,237
ENSG00000149187.18,chr11,47552991,47553175,TSS,False,84,260
ENSG00000110080.18,chr11,126406545,126406942,5AS,False,76,622
ENSG00000129083.12,chr11,14498985,14499706,5AS,False,93,107
ENSG00000129083.12,chr11,14498985,14499741,5AS,False,42,149
ENSG00000129083.12,chr11,14457501,14457883,PAS,True,49,163
ENSG00000129083.12,chr11,14469335,14469563,PAS,True,130,153
ENSG00000129083.12,chr11,14475893,14475945,PAS,True,136,152
ENSG00000129083.12,chr11,14499706,14499866,TSS,True,70,163
ENSG00000129083.12,chr11,14499741,14499878,TSS,True,121,163
ENSG00000053918.16,chr11,2461407,2461714,TSS,False,82,193
ENSG00000134802.17,chr11,57427061,57427176,TSS,True,44,108
ENSG00000182985.17,chr11,115178775,115214607,ES,False,58,302
ENSG00000182985.17,chr11,115504269,115504419,TSS,True,38,314
ENSG00000121691.5,chr11,34438670,34439079,TSS,True,72,528
ENSG00000133816.15,chr11,12110726,12162078,ES,True,26,171
ENSG00000133816.15,chr11,12138460,12162078,5AS,False,95,147
ENSG00000133816.15,chr11,12244112,12255642,ES,True,155,238
ENSG00000133816.15,chr11,12110536,12110726,TSS,True,95,266
ENSG00000023191.16,chr11,502181,504426,3AS,True,82,207
ENSG00000023191.16,chr11,502181,504823,3AS,False,230,449
ENSG00000023191.16,chr11,502181,507112,3AS,False,712,1206
ENSG00000023191.16,chr11,504996,507112,3AS,True,92,111
ENSG00000023191.16,chr11,507112,507279,TSS,True,647,1918
ENSG00000023191.16,chr11,504823,506849,TSS,True,1629,1918
ENSG00000023191.16,chr11,504426,504709,TSS,False,1710,1918
ENSG00000134910.13,chr11,125592789,125592918,TSS,True,79,364
ENSG00000197798.8,chr11,126211830,126234994,ES,False,30,195
ENSG00000197798.8,chr11,126256852,126261427,3AS,False,70,204
ENSG00000078902.15,chr11,1309465,1309673,TSS,True,48,350
ENSG00000205531.12,chr11,2945646,2951258,ES,False,763,1071
ENSG00000205531.12,chr11,2992253,2992431,TSS,True,176,1107
ENSG00000177697.18,chr11,833026,836062,ES,False,165,580
ENSG00000177697.18,chr11,832731,833026,TSS,True,140,722
ENSG00000149294.16,chr11,112961269,112961665,TSS,True,223,315
ENSG00000149294.16,chr11,113262845,113265203,PAS,True,23,158
ENSG00000050165.17,chr11,12008369,12008649,TSS,True,784,2620
ENSG00000076706.16,chr11,119310903,119311279,ES,True,32,284
ENSG00000076706.16,chr11,119317034,119317444,TSS,True,81,345
ENSG00000142089.15,chr11,320564,320898,TSS,True,11,101
ENSG00000036672.15,chr11,119372706,119374336,TSS,True,107,130
ENSG00000036672.15,chr11,119379006,119379115,TSS,False,85,133
ENSG00000184281.14,chr11,2400537,2400798,TSS,True,22,212
ENSG00000110321.16,chr11,10808704,10808980,TSS,True,297,908
ENSG00000068971.13,chr11,64926745,64926908,TSS,True,22,137
ENSG00000172732.11,chr11,65863721,65863803,IR,False,136,155
ENSG00000172732.11,chr11,65864815,65865016,IR,False,140,160
ENSG00000172732.11,chr11,65865894,65865985,IR,False,151,172
ENSG00000172732.11,chr11,65865985,65866444,PAS,True,21,172
ENSG00000172732.11,chr11,65865810,65867648,PAS,True,152,172
ENSG00000118181.10,chr11,119018281,119018345,TSS,True,102,318
ENSG00000118181.10,chr11,119017361,119018342,TSS,True,226,315
ENSG00000177666.16,chr11,819537,819905,TSS,True,67,160
ENSG00000177666.16,chr11,819065,821860,TSS,True,142,160
ENSG00000166313.18,chr11,6418984,6419177,TSS,True,191,1077
ENSG00000110435.11,chr11,34916571,34916815,TSS,True,144,940
ENSG00000142186.16,chr11,65536750,65537036,3AS,False,162,355
ENSG00000142186.16,chr11,65525031,65525264,TSS,True,96,369
ENSG00000142186.16,chr11,65531577,65531683,TSS,True,318,360
ENSG00000142186.16,chr11,65538441,65538711,PAS,True,38,369
ENSG00000174996.11,chr11,66257650,66257871,TSS,True,18,125
ENSG00000182919.14,chr11,93741728,93750345,ES,False,16,106
ENSG00000170242.17,chr11,11842224,11880176,ES,False,269,410
ENSG00000170242.17,chr11,11842224,11884466,ES,False,68,478
ENSG00000170242.17,chr11,11873859,11880176,5AS,True,119,133
ENSG00000170242.17,chr11,11956000,11959323,PAS,True,280,495
ENSG00000170242.17,chr11,11942334,11943323,PAS,True,358,493
ENSG00000170242.17,chr11,11933003,11933552,PAS,True,415,493
ENSG00000149084.12,chr11,43680603,43680987,TSS,True,40,342
ENSG00000173153.13,chr11,64305280,64305736,TSS,True,41,134
ENSG00000173153.13,chr11,64306431,64307504,TSS,True,115,134
