gene,chr,start,end,splice_type,novel,HL-60_ENCFF600MGT_in_cov,HL-60_ENCFF600MGT_total_cov
ENSG00000181090.20,chr9,137618929,137619049,TSS,True,64,217
ENSG00000181090.20,chr9,137834772,137836127,PAS,True,37,215
ENSG00000106785.14,chr9,98084352,98088005,PAS,True,38,251
ENSG00000106785.14,chr9,98118981,98119401,TSS,True,32,258
ENSG00000155827.11,chr9,101552382,101552708,PAS,True,166,348
ENSG00000155827.11,chr9,101562245,101566317,PAS,False,242,350
ENSG00000155827.11,chr9,101554693,101555787,PAS,True,296,348
ENSG00000148303.16,chr9,133348206,133348246,TSS,False,483,1651
ENSG00000148303.16,chr9,133348240,133349042,TSS,True,1181,1651
ENSG00000130714.15,chr9,131504340,131506402,ES,False,29,103
ENSG00000130714.15,chr9,131504340,131508910,ES,True,18,113
ENSG00000130714.15,chr9,131506453,131508910,ES,True,22,132
ENSG00000130714.15,chr9,131509996,131510259,5AS,False,92,127
ENSG00000130714.15,chr9,131509996,131510259,IR,False,92,131
ENSG00000130714.15,chr9,131511467,131512040,5AS,False,155,187
ENSG00000130714.15,chr9,131502884,131503073,TSS,True,22,195
ENSG00000148362.10,chr9,136992700,136992924,IR,False,17,150
ENSG00000148362.10,chr9,136992704,136992924,IR,True,15,148
ENSG00000148362.10,chr9,136992974,136993052,IR,False,34,180
ENSG00000148362.10,chr9,136992402,136993243,TSS,True,162,184
ENSG00000148362.10,chr9,136992294,136992562,TSS,True,24,184
ENSG00000169925.16,chr9,134034826,134036031,3AS,True,34,154
ENSG00000169925.16,chr9,134030304,134033705,PAS,True,33,187
ENSG00000169925.16,chr9,134040167,134040269,PAS,True,166,187
ENSG00000169925.16,chr9,134067944,134068122,TSS,False,27,197
ENSG00000159069.13,chr9,136943890,136944795,TSS,True,344,383
ENSG00000159069.13,chr9,136944593,136944762,TSS,True,47,383
ENSG00000147852.15,chr9,2621113,2622271,TSS,True,15,101
ENSG00000136878.12,chr9,129869002,129869309,IR,True,312,357
ENSG00000136878.12,chr9,129880289,129880466,3AS,True,313,372
ENSG00000136878.12,chr9,129835396,129835499,TSS,False,47,400
ENSG00000136878.12,chr9,129880378,129881842,PAS,True,347,399
ENSG00000136878.12,chr9,129880466,129881842,PAS,False,86,399
ENSG00000136930.12,chr9,124415363,124415471,TSS,True,33,152
ENSG00000136930.12,chr9,124386756,124387409,TSS,True,125,151
ENSG00000198917.12,chr9,128826152,128826383,IR,False,208,296
ENSG00000127191.17,chr9,136886418,136886541,TSS,False,64,351
ENSG00000127191.17,chr9,136896008,136898928,TSS,True,292,351
ENSG00000136891.13,chr9,100346315,100347166,5AS,False,16,140
ENSG00000167112.9,chr9,128322299,128323104,TSS,True,24,197
ENSG00000167112.9,chr9,128321598,128322441,TSS,True,175,197
ENSG00000136925.14,chr9,97633242,97633742,TSS,True,12,105
ENSG00000080608.9,chr9,2804147,2804463,PAS,True,80,246
ENSG00000080608.9,chr9,2810365,2810431,PAS,True,205,246
ENSG00000213930.11,chr9,34646786,34647088,IR,False,73,104
ENSG00000213930.11,chr9,34647567,34647656,IR,False,81,121
ENSG00000213930.11,chr9,34647705,34647831,IR,False,68,121
ENSG00000213930.11,chr9,34647961,34648114,3AS,False,96,111
ENSG00000213930.11,chr9,34647961,34648114,IR,False,96,110
ENSG00000213930.11,chr9,34648456,34648761,IR,False,52,124
ENSG00000213930.11,chr9,34648894,34648997,IR,False,53,122
ENSG00000213930.11,chr9,34649081,34649409,IR,False,53,122
ENSG00000213930.11,chr9,34646604,34646786,TSS,True,53,126
ENSG00000213930.11,chr9,34646584,34647258,TSS,True,96,126
ENSG00000213930.11,chr9,34650368,34650963,PAS,True,64,126
ENSG00000213930.11,chr9,34648333,34650583,PAS,True,87,126
ENSG00000198000.11,chr9,92319356,92321667,ES,False,166,185
ENSG00000198000.11,chr9,92324209,92325305,5AS,False,113,141
ENSG00000198000.11,chr9,92324209,92325317,5AS,False,34,176
ENSG00000198000.11,chr9,92305748,92305830,PAS,True,68,195
ENSG00000198000.11,chr9,92314937,92316138,PAS,True,138,192
ENSG00000198000.11,chr9,92325179,92325363,TSS,True,169,196
ENSG00000198000.11,chr9,92325305,92325398,TSS,True,81,196
ENSG00000198000.11,chr9,92325317,92325580,TSS,True,162,196
ENSG00000122692.8,chr9,33044724,33047391,PAS,False,29,210
ENSG00000107021.15,chr9,128788407,128791379,ES,False,16,103
ENSG00000107021.15,chr9,128787204,128787376,TSS,True,21,124
ENSG00000147905.17,chr9,37120623,37126311,5AS,False,83,140
ENSG00000147905.17,chr9,37120455,37120623,TSS,False,65,163
ENSG00000147905.17,chr9,37120450,37120627,TSS,True,132,163
ENSG00000147905.17,chr9,37120577,37120776,TSS,True,145,163
ENSG00000147905.17,chr9,37356834,37358149,PAS,True,49,161
ENSG00000147905.17,chr9,37349356,37349573,PAS,True,141,161
ENSG00000147905.17,chr9,37354709,37354810,PAS,False,135,161
ENSG00000148343.18,chr9,129068332,129069075,5AS,False,56,110
ENSG00000148343.18,chr9,129069129,129069848,IR,True,105,133
ENSG00000148343.18,chr9,129036612,129036681,TSS,True,43,165
ENSG00000130720.12,chr9,130905233,130905540,TSS,True,35,117
ENSG00000187210.13,chr9,76459305,76500915,ES,False,63,100
ENSG00000187210.13,chr9,76502238,76507413,PAS,True,13,103
ENSG00000187796.14,chr9,136364559,136365140,IR,False,168,308
ENSG00000187796.14,chr9,136364559,136366799,ES,True,61,227
ENSG00000187796.14,chr9,136364559,136366799,3AS,True,61,166
ENSG00000187796.14,chr9,136364559,136367215,3AS,True,18,135
ENSG00000187796.14,chr9,136364999,136365140,IR,True,19,160
ENSG00000187796.14,chr9,136365217,136366799,IR,False,268,302
ENSG00000148356.13,chr9,127451669,127451928,IR,False,154,190
ENSG00000148356.13,chr9,127451475,127451669,TSS,True,55,212
ENSG00000148356.13,chr9,127451467,127452084,TSS,True,176,212
ENSG00000148356.13,chr9,127502773,127503505,PAS,True,52,210
ENSG00000148356.13,chr9,127479838,127479979,PAS,True,171,204
ENSG00000148187.17,chr9,122264938,122270863,ES,False,176,214
ENSG00000148187.17,chr9,122285287,122291748,ES,False,136,157
ENSG00000148187.17,chr9,122285287,122291748,5AS,True,136,194
ENSG00000165119.20,chr9,83969380,83970161,3AS,False,777,1579
ENSG00000165119.20,chr9,83967990,83969440,PAS,True,778,1580
ENSG00000165119.20,chr9,83968082,83969380,PAS,True,803,1580
ENSG00000165119.20,chr9,83980502,83980645,TSS,True,1005,1580
ENSG00000165119.20,chr9,83980152,83980270,TSS,True,677,1580
ENSG00000119397.16,chr9,121075067,121088295,ES,False,54,216
ENSG00000119397.16,chr9,121074451,121075067,TSS,True,39,258
ENSG00000119397.16,chr9,121113501,121113719,PAS,False,72,220
ENSG00000119397.16,chr9,121160142,121160315,PAS,False,229,256
ENSG00000176978.13,chr9,137112230,137112744,IR,True,1710,2278
ENSG00000176978.13,chr9,137113119,137113356,ES,True,95,112
ENSG00000176978.13,chr9,137113119,137113356,5AS,True,95,223
ENSG00000176978.13,chr9,137113119,137113864,ME,True,95,121
ENSG00000176978.13,chr9,137113287,137113356,IR,True,17,145
ENSG00000176978.13,chr9,137113287,137113864,3AS,True,26,111
ENSG00000176978.13,chr9,137114576,137114646,IR,False,1992,2280
ENSG00000176978.13,chr9,137114646,137114909,TSS,True,316,2320
ENSG00000176978.13,chr9,137114462,137115159,TSS,True,2031,2320
ENSG00000221829.9,chr9,35074462,35074926,3AS,True,33,241
ENSG00000221829.9,chr9,35074462,35074926,IR,True,33,112
ENSG00000221829.9,chr9,35074494,35074926,IR,True,208,286
ENSG00000221829.9,chr9,35075082,35075278,IR,False,221,321
ENSG00000221829.9,chr9,35075729,35075961,3AS,True,58,238
ENSG00000221829.9,chr9,35075729,35075961,IR,True,58,106
ENSG00000221829.9,chr9,35075754,35075961,IR,True,179,227
ENSG00000221829.9,chr9,35076028,35076431,IR,True,197,236
ENSG00000221829.9,chr9,35076028,35076449,5AS,True,51,248
ENSG00000221829.9,chr9,35077399,35078140,IR,True,223,283
ENSG00000221829.9,chr9,35077399,35078604,ES,False,42,265
ENSG00000221829.9,chr9,35079535,35079730,IR,False,38,292
ENSG00000221829.9,chr9,35079440,35080262,TSS,True,46,330
ENSG00000221829.9,chr9,35079730,35080055,TSS,False,292,330
ENSG00000160445.10,chr9,128755659,128771814,5AS,True,53,124
ENSG00000160445.10,chr9,128771814,128771942,TSS,False,79,133
ENSG00000160445.10,chr9,128771580,128771936,TSS,True,63,133
ENSG00000095261.13,chr9,120816037,120818163,PAS,True,22,199
ENSG00000136813.14,chr9,111360684,111362169,PAS,True,45,312
ENSG00000136813.14,chr9,111483503,111483953,TSS,False,268,313
ENSG00000136813.14,chr9,111484115,111484503,TSS,True,109,313
ENSG00000119321.8,chr9,113165011,113166155,PAS,True,88,134
ENSG00000119321.8,chr9,113169273,113169942,PAS,True,96,134
ENSG00000119321.8,chr9,113171578,113171706,PAS,True,115,134
ENSG00000119321.8,chr9,113176438,113178801,PAS,True,118,132
ENSG00000095380.10,chr9,98056687,98056940,TSS,True,14,119
ENSG00000095380.10,chr9,98045561,98045839,TSS,True,105,119
ENSG00000119408.16,chr9,124257916,124258085,TSS,True,45,329
ENSG00000137055.14,chr9,26903372,26906076,PAS,True,32,267
ENSG00000148297.15,chr9,133346700,133347941,5AS,False,21,142
ENSG00000148297.15,chr9,133347921,133348131,TSS,True,34,153
ENSG00000148297.15,chr9,133347941,133348109,TSS,False,132,153
ENSG00000165271.16,chr9,33473788,33473951,TSS,True,19,118
ENSG00000147996.16,chr9,65692608,65698514,ES,False,23,152
ENSG00000147996.16,chr9,65698561,65702969,ES,False,41,149
ENSG00000147996.16,chr9,65703014,65708901,ES,False,95,122
ENSG00000147996.16,chr9,65731867,65732992,3AS,False,95,106
ENSG00000147996.16,chr9,65731867,65732992,IR,False,95,120
ENSG00000147996.16,chr9,65733509,65734063,PAS,True,47,167
ENSG00000119523.9,chr9,99218836,99221546,ES,True,94,118
ENSG00000119523.9,chr9,99221546,99221938,TSS,True,19,137
ENSG00000137106.17,chr9,37422805,37424844,5AS,False,24,155
ENSG00000137106.17,chr9,37430646,37432007,IR,False,144,161
ENSG00000137106.17,chr9,37422614,37422833,TSS,True,35,169
ENSG00000137106.17,chr9,37422654,37422805,TSS,True,144,169
ENSG00000135049.15,chr9,85655200,85657434,3AS,False,64,180
ENSG00000135049.15,chr9,85542737,85547286,PAS,True,42,194
ENSG00000135049.15,chr9,85575099,85575475,PAS,True,171,194
ENSG00000165688.11,chr9,136416391,136416950,IR,False,910,1079
ENSG00000197070.13,chr9,137605835,137613459,ES,True,18,160
ENSG00000197070.13,chr9,137615000,137615073,IR,False,165,198
ENSG00000197070.13,chr9,137615073,137616205,PAS,True,34,199
ENSG00000197070.13,chr9,137614558,137616227,PAS,True,168,199
ENSG00000165304.7,chr9,36573007,36581643,ES,True,84,111
ENSG00000165304.7,chr9,36581739,36589535,ES,False,34,113
ENSG00000165304.7,chr9,36589652,36597221,ES,False,32,110
ENSG00000165304.7,chr9,36633200,36651745,ES,True,14,127
ENSG00000165304.7,chr9,36651877,36665349,ES,False,13,129
ENSG00000165304.7,chr9,36572839,36573007,TSS,True,15,133
ENSG00000165025.14,chr9,90801594,90801893,TSS,False,60,399
ENSG00000165025.14,chr9,90895527,90898559,PAS,False,43,399
ENSG00000137074.18,chr9,32987731,32988082,IR,False,115,178
ENSG00000137074.18,chr9,32988124,32989758,3AS,False,83,178
ENSG00000137074.18,chr9,32971423,32973652,PAS,True,65,245
ENSG00000137074.18,chr9,33001566,33001645,TSS,False,131,191
ENSG00000137074.18,chr9,33024803,33025150,TSS,True,220,246
ENSG00000137074.18,chr9,33024999,33025162,TSS,True,179,246
ENSG00000086102.18,chr9,33332502,33338509,3AS,True,140,180
ENSG00000086102.18,chr9,33347117,33347665,3AS,True,29,125
ENSG00000086102.18,chr9,33290411,33290597,TSS,True,26,194
ENSG00000086102.18,chr9,33347662,33348991,PAS,False,97,192
ENSG00000086102.18,chr9,33347665,33348731,PAS,True,163,192
ENSG00000086102.18,chr9,33369905,33371159,PAS,False,162,194
ENSG00000171097.13,chr9,128881896,128882107,TSS,True,32,109
ENSG00000171097.13,chr9,128881902,128882108,TSS,True,90,109
ENSG00000165219.21,chr9,125261959,125298889,ME,False,72,121
ENSG00000165219.21,chr9,125261959,125298889,ME,False,72,121
ENSG00000165219.21,chr9,125261959,125298889,ME,False,72,121
ENSG00000165219.21,chr9,125261959,125298889,ME,False,72,121
ENSG00000165219.21,chr9,125261959,125298889,ME,False,72,121
ENSG00000165219.21,chr9,125261959,125298889,ME,False,62,121
ENSG00000165219.21,chr9,125261959,125295457,ES,False,62,102
ENSG00000165219.21,chr9,125261959,125298889,ME,False,62,121
ENSG00000165219.21,chr9,125261959,125298889,ES,False,259,427
ENSG00000165219.21,chr9,125332629,125337017,ES,False,310,413
ENSG00000165219.21,chr9,125341176,125342256,PAS,True,221,438
ENSG00000165219.21,chr9,125342218,125342257,PAS,True,268,439
ENSG00000119383.19,chr9,129111320,129111631,TSS,True,34,159
ENSG00000119383.19,chr9,129141644,129141918,TSS,False,141,159
ENSG00000107362.13,chr9,71875083,71910633,ES,True,92,123
ENSG00000073060.15,chr12,124778586,124786356,ES,False,80,261
ENSG00000111142.13,chr12,95474330,95476073,3AS,False,80,544
ENSG00000111731.12,chr12,22457161,22469708,ES,False,110,123
ENSG00000111731.12,chr12,22544060,22544511,TSS,True,33,132
ENSG00000111731.12,chr12,22544319,22544781,TSS,True,105,132
ENSG00000010292.12,chr12,6493347,6494154,TSS,True,88,867
ENSG00000010292.12,chr12,6531326,6531968,PAS,True,349,867
ENSG00000010292.12,chr12,6530920,6531955,PAS,True,543,867
ENSG00000181852.17,chr12,56221902,56221999,TSS,True,188,231
ENSG00000181852.17,chr12,56221759,56221944,TSS,True,48,231
ENSG00000184575.11,chr12,64425138,64425337,IR,False,58,152
ENSG00000184575.11,chr12,64425182,64425337,IR,False,558,652
ENSG00000075856.11,chr12,108544478,108545138,3AS,False,187,247
ENSG00000075856.11,chr12,108522213,108523634,PAS,True,114,264
ENSG00000075856.11,chr12,108530208,108530310,PAS,True,167,263
ENSG00000161800.12,chr12,50016719,50025397,5AS,False,109,147
ENSG00000161800.12,chr12,50025327,50025463,TSS,True,142,183
ENSG00000161800.12,chr12,50025397,50025555,TSS,True,55,183
ENSG00000139644.12,chr12,49741548,49741611,TSS,False,581,1773
ENSG00000139644.12,chr12,49750604,49750705,TSS,False,1348,1773
ENSG00000182199.10,chr12,57231000,57231712,IR,False,127,169
ENSG00000111530.12,chr12,67312605,67316286,PAS,True,42,319
ENSG00000110934.10,chr12,51281035,51281528,PAS,True,81,704
ENSG00000123338.12,chr12,54542574,54544995,PAS,True,37,245
ENSG00000087470.17,chr12,32737161,32738263,ES,False,191,226
ENSG00000087470.17,chr12,32737161,32740063,ME,False,188,226
ENSG00000087470.17,chr12,32737161,32740063,ES,False,48,308
ENSG00000081760.16,chr12,125114557,125134002,ES,False,48,150
ENSG00000081760.16,chr12,125134852,125142091,ES,False,96,160
ENSG00000152944.8,chr12,27028284,27030342,PAS,True,28,190
ENSG00000135451.12,chr12,49330943,49331213,IR,False,63,104
ENSG00000135451.12,chr12,49323185,49323349,TSS,True,14,108
ENSG00000126746.17,chr12,6673440,6678126,ES,False,150,171
ENSG00000126746.17,chr12,6678460,6678945,ES,False,65,150
ENSG00000126746.17,chr12,6689367,6689679,TSS,True,112,182
ENSG00000126746.17,chr12,6688166,6689024,TSS,True,156,182
ENSG00000126746.17,chr12,6689097,6689380,TSS,True,129,182
ENSG00000134291.11,chr12,47965345,47965837,IR,False,240,346
ENSG00000134291.11,chr12,47965997,47966088,IR,False,262,346
ENSG00000134291.11,chr12,47966172,47966682,5AS,False,115,250
ENSG00000134291.11,chr12,47966172,47966682,IR,True,115,213
ENSG00000134291.11,chr12,47966229,47966682,IR,True,135,233
ENSG00000134291.11,chr12,47966732,47967207,IR,True,288,345
ENSG00000134291.11,chr12,47967261,47968132,IR,True,309,346
ENSG00000134291.11,chr12,47968132,47969876,PAS,True,47,363
ENSG00000120802.13,chr12,98537572,98546358,ES,False,66,164
ENSG00000120802.13,chr12,98532822,98535647,PAS,True,179,569
ENSG00000120802.13,chr12,98547572,98550348,PAS,True,489,570
ENSG00000196510.12,chr12,110372899,110374333,PAS,True,80,422
ENSG00000196510.12,chr12,110374662,110376216,PAS,True,342,422
ENSG00000204842.15,chr12,111598783,111599573,TSS,True,22,102
ENSG00000130779.20,chr12,122328262,122328426,PAS,True,109,148
ENSG00000130779.20,chr12,122334016,122334110,PAS,False,132,148
ENSG00000130779.20,chr12,122340753,122341697,PAS,True,78,148
ENSG00000130787.13,chr12,122855405,122855550,IR,True,123,141
ENSG00000130787.13,chr12,122855612,122855830,IR,True,120,137
ENSG00000130787.13,chr12,122857215,122858101,IR,True,125,140
ENSG00000111711.9,chr12,21506976,21508382,ES,False,139,171
ENSG00000111711.9,chr12,21506976,21508382,3AS,True,139,155
ENSG00000111711.9,chr12,21506976,21508382,IR,True,139,177
ENSG00000111711.9,chr12,21515668,21518388,PAS,True,36,242
ENSG00000111711.9,chr12,21506884,21509396,PAS,True,214,241
ENSG00000072609.17,chr12,132851734,132853430,3AS,False,237,500
ENSG00000072609.17,chr12,132861634,132869618,ES,True,343,383
ENSG00000072609.17,chr12,132861634,132870723,ES,False,53,437
ENSG00000072609.17,chr12,132869798,132870723,3AS,False,301,359
ENSG00000072609.17,chr12,132887546,132887659,TSS,True,91,512
ENSG00000139323.13,chr12,89425379,89466769,ES,False,56,254
ENSG00000139323.13,chr12,89492115,89525119,ES,False,130,236
ENSG00000139323.13,chr12,89525880,89526259,TSS,True,46,272
ENSG00000139323.13,chr12,89525119,89525988,TSS,True,231,272
ENSG00000013573.16,chr12,31073969,31078462,IR,False,35,173
ENSG00000013573.16,chr12,31074091,31078462,3AS,False,38,176
ENSG00000013573.16,chr12,31084061,31084582,IR,True,192,236
ENSG00000013573.16,chr12,31089151,31089402,IR,False,166,233
ENSG00000013573.16,chr12,31089490,31089885,IR,False,139,208
ENSG00000013573.16,chr12,31089490,31089890,3AS,False,23,163
ENSG00000013573.16,chr12,31103020,31103321,3AS,False,38,243
ENSG00000013573.16,chr12,31073275,31074091,TSS,True,113,297
ENSG00000013573.16,chr12,31073835,31073969,TSS,True,248,297
ENSG00000013573.16,chr12,31103806,31108373,PAS,True,63,297
ENSG00000257883.1,chr12,116712234,116714793,PAS,True,97,154
ENSG00000257883.1,chr12,116702792,116703263,PAS,True,138,154
ENSG00000089009.15,chr12,112409586,112409634,TSS,True,648,2546
ENSG00000089009.15,chr12,112408419,112409605,TSS,True,1956,2545
ENSG00000133641.17,chr12,88035738,88042824,ES,False,49,101
ENSG00000111642.15,chr12,6602154,6602375,3AS,False,116,165
ENSG00000111642.15,chr12,6570080,6570693,PAS,True,204,287
ENSG00000111642.15,chr12,6578842,6578917,PAS,True,152,285
ENSG00000111642.15,chr12,6593415,6593614,TSS,True,239,279
ENSG00000111642.15,chr12,6607299,6607582,TSS,True,137,288
ENSG00000122965.10,chr12,113822053,113822646,PAS,False,194,338
ENSG00000122965.10,chr12,113822053,113823321,PAS,True,188,338
ENSG00000110987.8,chr12,122054926,122059091,5AS,False,99,111
ENSG00000008405.11,chr12,106992001,106992786,IR,False,200,232
ENSG00000008405.11,chr12,106991363,106992001,PAS,False,40,240
ENSG00000089157.15,chr12,120201082,120201113,TSS,True,621,5467
ENSG00000182196.13,chr12,122981809,122982030,IR,False,20,137
ENSG00000182196.13,chr12,122982538,122982619,IR,False,95,135
ENSG00000182196.13,chr12,122980468,122980745,TSS,True,16,137
ENSG00000182196.13,chr12,122982619,122982914,PAS,True,42,137
ENSG00000182196.13,chr12,122982468,122983476,PAS,True,103,137
ENSG00000135390.18,chr12,53676052,53676736,TSS,True,40,228
ENSG00000135390.18,chr12,53672575,53674181,TSS,True,200,228
ENSG00000111300.9,chr12,112039242,112039339,PAS,True,63,332
ENSG00000064763.10,chr12,29333631,29335616,PAS,True,27,163
ENSG00000134294.13,chr12,46372508,46373583,TSS,True,20,101
ENSG00000198431.15,chr12,104287109,104311289,ES,False,156,343
ENSG00000198431.15,chr12,104287109,104311289,5AS,False,156,184
ENSG00000198431.15,chr12,104286893,104287109,TSS,True,99,442
ENSG00000089053.12,chr12,121328458,121330582,3AS,False,585,989
ENSG00000089053.12,chr12,121307662,121308691,PAS,True,125,1099
ENSG00000089693.10,chr12,6748547,6748769,IR,True,145,162
ENSG00000089693.10,chr12,6747985,6748547,PAS,True,18,163
ENSG00000089693.10,chr12,6747985,6748982,PAS,True,146,163
ENSG00000139546.10,chr12,53503129,53503712,IR,True,166,222
ENSG00000139546.10,chr12,53503129,53503729,3AS,False,27,193
ENSG00000139546.10,chr12,53503808,53504396,IR,False,193,248
ENSG00000139546.10,chr12,53504469,53504697,3AS,False,218,252
ENSG00000139546.10,chr12,53500905,53501461,TSS,True,156,258
ENSG00000139546.10,chr12,53501575,53501708,TSS,True,120,258
ENSG00000139436.20,chr12,109965574,109967457,3AS,False,79,686
ENSG00000139436.20,chr12,109946928,109948846,PAS,True,87,691
ENSG00000135506.15,chr12,57715970,57716091,3AS,False,887,1301
ENSG00000135506.15,chr12,57719182,57720405,ES,False,388,1313
ENSG00000111790.13,chr12,26957743,26963341,ES,False,104,151
ENSG00000111790.13,chr12,26964595,26966648,PAS,True,19,171
ENSG00000110958.15,chr12,56664800,56671748,ME,False,26,184
