gene,chr,start,end,splice_type,novel,HepG2_ENCFF814ABW_in_cov,HepG2_ENCFF814ABW_total_cov
ENSG00000108344.14,chr17,39980768,39981190,TSS,True,115,349
ENSG00000183077.15,chr17,78202751,78205945,ES,False,69,111
ENSG00000183077.15,chr17,78202751,78206910,ES,True,17,128
ENSG00000183077.15,chr17,78186728,78187433,TSS,True,81,220
ENSG00000108557.18,chr17,17681327,17681793,TSS,True,109,122
ENSG00000108557.18,chr17,17796091,17798513,TSS,True,18,110
ENSG00000108557.18,chr17,17809969,17811453,PAS,True,18,109
ENSG00000182534.13,chr17,76680879,76685071,ES,False,164,198
ENSG00000182534.13,chr17,76679568,76680879,PAS,True,41,239
ENSG00000182534.13,chr17,76675416,76677702,PAS,False,202,241
ENSG00000169660.16,chr17,82436738,82437167,IR,False,150,172
ENSG00000169660.16,chr17,82439713,82440996,5AS,False,126,152
ENSG00000169660.16,chr17,82441075,82441164,IR,False,142,169
ENSG00000169660.16,chr17,82418328,82418740,TSS,True,60,224
ENSG00000169660.16,chr17,82442176,82442653,PAS,True,35,209
ENSG00000159314.11,chr17,45404923,45405114,TSS,True,72,120
ENSG00000159314.11,chr17,45425563,45425872,TSS,True,79,121
ENSG00000185269.11,chr17,81953958,81954255,IR,True,40,254
ENSG00000185269.11,chr17,81957074,81958334,ES,True,254,2078
ENSG00000185269.11,chr17,81960586,81961843,TSS,True,1111,2374
ENSG00000185269.11,chr17,81961743,81962013,TSS,False,1798,2374
ENSG00000108465.14,chr17,47971152,47971361,IR,False,135,208
ENSG00000108465.14,chr17,47974448,47975158,IR,False,125,217
ENSG00000108465.14,chr17,47975653,47975868,IR,False,99,225
ENSG00000108465.14,chr17,47971015,47971152,TSS,True,108,243
ENSG00000108465.14,chr17,47971020,47971407,TSS,True,158,243
ENSG00000161714.11,chr17,45132247,45132560,TSS,True,47,112
ENSG00000125691.12,chr17,38853697,38853764,TSS,True,1041,1286
ENSG00000125691.12,chr17,38852603,38853720,TSS,True,688,1286
ENSG00000125691.12,chr17,38850361,38850438,TSS,True,1071,1279
ENSG00000141564.14,chr17,80923488,80923673,TSS,True,61,103
ENSG00000141564.14,chr17,80925367,80925480,TSS,True,91,103
ENSG00000141485.16,chr17,6686338,6690778,ES,False,51,239
ENSG00000141485.16,chr17,6713231,6713528,TSS,True,213,314
ENSG00000141485.16,chr17,6693043,6693069,TSS,True,199,313
ENSG00000277972.1,chr17,38730406,38730759,IR,False,68,109
ENSG00000277972.1,chr17,38730324,38730406,TSS,False,54,122
ENSG00000277972.1,chr17,38730355,38730795,TSS,True,81,122
ENSG00000169683.7,chr17,82028683,82029092,IR,False,127,149
ENSG00000169683.7,chr17,82023042,82023863,TSS,True,106,160
ENSG00000169683.7,chr17,82025396,82025507,TSS,True,81,160
ENSG00000108788.11,chr17,42567166,42567618,5AS,False,115,154
ENSG00000108788.11,chr17,42567655,42568836,ES,False,31,139
ENSG00000108788.11,chr17,42568559,42568836,IR,False,111,126
ENSG00000108788.11,chr17,42569303,42569506,IR,False,143,163
ENSG00000108788.11,chr17,42567040,42567166,TSS,True,62,177
ENSG00000108788.11,chr17,42567087,42567328,TSS,True,135,177
ENSG00000108829.9,chr17,50397212,50397565,TSS,True,121,536
ENSG00000108848.15,chr17,50719561,50719831,TSS,True,42,123
ENSG00000108848.15,chr17,50744739,50744813,TSS,True,99,113
ENSG00000108848.15,chr17,50752199,50756198,PAS,True,103,121
ENSG00000108848.15,chr17,50745719,50745888,PAS,True,45,105
ENSG00000108848.15,chr17,50750500,50756219,PAS,True,93,113
ENSG00000129219.13,chr17,4818106,4818296,IR,False,105,117
ENSG00000129219.13,chr17,4819549,4821792,5AS,False,33,122
ENSG00000129219.13,chr17,4807073,4807225,TSS,True,35,130
ENSG00000188895.11,chr17,40121989,40123380,TSS,True,67,172
ENSG00000188895.11,chr17,40134278,40136883,PAS,True,70,145
ENSG00000188895.11,chr17,40129244,40130301,PAS,True,58,118
ENSG00000188612.11,chr17,75182813,75182990,TSS,True,42,392
ENSG00000133030.20,chr17,17174075,17176425,ES,False,15,141
ENSG00000133030.20,chr17,17180088,17184822,ES,False,78,141
ENSG00000133030.20,chr17,17042427,17042971,TSS,True,106,161
ENSG00000133030.20,chr17,17158428,17159002,TSS,True,130,156
ENSG00000087191.12,chr17,63827380,63827514,TSS,True,96,401
ENSG00000141736.13,chr17,39699921,39700311,TSS,True,177,239
ENSG00000141736.13,chr17,39727368,39727547,TSS,True,158,228
ENSG00000076604.14,chr17,28743961,28744255,TSS,True,30,137
ENSG00000136504.11,chr17,49805445,49811475,ES,False,21,102
ENSG00000092871.16,chr17,35089104,35089319,TSS,True,52,105
ENSG00000092871.16,chr17,35063575,35063741,TSS,False,81,105
ENSG00000198863.7,chr17,42980539,42981074,TSS,True,23,109
ENSG00000129245.11,chr17,7614451,7614927,TSS,True,26,212
ENSG00000161526.14,chr17,75667317,75667478,TSS,True,24,185
ENSG00000072778.19,chr17,7222081,7222176,IR,False,670,779
ENSG00000072778.19,chr17,7222865,7223132,IR,False,563,861
ENSG00000072778.19,chr17,7219853,7220046,TSS,True,339,958
ENSG00000167721.10,chr17,2336330,2337628,TSS,False,36,275
ENSG00000179604.9,chr17,73311892,73312008,TSS,True,211,372
ENSG00000179604.9,chr17,73310880,73311298,TSS,True,284,372
ENSG00000161547.16,chr17,76734562,76735060,IR,False,46,410
ENSG00000161547.16,chr17,76735158,76735771,IR,False,76,141
ENSG00000161547.16,chr17,76735158,76736153,ES,False,266,340
ENSG00000161547.16,chr17,76735158,76736153,IR,False,266,330
ENSG00000161547.16,chr17,76735875,76736153,IR,False,74,141
ENSG00000161547.16,chr17,76734114,76735158,PAS,True,105,409
ENSG00000161547.16,chr17,76734114,76734562,PAS,True,365,411
ENSG00000161547.16,chr17,76734118,76736464,PAS,True,347,402
ENSG00000141738.13,chr17,39745788,39746108,ES,False,58,176
ENSG00000141738.13,chr17,39737762,39738133,TSS,True,140,206
ENSG00000141738.13,chr17,39737960,39738392,TSS,True,138,206
ENSG00000141738.13,chr17,39740562,39742456,TSS,True,176,206
ENSG00000129667.12,chr17,76470878,76472052,PAS,False,55,117
ENSG00000109046.14,chr17,27294066,27294435,TSS,True,36,163
ENSG00000073969.18,chr17,46590543,46590787,TSS,True,20,194
ENSG00000173786.16,chr17,41966715,41966887,TSS,False,96,752
ENSG00000167193.7,chr17,1423650,1436789,5AS,False,89,195
ENSG00000167193.7,chr17,1455876,1456260,TSS,True,33,225
ENSG00000087157.18,chr17,78392665,78398251,ES,False,30,172
ENSG00000087157.18,chr17,78404089,78414951,3AS,False,28,158
ENSG00000087157.18,chr17,78419675,78424060,5AS,False,121,169
ENSG00000087157.18,chr17,78378633,78378808,TSS,True,23,191
ENSG00000159202.17,chr17,48908384,48908820,TSS,True,78,154
ENSG00000108828.15,chr17,43021935,43022417,TSS,True,82,426
ENSG00000168259.14,chr17,41976420,41976770,PAS,True,54,155
ENSG00000168259.14,chr17,41983563,41983636,PAS,True,135,153
ENSG00000168259.14,chr17,42017339,42017940,TSS,True,24,159
ENSG00000176108.9,chr17,80991829,80991981,TSS,False,13,128
ENSG00000132382.14,chr17,4538898,4539967,PAS,True,31,141
ENSG00000132382.14,chr17,4546912,4548057,PAS,True,91,104
ENSG00000132382.14,chr17,4555126,4555431,TSS,True,61,148
ENSG00000132475.10,chr17,75779656,75779781,TSS,True,205,1302
ENSG00000161654.9,chr17,44066463,44066677,TSS,True,28,114
ENSG00000198909.7,chr17,63632802,63646033,ES,False,76,105
ENSG00000198909.7,chr17,63685578,63688526,5AS,False,37,116
ENSG00000198909.7,chr17,63691862,63693548,ES,True,13,119
ENSG00000198909.7,chr17,63622218,63622763,TSS,True,31,141
ENSG00000198909.7,chr17,63693548,63696310,PAS,True,14,133
ENSG00000141580.15,chr17,82648273,82648609,TSS,True,89,320
ENSG00000159217.9,chr17,48996835,48997920,TSS,True,188,273
ENSG00000159217.9,chr17,49049351,49056148,PAS,True,12,113
ENSG00000108840.15,chr17,44110800,44117493,3AS,False,97,193
ENSG00000108840.15,chr17,44087411,44087698,TSS,True,382,519
ENSG00000108840.15,chr17,44123503,44124047,TSS,True,370,520
ENSG00000108840.15,chr17,44110728,44111295,TSS,True,457,520
ENSG00000177469.12,chr17,42422626,42423258,TSS,False,55,124
ENSG00000108639.7,chr17,78171054,78171738,ES,False,68,423
ENSG00000108639.7,chr17,78168541,78168715,TSS,True,71,495
ENSG00000225663.7,chr17,81833237,81833309,TSS,True,41,170
ENSG00000225663.7,chr17,81824498,81826197,TSS,True,151,170
ENSG00000175061.17,chr17,16439414,16439580,3AS,False,104,337
ENSG00000175061.17,chr17,16439414,16439580,IR,False,104,119
ENSG00000175061.17,chr17,16439414,16440184,ES,False,134,497
ENSG00000175061.17,chr17,16438983,16439060,TSS,True,193,566
ENSG00000175061.17,chr17,16438984,16439414,TSS,True,429,566
ENSG00000161956.12,chr17,7561904,7562263,TSS,True,44,119
ENSG00000161956.12,chr17,7561936,7563791,TSS,True,106,119
ENSG00000197879.16,chr17,1491599,1491883,TSS,True,132,185
ENSG00000197879.16,chr17,1485693,1486131,TSS,True,126,185
ENSG00000188522.14,chr17,18977583,18978175,TSS,False,85,160
ENSG00000188522.14,chr17,19004708,19004835,TSS,False,143,162
ENSG00000141551.14,chr17,82244831,82248874,ES,False,50,338
ENSG00000141551.14,chr17,82246039,82248874,ES,True,215,286
ENSG00000141551.14,chr17,82249602,82251378,3AS,False,234,282
ENSG00000141551.14,chr17,82273305,82273721,TSS,True,230,471
ENSG00000136451.8,chr17,57980786,57981872,3AS,False,134,162
ENSG00000136451.8,chr17,57988078,57988386,TSS,True,33,194
ENSG00000278845.4,chr17,38297066,38297249,TSS,False,43,237
ENSG00000136436.14,chr17,48830960,48831078,TSS,True,28,235
ENSG00000166582.9,chr17,16348685,16349930,ES,True,116,150
ENSG00000166582.9,chr17,16348685,16349930,3AS,False,116,355
ENSG00000166582.9,chr17,16348685,16349930,IR,True,116,151
ENSG00000166582.9,chr17,16349333,16349930,IR,True,270,305
ENSG00000166582.9,chr17,16342516,16342941,PAS,True,171,442
ENSG00000166582.9,chr17,16348024,16349333,PAS,True,304,438
ENSG00000108592.16,chr17,63826835,63827065,TSS,True,168,338
ENSG00000108592.16,chr17,63827051,63827671,TSS,True,203,338
ENSG00000171634.17,chr17,67825498,67826337,TSS,True,28,101
ENSG00000006744.18,chr17,13017702,13018044,TSS,True,46,255
ENSG00000040633.12,chr17,7236566,7237384,3AS,False,30,107
ENSG00000040633.12,chr17,7239245,7239501,TSS,True,33,130
ENSG00000040633.12,chr17,7235929,7236253,TSS,True,107,126
ENSG00000182446.13,chr17,81636915,81637112,TSS,True,130,326
ENSG00000177731.15,chr17,18251813,18251998,3AS,False,314,816
ENSG00000177731.15,chr17,18258627,18258774,TSS,True,286,989
ENSG00000124422.11,chr17,21042664,21043082,TSS,False,79,154
ENSG00000108389.9,chr17,58494931,58496122,TSS,True,37,223
ENSG00000067596.11,chr17,43483885,43484185,TSS,True,36,207
ENSG00000067596.11,chr17,43523627,43524321,PAS,True,21,202
ENSG00000141510.17,chr17,7687376,7687550,TSS,True,102,142
ENSG00000141510.17,chr17,7675993,7676318,TSS,True,101,137
ENSG00000091947.9,chr17,44014815,44014990,TSS,True,29,207
ENSG00000142507.9,chr17,4796133,4796296,TSS,True,212,430
ENSG00000062725.9,chr17,60525793,60526242,TSS,True,24,210
ENSG00000108559.11,chr17,5384156,5386269,PAS,True,17,110
ENSG00000132471.11,chr17,75855238,75855369,TSS,True,188,244
ENSG00000182327.7,chr17,4789117,4789225,IR,True,61,228
ENSG00000182327.7,chr17,4789290,4789510,IR,True,117,154
ENSG00000182327.7,chr17,4789290,4789758,ES,True,55,169
ENSG00000182327.7,chr17,4789677,4789758,IR,True,123,161
ENSG00000182327.7,chr17,4788964,4789290,TSS,True,107,242
ENSG00000182327.7,chr17,4788950,4789117,TSS,False,172,242
ENSG00000182327.7,chr17,4789758,4790590,PAS,False,39,242
ENSG00000169696.15,chr17,81995548,81995991,IR,True,368,738
ENSG00000169696.15,chr17,81977524,81977748,TSS,True,1183,1449
ENSG00000169696.15,chr17,81994817,81996065,TSS,True,1069,1439
ENSG00000169696.15,chr17,81994224,81994626,TSS,True,1287,1440
ENSG00000169696.15,chr17,81995252,81995548,TSS,False,1070,1439
ENSG00000034152.18,chr17,21284650,21284969,TSS,True,48,281
ENSG00000131467.10,chr17,42833140,42833673,TSS,True,47,323
ENSG00000172809.12,chr17,74203710,74203917,5AS,False,39,379
ENSG00000172809.12,chr17,74203671,74203745,TSS,True,88,429
ENSG00000131747.14,chr17,40395445,40395539,PAS,True,427,504
ENSG00000131747.14,chr17,40396282,40396465,PAS,False,220,501
ENSG00000131747.14,chr17,40398771,40398937,PAS,True,443,501
ENSG00000131469.14,chr17,42998395,42998471,TSS,False,603,1004
ENSG00000131469.14,chr17,42998448,42998831,TSS,False,823,1004
ENSG00000131469.14,chr17,43002754,43002783,TSS,True,615,1003
ENSG00000179409.10,chr17,752132,752275,TSS,True,39,125
ENSG00000167291.15,chr17,80010159,80010760,TSS,True,107,137
ENSG00000167291.15,chr17,80035794,80035907,TSS,False,108,138
ENSG00000259024.6,chr17,15438200,15540432,ES,True,28,111
ENSG00000259024.6,chr17,15547148,15555281,ES,False,13,112
ENSG00000109079.9,chr17,28335711,28335856,TSS,True,125,173
ENSG00000109079.9,chr17,28340306,28340478,TSS,True,141,173
ENSG00000109079.9,chr17,28341226,28341326,TSS,True,148,173
ENSG00000108528.13,chr17,4939815,4940068,TSS,True,27,141
ENSG00000108424.9,chr17,47649719,47650284,TSS,True,109,473
ENSG00000126581.12,chr17,42810928,42813947,ES,False,43,399
ENSG00000126581.12,chr17,42823879,42824154,5AS,False,267,415
ENSG00000126581.12,chr17,42824132,42824301,TSS,True,289,437
ENSG00000126581.12,chr17,42824154,42824315,TSS,True,170,437
ENSG00000175906.4,chr17,43398991,43399093,TSS,False,21,115
ENSG00000109062.11,chr17,74748606,74749287,TSS,False,105,768
ENSG00000171298.12,chr17,80101625,80104554,ES,False,79,171
ENSG00000171298.12,chr17,80101141,80101625,TSS,True,284,459
ENSG00000171298.12,chr17,80112729,80113027,TSS,True,343,452
ENSG00000170296.9,chr17,7242240,7242441,TSS,False,24,162
ENSG00000121067.17,chr17,49622876,49677932,ES,False,165,213
ENSG00000121067.17,chr17,49677932,49678203,TSS,True,78,293
ENSG00000166685.11,chr17,73193384,73196506,3AS,False,183,220
ENSG00000166685.11,chr17,73192996,73193384,TSS,True,75,295
ENSG00000141568.20,chr17,82519702,82520307,TSS,True,305,538
ENSG00000141568.20,chr17,82568050,82568201,TSS,True,444,538
ENSG00000108433.16,chr17,46923103,46923221,TSS,True,46,131
ENSG00000108433.16,chr17,46938598,46944788,PAS,True,28,102
ENSG00000108433.16,chr17,46966533,46967000,PAS,True,117,131
ENSG00000087152.15,chr17,44199495,44199972,TSS,False,114,159
ENSG00000108960.8,chr17,55421669,55421981,TSS,True,112,947
ENSG00000013306.15,chr17,44320276,44320354,IR,False,438,491
ENSG00000013306.15,chr17,44321231,44321433,IR,False,416,470
ENSG00000013306.15,chr17,44322528,44322807,3AS,False,324,376
ENSG00000013306.15,chr17,44322528,44323283,ES,False,42,364
ENSG00000013306.15,chr17,44322528,44323283,3AS,False,42,104
ENSG00000013306.15,chr17,44324710,44326602,TSS,False,131,527
ENSG00000174238.14,chr17,1562540,1562813,TSS,True,21,104
ENSG00000132481.6,chr17,75876813,75877873,5AS,True,311,373
ENSG00000132481.6,chr17,75877873,75878588,TSS,False,102,414
ENSG00000132481.6,chr17,75877850,75878587,TSS,True,360,414
ENSG00000185298.12,chr17,81666348,81666900,TSS,False,64,223
ENSG00000185298.12,chr17,81672494,81673907,PAS,True,23,195
ENSG00000176974.19,chr17,18333288,18340042,ES,False,29,114
ENSG00000176974.19,chr17,18363371,18363561,TSS,True,17,124
ENSG00000141258.12,chr17,2365341,2371261,ES,False,85,101
ENSG00000141258.12,chr17,2372254,2372342,IR,False,94,112
ENSG00000141258.12,chr17,2372488,2372952,IR,False,80,112
ENSG00000141258.12,chr17,2373081,2373330,IR,False,91,112
ENSG00000141258.12,chr17,2336518,2337745,TSS,True,101,167
ENSG00000141258.12,chr17,2364593,2365341,TSS,True,144,165
ENSG00000141258.12,chr17,2373566,2375875,TSS,True,115,132
ENSG00000141258.12,chr17,2379431,2381074,PAS,True,63,148
ENSG00000142494.13,chr17,19567228,19572779,ES,False,46,230
ENSG00000142494.13,chr17,19533666,19534074,TSS,True,37,284
ENSG00000136450.12,chr17,58004001,58004922,IR,False,63,347
ENSG00000136450.12,chr17,58000922,58004001,PAS,True,294,354
ENSG00000136450.12,chr17,58000923,58005600,PAS,True,72,349
ENSG00000136450.12,chr17,58006943,58007632,TSS,True,137,476
ENSG00000006282.20,chr17,50547285,50547719,3AS,False,66,169
ENSG00000006282.20,chr17,50547285,50548282,ES,False,43,213
ENSG00000006282.20,chr17,50551190,50551510,IR,False,217,263
ENSG00000006282.20,chr17,50551679,50551968,IR,False,185,270
ENSG00000006282.20,chr17,50547128,50547285,TSS,True,67,280
ENSG00000174231.16,chr17,1656647,1656763,TSS,True,184,205
ENSG00000174231.16,chr17,1659356,1659988,TSS,True,169,205
ENSG00000121057.12,chr17,57085170,57085398,TSS,False,199,972
ENSG00000121057.12,chr17,57105439,57107178,TSS,True,865,971
ENSG00000008294.20,chr17,50974947,50977107,ES,False,139,168
ENSG00000008294.20,chr17,51021365,51041500,ES,False,144,184
ENSG00000008294.20,chr17,50962173,50966387,PAS,True,41,209
ENSG00000008294.20,chr17,51120353,51120908,TSS,True,24,214
ENSG00000133026.12,chr17,8623277,8630653,ES,True,157,195
ENSG00000133026.12,chr17,8474204,8475948,PAS,True,245,311
ENSG00000133026.12,chr17,8512463,8512657,PAS,True,78,275
ENSG00000133026.12,chr17,8630653,8630906,TSS,True,125,322
ENSG00000133026.12,chr17,8630920,8631376,TSS,True,273,322
ENSG00000154803.12,chr17,17212203,17213856,PAS,False,23,223
ENSG00000154803.12,chr17,17236911,17237331,TSS,True,37,224
ENSG00000125447.17,chr17,75239374,75239829,TSS,True,100,114
ENSG00000125447.17,chr17,75239788,75240461,TSS,True,98,114
ENSG00000125447.17,chr17,75261547,75261629,TSS,True,74,115
ENSG00000180329.13,chr17,44689549,44689799,TSS,True,14,107
ENSG00000109111.14,chr17,28661712,28662342,TSS,True,66,124
ENSG00000109111.14,chr17,28700456,28700512,TSS,True,98,109
ENSG00000109111.14,chr17,28701438,28702684,PAS,True,15,118
ENSG00000181045.14,chr17,80248674,80249153,IR,True,88,100
ENSG00000181045.14,chr17,80219727,80220496,TSS,True,94,137
ENSG00000181045.14,chr17,80246507,80246649,TSS,True,107,128
ENSG00000181045.14,chr17,80252624,80253507,PAS,True,17,131
ENSG00000175826.11,chr17,7251194,7251987,TSS,True,37,159
ENSG00000183048.11,chr17,81711966,81712519,TSS,True,39,170
ENSG00000177885.14,chr17,75393550,75393855,TSS,True,548,644
ENSG00000177885.14,chr17,75405488,75405707,TSS,True,246,645
ENSG00000127774.6,chr17,3668811,3668899,TSS,False,72,124
ENSG00000127774.6,chr17,3668811,3669012,TSS,True,106,124
ENSG00000169727.12,chr17,82051964,82053273,5AS,False,363,406
ENSG00000169727.12,chr17,82052459,82053273,IR,True,84,146
ENSG00000169727.12,chr17,82054049,82054509,3AS,False,545,669
ENSG00000169727.12,chr17,82054975,82055164,3AS,False,114,680
ENSG00000169727.12,chr17,82051099,82051524,TSS,True,573,694
ENSG00000169727.12,chr17,82051518,82051964,TSS,False,289,694
ENSG00000169727.12,chr17,82051100,82053366,TSS,True,608,694
ENSG00000163597.14,chr17,76557857,76561287,ES,False,697,1415
ENSG00000163597.14,chr17,76557759,76557857,TSS,True,231,1650
ENSG00000129197.14,chr17,5419870,5420291,TSS,True,75,135
ENSG00000072310.16,chr17,17820089,17820523,TSS,True,215,250
ENSG00000072310.16,chr17,17836726,17837034,TSS,True,214,251
ENSG00000072310.16,chr17,17819537,17822762,TSS,True,206,250
ENSG00000167536.13,chr17,28902701,28902817,IR,False,79,112
ENSG00000167536.13,chr17,28902817,28903004,TSS,True,44,123
ENSG00000167536.13,chr17,28902582,28903055,TSS,True,93,123
ENSG00000178691.10,chr17,31940486,31966146,ES,False,19,182
ENSG00000178691.10,chr17,31993241,31993308,PAS,True,165,190
ENSG00000178691.10,chr17,31998657,32001044,PAS,True,37,191
ENSG00000128309.16,chr22,37019774,37024191,ES,False,170,192
ENSG00000128309.16,chr22,37019036,37019774,TSS,True,912,1105
ENSG00000128309.16,chr22,37019747,37019872,TSS,True,508,1105
ENSG00000128309.16,chr22,37024188,37024810,TSS,False,918,1105
ENSG00000182541.17,chr22,31212424,31258290,ES,False,17,120
ENSG00000182541.17,chr22,31258426,31259120,IR,True,108,122
ENSG00000182541.17,chr22,31212166,31212424,TSS,True,65,189
ENSG00000182541.17,chr22,31278296,31280080,PAS,True,35,181
ENSG00000099956.19,chr22,23791867,23793558,5AS,False,205,519
ENSG00000100241.20,chr22,50456673,50459254,ES,False,32,192
ENSG00000100241.20,chr22,50474785,50475055,TSS,True,166,252
ENSG00000100241.20,chr22,50463282,50463411,TSS,True,215,252
ENSG00000100364.18,chr22,45240639,45240943,TSS,True,48,420
ENSG00000100412.15,chr22,41468798,41469182,TSS,False,34,184
ENSG00000054611.13,chr22,46762618,46762848,TSS,True,45,103
ENSG00000054611.13,chr22,46773877,46774235,TSS,False,67,102
ENSG00000100142.14,chr22,37953665,37953807,TSS,False,45,117
ENSG00000100031.18,chr22,24603321,24607953,5AS,False,70,153
ENSG00000100031.18,chr22,24608023,24609964,ES,False,107,120
ENSG00000100031.18,chr22,24608023,24609964,3AS,False,107,134
ENSG00000100031.18,chr22,24610033,24610357,3AS,False,67,157
ENSG00000100031.18,chr22,24610336,24610454,IR,False,12,111
ENSG00000100031.18,chr22,24610531,24611077,3AS,False,43,204
