gene,chr,start,end,splice_type,novel,mammary_epithelial_cell_ENCFF349CHO_in_cov,mammary_epithelial_cell_ENCFF349CHO_total_cov
ENSG00000184436.11,chr22,21000787,21001255,IR,False,98,111
ENSG00000184436.11,chr22,21001831,21002113,TSS,True,95,112
ENSG00000184436.11,chr22,21002085,21002122,TSS,True,66,112
ENSG00000184436.11,chr22,21001255,21001779,TSS,True,86,112
ENSG00000128272.14,chr22,39520278,39520751,TSS,False,871,1196
ENSG00000100348.9,chr22,36481563,36482025,TSS,True,30,231
ENSG00000184117.11,chr22,29580984,29581125,TSS,True,23,104
ENSG00000183963.18,chr22,31080948,31081456,TSS,True,47,107
ENSG00000183963.18,chr22,31090962,31091482,TSS,True,94,107
ENSG00000244509.3,chr22,39014220,39014379,TSS,True,79,788
ENSG00000198792.12,chr22,38272883,38273049,TSS,True,76,155
ENSG00000198792.12,chr22,38247769,38248225,TSS,True,137,155
ENSG00000161179.13,chr22,21629407,21629542,IR,False,118,163
ENSG00000161179.13,chr22,21629407,21629601,5AS,False,70,189
ENSG00000161179.13,chr22,21629407,21629601,IR,False,70,115
ENSG00000161179.13,chr22,21629850,21630056,TSS,True,36,250
ENSG00000099901.16,chr22,20126368,20126954,3AS,False,218,586
ENSG00000099901.16,chr22,20126951,20127354,PAS,True,227,595
ENSG00000099901.16,chr22,20126954,20127368,PAS,True,377,595
ENSG00000100320.22,chr22,35746561,35759887,ES,False,55,158
ENSG00000100320.22,chr22,35760020,35761201,3AS,False,99,156
ENSG00000100320.22,chr22,35781743,35809779,3AS,False,104,156
ENSG00000100320.22,chr22,35738733,35744249,PAS,True,22,181
ENSG00000100320.22,chr22,35838264,35838684,PAS,True,148,167
ENSG00000100320.22,chr22,36028239,36028956,TSS,False,174,230
ENSG00000100320.22,chr22,35840191,35840472,TSS,True,130,230
ENSG00000093010.13,chr22,19941759,19941897,TSS,True,182,547
ENSG00000093010.13,chr22,19962443,19962815,TSS,False,432,547
ENSG00000185608.8,chr22,19432607,19433264,5AS,False,240,270
ENSG00000185608.8,chr22,19431104,19432607,TSS,False,33,273
ENSG00000100106.20,chr22,37751828,37754915,3AS,True,77,435
ENSG00000100106.20,chr22,37773782,37776523,PAS,True,105,459
ENSG00000100106.20,chr22,37759416,37760352,PAS,True,380,447
ENSG00000273899.4,chr22,37691173,37693475,PAS,True,69,102
ENSG00000273899.4,chr22,37693331,37693476,PAS,True,37,107
ENSG00000099917.17,chr22,20507567,20507746,TSS,True,69,124
ENSG00000099917.17,chr22,20578907,20582747,TSS,True,111,124
ENSG00000100075.9,chr22,19178579,19178878,TSS,True,60,312
ENSG00000100387.8,chr22,40951353,40951476,TSS,True,46,292
ENSG00000100387.8,chr22,40967798,40967884,TSS,True,261,292
ENSG00000099968.17,chr22,17683321,17702242,ES,False,14,135
ENSG00000099968.17,chr22,17689142,17702242,ES,False,38,118
ENSG00000099968.17,chr22,17638560,17638886,TSS,True,35,179
ENSG00000099968.17,chr22,17726676,17730617,PAS,True,46,158
ENSG00000099968.17,chr22,17702242,17703760,PAS,True,106,150
ENSG00000077942.18,chr22,45502614,45503064,TSS,False,30,287
ENSG00000077942.18,chr22,45562911,45563362,PAS,True,65,280
ENSG00000077942.18,chr22,45600306,45602846,PAS,False,224,287
ENSG00000182944.17,chr22,29288786,29291564,3AS,False,222,399
ENSG00000182944.17,chr22,29268100,29268349,TSS,True,145,452
ENSG00000100227.17,chr22,42599793,42602769,ES,False,15,100
ENSG00000100227.17,chr22,42614798,42614964,TSS,True,26,126
ENSG00000100359.20,chr22,40370560,40370688,TSS,True,26,112
ENSG00000128245.14,chr22,31944515,31944820,TSS,True,63,416
ENSG00000133477.16,chr22,39994780,39995531,TSS,True,28,115
ENSG00000172785.18,chr9,135030,152033,ES,False,56,335
ENSG00000172785.18,chr9,175784,178815,ES,False,372,476
ENSG00000172785.18,chr9,119276,121573,PAS,True,116,481
ENSG00000172785.18,chr9,172901,173366,PAS,True,366,477
ENSG00000233901.5,chr9,129332473,129333974,5AS,True,153,171
ENSG00000233901.5,chr9,129332473,129338791,ES,True,28,190
ENSG00000233901.5,chr9,129338917,129341735,3AS,True,167,208
ENSG00000233901.5,chr9,129332299,129332473,TSS,False,55,251
ENSG00000233901.5,chr9,129332391,129332500,TSS,True,215,251
ENSG00000238227.7,chr9,136114950,136115455,IR,False,14,119
ENSG00000238227.7,chr9,136114586,136114950,PAS,False,105,119
ENSG00000238227.7,chr9,136118484,136118853,TSS,True,40,119
ENSG00000196642.18,chr9,136807582,136808326,TSS,True,69,120
ENSG00000196642.18,chr9,136833665,136837662,TSS,True,77,111
ENSG00000196305.17,chr9,92289426,92293610,5AS,False,230,375
ENSG00000196305.17,chr9,92293440,92293716,TSS,True,302,448
ENSG00000196305.17,chr9,92293610,92293745,TSS,True,215,448
ENSG00000137154.12,chr9,19380189,19380269,TSS,False,815,7045
ENSG00000188938.16,chr9,93447697,93450478,ES,False,48,122
ENSG00000188938.16,chr9,93451087,93451805,TSS,True,71,138
ENSG00000188938.16,chr9,93450944,93451586,TSS,False,110,138
ENSG00000188938.16,chr9,93452739,93453601,TSS,False,122,138
ENSG00000136802.11,chr9,128882058,128882250,TSS,True,168,390
ENSG00000136802.11,chr9,128907781,128909321,TSS,True,324,386
ENSG00000136802.11,chr9,128912730,128912816,TSS,False,332,386
ENSG00000095319.14,chr9,128947671,128947751,TSS,True,117,157
ENSG00000148180.19,chr9,121281562,121301962,ES,False,259,290
ENSG00000148180.19,chr9,121267812,121268219,TSS,True,80,400
ENSG00000196873.15,chr9,68299480,68301611,PAS,True,167,220
ENSG00000196873.15,chr9,68247612,68248043,PAS,True,53,214
ENSG00000165264.10,chr9,32572880,32573189,TSS,True,118,442
ENSG00000165264.10,chr9,32570959,32571042,TSS,True,326,442
ENSG00000153714.5,chr9,12821385,12823059,PAS,False,51,474
ENSG00000107281.9,chr9,137045877,137046229,TSS,True,21,127
ENSG00000122741.15,chr9,37819401,37854779,ES,False,47,132
ENSG00000242616.3,chr9,111666946,111669271,3AS,True,138,343
ENSG00000242616.3,chr9,111669271,111670226,PAS,True,206,347
ENSG00000242616.3,chr9,111669268,111670227,PAS,False,141,347
ENSG00000119333.11,chr9,128635175,128635657,3AS,True,37,208
ENSG00000119333.11,chr9,128656540,128656756,TSS,True,24,217
ENSG00000137038.7,chr9,7799460,7799787,TSS,True,131,329
ENSG00000148337.20,chr9,128167164,128169075,5AS,False,13,118
ENSG00000148337.20,chr9,128178904,128179072,IR,False,18,112
ENSG00000148337.20,chr9,128180799,128185546,3AS,False,13,101
ENSG00000148337.20,chr9,128191431,128191600,TSS,False,34,123
ENSG00000106853.19,chr9,111563231,111570090,ES,False,119,144
ENSG00000106853.19,chr9,111599602,111599841,TSS,True,100,157
ENSG00000106853.19,chr9,111599338,111599523,TSS,False,67,157
ENSG00000147854.16,chr9,6413131,6413643,TSS,True,122,152
ENSG00000148248.13,chr9,133375921,133376131,TSS,True,78,297
ENSG00000119487.16,chr9,125484583,125543058,ES,False,67,149
ENSG00000119487.16,chr9,125437386,125439012,PAS,True,47,215
ENSG00000119487.16,chr9,125521467,125521765,PAS,False,160,204
ENSG00000119487.16,chr9,125706970,125707262,TSS,True,33,220
ENSG00000147889.17,chr9,21994138,21994439,TSS,True,28,167
ENSG00000148303.16,chr9,133348206,133348246,TSS,False,328,498
ENSG00000148303.16,chr9,133348240,133349042,TSS,True,399,498
ENSG00000148362.10,chr9,136992402,136993243,TSS,True,83,103
ENSG00000148362.10,chr9,136992294,136992562,TSS,True,46,103
ENSG00000148362.10,chr9,136992324,136992974,TSS,True,81,103
ENSG00000148335.14,chr9,129632801,129634053,5AS,False,28,160
ENSG00000148335.14,chr9,129634221,129635207,5AS,False,36,179
ENSG00000148335.14,chr9,129626144,129626295,TSS,True,29,182
ENSG00000159069.13,chr9,136942695,136942768,IR,False,356,400
ENSG00000159069.13,chr9,136943890,136944795,TSS,True,378,439
ENSG00000159069.13,chr9,136944593,136944762,TSS,True,101,439
ENSG00000090054.14,chr9,92031139,92032558,PAS,True,49,353
ENSG00000090054.14,chr9,92079060,92079566,PAS,True,303,346
ENSG00000135047.14,chr9,87726253,87727593,5AS,False,122,262
ENSG00000135047.14,chr9,87726308,87727593,5AS,False,47,137
ENSG00000135047.14,chr9,87726062,87726253,TSS,False,355,478
ENSG00000135047.14,chr9,87726068,87726308,TSS,True,430,478
ENSG00000135047.14,chr9,87725582,87726398,TSS,True,388,478
ENSG00000107341.4,chr9,33817131,33817934,TSS,False,155,271
ENSG00000185963.13,chr9,92764504,92764871,TSS,False,121,179
ENSG00000106733.20,chr9,75060573,75061567,PAS,True,14,112
ENSG00000106733.20,chr9,75088007,75088271,TSS,True,24,113
ENSG00000188229.5,chr9,137241286,137241417,TSS,True,204,332
ENSG00000187024.14,chr9,127713508,127714282,PAS,True,24,210
ENSG00000167112.9,chr9,128322299,128323104,TSS,True,14,127
ENSG00000080608.9,chr9,2844044,2844130,TSS,False,57,304
ENSG00000080608.9,chr9,2838425,2838518,TSS,True,267,304
ENSG00000213930.11,chr9,34646604,34646786,TSS,True,387,456
ENSG00000107164.15,chr9,130632278,130635998,ES,True,18,130
ENSG00000107164.15,chr9,130579533,130579764,TSS,True,22,147
ENSG00000148110.15,chr9,94438528,94444963,ES,True,24,195
ENSG00000148110.15,chr9,94374411,94374927,TSS,False,23,214
ENSG00000137133.10,chr9,35814898,35815042,TSS,True,58,193
ENSG00000215126.10,chr9,41131285,41131840,PAS,True,141,237
ENSG00000215126.10,chr9,41182678,41183660,PAS,True,96,235
ENSG00000135046.13,chr9,73151924,73154197,IR,True,46,118
ENSG00000135046.13,chr9,73151924,73154460,IR,True,124,196
ENSG00000135046.13,chr9,73151924,73158521,ME,True,124,175
ENSG00000135046.13,chr9,73154581,73158521,5AS,True,96,122
ENSG00000136877.14,chr9,127802850,127803062,TSS,False,117,286
ENSG00000136877.14,chr9,127803190,127803404,TSS,True,218,286
ENSG00000136877.14,chr9,127813194,127814505,PAS,True,31,264
ENSG00000136950.13,chr9,124869138,124869439,TSS,False,63,318
ENSG00000165280.15,chr9,35072336,35072782,TSS,True,70,662
ENSG00000176386.8,chr9,113273438,113275381,5AS,True,138,155
ENSG00000176386.8,chr9,113275381,113275581,TSS,True,25,173
ENSG00000119335.16,chr9,128683742,128684007,TSS,True,489,569
ENSG00000119335.16,chr9,128689190,128689655,TSS,False,161,567
ENSG00000119421.6,chr9,122148277,122159626,ES,True,40,352
ENSG00000165283.15,chr9,35103049,35103184,TSS,True,155,802
ENSG00000148187.17,chr9,122264606,122264938,TSS,True,14,105
ENSG00000165119.20,chr9,83969380,83970161,3AS,False,498,962
ENSG00000165119.20,chr9,83967990,83969440,PAS,True,503,968
ENSG00000165119.20,chr9,83968082,83969380,PAS,True,471,968
ENSG00000165119.20,chr9,83980502,83980645,TSS,True,668,1197
ENSG00000165119.20,chr9,83980152,83980270,TSS,True,874,1197
ENSG00000135018.13,chr9,83707499,83708214,TSS,True,39,237
ENSG00000244187.7,chr9,136791318,136791424,TSS,True,15,110
ENSG00000176978.13,chr9,137111754,137111940,5AS,False,25,242
ENSG00000176978.13,chr9,137112230,137112744,IR,True,199,244
ENSG00000176978.13,chr9,137114576,137114646,IR,False,195,232
ENSG00000176978.13,chr9,137114646,137114909,TSS,True,55,250
ENSG00000176978.13,chr9,137114462,137115159,TSS,True,213,250
ENSG00000107130.9,chr9,130172330,130172727,TSS,False,29,190
ENSG00000148296.6,chr9,133336038,133336212,TSS,False,59,134
ENSG00000164975.15,chr9,15461630,15462807,PAS,True,97,140
ENSG00000164975.15,chr9,15459718,15461629,PAS,True,47,138
ENSG00000160445.10,chr9,128771814,128771942,TSS,False,100,116
ENSG00000160445.10,chr9,128771580,128771936,TSS,True,58,116
ENSG00000066697.14,chr9,100427077,100427393,TSS,True,32,202
ENSG00000041982.15,chr9,115042341,115073602,ES,False,15,124
ENSG00000041982.15,chr9,115117981,115118653,TSS,True,91,200
ENSG00000041982.15,chr9,115042218,115042370,TSS,True,175,196
ENSG00000167123.18,chr9,128420443,128421074,TSS,True,62,148
ENSG00000148341.17,chr9,129028091,129028360,TSS,True,15,129
ENSG00000107020.9,chr9,5437788,5437980,TSS,True,38,132
ENSG00000107020.9,chr9,5361757,5361890,TSS,True,109,132
ENSG00000054148.17,chr9,136850137,136850505,IR,False,36,111
ENSG00000054148.17,chr9,136850560,136850754,IR,True,99,119
ENSG00000054148.17,chr9,136848968,136849590,TSS,True,124,773
ENSG00000176101.11,chr9,137188778,137189065,IR,False,179,287
ENSG00000176101.11,chr9,137188650,137188778,TSS,True,254,434
ENSG00000176101.11,chr9,137188688,137189265,TSS,True,329,434
ENSG00000147955.16,chr9,34637546,34637828,TSS,True,82,271
ENSG00000148334.14,chr9,128127438,128128446,TSS,True,58,414
ENSG00000147996.16,chr9,65692608,65698514,ES,False,103,160
ENSG00000147996.16,chr9,65698561,65702969,ES,False,47,157
ENSG00000147996.16,chr9,65703014,65708901,ES,False,105,127
ENSG00000147996.16,chr9,65703014,65720040,ES,False,29,155
ENSG00000147996.16,chr9,65733509,65734063,PAS,True,121,281
ENSG00000147996.16,chr9,65681573,65682033,PAS,True,164,278
ENSG00000119523.9,chr9,99218836,99221546,ES,True,74,114
ENSG00000197958.12,chr9,127451280,127451405,TSS,True,163,1355
ENSG00000148291.9,chr9,133357068,133357710,5AS,False,153,175
ENSG00000177239.14,chr9,137085401,137087218,TSS,True,22,169
ENSG00000137106.17,chr9,37422805,37424844,5AS,False,39,174
ENSG00000137106.17,chr9,37422614,37422833,TSS,True,339,475
ENSG00000165688.11,chr9,136410631,136410739,TSS,True,21,148
ENSG00000095383.19,chr9,98244129,98255172,ES,False,16,154
ENSG00000095383.19,chr9,98255172,98256104,TSS,True,406,563
ENSG00000197070.13,chr9,137612573,137612895,IR,False,174,202
ENSG00000197070.13,chr9,137615000,137615073,IR,False,378,557
ENSG00000197070.13,chr9,137605613,137605835,TSS,True,263,573
ENSG00000197070.13,chr9,137612388,137612573,TSS,False,396,573
ENSG00000197070.13,chr9,137615073,137616205,PAS,True,187,573
ENSG00000197070.13,chr9,137614558,137616227,PAS,True,389,561
ENSG00000136908.17,chr9,127936655,127937433,IR,False,365,413
ENSG00000136908.17,chr9,127937817,127937860,TSS,False,71,435
ENSG00000136908.17,chr9,127937433,127937846,TSS,True,377,435
ENSG00000235106.9,chr9,134025333,134025536,TSS,True,107,126
ENSG00000165233.17,chr9,93107816,93110567,5AS,False,122,213
ENSG00000136933.16,chr9,125207721,125220538,ES,False,24,119
ENSG00000136933.16,chr9,125200515,125200577,TSS,True,76,138
ENSG00000136933.16,chr9,125200543,125200906,TSS,True,70,138
ENSG00000137074.18,chr9,32987731,32988082,IR,False,159,317
ENSG00000137074.18,chr9,32988124,32989758,3AS,False,137,333
ENSG00000137074.18,chr9,32989895,33001566,ES,True,113,156
ENSG00000137074.18,chr9,32989895,33001566,5AS,False,113,156
ENSG00000137074.18,chr9,32989895,33024999,5AS,False,61,132
ENSG00000137074.18,chr9,33001515,33001612,TSS,True,328,365
ENSG00000137074.18,chr9,33001566,33001645,TSS,False,208,365
ENSG00000137074.18,chr9,33024803,33025150,TSS,True,294,365
ENSG00000137074.18,chr9,33024999,33025162,TSS,True,304,365
ENSG00000164967.9,chr9,34611332,34612063,5AS,True,90,123
ENSG00000164967.9,chr9,34611859,34612092,TSS,True,98,131
ENSG00000164967.9,chr9,34612063,34612106,TSS,False,41,131
ENSG00000136867.10,chr9,113150948,113151080,TSS,True,87,666
ENSG00000111142.13,chr12,95474330,95476073,3AS,False,21,165
ENSG00000205323.8,chr12,55751216,55752840,PAS,True,160,224
ENSG00000205323.8,chr12,55757266,55757553,PAS,True,64,224
ENSG00000067182.7,chr12,6341775,6342117,TSS,True,29,159
ENSG00000111237.18,chr12,110496203,110502036,ES,True,92,119
ENSG00000111237.18,chr12,110496203,110502048,5AS,True,329,452
ENSG00000111237.18,chr12,110502036,110502127,TSS,True,416,538
ENSG00000111237.18,chr12,110502048,110502127,TSS,True,177,538
ENSG00000181852.17,chr12,56210568,56213957,ES,False,98,120
ENSG00000181852.17,chr12,56221902,56221999,TSS,True,113,146
ENSG00000181852.17,chr12,56221759,56221944,TSS,True,71,146
ENSG00000092841.18,chr12,56160320,56161386,ES,False,374,2316
ENSG00000092841.18,chr12,56160320,56161386,IR,True,374,444
ENSG00000092841.18,chr12,56158337,56158404,TSS,True,472,2462
ENSG00000092841.18,chr12,56158359,56159730,TSS,True,2111,2462
ENSG00000060138.12,chr12,10704148,10713210,ES,False,1519,2603
ENSG00000184575.11,chr12,64404318,64404804,TSS,False,168,672
ENSG00000167778.8,chr12,53079310,53079414,TSS,True,39,169
ENSG00000139644.12,chr12,49741548,49741611,TSS,False,230,1362
ENSG00000111145.7,chr12,96194247,96194705,TSS,True,19,154
ENSG00000089220.4,chr12,118136065,118136344,TSS,False,114,777
ENSG00000182199.10,chr12,57231000,57231712,ES,False,97,549
ENSG00000182199.10,chr12,57232292,57232452,3AS,False,505,608
ENSG00000182199.10,chr12,57229648,57229811,TSS,True,3004,3393
ENSG00000182199.10,chr12,57233176,57233345,TSS,True,681,3393
ENSG00000111530.12,chr12,67269275,67269785,TSS,True,13,123
ENSG00000139278.9,chr12,75480315,75481054,TSS,True,13,117
ENSG00000139278.9,chr12,75498823,75501008,PAS,False,14,115
ENSG00000087470.17,chr12,32679194,32679465,TSS,True,14,104
ENSG00000177425.10,chr12,79689728,79690580,TSS,True,156,321
ENSG00000177425.10,chr12,79690871,79691356,TSS,False,218,321
ENSG00000135452.9,chr12,57745000,57745217,TSS,True,68,149
ENSG00000135452.9,chr12,57747103,57747131,TSS,True,98,149
ENSG00000134291.11,chr12,47966172,47966682,5AS,False,82,245
ENSG00000134291.11,chr12,47963562,47963633,TSS,False,43,254
ENSG00000139233.6,chr12,66130704,66130750,TSS,False,102,263
ENSG00000139343.10,chr12,95858929,95859076,TSS,True,114,421
ENSG00000139343.10,chr12,95861237,95861293,TSS,True,377,421
ENSG00000063046.17,chr12,53006278,53006496,TSS,True,78,165
ENSG00000089009.15,chr12,112409586,112409634,TSS,True,660,2660
ENSG00000089009.15,chr12,112408419,112409605,TSS,True,2250,2660
ENSG00000133773.11,chr12,82358222,82358798,TSS,True,18,127
ENSG00000133773.11,chr12,82358678,82358804,TSS,True,113,127
ENSG00000133641.17,chr12,88035738,88042824,ES,False,28,108
ENSG00000139370.11,chr12,128823397,128824013,TSS,True,14,129
ENSG00000241749.4,chr12,65826842,65826988,TSS,False,16,104
ENSG00000276045.3,chr12,121626528,121627050,TSS,True,29,103
ENSG00000205420.10,chr12,52492648,52493261,TSS,True,5908,12047
ENSG00000089157.15,chr12,120197462,120198853,5AS,True,74,108
ENSG00000089157.15,chr12,120200831,120201082,3AS,False,2063,2383
ENSG00000089157.15,chr12,120201082,120201113,TSS,True,4240,6627
ENSG00000089157.15,chr12,120199309,120199489,TSS,True,3159,6627
ENSG00000182196.13,chr12,122980745,122981128,5AS,False,370,472
ENSG00000182196.13,chr12,122980812,122981128,5AS,False,91,102
ENSG00000182196.13,chr12,122981266,122981570,5AS,False,43,102
ENSG00000182196.13,chr12,122981266,122981594,3AS,False,247,290
ENSG00000182196.13,chr12,122981266,122981594,5AS,False,247,388
ENSG00000182196.13,chr12,122981266,122981594,IR,False,247,320
ENSG00000182196.13,chr12,122981299,122981594,3AS,False,140,199
ENSG00000182196.13,chr12,122981809,122982030,IR,False,90,525
ENSG00000182196.13,chr12,122980468,122980745,TSS,True,162,532
ENSG00000182196.13,chr12,122980680,122980812,TSS,True,441,532
ENSG00000135390.18,chr12,53676052,53676736,TSS,True,295,613
ENSG00000135390.18,chr12,53672575,53674181,TSS,True,497,613
ENSG00000196531.10,chr12,56725262,56725531,TSS,True,267,2556
ENSG00000089159.16,chr12,120215273,120221622,ES,False,201,227
ENSG00000089159.16,chr12,120215273,120221622,3AS,False,201,287
ENSG00000089159.16,chr12,120224377,120265616,ES,False,240,294
ENSG00000089159.16,chr12,120265616,120265790,TSS,True,436,730
ENSG00000134294.13,chr12,46367340,46370775,ES,False,22,215
ENSG00000134294.13,chr12,46372508,46373583,TSS,True,160,344
ENSG00000198431.15,chr12,104286893,104287109,TSS,True,71,140
ENSG00000198431.15,chr12,104286935,104287346,TSS,True,124,140
ENSG00000198431.15,chr12,104286761,104289040,TSS,True,108,140
ENSG00000089053.12,chr12,121328458,121330582,3AS,False,62,215
ENSG00000135506.15,chr12,57715970,57716091,3AS,False,330,448
ENSG00000135506.15,chr12,57719182,57720405,ES,False,251,454
ENSG00000139318.7,chr12,89351639,89352501,TSS,True,75,213
ENSG00000064115.10,chr12,26975658,26980565,ME,True,23,110
ENSG00000064115.10,chr12,26976357,26980565,ES,False,87,806
ENSG00000139218.17,chr12,45919130,45922194,PAS,True,86,109
ENSG00000139218.17,chr12,45960446,45961322,PAS,False,36,107
ENSG00000151131.10,chr12,104986305,104986467,TSS,True,51,230
ENSG00000118600.11,chr12,63781174,63784969,ES,False,78,101
ENSG00000118600.11,chr12,63779804,63780129,TSS,True,236,305
ENSG00000111641.11,chr12,6566324,6566528,3AS,False,30,103
ENSG00000111641.11,chr12,6567922,6568206,5AS,False,90,105
ENSG00000111641.11,chr12,6568206,6568353,TSS,True,33,123
ENSG00000111641.11,chr12,6568138,6568306,TSS,True,108,123
ENSG00000136026.13,chr12,106247368,106248154,TSS,False,57,190
ENSG00000173598.13,chr12,93395533,93398770,3AS,False,318,518
ENSG00000173598.13,chr12,93377868,93378421,TSS,True,253,772
ENSG00000127314.17,chr12,68611043,68648698,5AS,False,490,647
ENSG00000127314.17,chr12,68610571,68611043,TSS,True,211,713
ENSG00000127314.17,chr12,68610868,68611052,TSS,True,550,713
ENSG00000111229.15,chr12,110450254,110450359,TSS,True,90,826
ENSG00000175197.12,chr12,57517424,57517705,3AS,False,88,751
ENSG00000175197.12,chr12,57517424,57517705,IR,False,88,102
