gene,chr,start,end,splice_type,novel,endodermal_cell_ENCFF940WVU_in_cov,endodermal_cell_ENCFF940WVU_total_cov
ENSG00000100219.16,chr22,28800297,28800587,TSS,True,22,212
ENSG00000099917.17,chr22,20568631,20582610,ES,False,93,124
ENSG00000099917.17,chr22,20507567,20507746,TSS,True,23,144
ENSG00000100075.9,chr22,19178579,19178878,TSS,True,64,321
ENSG00000100297.15,chr22,35400054,35400208,TSS,True,50,284
ENSG00000100316.15,chr22,39319594,39320306,TSS,False,507,4608
ENSG00000093000.18,chr22,45168246,45171599,ES,False,205,229
ENSG00000093000.18,chr22,45162438,45164296,TSS,True,39,268
ENSG00000093072.16,chr22,17199548,17199668,TSS,True,16,118
ENSG00000077942.18,chr22,45562911,45563362,PAS,True,129,551
ENSG00000077942.18,chr22,45600306,45602846,PAS,False,433,559
ENSG00000182944.17,chr22,29288786,29291564,3AS,False,407,746
ENSG00000100227.17,chr22,42599793,42602769,ES,False,65,220
ENSG00000100227.17,chr22,42614798,42614964,TSS,True,25,240
ENSG00000272779.1,chr22,22307105,22310541,PAS,True,45,110
ENSG00000272779.1,chr22,22318898,22321321,PAS,True,82,115
ENSG00000180957.17,chr22,27851668,27853663,PAS,True,19,157
ENSG00000180957.17,chr22,27909207,27911109,PAS,True,132,149
ENSG00000180957.17,chr22,27919171,27919306,TSS,True,30,172
ENSG00000100359.20,chr22,40400813,40402138,ES,False,19,185
ENSG00000100359.20,chr22,40407328,40407412,IR,False,176,202
ENSG00000100359.20,chr22,40409018,40409249,IR,False,136,200
ENSG00000100359.20,chr22,40370560,40370688,TSS,True,38,218
ENSG00000100239.15,chr22,50436452,50437505,ES,False,29,167
ENSG00000100239.15,chr22,50343297,50343550,TSS,True,30,187
ENSG00000196730.12,chr9,87497714,87498107,TSS,True,51,151
ENSG00000197694.15,chr9,128609284,128611713,ES,False,35,133
ENSG00000197694.15,chr9,128552523,128552696,TSS,True,166,228
ENSG00000172889.15,chr9,136665712,136665817,TSS,True,39,111
ENSG00000172889.15,chr9,136666070,136668362,TSS,True,75,111
ENSG00000130723.19,chr9,131492260,131495739,ES,False,44,120
ENSG00000130723.19,chr9,131393953,131394263,TSS,True,153,203
ENSG00000148019.13,chr9,78236603,78240022,5AS,False,85,100
ENSG00000148019.13,chr9,78252043,78253231,IR,True,91,104
ENSG00000148019.13,chr9,78265543,78266441,ES,False,52,115
ENSG00000148019.13,chr9,78236036,78236603,TSS,True,44,129
ENSG00000148019.13,chr9,78236064,78236659,TSS,True,116,129
ENSG00000148019.13,chr9,78270840,78278431,PAS,True,60,116
ENSG00000148019.13,chr9,78266441,78267076,PAS,True,56,115
ENSG00000172785.18,chr9,175784,178815,ES,False,132,181
ENSG00000172785.18,chr9,119276,121573,PAS,True,26,192
ENSG00000172785.18,chr9,172901,173366,PAS,True,159,181
ENSG00000196642.18,chr9,136807582,136808326,TSS,True,67,291
ENSG00000196642.18,chr9,136840321,136841188,PAS,True,39,282
ENSG00000099219.13,chr9,5801328,5810010,ES,True,29,107
ENSG00000099219.13,chr9,5832689,5833164,TSS,True,20,120
ENSG00000196305.17,chr9,92289426,92293610,5AS,False,212,290
ENSG00000196305.17,chr9,92293440,92293716,TSS,True,297,376
ENSG00000196305.17,chr9,92293610,92293745,TSS,True,161,376
ENSG00000160408.14,chr9,127896332,127899502,ES,False,54,108
ENSG00000097007.17,chr9,130834777,130835525,TSS,False,61,149
ENSG00000188938.16,chr9,93447697,93450478,ES,False,67,122
ENSG00000188938.16,chr9,93450599,93451087,5AS,False,90,102
ENSG00000188938.16,chr9,93451087,93451805,TSS,True,39,130
ENSG00000107372.12,chr9,72360787,72364695,ES,False,63,101
ENSG00000107372.12,chr9,72364695,72365265,TSS,True,17,123
ENSG00000136802.11,chr9,128882058,128882250,TSS,True,30,245
ENSG00000107223.12,chr9,136862117,136862345,PAS,False,22,172
ENSG00000095319.14,chr9,128947751,128949188,ES,True,120,145
ENSG00000095319.14,chr9,128947671,128947751,TSS,True,48,194
ENSG00000136938.8,chr9,97983125,97983609,TSS,False,19,189
ENSG00000137076.20,chr9,35732074,35732407,TSS,True,87,126
ENSG00000148308.17,chr9,133054809,133056011,ES,False,93,110
ENSG00000148308.17,chr9,133030700,133031164,TSS,True,26,131
ENSG00000119514.6,chr9,98807612,98808069,TSS,True,29,196
ENSG00000106723.16,chr9,88388538,88426381,ES,False,162,196
ENSG00000106723.16,chr9,88448989,88468371,ES,False,47,227
ENSG00000106723.16,chr9,88387652,88388538,TSS,True,69,276
ENSG00000148180.19,chr9,121267812,121268219,TSS,True,112,256
ENSG00000148180.19,chr9,121299800,121300005,TSS,False,191,256
ENSG00000107263.18,chr9,131739769,131740119,TSS,True,39,111
ENSG00000181090.20,chr9,137728529,137743391,3AS,False,89,143
ENSG00000181090.20,chr9,137744090,137754170,ES,False,43,161
ENSG00000181090.20,chr9,137618929,137619049,TSS,True,60,197
ENSG00000148337.20,chr9,128178904,128179072,IR,False,23,162
ENSG00000148337.20,chr9,128180799,128185546,3AS,False,24,159
ENSG00000148337.20,chr9,128191431,128191600,TSS,False,25,173
ENSG00000106853.19,chr9,111563231,111570090,ES,False,437,552
ENSG00000106853.19,chr9,111599602,111599841,TSS,True,153,599
ENSG00000106853.19,chr9,111599338,111599523,TSS,False,509,599
ENSG00000119487.16,chr9,125484583,125543058,ES,False,74,167
ENSG00000086065.13,chr9,33264881,33265147,TSS,True,24,168
ENSG00000148303.16,chr9,133348206,133348246,TSS,False,142,360
ENSG00000148303.16,chr9,133348240,133349042,TSS,True,261,360
ENSG00000070214.15,chr9,105244465,105244904,TSS,False,35,197
ENSG00000169925.16,chr9,134067944,134068122,TSS,False,36,108
ENSG00000213694.4,chr9,88991417,88991695,TSS,True,30,113
ENSG00000159069.13,chr9,136941684,136942045,IR,True,219,266
ENSG00000159069.13,chr9,136942466,136942546,IR,False,249,282
ENSG00000159069.13,chr9,136942695,136942768,IR,False,252,281
ENSG00000159069.13,chr9,136943890,136944795,TSS,True,262,303
ENSG00000159069.13,chr9,136944593,136944762,TSS,True,70,303
ENSG00000165006.13,chr9,34179016,34179240,TSS,True,28,138
ENSG00000165006.13,chr9,34179331,34179602,TSS,True,119,138
ENSG00000135047.14,chr9,87726253,87727593,5AS,False,62,138
ENSG00000135047.14,chr9,87726062,87726253,TSS,False,96,158
ENSG00000135047.14,chr9,87726068,87726308,TSS,True,121,158
ENSG00000135047.14,chr9,87725582,87726398,TSS,True,119,158
ENSG00000198917.12,chr9,128829744,128829839,TSS,True,22,169
ENSG00000188229.5,chr9,137241286,137241417,TSS,True,45,285
ENSG00000106804.7,chr9,120952331,120952868,PAS,False,28,137
ENSG00000106804.7,chr9,120999658,121000051,PAS,False,90,114
ENSG00000106804.7,chr9,121050181,121050316,TSS,False,57,143
ENSG00000080608.9,chr9,2844044,2844130,TSS,False,21,158
ENSG00000169071.14,chr9,91726743,91730943,5AS,True,39,190
ENSG00000169071.14,chr9,91949866,91950313,TSS,True,68,233
ENSG00000137124.7,chr9,38392622,38392807,TSS,True,15,134
ENSG00000283526.1,chr9,131545640,131554556,5AS,True,19,166
ENSG00000283526.1,chr9,131545670,131554556,ES,True,103,137
ENSG00000283526.1,chr9,131545506,131545670,TSS,True,36,173
ENSG00000283526.1,chr9,131545544,131545640,TSS,False,154,173
ENSG00000107164.15,chr9,130632278,130635998,ES,True,20,177
ENSG00000107164.15,chr9,130579533,130579764,TSS,True,43,197
ENSG00000148110.15,chr9,94438528,94444963,ES,True,40,280
ENSG00000136877.14,chr9,127802850,127803062,TSS,False,79,217
ENSG00000136877.14,chr9,127803190,127803404,TSS,True,163,217
ENSG00000107021.15,chr9,128787204,128787376,TSS,True,22,133
ENSG00000148218.15,chr9,113401211,113401357,TSS,True,14,104
ENSG00000187210.13,chr9,76459305,76500915,ES,False,85,177
ENSG00000187210.13,chr9,76459155,76459305,TSS,True,39,222
ENSG00000165280.15,chr9,35072336,35072782,TSS,True,225,1654
ENSG00000119335.16,chr9,128683742,128684007,TSS,True,1331,1495
ENSG00000119335.16,chr9,128689190,128689655,TSS,False,294,1492
ENSG00000119421.6,chr9,122148277,122159626,ES,True,13,127
ENSG00000165724.5,chr9,137587107,137587716,IR,False,88,102
ENSG00000165724.5,chr9,137590212,137591276,TSS,False,19,106
ENSG00000070610.14,chr9,35737447,35737747,IR,False,191,218
ENSG00000070610.14,chr9,35738152,35738231,IR,False,193,216
ENSG00000070610.14,chr9,35738374,35738525,IR,False,167,202
ENSG00000070610.14,chr9,35738632,35738751,IR,False,174,197
ENSG00000070610.14,chr9,35741064,35744296,ES,True,52,176
ENSG00000070610.14,chr9,35733968,35737939,PAS,True,193,219
ENSG00000070610.14,chr9,35735871,35737447,PAS,False,29,220
ENSG00000070610.14,chr9,35748345,35749264,TSS,True,28,223
ENSG00000187742.14,chr9,89332986,89334638,3AS,True,13,107
ENSG00000187742.14,chr9,89318469,89318612,TSS,True,26,125
ENSG00000165283.15,chr9,35103049,35103184,TSS,True,42,249
ENSG00000196781.14,chr9,81611956,81613376,3AS,True,38,158
ENSG00000196781.14,chr9,81634301,81652213,5AS,False,183,230
ENSG00000196781.14,chr9,81583416,81584305,PAS,False,91,258
ENSG00000196781.14,chr9,81633468,81634301,PAS,True,168,250
ENSG00000165119.20,chr9,83969380,83970161,3AS,False,721,1964
ENSG00000165119.20,chr9,83970804,83971259,IR,True,62,122
ENSG00000165119.20,chr9,83973399,83974516,ES,False,270,1900
ENSG00000165119.20,chr9,83967990,83969440,PAS,True,722,1967
ENSG00000165119.20,chr9,83968082,83969380,PAS,True,1246,1967
ENSG00000165119.20,chr9,83980502,83980645,TSS,True,1069,2000
ENSG00000165119.20,chr9,83980152,83980270,TSS,True,1193,2000
ENSG00000244187.7,chr9,136791424,136791710,3AS,False,117,142
ENSG00000244187.7,chr9,136791424,136791946,ES,False,19,159
ENSG00000107130.9,chr9,130172330,130172727,TSS,False,21,124
ENSG00000221829.9,chr9,35079440,35080262,TSS,True,40,113
ENSG00000221829.9,chr9,35079730,35080055,TSS,False,92,113
ENSG00000164975.15,chr9,15461630,15462807,PAS,True,96,148
ENSG00000164975.15,chr9,15459718,15461629,PAS,True,59,147
ENSG00000160445.10,chr9,128742745,128750621,5AS,True,26,155
ENSG00000160445.10,chr9,128755659,128771814,5AS,True,53,140
ENSG00000160445.10,chr9,128771814,128771942,TSS,False,113,167
ENSG00000160445.10,chr9,128771580,128771936,TSS,True,79,167
ENSG00000164985.14,chr9,15510326,15510816,3AS,False,288,459
ENSG00000164985.14,chr9,15462201,15465580,PAS,False,65,530
ENSG00000164985.14,chr9,15510816,15511132,TSS,True,72,530
ENSG00000156052.10,chr9,78031099,78032382,TSS,False,22,142
ENSG00000126878.12,chr9,131096454,131096660,TSS,True,30,263
ENSG00000198467.14,chr9,35684807,35685268,ES,True,112,140
ENSG00000198467.14,chr9,35681992,35682163,PAS,True,52,166
ENSG00000198467.14,chr9,35681992,35683241,PAS,True,126,161
ENSG00000198467.14,chr9,35689703,35691118,TSS,True,18,166
ENSG00000148341.17,chr9,129010209,129010669,IR,False,243,278
ENSG00000148341.17,chr9,129010693,129012235,IR,False,197,259
ENSG00000148341.17,chr9,129028091,129028360,TSS,True,34,294
ENSG00000130717.12,chr9,131529038,131529127,IR,False,127,150
ENSG00000130717.12,chr9,131531066,131531281,TSS,True,25,154
ENSG00000148297.15,chr9,133341694,133344124,IR,False,15,102
ENSG00000148297.15,chr9,133340899,133344333,PAS,True,20,107
ENSG00000148297.15,chr9,133340904,133341694,PAS,True,107,122
ENSG00000148297.15,chr9,133347921,133348131,TSS,True,35,122
ENSG00000148297.15,chr9,133347941,133348109,TSS,False,108,122
ENSG00000107104.18,chr9,504037,504754,TSS,True,48,100
ENSG00000176101.11,chr9,137188778,137189065,IR,False,52,102
ENSG00000176101.11,chr9,137188650,137188778,TSS,True,57,109
ENSG00000176101.11,chr9,137188688,137189265,TSS,True,62,109
ENSG00000148334.14,chr9,128122479,128122933,IR,False,199,261
ENSG00000148334.14,chr9,128124550,128125243,ES,False,240,273
ENSG00000177239.14,chr9,137085401,137087218,TSS,True,28,169
ENSG00000137106.17,chr9,37422614,37422833,TSS,True,32,107
ENSG00000137106.17,chr9,37422654,37422805,TSS,True,81,107
ENSG00000165688.11,chr9,136416391,136416950,IR,False,249,283
ENSG00000197070.13,chr9,137615000,137615073,IR,False,74,101
ENSG00000197070.13,chr9,137605613,137605835,TSS,True,18,101
ENSG00000197070.13,chr9,137615073,137616205,PAS,True,27,101
ENSG00000136908.17,chr9,127936655,127937433,IR,False,86,112
ENSG00000136908.17,chr9,127936552,127937830,TSS,True,107,120
ENSG00000136908.17,chr9,127937817,127937860,TSS,False,29,120
ENSG00000136908.17,chr9,127937433,127937846,TSS,True,105,120
ENSG00000086062.12,chr9,33166757,33167358,TSS,False,22,148
PB_novel_233175,chr9,88037467,88040111,PAS,True,20,115
ENSG00000165304.7,chr9,36572839,36573007,TSS,True,18,117
ENSG00000135052.16,chr9,86099410,86099685,TSS,False,52,312
ENSG00000165138.17,chr9,98756603,98768080,3AS,False,78,121
ENSG00000165138.17,chr9,98784876,98796132,ES,True,52,127
ENSG00000165138.17,chr9,98731320,98732553,PAS,False,82,156
ENSG00000165138.17,chr9,98731333,98736623,PAS,True,93,143
ENSG00000165138.17,chr9,98783564,98784157,PAS,True,119,135
ENSG00000165138.17,chr9,98796132,98796555,TSS,False,29,156
ENSG00000119326.14,chr9,108942568,108942834,PAS,True,39,245
ENSG00000119383.19,chr9,129111320,129111631,TSS,True,52,188
ENSG00000119383.19,chr9,129140074,129140151,TSS,True,156,188
ENSG00000106799.12,chr9,99105084,99105302,TSS,True,53,241
ENSG00000160271.15,chr9,133100382,133101519,5AS,False,105,118
ENSG00000160271.15,chr9,133109685,133110295,3AS,False,86,116
ENSG00000160271.15,chr9,133148962,133149433,TSS,False,15,124
ENSG00000165802.22,chr9,137454443,137456410,ES,False,35,181
ENSG00000165802.22,chr9,137455307,137456410,IR,True,144,169
ENSG00000165802.22,chr9,137459031,137459513,TSS,True,24,230
ENSG00000137073.21,chr9,33953474,33960825,ES,False,12,107
ENSG00000137073.21,chr9,33963791,33986759,ES,False,13,104
ENSG00000137073.21,chr9,34048824,34048952,TSS,True,38,133
ENSG00000106771.12,chr9,109119334,109120067,TSS,False,52,134
ENSG00000111142.13,chr12,95474330,95476073,3AS,False,42,200
ENSG00000111142.13,chr12,95473994,95474330,TSS,True,28,228
ENSG00000215021.8,chr12,6970416,6970730,TSS,True,18,160
ENSG00000111237.18,chr12,110496203,110502048,5AS,True,99,120
ENSG00000111237.18,chr12,110502036,110502127,TSS,True,113,135
ENSG00000111237.18,chr12,110502048,110502127,TSS,True,30,135
ENSG00000010292.12,chr12,6493347,6494154,TSS,True,43,145
ENSG00000061273.17,chr12,47819766,47820204,TSS,True,65,123
ENSG00000139112.10,chr12,10212840,10213219,TSS,True,39,169
ENSG00000185344.13,chr12,123712338,123712682,TSS,True,23,141
ENSG00000135108.14,chr12,117158063,117165484,3AS,False,116,181
ENSG00000135108.14,chr12,117190217,117190519,TSS,True,24,194
ENSG00000184575.11,chr12,64404318,64404804,TSS,False,36,239
ENSG00000075856.11,chr12,108544478,108545138,3AS,False,81,100
ENSG00000075856.11,chr12,108560842,108561406,TSS,True,25,123
ENSG00000161800.12,chr12,50025327,50025463,TSS,True,67,109
ENSG00000161800.12,chr12,50025397,50025555,TSS,True,72,109
ENSG00000139644.12,chr12,49741548,49741611,TSS,False,100,832
ENSG00000135677.10,chr12,64759084,64759446,TSS,True,26,118
ENSG00000111530.12,chr12,67269275,67269785,TSS,True,70,341
ENSG00000123374.10,chr12,55967124,55967856,IR,False,103,115
ENSG00000123374.10,chr12,55966765,55967124,TSS,True,20,124
ENSG00000087470.17,chr12,32737161,32738263,ES,False,40,104
ENSG00000087470.17,chr12,32679194,32679465,TSS,True,30,130
ENSG00000111752.10,chr12,8913938,8914827,TSS,True,20,117
ENSG00000177425.10,chr12,79689728,79690580,TSS,True,68,104
ENSG00000177425.10,chr12,79690871,79691356,TSS,False,78,104
ENSG00000120802.13,chr12,98515552,98516146,TSS,True,23,155
ENSG00000120802.13,chr12,98532822,98535647,PAS,True,50,134
ENSG00000120802.13,chr12,98547572,98550348,PAS,True,100,144
ENSG00000111667.13,chr12,6852017,6852290,TSS,True,29,264
ENSG00000072609.17,chr12,132851734,132853430,3AS,False,73,137
ENSG00000072609.17,chr12,132861634,132872284,ES,False,18,123
ENSG00000072609.17,chr12,132887546,132887659,TSS,True,54,142
ENSG00000072609.17,chr12,132887195,132887555,TSS,True,110,142
ENSG00000057294.14,chr12,32896508,32896832,TSS,True,32,193
ENSG00000139182.14,chr12,7129032,7130712,TSS,True,26,117
ENSG00000063046.17,chr12,53034709,53037408,5AS,False,289,333
ENSG00000063046.17,chr12,53006278,53006496,TSS,True,166,387
ENSG00000013573.16,chr12,31073275,31074091,TSS,True,47,104
ENSG00000089009.15,chr12,112409586,112409634,TSS,True,86,179
ENSG00000089009.15,chr12,112409410,112409596,TSS,True,113,179
ENSG00000139370.11,chr12,128809473,128814774,ES,False,29,119
ENSG00000111642.15,chr12,6607299,6607582,TSS,True,182,245
ENSG00000111642.15,chr12,6599772,6600019,TSS,False,214,245
ENSG00000122965.10,chr12,113816735,113818186,PAS,True,85,102
ENSG00000122965.10,chr12,113822053,113822646,PAS,False,72,102
ENSG00000122965.10,chr12,113822053,113823321,PAS,True,57,102
ENSG00000122965.10,chr12,113966191,113966364,TSS,False,14,104
ENSG00000088986.10,chr12,120496110,120496216,TSS,False,27,198
ENSG00000089157.15,chr12,120200831,120201082,3AS,False,1509,1691
ENSG00000182196.13,chr12,122980745,122981128,5AS,False,110,155
ENSG00000182196.13,chr12,122981266,122981594,5AS,False,66,127
ENSG00000182196.13,chr12,122981266,122981594,IR,False,66,107
ENSG00000182196.13,chr12,122981809,122982030,IR,False,20,197
ENSG00000182196.13,chr12,122982538,122982619,IR,False,177,198
ENSG00000182196.13,chr12,122980468,122980745,TSS,True,91,201
ENSG00000182196.13,chr12,122980680,122980812,TSS,True,162,201
ENSG00000182196.13,chr12,122982619,122982914,PAS,True,22,199
ENSG00000111540.15,chr12,55974008,55974139,TSS,True,44,240
ENSG00000110955.8,chr12,56645836,56646068,TSS,True,72,582
ENSG00000135390.18,chr12,53676052,53676736,TSS,True,57,275
ENSG00000135390.18,chr12,53672575,53674181,TSS,True,229,275
ENSG00000196531.10,chr12,56725262,56725531,TSS,True,100,617
ENSG00000089159.16,chr12,120215273,120221622,ES,False,133,175
ENSG00000089159.16,chr12,120215273,120221622,3AS,False,133,166
ENSG00000089159.16,chr12,120265616,120265790,TSS,True,27,235
ENSG00000175215.10,chr12,57827097,57827551,5AS,False,100,116
ENSG00000175215.10,chr12,57846371,57846962,TSS,True,68,185
ENSG00000139044.11,chr12,459931,460545,TSS,True,47,105
ENSG00000198431.15,chr12,104287109,104311289,ES,False,36,115
ENSG00000198431.15,chr12,104286893,104287109,TSS,True,60,176
ENSG00000198431.15,chr12,104286761,104289040,TSS,True,150,176
ENSG00000089053.12,chr12,121328458,121330582,3AS,False,62,234
ENSG00000256995.6,chr12,22699665,22700094,TSS,True,45,144
ENSG00000256995.6,chr12,23188126,23196600,PAS,True,123,144
ENSG00000256995.6,chr12,23173388,23179354,PAS,True,62,127
ENSG00000257345.2,chr12,93005911,93006013,TSS,True,139,159
ENSG00000257345.2,chr12,93005987,93006229,TSS,True,24,159
ENSG00000139372.14,chr12,103965802,103966060,TSS,True,16,157
ENSG00000167553.15,chr12,49265010,49265184,TSS,True,75,211
ENSG00000167553.15,chr12,49269118,49269687,TSS,True,188,211
ENSG00000135506.15,chr12,57715970,57716091,3AS,False,225,308
ENSG00000135506.15,chr12,57718376,57718992,5AS,False,42,327
ENSG00000135506.15,chr12,57719182,57720405,ES,False,160,328
ENSG00000076248.10,chr12,109097531,109097811,TSS,True,96,185
ENSG00000076248.10,chr12,109098146,109098638,TSS,True,103,185
ENSG00000062485.18,chr12,56300159,56300392,TSS,True,22,158
ENSG00000173598.13,chr12,93395533,93398770,3AS,False,1532,2418
ENSG00000152556.16,chr12,48105904,48106137,TSS,False,129,150
ENSG00000152556.16,chr12,48119237,48119406,TSS,True,57,150
ENSG00000127314.17,chr12,68611043,68648698,5AS,False,92,116
ENSG00000127314.17,chr12,68610571,68611043,TSS,True,34,127
ENSG00000127314.17,chr12,68610868,68611052,TSS,True,103,127
ENSG00000184047.17,chr12,122218397,122225964,ME,False,30,106
ENSG00000139613.11,chr12,56163765,56164647,5AS,False,34,155
ENSG00000139613.11,chr12,56164368,56164647,IR,False,27,155
ENSG00000139613.11,chr12,56172704,56173695,ES,False,110,149
ENSG00000139613.11,chr12,56189350,56190295,TSS,True,31,189
ENSG00000110841.13,chr12,27664437,27667165,5AS,False,39,113
ENSG00000110841.13,chr12,27524127,27524365,TSS,True,34,143
ENSG00000183283.15,chr12,51238812,51238920,TSS,False,43,124
ENSG00000183283.15,chr12,51270717,51271369,PAS,False,98,124
ENSG00000179295.17,chr12,112482205,112486474,3AS,False,151,169
ENSG00000179295.17,chr12,112418882,112419125,TSS,True,45,203
ENSG00000111110.11,chr12,62934491,62935209,TSS,False,40,112
ENSG00000198040.10,chr12,133037275,133037545,TSS,True,52,103
ENSG00000198040.10,chr12,133037282,133037554,TSS,True,83,103
ENSG00000198040.10,chr12,133037524,133041482,TSS,True,91,102
ENSG00000111674.8,chr12,6913884,6914659,TSS,True,57,109
ENSG00000111674.8,chr12,6914537,6915917,TSS,True,73,109
ENSG00000150991.14,chr12,124914586,124914848,TSS,False,109,380
ENSG00000003056.7,chr12,8949487,8949968,TSS,True,18,178
ENSG00000134283.17,chr12,42325947,42326229,TSS,True,17,111
ENSG00000134283.17,chr12,42441314,42442593,PAS,True,26,102
