gene,chr,start,end,splice_type,novel,heart_right_ventricle_ENCFF660UTF_in_cov,heart_right_ventricle_ENCFF660UTF_total_cov
ENSG00000150779.11,chr11,112086639,112086756,TSS,True,35,172
ENSG00000068976.13,chr11,64759655,64760007,TSS,True,77,128
ENSG00000177963.14,chr11,207496,208938,TSS,True,20,108
ENSG00000160703.15,chr11,119168721,119169042,TSS,True,97,132
ENSG00000160703.15,chr11,119168724,119168894,TSS,False,111,132
ENSG00000160703.15,chr11,119173490,119174098,TSS,True,112,132
ENSG00000085063.15,chr11,33722463,33736381,ES,False,162,262
ENSG00000085063.15,chr11,33736381,33736477,TSS,True,113,375
ENSG00000172638.12,chr11,65866712,65866844,IR,False,27,136
ENSG00000172638.12,chr11,65866299,65867079,PAS,True,37,146
ENSG00000172638.12,chr11,65866305,65866712,PAS,True,117,154
ENSG00000172638.12,chr11,65872682,65873622,TSS,True,68,154
ENSG00000172638.12,chr11,65871156,65872019,TSS,False,117,154
ENSG00000167283.7,chr11,118401583,118401717,TSS,True,124,646
ENSG00000167792.12,chr11,67606833,67607076,TSS,True,384,1134
ENSG00000167792.12,chr11,67606938,67609635,TSS,True,969,1127
ENSG00000084234.17,chr11,130122513,130126699,ES,False,81,307
ENSG00000084234.17,chr11,130069835,130070082,TSS,True,77,380
ENSG00000110665.11,chr11,2301755,2302077,TSS,False,83,100
ENSG00000110665.11,chr11,2302881,2302975,TSS,False,57,100
ENSG00000110665.11,chr11,2300519,2300615,TSS,True,86,100
ENSG00000168439.16,chr11,64186053,64186270,TSS,True,13,109
ENSG00000165912.15,chr11,47183069,47186348,ES,False,162,188
ENSG00000165912.15,chr11,47186348,47187001,TSS,True,203,415
ENSG00000165912.15,chr11,47183003,47186435,TSS,True,278,415
ENSG00000251562.8,chr11,65499044,65502393,TSS,True,89,102
ENSG00000174080.10,chr11,66568273,66568610,TSS,False,38,224
ENSG00000149743.13,chr11,64224970,64225498,IR,False,90,104
ENSG00000149743.13,chr11,64226049,64226256,TSS,True,32,119
ENSG00000117984.13,chr11,1763791,1763988,TSS,True,391,937
ENSG00000166181.12,chr11,43335994,43342432,3AS,False,55,103
ENSG00000166181.12,chr11,43342427,43344530,PAS,True,64,112
ENSG00000166181.12,chr11,43342432,43344530,PAS,True,57,112
ENSG00000170276.5,chr11,111912736,111912923,TSS,False,54,118
ENSG00000250303.3,chr11,112290260,112290509,TSS,True,18,103
ENSG00000087365.15,chr11,66055315,66055537,3AS,False,14,104
ENSG00000087365.15,chr11,66052324,66052517,TSS,True,15,115
ENSG00000087365.15,chr11,66068673,66069025,PAS,False,15,113
ENSG00000166333.13,chr11,6603822,6604225,3AS,False,409,502
ENSG00000166333.13,chr11,6603724,6603822,TSS,False,65,568
ENSG00000165916.8,chr11,47426204,47426475,TSS,False,20,192
ENSG00000134333.13,chr11,18394559,18394636,TSS,False,32,223
ENSG00000166902.4,chr11,59810603,59810816,TSS,True,16,100
ENSG00000110092.3,chr11,69641087,69641511,TSS,True,100,139
ENSG00000110092.3,chr11,69643025,69643246,TSS,True,125,139
ENSG00000135387.20,chr11,34051660,34051871,TSS,True,25,159
ENSG00000135387.20,chr11,34099302,34102610,PAS,True,41,157
ENSG00000135387.20,chr11,34097697,34102086,PAS,True,117,156
ENSG00000084207.16,chr11,67583513,67583844,TSS,True,58,254
ENSG00000084207.16,chr11,67583815,67584169,TSS,False,225,254
ENSG00000175550.7,chr11,65917434,65919543,TSS,True,14,101
ENSG00000167986.13,chr11,61332907,61333791,TSS,True,53,258
ENSG00000172663.8,chr11,67464856,67467311,ES,False,13,105
ENSG00000172663.8,chr11,67469018,67469289,TSS,True,18,124
ENSG00000149823.8,chr11,65096140,65096478,TSS,False,40,266
ENSG00000149823.8,chr11,65109320,65109495,TSS,True,238,266
ENSG00000173457.10,chr11,64246415,64246928,TSS,False,13,100
ENSG00000151502.10,chr11,134224621,134225345,TSS,True,31,163
ENSG00000121691.5,chr11,34438670,34439079,TSS,True,14,130
ENSG00000110651.11,chr11,2377308,2377615,TSS,False,71,351
ENSG00000023191.16,chr11,502181,504823,3AS,False,51,126
ENSG00000023191.16,chr11,502181,507112,3AS,False,160,294
ENSG00000023191.16,chr11,507112,507279,TSS,True,227,529
ENSG00000023191.16,chr11,504823,506849,TSS,True,451,529
ENSG00000023191.16,chr11,504426,504709,TSS,False,456,529
ENSG00000078902.15,chr11,1309465,1309673,TSS,True,74,172
ENSG00000205531.12,chr11,2945646,2951258,ES,False,298,403
ENSG00000205531.12,chr11,2992253,2992431,TSS,True,155,440
ENSG00000205531.12,chr11,2991793,2992260,TSS,False,340,440
ENSG00000177697.18,chr11,833022,834529,5AS,False,21,197
ENSG00000177697.18,chr11,833026,836062,ES,False,85,261
ENSG00000177697.18,chr11,832731,833026,TSS,True,185,446
ENSG00000177697.18,chr11,834521,834591,TSS,False,384,446
ENSG00000149294.16,chr11,112961269,112961665,TSS,True,106,131
ENSG00000221968.8,chr11,61876455,61876865,IR,False,91,141
ENSG00000221968.8,chr11,61876963,61877510,IR,False,103,122
ENSG00000221968.8,chr11,61891168,61891638,TSS,True,34,158
ENSG00000050165.17,chr11,12009171,12009385,TSS,False,2008,3727
ENSG00000050165.17,chr11,12008369,12008649,TSS,True,2435,3727
ENSG00000070081.16,chr11,17331411,17334053,PAS,True,36,100
ENSG00000142089.15,chr11,320564,320898,TSS,True,14,123
ENSG00000110321.16,chr11,10808704,10808980,TSS,True,128,445
ENSG00000172757.12,chr11,65858096,65858215,TSS,True,53,238
ENSG00000149806.10,chr11,65122089,65122217,TSS,False,129,440
ENSG00000166441.12,chr11,8682731,8682816,TSS,False,44,162
ENSG00000166441.12,chr11,8684827,8684892,TSS,True,141,162
ENSG00000118181.10,chr11,119018281,119018345,TSS,True,355,741
ENSG00000118181.10,chr11,119017361,119018342,TSS,True,406,741
ENSG00000177666.16,chr11,819537,819905,TSS,True,120,217
ENSG00000185627.17,chr11,236519,237144,TSS,True,29,157
ENSG00000166313.18,chr11,6418984,6419177,TSS,True,62,314
ENSG00000110435.11,chr11,34916571,34916815,TSS,True,23,176
ENSG00000170242.17,chr11,11842224,11880176,ES,False,138,259
ENSG00000170242.17,chr11,11842224,11884466,ES,False,30,290
ENSG00000170242.17,chr11,11873859,11880176,5AS,True,100,119
ENSG00000170242.17,chr11,11956000,11959323,PAS,True,92,296
ENSG00000170242.17,chr11,11942334,11943323,PAS,True,237,296
ENSG00000149084.12,chr11,43680603,43680987,TSS,True,18,114
ENSG00000149084.12,chr11,43748031,43750957,TSS,True,102,114
ENSG00000172531.14,chr11,67401727,67401888,TSS,True,29,153
ENSG00000142082.14,chr11,216718,218831,5AS,False,130,151
ENSG00000142082.14,chr11,236047,236354,TSS,True,26,156
ENSG00000173511.9,chr11,64237222,64237520,3AS,False,210,325
ENSG00000173511.9,chr11,64234487,64234893,TSS,True,90,360
ENSG00000173511.9,chr11,64236039,64236327,TSS,True,315,360
ENSG00000177156.10,chr11,747387,747578,TSS,True,20,126
ENSG00000149809.14,chr11,65111981,65112514,5AS,False,21,168
ENSG00000149809.14,chr11,65111854,65112067,TSS,True,45,191
ENSG00000149809.14,chr11,65111861,65111981,TSS,False,170,191
ENSG00000115286.19,chr19,1383866,1383942,TSS,True,199,679
ENSG00000115286.19,chr19,1395390,1395589,PAS,True,92,587
ENSG00000182087.13,chr19,1011195,1011366,IR,False,139,231
ENSG00000182087.13,chr19,1011612,1011740,3AS,False,39,219
ENSG00000182087.13,chr19,1012188,1012462,IR,False,149,216
ENSG00000182087.13,chr19,1020771,1021251,TSS,True,144,348
ENSG00000105185.11,chr19,32581185,32581327,TSS,True,20,126
ENSG00000161281.10,chr19,36152392,36152489,TSS,True,551,3503
ENSG00000257103.8,chr19,34221738,34227364,ES,False,75,135
ENSG00000266964.5,chr19,35138361,35138894,TSS,True,174,242
ENSG00000266964.5,chr19,35139612,35139767,TSS,True,164,242
ENSG00000266964.5,chr19,35142479,35142521,TSS,True,168,242
ENSG00000174917.8,chr19,5680457,5680594,TSS,True,38,161
ENSG00000174917.8,chr19,5679585,5680516,TSS,False,132,161
ENSG00000130528.11,chr19,49151013,49151332,PAS,True,296,2148
ENSG00000141905.18,chr19,3359305,3359685,TSS,True,92,119
ENSG00000141905.18,chr19,3366560,3366666,TSS,True,93,119
ENSG00000129353.14,chr19,10642451,10643278,3AS,False,57,104
ENSG00000129353.14,chr19,10602416,10602561,TSS,True,78,168
ENSG00000129353.14,chr19,10627917,10628004,TSS,True,148,168
ENSG00000129353.14,chr19,10643278,10644560,PAS,True,50,148
ENSG00000129353.14,chr19,10642896,10644559,PAS,True,100,147
ENSG00000063177.12,chr19,48619140,48619191,TSS,True,47,118
ENSG00000063177.12,chr19,48616078,48616158,TSS,True,85,118
ENSG00000170906.15,chr19,54102804,54102888,TSS,False,101,371
ENSG00000170906.15,chr19,54105932,54106011,TSS,False,291,371
ENSG00000130811.11,chr19,10119839,10120916,TSS,False,18,145
ENSG00000099785.10,chr19,8413420,8421788,ES,False,88,130
ENSG00000099785.10,chr19,8413279,8413420,TSS,True,39,169
ENSG00000099785.10,chr19,8430675,8430867,TSS,True,152,169
ENSG00000065000.17,chr19,2100986,2102268,PAS,True,165,214
ENSG00000065000.17,chr19,2151238,2151618,TSS,True,93,223
ENSG00000006015.17,chr19,18588773,18588900,TSS,True,72,134
ENSG00000006015.17,chr19,18588993,18589683,TSS,False,88,134
ENSG00000132002.7,chr19,14518138,14518397,TSS,True,30,145
ENSG00000132002.7,chr19,14516465,14516893,TSS,True,130,145
ENSG00000186994.11,chr19,8334499,8335882,TSS,False,254,299
ENSG00000186994.11,chr19,8343224,8343268,TSS,False,105,300
ENSG00000186994.11,chr19,8337794,8337886,TSS,True,260,300
ENSG00000104964.14,chr19,3062173,3062531,TSS,True,409,627
ENSG00000105223.19,chr19,40348542,40348768,TSS,True,57,124
ENSG00000105223.19,chr19,40364079,40365930,TSS,False,110,124
ENSG00000104852.14,chr19,49107712,49107821,3AS,False,75,213
ENSG00000104852.14,chr19,49085154,49085636,TSS,True,199,256
ENSG00000104852.14,chr19,49102417,49104735,TSS,True,129,254
ENSG00000104852.14,chr19,49107794,49108613,PAS,True,80,218
ENSG00000104852.14,chr19,49107821,49108613,PAS,True,143,218
ENSG00000105254.11,chr19,36114962,36115674,TSS,True,12,101
ENSG00000179262.9,chr19,12949159,12949277,3AS,False,120,214
ENSG00000179262.9,chr19,12945837,12946020,TSS,True,91,244
ENSG00000179262.9,chr19,12948689,12948813,TSS,False,190,243
ENSG00000104879.4,chr19,45315590,45317820,3AS,True,35,176
ENSG00000104879.4,chr19,45322820,45322876,TSS,False,3293,26351
ENSG00000160633.12,chr19,5657347,5661520,3AS,False,93,173
ENSG00000160633.12,chr19,5667164,5667352,3AS,False,42,173
ENSG00000099622.13,chr19,1272051,1272426,IR,False,128,184
ENSG00000099622.13,chr19,1269327,1269410,TSS,True,66,243
ENSG00000099622.13,chr19,1272426,1274810,PAS,True,69,199
ENSG00000099622.13,chr19,1274648,1274810,PAS,True,152,210
ENSG00000099622.13,chr19,1271980,1274810,PAS,True,173,193
ENSG00000105372.7,chr19,41860210,41860289,TSS,True,30,299
ENSG00000004776.12,chr19,35756810,35757029,TSS,True,39,132
ENSG00000131943.17,chr19,29702977,29715124,ES,False,20,106
ENSG00000131943.17,chr19,29715124,29715535,TSS,True,47,153
ENSG00000105220.15,chr19,34365009,34365388,TSS,True,196,805
ENSG00000099804.8,chr19,531703,532108,TSS,True,44,233
ENSG00000125730.16,chr19,6710986,6712248,TSS,True,105,120
ENSG00000125730.16,chr19,6713188,6713344,TSS,False,106,120
ENSG00000125730.16,chr19,6720515,6720661,TSS,True,105,120
ENSG00000130255.12,chr19,5690266,5690327,TSS,False,78,243
ENSG00000130255.12,chr19,5691427,5691453,TSS,True,210,243
ENSG00000179271.2,chr19,12956862,12957224,TSS,False,64,136
ENSG00000178980.14,chr19,47778284,47778814,TSS,True,733,1164
ENSG00000130726.11,chr19,58544064,58545097,TSS,True,33,165
ENSG00000130726.11,chr19,58544065,58545537,TSS,True,147,165
ENSG00000126247.10,chr19,36140157,36140999,3AS,False,30,100
ENSG00000126247.10,chr19,36140035,36140157,TSS,False,80,180
ENSG00000126247.10,chr19,36140093,36141220,TSS,True,126,180
ENSG00000012061.15,chr19,45413745,45414860,ES,False,27,125
ENSG00000012061.15,chr19,45407327,45409725,PAS,True,30,131
ENSG00000012061.15,chr19,45411816,45413745,PAS,True,103,128
ENSG00000012061.15,chr19,45423780,45424480,TSS,True,98,134
ENSG00000012061.15,chr19,45423269,45423568,TSS,True,91,134
ENSG00000012061.15,chr19,45423822,45424381,TSS,True,108,134
ENSG00000064607.16,chr19,18990886,18991149,PAS,True,26,132
ENSG00000064607.16,chr19,19024618,19026152,TSS,True,113,130
ENSG00000064607.16,chr19,19033436,19033580,TSS,True,47,132
ENSG00000197766.7,chr19,859524,859744,TSS,False,43,285
ENSG00000130159.13,chr19,11529061,11529194,TSS,True,49,368
ENSG00000123159.15,chr19,14491743,14496036,ES,False,48,139
ENSG00000125503.12,chr19,55092865,55093015,3AS,False,94,167
ENSG00000125503.12,chr19,55117222,55117697,TSS,True,170,204
ENSG00000125503.12,chr19,55095444,55095601,TSS,True,172,202
ENSG00000125503.12,chr19,55096050,55096815,TSS,True,165,202
ENSG00000170889.13,chr19,54200888,54201159,5AS,False,186,210
ENSG00000170889.13,chr19,54200830,54200888,TSS,True,136,322
ENSG00000170889.13,chr19,54201157,54201281,TSS,True,259,322
ENSG00000121413.12,chr19,58083835,58085379,PAS,True,24,100
ENSG00000121413.12,chr19,58083822,58085376,PAS,True,80,100
ENSG00000121413.12,chr19,58098173,58098251,TSS,True,62,117
ENSG00000121413.12,chr19,58098114,58098254,TSS,True,102,117
ENSG00000121413.12,chr19,58089864,58090523,TSS,True,105,117
ENSG00000185236.11,chr19,8390213,8390456,TSS,True,39,230
ENSG00000105701.15,chr19,18538433,18539370,3AS,False,142,279
ENSG00000105701.15,chr19,18543485,18543620,TSS,True,65,303
ENSG00000126267.9,chr19,35648323,35648403,TSS,True,135,704
ENSG00000063245.14,chr19,55692796,55692953,3AS,False,32,103
ENSG00000063245.14,chr19,55675130,55675435,TSS,True,69,145
ENSG00000063245.14,chr19,55691751,55692057,TSS,True,126,142
ENSG00000104936.17,chr19,45770640,45771567,ES,False,152,512
ENSG00000104936.17,chr19,45771056,45771349,3AS,False,148,347
ENSG00000104936.17,chr19,45775034,45777341,5AS,False,85,481
ENSG00000104936.17,chr19,45782192,45784134,TSS,True,174,572
ENSG00000167658.15,chr19,3985377,3985472,TSS,True,486,1625
ENSG00000104853.15,chr19,44955344,44955467,TSS,True,26,130
ENSG00000179218.13,chr19,12938606,12938770,TSS,True,37,180
ENSG00000065717.14,chr19,3008945,3009577,5AS,True,19,164
ENSG00000065717.14,chr19,3019463,3019698,3AS,False,40,127
ENSG00000065717.14,chr19,2997637,2997955,PAS,True,39,210
ENSG00000065717.14,chr19,3028880,3029363,TSS,True,80,210
ENSG00000130204.12,chr19,44891314,44891406,IR,False,95,109
ENSG00000130204.12,chr19,44891314,44891409,3AS,False,21,116
ENSG00000130204.12,chr19,44891215,44891314,TSS,True,27,143
ENSG00000099821.13,chr19,633424,633565,TSS,False,92,177
ENSG00000099821.13,chr19,621057,623305,TSS,True,110,177
ENSG00000186010.18,chr19,19516207,19516332,TSS,True,121,650
ENSG00000125652.7,chr19,6372762,6373024,TSS,False,57,186
ENSG00000125652.7,chr19,6374542,6374589,TSS,True,134,186
ENSG00000126458.3,chr19,49639945,49640154,TSS,True,18,145
ENSG00000160014.16,chr19,46600992,46601437,TSS,True,58,231
ENSG00000105640.12,chr19,17859869,17859974,TSS,True,43,324
ENSG00000172270.19,chr19,572512,572701,TSS,True,372,2118
ENSG00000129991.12,chr19,55157561,55157733,TSS,True,1175,7161
ENSG00000105135.15,chr19,15125655,15125819,TSS,False,195,330
ENSG00000105135.15,chr19,15124924,15125709,TSS,True,247,330
ENSG00000105135.15,chr19,15125379,15125701,TSS,True,281,330
ENSG00000090006.17,chr19,40626933,40627355,TSS,False,106,123
ENSG00000090006.17,chr19,40601173,40601637,TSS,False,107,134
ENSG00000105357.16,chr19,50203609,50203671,TSS,True,146,177
ENSG00000105357.16,chr19,50250508,50250688,TSS,True,158,177
ENSG00000105193.8,chr19,39435847,39435986,TSS,True,363,762
ENSG00000105193.8,chr19,39435606,39435710,TSS,True,411,762
ENSG00000068903.19,chr19,38893867,38899505,ES,False,82,143
ENSG00000068903.19,chr19,38899505,38899814,TSS,True,58,207
ENSG00000130176.7,chr19,11538810,11538990,TSS,True,70,101
ENSG00000130176.7,chr19,11539918,11540021,TSS,False,70,101
ENSG00000167671.11,chr19,4457614,4457767,TSS,False,48,102
ENSG00000167657.13,chr19,3969829,3971021,5AS,True,176,201
ENSG00000167657.13,chr19,3971021,3971121,TSS,False,78,255
ENSG00000105373.18,chr19,47745517,47745783,TSS,True,107,292
ENSG00000105373.18,chr19,47756707,47756744,TSS,True,222,290
ENSG00000088256.8,chr19,3094361,3094787,TSS,True,109,161
ENSG00000104824.17,chr19,38836369,38836780,PAS,True,35,149
ENSG00000104824.17,chr19,38842082,38843914,PAS,True,101,129
ENSG00000104824.17,chr19,38849699,38849991,TSS,True,55,174
ENSG00000125743.10,chr19,45691886,45691969,TSS,True,61,143
ENSG00000130005.12,chr19,1401295,1401540,TSS,True,26,143
ENSG00000130005.12,chr19,1398915,1398992,TSS,True,128,143
ENSG00000214456.8,chr19,4535164,4535230,TSS,True,113,583
ENSG00000105568.17,chr19,52189990,52190174,TSS,True,238,968
ENSG00000105568.17,chr19,52211258,52211492,TSS,True,827,964
ENSG00000129351.17,chr19,10653912,10654487,TSS,True,136,165
ENSG00000115268.9,chr19,1438368,1438428,TSS,True,83,429
ENSG00000127445.13,chr19,9835304,9835402,TSS,True,66,153
ENSG00000127445.13,chr19,9834159,9838648,TSS,True,113,152
ENSG00000079999.13,chr19,10502696,10502838,TSS,False,71,261
ENSG00000079999.13,chr19,10499394,10500081,TSS,True,227,261
ENSG00000105355.8,chr19,4867608,4867698,TSS,True,17,147
ENSG00000079805.16,chr19,10795439,10798485,ME,False,101,146
ENSG00000079805.16,chr19,10802358,10805915,ES,False,139,157
ENSG00000079805.16,chr19,10830378,10830980,3AS,False,37,203
ENSG00000079805.16,chr19,10718022,10718403,TSS,True,107,233
ENSG00000079805.16,chr19,10830205,10830378,TSS,False,199,226
ENSG00000079805.16,chr19,10830977,10831906,PAS,True,45,211
ENSG00000079805.16,chr19,10830980,10831905,PAS,False,174,211
ENSG00000123144.10,chr19,12734312,12734725,TSS,True,32,130
ENSG00000123144.10,chr19,12731343,12731414,TSS,True,112,126
ENSG00000104980.7,chr19,7943606,7943771,TSS,True,16,107
ENSG00000099624.7,chr19,1244440,1244736,IR,False,488,709
ENSG00000099624.7,chr19,1241726,1241991,TSS,True,93,726
ENSG00000099624.7,chr19,1244314,1244825,PAS,True,483,704
ENSG00000099624.7,chr19,1244736,1244829,PAS,False,237,726
ENSG00000196365.11,chr19,5719703,5720479,TSS,True,64,415
ENSG00000123143.12,chr19,14433174,14433542,TSS,True,73,422
ENSG00000129968.15,chr19,1885351,1885489,TSS,True,63,172
ENSG00000129968.15,chr19,1881234,1885465,TSS,True,130,172
ENSG00000221983.7,chr19,18571801,18571887,TSS,False,80,129
ENSG00000221983.7,chr19,18571846,18571909,TSS,True,79,129
ENSG00000071655.17,chr19,1576632,1578158,PAS,True,16,138
ENSG00000071655.17,chr19,1592617,1592910,TSS,False,51,151
ENSG00000248098.11,chr19,41397798,41397935,TSS,True,17,116
ENSG00000178982.9,chr19,38619078,38619327,TSS,True,408,695
ENSG00000178982.9,chr19,38635045,38635118,TSS,True,294,688
ENSG00000142534.6,chr19,49496396,49496471,TSS,False,44,116
ENSG00000142534.6,chr19,49496398,49497325,TSS,True,90,116
ENSG00000099875.14,chr19,2037463,2037829,PAS,True,85,133
ENSG00000099875.14,chr19,2051095,2051247,TSS,True,88,133
ENSG00000105677.11,chr19,35545599,35545816,TSS,True,76,139
ENSG00000176490.4,chr19,2721303,2721451,TSS,True,326,372
ENSG00000174886.12,chr19,5903611,5903957,TSS,True,107,467
ENSG00000104805.15,chr19,48900264,48900372,TSS,False,162,665
ENSG00000104805.15,chr19,48900783,48900931,TSS,True,548,665
ENSG00000126934.13,chr19,4123783,4124170,TSS,True,151,359
ENSG00000011485.14,chr19,46347010,46347217,TSS,True,20,147
ENSG00000087074.7,chr19,48872406,48872651,TSS,False,39,361
ENSG00000104823.8,chr19,38831720,38831916,TSS,False,190,1053
ENSG00000104823.8,chr19,38831077,38831273,TSS,True,945,1053
ENSG00000130202.9,chr19,44846265,44846613,TSS,True,24,111
ENSG00000095066.11,chr19,12764914,12764998,3AS,True,30,192
ENSG00000095066.11,chr19,12775404,12775591,TSS,True,72,242
ENSG00000118046.14,chr19,1205705,1207203,TSS,True,23,229
ENSG00000099341.11,chr19,38374638,38374961,TSS,True,62,493
ENSG00000075702.17,chr19,36099672,36100875,TSS,True,95,122
ENSG00000075702.17,chr19,36103342,36103981,TSS,True,73,122
ENSG00000075702.17,chr19,36099313,36099617,TSS,True,107,122
ENSG00000269858.5,chr19,40799165,40799262,TSS,False,61,159
ENSG00000269858.5,chr19,40800218,40801415,TSS,True,106,159
ENSG00000198258.10,chr19,9827984,9828326,5AS,False,136,161
ENSG00000198258.10,chr19,9827896,9827984,TSS,True,135,272
ENSG00000198258.10,chr19,9827921,9828393,TSS,True,230,272
ENSG00000198258.10,chr19,9828854,9828874,TSS,True,227,272
ENSG00000077009.13,chr19,3933384,3933697,TSS,False,157,495
ENSG00000077009.13,chr19,3938521,3938759,TSS,True,443,494
ENSG00000083845.8,chr19,58387244,58387339,TSS,False,22,197
ENSG00000125733.17,chr19,6744994,6746451,ES,False,35,103
ENSG00000125733.17,chr19,6739675,6739785,TSS,True,22,124
ENSG00000108107.14,chr19,55384686,55385965,TSS,False,73,196
