gene,chr,start,end,splice_type,novel,heart_left_ventricle_ENCFF502LAB_in_cov,heart_left_ventricle_ENCFF502LAB_total_cov
ENSG00000140939.14,chr16,67174308,67174464,TSS,True,134,172
ENSG00000011638.10,chr16,21158746,21161084,3AS,False,170,225
ENSG00000011638.10,chr16,21161278,21170436,ES,False,211,237
ENSG00000011638.10,chr16,21158601,21158746,TSS,True,26,253
ENSG00000089280.18,chr16,31180132,31180227,TSS,True,24,116
ENSG00000172366.19,chr16,647544,647782,IR,False,91,104
ENSG00000172366.19,chr16,647884,648119,IR,False,94,105
ENSG00000172366.19,chr16,641794,642043,TSS,True,25,109
ENSG00000172366.19,chr16,648119,648475,PAS,True,11,109
ENSG00000140983.13,chr16,668699,670122,ES,False,18,136
ENSG00000140983.13,chr16,670557,670891,ES,False,14,136
ENSG00000140983.13,chr16,671000,671082,IR,False,109,154
ENSG00000140983.13,chr16,668079,668236,TSS,True,79,201
ENSG00000124067.16,chr16,67968438,67968667,TSS,True,52,133
ENSG00000065054.13,chr16,2037600,2037858,3AS,False,11,107
ENSG00000065054.13,chr16,2026380,2027218,TSS,True,72,125
ENSG00000065054.13,chr16,2033185,2033432,TSS,True,104,123
ENSG00000065054.13,chr16,2037825,2039025,PAS,True,16,109
ENSG00000065054.13,chr16,2037858,2039025,PAS,True,98,109
ENSG00000166816.14,chr16,75114165,75114525,3AS,False,144,178
ENSG00000166816.14,chr16,75116648,75116807,TSS,False,106,259
ENSG00000059122.16,chr16,2911831,2912154,TSS,True,36,125
ENSG00000103316.10,chr16,21278081,21278370,TSS,True,38,207
ENSG00000103316.10,chr16,21267553,21269749,TSS,True,182,207
ENSG00000166592.11,chr16,66925408,66925536,TSS,True,130,634
ENSG00000185739.13,chr16,4204634,4206952,5AS,True,58,179
ENSG00000185739.13,chr16,4204634,4242006,ME,True,71,236
ENSG00000185739.13,chr16,4204634,4242006,ME,True,71,236
ENSG00000185739.13,chr16,4204634,4242006,ES,True,1185,1422
ENSG00000185739.13,chr16,4242006,4242268,TSS,True,300,1730
ENSG00000126602.10,chr16,3717420,3717597,TSS,True,40,291
ENSG00000134419.15,chr16,18790309,18790336,TSS,False,46,281
ENSG00000140986.7,chr16,1954628,1954742,TSS,True,129,618
ENSG00000087245.12,chr16,55478976,55479632,TSS,False,19,126
ENSG00000079616.12,chr16,29804117,29805026,TSS,True,63,120
ENSG00000079616.12,chr16,29805150,29805174,TSS,True,73,120
ENSG00000069329.17,chr16,46689130,46689199,TSS,False,31,260
ENSG00000125124.11,chr16,56484344,56484867,PAS,True,13,107
ENSG00000125124.11,chr16,56470391,56470614,PAS,False,94,107
ENSG00000149925.18,chr16,30065720,30065927,TSS,True,1282,6387
ENSG00000103342.12,chr16,11896782,11897839,3AS,False,28,126
ENSG00000103342.12,chr16,11868127,11873171,PAS,True,41,149
ENSG00000103342.12,chr16,11889977,11891139,PAS,True,103,143
ENSG00000103342.12,chr16,11915368,11916001,TSS,True,31,156
ENSG00000103342.12,chr16,11896557,11896718,TSS,True,139,156
ENSG00000167191.11,chr16,19871815,19872200,TSS,True,103,117
ENSG00000167191.11,chr16,19884726,19884922,TSS,True,46,117
ENSG00000141002.19,chr16,89873534,89873859,TSS,True,48,118
ENSG00000141002.19,chr16,89883349,89883512,TSS,False,100,115
ENSG00000141002.19,chr16,89911079,89911809,PAS,True,25,105
ENSG00000090863.11,chr16,74451933,74452131,PAS,True,124,138
ENSG00000090863.11,chr16,74447426,74453334,PAS,True,24,136
ENSG00000090863.11,chr16,74606656,74607132,TSS,True,30,150
ENSG00000185164.14,chr16,18561875,18562171,TSS,True,40,323
ENSG00000103260.8,chr16,716992,717070,IR,False,111,160
ENSG00000103260.8,chr16,715108,715393,TSS,True,36,189
ENSG00000103260.8,chr16,717070,719652,PAS,True,51,162
ENSG00000103260.8,chr16,716932,717478,PAS,True,114,162
ENSG00000103502.13,chr16,29862814,29863199,TSS,True,30,114
ENSG00000103502.13,chr16,29862585,29863191,TSS,True,95,114
ENSG00000177508.11,chr16,54285783,54286399,TSS,True,92,216
ENSG00000177508.11,chr16,54284496,54285172,TSS,True,145,216
ENSG00000050820.16,chr16,75251470,75251719,TSS,True,110,137
ENSG00000050820.16,chr16,75234888,75235855,TSS,True,104,137
ENSG00000050820.16,chr16,75265824,75266014,TSS,True,110,137
ENSG00000050820.16,chr16,75242469,75243091,TSS,True,114,137
ENSG00000065427.14,chr16,75641723,75647577,ES,False,110,142
ENSG00000063854.12,chr16,1823037,1826711,ES,False,109,148
ENSG00000063854.12,chr16,1826711,1827158,TSS,False,75,223
ENSG00000063854.12,chr16,1819896,1821507,TSS,True,179,222
ENSG00000103415.11,chr16,4476487,4505483,ES,False,191,225
ENSG00000103423.13,chr16,4450497,4455545,ES,False,127,184
ENSG00000261701.7,chr16,72074174,72074385,TSS,True,24,141
ENSG00000167526.13,chr16,89560649,89560712,TSS,False,72,648
ENSG00000006007.11,chr16,19517185,19521703,3AS,False,22,200
ENSG00000172831.11,chr16,66934418,66935711,TSS,True,115,421
ENSG00000197912.15,chr16,89507689,89508600,TSS,True,70,283
ENSG00000197912.15,chr16,89556886,89557768,PAS,True,39,281
ENSG00000090861.15,chr16,70289420,70289555,TSS,False,17,102
ENSG00000103066.12,chr16,68245247,68245553,TSS,True,15,105
ENSG00000167969.12,chr16,2251514,2251642,TSS,True,30,220
ENSG00000161999.11,chr16,683441,683529,IR,False,85,105
ENSG00000161999.11,chr16,684233,684412,TSS,True,44,128
ENSG00000103034.14,chr16,58464095,58464467,TSS,True,1292,2073
ENSG00000103034.14,chr16,58463373,58463797,TSS,True,1392,2073
ENSG00000166971.16,chr16,53503146,53503267,TSS,False,57,102
ENSG00000166971.16,chr16,53502699,53503236,TSS,True,53,102
ENSG00000184110.14,chr16,28711448,28711518,TSS,True,149,552
ENSG00000166780.10,chr16,15434481,15434759,TSS,True,12,113
ENSG00000140988.15,chr16,1964448,1964826,TSS,True,1098,1320
ENSG00000140988.15,chr16,1964806,1964828,TSS,True,331,1320
ENSG00000140859.15,chr16,57798071,57798290,TSS,False,217,263
ENSG00000140859.15,chr16,57802369,57802710,TSS,True,96,263
ENSG00000131143.8,chr16,85799230,85799752,TSS,True,360,1806
ENSG00000167930.15,chr16,259599,259995,3AS,False,24,167
ENSG00000167930.15,chr16,234790,234857,TSS,True,101,243
ENSG00000103507.13,chr16,31112027,31112120,IR,False,112,169
ENSG00000103507.13,chr16,31108368,31108479,TSS,True,50,175
ENSG00000103507.13,chr16,31108400,31109418,TSS,True,147,175
ENSG00000103507.13,chr16,31112120,31112837,PAS,True,58,170
ENSG00000103507.13,chr16,31111868,31113359,PAS,True,110,167
ENSG00000007520.3,chr16,1351692,1351904,TSS,False,37,161
ENSG00000103363.14,chr16,2776992,2777242,TSS,True,169,243
ENSG00000103363.14,chr16,2777236,2777295,TSS,True,78,243
ENSG00000162032.15,chr16,1778321,1778434,IR,False,101,141
ENSG00000162032.15,chr16,1782501,1782582,TSS,False,51,151
ENSG00000162032.15,chr16,1781357,1782507,TSS,True,117,151
ENSG00000132612.15,chr16,69311311,69311532,TSS,False,46,134
ENSG00000132612.15,chr16,69321108,69321270,TSS,False,110,134
ENSG00000118680.13,chr18,3262132,3262237,TSS,False,20,159
ENSG00000141447.17,chr18,24162044,24163281,PAS,True,72,131
ENSG00000141447.17,chr18,24170331,24170453,PAS,True,75,129
ENSG00000133313.14,chr18,74496431,74499936,3AS,False,19,101
ENSG00000133313.14,chr18,74496269,74496431,TSS,True,21,123
ENSG00000101605.12,chr18,3185229,3187637,PAS,True,101,137
ENSG00000101605.12,chr18,3066692,3067555,PAS,True,79,758
ENSG00000101605.12,chr18,3219802,3220010,TSS,True,684,812
ENSG00000101605.12,chr18,3094169,3094281,TSS,True,653,740
ENSG00000101605.12,chr18,3134649,3134754,TSS,True,407,753
ENSG00000101608.12,chr18,3247784,3247909,TSS,True,2080,2460
ENSG00000101608.12,chr18,3252133,3252325,TSS,False,479,2456
ENSG00000134440.11,chr18,57620648,57621707,3AS,False,37,188
ENSG00000134769.21,chr18,34493253,34493514,TSS,True,130,148
ENSG00000134769.21,chr18,34493558,34494021,TSS,False,121,148
ENSG00000134769.21,chr18,34593317,34593538,TSS,True,114,148
ENSG00000134769.21,chr18,34710258,34710445,TSS,True,121,148
ENSG00000134769.21,chr18,34866110,34868170,PAS,True,90,140
ENSG00000134769.21,chr18,34829040,34829339,PAS,False,45,131
ENSG00000075336.11,chr18,74158276,74158375,IR,False,111,128
ENSG00000075336.11,chr18,74158375,74160512,PAS,True,19,130
ENSG00000075336.11,chr18,74158170,74158963,PAS,True,113,130
ENSG00000176014.12,chr18,12308136,12308349,TSS,True,55,155
ENSG00000141448.8,chr18,22169431,22169682,TSS,False,84,154
ENSG00000141448.8,chr18,22171105,22172279,TSS,True,110,154
ENSG00000141448.8,chr18,22182757,22182844,TSS,True,134,153
ENSG00000170558.8,chr18,28176962,28178071,TSS,False,122,462
ENSG00000091164.12,chr18,56603056,56610992,ES,False,48,120
ENSG00000102225.15,chrX,47218679,47219105,TSS,True,26,201
ENSG00000182287.14,chrX,15827372,15845378,ES,False,51,214
ENSG00000178605.13,chrX,315020,316913,ES,True,22,148
ENSG00000178605.13,chrX,318438,318864,TSS,False,27,194
ENSG00000002586.19,chrX,2714454,2719660,ES,False,33,227
ENSG00000002586.19,chrX,2726373,2738202,3AS,False,25,217
ENSG00000002586.19,chrX,2690987,2691427,TSS,True,46,274
ENSG00000067829.18,chrX,153794245,153794429,TSS,True,16,107
ENSG00000214717.11,chrX,2490769,2500816,3AS,False,37,131
ENSG00000214717.11,chrX,2486435,2490769,PAS,True,104,142
ENSG00000214717.11,chrX,2486424,2490772,PAS,True,40,142
ENSG00000214717.11,chrX,2500816,2500976,TSS,True,60,191
ENSG00000071553.16,chrX,154428631,154428853,TSS,False,28,166
ENSG00000130821.15,chrX,153687912,153688836,TSS,True,112,144
ENSG00000069535.13,chrX,43882253,43882534,TSS,True,38,348
ENSG00000131174.5,chrX,77899467,77899593,TSS,True,60,498
ENSG00000101955.14,chrX,38174351,38220695,ES,False,13,114
ENSG00000102241.11,chrX,136497439,136497675,3AS,False,29,122
ENSG00000102241.11,chrX,136497206,136497439,TSS,True,138,260
ENSG00000102241.11,chrX,136497495,136497870,TSS,True,127,260
ENSG00000071889.16,chrX,154507490,154508288,ES,False,12,119
ENSG00000071889.16,chrX,154507861,154508288,3AS,False,86,107
ENSG00000071889.16,chrX,154515812,154515909,IR,False,26,115
ENSG00000071889.16,chrX,154515909,154516285,TSS,True,101,127
ENSG00000071889.16,chrX,154515759,154516267,TSS,True,38,127
ENSG00000196924.15,chrX,154350207,154350908,IR,False,143,168
ENSG00000196924.15,chrX,154351041,154351580,IR,False,125,164
ENSG00000196924.15,chrX,154353553,154354201,TSS,False,154,205
ENSG00000102409.9,chrX,103215113,103215238,TSS,True,41,121
ENSG00000131828.13,chrX,19343890,19344094,TSS,True,221,1590
ENSG00000101940.17,chrX,48598037,48598750,3AS,False,33,201
ENSG00000101940.17,chrX,48597474,48597614,TSS,False,156,287
ENSG00000101940.17,chrX,48597498,48598957,TSS,True,248,287
ENSG00000101940.17,chrX,48597505,48598037,TSS,True,212,287
ENSG00000130985.16,chrX,47193755,47194024,TSS,True,84,153
ENSG00000130985.16,chrX,47203539,47203696,TSS,True,137,153
ENSG00000022267.16,chrX,136147446,136147628,TSS,True,658,797
ENSG00000022267.16,chrX,136197023,136197134,TSS,True,476,797
ENSG00000169100.13,chrX,1391898,1392911,TSS,True,165,465
ENSG00000169100.13,chrX,1389240,1389726,TSS,True,344,465
ENSG00000102181.20,chrX,150795486,150831230,ES,False,13,106
ENSG00000102181.20,chrX,150898521,150898759,TSS,True,65,173
ENSG00000102316.16,chrX,54815690,54815880,IR,True,149,187
ENSG00000102316.16,chrX,54807596,54807802,TSS,True,69,192
ENSG00000102316.16,chrX,54808334,54808433,TSS,True,151,192
ENSG00000102316.16,chrX,54815880,54816059,PAS,False,39,192
ENSG00000102316.16,chrX,54815247,54817069,PAS,True,152,190
ENSG00000126945.8,chrX,101408307,101411935,5AS,True,27,176
ENSG00000126945.8,chrX,101408188,101408319,TSS,False,29,178
ENSG00000126945.8,chrX,101408209,101408307,TSS,True,151,178
ENSG00000147123.10,chrX,47142440,47142613,5AS,False,88,121
ENSG00000005893.15,chrX,120428045,120431462,PAS,True,150,206
ENSG00000005893.15,chrX,120436493,120439293,PAS,True,78,205
ENSG00000005893.15,chrX,120426148,120428626,PAS,False,185,206
ENSG00000071859.14,chrX,154444103,154444346,TSS,True,23,123
ENSG00000071859.14,chrX,154450027,154450099,TSS,True,108,123
ENSG00000125356.6,chrX,119871858,119872013,TSS,False,349,747
ENSG00000125356.6,chrX,119873300,119873393,TSS,True,399,746
ENSG00000102401.19,chrX,101623276,101623813,3AS,False,88,134
ENSG00000085224.22,chrX,77683451,77683538,IR,False,14,125
ENSG00000085224.22,chrX,77688924,77693823,3AS,False,20,104
ENSG00000085224.22,chrX,77681755,77684593,PAS,True,19,126
ENSG00000085224.22,chrX,77681850,77683451,PAS,False,112,126
ENSG00000085224.22,chrX,77785981,77786227,TSS,True,18,131
ENSG00000167393.17,chrX,341396,341882,IR,False,316,385
ENSG00000167393.17,chrX,373531,374072,TSS,False,76,431
ENSG00000147274.14,chrX,136869186,136870417,PAS,True,104,118
ENSG00000147274.14,chrX,136873443,136874452,PAS,True,28,115
ENSG00000150401.14,chr13,113483839,113485436,TSS,True,100,124
ENSG00000150401.14,chr13,113490666,113490984,TSS,True,85,125
ENSG00000150401.14,chr13,113490432,113490676,TSS,True,100,125
ENSG00000150401.14,chr13,113485503,113485624,TSS,True,108,124
ENSG00000134871.18,chr13,110307021,110307528,TSS,True,88,138
ENSG00000134871.18,chr13,110511933,110513032,PAS,True,24,128
ENSG00000185896.10,chr13,113297092,113297495,TSS,False,19,181
ENSG00000102683.7,chr13,23181075,23203694,ES,True,74,106
ENSG00000187498.15,chr13,110148868,110150444,PAS,True,18,104
ENSG00000187498.15,chr13,110306943,110307669,TSS,True,64,113
ENSG00000198176.12,chr13,113584673,113584888,TSS,True,35,107
ENSG00000198176.12,chr13,113584697,113585427,TSS,False,94,107
ENSG00000065150.18,chr13,97976125,97976786,TSS,True,26,100
ENSG00000183722.8,chr13,39378526,39600831,3AS,True,25,119
ENSG00000183722.8,chr13,39601390,39602882,IR,True,15,136
ENSG00000183722.8,chr13,39600831,39603508,TSS,True,22,141
ENSG00000183722.8,chr13,39602882,39603211,TSS,True,126,141
ENSG00000150403.17,chr13,113490713,113491273,TSS,True,12,104
ENSG00000150403.17,chr13,113549424,113550233,PAS,True,29,104
ENSG00000150403.17,chr13,113534044,113535290,PAS,True,89,103
ENSG00000120675.5,chr13,43023375,43023734,TSS,False,12,105
ENSG00000132938.19,chr13,29428413,29428896,TSS,True,33,220
ENSG00000183087.14,chr13,113863832,113864108,TSS,True,470,1090
ENSG00000133112.16,chr13,45341041,45341258,TSS,True,113,1125
ENSG00000134882.15,chr13,99314220,99318021,ES,True,109,123
ENSG00000136111.13,chr13,75283500,75287025,PAS,True,62,102
ENSG00000136111.13,chr13,75481269,75482649,TSS,False,33,107
ENSG00000189403.14,chr13,30459849,30461533,PAS,False,13,127
ENSG00000189403.14,chr13,30465795,30465967,TSS,True,43,136
ENSG00000189403.14,chr13,30463530,30464779,TSS,True,121,136
ENSG00000126226.21,chr13,113177538,113177976,PAS,True,90,103
ENSG00000126226.21,chr13,113177329,113178287,PAS,True,28,103
ENSG00000126226.21,chr13,113177535,113178008,PAS,True,88,103
ENSG00000122033.14,chr13,27434757,27435893,PAS,True,14,135
ENSG00000122033.14,chr13,27450508,27450616,TSS,True,59,137
ENSG00000122033.14,chr13,27450141,27450564,TSS,True,118,137
ENSG00000122033.14,chr13,27450063,27450191,TSS,True,110,137
ENSG00000102804.14,chr13,44436503,44436857,TSS,True,51,374
ENSG00000136153.19,chr13,75803688,75804541,TSS,True,74,109
ENSG00000136153.19,chr13,75857920,75859601,PAS,True,35,105
ENSG00000153531.13,chr13,113419489,113422979,PAS,True,23,184
ENSG00000153531.13,chr13,113453223,113454332,TSS,False,229,379
ENSG00000135218.18,chr7,80602154,80602379,TSS,True,662,1358
ENSG00000135218.18,chr7,80638500,80638746,TSS,True,954,1355
ENSG00000135218.18,chr7,80673982,80674420,PAS,True,529,1279
ENSG00000135218.18,chr7,80676383,80679276,PAS,False,809,1284
ENSG00000136235.16,chr7,23260773,23266516,3AS,False,213,245
ENSG00000136235.16,chr7,23246731,23246927,TSS,True,83,344
ENSG00000136235.16,chr7,23274064,23275108,PAS,True,85,338
ENSG00000136235.16,chr7,23256891,23258043,PAS,True,215,269
ENSG00000105993.14,chr7,157336847,157337144,TSS,True,89,431
ENSG00000105993.14,chr7,157416015,157417440,PAS,True,43,399
ENSG00000185274.11,chr7,71131317,71133042,TSS,True,65,250
ENSG00000146701.11,chr7,76048045,76048226,TSS,False,218,769
ENSG00000136261.14,chr7,16645855,16646288,TSS,True,209,265
ENSG00000136261.14,chr7,16661206,16661252,TSS,True,137,265
ENSG00000122566.21,chr7,26197732,26200571,ES,False,233,288
ENSG00000122566.21,chr7,26190124,26192338,PAS,True,42,326
ENSG00000122566.21,chr7,26200571,26201617,TSS,True,49,340
ENSG00000133606.10,chr7,140453050,140454729,PAS,True,38,250
ENSG00000133606.10,chr7,140456185,140456866,PAS,True,212,249
ENSG00000106025.8,chr7,120810570,120815728,ES,False,132,148
ENSG00000106025.8,chr7,120857819,120858146,TSS,True,35,152
ENSG00000154678.16,chr7,31751177,31753553,PAS,True,210,263
ENSG00000154678.16,chr7,31786282,31790259,PAS,True,77,244
ENSG00000154678.16,chr7,32070292,32071007,TSS,True,41,269
ENSG00000122550.17,chr7,23106146,23123776,ES,False,288,369
ENSG00000122550.17,chr7,23105733,23106146,TSS,True,63,435
ENSG00000122550.17,chr7,23105761,23106794,TSS,True,385,435
ENSG00000105974.11,chr7,116526388,116526524,IR,False,12,111
ENSG00000105974.11,chr7,116524979,116525092,TSS,True,224,280
ENSG00000105974.11,chr7,116525191,116525805,TSS,True,227,280
ENSG00000105974.11,chr7,116526328,116526689,TSS,True,185,280
ENSG00000164692.17,chr7,94394693,94395101,TSS,True,54,217
ENSG00000146540.14,chr7,1028257,1028377,TSS,True,25,117
ENSG00000146540.14,chr7,1138188,1138280,TSS,True,102,117
ENSG00000146963.17,chr7,139360322,139376061,ES,False,108,123
ENSG00000146963.17,chr7,139422162,139425489,PAS,True,36,133
ENSG00000146963.17,chr7,139417537,139423111,PAS,True,107,131
ENSG00000171130.18,chr7,149873952,149874169,TSS,True,53,207
ENSG00000164896.19,chr7,151079922,151080684,5AS,False,103,158
ENSG00000164896.19,chr7,151079922,151080684,IR,True,103,115
ENSG00000164896.19,chr7,151080684,151080883,TSS,True,107,219
ENSG00000164896.19,chr7,151079499,151080863,TSS,True,196,219
ENSG00000164896.19,chr7,151080436,151080839,TSS,False,162,219
ENSG00000154415.7,chr7,113918297,113918818,IR,False,16,100
ENSG00000154415.7,chr7,113918214,113919008,TSS,True,31,115
ENSG00000154415.7,chr7,113918818,113919009,TSS,False,98,115
ENSG00000128591.15,chr7,128849578,128850383,ES,False,188,225
ENSG00000128591.15,chr7,128852942,128853621,TSS,True,830,1136
ENSG00000106211.8,chr7,76302672,76303076,TSS,False,488,1388
ENSG00000106211.8,chr7,76303813,76303865,TSS,True,957,1388
ENSG00000274523.4,chr7,75073413,75073871,TSS,True,29,117
ENSG00000128609.14,chr7,123557774,123557826,TSS,False,100,706
ENSG00000075790.10,chr7,107618327,107623311,PAS,True,19,157
ENSG00000128595.16,chr7,128748804,128758870,ME,False,118,695
ENSG00000106078.18,chr7,51184199,51190849,ES,False,117,178
ENSG00000106078.18,chr7,51316592,51317116,TSS,True,37,197
ENSG00000136238.17,chr7,6374432,6374770,TSS,True,32,180
ENSG00000241468.7,chr7,99460193,99466128,5AS,False,132,167
ENSG00000241468.7,chr7,99466110,99466167,TSS,True,176,211
ENSG00000241468.7,chr7,99466128,99466169,TSS,True,80,211
ENSG00000075624.14,chr7,5530523,5530604,TSS,True,48,241
ENSG00000164649.19,chr7,21908507,21916753,ES,False,74,122
ENSG00000164828.17,chr7,816673,838797,ES,False,26,220
ENSG00000164828.17,chr7,849603,851383,ES,False,179,204
ENSG00000164828.17,chr7,849603,851949,ES,True,23,226
ENSG00000164828.17,chr7,852667,852812,3AS,False,92,275
ENSG00000164828.17,chr7,856401,857827,ES,True,248,286
ENSG00000164828.17,chr7,815868,816673,TSS,True,99,319
ENSG00000164828.17,chr7,832386,832601,TSS,True,287,319
ENSG00000197157.10,chr7,127652025,127652451,TSS,True,39,110
ENSG00000197157.10,chr7,127807481,127807573,TSS,True,96,109
ENSG00000105953.14,chr7,44606547,44606653,TSS,True,234,270
ENSG00000105953.14,chr7,44707341,44707388,TSS,True,221,267
ENSG00000058404.19,chr7,44228924,44231005,ES,True,26,132
ENSG00000058404.19,chr7,44325356,44325759,TSS,True,85,214
ENSG00000106066.14,chr7,29146428,29146689,TSS,False,41,270
ENSG00000062582.13,chr7,43869376,43869456,IR,False,100,127
ENSG00000062582.13,chr7,43869456,43869525,TSS,True,45,145
ENSG00000062582.13,chr7,43869307,43869517,TSS,True,118,145
ENSG00000146729.9,chr7,55964521,55964701,TSS,True,104,769
ENSG00000240583.11,chr7,30911731,30912293,TSS,False,239,429
ENSG00000197448.13,chr7,143265092,143265260,IR,False,133,153
ENSG00000197448.13,chr7,143263414,143263585,TSS,True,41,178
ENSG00000136270.13,chr7,45103443,45105440,ES,False,29,137
ENSG00000136270.13,chr7,45109287,45111663,5AS,False,34,121
ENSG00000136270.13,chr7,45111642,45111745,TSS,True,67,152
ENSG00000136270.13,chr7,45111663,45111735,TSS,True,118,152
ENSG00000106682.14,chr7,74174162,74174442,TSS,True,82,501
ENSG00000106631.8,chr7,44140787,44140960,3AS,False,174,200
ENSG00000106631.8,chr7,44141302,44141574,TSS,False,59,235
ENSG00000055130.15,chr7,148698748,148699029,TSS,False,15,107
ENSG00000106263.17,chr7,2379511,2380278,3AS,False,99,211
ENSG00000106263.17,chr7,2379511,2380283,3AS,True,28,239
ENSG00000106263.17,chr7,2354092,2355420,TSS,True,43,257
ENSG00000106263.17,chr7,2380203,2380748,PAS,True,144,257
ENSG00000106263.17,chr7,2380283,2380745,PAS,True,229,257
ENSG00000106263.17,chr7,2380278,2380746,PAS,False,158,257
ENSG00000055118.14,chr7,150944929,150945514,PAS,False,135,163
ENSG00000055118.14,chr7,150952424,150954701,TSS,True,136,162
ENSG00000055118.14,chr7,150977837,150978405,TSS,True,117,163
ENSG00000105968.18,chr7,44847968,44848109,TSS,True,54,140
ENSG00000122786.19,chr7,134779389,134779749,TSS,True,74,123
ENSG00000122786.19,chr7,134891369,134891673,TSS,True,84,122
ENSG00000122786.19,chr7,134968339,134970728,PAS,True,65,122
ENSG00000106628.10,chr7,44122109,44123510,3AS,True,94,113
ENSG00000106628.10,chr7,44123510,44123564,TSS,True,34,147
ENSG00000106628.10,chr7,44121833,44123546,TSS,True,132,147
ENSG00000106052.13,chr7,27816394,27816889,5AS,False,346,481
ENSG00000106052.13,chr7,27828627,27830588,PAS,True,111,617
ENSG00000122545.19,chr7,35904253,35907110,PAS,True,18,141
ENSG00000136280.16,chr7,45000363,45063917,ES,False,28,100
ENSG00000136280.16,chr7,45000161,45000363,TSS,True,18,122
ENSG00000189077.10,chr7,75988148,75988251,IR,False,222,250
ENSG00000189077.10,chr7,75994489,75994657,TSS,True,28,262
ENSG00000082014.16,chr7,151248484,151249400,TSS,True,21,107
ENSG00000160862.12,chr7,99975944,99976051,TSS,True,80,144
ENSG00000186591.12,chr7,129952502,129952986,TSS,True,28,231
ENSG00000214022.11,chr7,150368167,150368941,TSS,True,142,220
ENSG00000105835.11,chr7,106284827,106285218,TSS,True,36,107
ENSG00000105835.11,chr7,106284347,106284581,TSS,False,91,107
ENSG00000171867.16,chr20,4686512,4699215,3AS,False,133,292
ENSG00000171867.16,chr20,4686325,4686512,TSS,True,68,360
ENSG00000171867.16,chr20,4699215,4701587,PAS,True,159,293
ENSG00000171867.16,chr20,4699210,4701589,PAS,True,135,293
ENSG00000149596.6,chr20,44109633,44113503,PAS,False,16,153
ENSG00000149596.6,chr20,44114781,44114878,TSS,True,204,230
ENSG00000149596.6,chr20,44186326,44187409,TSS,True,193,245
ENSG00000149596.6,chr20,44115664,44116159,TSS,True,167,230
ENSG00000118705.16,chr20,37236709,37241302,ES,False,44,230
ENSG00000118705.16,chr20,37178397,37179369,TSS,True,33,245
ENSG00000132819.16,chr20,57391395,57391818,TSS,True,99,184
ENSG00000154930.14,chr20,25057768,25058390,TSS,True,89,432
ENSG00000101400.5,chr20,33443310,33443891,TSS,False,137,720
ENSG00000198959.11,chr20,38165188,38165430,TSS,True,568,667
ENSG00000198959.11,chr20,38155846,38156090,TSS,True,516,667
ENSG00000124164.15,chr20,58389132,58389517,TSS,True,25,131
ENSG00000125868.15,chr20,17569786,17570211,TSS,True,159,1218
ENSG00000166619.13,chr20,37527792,37527915,TSS,True,22,141
ENSG00000089063.14,chr20,5109445,5112960,5AS,False,130,158
ENSG00000089063.14,chr20,5112960,5113087,TSS,True,38,172
ENSG00000132824.13,chr20,44521912,44522094,TSS,True,23,114
ENSG00000088766.11,chr20,6006049,6006552,TSS,True,23,192
ENSG00000203880.11,chr20,64255870,64259941,5AS,False,124,138
ENSG00000203880.11,chr20,64255697,64255870,TSS,True,35,162
ENSG00000100994.11,chr20,25248012,25248421,TSS,False,274,830
ENSG00000130706.12,chr20,62303045,62303567,5AS,True,27,188
ENSG00000130706.12,chr20,62302936,62303049,TSS,False,54,216
ENSG00000130706.12,chr20,62302818,62303045,TSS,True,189,216
ENSG00000197586.12,chr20,25195867,25207075,ES,False,91,168
ENSG00000197586.12,chr20,25195867,25209848,ES,False,62,289
ENSG00000197586.12,chr20,25206590,25207078,3AS,False,46,126
ENSG00000197586.12,chr20,25218614,25222837,ES,False,31,291
ENSG00000197586.12,chr20,25221333,25222837,IR,True,258,289
ENSG00000197586.12,chr20,25224157,25225204,3AS,False,248,328
ENSG00000197586.12,chr20,25195669,25195867,TSS,True,61,353
ENSG00000101161.7,chr20,63981097,63981316,TSS,False,45,161
ENSG00000101161.7,chr20,63981124,63983215,TSS,True,143,161
ENSG00000064601.18,chr20,45890233,45891379,TSS,False,86,209
ENSG00000064601.18,chr20,45898044,45898109,TSS,True,180,209
ENSG00000125818.17,chr20,1118599,1118902,TSS,True,24,218
ENSG00000125818.17,chr20,1166226,1167794,PAS,True,153,218
ENSG00000125818.17,chr20,1165028,1167316,PAS,True,68,208
ENSG00000125826.20,chr20,408028,408779,TSS,True,38,108
ENSG00000101365.20,chr20,2658522,2659524,3AS,False,201,226
ENSG00000101365.20,chr20,2658392,2658522,PAS,False,30,241
ENSG00000101365.20,chr20,2664152,2664219,TSS,True,25,241
ENSG00000197296.5,chr20,44310975,44311230,TSS,False,92,108
ENSG00000244274.7,chr20,45406313,45406732,TSS,True,224,419
ENSG00000244274.7,chr20,45406729,45408606,TSS,True,244,419
ENSG00000078814.15,chr20,34995578,34996345,IR,True,109,131
ENSG00000078814.15,chr20,34998915,34999055,IR,True,178,212
ENSG00000078814.15,chr20,35002085,35002176,IR,False,267,305
ENSG00000078814.15,chr20,34977674,34978096,TSS,True,315,354
ENSG00000078814.15,chr20,35000308,35000689,TSS,True,258,321
ENSG00000078814.15,chr20,35002176,35002442,PAS,True,87,354
ENSG00000271303.1,chr20,652975,653199,TSS,False,32,228
ENSG00000087460.24,chr20,58895684,58903527,ES,False,992,1127
ENSG00000087460.24,chr20,58895684,58903530,ES,False,540,1854
