gene,chr,start,end,splice_type,novel,heart_left_ventricle_ENCFF623IBV_in_cov,heart_left_ventricle_ENCFF623IBV_total_cov
ENSG00000136111.13,chr13,75283500,75287025,PAS,True,60,118
ENSG00000136111.13,chr13,75309955,75310151,PAS,False,56,111
ENSG00000136111.13,chr13,75481269,75482649,TSS,False,35,121
ENSG00000189403.14,chr13,30465795,30465967,TSS,True,39,154
ENSG00000189403.14,chr13,30617215,30617579,TSS,True,139,155
ENSG00000120694.19,chr13,31141259,31145562,ES,False,17,161
ENSG00000120694.19,chr13,31134875,31137524,PAS,True,45,169
ENSG00000120694.19,chr13,31140206,31140309,PAS,True,138,168
ENSG00000102804.14,chr13,44436503,44436857,TSS,True,61,217
ENSG00000102804.14,chr13,44573162,44577306,TSS,True,174,218
ENSG00000153531.13,chr13,113422671,113422825,IR,True,16,124
ENSG00000153531.13,chr13,113419489,113422979,PAS,True,19,127
ENSG00000153531.13,chr13,113421808,113422671,PAS,True,123,139
ENSG00000153531.13,chr13,113453223,113454332,TSS,False,151,258
ENSG00000135218.18,chr7,80602154,80602379,TSS,True,522,791
ENSG00000135218.18,chr7,80638500,80638746,TSS,True,427,789
ENSG00000135218.18,chr7,80673982,80674420,PAS,True,561,734
ENSG00000135218.18,chr7,80676383,80679276,PAS,False,197,737
ENSG00000136235.16,chr7,23260773,23266516,3AS,False,118,132
ENSG00000136235.16,chr7,23246731,23246927,TSS,True,28,173
ENSG00000136235.16,chr7,23274064,23275108,PAS,True,40,170
ENSG00000136235.16,chr7,23256891,23258043,PAS,True,121,149
ENSG00000105993.14,chr7,157336847,157337144,TSS,True,81,457
ENSG00000185274.11,chr7,71131317,71133042,TSS,True,40,181
ENSG00000146701.11,chr7,76048045,76048226,TSS,False,126,397
ENSG00000015676.17,chr7,44490408,44490692,TSS,True,31,129
ENSG00000136261.14,chr7,16645855,16646288,TSS,True,90,143
ENSG00000136261.14,chr7,16661206,16661252,TSS,True,97,143
ENSG00000122566.21,chr7,26197732,26200571,ES,False,145,203
ENSG00000122566.21,chr7,26189657,26190460,PAS,False,205,233
ENSG00000122566.21,chr7,26190124,26192338,PAS,True,37,232
ENSG00000122566.21,chr7,26200571,26201617,TSS,True,26,234
ENSG00000133606.10,chr7,140453050,140454729,PAS,True,39,258
ENSG00000133606.10,chr7,140456185,140456866,PAS,True,220,257
ENSG00000172354.9,chr7,100673581,100673923,TSS,True,18,120
ENSG00000154678.16,chr7,31751177,31753553,PAS,True,121,176
ENSG00000154678.16,chr7,31786282,31790259,PAS,True,72,169
ENSG00000154678.16,chr7,32070292,32071007,TSS,True,22,182
ENSG00000122550.17,chr7,23106146,23123776,ES,False,215,247
ENSG00000122550.17,chr7,23105733,23106146,TSS,True,36,283
ENSG00000105974.11,chr7,116526388,116526524,IR,False,21,185
ENSG00000105974.11,chr7,116524979,116525092,TSS,True,273,318
ENSG00000105974.11,chr7,116525191,116525805,TSS,True,279,318
ENSG00000105974.11,chr7,116526328,116526689,TSS,True,158,318
ENSG00000164692.17,chr7,94394693,94395101,TSS,True,157,674
ENSG00000106617.13,chr7,151595451,151632068,3AS,True,39,132
ENSG00000106617.13,chr7,151632068,151632538,TSS,True,35,151
ENSG00000146963.17,chr7,139422162,139425489,PAS,True,35,142
ENSG00000146963.17,chr7,139417537,139423111,PAS,True,116,142
ENSG00000241685.9,chr7,99325872,99326004,TSS,True,14,135
ENSG00000164889.13,chr7,151059561,151059762,TSS,True,39,111
ENSG00000071462.11,chr7,73683540,73683673,TSS,True,16,101
ENSG00000164896.19,chr7,151079922,151080684,5AS,False,71,103
ENSG00000164896.19,chr7,151080684,151080883,TSS,True,68,146
ENSG00000164896.19,chr7,151079499,151080863,TSS,True,125,146
ENSG00000164896.19,chr7,151080436,151080839,TSS,False,116,146
ENSG00000154415.7,chr7,113918214,113919008,TSS,True,28,110
ENSG00000154415.7,chr7,113918818,113919009,TSS,False,96,110
ENSG00000128591.15,chr7,128849578,128850383,ES,False,1226,1399
ENSG00000128591.15,chr7,128852942,128853621,TSS,True,3833,5332
ENSG00000106211.8,chr7,76302672,76303076,TSS,False,1090,2936
ENSG00000106211.8,chr7,76303813,76303865,TSS,True,1952,2935
ENSG00000128609.14,chr7,123557774,123557826,TSS,False,36,342
ENSG00000075790.10,chr7,107618327,107623311,PAS,True,19,167
ENSG00000106078.18,chr7,51184199,51190849,ES,False,94,133
ENSG00000106078.18,chr7,51016211,51017568,PAS,True,137,157
ENSG00000106078.18,chr7,51070020,51073385,PAS,True,24,150
ENSG00000106078.18,chr7,51316592,51317116,TSS,True,29,157
ENSG00000241468.7,chr7,99460193,99466128,5AS,False,81,103
ENSG00000241468.7,chr7,99466110,99466167,TSS,True,110,132
ENSG00000241468.7,chr7,99466128,99466169,TSS,True,51,132
ENSG00000075624.14,chr7,5530523,5530604,TSS,True,43,273
ENSG00000164828.17,chr7,816673,838797,ES,False,47,218
ENSG00000164828.17,chr7,843520,849519,ES,False,25,232
ENSG00000164828.17,chr7,849603,851383,ES,False,190,215
ENSG00000164828.17,chr7,849603,851949,ES,True,32,247
ENSG00000164828.17,chr7,852667,852812,3AS,False,88,259
ENSG00000164828.17,chr7,815868,816673,TSS,True,71,289
ENSG00000197157.10,chr7,127652025,127652451,TSS,True,35,109
ENSG00000117868.15,chr7,158829088,158829628,TSS,True,14,106
ENSG00000133612.18,chr7,151085870,151087072,TSS,False,44,115
ENSG00000133612.18,chr7,151117363,151117456,TSS,False,102,115
ENSG00000133612.18,chr7,151143736,151144453,PAS,True,41,103
ENSG00000105953.14,chr7,44694291,44694423,IR,True,94,139
ENSG00000105953.14,chr7,44606547,44606653,TSS,True,367,409
ENSG00000105953.14,chr7,44707341,44707388,TSS,True,363,407
ENSG00000105953.14,chr7,44694105,44694576,TSS,True,364,409
ENSG00000105953.14,chr7,44694095,44694291,TSS,True,315,409
ENSG00000058404.19,chr7,44325356,44325759,TSS,True,51,134
ENSG00000062582.13,chr7,43869456,43869525,TSS,True,24,100
ENSG00000062582.13,chr7,43869307,43869517,TSS,True,84,100
ENSG00000004799.7,chr7,95596163,95596563,TSS,True,25,162
ENSG00000146729.9,chr7,55964521,55964701,TSS,True,30,291
ENSG00000240583.11,chr7,30911731,30912293,TSS,False,122,220
ENSG00000158560.14,chr7,95813337,95869882,ES,False,50,119
ENSG00000136270.13,chr7,45103443,45105440,ES,False,50,213
ENSG00000136270.13,chr7,45109287,45111663,5AS,False,31,202
ENSG00000136270.13,chr7,45111642,45111745,TSS,True,67,237
ENSG00000136270.13,chr7,45111663,45111735,TSS,True,206,237
ENSG00000106682.14,chr7,74174162,74174442,TSS,True,84,533
ENSG00000106631.8,chr7,44140787,44140960,3AS,False,204,241
ENSG00000106631.8,chr7,44141302,44141574,TSS,False,75,283
ENSG00000106631.8,chr7,44140960,44141332,TSS,True,249,283
ENSG00000106263.17,chr7,2379511,2380278,3AS,False,130,250
ENSG00000106263.17,chr7,2379511,2380283,3AS,True,33,283
ENSG00000106263.17,chr7,2354092,2355420,TSS,True,36,301
ENSG00000106263.17,chr7,2380203,2380748,PAS,True,182,301
ENSG00000106263.17,chr7,2380283,2380745,PAS,True,268,301
ENSG00000106263.17,chr7,2380278,2380746,PAS,False,171,301
ENSG00000055118.14,chr7,150949392,150950420,PAS,True,30,184
ENSG00000055118.14,chr7,150944929,150945514,PAS,False,169,211
ENSG00000055118.14,chr7,150952424,150954701,TSS,True,185,210
ENSG00000055118.14,chr7,150977837,150978405,TSS,True,137,211
ENSG00000055118.14,chr7,150958058,150958484,TSS,True,186,211
ENSG00000106366.8,chr7,101127098,101127244,TSS,False,120,168
ENSG00000106366.8,chr7,101133750,101133893,TSS,True,112,168
ENSG00000105968.18,chr7,44847968,44848109,TSS,True,64,144
ENSG00000122786.19,chr7,134779389,134779749,TSS,True,79,155
ENSG00000122786.19,chr7,134891369,134891673,TSS,True,115,155
ENSG00000122786.19,chr7,134933123,134934077,TSS,True,81,100
ENSG00000122786.19,chr7,134968339,134970728,PAS,True,74,153
ENSG00000122786.19,chr7,134932987,134937664,PAS,True,69,117
ENSG00000106628.10,chr7,44122109,44123510,3AS,True,122,138
ENSG00000106628.10,chr7,44123510,44123564,TSS,True,37,175
ENSG00000106052.13,chr7,27816394,27816889,5AS,False,337,485
ENSG00000106052.13,chr7,27828627,27830588,PAS,True,87,614
ENSG00000122545.19,chr7,35904253,35907110,PAS,True,16,132
ENSG00000136280.16,chr7,45000363,45063917,ES,False,20,160
ENSG00000136280.16,chr7,45069961,45072725,ES,False,119,155
ENSG00000189077.10,chr7,75988148,75988251,IR,False,135,158
ENSG00000082014.16,chr7,151248484,151249400,TSS,True,24,115
ENSG00000186591.12,chr7,129952502,129952986,TSS,True,28,254
ENSG00000214022.11,chr7,150368167,150368941,TSS,True,90,158
ENSG00000075223.13,chr7,80918827,80919365,TSS,True,19,120
ENSG00000105835.11,chr7,106284827,106285218,TSS,True,67,227
ENSG00000105835.11,chr7,106284347,106284581,TSS,False,175,227
ENSG00000171867.16,chr20,4686512,4699215,3AS,False,108,263
ENSG00000171867.16,chr20,4686325,4686512,TSS,True,70,333
ENSG00000171867.16,chr20,4699215,4701587,PAS,True,157,270
ENSG00000171867.16,chr20,4699210,4701589,PAS,True,114,270
ENSG00000088832.16,chr20,1392881,1392961,IR,False,91,105
ENSG00000088832.16,chr20,1392961,1393143,TSS,True,32,123
ENSG00000088832.16,chr20,1392833,1393109,TSS,True,108,123
ENSG00000149596.6,chr20,44186326,44187409,TSS,True,134,231
ENSG00000149596.6,chr20,44115664,44116159,TSS,True,164,218
ENSG00000118705.16,chr20,37236709,37241302,ES,False,101,430
ENSG00000118705.16,chr20,37178397,37179369,TSS,True,52,462
ENSG00000132819.16,chr20,57391395,57391818,TSS,True,99,184
ENSG00000154930.14,chr20,25057768,25058390,TSS,True,40,194
ENSG00000101400.5,chr20,33443310,33443891,TSS,False,85,357
ENSG00000101400.5,chr20,33412295,33412416,TSS,True,318,356
ENSG00000198959.11,chr20,38165188,38165430,TSS,True,1046,1269
ENSG00000198959.11,chr20,38161419,38161601,TSS,True,1125,1269
ENSG00000198959.11,chr20,38155846,38156090,TSS,True,972,1269
ENSG00000124164.15,chr20,58389132,58389517,TSS,True,16,121
ENSG00000125868.15,chr20,17569786,17570211,TSS,True,137,975
ENSG00000166619.13,chr20,37527792,37527915,TSS,True,34,202
ENSG00000100991.11,chr20,35092613,35092867,TSS,True,20,101
ENSG00000100994.11,chr20,25248012,25248421,TSS,False,180,718
ENSG00000130706.12,chr20,62302936,62303049,TSS,False,65,248
ENSG00000131051.22,chr20,35703606,35704581,PAS,True,17,109
ENSG00000197586.12,chr20,25195867,25207075,ES,False,171,260
ENSG00000197586.12,chr20,25195867,25209848,ES,False,51,371
ENSG00000197586.12,chr20,25206590,25207078,3AS,False,50,141
ENSG00000197586.12,chr20,25218614,25222837,ES,False,82,382
ENSG00000197586.12,chr20,25218614,25222837,3AS,True,82,100
ENSG00000197586.12,chr20,25224157,25225204,3AS,False,340,419
ENSG00000197586.12,chr20,25195669,25195867,TSS,True,71,445
ENSG00000101161.7,chr20,63981097,63981316,TSS,False,46,187
ENSG00000064601.18,chr20,45890233,45891379,TSS,False,60,113
ENSG00000064601.18,chr20,45898044,45898109,TSS,True,93,113
ENSG00000125818.17,chr20,1118599,1118902,TSS,True,20,138
ENSG00000125818.17,chr20,1166226,1167794,PAS,True,108,138
ENSG00000125818.17,chr20,1165028,1167316,PAS,True,37,130
ENSG00000244274.7,chr20,45406313,45406732,TSS,True,73,187
ENSG00000244274.7,chr20,45406729,45408606,TSS,True,148,187
ENSG00000244274.7,chr20,45406891,45407779,TSS,False,165,187
ENSG00000078814.15,chr20,34997255,34997640,TSS,True,138,157
ENSG00000078814.15,chr20,35000308,35000689,TSS,True,117,156
ENSG00000078814.15,chr20,35002176,35002442,PAS,True,34,167
ENSG00000271303.1,chr20,652975,653199,TSS,False,36,285
ENSG00000087460.24,chr20,58895684,58903527,ES,False,657,742
ENSG00000087460.24,chr20,58895684,58903530,ES,False,364,1082
ENSG00000087460.24,chr20,58895684,58903530,3AS,False,364,1106
ENSG00000087460.24,chr20,58898985,58903530,3AS,False,726,812
ENSG00000166913.12,chr20,44885886,44901530,ES,False,133,164
ENSG00000166913.12,chr20,44885672,44885886,TSS,True,27,191
ENSG00000101150.17,chr20,63873816,63882718,ES,False,28,120
ENSG00000101210.11,chr20,63499057,63499275,TSS,True,386,1869
ENSG00000215440.11,chr20,58692123,58693050,TSS,False,14,107
ENSG00000215440.11,chr20,58715167,58715844,PAS,True,16,105
ENSG00000125827.8,chr20,8019437,8019829,TSS,True,80,397
ENSG00000101182.14,chr20,62139074,62139185,TSS,True,196,423
ENSG00000101182.14,chr20,62143207,62143457,TSS,True,241,423
ENSG00000101335.9,chr20,36541417,36541561,TSS,True,96,232
ENSG00000125995.15,chr20,35699387,35699451,TSS,False,92,105
ENSG00000125995.15,chr20,35699383,35699456,TSS,True,62,105
ENSG00000101152.10,chr20,63928332,63928452,TSS,True,80,127
ENSG00000100997.18,chr20,25390512,25390909,TSS,True,17,155
ENSG00000125970.11,chr20,34073635,34075873,ES,False,66,210
ENSG00000168734.13,chr20,44531766,44531978,TSS,True,119,153
ENSG00000168734.13,chr20,44582475,44582731,TSS,True,45,153
ENSG00000101290.13,chr20,5126835,5127149,TSS,True,27,123
ENSG00000131069.19,chr20,34914437,34919434,ES,False,25,108
ENSG00000131069.19,chr20,34876462,34876823,TSS,True,23,126
ENSG00000168036.17,chr3,41199199,41199670,TSS,True,32,124
ENSG00000168036.17,chr3,41239659,41240446,PAS,True,103,123
ENSG00000168036.17,chr3,41239133,41240445,PAS,True,92,123
ENSG00000168036.17,chr3,41239818,41240452,PAS,True,62,124
ENSG00000214706.10,chr3,50288271,50288408,IR,False,192,216
ENSG00000214706.10,chr3,50286002,50288271,PAS,False,26,218
ENSG00000047849.21,chr3,47852938,47853162,3AS,False,127,180
ENSG00000047849.21,chr3,47977933,47998637,ES,False,181,290
ENSG00000047849.21,chr3,47850688,47853039,PAS,True,471,524
ENSG00000047849.21,chr3,47850681,47852938,PAS,True,396,524
ENSG00000047849.21,chr3,47853162,47853298,TSS,True,379,501
ENSG00000047849.21,chr3,48088772,48089274,TSS,True,666,844
ENSG00000047849.21,chr3,48016333,48016497,TSS,True,742,844
ENSG00000114850.6,chr3,156554956,156555161,TSS,True,65,421
ENSG00000114353.16,chr3,50236157,50236453,TSS,True,28,150
ENSG00000188846.13,chr3,40457295,40457363,TSS,False,155,201
ENSG00000188846.13,chr3,40457330,40457991,TSS,True,66,201
ENSG00000162244.11,chr3,51995856,51995952,TSS,False,39,121
ENSG00000162244.11,chr3,51995424,51995470,TSS,True,101,121
ENSG00000163520.13,chr3,13619831,13626444,ES,False,92,119
ENSG00000163520.13,chr3,13549060,13549208,TSS,True,57,131
ENSG00000163520.13,chr3,13570308,13571661,TSS,True,103,131
ENSG00000184432.9,chr3,139353949,139357958,PAS,True,15,137
ENSG00000170275.14,chr3,33113963,33114548,TSS,True,40,105
ENSG00000114796.15,chr3,183635609,183635793,TSS,True,47,134
ENSG00000114796.15,chr3,183635614,183635747,TSS,True,119,134
ENSG00000081154.11,chr3,101574279,101579841,3AS,False,25,150
ENSG00000144815.15,chr3,101779177,101779324,TSS,True,34,106
ENSG00000058056.8,chr3,179652754,179653393,TSS,True,42,348
ENSG00000017260.19,chr3,130893964,130894337,TSS,True,55,135
ENSG00000017260.19,chr3,130850511,130850928,TSS,True,95,135
ENSG00000017260.19,chr3,131001219,131003154,PAS,True,40,135
ENSG00000017260.19,chr3,131016151,131016759,PAS,True,96,135
ENSG00000233276.4,chr3,49358026,49358325,TSS,True,20,109
ENSG00000164062.12,chr3,49673964,49674413,TSS,True,37,195
ENSG00000172053.17,chr3,49104616,49104815,TSS,True,47,154
ENSG00000172053.17,chr3,49104323,49104757,TSS,True,137,154
ENSG00000132155.11,chr3,12663812,12664200,TSS,True,43,196
ENSG00000114867.20,chr3,184323241,184323407,3AS,False,100,159
ENSG00000114867.20,chr3,184314489,184314674,TSS,True,177,240
ENSG00000114867.20,chr3,184321278,184322103,TSS,True,205,238
ENSG00000114867.20,chr3,184323173,184323593,TSS,True,207,238
ENSG00000114867.20,chr3,184334726,184335358,PAS,True,61,237
ENSG00000114867.20,chr3,184325268,184326296,PAS,True,152,209
ENSG00000077097.15,chr3,25645455,25664228,3AS,False,83,106
ENSG00000077097.15,chr3,25597982,25598477,PAS,True,22,126
ENSG00000077097.15,chr3,25664228,25664966,TSS,True,20,126
ENSG00000173175.14,chr3,123303219,123314234,ES,True,18,171
ENSG00000173175.14,chr3,123447411,123450089,TSS,False,146,271
ENSG00000160808.9,chr3,46858101,46858230,IR,False,1109,1385
ENSG00000160808.9,chr3,46855260,46858272,PAS,True,1175,1447
ENSG00000160808.9,chr3,46857860,46858101,PAS,False,339,1447
ENSG00000160808.9,chr3,46863261,46863509,TSS,True,207,1516
ENSG00000157500.11,chr3,57227710,57227937,TSS,True,37,102
ENSG00000157500.11,chr3,57269540,57273471,PAS,True,27,101
ENSG00000157500.11,chr3,57267741,57268486,PAS,True,89,100
ENSG00000144749.13,chr3,66500189,66501123,TSS,True,60,117
ENSG00000144749.13,chr3,66383990,66384343,TSS,True,97,114
ENSG00000144749.13,chr3,66385980,66386287,TSS,True,104,117
ENSG00000163703.17,chr3,9933852,9934419,5AS,False,29,101
ENSG00000163703.17,chr3,9933787,9933852,TSS,False,106,135
ENSG00000163703.17,chr3,9933769,9933920,TSS,True,63,135
ENSG00000163703.17,chr3,9933324,9934612,TSS,True,114,135
ENSG00000247596.8,chr3,52238991,52239180,TSS,True,41,101
ENSG00000247596.8,chr3,52235028,52235191,TSS,True,67,101
ENSG00000114354.13,chr3,100736704,100744832,5AS,False,40,164
ENSG00000114354.13,chr3,100709362,100709721,TSS,False,24,174
ENSG00000198836.9,chr3,193617285,193618868,ES,False,91,122
ENSG00000198836.9,chr3,193618936,193631611,ES,False,65,124
ENSG00000163430.11,chr3,120450896,120451339,TSS,True,22,200
ENSG00000122068.12,chr3,197749424,197750074,TSS,True,19,146
ENSG00000114030.12,chr3,122514756,122514948,TSS,True,23,160
ENSG00000121440.14,chr3,73624102,73625286,TSS,True,44,122
ENSG00000075785.12,chr3,128726135,128726359,TSS,True,32,111
ENSG00000168268.10,chr3,52533505,52533816,TSS,True,16,122
ENSG00000177479.19,chr3,48918998,48924717,ES,False,15,136
ENSG00000177479.19,chr3,48922811,48927461,ES,False,49,161
ENSG00000177479.19,chr3,48918211,48918998,TSS,True,27,227
ENSG00000010256.10,chr3,48609551,48609668,TSS,True,261,1668
ENSG00000010256.10,chr3,48600679,48602297,TSS,True,1474,1663
ENSG00000169251.12,chr3,161221265,161221331,TSS,False,90,108
ENSG00000169251.12,chr3,161221287,161221409,TSS,True,34,108
ENSG00000169251.12,chr3,161221287,161221724,TSS,False,97,108
ENSG00000132153.14,chr3,47802641,47803212,TSS,True,107,159
ENSG00000132153.14,chr3,47824966,47825247,TSS,False,78,156
ENSG00000132153.14,chr3,47845978,47847001,TSS,True,135,154
ENSG00000074416.14,chr3,127823083,127823394,TSS,False,90,187
ENSG00000074416.14,chr3,127822308,127823542,TSS,True,166,187
ENSG00000163681.14,chr3,57896932,57909075,ES,False,264,317
ENSG00000163681.14,chr3,57923023,57927295,ES,False,105,306
ENSG00000163681.14,chr3,57889991,57890100,TSS,True,62,337
ENSG00000163681.14,chr3,57927295,57930011,PAS,True,36,351
ENSG00000152601.17,chr3,152447773,152459270,ES,False,37,105
ENSG00000152601.17,chr3,152268772,152269092,TSS,True,72,116
ENSG00000152601.17,chr3,152299273,152300367,TSS,True,84,116
ENSG00000075711.20,chr3,197297672,197298180,TSS,False,59,107
ENSG00000075711.20,chr3,197297543,197298146,TSS,False,86,107
ENSG00000121577.13,chr3,119642561,119648259,ES,False,139,155
ENSG00000121577.13,chr3,119642561,119648259,5AS,False,139,352
ENSG00000121577.13,chr3,119660063,119660519,IR,False,33,282
ENSG00000121577.13,chr3,119659932,119660893,TSS,True,143,391
ENSG00000121577.13,chr3,119648118,119648671,TSS,True,336,389
ENSG00000172037.13,chr3,49124700,49124926,TSS,True,415,491
ENSG00000172037.13,chr3,49126364,49126814,TSS,False,441,491
ENSG00000172037.13,chr3,49132490,49133049,TSS,True,433,491
ENSG00000172037.13,chr3,49132791,49133082,TSS,True,383,491
ENSG00000170876.7,chr3,14124929,14125205,TSS,True,23,183
ENSG00000091527.15,chr3,133586722,133587895,3AS,False,69,216
ENSG00000091527.15,chr3,133586722,133588352,3AS,False,94,307
ENSG00000091527.15,chr3,133587895,133590261,PAS,True,253,319
ENSG00000091527.15,chr3,133587158,133590270,PAS,True,184,319
ENSG00000091527.15,chr3,133588352,133590260,PAS,False,222,319
ENSG00000185909.14,chr3,49171238,49171685,TSS,True,31,123
ENSG00000169714.16,chr3,129171277,129171445,3AS,False,372,490
ENSG00000169714.16,chr3,129171538,129171654,5AS,False,213,477
ENSG00000168334.8,chr3,39186088,39187014,TSS,True,566,717
ENSG00000071282.11,chr3,8501799,8501980,TSS,True,40,266
ENSG00000093167.17,chr3,37096660,37105454,ES,True,44,216
ENSG00000093167.17,chr3,37108684,37109652,ES,True,145,208
ENSG00000093167.17,chr3,37109700,37110990,3AS,True,133,205
ENSG00000093167.17,chr3,37121691,37129062,ES,False,22,182
ENSG00000093167.17,chr3,37174605,37176059,5AS,False,192,229
ENSG00000093167.17,chr3,37052625,37053961,PAS,True,51,257
ENSG00000093167.17,chr3,37083634,37083806,PAS,True,229,255
ENSG00000093167.17,chr3,37176059,37176751,TSS,True,67,259
ENSG00000093167.17,chr3,37175817,37176361,TSS,True,215,259
ENSG00000168291.12,chr3,58433767,58433851,TSS,True,22,185
ENSG00000158186.12,chr3,138348767,138372865,5AS,True,102,213
ENSG00000158186.12,chr3,138398568,138400533,5AS,True,235,273
ENSG00000158186.12,chr3,138348318,138349032,TSS,True,278,394
ENSG00000158186.12,chr3,138348422,138348767,TSS,True,287,394
ENSG00000158186.12,chr3,138397322,138397477,TSS,True,325,380
ENSG00000158186.12,chr3,138402169,138405536,PAS,True,71,295
ENSG00000158186.12,chr3,138400533,138400614,PAS,True,239,294
ENSG00000152642.10,chr3,32106511,32106758,TSS,False,36,209
ENSG00000023330.14,chr3,52198085,52198255,TSS,True,17,135
ENSG00000156976.16,chr3,186783639,186784431,3AS,False,242,316
ENSG00000144674.16,chr3,37251484,37273535,ES,False,99,148
ENSG00000144674.16,chr3,37242952,37243622,TSS,True,32,188
ENSG00000144674.16,chr3,37323587,37324777,PAS,True,28,166
ENSG00000068001.13,chr3,50321365,50321478,TSS,True,84,117
ENSG00000068001.13,chr3,50322652,50322850,TSS,True,48,117
ENSG00000178252.17,chr3,49007308,49007531,TSS,True,37,100
ENSG00000178252.17,chr3,49011638,49014116,TSS,False,72,100
ENSG00000121579.12,chr3,113724092,113745941,3AS,False,27,113
ENSG00000161203.13,chr3,184174815,184174959,TSS,False,96,602
ENSG00000161203.13,chr3,184174876,184177067,TSS,True,534,602
ENSG00000178053.17,chr3,158571347,158592433,5AS,False,38,100
ENSG00000178053.17,chr3,158592581,158596861,ES,False,27,105
ENSG00000178053.17,chr3,158571153,158571391,TSS,True,45,111
ENSG00000178053.17,chr3,158571160,158571347,TSS,True,69,111
ENSG00000144744.16,chr3,69080333,69080389,TSS,True,17,103
ENSG00000144744.16,chr3,69062981,69063074,TSS,True,91,102
ENSG00000058262.9,chr3,128052302,128052559,TSS,False,131,291
ENSG00000178057.14,chr3,49022768,49022877,3AS,True,25,158
ENSG00000174748.20,chr3,23917129,23917173,TSS,False,71,484
ENSG00000010282.14,chr3,42702578,42702828,TSS,True,113,293
ENSG00000010282.14,chr3,42693616,42696785,TSS,True,261,293
ENSG00000183873.15,chr3,38649530,38649727,TSS,True,192,217
ENSG00000114738.10,chr3,50617226,50617513,5AS,False,280,425
ENSG00000114738.10,chr3,50617089,50617226,TSS,False,319,599
ENSG00000114738.10,chr3,50617078,50617241,TSS,True,452,599
ENSG00000114738.10,chr3,50617156,50617784,TSS,True,519,599
ENSG00000114391.12,chr3,101686671,101686718,TSS,True,13,109
ENSG00000072274.12,chr3,196082042,196082146,TSS,False,37,180
ENSG00000163833.7,chr3,121593366,121593502,TSS,False,87,151
ENSG00000163833.7,chr3,121621435,121623343,TSS,True,129,150
ENSG00000091986.15,chr3,112604162,112605763,PAS,True,129,149
ENSG00000091986.15,chr3,112640326,112641299,TSS,True,79,174
ENSG00000113811.10,chr3,53884416,53885561,PAS,True,37,156
ENSG00000113811.10,chr3,53886899,53886934,PAS,True,120,154
ENSG00000182899.16,chr3,197950181,197950221,TSS,True,40,213
ENSG00000168273.7,chr3,52536773,52540423,5AS,False,47,100
ENSG00000168273.7,chr3,52536609,52536906,TSS,True,51,104
ENSG00000168273.7,chr3,52536604,52536773,TSS,False,57,104
PB_novel_51478,SIRV1,999,1484,PAS,True,15,103
PB_novel_51478,SIRV1,6449,6473,PAS,True,87,101
PB_novel_51478,SIRV1,10593,10639,TSS,True,90,103
PB_novel_51478,SIRV1,10282,10367,TSS,True,57,103
PB_novel_51478,SIRV1,7552,7787,TSS,True,80,103
PB_novel_51478,SIRV1,10444,10785,TSS,True,91,103
PB_novel_51499,SIRV5,6452,6826,ES,True,314,380
PB_novel_51499,SIRV5,8016,8277,IR,True,88,385
PB_novel_51499,SIRV5,1000,1149,TSS,True,55,441
PB_novel_51499,SIRV5,10858,10993,PAS,True,109,438
PB_novel_51499,SIRV5,11133,11867,PAS,True,378,441
PB_novel_51502,SIRV6,1735,2470,ES,True,32,137
PB_novel_51502,SIRV6,1735,2780,3AS,True,86,201
PB_novel_51502,SIRV6,11108,11205,IR,True,286,318
PB_novel_51502,SIRV6,2285,2620,TSS,True,310,348
PB_novel_51502,SIRV6,10238,10818,TSS,True,221,319
PB_novel_51502,SIRV6,999,1186,TSS,True,158,427
PB_novel_51502,SIRV6,11205,11838,PAS,True,141,427
PB_novel_51502,SIRV6,1845,2120,PAS,True,226,279
PB_novel_51509,SIRV7,3111,114680,ME,True,58,120
PB_novel_51509,SIRV7,55849,56097,PAS,True,125,156
PB_novel_51509,SIRV7,999,2675,PAS,True,32,158
PB_novel_51509,SIRV7,147608,147956,TSS,True,22,158
PB_novel_51509,SIRV7,114680,114989,TSS,True,139,158
