gene,chr,start,end,splice_type,novel,PC-3_ENCFF044LIA_in_cov,PC-3_ENCFF044LIA_total_cov
ENSG00000119335.16,chr9,128693895,128695525,PAS,False,452,513
ENSG00000165724.5,chr9,137590212,137591276,TSS,False,40,111
ENSG00000070610.14,chr9,35737447,35737747,IR,False,549,628
ENSG00000070610.14,chr9,35738152,35738231,IR,False,518,635
ENSG00000070610.14,chr9,35738374,35738525,IR,False,471,604
ENSG00000070610.14,chr9,35738632,35738751,IR,False,498,590
ENSG00000070610.14,chr9,35738632,35738817,IR,True,17,109
ENSG00000070610.14,chr9,35740362,35740525,IR,True,477,571
ENSG00000070610.14,chr9,35733968,35737939,PAS,True,622,700
ENSG00000070610.14,chr9,35735871,35737447,PAS,False,154,703
ENSG00000070610.14,chr9,35748345,35749264,TSS,True,216,715
ENSG00000130956.13,chr9,96450098,96450628,TSS,True,23,126
ENSG00000165283.15,chr9,35103049,35103184,TSS,True,68,216
ENSG00000196781.14,chr9,81634301,81652213,5AS,False,101,125
ENSG00000196781.14,chr9,81583416,81584305,PAS,False,110,170
ENSG00000196781.14,chr9,81633468,81634301,PAS,True,55,152
ENSG00000196781.14,chr9,81688216,81689628,TSS,True,22,168
ENSG00000165119.20,chr9,83969380,83970161,3AS,False,109,233
ENSG00000165119.20,chr9,83973399,83974516,ES,False,32,217
ENSG00000165119.20,chr9,83967990,83969440,PAS,True,110,233
ENSG00000165119.20,chr9,83968082,83969380,PAS,True,124,233
ENSG00000165119.20,chr9,83980502,83980645,TSS,True,170,307
ENSG00000165119.20,chr9,83980152,83980270,TSS,True,251,307
ENSG00000176978.13,chr9,137112230,137112744,IR,True,141,181
ENSG00000176978.13,chr9,137113287,137113360,IR,True,158,176
ENSG00000176978.13,chr9,137114576,137114646,IR,False,123,161
ENSG00000176978.13,chr9,137114646,137114909,TSS,True,84,207
ENSG00000176978.13,chr9,137114462,137115159,TSS,True,171,207
ENSG00000095380.10,chr9,98056687,98056940,TSS,True,35,118
ENSG00000095380.10,chr9,98060781,98060997,TSS,True,92,118
ENSG00000188352.12,chr9,20926294,20926417,TSS,True,84,373
ENSG00000198467.14,chr9,35684550,35685063,ES,True,48,135
ENSG00000198467.14,chr9,35689703,35691118,TSS,True,25,149
ENSG00000148341.17,chr9,129010209,129010669,IR,False,103,127
ENSG00000148341.17,chr9,129010693,129012235,IR,False,75,111
ENSG00000148341.17,chr9,129028091,129028360,TSS,True,24,140
ENSG00000054148.17,chr9,136848968,136849590,TSS,True,61,170
ENSG00000054148.17,chr9,136849755,136850137,TSS,True,128,170
ENSG00000176101.11,chr9,137188778,137189065,IR,False,59,143
ENSG00000176101.11,chr9,137188650,137188778,TSS,True,97,157
ENSG00000176101.11,chr9,137188688,137189265,TSS,True,74,157
ENSG00000147955.16,chr9,34637546,34637828,TSS,True,32,124
ENSG00000148334.14,chr9,128127438,128128446,TSS,True,45,238
ENSG00000106803.9,chr9,99222263,99222366,TSS,True,16,129
ENSG00000197958.12,chr9,127451280,127451405,TSS,True,183,578
ENSG00000197958.12,chr9,127447876,127447966,TSS,True,425,573
ENSG00000122705.16,chr9,36190894,36191273,TSS,True,37,228
ENSG00000177239.14,chr9,137085401,137087218,TSS,True,32,226
ENSG00000137106.17,chr9,37422614,37422833,TSS,True,83,103
ENSG00000137106.17,chr9,37430580,37432138,TSS,False,83,100
ENSG00000165688.11,chr9,136416391,136416950,IR,False,128,160
ENSG00000165688.11,chr9,136410631,136410739,TSS,True,27,186
ENSG00000197070.13,chr9,137613006,137613459,IR,False,94,107
ENSG00000197070.13,chr9,137615000,137615073,IR,False,111,169
ENSG00000197070.13,chr9,137605613,137605835,TSS,True,73,170
ENSG00000197070.13,chr9,137615073,137616205,PAS,True,59,170
ENSG00000197070.13,chr9,137614558,137616227,PAS,True,108,141
ENSG00000136868.10,chr9,113221511,113221678,TSS,True,20,111
ENSG00000277778.2,chr9,41005187,41008784,PAS,True,51,105
ENSG00000277778.2,chr9,41029832,41031512,PAS,True,84,101
ENSG00000277778.2,chr9,41074187,41075271,TSS,True,21,105
ENSG00000277778.2,chr9,41074756,41074978,TSS,True,94,105
ENSG00000188986.6,chr9,137255224,137255611,TSS,True,32,242
ENSG00000135052.16,chr9,86099410,86099685,TSS,False,48,410
ENSG00000136942.14,chr9,124861909,124861987,TSS,True,137,623
ENSG00000167110.17,chr9,128275892,128276056,TSS,True,49,103
ENSG00000010438.16,chr9,33750645,33750727,TSS,True,54,361
ENSG00000119383.19,chr9,129111320,129111631,TSS,True,64,117
ENSG00000119383.19,chr9,129139361,129139649,TSS,False,99,117
ENSG00000165802.22,chr9,137459031,137459513,TSS,True,29,110
ENSG00000106771.12,chr9,109091152,109093474,3AS,True,23,166
ENSG00000106771.12,chr9,109119334,109120067,TSS,False,45,213
ENSG00000073060.15,chr12,124863594,124863959,TSS,True,53,152
ENSG00000111142.13,chr12,95474330,95476073,3AS,False,11,107
ENSG00000111142.13,chr12,95473994,95474330,TSS,True,18,125
ENSG00000111142.13,chr12,95475747,95476178,TSS,True,107,122
ENSG00000111142.13,chr12,95513651,95515839,PAS,True,35,129
ENSG00000111142.13,chr12,95483214,95484490,PAS,True,101,126
ENSG00000023734.10,chr12,15882819,15889927,ES,False,36,194
ENSG00000215021.8,chr12,6970416,6970730,TSS,True,26,109
ENSG00000111237.18,chr12,110496203,110502048,5AS,True,63,132
ENSG00000111237.18,chr12,110502036,110502127,TSS,True,92,164
ENSG00000111237.18,chr12,110502048,110502127,TSS,True,80,164
ENSG00000061273.17,chr12,47792004,47793368,3AS,False,90,102
ENSG00000061273.17,chr12,47795586,47795768,TSS,False,171,255
ENSG00000135093.12,chr12,109052526,109052761,TSS,True,44,100
ENSG00000092841.18,chr12,56160320,56160625,IR,False,505,602
ENSG00000092841.18,chr12,56160320,56161386,ES,False,174,679
ENSG00000092841.18,chr12,56160320,56161386,IR,True,174,267
ENSG00000092841.18,chr12,56160670,56161386,IR,True,525,618
ENSG00000092841.18,chr12,56158337,56158404,TSS,True,539,1220
ENSG00000092841.18,chr12,56161386,56161581,PAS,True,98,797
ENSG00000092841.18,chr12,56160242,56161580,PAS,True,690,779
ENSG00000135108.14,chr12,117158063,117165484,3AS,False,167,273
ENSG00000060138.12,chr12,10704148,10713210,ES,False,161,357
ENSG00000184575.11,chr12,64404318,64404804,TSS,False,440,1269
ENSG00000167778.8,chr12,53079310,53079414,TSS,True,16,113
ENSG00000075856.11,chr12,108544478,108545138,3AS,False,83,100
ENSG00000075856.11,chr12,108522213,108523634,PAS,True,22,113
ENSG00000075856.11,chr12,108530208,108530310,PAS,True,92,108
ENSG00000075856.11,chr12,108560842,108561406,TSS,True,22,118
ENSG00000139644.12,chr12,49741548,49741611,TSS,False,220,499
ENSG00000139644.12,chr12,49752461,49752549,TSS,True,423,498
ENSG00000139579.12,chr12,56224322,56224441,TSS,False,66,104
ENSG00000139579.12,chr12,56222049,56224935,TSS,True,80,104
ENSG00000089220.4,chr12,118136065,118136344,TSS,False,102,584
ENSG00000182199.10,chr12,57232292,57232452,3AS,False,515,579
ENSG00000182199.10,chr12,57229648,57229811,TSS,True,481,682
ENSG00000182199.10,chr12,57230053,57230244,TSS,True,504,682
ENSG00000135677.10,chr12,64759084,64759446,TSS,True,100,320
ENSG00000076513.16,chr12,109999391,109999784,TSS,True,120,174
ENSG00000111786.8,chr12,120464122,120465626,IR,True,370,413
ENSG00000111530.12,chr12,67269275,67269785,TSS,True,22,154
ENSG00000177425.10,chr12,79587790,79592693,PAS,True,25,125
ENSG00000177425.10,chr12,79689728,79690580,TSS,True,83,152
ENSG00000177425.10,chr12,79690871,79691356,TSS,False,108,152
ENSG00000170581.13,chr12,56360057,56360461,TSS,True,110,136
ENSG00000126746.17,chr12,6689367,6689679,TSS,True,84,101
ENSG00000126746.17,chr12,6688166,6689024,TSS,True,80,101
ENSG00000134291.11,chr12,47966172,47966682,5AS,False,77,179
ENSG00000134291.11,chr12,47963562,47963633,TSS,False,31,198
ENSG00000123094.15,chr12,25959148,26055278,3AS,False,26,112
ENSG00000123094.15,chr12,25995130,26055278,3AS,False,33,100
ENSG00000123094.15,chr12,25958516,25959148,TSS,True,26,174
ENSG00000130779.20,chr12,122380558,122422520,ES,False,135,161
ENSG00000130779.20,chr12,122271429,122273100,PAS,True,181,204
ENSG00000130779.20,chr12,122328262,122328426,PAS,True,98,193
ENSG00000130779.20,chr12,122340753,122341697,PAS,True,153,186
ENSG00000130779.20,chr12,122422520,122423000,TSS,True,47,208
ENSG00000111775.2,chr12,120438111,120438229,TSS,False,97,558
ENSG00000111775.2,chr12,120438477,120438521,TSS,True,500,558
ENSG00000130787.13,chr12,122835288,122835643,TSS,True,48,105
ENSG00000139725.7,chr12,121777753,121779662,PAS,True,45,438
ENSG00000139725.7,chr12,121793495,121793985,TSS,True,238,550
ENSG00000139725.7,chr12,121793151,121793246,TSS,True,467,550
ENSG00000111667.13,chr12,6852017,6852290,TSS,True,40,208
ENSG00000136045.11,chr12,107712110,107713461,PAS,True,24,152
ENSG00000136045.11,chr12,107697466,107697588,PAS,True,127,148
ENSG00000072609.17,chr12,132887546,132887659,TSS,True,57,106
ENSG00000072609.17,chr12,132853430,132855115,TSS,True,93,105
ENSG00000072609.17,chr12,132887195,132887555,TSS,True,92,106
ENSG00000063046.17,chr12,53034709,53037408,5AS,False,546,612
ENSG00000063046.17,chr12,53006278,53006496,TSS,True,174,675
ENSG00000198855.6,chr12,108515273,108515361,TSS,True,23,179
ENSG00000149948.13,chr12,65824384,65825381,TSS,True,201,289
ENSG00000149948.13,chr12,65881742,65885060,PAS,True,172,198
ENSG00000013573.16,chr12,31073275,31074091,TSS,True,65,116
ENSG00000013573.16,chr12,31085885,31087983,TSS,True,100,112
ENSG00000013573.16,chr12,31103806,31108373,PAS,True,53,102
ENSG00000013573.16,chr12,31103576,31104808,PAS,True,85,102
ENSG00000089127.12,chr12,112908824,112911097,3AS,False,37,223
ENSG00000089127.12,chr12,112917700,112919486,3AS,False,19,105
ENSG00000089127.12,chr12,112906934,112907219,TSS,True,80,298
ENSG00000089127.12,chr12,112917546,112919905,PAS,True,131,270
ENSG00000089127.12,chr12,112918596,112919901,PAS,False,237,298
ENSG00000089009.15,chr12,112409586,112409634,TSS,True,711,1529
ENSG00000089009.15,chr12,112408419,112409605,TSS,True,1304,1529
ENSG00000139370.11,chr12,128809473,128814774,ES,False,39,226
ENSG00000139370.11,chr12,128815070,128823397,5AS,True,199,241
ENSG00000139370.11,chr12,128823397,128824013,TSS,True,57,258
ENSG00000139370.11,chr12,128823247,128824025,TSS,True,225,258
ENSG00000111642.15,chr12,6570080,6570693,PAS,True,71,105
ENSG00000111642.15,chr12,6578842,6578917,PAS,True,44,102
ENSG00000111642.15,chr12,6593415,6593614,TSS,True,89,104
ENSG00000111642.15,chr12,6607299,6607582,TSS,True,89,109
ENSG00000111642.15,chr12,6599772,6600019,TSS,False,90,104
ENSG00000122965.10,chr12,113816735,113818186,PAS,True,111,126
ENSG00000122965.10,chr12,113822053,113822646,PAS,False,84,126
ENSG00000122965.10,chr12,113822053,113823321,PAS,True,80,125
ENSG00000122965.10,chr12,113966191,113966364,TSS,False,33,145
ENSG00000276045.3,chr12,121626528,121627050,TSS,True,46,146
ENSG00000088986.10,chr12,120496110,120496216,TSS,False,161,245
ENSG00000088986.10,chr12,120496112,120496553,TSS,True,188,245
ENSG00000008405.11,chr12,106992001,106992786,IR,False,94,120
ENSG00000008405.11,chr12,106992890,106992964,IR,False,106,118
ENSG00000008405.11,chr12,106991363,106992001,PAS,False,35,129
ENSG00000008405.11,chr12,106991363,106992890,PAS,True,112,128
ENSG00000089157.15,chr12,120197462,120198853,IR,True,122,141
ENSG00000089157.15,chr12,120200831,120201082,3AS,False,2695,3126
ENSG00000089157.15,chr12,120201082,120201113,TSS,True,4483,7614
ENSG00000111707.11,chr12,118376397,118376833,TSS,False,18,129
ENSG00000111707.11,chr12,118414334,118418033,PAS,True,18,122
ENSG00000182196.13,chr12,122980745,122981128,5AS,False,138,212
ENSG00000182196.13,chr12,122980745,122981128,IR,False,138,161
ENSG00000182196.13,chr12,122981266,122981594,3AS,False,103,115
ENSG00000182196.13,chr12,122981266,122981594,5AS,False,103,217
ENSG00000182196.13,chr12,122981266,122981594,IR,False,103,173
ENSG00000182196.13,chr12,122981299,122981594,3AS,False,112,147
ENSG00000182196.13,chr12,122981299,122981594,IR,False,112,147
ENSG00000182196.13,chr12,122981809,122982030,IR,False,43,315
ENSG00000182196.13,chr12,122982538,122982619,IR,False,296,343
ENSG00000182196.13,chr12,122980468,122980745,TSS,True,232,369
ENSG00000182196.13,chr12,122980680,122980812,TSS,True,296,369
ENSG00000182196.13,chr12,122980160,122981299,TSS,True,329,366
ENSG00000182196.13,chr12,122982619,122982914,PAS,True,52,348
ENSG00000182196.13,chr12,122982468,122983476,PAS,True,311,348
ENSG00000135457.9,chr12,51095275,51095988,3AS,False,18,150
ENSG00000135457.9,chr12,51096040,51099654,ES,True,19,142
ENSG00000135457.9,chr12,51093684,51095278,PAS,True,19,151
ENSG00000135457.9,chr12,51093757,51095275,PAS,False,133,151
ENSG00000135457.9,chr12,51270255,51270461,TSS,True,100,160
ENSG00000135457.9,chr12,51269244,51270015,TSS,True,105,160
ENSG00000111540.15,chr12,55974008,55974139,TSS,True,88,173
ENSG00000110955.8,chr12,56645836,56646068,TSS,True,323,674
ENSG00000135390.18,chr12,53676052,53676736,TSS,True,53,191
ENSG00000135390.18,chr12,53672575,53674181,TSS,True,151,191
ENSG00000111481.9,chr12,54325108,54325181,TSS,True,121,257
ENSG00000196531.10,chr12,56725262,56725531,TSS,True,244,711
ENSG00000196531.10,chr12,56712785,56712827,TSS,True,550,710
ENSG00000089159.16,chr12,120210441,120212580,PAS,True,173,323
ENSG00000134294.13,chr12,46372508,46373583,TSS,True,436,1277
ENSG00000134294.13,chr12,46371177,46372832,TSS,True,1090,1268
ENSG00000175215.10,chr12,57846371,57846962,TSS,True,142,164
ENSG00000198431.15,chr12,104287109,104288930,5AS,False,241,332
ENSG00000198431.15,chr12,104287109,104311289,ES,False,48,287
ENSG00000198431.15,chr12,104287109,104311289,5AS,False,48,183
ENSG00000198431.15,chr12,104287346,104311289,ES,False,43,132
ENSG00000198431.15,chr12,104286893,104287109,TSS,True,431,720
ENSG00000198431.15,chr12,104286935,104287346,TSS,True,588,720
ENSG00000198431.15,chr12,104286761,104289040,TSS,True,566,720
ENSG00000089053.12,chr12,121328458,121330582,3AS,False,188,435
ENSG00000089053.12,chr12,121346031,121346895,IR,False,330,450
ENSG00000089053.12,chr12,121307662,121308691,PAS,True,57,507
ENSG00000089053.12,chr12,121352133,121352462,TSS,True,55,508
ENSG00000080371.5,chr12,71754847,71755288,TSS,False,23,127
ENSG00000089693.10,chr12,6748547,6748769,IR,True,176,221
ENSG00000089693.10,chr12,6747985,6748547,PAS,True,50,226
ENSG00000089693.10,chr12,6747985,6748982,PAS,True,183,224
ENSG00000089693.10,chr12,6752938,6753141,TSS,True,28,233
ENSG00000139433.9,chr12,109880271,109880543,TSS,True,40,202
ENSG00000087448.10,chr12,27779977,27781202,TSS,True,70,200
ENSG00000087448.10,chr12,27797714,27803040,PAS,True,35,160
ENSG00000087448.10,chr12,27791707,27793542,PAS,True,112,135
ENSG00000167553.15,chr12,49265010,49265184,TSS,True,489,578
ENSG00000135506.15,chr12,57715970,57716091,3AS,False,645,893
ENSG00000135506.15,chr12,57719182,57720405,ES,False,467,919
ENSG00000135506.15,chr12,57693960,57694323,TSS,True,131,974
ENSG00000111790.13,chr12,26964595,26966648,PAS,True,34,125
ENSG00000111790.13,chr12,26960514,26962302,PAS,True,98,124
ENSG00000139318.7,chr12,89351639,89352501,TSS,True,60,277
ENSG00000111331.12,chr12,112938022,112938707,TSS,True,292,327
ENSG00000111331.12,chr12,112969961,112973472,PAS,True,43,137
ENSG00000064115.10,chr12,27014077,27014424,TSS,True,33,279
ENSG00000139218.17,chr12,45925763,45928859,PAS,True,55,243
ENSG00000139218.17,chr12,45990352,45990614,TSS,True,37,269
ENSG00000196498.13,chr12,124326370,124330844,ES,False,49,147
ENSG00000196498.13,chr12,124332464,124333129,3AS,False,23,119
ENSG00000196498.13,chr12,124324404,124325583,PAS,True,28,203
ENSG00000196498.13,chr12,124335134,124335260,TSS,False,254,283
ENSG00000062485.18,chr12,56300159,56300392,TSS,True,68,296
ENSG00000205426.10,chr12,52287322,52287437,IR,True,23,115
ENSG00000205426.10,chr12,52287479,52287595,IR,True,26,119
ENSG00000205426.10,chr12,52287983,52288149,TSS,True,1596,5529
ENSG00000136026.13,chr12,106247368,106248154,TSS,False,616,1410
ENSG00000134531.9,chr12,13196725,13196872,TSS,True,37,118
ENSG00000173598.13,chr12,93395533,93398770,3AS,False,528,923
ENSG00000173598.13,chr12,93377868,93378421,TSS,True,225,1159
ENSG00000123064.12,chr12,113159109,113161269,3AS,False,116,245
ENSG00000123064.12,chr12,113157180,113159112,PAS,True,116,245
ENSG00000123064.12,chr12,113157182,113159109,PAS,True,129,245
ENSG00000123064.12,chr12,113185277,113185495,TSS,True,122,259
ENSG00000008394.12,chr12,16347596,16347710,TSS,True,132,302
ENSG00000152556.16,chr12,48119237,48119406,TSS,True,56,133
ENSG00000152556.16,chr12,48142167,48144157,TSS,True,114,131
ENSG00000127314.17,chr12,68611043,68648698,5AS,False,133,170
ENSG00000127314.17,chr12,68610571,68611043,TSS,True,76,216
ENSG00000127314.17,chr12,68610868,68611052,TSS,True,179,216
ENSG00000111229.15,chr12,110450254,110450359,TSS,True,95,275
ENSG00000175197.12,chr12,57520417,57520515,TSS,True,67,211
ENSG00000184047.17,chr12,122218397,122225964,ME,False,28,104
ENSG00000184047.17,chr12,122225964,122226116,TSS,False,14,124
ENSG00000139613.11,chr12,56163765,56164647,ES,False,121,145
ENSG00000139613.11,chr12,56163765,56164647,5AS,False,121,200
ENSG00000139613.11,chr12,56164368,56164647,IR,False,24,105
ENSG00000139613.11,chr12,56162358,56163765,PAS,True,48,275
ENSG00000139613.11,chr12,56180029,56181597,PAS,True,206,232
ENSG00000139613.11,chr12,56189350,56190295,TSS,True,56,275
ENSG00000010278.13,chr12,6200320,6200565,TSS,True,39,306
ENSG00000151135.9,chr12,106956065,106967110,ES,False,68,273
ENSG00000151135.9,chr12,106957149,106967110,ES,False,175,210
ENSG00000123395.14,chr12,52070242,52070353,IR,False,127,142
ENSG00000123395.14,chr12,52069975,52070242,TSS,True,31,158
ENSG00000170421.12,chr12,52904657,52905208,TSS,True,232,1308
ENSG00000170421.12,chr12,52899774,52901102,TSS,True,1175,1306
ENSG00000139697.13,chr12,123350441,123364700,ES,True,98,110
ENSG00000139697.13,chr12,123320808,123320866,PAS,True,21,125
ENSG00000139697.13,chr12,123364700,123365023,TSS,True,25,137
ENSG00000183283.15,chr12,51238812,51238920,TSS,False,32,150
ENSG00000179295.17,chr12,112482205,112486474,3AS,False,273,312
ENSG00000179295.17,chr12,112418882,112419125,TSS,True,60,383
ENSG00000090615.14,chr12,132774156,132774304,TSS,True,123,141
ENSG00000176871.8,chr12,118061035,118061192,TSS,True,55,289
ENSG00000111674.8,chr12,6916729,6917037,IR,False,93,109
ENSG00000111674.8,chr12,6913884,6914659,TSS,True,54,138
ENSG00000111674.8,chr12,6914537,6915917,TSS,True,114,138
ENSG00000257727.5,chr12,56306277,56310595,PAS,True,22,151
ENSG00000257727.5,chr12,56313611,56314966,PAS,True,103,116
ENSG00000257727.5,chr12,56315820,56316149,TSS,True,51,153
ENSG00000257727.5,chr12,56310957,56311026,TSS,True,114,134
ENSG00000073614.12,chr12,309872,309964,PAS,True,16,135
ENSG00000073614.12,chr12,310884,310949,TSS,True,78,142
ENSG00000073614.12,chr12,388926,389635,TSS,True,84,143
ENSG00000139719.10,chr12,122266306,122266495,TSS,True,26,103
ENSG00000061936.9,chr12,131753180,131753363,TSS,False,94,136
ENSG00000061936.9,chr12,131756471,131756644,TSS,True,80,136
ENSG00000061936.9,chr12,131799422,131799738,PAS,True,82,154
ENSG00000061936.9,chr12,131778064,131778201,PAS,True,92,150
ENSG00000150991.14,chr12,124914586,124914848,TSS,False,385,1275
ENSG00000111678.10,chr12,6944005,6944173,TSS,True,111,144
ENSG00000111678.10,chr12,6945770,6946002,PAS,True,107,144
ENSG00000058272.18,chr12,79805768,79807225,ES,False,47,120
ENSG00000058272.18,chr12,79797240,79797395,PAS,True,26,162
ENSG00000003056.7,chr12,8949487,8949968,TSS,True,29,197
ENSG00000111371.15,chr12,46268525,46269447,TSS,True,585,916
ENSG00000111371.15,chr12,46268864,46269414,TSS,True,735,916
ENSG00000139350.11,chr12,96907086,96907300,TSS,True,36,132
ENSG00000185163.9,chr12,132143992,132144392,TSS,False,49,137
ENSG00000176915.14,chr12,132725502,132727443,PAS,True,43,169
ENSG00000176915.14,chr12,132729678,132730023,TSS,True,141,158
ENSG00000176915.14,chr12,132761617,132762122,TSS,False,65,194
ENSG00000110911.15,chr12,51010766,51026314,5AS,False,96,143
ENSG00000110911.15,chr12,50979085,50981803,PAS,True,91,163
ENSG00000110911.15,chr12,50985989,50988435,PAS,True,95,159
ENSG00000110911.15,chr12,51026314,51026417,TSS,True,63,164
ENSG00000110911.15,chr12,51026309,51026457,TSS,True,117,164
ENSG00000136003.15,chr12,108562736,108564059,IR,False,15,120
ENSG00000136003.15,chr12,108562736,108564278,IR,False,170,275
ENSG00000136003.15,chr12,108564155,108564278,IR,False,14,121
ENSG00000136003.15,chr12,108562554,108562736,TSS,True,135,321
ENSG00000136003.15,chr12,108562595,108564392,TSS,True,216,321
