gene,chr,start,end,splice_type,novel,GM12878_ENCFF225CCJ_in_cov,GM12878_ENCFF225CCJ_total_cov
ENSG00000129317.14,chr12,43755261,43758729,5AS,False,80,120
ENSG00000129317.14,chr12,43748447,43748609,PAS,True,23,127
ENSG00000129317.14,chr12,43746065,43746238,PAS,False,110,127
ENSG00000129317.14,chr12,43758729,43758793,TSS,False,47,131
ENSG00000129317.14,chr12,43758700,43758777,TSS,True,92,131
ENSG00000120860.10,chr12,102039975,102044104,3AS,False,17,105
ENSG00000136051.14,chr12,105107700,105107861,TSS,True,22,141
ENSG00000136051.14,chr12,105162748,105162809,PAS,True,24,130
ENSG00000197111.15,chr12,53467293,53468776,ES,False,27,103
ENSG00000197111.15,chr12,53452104,53452376,TSS,True,134,158
ENSG00000197111.15,chr12,53459404,53461143,TSS,True,141,157
ENSG00000197111.15,chr12,53467475,53468832,TSS,True,135,153
ENSG00000197111.15,chr12,53464765,53465973,TSS,True,105,157
ENSG00000135090.13,chr12,118255655,118266654,ES,False,345,395
ENSG00000135090.13,chr12,118266759,118358922,5AS,True,41,212
ENSG00000135090.13,chr12,118266759,118359520,5AS,False,42,116
ENSG00000135090.13,chr12,118149798,118151158,PAS,True,286,434
ENSG00000135090.13,chr12,118177202,118177329,PAS,True,301,431
ENSG00000135090.13,chr12,118201351,118201463,PAS,True,301,419
ENSG00000135090.13,chr12,118372647,118372949,TSS,True,371,434
ENSG00000135090.13,chr12,118358918,118359181,TSS,True,261,433
ENSG00000135090.13,chr12,118359505,118359723,TSS,True,359,433
ENSG00000135090.13,chr12,118359520,118359716,TSS,True,389,433
ENSG00000111011.17,chr12,122508447,122511108,3AS,False,52,110
ENSG00000111011.17,chr12,122519029,122521384,ES,False,107,121
ENSG00000111011.17,chr12,122519029,122521384,3AS,False,107,128
ENSG00000111011.17,chr12,122503584,122505706,PAS,True,68,160
ENSG00000111011.17,chr12,122516725,122517430,PAS,True,138,157
ENSG00000111725.10,chr12,119667868,119668403,TSS,True,32,211
ENSG00000135655.15,chr12,62325933,62355330,ES,False,34,114
ENSG00000135655.15,chr12,62260055,62260503,TSS,True,28,188
ENSG00000135655.15,chr12,62404192,62409721,PAS,True,88,187
ENSG00000135655.15,chr12,62314789,62315118,PAS,True,144,161
ENSG00000198056.13,chr12,56730356,56731734,PAS,True,74,122
ENSG00000198056.13,chr12,56742798,56744123,PAS,True,68,122
ENSG00000050405.13,chr12,50192561,50195829,3AS,False,552,651
ENSG00000050405.13,chr12,50222020,50222680,TSS,True,109,685
ENSG00000075415.12,chr12,98593740,98593978,IR,False,231,410
ENSG00000028203.17,chr12,95217886,95251939,ES,False,237,266
ENSG00000028203.17,chr12,95252071,95257149,ES,False,119,234
ENSG00000028203.17,chr12,95266632,95270050,3AS,False,127,277
ENSG00000028203.17,chr12,95217424,95217886,TSS,True,33,301
ENSG00000111581.9,chr12,68734707,68734827,PAS,True,281,543
ENSG00000111581.9,chr12,68742354,68743974,PAS,True,374,546
ENSG00000111581.9,chr12,68713729,68715495,PAS,True,472,536
ENSG00000111679.16,chr12,6951283,6951520,TSS,True,173,492
ENSG00000118308.15,chr12,25052956,25062819,ES,False,535,894
ENSG00000118308.15,chr12,25062900,25063722,3AS,False,133,926
ENSG00000118308.15,chr12,25107816,25108378,PAS,True,412,1116
ENSG00000118308.15,chr12,25088099,25088135,PAS,True,864,1088
ENSG00000198015.12,chr12,93467554,93469191,3AS,False,490,756
ENSG00000005175.9,chr12,47670345,47679703,ES,False,12,119
ENSG00000005175.9,chr12,47661937,47663590,PAS,True,25,137
ENSG00000005175.9,chr12,47705951,47706059,TSS,True,22,137
ENSG00000005175.9,chr12,47697596,47699813,TSS,False,113,127
ENSG00000094916.15,chr12,54234257,54241905,PAS,True,28,155
ENSG00000094916.15,chr12,54280007,54280154,TSS,True,64,167
ENSG00000094916.15,chr12,54259508,54259611,TSS,False,112,150
ENSG00000004700.15,chr12,21499615,21501412,ES,False,39,152
ENSG00000004700.15,chr12,21499615,21501412,5AS,False,39,239
ENSG00000004700.15,chr12,21499615,21501462,ES,False,46,156
ENSG00000004700.15,chr12,21499615,21501462,5AS,False,46,398
ENSG00000004700.15,chr12,21501215,21501412,IR,False,112,309
ENSG00000004700.15,chr12,21501215,21501462,5AS,False,69,185
ENSG00000004700.15,chr12,21501215,21501462,3AS,False,69,110
ENSG00000004700.15,chr12,21501215,21501462,IR,False,69,266
ENSG00000004700.15,chr12,21501372,21501462,IR,False,41,238
ENSG00000004700.15,chr12,21501169,21501643,TSS,True,378,578
ENSG00000004700.15,chr12,21501412,21501657,TSS,True,426,578
ENSG00000004700.15,chr12,21501462,21501664,TSS,True,422,578
ENSG00000089234.15,chr12,111681835,111685710,ES,True,15,135
ENSG00000089234.15,chr12,111642144,111644562,PAS,True,27,155
ENSG00000089234.15,chr12,111685710,111686017,TSS,False,16,156
ENSG00000139620.12,chr12,48655060,48660467,5AS,False,36,287
ENSG00000139620.12,chr12,48660619,48667692,ES,False,250,282
ENSG00000139620.12,chr12,48671962,48679654,ES,False,30,288
ENSG00000060982.14,chr12,24811362,24818049,PAS,True,29,147
ENSG00000060982.14,chr12,24948926,24949484,TSS,True,60,197
ENSG00000174243.9,chr12,48852083,48852182,TSS,True,70,122
ENSG00000174243.9,chr12,48837280,48837831,TSS,True,98,121
ENSG00000139116.18,chr12,39342049,39342124,PAS,True,85,117
ENSG00000139116.18,chr12,39351776,39351980,PAS,True,44,117
ENSG00000139116.18,chr12,39442926,39443689,TSS,True,17,128
ENSG00000111364.15,chr12,123613252,123615184,5AS,True,172,192
ENSG00000111364.15,chr12,123618837,123619447,3AS,False,27,184
ENSG00000111364.15,chr12,123619431,123619710,PAS,True,48,196
ENSG00000111364.15,chr12,123619447,123619710,PAS,False,166,196
ENSG00000139146.13,chr12,31298224,31326023,ES,True,119,187
ENSG00000139146.13,chr12,31326023,31326200,TSS,True,66,255
ENSG00000111144.9,chr12,96003064,96006313,ES,False,69,553
ENSG00000139168.7,chr12,42312765,42313198,PAS,True,92,110
ENSG00000139168.7,chr12,42313689,42313765,PAS,False,87,110
ENSG00000139168.7,chr12,42313896,42313986,PAS,True,42,110
ENSG00000151498.11,chr11,134256648,134258514,ES,False,26,185
ENSG00000151498.11,chr11,134264907,134267373,PAS,True,29,200
ENSG00000151498.11,chr11,134262769,134264510,PAS,True,178,199
ENSG00000132274.15,chr11,5689609,5689899,TSS,True,62,444
ENSG00000173933.20,chr11,66640123,66646026,ES,False,64,257
ENSG00000173933.20,chr11,66638657,66638752,TSS,True,45,325
ENSG00000173933.20,chr11,66646026,66646471,PAS,True,60,320
ENSG00000173933.20,chr11,66639699,66641189,PAS,True,269,309
ENSG00000110200.8,chr11,72111281,72111411,3AS,False,30,125
ENSG00000110200.8,chr11,72111286,72111441,5AS,False,25,121
ENSG00000110200.8,chr11,72112649,72112788,TSS,True,45,168
ENSG00000110711.9,chr11,67483024,67483257,TSS,True,16,137
ENSG00000152558.14,chr11,102452523,102453013,TSS,True,71,338
ENSG00000152219.4,chr11,30336566,30338455,PAS,False,21,153
ENSG00000162191.13,chr11,62678864,62679102,TSS,True,26,232
ENSG00000133316.15,chr11,62839506,62840399,TSS,True,19,143
ENSG00000149179.13,chr11,46936851,47052387,ES,False,24,108
ENSG00000149179.13,chr11,47161463,47162247,PAS,True,30,113
ENSG00000149262.16,chr11,77994589,77994829,TSS,True,27,242
ENSG00000133789.14,chr11,9664064,9664278,TSS,True,23,116
ENSG00000133789.14,chr11,9749863,9752987,PAS,True,15,104
ENSG00000149557.13,chr11,125445742,125446111,PAS,True,86,509
ENSG00000149557.13,chr11,125487732,125489822,PAS,True,429,502
ENSG00000172500.12,chr11,65885186,65885529,5AS,False,207,245
ENSG00000076053.10,chr11,114402915,114405708,3AS,False,45,158
ENSG00000184743.12,chr11,63671289,63671724,TSS,True,38,205
ENSG00000166037.10,chr11,95817903,95818826,5AS,True,204,245
ENSG00000166037.10,chr11,95831025,95832698,PAS,True,155,280
ENSG00000166037.10,chr11,95821870,95824096,PAS,True,174,272
ENSG00000005801.17,chr11,3360565,3370974,ES,False,148,223
ENSG00000005801.17,chr11,3371703,3379037,ES,False,145,229
ENSG00000150316.11,chr11,94970096,94970976,IR,True,153,175
ENSG00000150316.11,chr11,94961918,94963514,PAS,True,54,176
ENSG00000150316.11,chr11,94967207,94970096,PAS,True,133,175
ENSG00000137713.15,chr11,111726905,111727057,PAS,True,430,492
ENSG00000137713.15,chr11,111738834,111741612,PAS,True,85,486
ENSG00000110429.13,chr11,33739848,33742084,PAS,True,66,134
ENSG00000110429.13,chr11,33742802,33746059,PAS,False,103,134
ENSG00000110429.13,chr11,33742781,33747320,PAS,True,99,132
ENSG00000178105.10,chr11,108841314,108843406,PAS,False,361,540
ENSG00000178105.10,chr11,108722996,108728059,PAS,True,412,538
ENSG00000178105.10,chr11,108838445,108838526,PAS,True,359,540
ENSG00000255717.6,chr11,62852839,62853074,IR,False,101,138
ENSG00000255717.6,chr11,62853833,62854017,IR,False,116,137
ENSG00000255717.6,chr11,62854064,62854518,IR,True,124,138
ENSG00000255717.6,chr11,62854938,62855132,IR,False,114,132
ENSG00000255717.6,chr11,62855466,62855864,IR,False,113,128
ENSG00000255717.6,chr11,62851978,62852681,PAS,True,21,142
ENSG00000255717.6,chr11,62855864,62855922,TSS,False,33,148
ENSG00000255717.6,chr11,62855423,62855886,TSS,True,132,148
ENSG00000137500.9,chr11,83274740,83280140,ES,False,41,172
ENSG00000137500.9,chr11,83280260,83285872,5AS,False,83,154
ENSG00000137500.9,chr11,83285552,83286398,TSS,True,125,183
ENSG00000137500.9,chr11,83285872,83286361,TSS,True,98,183
ENSG00000109920.12,chr11,47765362,47767068,5AS,True,87,118
ENSG00000109920.12,chr11,47736632,47736740,PAS,True,91,126
ENSG00000109920.12,chr11,47743003,47744163,PAS,True,100,126
ENSG00000109920.12,chr11,47744443,47746394,PAS,True,87,125
ENSG00000109920.12,chr11,47767068,47767460,TSS,True,47,134
ENSG00000109920.12,chr11,47767062,47767462,TSS,True,103,134
ENSG00000110619.17,chr11,3001248,3001969,5AS,False,313,432
ENSG00000110619.17,chr11,3000919,3001248,PAS,True,146,580
ENSG00000110619.17,chr11,3005361,3005433,PAS,True,459,580
ENSG00000177963.14,chr11,207496,208938,TSS,True,28,110
ENSG00000177963.14,chr11,207698,210000,TSS,True,95,110
ENSG00000129084.17,chr11,14519041,14519904,5AS,False,95,129
ENSG00000129084.17,chr11,14519041,14520192,5AS,False,58,186
ENSG00000129084.17,chr11,14520296,14520407,TSS,False,233,2324
ENSG00000173914.11,chr11,66664997,66665578,PAS,True,64,140
ENSG00000173914.11,chr11,66664997,66669291,PAS,False,120,135
ENSG00000173914.11,chr11,66675208,66677091,PAS,True,97,135
ENSG00000197345.12,chr11,68891275,68891395,PAS,True,43,274
ENSG00000197345.12,chr11,68891275,68892993,PAS,True,232,274
ENSG00000026508.18,chr11,35190065,35214851,ES,False,138,157
ENSG00000026508.18,chr11,35139014,35139370,TSS,True,74,225
ENSG00000086827.8,chr11,113733182,113733814,PAS,True,20,165
ENSG00000110768.11,chr11,18365782,18367881,PAS,True,66,359
ENSG00000109911.18,chr11,31594901,31603767,3AS,False,112,130
ENSG00000166801.15,chr11,59145856,59148835,3AS,False,66,129
ENSG00000166801.15,chr11,59142716,59142969,TSS,True,138,160
ENSG00000166801.15,chr11,59143081,59143304,TSS,True,134,160
ENSG00000166801.15,chr11,59144799,59144896,TSS,False,80,160
ENSG00000085063.15,chr11,33722463,33736381,ES,False,606,727
ENSG00000085063.15,chr11,33736381,33736477,TSS,True,180,907
ENSG00000146670.9,chr11,65083932,65084180,TSS,True,52,261
ENSG00000166478.9,chr11,9474024,9474552,3AS,False,66,202
ENSG00000166788.9,chr11,18083728,18086865,3AS,False,76,282
ENSG00000151348.13,chr11,44095654,44095852,TSS,True,21,177
ENSG00000150433.9,chr11,125101256,125102131,3AS,False,16,105
ENSG00000150433.9,chr11,125101303,125102131,IR,False,89,100
ENSG00000150433.9,chr11,125102809,125111584,5AS,False,20,107
ENSG00000150433.9,chr11,125111584,125111872,TSS,True,106,128
ENSG00000150433.9,chr11,125111538,125111632,TSS,True,42,128
ENSG00000023445.13,chr11,102317571,102325465,ES,True,76,121
ENSG00000023445.13,chr11,102320006,102321836,IR,True,103,125
ENSG00000023445.13,chr11,102322777,102325362,TSS,False,152,199
ENSG00000137710.15,chr11,110296466,110296702,TSS,True,19,113
ENSG00000109919.9,chr11,47634734,47638698,ES,False,98,945
ENSG00000121621.6,chr11,28020615,28021282,PAS,False,119,154
ENSG00000121621.6,chr11,28058997,28059161,PAS,True,129,153
ENSG00000121621.6,chr11,28083168,28083243,PAS,True,134,152
ENSG00000121621.6,chr11,28036117,28036664,PAS,True,136,153
ENSG00000121621.6,chr11,28074207,28077169,PAS,True,136,152
ENSG00000121621.6,chr11,28023758,28023850,PAS,True,124,154
ENSG00000166181.12,chr11,43311954,43312196,TSS,True,43,256
ENSG00000166181.12,chr11,43342427,43344530,PAS,True,190,237
ENSG00000166181.12,chr11,43342432,43344530,PAS,True,186,237
ENSG00000166181.12,chr11,43339240,43344523,PAS,False,207,237
ENSG00000166181.12,chr11,43335857,43337162,PAS,True,151,232
ENSG00000087053.18,chr11,95865676,95888155,ES,False,87,121
ENSG00000087053.18,chr11,95888261,95923874,ES,False,31,122
ENSG00000087053.18,chr11,95923874,95924172,TSS,True,32,154
ENSG00000166266.13,chr11,108094811,108096095,PAS,True,281,313
ENSG00000166266.13,chr11,108104189,108107781,PAS,True,264,313
ENSG00000166266.13,chr11,108098405,108098530,PAS,True,224,313
ENSG00000166266.13,chr11,108054646,108054793,PAS,False,214,310
ENSG00000175216.14,chr11,46743528,46744265,PAS,False,61,114
ENSG00000175216.14,chr11,46846219,46846312,TSS,True,62,116
ENSG00000174547.13,chr11,66438259,66438709,5AS,False,58,278
ENSG00000174547.13,chr11,66438631,66438848,TSS,True,68,289
ENSG00000174547.13,chr11,66438709,66438846,TSS,True,230,289
ENSG00000137513.9,chr11,78574347,78574864,TSS,True,71,184
ENSG00000137513.9,chr11,78574828,78574874,TSS,False,140,184
ENSG00000148935.11,chr11,22755953,22811797,ES,True,343,409
ENSG00000148935.11,chr11,22666609,22666899,TSS,False,388,466
ENSG00000148935.11,chr11,22667908,22668335,TSS,False,334,466
ENSG00000148935.11,chr11,22672555,22672670,TSS,False,419,466
ENSG00000148935.11,chr11,22685675,22685789,TSS,True,395,464
ENSG00000148935.11,chr11,22811797,22813001,PAS,True,59,481
ENSG00000135372.8,chr11,34105572,34105792,TSS,True,51,117
ENSG00000135372.8,chr11,34146083,34146910,PAS,True,18,117
ENSG00000175334.7,chr11,66002513,66003234,5AS,False,23,104
ENSG00000175334.7,chr11,66001802,66002513,TSS,True,94,117
ENSG00000175334.7,chr11,66002483,66002570,TSS,True,35,117
ENSG00000110660.14,chr11,107858657,107859196,TSS,True,54,176
ENSG00000110660.14,chr11,107815789,107815966,TSS,True,143,176
ENSG00000166012.16,chr11,93729979,93730447,PAS,True,84,102
ENSG00000166012.16,chr11,93741321,93741536,TSS,True,14,102
ENSG00000171204.12,chr11,85628688,85631686,ES,False,71,161
ENSG00000198730.8,chr11,10750961,10751457,TSS,True,42,401
ENSG00000198730.8,chr11,10773126,10773882,PAS,True,263,395
ENSG00000198730.8,chr11,10774011,10774169,PAS,True,306,396
ENSG00000198730.8,chr11,10772519,10772656,PAS,True,318,395
ENSG00000086848.14,chr11,111838378,111840654,3AS,False,128,178
ENSG00000086848.14,chr11,111871351,111871582,TSS,True,70,183
ENSG00000086848.14,chr11,111870774,111871332,TSS,True,129,183
ENSG00000165490.12,chr11,82928938,82931731,ES,False,15,105
ENSG00000213593.9,chr11,57737668,57738353,ES,False,74,463
ENSG00000135387.20,chr11,34051660,34051871,TSS,True,170,209
ENSG00000135387.20,chr11,34052073,34052636,TSS,True,99,209
ENSG00000135387.20,chr11,34099302,34102610,PAS,True,41,195
ENSG00000135387.20,chr11,34091905,34092349,PAS,True,159,182
ENSG00000137752.23,chr11,105025600,105026225,IR,False,161,205
ENSG00000137752.23,chr11,105031280,105034207,ES,False,63,202
ENSG00000137752.23,chr11,105025507,105026356,PAS,True,170,211
ENSG00000137752.23,chr11,105025507,105025600,PAS,True,46,211
ENSG00000084207.16,chr11,67583513,67583844,TSS,True,106,950
ENSG00000168003.16,chr11,62855997,62856381,TSS,True,144,203
ENSG00000168003.16,chr11,62879988,62881447,TSS,True,90,203
ENSG00000151500.14,chr11,134248484,134249166,ES,False,38,212
ENSG00000151500.14,chr11,134252916,134253226,IR,False,86,128
ENSG00000151500.14,chr11,134252916,134253298,5AS,False,93,179
ENSG00000151500.14,chr11,134252916,134253298,IR,False,93,135
ENSG00000151500.14,chr11,134252839,134253395,TSS,True,187,224
ENSG00000151500.14,chr11,134253226,134253364,TSS,True,138,224
ENSG00000151500.14,chr11,134253298,134253412,TSS,True,131,224
ENSG00000129083.12,chr11,14498985,14499706,5AS,False,514,585
ENSG00000129083.12,chr11,14498985,14499741,5AS,False,132,720
ENSG00000129083.12,chr11,14457501,14457883,PAS,True,515,802
ENSG00000129083.12,chr11,14469335,14469563,PAS,True,412,746
ENSG00000129083.12,chr11,14499706,14499866,TSS,True,288,802
ENSG00000129083.12,chr11,14469335,14469516,TSS,True,272,324
ENSG00000129083.12,chr11,14499741,14499878,TSS,True,670,802
ENSG00000134802.17,chr11,57426352,57426587,3AS,False,103,135
ENSG00000134802.17,chr11,57427061,57427176,TSS,True,68,198
ENSG00000110060.8,chr11,125895789,125903169,ES,True,23,138
ENSG00000168876.8,chr11,94493979,94494035,TSS,False,13,106
ENSG00000137760.14,chr11,107565629,107565738,TSS,True,79,102
ENSG00000137760.14,chr11,107565600,107565748,TSS,True,39,102
ENSG00000023191.16,chr11,507112,507279,TSS,True,96,162
ENSG00000023191.16,chr11,506608,506871,TSS,True,94,162
ENSG00000134910.13,chr11,125592789,125592918,TSS,True,130,256
ENSG00000134910.13,chr11,125602302,125602424,TSS,True,220,256
ENSG00000134910.13,chr11,125602799,125602948,TSS,True,204,256
ENSG00000197798.8,chr11,126256852,126261427,3AS,False,49,123
ENSG00000137642.12,chr11,121588935,121589390,TSS,True,222,277
ENSG00000137642.12,chr11,121590364,121590897,TSS,False,226,277
ENSG00000205531.12,chr11,2945646,2951258,ES,False,301,483
ENSG00000205531.12,chr11,2944429,2945646,PAS,True,57,543
ENSG00000205531.12,chr11,2992253,2992431,TSS,True,85,554
ENSG00000148925.10,chr11,13421838,13463091,ES,False,168,269
ENSG00000148925.10,chr11,13387995,13389141,PAS,True,39,303
ENSG00000148925.10,chr11,13403164,13403278,PAS,True,265,302
ENSG00000109861.15,chr11,88326443,88334936,ES,True,27,203
ENSG00000109861.15,chr11,88287034,88294508,PAS,True,256,2266
ENSG00000162144.9,chr11,61361732,61362351,TSS,True,82,247
ENSG00000162144.9,chr11,61357202,61357373,TSS,False,199,239
ENSG00000070081.16,chr11,17276828,17282788,5AS,False,87,101
ENSG00000070081.16,chr11,17282943,17295323,ES,False,105,141
ENSG00000070081.16,chr11,17276685,17276828,TSS,True,59,150
ENSG00000070081.16,chr11,17276294,17276479,TSS,True,129,150
ENSG00000070081.16,chr11,17331411,17334053,PAS,True,118,150
ENSG00000070081.16,chr11,17310824,17310983,PAS,True,52,150
ENSG00000133818.13,chr11,14325164,14325278,TSS,True,57,139
ENSG00000074266.19,chr11,86268561,86276979,ES,False,300,352
ENSG00000254986.7,chr11,66480465,66482195,3AS,False,44,101
ENSG00000254986.7,chr11,66480015,66480465,TSS,True,21,123
ENSG00000254986.7,chr11,66509078,66510165,PAS,True,13,123
ENSG00000109854.13,chr11,20363749,20364236,5AS,False,67,171
ENSG00000109854.13,chr11,20363798,20364236,5AS,False,27,104
ENSG00000109854.13,chr11,20363696,20363749,TSS,False,112,182
ENSG00000109854.13,chr11,20363724,20363912,TSS,True,105,182
ENSG00000109854.13,chr11,20363703,20363798,TSS,False,155,182
ENSG00000137673.8,chr11,102520509,102520804,PAS,False,14,102
ENSG00000137673.8,chr11,102523244,102523401,PAS,True,91,102
ENSG00000110321.16,chr11,10801087,10802048,ES,False,39,203
ENSG00000110321.16,chr11,10802293,10803296,TSS,False,354,414
ENSG00000110321.16,chr11,10801660,10802113,TSS,True,371,414
ENSG00000110321.16,chr11,10800089,10800238,TSS,True,360,403
ENSG00000110321.16,chr11,10802048,10802676,TSS,True,365,414
ENSG00000198168.8,chr11,22820610,22823133,PAS,True,21,106
ENSG00000198168.8,chr11,22827280,22827320,PAS,False,87,105
ENSG00000198168.8,chr11,22829694,22829861,TSS,False,16,109
ENSG00000172757.12,chr11,65858096,65858215,TSS,True,149,228
ENSG00000255561.6,chr11,111877011,111878960,ES,True,14,112
ENSG00000189057.10,chr11,59108712,59124178,ES,False,37,299
ENSG00000198331.10,chr11,125887765,125899343,ES,True,28,155
ENSG00000166199.12,chr11,43881179,43882582,5AS,False,250,278
ENSG00000166199.12,chr11,43880808,43881179,TSS,True,33,283
ENSG00000134574.11,chr11,47214931,47215263,TSS,True,44,350
ENSG00000149269.9,chr11,77323360,77332729,ES,False,599,682
ENSG00000149269.9,chr11,77392538,77411773,3AS,True,54,419
ENSG00000149269.9,chr11,77392538,77473551,3AS,True,28,214
ENSG00000149269.9,chr11,77392541,77473551,ES,True,165,186
ENSG00000149269.9,chr11,77473551,77474352,TSS,True,526,744
ENSG00000149269.9,chr11,77411773,77412075,TSS,True,319,744
ENSG00000077514.8,chr11,74592555,74592718,TSS,False,27,206
ENSG00000077514.8,chr11,74640563,74642743,PAS,True,140,194
ENSG00000077514.8,chr11,74625407,74627287,PAS,True,98,190
