gene,chr,start,end,splice_type,novel,left_ventricle_myocardium_inferior_ENCFF132YCF_in_cov,left_ventricle_myocardium_inferior_ENCFF132YCF_total_cov
ENSG00000150779.11,chr11,112085462,112086639,ES,False,87,124
ENSG00000068976.13,chr11,64759655,64760007,TSS,True,54,122
ENSG00000068976.13,chr11,64757778,64757914,TSS,True,105,122
ENSG00000110697.12,chr11,67496177,67497207,TSS,True,99,115
ENSG00000110697.12,chr11,67497521,67497762,TSS,True,98,115
ENSG00000110697.12,chr11,67505187,67505390,TSS,True,103,115
ENSG00000110697.12,chr11,67499913,67500145,TSS,True,100,115
ENSG00000177963.14,chr11,208938,209270,3AS,False,94,107
ENSG00000177963.14,chr11,207496,208938,TSS,True,13,120
ENSG00000129084.17,chr11,14519041,14520296,5AS,False,116,129
ENSG00000129084.17,chr11,14520296,14520407,TSS,False,19,135
ENSG00000160703.15,chr11,119168894,119171355,5AS,False,26,158
ENSG00000160703.15,chr11,119168921,119171355,5AS,False,21,132
ENSG00000160703.15,chr11,119169042,119171355,5AS,False,56,111
ENSG00000160703.15,chr11,119168721,119169042,TSS,True,131,188
ENSG00000160703.15,chr11,119168721,119168921,TSS,True,167,188
ENSG00000160703.15,chr11,119168721,119169302,TSS,True,140,188
ENSG00000160703.15,chr11,119168724,119168894,TSS,False,161,188
ENSG00000197580.11,chr11,112194755,112200612,ES,True,15,128
ENSG00000197580.11,chr11,112175474,112175689,TSS,True,49,155
ENSG00000197580.11,chr11,112176321,112176458,TSS,True,116,155
ENSG00000197580.11,chr11,112217760,112218750,PAS,True,30,150
ENSG00000197580.11,chr11,112223932,112225901,PAS,False,133,155
ENSG00000184014.7,chr11,9264960,9265530,TSS,True,65,123
ENSG00000184014.7,chr11,9144096,9146895,TSS,False,108,122
ENSG00000085063.15,chr11,33722463,33736381,ES,False,122,175
ENSG00000085063.15,chr11,33736381,33736477,TSS,True,108,283
ENSG00000168066.20,chr11,64765518,64766899,3AS,False,138,166
ENSG00000168066.20,chr11,64767246,64767570,3AS,False,17,156
ENSG00000168066.20,chr11,64764599,64766155,PAS,True,141,169
ENSG00000168066.20,chr11,64764603,64765518,PAS,True,35,176
ENSG00000168066.20,chr11,64778361,64778780,TSS,False,28,176
ENSG00000172638.12,chr11,65866712,65866844,IR,False,34,210
ENSG00000172638.12,chr11,65866299,65867079,PAS,True,48,226
ENSG00000172638.12,chr11,65866305,65866712,PAS,True,182,228
ENSG00000172638.12,chr11,65872682,65873622,TSS,True,65,228
ENSG00000172638.12,chr11,65871156,65872019,TSS,False,192,228
ENSG00000167792.12,chr11,67606833,67607076,TSS,True,302,1327
ENSG00000167792.12,chr11,67606938,67609635,TSS,True,1162,1327
ENSG00000048028.11,chr11,113806584,113808297,ES,False,59,147
ENSG00000048028.11,chr11,113830943,113831919,3AS,True,143,159
ENSG00000048028.11,chr11,113875444,113875587,TSS,True,28,173
ENSG00000084234.17,chr11,130122513,130126699,ES,False,96,462
ENSG00000084234.17,chr11,130069835,130070082,TSS,True,90,532
ENSG00000166340.16,chr11,6619383,6619436,TSS,True,42,116
ENSG00000166340.16,chr11,6619195,6619398,TSS,True,93,116
ENSG00000149485.18,chr11,61816554,61817199,TSS,True,13,114
ENSG00000167797.7,chr11,67508000,67508664,TSS,True,13,122
ENSG00000165912.15,chr11,47186348,47187001,TSS,True,165,332
ENSG00000165912.15,chr11,47183003,47186435,TSS,True,217,332
ENSG00000167770.11,chr11,63996648,63996856,IR,False,114,135
ENSG00000251562.8,chr11,65502636,65503630,PAS,True,106,125
ENSG00000174080.10,chr11,66568273,66568610,TSS,False,24,203
ENSG00000149743.13,chr11,64225580,64226049,ES,False,31,104
ENSG00000149743.13,chr11,64226049,64226256,TSS,True,28,132
ENSG00000117984.13,chr11,1763791,1763988,TSS,True,408,1550
ENSG00000250303.3,chr11,112290260,112290509,TSS,True,11,106
ENSG00000250303.3,chr11,112291246,112291776,PAS,True,82,103
ENSG00000250303.3,chr11,112291319,112291777,PAS,True,26,103
ENSG00000087365.15,chr11,66055315,66055537,3AS,False,28,192
ENSG00000087365.15,chr11,66052324,66052517,TSS,True,26,214
ENSG00000166333.13,chr11,6603822,6604225,3AS,False,380,486
ENSG00000149792.8,chr11,65122308,65122424,TSS,False,12,100
ENSG00000134333.13,chr11,18394559,18394636,TSS,False,52,268
ENSG00000134333.13,chr11,18400477,18401010,TSS,True,233,268
ENSG00000110108.9,chr11,60914006,60914268,TSS,False,28,155
ENSG00000110092.3,chr11,69641087,69641511,TSS,True,126,208
ENSG00000110092.3,chr11,69643025,69643246,TSS,True,160,207
ENSG00000175482.8,chr11,67352690,67353546,TSS,True,83,108
ENSG00000175482.8,chr11,67353302,67353561,TSS,True,66,108
ENSG00000175482.8,chr11,67353538,67353608,TSS,False,92,108
ENSG00000135387.20,chr11,34051660,34051871,TSS,True,37,193
ENSG00000135387.20,chr11,34052073,34052636,TSS,True,166,193
ENSG00000135387.20,chr11,34099302,34102610,PAS,True,54,191
ENSG00000135387.20,chr11,34097697,34102086,PAS,True,138,191
ENSG00000084207.16,chr11,67583513,67583844,TSS,True,50,275
ENSG00000167986.13,chr11,61332907,61333791,TSS,True,44,397
ENSG00000172663.8,chr11,67464856,67467311,ES,False,20,102
ENSG00000172893.15,chr11,71448289,71448424,TSS,True,19,103
ENSG00000149823.8,chr11,65096140,65096478,TSS,False,43,319
ENSG00000129083.12,chr11,14498985,14499741,5AS,False,20,111
ENSG00000129083.12,chr11,14499706,14499866,TSS,True,52,118
ENSG00000129083.12,chr11,14499741,14499878,TSS,True,98,118
ENSG00000129083.12,chr11,14499602,14499855,TSS,True,100,118
ENSG00000053918.16,chr11,2444882,2445484,TSS,True,91,171
ENSG00000053918.16,chr11,2461407,2461714,TSS,False,118,171
ENSG00000110651.11,chr11,2377308,2377615,TSS,False,52,353
ENSG00000133816.15,chr11,12244112,12255642,ES,True,52,126
ENSG00000133816.15,chr11,12110536,12110726,TSS,True,65,155
ENSG00000133816.15,chr11,12263559,12263789,PAS,True,20,155
ENSG00000023191.16,chr11,502181,504823,3AS,False,40,113
ENSG00000023191.16,chr11,502181,507112,3AS,False,188,342
ENSG00000023191.16,chr11,507112,507279,TSS,True,248,597
ENSG00000023191.16,chr11,504823,506849,TSS,True,525,596
ENSG00000023191.16,chr11,504426,504709,TSS,False,500,596
ENSG00000078902.15,chr11,1309465,1309673,TSS,True,97,275
ENSG00000205531.12,chr11,2945646,2951258,ES,False,260,415
ENSG00000205531.12,chr11,2979237,2991793,ES,True,106,133
ENSG00000205531.12,chr11,2992253,2992431,TSS,True,185,429
ENSG00000205531.12,chr11,2991793,2992260,TSS,False,295,429
ENSG00000177697.18,chr11,833022,834529,5AS,False,27,252
ENSG00000177697.18,chr11,833026,836062,ES,False,136,364
ENSG00000177697.18,chr11,832731,833026,TSS,True,169,533
ENSG00000177697.18,chr11,834521,834591,TSS,False,472,533
ENSG00000221968.8,chr11,61876455,61876865,IR,False,137,210
ENSG00000221968.8,chr11,61876963,61877510,5AS,True,149,175
ENSG00000221968.8,chr11,61876963,61877510,IR,False,149,175
ENSG00000221968.8,chr11,61891168,61891638,TSS,True,24,220
ENSG00000050165.17,chr11,12009171,12009385,TSS,False,2049,3800
ENSG00000050165.17,chr11,12008369,12008649,TSS,True,2194,3800
ENSG00000070081.16,chr11,17312120,17330126,ES,False,16,103
ENSG00000070081.16,chr11,17276685,17276828,TSS,True,29,104
ENSG00000070081.16,chr11,17276963,17277095,TSS,True,90,104
ENSG00000174915.11,chr11,490642,491120,IR,True,18,101
ENSG00000174915.11,chr11,450165,450637,TSS,True,13,105
ENSG00000174915.11,chr11,490419,494567,PAS,True,22,105
ENSG00000174915.11,chr11,491120,491400,PAS,False,86,105
ENSG00000110321.16,chr11,10808704,10808980,TSS,True,177,937
ENSG00000166441.12,chr11,8682731,8682816,TSS,False,88,210
ENSG00000166441.12,chr11,8684827,8684892,TSS,True,146,210
ENSG00000167799.9,chr11,67629717,67629950,TSS,False,14,103
ENSG00000118181.10,chr11,119018281,119018345,TSS,True,191,521
ENSG00000118181.10,chr11,119017361,119018342,TSS,True,335,521
ENSG00000177666.16,chr11,819537,819905,TSS,True,113,393
ENSG00000174903.15,chr11,66268582,66268693,TSS,True,21,177
ENSG00000166313.18,chr11,6418984,6419177,TSS,True,63,311
ENSG00000166313.18,chr11,6419345,6419564,TSS,False,278,311
ENSG00000156599.10,chr11,57668187,57682421,ES,False,16,107
ENSG00000156599.10,chr11,57667846,57668187,TSS,True,24,131
ENSG00000142186.16,chr11,65536750,65537036,3AS,False,81,215
ENSG00000142186.16,chr11,65537128,65537811,3AS,False,26,215
ENSG00000142186.16,chr11,65525031,65525264,TSS,True,31,225
ENSG00000174996.11,chr11,66257871,66258583,3AS,False,120,172
ENSG00000174996.11,chr11,66257650,66257871,TSS,True,21,193
ENSG00000174996.11,chr11,66266872,66267860,PAS,True,32,191
ENSG00000165458.13,chr11,72223854,72223960,TSS,False,82,102
ENSG00000165458.13,chr11,72235935,72235986,TSS,True,90,102
ENSG00000165458.13,chr11,72237118,72237796,TSS,True,84,102
ENSG00000170242.17,chr11,11842224,11880176,ES,False,134,184
ENSG00000170242.17,chr11,11842224,11884466,ES,False,40,225
ENSG00000095139.13,chr11,118572360,118572550,TSS,True,24,139
ENSG00000172531.14,chr11,67401727,67401888,TSS,True,24,199
ENSG00000142082.14,chr11,216718,218831,5AS,False,139,166
ENSG00000173511.9,chr11,64237222,64237520,3AS,False,194,339
ENSG00000173511.9,chr11,64234487,64234893,TSS,True,53,357
ENSG00000121671.11,chr11,45847412,45847705,TSS,True,61,156
ENSG00000149809.14,chr11,65111981,65112514,5AS,False,33,206
ENSG00000149809.14,chr11,65111854,65112067,TSS,True,46,220
ENSG00000149809.14,chr11,65111861,65111981,TSS,False,187,220
ENSG00000115286.19,chr19,1393330,1394417,IR,False,113,217
ENSG00000115286.19,chr19,1393330,1395390,3AS,False,481,598
ENSG00000115286.19,chr19,1393330,1395390,IR,False,481,584
ENSG00000115286.19,chr19,1383866,1383942,TSS,True,122,728
ENSG00000115286.19,chr19,1395390,1395589,PAS,True,221,703
ENSG00000115286.19,chr19,1393241,1395589,PAS,True,596,700
ENSG00000115286.19,chr19,1394417,1395588,PAS,True,590,703
ENSG00000182087.13,chr19,1011195,1011366,IR,False,286,348
ENSG00000182087.13,chr19,1011612,1011740,3AS,False,89,363
ENSG00000182087.13,chr19,1012188,1012462,IR,False,275,356
ENSG00000182087.13,chr19,1020771,1021251,TSS,True,83,419
ENSG00000181035.13,chr19,19063968,19064115,TSS,True,30,123
ENSG00000161281.10,chr19,36152392,36152489,TSS,True,274,2081
ENSG00000257103.8,chr19,34221738,34227364,ES,False,55,103
ENSG00000266964.5,chr19,35138361,35138894,TSS,True,143,194
ENSG00000266964.5,chr19,35139612,35139767,TSS,True,114,194
ENSG00000266964.5,chr19,35142479,35142521,TSS,True,147,193
ENSG00000129353.14,chr19,10642451,10643278,3AS,False,59,105
ENSG00000129353.14,chr19,10602416,10602561,TSS,True,80,138
ENSG00000129353.14,chr19,10625460,10625670,TSS,True,118,138
ENSG00000129353.14,chr19,10627917,10628004,TSS,True,106,138
ENSG00000129353.14,chr19,10643278,10644560,PAS,True,49,132
ENSG00000129353.14,chr19,10642896,10644559,PAS,True,86,132
ENSG00000170906.15,chr19,54102804,54102888,TSS,False,51,320
ENSG00000179115.10,chr19,12933549,12933738,TSS,True,31,120
ENSG00000130811.11,chr19,10119839,10120916,TSS,False,21,181
ENSG00000126254.11,chr19,35631405,35633097,3AS,False,76,119
ENSG00000099785.10,chr19,8413420,8421788,ES,False,118,180
ENSG00000099785.10,chr19,8413279,8413420,TSS,True,24,204
ENSG00000065000.17,chr19,2151238,2151618,TSS,True,65,105
ENSG00000006015.17,chr19,18588773,18588900,TSS,True,47,101
ENSG00000006015.17,chr19,18588993,18589683,TSS,False,65,101
ENSG00000105364.13,chr19,10259616,10260060,PAS,True,25,120
ENSG00000105364.13,chr19,10258608,10259112,PAS,True,102,120
ENSG00000132002.7,chr19,14518138,14518397,TSS,True,13,129
ENSG00000186994.11,chr19,8343224,8343268,TSS,False,60,262
ENSG00000186994.11,chr19,8337794,8337886,TSS,True,235,262
ENSG00000104964.14,chr19,3062173,3062531,TSS,True,337,768
ENSG00000105223.19,chr19,40348724,40365552,5AS,False,15,115
ENSG00000105223.19,chr19,40348768,40365717,3AS,False,22,110
ENSG00000105223.19,chr19,40348768,40366418,ES,False,25,139
ENSG00000105223.19,chr19,40365585,40366418,5AS,False,16,107
ENSG00000105223.19,chr19,40348542,40348768,TSS,True,98,248
ENSG00000105223.19,chr19,40364079,40365930,TSS,False,218,248
ENSG00000104852.14,chr19,49107712,49107821,3AS,False,70,229
ENSG00000104852.14,chr19,49085154,49085636,TSS,True,179,266
ENSG00000104852.14,chr19,49102417,49104735,TSS,True,143,266
ENSG00000104852.14,chr19,49107794,49108613,PAS,True,74,233
ENSG00000104852.14,chr19,49107821,49108613,PAS,True,163,233
ENSG00000179262.9,chr19,12949159,12949277,3AS,False,216,373
ENSG00000104973.17,chr19,49818276,49818475,TSS,True,71,102
ENSG00000104973.17,chr19,49828454,49828547,TSS,True,76,102
ENSG00000160633.12,chr19,5657347,5661520,3AS,False,103,201
ENSG00000160633.12,chr19,5667164,5667352,3AS,False,55,202
ENSG00000099622.13,chr19,1272051,1272426,IR,False,138,188
ENSG00000099622.13,chr19,1269327,1269410,TSS,True,43,227
ENSG00000099622.13,chr19,1272426,1274810,PAS,True,65,202
ENSG00000099622.13,chr19,1274648,1274810,PAS,True,162,209
ENSG00000099622.13,chr19,1271980,1274810,PAS,True,178,198
ENSG00000131943.17,chr19,29715124,29715535,TSS,True,18,112
ENSG00000105220.15,chr19,34365009,34365388,TSS,True,159,1129
ENSG00000099804.8,chr19,531703,532108,TSS,True,43,273
ENSG00000099804.8,chr19,536240,536340,TSS,True,244,273
ENSG00000130255.12,chr19,5690266,5690327,TSS,False,29,188
ENSG00000179271.2,chr19,12956862,12957224,TSS,False,38,109
ENSG00000179271.2,chr19,12969581,12969722,TSS,True,97,109
ENSG00000183207.13,chr19,48993902,48999318,5AS,False,13,101
ENSG00000183207.13,chr19,48993533,48993923,TSS,True,50,139
ENSG00000183207.13,chr19,49014489,49014603,TSS,True,114,139
ENSG00000178980.14,chr19,47778284,47778814,TSS,True,325,661
ENSG00000130726.11,chr19,58544064,58545097,TSS,True,38,234
ENSG00000126247.10,chr19,36140157,36140999,3AS,False,49,172
ENSG00000126247.10,chr19,36140035,36140157,TSS,False,56,227
ENSG00000126247.10,chr19,36140093,36141220,TSS,True,187,227
ENSG00000130304.16,chr19,17468701,17469010,TSS,False,46,117
ENSG00000012061.15,chr19,45423780,45424480,TSS,True,68,102
ENSG00000012061.15,chr19,45423269,45423568,TSS,True,73,102
ENSG00000012061.15,chr19,45423822,45424381,TSS,True,84,102
ENSG00000064607.16,chr19,18994486,18995143,IR,False,207,237
ENSG00000064607.16,chr19,18990886,18991149,PAS,True,36,256
ENSG00000064607.16,chr19,19033436,19033580,TSS,True,70,256
ENSG00000123159.15,chr19,14491743,14496036,ES,False,62,151
ENSG00000125503.12,chr19,55092865,55093015,3AS,False,165,273
ENSG00000125503.12,chr19,55095600,55095866,3AS,False,100,199
ENSG00000125503.12,chr19,55117222,55117697,TSS,True,190,307
ENSG00000125503.12,chr19,55095444,55095601,TSS,True,263,307
ENSG00000125503.12,chr19,55096050,55096815,TSS,True,260,307
ENSG00000170889.13,chr19,54200830,54200888,TSS,True,116,387
ENSG00000170889.13,chr19,54201157,54201281,TSS,True,316,387
ENSG00000121413.12,chr19,58085376,58086173,3AS,False,23,148
ENSG00000121413.12,chr19,58090386,58098173,5AS,False,103,136
ENSG00000121413.12,chr19,58083835,58085379,PAS,True,24,149
ENSG00000121413.12,chr19,58083822,58085376,PAS,True,126,149
ENSG00000121413.12,chr19,58098173,58098251,TSS,True,65,168
ENSG00000121413.12,chr19,58098114,58098254,TSS,True,140,168
ENSG00000105701.15,chr19,18538433,18539370,3AS,False,189,492
ENSG00000063245.14,chr19,55688994,55689866,ES,False,50,350
ENSG00000063245.14,chr19,55692796,55692953,3AS,False,131,381
ENSG00000063245.14,chr19,55675130,55675435,TSS,True,63,399
ENSG00000104936.17,chr19,45770640,45771567,ES,False,132,530
ENSG00000104936.17,chr19,45771056,45771349,3AS,False,153,375
ENSG00000104936.17,chr19,45775034,45777341,5AS,False,76,510
ENSG00000104936.17,chr19,45782192,45784134,TSS,True,122,566
ENSG00000006712.14,chr19,39390817,39391182,TSS,True,19,107
ENSG00000167658.15,chr19,3985377,3985472,TSS,True,402,1997
ENSG00000104853.15,chr19,44955344,44955467,TSS,True,32,250
ENSG00000105063.18,chr19,55258434,55259063,TSS,False,21,201
ENSG00000179218.13,chr19,12938606,12938770,TSS,True,37,332
ENSG00000065717.14,chr19,3008945,3009577,5AS,True,31,181
ENSG00000065717.14,chr19,3019463,3019698,3AS,False,73,155
ENSG00000065717.14,chr19,2997637,2997955,PAS,True,30,217
ENSG00000065717.14,chr19,3028880,3029363,TSS,True,53,217
ENSG00000130204.12,chr19,44891314,44891406,IR,False,150,181
ENSG00000130204.12,chr19,44891314,44891409,3AS,False,25,175
ENSG00000130204.12,chr19,44891224,44891689,TSS,True,181,212
ENSG00000130204.12,chr19,44891215,44891314,TSS,True,37,212
ENSG00000099821.13,chr19,633424,633565,TSS,False,92,312
ENSG00000099821.13,chr19,621057,623305,TSS,True,264,312
ENSG00000105341.18,chr19,41432408,41433536,ES,False,45,154
ENSG00000105341.18,chr19,41439881,41439939,TSS,True,23,174
ENSG00000072062.13,chr19,14117501,14117781,TSS,True,165,234
ENSG00000186010.18,chr19,19516207,19516332,TSS,True,70,504
ENSG00000125652.7,chr19,6372762,6373024,TSS,False,37,159
ENSG00000125652.7,chr19,6374542,6374589,TSS,True,124,159
ENSG00000073008.14,chr19,44643677,44644175,TSS,True,24,125
ENSG00000073008.14,chr19,44661739,44666156,PAS,True,49,107
ENSG00000073008.14,chr19,44658741,44663583,PAS,True,59,107
ENSG00000196961.12,chr19,49802141,49802948,ES,False,36,130
ENSG00000196961.12,chr19,49766954,49767200,TSS,True,69,132
ENSG00000196961.12,chr19,49801345,49801621,TSS,False,113,132
ENSG00000196961.12,chr19,49801305,49801889,TSS,True,114,132
ENSG00000127528.5,chr19,16325328,16326032,TSS,True,53,102
ENSG00000127528.5,chr19,16324821,16324998,TSS,True,58,102
ENSG00000105048.16,chr19,55137102,55137182,TSS,False,51,214
ENSG00000105048.16,chr19,55149160,55151594,TSS,True,187,214
ENSG00000171105.13,chr19,7184315,7184570,TSS,True,66,105
ENSG00000171105.13,chr19,7293791,7294458,TSS,True,94,105
ENSG00000104881.15,chr19,45382526,45382705,TSS,True,45,110
ENSG00000104881.15,chr19,45391879,45392395,TSS,True,93,110
ENSG00000172270.19,chr19,572512,572701,TSS,True,261,2132
ENSG00000142002.17,chr19,4723673,4723971,TSS,True,68,124
ENSG00000166289.5,chr19,29665505,29673823,5AS,False,66,100
ENSG00000166289.5,chr19,29665421,29665505,TSS,False,45,111
ENSG00000166289.5,chr19,29665456,29665795,TSS,True,78,111
ENSG00000105135.15,chr19,15125655,15125819,TSS,False,318,516
ENSG00000105135.15,chr19,15124924,15125709,TSS,True,369,516
ENSG00000105135.15,chr19,15125379,15125701,TSS,True,422,516
ENSG00000090006.17,chr19,40614446,40617099,ES,False,44,166
ENSG00000090006.17,chr19,40614446,40619346,ES,False,70,264
ENSG00000090006.17,chr19,40617020,40619346,ES,False,28,150
ENSG00000090006.17,chr19,40619493,40623603,ES,False,52,277
ENSG00000090006.17,chr19,40623732,40625856,ES,True,29,283
ENSG00000090006.17,chr19,40601173,40601637,TSS,False,214,320
ENSG00000105357.16,chr19,50203609,50203671,TSS,True,150,180
ENSG00000105357.16,chr19,50210361,50210770,TSS,True,161,180
ENSG00000105193.8,chr19,39435847,39435986,TSS,True,148,422
ENSG00000105193.8,chr19,39435606,39435710,TSS,True,278,422
ENSG00000068903.19,chr19,38893867,38899505,ES,False,153,218
ENSG00000068903.19,chr19,38899505,38899814,TSS,True,34,258
ENSG00000130176.7,chr19,11538810,11538990,TSS,True,59,227
ENSG00000130176.7,chr19,11539918,11540021,TSS,False,194,227
ENSG00000167657.13,chr19,3969829,3971021,5AS,True,134,154
ENSG00000167657.13,chr19,3971021,3971121,TSS,False,43,177
ENSG00000167657.13,chr19,3970920,3971079,TSS,True,157,177
ENSG00000105373.18,chr19,47745517,47745783,TSS,True,85,357
ENSG00000105373.18,chr19,47756707,47756744,TSS,True,292,353
ENSG00000088256.8,chr19,3094361,3094787,TSS,True,89,146
ENSG00000104824.17,chr19,38836369,38836780,PAS,True,31,124
ENSG00000104824.17,chr19,38842082,38843914,PAS,True,94,121
ENSG00000104824.17,chr19,38849699,38849991,TSS,True,28,132
ENSG00000105409.18,chr19,41994070,41994269,TSS,False,138,420
ENSG00000130005.12,chr19,1397085,1397499,PAS,True,15,115
ENSG00000130005.12,chr19,1397814,1399026,PAS,True,93,108
ENSG00000130005.12,chr19,1401295,1401540,TSS,True,13,119
ENSG00000214456.8,chr19,4529866,4534014,ES,True,62,235
ENSG00000214456.8,chr19,4535164,4535230,TSS,True,41,306
ENSG00000105568.17,chr19,52189990,52190174,TSS,True,168,1363
ENSG00000129351.17,chr19,10653912,10654487,TSS,True,59,101
ENSG00000185800.11,chr19,45782946,45784290,PAS,False,41,150
ENSG00000185800.11,chr19,45789397,45791087,PAS,True,111,140
ENSG00000115268.9,chr19,1438368,1438428,TSS,True,57,376
ENSG00000127445.13,chr19,9835304,9835402,TSS,True,82,188
ENSG00000127445.13,chr19,9834159,9838648,TSS,True,147,188
ENSG00000089335.20,chr19,34678813,34682776,ES,False,65,102
ENSG00000089335.20,chr19,34682897,34683154,3AS,False,85,102
ENSG00000089335.20,chr19,34683238,34684251,3AS,False,59,100
ENSG00000089335.20,chr19,34677675,34678103,TSS,True,96,107
