gene,chr,start,end,splice_type,novel,ovary_ENCFF984RMR_in_cov,ovary_ENCFF984RMR_total_cov
ENSG00000175727.13,chr12,122133439,122133987,TSS,True,124,247
ENSG00000135486.17,chr12,54282874,54283811,ES,False,2801,3145
ENSG00000119242.8,chr12,123972528,123972956,TSS,True,19,101
ENSG00000018236.14,chr12,40692439,40692595,TSS,True,41,139
ENSG00000018236.14,chr12,40692429,40692592,TSS,True,125,139
ENSG00000012822.15,chr12,53712121,53713099,IR,False,99,129
ENSG00000012822.15,chr12,53713900,53714132,IR,False,103,131
ENSG00000012822.15,chr12,53711100,53712121,PAS,True,31,131
ENSG00000012822.15,chr12,53708553,53713206,PAS,True,101,131
ENSG00000012822.15,chr12,53727403,53727492,TSS,True,23,145
ENSG00000111144.9,chr12,96003064,96006313,ES,False,45,197
ENSG00000111321.10,chr12,6384085,6384454,TSS,True,58,142
ENSG00000111321.10,chr12,6385638,6386162,TSS,True,122,142
ENSG00000111321.10,chr12,6385968,6386444,TSS,True,126,142
ENSG00000182326.14,chr12,7060877,7061838,3AS,False,615,2662
ENSG00000176485.11,chr11,63614068,63614384,IR,True,33,107
ENSG00000176485.11,chr11,63613999,63614447,TSS,True,36,115
ENSG00000176485.11,chr11,63614384,63614559,TSS,False,82,115
ENSG00000175582.19,chr11,73760565,73761232,TSS,True,22,110
ENSG00000175582.19,chr11,73707419,73707492,TSS,True,98,109
ENSG00000166444.18,chr11,8726209,8750620,ES,False,42,188
ENSG00000166444.18,chr11,8717740,8718049,TSS,True,302,347
ENSG00000166444.18,chr11,8729949,8731191,TSS,True,302,350
ENSG00000166444.18,chr11,8810516,8810940,TSS,True,207,354
ENSG00000173933.20,chr11,66638657,66638752,TSS,True,30,113
ENSG00000173933.20,chr11,66638683,66638893,TSS,True,96,113
ENSG00000173933.20,chr11,66665855,66668380,PAS,False,93,112
ENSG00000173933.20,chr11,66646026,66646471,PAS,True,22,111
ENSG00000149428.18,chr11,119045831,119046416,3AS,True,128,158
ENSG00000149428.18,chr11,119057152,119057252,TSS,False,110,169
ENSG00000149428.18,chr11,119057019,119057202,TSS,False,115,169
ENSG00000214063.10,chr11,842831,842915,TSS,True,89,229
ENSG00000160613.12,chr11,117205060,117206356,PAS,True,38,106
ENSG00000160613.12,chr11,117232026,117232625,TSS,True,41,106
ENSG00000129757.13,chr11,2885633,2885775,TSS,True,44,111
ENSG00000129757.13,chr11,2884669,2885773,TSS,False,89,111
ENSG00000137504.13,chr11,85662457,85663523,IR,False,87,146
ENSG00000137504.13,chr11,85663601,85663814,IR,False,64,143
ENSG00000137504.13,chr11,85659711,85662457,PAS,True,74,150
ENSG00000137504.13,chr11,85663814,85665149,TSS,False,86,150
ENSG00000137504.13,chr11,85663523,85665129,TSS,True,130,150
ENSG00000137726.16,chr11,117876591,117876974,TSS,True,290,858
ENSG00000149115.13,chr11,57312533,57313610,TSS,True,226,290
ENSG00000149115.13,chr11,57324839,57325158,TSS,True,144,290
ENSG00000168056.15,chr11,65539881,65540244,ES,False,110,291
ENSG00000168056.15,chr11,65551401,65552157,TSS,True,220,311
ENSG00000168056.15,chr11,65547919,65549708,TSS,True,265,311
ENSG00000168056.15,chr11,65547438,65547568,TSS,False,264,311
ENSG00000186635.14,chr11,72703079,72705804,ES,False,33,199
ENSG00000186635.14,chr11,72714151,72714323,TSS,True,230,269
ENSG00000186635.14,chr11,72721849,72722565,TSS,True,140,269
ENSG00000014216.15,chr11,65181270,65182013,TSS,True,123,456
ENSG00000149131.15,chr11,57597765,57598321,TSS,True,880,1237
ENSG00000149131.15,chr11,57597658,57597722,TSS,True,526,1237
ENSG00000085733.15,chr11,70420510,70422939,ES,False,21,147
ENSG00000085733.15,chr11,70398392,70398614,TSS,True,29,176
ENSG00000177600.8,chr11,809902,810039,TSS,True,83,723
ENSG00000165915.13,chr11,47415159,47415287,IR,False,204,253
ENSG00000165915.13,chr11,47408441,47408662,TSS,True,43,264
ENSG00000165915.13,chr11,47415287,47416590,PAS,False,64,255
ENSG00000165915.13,chr11,47415059,47416586,PAS,False,212,252
ENSG00000126391.13,chr11,65386581,65386761,TSS,True,26,112
ENSG00000150687.11,chr11,86800450,86800651,TSS,True,15,141
ENSG00000133895.14,chr11,64809664,64810550,TSS,True,77,105
ENSG00000133895.14,chr11,64810525,64810581,TSS,False,91,105
ENSG00000133895.14,chr11,64810267,64810595,TSS,True,76,105
ENSG00000133895.14,chr11,64810513,64810572,TSS,False,80,105
ENSG00000109906.13,chr11,114059570,114059882,TSS,True,31,133
ENSG00000149182.14,chr11,47176781,47177624,TSS,True,23,180
ENSG00000149257.14,chr11,75562085,75562319,TSS,False,24,165
ENSG00000052841.14,chr11,43493772,43494931,PAS,True,75,161
ENSG00000052841.14,chr11,43445930,43447227,PAS,True,98,161
ENSG00000177963.14,chr11,208938,209270,3AS,False,118,138
ENSG00000177963.14,chr11,207496,208938,TSS,True,39,177
ENSG00000177963.14,chr11,212609,212759,TSS,False,153,177
ENSG00000137492.7,chr11,76361063,76365851,ES,False,119,156
ENSG00000085063.15,chr11,33736381,33736477,TSS,True,50,139
ENSG00000085063.15,chr11,33722378,33722467,TSS,True,125,139
ENSG00000172977.12,chr11,65712279,65712378,IR,False,73,101
ENSG00000172977.12,chr11,65713058,65713592,ES,False,65,113
ENSG00000172977.12,chr11,65711996,65712279,TSS,True,61,134
ENSG00000172977.12,chr11,65712002,65712445,TSS,True,105,134
ENSG00000175467.14,chr11,65961262,65962093,TSS,True,24,176
ENSG00000168066.20,chr11,64765518,64766899,ES,False,90,105
ENSG00000168066.20,chr11,64765518,64766899,3AS,False,90,129
ENSG00000168066.20,chr11,64767246,64767570,3AS,False,19,132
ENSG00000168066.20,chr11,64764599,64766155,PAS,True,106,148
ENSG00000168066.20,chr11,64764603,64765518,PAS,True,53,159
ENSG00000168066.20,chr11,64778361,64778780,TSS,False,44,159
ENSG00000213445.9,chr11,65638079,65638182,TSS,False,67,152
ENSG00000213445.9,chr11,65638128,65641600,TSS,True,103,152
ENSG00000110492.15,chr11,46380859,46381183,TSS,False,284,360
ENSG00000110492.15,chr11,46381653,46381758,TSS,True,118,360
ENSG00000172638.12,chr11,65866712,65866844,IR,False,49,350
ENSG00000172638.12,chr11,65866299,65867079,PAS,True,67,367
ENSG00000172638.12,chr11,65866305,65866712,PAS,True,316,375
ENSG00000172638.12,chr11,65872682,65873622,TSS,True,105,375
ENSG00000172638.12,chr11,65871156,65872019,TSS,False,310,375
ENSG00000019144.18,chr11,118607582,118607699,TSS,True,110,131
ENSG00000019144.18,chr11,118627360,118628650,TSS,True,87,131
ENSG00000167792.12,chr11,67607076,67608395,IR,True,172,193
ENSG00000167792.12,chr11,67606833,67607076,TSS,True,104,284
ENSG00000167792.12,chr11,67606938,67609635,TSS,True,250,280
ENSG00000084234.17,chr11,130122513,130126699,ES,False,265,381
ENSG00000084234.17,chr11,130135715,130140397,ES,False,357,397
ENSG00000084234.17,chr11,130069835,130070082,TSS,True,57,425
ENSG00000166340.16,chr11,6619383,6619436,TSS,True,32,120
ENSG00000110719.9,chr11,68043031,68043370,IR,False,49,122
ENSG00000110719.9,chr11,68047804,68047881,IR,False,125,158
ENSG00000110719.9,chr11,68049294,68049662,IR,False,134,153
ENSG00000110719.9,chr11,68038474,68039119,TSS,True,70,176
ENSG00000110719.9,chr11,68042968,68043497,TSS,True,152,176
ENSG00000160695.14,chr11,119067758,119068010,TSS,False,16,110
ENSG00000149485.18,chr11,61816554,61817199,TSS,True,16,127
ENSG00000188070.9,chr11,63768483,63769242,TSS,True,94,120
ENSG00000176973.7,chr11,65572960,65573362,3AS,False,62,105
ENSG00000176973.7,chr11,65572540,65572960,TSS,True,13,126
ENSG00000176973.7,chr11,65573362,65574190,PAS,True,51,113
ENSG00000176973.7,chr11,65573352,65574190,PAS,True,70,113
ENSG00000165912.15,chr11,47186348,47187001,TSS,True,16,104
ENSG00000167770.11,chr11,63996648,63996856,IR,False,108,137
ENSG00000185201.16,chr11,308116,308438,TSS,True,106,570
ENSG00000174080.10,chr11,66564146,66564557,IR,False,329,377
ENSG00000174080.10,chr11,66568273,66568610,TSS,False,59,393
ENSG00000117984.13,chr11,1763791,1763988,TSS,True,80,300
ENSG00000166181.12,chr11,43335994,43342432,3AS,False,72,142
ENSG00000166181.12,chr11,43342427,43344530,PAS,True,82,152
ENSG00000166181.12,chr11,43342432,43344530,PAS,True,79,152
ENSG00000177951.17,chr11,202923,205469,PAS,False,22,176
ENSG00000177951.17,chr11,207302,207431,TSS,True,23,191
ENSG00000089597.17,chr11,62646561,62646664,TSS,True,105,127
ENSG00000174851.15,chr11,66285536,66285700,IR,True,149,174
ENSG00000174851.15,chr11,66285758,66287597,IR,True,160,181
ENSG00000182704.7,chr11,76782760,76783404,TSS,False,47,312
ENSG00000166333.13,chr11,6603822,6604225,3AS,False,321,429
ENSG00000149792.8,chr11,65122308,65122424,TSS,False,30,150
ENSG00000134333.13,chr11,18394559,18394636,TSS,False,35,234
ENSG00000134333.13,chr11,18400477,18401010,TSS,True,207,234
ENSG00000110108.9,chr11,60914006,60914268,TSS,False,37,174
ENSG00000175482.8,chr11,67352690,67353546,TSS,True,79,107
ENSG00000175482.8,chr11,67353302,67353561,TSS,True,68,107
ENSG00000175482.8,chr11,67352987,67353537,TSS,True,96,107
ENSG00000175482.8,chr11,67353538,67353608,TSS,False,96,107
ENSG00000135387.20,chr11,34051660,34051871,TSS,True,143,292
ENSG00000135387.20,chr11,34052073,34052636,TSS,True,166,292
ENSG00000133884.9,chr11,65333404,65333918,TSS,True,36,156
ENSG00000084207.16,chr11,67583513,67583844,TSS,True,42,339
ENSG00000172725.13,chr11,67443403,67443518,TSS,True,35,166
ENSG00000167986.13,chr11,61332907,61333791,TSS,True,89,672
ENSG00000167994.11,chr11,61898357,61899313,3AS,True,17,134
ENSG00000167994.11,chr11,61897163,61898360,PAS,True,22,138
ENSG00000167994.11,chr11,61897237,61898357,PAS,True,121,138
ENSG00000167994.11,chr11,61917356,61917765,TSS,False,24,147
ENSG00000149187.18,chr11,47552991,47553175,TSS,False,28,100
ENSG00000149823.8,chr11,65096140,65096478,TSS,False,96,393
ENSG00000149823.8,chr11,65109320,65109495,TSS,True,349,393
ENSG00000168003.16,chr11,62879988,62881447,TSS,True,35,168
ENSG00000151500.14,chr11,134252839,134253395,TSS,True,73,105
ENSG00000151500.14,chr11,134253226,134253364,TSS,True,64,105
ENSG00000151500.14,chr11,134253298,134253412,TSS,True,81,105
ENSG00000170962.12,chr11,104000237,104163803,3AS,True,21,143
ENSG00000110080.18,chr11,126406545,126406942,5AS,False,23,185
ENSG00000110080.18,chr11,126355600,126355842,TSS,True,45,200
ENSG00000110080.18,chr11,126355892,126356302,TSS,True,171,200
ENSG00000129083.12,chr11,14498985,14499741,5AS,False,38,141
ENSG00000129083.12,chr11,14499706,14499866,TSS,True,53,144
ENSG00000129083.12,chr11,14499741,14499878,TSS,True,106,144
ENSG00000186318.16,chr11,117293933,117295130,3AS,False,15,114
ENSG00000186318.16,chr11,117315534,117316280,TSS,True,17,133
ENSG00000198561.13,chr11,57791673,57795576,ES,False,21,101
ENSG00000198561.13,chr11,57761771,57762046,TSS,True,37,148
ENSG00000198561.13,chr11,57816296,57819542,PAS,True,16,143
ENSG00000130600.18,chr11,1996517,1997824,TSS,True,45,326
ENSG00000151502.10,chr11,134224621,134225345,TSS,True,26,242
ENSG00000110651.11,chr11,2377308,2377615,TSS,False,70,539
ENSG00000137478.14,chr11,73141856,73142728,TSS,True,15,105
ENSG00000023191.16,chr11,502181,504823,3AS,False,102,178
ENSG00000023191.16,chr11,502181,507112,ES,False,162,184
ENSG00000023191.16,chr11,502181,507112,3AS,False,162,264
ENSG00000023191.16,chr11,502249,507112,ES,False,88,102
ENSG00000023191.16,chr11,507112,507279,TSS,True,275,562
ENSG00000023191.16,chr11,506608,506871,TSS,True,464,562
ENSG00000023191.16,chr11,504823,506849,TSS,True,495,558
ENSG00000023191.16,chr11,504426,504709,TSS,False,487,558
ENSG00000134910.13,chr11,125592789,125592918,TSS,True,25,240
ENSG00000078902.15,chr11,1309465,1309673,TSS,True,47,208
ENSG00000182272.11,chr11,369432,369954,TSS,True,85,102
ENSG00000182272.11,chr11,376443,377327,TSS,True,64,102
ENSG00000205531.12,chr11,2945646,2951258,ES,False,123,183
ENSG00000205531.12,chr11,2992253,2992431,TSS,True,57,194
ENSG00000205531.12,chr11,2991793,2992260,TSS,False,153,194
ENSG00000262655.3,chr11,13962506,13963142,TSS,False,37,191
ENSG00000177697.18,chr11,833026,836062,ES,False,83,170
ENSG00000177697.18,chr11,832731,833026,TSS,True,78,251
ENSG00000149294.16,chr11,112961269,112961665,TSS,True,67,113
ENSG00000221968.8,chr11,61876455,61876865,IR,False,54,141
ENSG00000221968.8,chr11,61876963,61877510,IR,False,106,129
ENSG00000221968.8,chr11,61891168,61891638,TSS,True,25,146
ENSG00000050165.17,chr11,12009171,12009385,TSS,False,202,416
ENSG00000050165.17,chr11,12008369,12008649,TSS,True,272,416
ENSG00000070081.16,chr11,17282943,17295323,ES,False,106,130
ENSG00000070081.16,chr11,17276685,17276828,TSS,True,23,135
ENSG00000174483.19,chr11,66510625,66510706,TSS,True,53,144
ENSG00000174483.19,chr11,66514403,66514678,TSS,True,129,144
ENSG00000174915.11,chr11,450165,450637,TSS,True,13,103
ENSG00000174915.11,chr11,490419,494567,PAS,True,12,102
ENSG00000021762.19,chr11,3100157,3100230,TSS,True,90,101
ENSG00000021762.19,chr11,3165215,3165394,TSS,True,54,103
ENSG00000110321.16,chr11,10808704,10808980,TSS,True,122,893
ENSG00000166441.12,chr11,8682731,8682816,TSS,False,91,426
ENSG00000263465.4,chr11,95068183,95068654,IR,False,15,119
ENSG00000263465.4,chr11,95067502,95068183,TSS,False,111,126
ENSG00000263465.4,chr11,95068654,95070368,PAS,False,104,122
ENSG00000118181.10,chr11,119018281,119018345,TSS,True,831,1867
ENSG00000118181.10,chr11,119017361,119018342,TSS,True,1052,1867
ENSG00000177666.16,chr11,819537,819905,TSS,True,58,102
ENSG00000177666.16,chr11,819065,821860,TSS,True,90,102
ENSG00000174903.15,chr11,66268582,66268693,TSS,True,25,154
ENSG00000166313.18,chr11,6418984,6419177,TSS,True,25,191
ENSG00000137497.17,chr11,72007435,72008687,IR,False,294,329
ENSG00000137497.17,chr11,72010854,72012894,ES,False,115,317
ENSG00000137497.17,chr11,72012894,72016085,TSS,True,223,356
ENSG00000137497.17,chr11,72040958,72041216,TSS,True,264,356
ENSG00000156599.10,chr11,57667846,57668187,TSS,True,31,111
ENSG00000142186.16,chr11,65536750,65537036,3AS,False,100,254
ENSG00000142186.16,chr11,65538182,65538441,ES,False,27,223
ENSG00000142186.16,chr11,65538324,65538441,IR,False,197,222
ENSG00000142186.16,chr11,65525031,65525264,TSS,True,58,268
ENSG00000142186.16,chr11,65538441,65538711,PAS,True,38,266
ENSG00000174996.11,chr11,66257650,66257871,TSS,True,19,107
ENSG00000174996.11,chr11,66266872,66267860,PAS,True,41,106
ENSG00000174996.11,chr11,66267170,66267860,PAS,True,80,106
ENSG00000165458.13,chr11,72223854,72223960,TSS,False,102,114
ENSG00000165458.13,chr11,72235935,72235986,TSS,True,93,113
ENSG00000165458.13,chr11,72237118,72237796,TSS,True,97,113
ENSG00000170242.17,chr11,11842224,11884466,ES,False,22,163
ENSG00000149499.11,chr11,62602889,62603148,IR,False,231,275
ENSG00000149499.11,chr11,62611344,62611424,3AS,False,126,232
ENSG00000149499.11,chr11,62612435,62612936,TSS,True,101,313
ENSG00000095139.13,chr11,118572360,118572550,TSS,True,35,191
ENSG00000172531.14,chr11,67401727,67401888,TSS,True,18,139
ENSG00000177830.17,chr11,904859,910774,ES,False,95,120
ENSG00000177830.17,chr11,910774,910894,TSS,True,20,140
ENSG00000173511.9,chr11,64237222,64237520,3AS,False,43,149
ENSG00000173511.9,chr11,64234487,64234893,TSS,True,21,159
ENSG00000149136.8,chr11,57335729,57335892,TSS,False,32,153
ENSG00000172935.8,chr11,69013082,69013271,TSS,True,24,125
ENSG00000149809.14,chr11,65111981,65112514,5AS,False,26,138
ENSG00000149809.14,chr11,65111854,65112067,TSS,True,50,160
ENSG00000149809.14,chr11,65111861,65111981,TSS,False,134,160
ENSG00000115286.19,chr19,1383866,1383942,TSS,True,25,123
ENSG00000115286.19,chr19,1388832,1388938,TSS,True,105,123
ENSG00000182087.13,chr19,1011195,1011366,IR,False,301,404
ENSG00000182087.13,chr19,1011612,1011740,3AS,False,67,372
ENSG00000182087.13,chr19,1011612,1011740,IR,False,67,109
ENSG00000182087.13,chr19,1011663,1011740,IR,False,305,347
ENSG00000182087.13,chr19,1012188,1012462,IR,False,211,394
ENSG00000182087.13,chr19,1020771,1021251,TSS,True,106,485
ENSG00000257103.8,chr19,34221738,34227364,ES,False,124,189
ENSG00000129353.14,chr19,10602416,10602561,TSS,True,71,134
ENSG00000129353.14,chr19,10625460,10625670,TSS,True,104,134
ENSG00000129353.14,chr19,10627917,10628004,TSS,True,118,134
ENSG00000105325.13,chr19,3505874,3506474,TSS,True,24,113
ENSG00000063177.12,chr19,48619140,48619191,TSS,True,155,485
ENSG00000063177.12,chr19,48616078,48616158,TSS,True,368,485
ENSG00000170906.15,chr19,54102804,54102888,TSS,False,17,105
ENSG00000170906.15,chr19,54105932,54106011,TSS,False,94,105
ENSG00000179115.10,chr19,12933549,12933738,TSS,True,29,120
ENSG00000179115.10,chr19,12930222,12930324,TSS,True,107,119
ENSG00000105281.12,chr19,46787399,46788597,TSS,False,18,129
ENSG00000126254.11,chr19,35631405,35633097,3AS,False,128,202
ENSG00000065000.17,chr19,2110706,2113064,TSS,True,81,107
ENSG00000065000.17,chr19,2151238,2151618,TSS,True,70,114
ENSG00000006015.17,chr19,18588773,18588900,TSS,True,56,124
ENSG00000006015.17,chr19,18588993,18589683,TSS,False,76,124
ENSG00000105364.13,chr19,10251950,10252310,TSS,True,11,109
ENSG00000105364.13,chr19,10259616,10260060,PAS,True,11,104
ENSG00000132002.7,chr19,14518138,14518397,TSS,True,26,245
ENSG00000104964.14,chr19,3062173,3062531,TSS,True,253,482
ENSG00000104964.14,chr19,3061159,3061878,TSS,True,400,482
ENSG00000105223.19,chr19,40348768,40365717,3AS,False,72,138
ENSG00000105223.19,chr19,40348768,40366418,ES,False,50,200
ENSG00000105223.19,chr19,40348542,40348768,TSS,True,174,381
ENSG00000105223.19,chr19,40364079,40365930,TSS,False,308,381
ENSG00000160953.15,chr19,1355020,1356323,5AS,False,85,152
ENSG00000160953.15,chr19,1354922,1355020,TSS,False,190,276
ENSG00000160953.15,chr19,1354944,1355135,TSS,True,210,276
ENSG00000125505.16,chr19,54189337,54189735,TSS,False,70,126
ENSG00000125505.16,chr19,54180772,54181077,TSS,False,89,126
ENSG00000104852.14,chr19,49101471,49104633,ES,False,109,143
ENSG00000104852.14,chr19,49101471,49104633,3AS,True,109,163
ENSG00000104852.14,chr19,49107712,49107821,3AS,False,122,412
ENSG00000104852.14,chr19,49085154,49085636,TSS,True,328,498
ENSG00000104852.14,chr19,49102417,49104735,TSS,True,315,497
ENSG00000104852.14,chr19,49107794,49108613,PAS,True,125,415
ENSG00000104852.14,chr19,49107821,49108613,PAS,True,293,415
ENSG00000105254.11,chr19,36114962,36115674,TSS,True,15,136
ENSG00000179262.9,chr19,12949159,12949277,3AS,False,112,215
ENSG00000104973.17,chr19,49818276,49818475,TSS,True,91,128
ENSG00000104973.17,chr19,49828454,49828547,TSS,True,89,128
ENSG00000104973.17,chr19,49836846,49836981,PAS,True,41,125
ENSG00000104973.17,chr19,49838579,49840384,PAS,False,93,128
ENSG00000012124.16,chr19,35309698,35310161,TSS,True,113,192
ENSG00000123136.14,chr19,14409447,14409535,IR,False,88,100
ENSG00000123136.14,chr19,14419269,14419393,TSS,True,11,104
ENSG00000160633.12,chr19,5657347,5661520,3AS,False,160,294
ENSG00000160633.12,chr19,5667164,5667352,3AS,False,58,298
ENSG00000172009.14,chr19,2785484,2785678,TSS,True,12,101
ENSG00000175221.14,chr19,893085,893242,TSS,True,26,165
ENSG00000099622.13,chr19,1272051,1272426,IR,False,1210,1394
ENSG00000099622.13,chr19,1272051,1274306,IR,False,25,102
ENSG00000099622.13,chr19,1273715,1274306,IR,False,70,166
ENSG00000099622.13,chr19,1269327,1269410,TSS,True,176,1531
ENSG00000099622.13,chr19,1272426,1274810,PAS,True,230,1443
ENSG00000099622.13,chr19,1274648,1274810,PAS,True,1290,1473
ENSG00000130175.9,chr19,11447597,11447692,5AS,False,95,163
ENSG00000130175.9,chr19,11447618,11447722,3AS,False,33,100
ENSG00000130175.9,chr19,11435604,11435706,TSS,True,61,226
ENSG00000196235.13,chr19,39445562,39445637,TSS,True,90,102
ENSG00000130733.10,chr19,10928510,10928671,TSS,True,60,106
ENSG00000130733.10,chr19,10928584,10928690,TSS,True,66,106
ENSG00000105220.15,chr19,34365009,34365388,TSS,True,56,247
ENSG00000099804.8,chr19,531703,532108,TSS,True,23,136
ENSG00000125730.16,chr19,6720515,6720661,TSS,True,1678,2458
ENSG00000130255.12,chr19,5690266,5690327,TSS,False,210,1155
ENSG00000183207.13,chr19,48993533,48993923,TSS,True,52,161
ENSG00000183207.13,chr19,49014489,49014603,TSS,True,125,161
ENSG00000121297.6,chr19,31349179,31349810,TSS,True,53,128
ENSG00000178980.14,chr19,47778284,47778814,TSS,True,71,164
ENSG00000130382.8,chr19,6222120,6222309,TSS,True,151,201
ENSG00000130726.11,chr19,58544064,58545097,TSS,True,86,545
ENSG00000126247.10,chr19,36140157,36140999,3AS,False,36,138
ENSG00000126247.10,chr19,36140035,36140157,TSS,False,60,197
ENSG00000126247.10,chr19,36140093,36141220,TSS,True,156,197
