gene,chr,start,end,splice_type,novel,Panc1_ENCFF745DHX_in_cov,Panc1_ENCFF745DHX_total_cov
ENSG00000141552.17,chr17,81891833,81894466,5AS,False,33,143
ENSG00000141552.17,chr17,81891657,81891833,TSS,True,163,230
ENSG00000141552.17,chr17,81891731,81891841,TSS,True,143,230
ENSG00000141552.17,chr17,81891946,81892106,TSS,True,190,230
ENSG00000013306.15,chr17,44321231,44321433,IR,False,200,223
ENSG00000013306.15,chr17,44322528,44322807,3AS,False,167,193
ENSG00000013306.15,chr17,44324710,44326602,TSS,False,64,241
ENSG00000132481.6,chr17,75876813,75877873,5AS,True,212,248
ENSG00000132481.6,chr17,75877873,75878588,TSS,False,69,282
ENSG00000132481.6,chr17,75877850,75878587,TSS,True,251,282
ENSG00000185298.12,chr17,81666348,81666900,TSS,False,80,226
ENSG00000136450.12,chr17,58004001,58004922,IR,False,40,216
ENSG00000136450.12,chr17,58005600,58005800,IR,False,186,207
ENSG00000136450.12,chr17,58000922,58004001,PAS,True,182,222
ENSG00000136450.12,chr17,58000923,58005600,PAS,True,48,216
ENSG00000136450.12,chr17,58006943,58007632,TSS,True,184,394
ENSG00000006282.20,chr17,50550115,50550207,IR,False,95,114
ENSG00000006282.20,chr17,50551190,50551510,IR,False,96,131
ENSG00000006282.20,chr17,50551679,50551968,IR,False,84,148
ENSG00000006282.20,chr17,50547128,50547285,TSS,True,61,158
ENSG00000174231.16,chr17,1656647,1656763,TSS,True,161,188
ENSG00000174231.16,chr17,1659356,1659988,TSS,True,157,188
ENSG00000125450.10,chr17,75205390,75205794,TSS,True,51,178
ENSG00000125450.10,chr17,75234663,75234788,TSS,True,149,171
ENSG00000121057.12,chr17,57085170,57085398,TSS,False,43,191
ENSG00000175866.15,chr17,81034272,81035308,TSS,True,78,111
ENSG00000175866.15,chr17,81106770,81106907,TSS,True,80,110
ENSG00000132507.17,chr17,7307460,7307752,TSS,True,176,896
ENSG00000132507.17,chr17,7307927,7308113,TSS,False,792,896
ENSG00000008294.20,chr17,50974947,50977107,ES,False,90,172
ENSG00000008294.20,chr17,51021365,51041500,ES,False,142,184
ENSG00000008294.20,chr17,50962173,50966387,PAS,True,46,222
ENSG00000008294.20,chr17,51120353,51120908,TSS,True,29,229
ENSG00000109111.14,chr17,28661712,28662342,TSS,True,75,136
ENSG00000109111.14,chr17,28700456,28700512,TSS,True,114,127
ENSG00000175826.11,chr17,7251194,7251987,TSS,True,27,107
ENSG00000183048.11,chr17,81711966,81712519,TSS,True,75,217
ENSG00000177885.14,chr17,75393550,75393855,TSS,True,324,390
ENSG00000177885.14,chr17,75405488,75405707,TSS,True,197,390
PB_novel_42075,chr17,81540950,81541308,IR,True,37,138
PB_novel_42075,chr17,81538517,81540950,TSS,True,103,139
PB_novel_42075,chr17,81541308,81542166,PAS,True,104,139
ENSG00000169727.12,chr17,82054049,82054509,3AS,False,346,417
ENSG00000169727.12,chr17,82054975,82055164,3AS,False,54,427
ENSG00000169727.12,chr17,82051518,82051964,TSS,False,103,449
ENSG00000163597.14,chr17,76557857,76561287,ES,False,187,361
ENSG00000163597.14,chr17,76557759,76557857,TSS,True,76,437
ENSG00000129197.14,chr17,5419870,5420291,TSS,True,60,103
ENSG00000072310.16,chr17,17820089,17820523,TSS,True,221,275
ENSG00000072310.16,chr17,17819537,17822762,TSS,True,245,275
ENSG00000178691.10,chr17,31940486,31966146,ES,False,34,212
ENSG00000178691.10,chr17,31936888,31937520,TSS,True,24,237
ENSG00000178691.10,chr17,31993241,31993308,PAS,True,197,229
ENSG00000178691.10,chr17,31998657,32001044,PAS,True,40,231
ENSG00000099956.19,chr22,23791867,23793558,5AS,False,118,219
ENSG00000100364.18,chr22,45240639,45240943,TSS,True,36,124
ENSG00000070010.18,chr22,19471808,19479082,ES,False,13,111
ENSG00000070010.18,chr22,19479082,19479772,TSS,False,19,132
ENSG00000100376.11,chr22,45309774,45310183,TSS,True,49,115
ENSG00000100376.11,chr22,45340385,45342388,PAS,True,52,103
ENSG00000184058.14,chr22,19760695,19761280,TSS,True,88,117
ENSG00000184058.14,chr22,19758756,19758988,TSS,True,98,119
ENSG00000184058.14,chr22,19758768,19759677,TSS,True,107,119
ENSG00000100325.14,chr22,29838177,29838308,TSS,True,40,129
ENSG00000100065.14,chr22,37518965,37519557,TSS,True,97,138
ENSG00000100065.14,chr22,37517970,37518163,TSS,True,121,138
ENSG00000100065.14,chr22,37519342,37519609,TSS,False,99,138
ENSG00000100413.16,chr22,41543990,41544493,TSS,True,17,111
ENSG00000008735.13,chr22,50603850,50605064,TSS,True,80,112
ENSG00000008735.13,chr22,50600675,50600883,TSS,False,65,112
ENSG00000100216.5,chr22,38681945,38682095,TSS,False,44,125
ENSG00000198911.11,chr22,41832415,41833358,TSS,True,72,139
ENSG00000100296.13,chr22,29553670,29555387,TSS,False,40,107
ENSG00000100296.13,chr22,29553447,29553675,TSS,True,80,107
ENSG00000188130.13,chr22,50255881,50256084,IR,False,85,107
ENSG00000188130.13,chr22,50252377,50253480,PAS,True,17,135
ENSG00000188130.13,chr22,50261384,50261927,TSS,True,113,171
ENSG00000188130.13,chr22,50261166,50261797,TSS,False,121,171
ENSG00000025708.13,chr22,50526738,50527587,ES,False,30,125
ENSG00000025708.13,chr22,50528610,50529135,IR,False,117,157
ENSG00000025708.13,chr22,50529338,50529495,IR,False,110,155
ENSG00000025708.13,chr22,50529719,50529903,IR,False,80,103
ENSG00000025708.13,chr22,50523569,50525918,PAS,True,56,223
ENSG00000025708.13,chr22,50526000,50526088,TSS,True,156,184
ENSG00000025708.13,chr22,50529903,50530341,TSS,True,116,223
ENSG00000100353.17,chr22,36529075,36529325,TSS,False,90,307
ENSG00000100266.18,chr22,43015020,43015191,TSS,True,71,165
ENSG00000239900.12,chr22,40346492,40346711,TSS,True,56,199
ENSG00000239900.12,chr22,40364926,40365056,TSS,True,166,199
ENSG00000100029.17,chr22,30591809,30591924,TSS,True,40,130
ENSG00000100380.13,chr22,40856430,40856939,TSS,True,40,265
ENSG00000184164.14,chr22,49917882,49918898,TSS,True,67,199
ENSG00000184076.13,chr22,29767548,29769677,5AS,True,114,149
ENSG00000184076.13,chr22,29767381,29767607,TSS,True,196,231
ENSG00000184076.13,chr22,29767378,29767548,TSS,False,116,231
ENSG00000196419.12,chr22,41621215,41621345,TSS,True,130,939
ENSG00000185340.15,chr22,29306828,29307153,TSS,False,97,167
ENSG00000185340.15,chr22,29311461,29312787,PAS,False,12,102
ENSG00000138867.16,chr22,24554948,24555187,TSS,True,81,105
ENSG00000138867.16,chr22,24555614,24555941,TSS,True,80,105
ENSG00000100243.20,chr22,42649294,42649417,TSS,False,72,274
ENSG00000196576.14,chr22,50279629,50279782,TSS,True,222,248
ENSG00000196576.14,chr22,50282710,50283097,TSS,False,200,248
ENSG00000196576.14,chr22,50281565,50281743,TSS,True,199,248
ENSG00000213923.11,chr22,38290689,38291938,PAS,False,34,117
ENSG00000213923.11,chr22,38296205,38298934,PAS,True,89,102
ENSG00000213923.11,chr22,38299894,38300045,TSS,True,157,175
ENSG00000213923.11,chr22,38317159,38317473,TSS,True,101,176
ENSG00000242247.10,chr22,42857113,42857314,TSS,True,17,133
ENSG00000185651.14,chr22,21567704,21567771,TSS,False,56,156
ENSG00000100345.21,chr22,36387806,36388109,TSS,False,823,1042
ENSG00000100345.21,chr22,36306413,36306608,TSS,True,930,1036
ENSG00000069998.12,chr22,17159125,17159298,TSS,False,19,124
ENSG00000099942.12,chr22,20917352,20918245,TSS,True,40,102
ENSG00000099942.12,chr22,20934140,20934244,TSS,True,83,102
ENSG00000240972.1,chr22,23894374,23894582,TSS,True,89,629
ENSG00000240972.1,chr22,23895039,23895223,PAS,True,68,629
ENSG00000100242.15,chr22,38755762,38756048,TSS,True,76,159
ENSG00000073169.13,chr22,50200988,50201590,TSS,False,40,143
ENSG00000100030.14,chr22,21867321,21867668,TSS,True,129,254
ENSG00000070413.19,chr22,19122127,19122446,TSS,True,64,131
ENSG00000198355.4,chr22,49961032,49961124,IR,False,280,316
ENSG00000198355.4,chr22,49960472,49961032,TSS,False,67,350
ENSG00000099940.11,chr22,20858964,20859347,TSS,True,55,113
ENSG00000099940.11,chr22,20870450,20870533,TSS,True,79,113
ENSG00000100138.14,chr22,41688793,41688884,TSS,True,21,111
ENSG00000189306.10,chr22,42519713,42519822,TSS,True,32,138
ENSG00000100300.17,chr22,43151524,43151604,TSS,True,59,162
ENSG00000100300.17,chr22,43161057,43161190,TSS,True,143,162
ENSG00000099977.14,chr22,23974306,23974491,TSS,True,418,468
ENSG00000100225.17,chr22,32475124,32479132,3AS,False,20,162
ENSG00000100225.17,chr22,32474703,32475124,TSS,True,51,218
ENSG00000100225.17,chr22,32475222,32475398,TSS,True,194,218
ENSG00000186575.17,chr22,29603521,29604112,TSS,True,73,129
ENSG00000131100.12,chr22,17628602,17628782,TSS,True,93,165
ENSG00000100347.14,chr22,43955400,43955598,TSS,True,69,135
ENSG00000100347.14,chr22,43990263,43990406,TSS,False,83,135
ENSG00000100348.9,chr22,36481563,36482025,TSS,True,69,156
ENSG00000100348.9,chr22,36480574,36480835,TSS,True,100,156
ENSG00000184117.11,chr22,29580984,29581125,TSS,True,16,143
ENSG00000100401.19,chr22,41281082,41285985,5AS,True,212,244
ENSG00000100401.19,chr22,41285985,41286251,TSS,False,137,371
ENSG00000100221.10,chr22,38688934,38689001,TSS,True,32,122
ENSG00000198792.12,chr22,38225423,38225776,TSS,True,112,132
ENSG00000198792.12,chr22,38272883,38273049,TSS,True,112,133
ENSG00000100129.17,chr22,37849373,37849482,TSS,False,43,280
ENSG00000100097.11,chr22,37675634,37675711,TSS,True,249,712
ENSG00000100097.11,chr22,37678593,37678654,TSS,True,584,712
ENSG00000187051.8,chr22,39532686,39532775,TSS,True,14,123
ENSG00000099901.16,chr22,20126368,20126954,3AS,False,137,340
ENSG00000099901.16,chr22,20126951,20127354,PAS,True,144,347
ENSG00000099901.16,chr22,20126954,20127368,PAS,True,210,347
ENSG00000015475.18,chr22,17774380,17774519,TSS,True,30,141
ENSG00000100320.22,chr22,36028239,36028956,TSS,False,86,122
ENSG00000100320.22,chr22,35840191,35840472,TSS,True,88,120
ENSG00000093010.13,chr22,19941759,19941897,TSS,True,38,118
ENSG00000100106.20,chr22,37751828,37754915,3AS,True,25,216
ENSG00000100106.20,chr22,37746200,37746420,TSS,True,53,259
ENSG00000100106.20,chr22,37773782,37776523,PAS,True,54,237
ENSG00000100219.16,chr22,28800297,28800587,TSS,True,17,137
ENSG00000100075.9,chr22,19178579,19178878,TSS,True,94,438
ENSG00000100297.15,chr22,35400054,35400208,TSS,True,178,415
ENSG00000100297.15,chr22,35400133,35400605,TSS,True,340,415
ENSG00000093000.18,chr22,45168246,45171599,ES,False,93,113
ENSG00000093000.18,chr22,45162438,45164296,TSS,True,20,132
ENSG00000100387.8,chr22,40951353,40951476,TSS,True,157,313
ENSG00000025770.18,chr22,50508028,50508445,TSS,True,57,142
ENSG00000077942.18,chr22,45502614,45503064,TSS,False,74,366
ENSG00000077942.18,chr22,45562911,45563362,PAS,True,152,333
ENSG00000077942.18,chr22,45600306,45602846,PAS,False,215,361
ENSG00000182944.17,chr22,29288786,29291564,3AS,False,251,479
ENSG00000182944.17,chr22,29268100,29268349,TSS,True,232,677
ENSG00000100227.17,chr22,42614798,42614964,TSS,True,70,157
ENSG00000100227.17,chr22,42602769,42603161,TSS,False,133,157
ENSG00000180957.17,chr22,27919171,27919306,TSS,True,28,197
ENSG00000100359.20,chr22,40407328,40407412,IR,False,77,100
ENSG00000100359.20,chr22,40408697,40408793,3AS,True,97,109
ENSG00000100359.20,chr22,40409018,40409249,IR,False,70,104
ENSG00000100359.20,chr22,40409525,40409681,IR,False,93,108
ENSG00000100359.20,chr22,40370560,40370688,TSS,True,41,122
ENSG00000100359.20,chr22,40409681,40410292,PAS,True,18,112
ENSG00000100359.20,chr22,40409464,40413136,PAS,True,98,112
ENSG00000100239.15,chr22,50436452,50437505,ES,False,46,101
ENSG00000100239.15,chr22,50343297,50343550,TSS,True,46,130
ENSG00000197694.15,chr9,128552523,128552696,TSS,True,98,123
ENSG00000130723.19,chr9,131474477,131476535,TSS,False,93,104
ENSG00000169692.12,chr9,136687175,136687466,TSS,True,27,204
ENSG00000238227.7,chr9,136118484,136118853,TSS,True,109,177
ENSG00000196642.18,chr9,136807582,136808326,TSS,True,55,130
ENSG00000196642.18,chr9,136840321,136841188,PAS,True,81,115
ENSG00000196642.18,chr9,136840153,136840213,PAS,False,44,114
ENSG00000165282.13,chr9,35091239,35092631,TSS,True,163,256
ENSG00000165282.13,chr9,35096560,35096634,TSS,True,226,256
ENSG00000165282.13,chr9,35095054,35096567,TSS,True,202,256
ENSG00000099219.13,chr9,5801328,5810010,ES,True,21,110
ENSG00000196305.17,chr9,92289426,92293610,5AS,False,215,263
ENSG00000196305.17,chr9,92293440,92293716,TSS,True,248,296
ENSG00000196305.17,chr9,92293610,92293745,TSS,True,79,296
ENSG00000137154.12,chr9,19380189,19380269,TSS,False,100,418
ENSG00000160408.14,chr9,127899502,127899659,TSS,True,25,104
ENSG00000281649.1,chr9,37079916,37080536,TSS,True,35,122
ENSG00000107372.12,chr9,72360787,72364695,ES,False,77,147
ENSG00000107372.12,chr9,72364695,72365265,TSS,True,27,182
ENSG00000095203.14,chr9,109320140,109321102,TSS,False,18,176
ENSG00000130560.8,chr9,135929484,135933515,PAS,True,12,104
ENSG00000130560.8,chr9,135961024,135961397,TSS,True,19,114
ENSG00000107223.12,chr9,136862117,136862345,PAS,False,46,218
ENSG00000107223.12,chr9,136866180,136866312,TSS,True,107,218
ENSG00000107223.12,chr9,136863287,136863449,TSS,True,177,218
ENSG00000107223.12,chr9,136863819,136863873,TSS,True,193,218
ENSG00000095319.14,chr9,128947671,128947751,TSS,True,70,124
ENSG00000137076.20,chr9,35696955,35697916,PAS,False,49,295
ENSG00000137076.20,chr9,35708340,35708487,TSS,True,204,248
ENSG00000137076.20,chr9,35707071,35707255,TSS,True,143,248
ENSG00000137076.20,chr9,35732074,35732407,TSS,True,258,297
ENSG00000106723.16,chr9,88387652,88388538,TSS,True,72,178
ENSG00000148180.19,chr9,121281562,121301962,ES,False,303,342
ENSG00000148180.19,chr9,121267812,121268219,TSS,True,824,1170
ENSG00000148180.19,chr9,121299800,121300005,TSS,False,550,1170
ENSG00000122741.15,chr9,37800763,37801405,TSS,True,13,111
ENSG00000122741.15,chr9,37861139,37865232,PAS,True,11,103
ENSG00000119333.11,chr9,128635175,128635657,3AS,True,21,193
ENSG00000119333.11,chr9,128656540,128656756,TSS,True,58,250
ENSG00000148337.20,chr9,128185546,128186462,TSS,True,91,127
ENSG00000148337.20,chr9,128191431,128191600,TSS,False,73,128
ENSG00000148248.13,chr9,133375921,133376131,TSS,True,89,404
ENSG00000119487.16,chr9,125484583,125543058,ES,False,74,132
ENSG00000119487.16,chr9,125437386,125439012,PAS,True,27,174
ENSG00000119487.16,chr9,125706970,125707262,TSS,True,24,183
ENSG00000160326.13,chr9,133472176,133473104,IR,True,165,188
ENSG00000160326.13,chr9,133473250,133473979,ES,False,66,176
ENSG00000160326.13,chr9,133471078,133472176,PAS,False,44,211
ENSG00000160326.13,chr9,133478967,133479561,TSS,True,129,211
ENSG00000160326.13,chr9,133476236,133476678,TSS,True,178,211
ENSG00000160326.13,chr9,133477034,133477407,TSS,True,177,211
ENSG00000148303.16,chr9,133348206,133348246,TSS,False,135,228
ENSG00000148303.16,chr9,133348240,133349042,TSS,True,171,228
ENSG00000130714.15,chr9,131502884,131503073,TSS,True,52,112
ENSG00000130714.15,chr9,131522072,131522224,TSS,True,99,112
ENSG00000148175.12,chr9,121370126,121370284,TSS,True,22,146
ENSG00000107338.9,chr9,38067928,38069287,TSS,False,18,107
ENSG00000159069.13,chr9,136941463,136941536,IR,True,173,196
ENSG00000159069.13,chr9,136941684,136942045,IR,True,124,157
ENSG00000159069.13,chr9,136941684,136942099,5AS,False,17,144
ENSG00000159069.13,chr9,136942466,136942546,IR,False,150,170
ENSG00000159069.13,chr9,136942695,136942768,IR,False,148,167
ENSG00000159069.13,chr9,136943890,136944795,TSS,True,182,215
ENSG00000159069.13,chr9,136944593,136944762,TSS,True,90,215
ENSG00000165006.13,chr9,34179240,34234215,ES,False,16,120
ENSG00000137100.15,chr9,34620368,34620507,TSS,True,15,103
ENSG00000136930.12,chr9,124415363,124415471,TSS,True,46,172
ENSG00000127191.17,chr9,136886418,136886541,TSS,False,63,130
ENSG00000127191.17,chr9,136896008,136898928,TSS,True,112,130
ENSG00000188229.5,chr9,137241286,137241417,TSS,True,615,751
ENSG00000044574.7,chr9,125241004,125241372,TSS,False,408,2057
ENSG00000137054.15,chr9,37485923,37486123,TSS,True,40,119
ENSG00000165689.16,chr9,136405978,136407144,5AS,False,91,103
ENSG00000165689.16,chr9,136401916,136402887,PAS,True,17,126
ENSG00000165689.16,chr9,136410327,136410623,TSS,True,58,135
ENSG00000165689.16,chr9,136410089,136410614,TSS,True,109,135
ENSG00000137124.7,chr9,38392622,38392807,TSS,True,20,103
ENSG00000107164.15,chr9,130632278,130635998,ES,True,35,105
ENSG00000107164.15,chr9,130579533,130579764,TSS,True,31,120
ENSG00000148110.15,chr9,94454070,94458321,ES,True,66,383
ENSG00000148110.15,chr9,94374411,94374927,TSS,False,137,435
ENSG00000148110.15,chr9,94415155,94415253,TSS,True,390,435
ENSG00000148110.15,chr9,94438398,94438528,TSS,True,390,435
ENSG00000095303.15,chr9,122371006,122371091,TSS,True,64,101
ENSG00000136819.15,chr9,129835138,129835309,TSS,True,17,106
ENSG00000122692.8,chr9,33044724,33047391,PAS,False,21,114
ENSG00000122692.8,chr9,33053724,33056239,PAS,True,99,114
ENSG00000119392.14,chr9,128504673,128504904,TSS,True,22,107
ENSG00000136877.14,chr9,127808311,127808799,ES,False,16,118
ENSG00000136877.14,chr9,127802850,127803062,TSS,False,50,137
ENSG00000136877.14,chr9,127803190,127803404,TSS,True,117,137
ENSG00000136950.13,chr9,124869138,124869439,TSS,False,95,155
ENSG00000056586.15,chr9,122905109,122905508,TSS,True,38,117
ENSG00000165280.15,chr9,35072336,35072782,TSS,True,473,2516
ENSG00000119335.16,chr9,128689190,128689655,TSS,False,97,759
ENSG00000119335.16,chr9,128694640,128696393,PAS,True,110,702
ENSG00000119335.16,chr9,128693895,128695525,PAS,False,624,700
ENSG00000070610.14,chr9,35737447,35737747,IR,False,137,155
ENSG00000070610.14,chr9,35738152,35738231,IR,False,108,154
ENSG00000070610.14,chr9,35738374,35738525,IR,False,98,146
ENSG00000070610.14,chr9,35738632,35738751,IR,False,93,138
ENSG00000070610.14,chr9,35738632,35738817,5AS,True,12,107
ENSG00000070610.14,chr9,35740362,35740525,IR,True,111,147
ENSG00000070610.14,chr9,35741890,35744296,ES,True,99,117
ENSG00000070610.14,chr9,35733968,35737939,PAS,True,154,174
ENSG00000070610.14,chr9,35735871,35737447,PAS,False,38,175
ENSG00000070610.14,chr9,35748345,35749264,TSS,True,41,179
ENSG00000130956.13,chr9,96450098,96450628,TSS,True,51,234
ENSG00000165283.15,chr9,35103049,35103184,TSS,True,202,513
ENSG00000165119.20,chr9,83969380,83970161,3AS,False,119,298
ENSG00000165119.20,chr9,83973399,83974516,ES,False,29,278
ENSG00000165119.20,chr9,83967990,83969440,PAS,True,120,299
ENSG00000165119.20,chr9,83968082,83969380,PAS,True,180,299
ENSG00000165119.20,chr9,83980502,83980645,TSS,True,257,427
ENSG00000165119.20,chr9,83980152,83980270,TSS,True,369,427
ENSG00000176978.13,chr9,137112230,137112744,IR,True,157,212
ENSG00000176978.13,chr9,137114382,137114462,IR,False,132,176
ENSG00000176978.13,chr9,137114576,137114646,IR,False,120,180
ENSG00000176978.13,chr9,137114646,137114909,TSS,True,132,252
ENSG00000176978.13,chr9,137114462,137115159,TSS,True,194,252
ENSG00000221829.9,chr9,35071293,35074216,PAS,True,14,102
ENSG00000221829.9,chr9,35079440,35080262,TSS,True,13,102
ENSG00000119408.16,chr9,124257916,124258085,TSS,True,31,198
ENSG00000123975.4,chr9,89311194,89311351,TSS,False,83,159
ENSG00000123975.4,chr9,89315170,89315297,TSS,True,77,159
ENSG00000198467.14,chr9,35684550,35685268,ME,False,118,264
ENSG00000198467.14,chr9,35689703,35691118,TSS,True,79,341
ENSG00000148341.17,chr9,129010209,129010669,IR,False,125,145
ENSG00000148341.17,chr9,129010693,129012235,IR,False,103,130
ENSG00000148341.17,chr9,129028091,129028360,TSS,True,31,161
ENSG00000054148.17,chr9,136848968,136849590,TSS,True,125,286
ENSG00000054148.17,chr9,136849755,136850137,TSS,True,181,286
ENSG00000176101.11,chr9,137188650,137188778,TSS,True,92,115
ENSG00000176101.11,chr9,137188688,137189265,TSS,True,58,115
ENSG00000165271.16,chr9,33463246,33463549,TSS,True,61,127
ENSG00000147955.16,chr9,34637546,34637828,TSS,True,45,245
ENSG00000148334.14,chr9,128127438,128128446,TSS,True,22,216
ENSG00000197958.12,chr9,127451280,127451405,TSS,True,176,460
ENSG00000197958.12,chr9,127447876,127447966,TSS,True,323,458
ENSG00000122705.16,chr9,36190894,36191273,TSS,True,163,843
ENSG00000148411.7,chr9,136049635,136050587,TSS,False,181,225
ENSG00000177239.14,chr9,137107662,137108387,IR,True,106,130
ENSG00000177239.14,chr9,137085401,137087218,TSS,True,36,142
ENSG00000177239.14,chr9,137108387,137109187,PAS,True,29,135
ENSG00000177239.14,chr9,137107530,137109187,PAS,True,112,134
ENSG00000137106.17,chr9,37422805,37424844,5AS,False,25,133
ENSG00000137106.17,chr9,37422614,37422833,TSS,True,423,531
ENSG00000137106.17,chr9,37430580,37432138,TSS,False,443,522
ENSG00000137106.17,chr9,37436660,37436993,PAS,True,34,292
