gene,chr,start,end,splice_type,novel,type_B_pancreatic_cell_ENCFF058HQU_in_cov,type_B_pancreatic_cell_ENCFF058HQU_total_cov
ENSG00000135111.15,chr12,114679500,114679651,PAS,True,77,100
ENSG00000135111.15,chr12,114682811,114684205,TSS,True,33,126
ENSG00000174456.13,chr12,110042459,110048362,ES,False,88,101
ENSG00000060982.14,chr12,24811362,24818049,PAS,True,115,539
ENSG00000060982.14,chr12,24948926,24949484,TSS,True,546,764
ENSG00000060982.14,chr12,24902946,24903524,TSS,False,659,754
ENSG00000060982.14,chr12,24901962,24902381,TSS,True,566,754
ENSG00000174243.9,chr12,48852083,48852182,TSS,True,59,165
ENSG00000174243.9,chr12,48837280,48837831,TSS,True,142,164
ENSG00000111364.15,chr12,123619431,123619710,PAS,True,35,100
ENSG00000111364.15,chr12,123619447,123619710,PAS,False,77,100
ENSG00000139146.13,chr12,31298224,31304985,5AS,True,58,123
ENSG00000139146.13,chr12,31298224,31326023,ES,True,554,670
ENSG00000139146.13,chr12,31326023,31326200,TSS,True,178,867
ENSG00000139146.13,chr12,31323943,31324214,TSS,False,766,867
ENSG00000111144.9,chr12,96003064,96006313,ES,False,75,422
ENSG00000151498.11,chr11,134256648,134258514,ES,False,19,141
ENSG00000135374.9,chr11,34478790,34480314,PAS,True,21,193
ENSG00000176485.11,chr11,63614068,63614384,IR,True,30,121
ENSG00000176485.11,chr11,63613999,63614447,TSS,True,33,125
ENSG00000176485.11,chr11,63614384,63614559,TSS,False,95,125
ENSG00000175582.19,chr11,73760565,73761232,TSS,True,61,130
ENSG00000173933.20,chr11,66638657,66638752,TSS,True,74,566
ENSG00000256269.8,chr11,119084859,119085066,TSS,True,15,126
ENSG00000137700.18,chr11,119029221,119030877,TSS,True,70,102
ENSG00000137700.18,chr11,119030848,119030908,TSS,False,46,102
ENSG00000118137.9,chr11,116837604,116837730,TSS,False,144,870
ENSG00000118137.9,chr11,116837344,116837622,TSS,True,755,870
ENSG00000254647.6,chr11,2161167,2161207,TSS,False,44,419
ENSG00000172890.12,chr11,71453180,71453381,TSS,True,33,306
ENSG00000014216.15,chr11,65181270,65182013,TSS,True,80,202
ENSG00000152558.14,chr11,102452523,102453013,TSS,True,39,123
ENSG00000085733.15,chr11,70420510,70422939,ES,False,46,139
ENSG00000085733.15,chr11,70398392,70398614,TSS,True,31,165
ENSG00000149179.13,chr11,46936851,47052387,ES,False,19,151
ENSG00000149179.13,chr11,47161190,47161463,IR,False,113,126
ENSG00000149179.13,chr11,47161463,47162247,PAS,True,42,155
ENSG00000110315.6,chr11,10541121,10541232,TSS,True,35,211
ENSG00000172500.12,chr11,65885186,65885529,5AS,False,145,169
ENSG00000076053.10,chr11,114402915,114405708,3AS,False,72,223
ENSG00000166037.10,chr11,95817903,95818826,5AS,True,98,121
ENSG00000166037.10,chr11,95831025,95832698,PAS,True,51,124
ENSG00000166037.10,chr11,95821870,95824096,PAS,True,84,121
ENSG00000149182.14,chr11,47176781,47177624,TSS,True,16,117
ENSG00000005801.17,chr11,3360565,3370974,ES,False,103,167
ENSG00000005801.17,chr11,3371703,3379037,ES,False,113,172
ENSG00000124942.13,chr11,62546659,62546870,TSS,True,80,333
ENSG00000137713.15,chr11,111738834,111741612,PAS,True,14,113
ENSG00000110429.13,chr11,33739848,33742084,PAS,True,35,348
ENSG00000178105.10,chr11,108841314,108843406,PAS,False,105,143
ENSG00000178105.10,chr11,108722996,108728059,PAS,True,105,142
ENSG00000178105.10,chr11,108838445,108838526,PAS,True,97,142
ENSG00000255717.6,chr11,62852681,62852810,IR,True,90,103
ENSG00000255717.6,chr11,62852839,62853074,IR,False,63,104
ENSG00000255717.6,chr11,62853115,62853551,IR,False,73,103
ENSG00000255717.6,chr11,62853590,62853800,IR,True,87,101
ENSG00000255717.6,chr11,62855216,62855423,IR,False,78,100
ENSG00000255717.6,chr11,62851978,62852681,PAS,True,17,105
ENSG00000255717.6,chr11,62855864,62855922,TSS,False,31,107
ENSG00000255717.6,chr11,62855423,62855886,TSS,True,92,107
ENSG00000137500.9,chr11,83280260,83285872,5AS,False,77,153
ENSG00000137500.9,chr11,83285552,83286398,TSS,True,116,170
ENSG00000137500.9,chr11,83285872,83286361,TSS,True,87,170
ENSG00000137500.9,chr11,83285126,83286367,TSS,True,147,170
ENSG00000110619.17,chr11,3001248,3001969,5AS,False,207,282
ENSG00000110619.17,chr11,3040984,3042164,3AS,False,349,417
ENSG00000110619.17,chr11,3042256,3057342,ES,False,326,404
ENSG00000110619.17,chr11,3000919,3001248,PAS,True,148,430
ENSG00000110619.17,chr11,3005361,3005433,PAS,True,298,430
ENSG00000177963.14,chr11,207496,208938,TSS,True,21,177
ENSG00000168000.14,chr11,62705617,62706258,5AS,False,48,229
ENSG00000168000.14,chr11,62706202,62706322,TSS,False,118,303
ENSG00000168000.14,chr11,62706258,62706318,TSS,True,254,303
ENSG00000168000.14,chr11,62709146,62709536,TSS,True,271,303
ENSG00000129084.17,chr11,14513887,14514402,IR,False,590,656
ENSG00000129084.17,chr11,14519041,14520296,5AS,False,565,646
ENSG00000129084.17,chr11,14520296,14520407,TSS,False,99,665
ENSG00000173914.11,chr11,66664997,66665578,PAS,True,60,134
ENSG00000173914.11,chr11,66664997,66669291,PAS,False,116,129
ENSG00000173914.11,chr11,66675208,66677091,PAS,True,92,127
ENSG00000180210.14,chr11,46728837,46739047,ES,True,12,102
ENSG00000110768.11,chr11,18365782,18367881,PAS,True,32,272
ENSG00000006071.13,chr11,17392883,17393128,PAS,True,62,131
ENSG00000006071.13,chr11,17405057,17405563,PAS,True,88,126
ENSG00000006071.13,chr11,17413393,17413565,TSS,True,20,119
ENSG00000167985.6,chr11,61445940,61449526,PAS,True,22,170
ENSG00000167985.6,chr11,61472744,61473538,PAS,True,149,170
ENSG00000085063.15,chr11,33722463,33736381,ES,False,311,468
ENSG00000085063.15,chr11,33736381,33736477,TSS,True,132,600
ENSG00000085063.15,chr11,33722378,33722467,TSS,True,535,600
ENSG00000205339.9,chr11,9384579,9384847,TSS,True,14,103
ENSG00000166478.9,chr11,9474024,9474552,3AS,False,49,148
ENSG00000110002.15,chr11,124115482,124117496,ES,False,161,184
ENSG00000110002.15,chr11,124115407,124115482,TSS,False,25,219
ENSG00000110002.15,chr11,124145865,124146909,PAS,True,59,219
ENSG00000110002.15,chr11,124124236,124125226,PAS,True,158,215
ENSG00000151348.13,chr11,44095654,44095852,TSS,True,28,276
ENSG00000084234.17,chr11,130122513,130126699,ES,False,229,313
ENSG00000084234.17,chr11,130069835,130070082,TSS,True,78,382
ENSG00000160695.14,chr11,119067758,119068010,TSS,False,20,112
ENSG00000151366.12,chr11,78069691,78070036,PAS,True,29,127
ENSG00000151366.12,chr11,78068297,78068639,PAS,True,102,127
ENSG00000166181.12,chr11,43311954,43312196,TSS,True,22,142
ENSG00000166181.12,chr11,43342427,43344530,PAS,True,93,133
ENSG00000166181.12,chr11,43342432,43344530,PAS,True,93,133
ENSG00000166181.12,chr11,43339240,43344523,PAS,False,118,133
ENSG00000166181.12,chr11,43335857,43337162,PAS,True,105,132
ENSG00000087053.18,chr11,95923874,95924172,TSS,True,21,105
ENSG00000087053.18,chr11,95923691,95923862,TSS,True,92,105
ENSG00000166266.13,chr11,108104189,108107781,PAS,True,148,168
ENSG00000166266.13,chr11,108098405,108098530,PAS,True,111,167
ENSG00000166266.13,chr11,108054646,108054793,PAS,False,112,166
ENSG00000148926.9,chr11,10306331,10307396,PAS,False,32,305
ENSG00000151715.7,chr11,129815898,129852474,ES,False,145,187
ENSG00000151715.7,chr11,129815725,129815898,TSS,True,23,210
ENSG00000137513.9,chr11,78574347,78574864,TSS,True,23,120
ENSG00000137513.9,chr11,78574828,78574874,TSS,False,106,120
ENSG00000135372.8,chr11,34105572,34105792,TSS,True,27,118
ENSG00000198730.8,chr11,10773126,10773882,PAS,True,187,275
ENSG00000198730.8,chr11,10774011,10774169,PAS,True,166,275
ENSG00000198730.8,chr11,10772519,10772656,PAS,True,241,274
ENSG00000110092.3,chr11,69641087,69641511,TSS,True,231,304
ENSG00000213593.9,chr11,57737668,57738353,ES,False,46,418
ENSG00000135387.20,chr11,34051660,34051871,TSS,True,109,175
ENSG00000135387.20,chr11,34052073,34052636,TSS,True,103,175
ENSG00000135387.20,chr11,34099302,34102610,PAS,True,29,170
ENSG00000135387.20,chr11,34097697,34102086,PAS,True,146,168
ENSG00000172893.15,chr11,71448289,71448424,TSS,True,32,217
ENSG00000168003.16,chr11,62879988,62881447,TSS,True,86,636
ENSG00000129083.12,chr11,14498985,14499608,5AS,False,49,112
ENSG00000129083.12,chr11,14498985,14499706,5AS,False,449,561
ENSG00000129083.12,chr11,14498985,14499741,5AS,False,116,679
ENSG00000129083.12,chr11,14457501,14457883,PAS,True,356,732
ENSG00000129083.12,chr11,14469335,14469563,PAS,True,430,698
ENSG00000129083.12,chr11,14499706,14499866,TSS,True,282,732
ENSG00000129083.12,chr11,14499741,14499878,TSS,True,616,732
ENSG00000076043.9,chr11,114449845,114450279,PAS,True,17,165
ENSG00000182985.17,chr11,115178775,115209573,ES,False,241,297
ENSG00000182985.17,chr11,115504269,115504419,TSS,True,45,324
ENSG00000110172.11,chr11,90206272,90210535,ES,False,189,216
ENSG00000023191.16,chr11,502181,507112,3AS,False,55,164
ENSG00000023191.16,chr11,507112,507279,TSS,True,55,230
ENSG00000023191.16,chr11,506608,506871,TSS,True,183,230
ENSG00000134910.13,chr11,125592789,125592918,TSS,True,137,278
ENSG00000134910.13,chr11,125602302,125602424,TSS,True,224,278
ENSG00000134910.13,chr11,125602799,125602948,TSS,True,230,278
ENSG00000197798.8,chr11,126211830,126234994,ES,False,20,113
ENSG00000197798.8,chr11,126256852,126261427,3AS,False,37,115
ENSG00000205531.12,chr11,2945646,2951258,ES,False,337,424
ENSG00000205531.12,chr11,2992253,2992431,TSS,True,90,447
ENSG00000148925.10,chr11,13421838,13463091,ES,False,102,218
ENSG00000148925.10,chr11,13387995,13389141,PAS,True,27,241
ENSG00000148925.10,chr11,13403164,13403278,PAS,True,214,241
ENSG00000254986.7,chr11,66480015,66480465,TSS,True,16,114
ENSG00000109854.13,chr11,20363749,20364236,5AS,False,52,121
ENSG00000109854.13,chr11,20363696,20363749,TSS,False,127,179
ENSG00000109854.13,chr11,20363724,20363912,TSS,True,130,179
ENSG00000109854.13,chr11,20363703,20363798,TSS,False,158,179
ENSG00000109854.13,chr11,20363747,20364432,TSS,True,123,179
ENSG00000110321.16,chr11,10801087,10802048,ES,False,39,218
ENSG00000110321.16,chr11,10808704,10808980,TSS,True,319,372
ENSG00000110321.16,chr11,10802293,10803296,TSS,False,314,369
ENSG00000110321.16,chr11,10800089,10800238,TSS,True,312,355
ENSG00000172757.12,chr11,65858096,65858215,TSS,True,25,123
ENSG00000152578.12,chr11,105609506,105610428,TSS,True,65,136
ENSG00000152578.12,chr11,105610480,105611085,TSS,True,93,136
ENSG00000152578.12,chr11,105911875,105913122,PAS,False,79,133
ENSG00000152578.12,chr11,105612275,105614430,PAS,True,76,126
ENSG00000134574.11,chr11,47215263,47216335,IR,False,123,144
ENSG00000134574.11,chr11,47234672,47235269,ES,False,23,128
ENSG00000134574.11,chr11,47214931,47215263,TSS,True,27,152
ENSG00000134574.11,chr11,47214933,47216472,TSS,True,135,152
ENSG00000149269.9,chr11,77323360,77332729,ES,False,143,167
ENSG00000149269.9,chr11,77392538,77473551,3AS,True,16,108
ENSG00000149269.9,chr11,77473551,77474352,TSS,True,64,172
ENSG00000149269.9,chr11,77411773,77412075,TSS,True,142,172
ENSG00000149269.9,chr11,77392330,77392543,TSS,False,149,170
ENSG00000170242.17,chr11,11842224,11884466,ES,False,17,115
ENSG00000170242.17,chr11,11841310,11842224,TSS,True,23,138
ENSG00000170242.17,chr11,11956000,11959323,PAS,True,115,138
ENSG00000170242.17,chr11,11942334,11943323,PAS,True,77,129
ENSG00000170242.17,chr11,11933003,11933552,PAS,True,92,125
ENSG00000170242.17,chr11,11933830,11933873,PAS,True,112,126
ENSG00000182934.11,chr11,126268687,126268930,TSS,True,16,121
ENSG00000177830.17,chr11,904859,910774,ES,False,177,198
ENSG00000177830.17,chr11,910774,910894,TSS,True,44,242
ENSG00000177830.17,chr11,904705,904864,TSS,True,212,242
ENSG00000020922.12,chr11,94416980,94420181,PAS,True,38,100
ENSG00000020922.12,chr11,94456306,94456338,PAS,True,86,100
ENSG00000020922.12,chr11,94464127,94464239,PAS,True,85,100
ENSG00000020922.12,chr11,94493790,94493889,TSS,True,49,100
ENSG00000020922.12,chr11,94493683,94493874,TSS,True,53,100
ENSG00000123444.13,chr11,47578028,47578932,5AS,False,101,126
ENSG00000123444.13,chr11,47578932,47578997,TSS,True,40,146
ENSG00000123444.13,chr11,47578827,47578949,TSS,True,124,146
ENSG00000214046.8,chr19,16647261,16659394,ES,False,18,177
ENSG00000214046.8,chr19,16644142,16647261,PAS,True,20,179
ENSG00000257103.8,chr19,34215661,34219705,ES,True,12,116
ENSG00000257103.8,chr19,34221738,34227364,ES,False,90,126
ENSG00000257103.8,chr19,34172417,34172763,TSS,True,21,151
ENSG00000257103.8,chr19,34227364,34229515,PAS,True,21,147
ENSG00000257103.8,chr19,34219390,34219569,PAS,True,123,140
ENSG00000132002.7,chr19,14518138,14518397,TSS,True,57,233
ENSG00000123136.14,chr19,14409873,14410215,IR,False,274,322
ENSG00000160633.12,chr19,5657347,5661520,3AS,False,75,129
ENSG00000160633.12,chr19,5667164,5667352,3AS,False,35,129
ENSG00000105220.15,chr19,34365009,34365388,TSS,True,37,254
ENSG00000181143.15,chr19,8848840,8849030,PAS,True,17,129
ENSG00000181143.15,chr19,8865904,8865973,TSS,True,91,112
ENSG00000181143.15,chr19,8871480,8871655,TSS,True,95,112
ENSG00000178078.11,chr19,4324529,4325215,3AS,False,200,274
ENSG00000170889.13,chr19,54200830,54200888,TSS,True,117,665
ENSG00000170889.13,chr19,54201157,54201281,TSS,True,598,665
ENSG00000204866.8,chr19,46148297,46160414,ES,True,38,232
ENSG00000204866.8,chr19,46148144,46148297,TSS,False,43,276
ENSG00000104872.10,chr19,49448062,49449474,5AS,False,146,165
ENSG00000105341.18,chr19,41433673,41438217,ES,False,14,132
ENSG00000105053.10,chr19,49976126,49976784,PAS,True,56,205
ENSG00000105053.10,chr19,49981628,49982188,PAS,True,161,203
ENSG00000105053.10,chr19,50025345,50025919,TSS,True,42,205
ENSG00000105671.11,chr19,18928127,18928630,PAS,True,12,102
ENSG00000142230.11,chr19,47130795,47131028,TSS,True,65,422
ENSG00000105135.15,chr19,15125655,15125819,TSS,False,70,141
ENSG00000105135.15,chr19,15124924,15125709,TSS,True,100,141
ENSG00000105135.15,chr19,15125379,15125701,TSS,True,125,141
ENSG00000171469.10,chr19,9617171,9618090,ES,False,85,106
ENSG00000171469.10,chr19,9619582,9621161,5AS,False,97,113
ENSG00000171469.10,chr19,9607326,9611336,PAS,True,13,125
ENSG00000171469.10,chr19,9621161,9621787,TSS,True,28,129
ENSG00000171469.10,chr19,9620915,9621236,TSS,True,112,129
ENSG00000105393.15,chr19,17267527,17268793,3AS,False,108,132
ENSG00000105393.15,chr19,17267397,17267527,TSS,True,19,152
ENSG00000105568.17,chr19,52189990,52190174,TSS,True,52,264
ENSG00000105568.17,chr19,52212685,52212833,TSS,False,228,260
ENSG00000129351.17,chr19,10653912,10654487,TSS,True,79,142
ENSG00000089335.20,chr19,34677833,34678736,5AS,False,47,120
ENSG00000089335.20,chr19,34682897,34683154,3AS,False,89,118
ENSG00000089335.20,chr19,34677653,34677856,TSS,True,70,133
ENSG00000089335.20,chr19,34677676,34677833,TSS,True,86,133
ENSG00000161249.20,chr19,35497216,35497538,PAS,True,20,106
ENSG00000161249.20,chr19,35503302,35503447,PAS,True,90,104
ENSG00000161249.20,chr19,35510378,35510543,TSS,True,62,106
ENSG00000161249.20,chr19,35510183,35510522,TSS,True,89,106
ENSG00000161249.20,chr19,35510370,35510544,TSS,True,73,106
ENSG00000105355.8,chr19,4867608,4867698,TSS,True,42,281
ENSG00000221983.7,chr19,18571887,18573292,5AS,False,330,405
ENSG00000221983.7,chr19,18571801,18571887,TSS,False,129,460
ENSG00000221983.7,chr19,18571846,18571909,TSS,True,390,460
ENSG00000221983.7,chr19,18571902,18573403,TSS,True,412,460
ENSG00000129354.11,chr19,10579858,10581265,3AS,False,566,695
ENSG00000127616.18,chr19,11019588,11019701,TSS,True,94,105
ENSG00000127616.18,chr19,11030743,11030893,TSS,False,85,105
ENSG00000198131.13,chr19,58230462,58243964,5AS,False,103,117
ENSG00000198131.13,chr19,58246427,58246745,3AS,False,66,124
ENSG00000198131.13,chr19,58228426,58228946,TSS,False,21,137
ENSG00000198131.13,chr19,58260850,58264092,PAS,True,25,129
ENSG00000171606.17,chr19,58183058,58183442,TSS,True,22,106
ENSG00000197933.12,chr19,11721261,11723342,PAS,True,13,113
ENSG00000105618.13,chr19,54115797,54118270,3AS,False,233,273
ENSG00000167635.11,chr19,36215155,36218121,5AS,True,18,153
ENSG00000167635.11,chr19,36215155,36228747,5AS,False,44,256
ENSG00000167635.11,chr19,36215196,36228747,ES,False,65,201
ENSG00000167635.11,chr19,36214748,36215155,TSS,True,238,302
ENSG00000167635.11,chr19,36215101,36215196,TSS,True,101,302
ENSG00000022556.15,chr19,54966349,54966467,TSS,True,26,194
ENSG00000105401.8,chr19,10395343,10395434,IR,False,158,183
ENSG00000105058.11,chr19,16185516,16185623,IR,False,597,708
ENSG00000105058.11,chr19,16185400,16185516,TSS,True,116,714
ENSG00000105058.11,chr19,16185409,16185765,TSS,True,605,714
ENSG00000086548.8,chr19,41755514,41755702,TSS,True,37,133
ENSG00000099783.11,chr19,8465362,8465479,IR,False,102,314
ENSG00000099783.11,chr19,8474244,8485602,ES,False,76,315
ENSG00000099783.11,chr19,8444867,8445111,TSS,True,52,362
ENSG00000154473.17,chr10,123162828,123165046,3AS,False,128,341
ENSG00000154473.17,chr10,123154277,123154485,TSS,True,38,355
ENSG00000154473.17,chr10,123163819,123165365,PAS,True,137,353
ENSG00000154473.17,chr10,123165046,123165365,PAS,True,227,355
ENSG00000099204.19,chr10,114448020,114451623,3AS,False,186,207
ENSG00000099204.19,chr10,114491878,114526659,5AS,False,178,199
ENSG00000099204.19,chr10,114526659,114526945,TSS,True,110,288
ENSG00000148700.14,chr10,110130486,110133325,ES,False,35,311
ENSG00000148700.14,chr10,110007927,110008299,TSS,True,154,391
ENSG00000148700.14,chr10,109996351,109996446,TSS,False,350,392
ENSG00000148700.14,chr10,110005757,110006151,TSS,False,343,391
ENSG00000148700.14,chr10,110133325,110135568,PAS,True,74,386
ENSG00000138279.15,chr10,73414011,73414088,TSS,True,109,759
ENSG00000138279.15,chr10,73400802,73400860,TSS,True,665,759
ENSG00000123240.16,chr10,13100302,13109111,ES,False,324,406
ENSG00000123240.16,chr10,13116340,13118905,3AS,False,82,437
ENSG00000123240.16,chr10,13136744,13138308,PAS,True,85,444
ENSG00000120594.16,chr10,19815546,19817191,TSS,False,22,135
ENSG00000120594.16,chr10,20279702,20281664,PAS,True,16,124
ENSG00000196693.14,chr10,42632024,42636919,ES,False,19,100
ENSG00000196693.14,chr10,42579850,42583123,PAS,True,85,116
ENSG00000196693.14,chr10,42589110,42594699,PAS,True,42,106
ENSG00000166197.16,chr10,102157074,102157188,3AS,False,41,110
ENSG00000166197.16,chr10,102159308,102159432,5AS,False,100,118
ENSG00000166197.16,chr10,102152184,102152530,TSS,True,45,157
ENSG00000166197.16,chr10,102159342,102159568,TSS,True,134,150
ENSG00000166197.16,chr10,102162110,102163871,PAS,True,54,149
ENSG00000166197.16,chr10,102161555,102163870,PAS,True,119,148
ENSG00000166197.16,chr10,102160451,102163866,PAS,False,125,140
ENSG00000107679.14,chr10,122374806,122393180,ES,True,34,145
ENSG00000107679.14,chr10,122374562,122374806,TSS,False,31,176
ENSG00000155229.20,chr10,97466156,97466503,3AS,False,14,108
ENSG00000155229.20,chr10,97498272,97498639,TSS,True,22,121
ENSG00000156110.13,chr10,74151163,74151343,TSS,True,123,139
ENSG00000156110.13,chr10,74176479,74176886,TSS,True,24,139
ENSG00000156110.13,chr10,74708320,74711891,PAS,True,16,139
ENSG00000095585.16,chr10,96191254,96192092,PAS,True,35,118
ENSG00000095585.16,chr10,96215856,96216734,PAS,True,102,115
ENSG00000138326.19,chr10,78033751,78033904,TSS,False,23,186
ENSG00000138326.19,chr10,78040614,78040703,PAS,True,45,186
ENSG00000176986.15,chr10,73744349,73744437,TSS,True,90,102
ENSG00000176986.15,chr10,73764545,73765589,TSS,True,70,101
ENSG00000150593.17,chr10,110876070,110881274,3AS,False,25,231
ENSG00000156515.23,chr10,69318833,69319010,TSS,False,22,152
ENSG00000023041.11,chr10,112446704,112446956,TSS,True,38,223
ENSG00000183605.16,chr10,119160969,119162339,ES,False,24,171
ENSG00000119979.17,chr10,119104197,119107967,3AS,False,61,155
ENSG00000166136.15,chr10,100523739,100523929,PAS,True,15,105
ENSG00000166136.15,chr10,100523740,100526554,PAS,True,94,105
ENSG00000099194.5,chr10,100347100,100347531,TSS,False,175,232
ENSG00000108219.14,chr10,80454148,80454371,TSS,True,39,104
ENSG00000107959.15,chr10,3172716,3172808,TSS,True,44,145
ENSG00000107581.12,chr10,119049862,119049985,PAS,True,642,811
ENSG00000107581.12,chr10,119050520,119050674,PAS,True,542,808
ENSG00000107581.12,chr10,119056747,119057040,PAS,True,668,803
ENSG00000107581.12,chr10,119058029,119058303,PAS,True,665,803
ENSG00000107581.12,chr10,119080627,119080883,TSS,True,140,847
ENSG00000079332.14,chr10,70170412,70170529,TSS,True,75,421
ENSG00000122952.16,chr10,56358185,56358376,IR,False,202,241
ENSG00000122952.16,chr10,56353642,56358185,PAS,True,47,250
