gene,chr,start,end,splice_type,novel,endothelial_cell_of_umbilical_vein_ENCFF049QIP_in_cov,endothelial_cell_of_umbilical_vein_ENCFF049QIP_total_cov
ENSG00000213930.11,chr9,34648894,34648997,IR,False,83,108
ENSG00000213930.11,chr9,34649081,34649409,IR,False,81,101
ENSG00000213930.11,chr9,34646604,34646786,TSS,True,432,519
ENSG00000107164.15,chr9,130579533,130579764,TSS,True,27,111
ENSG00000148110.15,chr9,94454070,94458321,ES,True,29,179
ENSG00000148110.15,chr9,94374411,94374927,TSS,False,21,196
ENSG00000095303.15,chr9,122386621,122390197,5AS,False,31,130
ENSG00000095303.15,chr9,122371006,122371091,TSS,True,21,149
ENSG00000137133.10,chr9,35812959,35813145,PAS,False,15,114
ENSG00000137133.10,chr9,35814898,35815042,TSS,True,39,145
ENSG00000119139.19,chr9,69121031,69121725,TSS,True,84,162
ENSG00000119139.19,chr9,69173844,69174432,TSS,True,137,162
ENSG00000215126.10,chr9,41131285,41131840,PAS,True,128,161
ENSG00000215126.10,chr9,41182678,41183660,PAS,True,34,160
ENSG00000135046.13,chr9,73151924,73154460,IR,True,95,111
ENSG00000135046.13,chr9,73151924,73158521,ME,True,94,130
ENSG00000135046.13,chr9,73169154,73170050,5AS,True,3213,5383
ENSG00000136877.14,chr9,127802850,127803062,TSS,False,84,217
ENSG00000136877.14,chr9,127803190,127803404,TSS,True,161,217
ENSG00000136877.14,chr9,127813194,127814505,PAS,True,22,203
ENSG00000136950.13,chr9,124869138,124869439,TSS,False,107,347
ENSG00000119335.16,chr9,128689190,128689655,TSS,False,92,346
ENSG00000070610.14,chr9,35748345,35749264,TSS,True,47,119
ENSG00000165283.15,chr9,35103049,35103184,TSS,True,129,596
ENSG00000196781.14,chr9,81634301,81652213,5AS,False,133,165
ENSG00000196781.14,chr9,81583416,81584305,PAS,False,104,200
ENSG00000196781.14,chr9,81633468,81634301,PAS,True,100,189
ENSG00000165119.20,chr9,83969380,83970161,3AS,False,543,1290
ENSG00000165119.20,chr9,83973399,83974516,ES,False,152,1205
ENSG00000165119.20,chr9,83978452,83980152,5AS,True,323,380
ENSG00000165119.20,chr9,83967990,83969440,PAS,True,548,1295
ENSG00000165119.20,chr9,83968082,83969380,PAS,True,752,1295
ENSG00000165119.20,chr9,83980502,83980645,TSS,True,683,1480
ENSG00000165119.20,chr9,83980152,83980270,TSS,True,1159,1480
ENSG00000135018.13,chr9,83665145,83669184,ES,False,18,144
ENSG00000135018.13,chr9,83707499,83708214,TSS,True,30,183
ENSG00000176978.13,chr9,137112230,137112744,IR,True,302,366
ENSG00000176978.13,chr9,137114576,137114646,IR,False,242,357
ENSG00000176978.13,chr9,137114646,137114909,TSS,True,137,379
ENSG00000176978.13,chr9,137114462,137115159,TSS,True,266,379
ENSG00000107130.9,chr9,130172330,130172727,TSS,False,31,179
ENSG00000164975.15,chr9,15461630,15462807,PAS,True,56,102
ENSG00000164975.15,chr9,15459718,15461629,PAS,True,53,101
ENSG00000164985.14,chr9,15510326,15510816,3AS,False,84,142
ENSG00000164985.14,chr9,15462201,15465580,PAS,False,60,175
ENSG00000164985.14,chr9,15470635,15471231,PAS,True,138,157
ENSG00000164985.14,chr9,15510816,15511132,TSS,True,33,175
ENSG00000095380.10,chr9,98056687,98056940,TSS,True,32,191
ENSG00000095380.10,chr9,98080905,98081082,TSS,True,167,191
ENSG00000119408.16,chr9,124257916,124258085,TSS,True,31,270
ENSG00000126878.12,chr9,131096454,131096660,TSS,True,47,128
ENSG00000126878.12,chr9,131117469,131117568,TSS,True,114,127
ENSG00000066697.14,chr9,100427077,100427393,TSS,True,45,224
ENSG00000188352.12,chr9,20658304,20658826,TSS,True,109,123
ENSG00000188352.12,chr9,20684217,20684293,TSS,False,59,114
ENSG00000188352.12,chr9,20715318,20715410,TSS,True,89,114
ENSG00000198467.14,chr9,35684550,35685268,ME,False,290,408
ENSG00000137055.14,chr9,26903372,26906076,PAS,True,14,116
ENSG00000130717.12,chr9,131531066,131531281,TSS,True,17,114
ENSG00000122140.10,chr9,135500619,135500753,TSS,True,28,156
ENSG00000176101.11,chr9,137188778,137189065,IR,False,190,354
ENSG00000176101.11,chr9,137188650,137188778,TSS,True,289,483
ENSG00000176101.11,chr9,137188688,137189265,TSS,True,324,483
ENSG00000147955.16,chr9,34637546,34637828,TSS,True,105,302
ENSG00000148334.14,chr9,128127438,128128446,TSS,True,78,380
ENSG00000148334.14,chr9,128122933,128123134,TSS,True,323,379
ENSG00000137106.17,chr9,37422805,37424844,5AS,False,40,183
ENSG00000137106.17,chr9,37422614,37422833,TSS,True,424,572
ENSG00000165688.11,chr9,136410631,136410739,TSS,True,31,309
ENSG00000136908.17,chr9,127936655,127937433,IR,False,236,292
ENSG00000136908.17,chr9,127937523,127937817,IR,True,238,265
ENSG00000136908.17,chr9,127937817,127937860,TSS,False,58,311
ENSG00000136908.17,chr9,127937433,127937846,TSS,True,279,311
ENSG00000233016.6,chr9,136727880,136728184,TSS,False,19,100
ENSG00000147872.9,chr9,19127418,19127535,TSS,True,238,498
ENSG00000148229.12,chr9,113410227,113410462,TSS,True,24,158
ENSG00000165304.7,chr9,36633200,36651745,ES,True,12,104
ENSG00000165304.7,chr9,36651877,36665349,ES,False,22,105
ENSG00000165304.7,chr9,36572839,36573007,TSS,True,24,109
ENSG00000165304.7,chr9,36572858,36573198,TSS,True,90,109
ENSG00000135052.16,chr9,86099410,86099685,TSS,False,51,436
ENSG00000130635.15,chr9,134825904,134834970,ME,False,18,131
ENSG00000165233.17,chr9,93107816,93110567,5AS,False,130,233
ENSG00000165233.17,chr9,93111938,93112217,IR,False,195,220
ENSG00000137074.18,chr9,32987731,32989758,3AS,False,25,112
ENSG00000137074.18,chr9,32988124,32989758,3AS,False,32,100
ENSG00000137074.18,chr9,32989895,33001566,ES,True,86,103
ENSG00000137074.18,chr9,32989895,33001566,5AS,False,86,103
ENSG00000137074.18,chr9,33001515,33001612,TSS,True,121,137
ENSG00000137074.18,chr9,33001566,33001645,TSS,False,32,137
ENSG00000167113.10,chr9,128322484,128322928,TSS,True,28,116
ENSG00000167113.10,chr9,128333473,128334072,PAS,True,23,104
ENSG00000136783.9,chr9,104759171,104759261,IR,True,89,118
ENSG00000136783.9,chr9,104759261,104760124,PAS,False,29,118
ENSG00000136783.9,chr9,104759084,104760121,PAS,False,91,118
ENSG00000073060.15,chr12,124863594,124863959,TSS,True,56,204
ENSG00000111142.13,chr12,95474330,95476073,3AS,False,31,184
ENSG00000067182.7,chr12,6341775,6342117,TSS,True,22,142
ENSG00000111237.18,chr12,110496203,110502048,5AS,True,358,695
ENSG00000111237.18,chr12,110502036,110502127,TSS,True,449,786
ENSG00000111237.18,chr12,110502048,110502127,TSS,True,401,786
ENSG00000061273.17,chr12,47795586,47795768,TSS,False,147,170
ENSG00000061273.17,chr12,47819766,47820204,TSS,True,142,171
ENSG00000061273.17,chr12,47784078,47784801,TSS,True,145,170
ENSG00000186298.11,chr12,110742652,110742937,TSS,True,14,103
ENSG00000092841.18,chr12,56159622,56159974,IR,False,161,179
ENSG00000092841.18,chr12,56160320,56161386,ES,False,7512,12972
ENSG00000092841.18,chr12,56158337,56158404,TSS,True,3230,13350
ENSG00000092841.18,chr12,56158359,56159730,TSS,True,10719,13344
ENSG00000135108.14,chr12,117190217,117190519,TSS,True,13,101
ENSG00000060138.12,chr12,10704148,10713210,ES,False,721,2243
ENSG00000184575.11,chr12,64404318,64404804,TSS,False,60,178
ENSG00000167778.8,chr12,53079310,53079414,TSS,True,21,144
ENSG00000139644.12,chr12,49741548,49741611,TSS,False,144,826
ENSG00000111145.7,chr12,96194247,96194705,TSS,True,43,227
ENSG00000089220.4,chr12,118136065,118136344,TSS,False,150,1135
ENSG00000182199.10,chr12,57229648,57229811,TSS,True,498,712
ENSG00000182199.10,chr12,57233176,57233345,TSS,True,308,712
ENSG00000135677.10,chr12,64759084,64759446,TSS,True,41,231
ENSG00000111530.12,chr12,67269275,67269785,TSS,True,15,127
ENSG00000123374.10,chr12,55966765,55967124,TSS,True,14,137
ENSG00000087470.17,chr12,32679194,32679465,TSS,True,15,100
ENSG00000177425.10,chr12,79689728,79690580,TSS,True,55,146
ENSG00000177425.10,chr12,79690871,79691356,TSS,False,113,146
ENSG00000135451.12,chr12,49323185,49323349,TSS,True,21,104
ENSG00000135451.12,chr12,49331572,49331734,PAS,True,58,104
ENSG00000134291.11,chr12,47963633,47964208,5AS,False,168,189
ENSG00000134291.11,chr12,47966172,47966682,5AS,False,109,194
ENSG00000134291.11,chr12,47963562,47963633,TSS,False,40,208
ENSG00000134291.11,chr12,47963586,47963704,TSS,True,187,208
ENSG00000161638.10,chr12,54397487,54398596,IR,True,90,104
ENSG00000161638.10,chr12,54398698,54399644,IR,True,89,103
ENSG00000161638.10,chr12,54399758,54399863,IR,False,88,104
ENSG00000161638.10,chr12,54399947,54400845,IR,False,89,105
ENSG00000161638.10,chr12,54400995,54401372,IR,True,89,103
ENSG00000161638.10,chr12,54401665,54401775,IR,False,89,103
ENSG00000161638.10,chr12,54401855,54402000,IR,True,88,102
ENSG00000161638.10,chr12,54395260,54396376,PAS,True,19,175
ENSG00000161638.10,chr12,54397364,54397490,TSS,True,360,411
ENSG00000161638.10,chr12,54418980,54419271,TSS,True,332,415
ENSG00000120802.13,chr12,98532822,98535647,PAS,True,36,133
ENSG00000120802.13,chr12,98547572,98550348,PAS,True,114,136
ENSG00000196510.12,chr12,110372899,110374333,PAS,True,14,104
ENSG00000196510.12,chr12,110374662,110376216,PAS,True,90,104
ENSG00000196510.12,chr12,110403526,110403740,TSS,True,20,115
ENSG00000111775.2,chr12,120438111,120438229,TSS,False,139,1286
ENSG00000139233.6,chr12,66130704,66130750,TSS,False,55,168
ENSG00000130787.13,chr12,122835288,122835643,TSS,True,89,244
ENSG00000139343.10,chr12,95858929,95859076,TSS,True,169,515
ENSG00000139343.10,chr12,95861237,95861293,TSS,True,419,515
ENSG00000111676.14,chr12,6936025,6937561,TSS,True,45,147
ENSG00000111676.14,chr12,6938526,6939177,TSS,False,120,147
ENSG00000111667.13,chr12,6852017,6852290,TSS,True,34,233
ENSG00000063046.17,chr12,53006278,53006496,TSS,True,78,161
ENSG00000089009.15,chr12,112409586,112409634,TSS,True,585,2478
ENSG00000089009.15,chr12,112408419,112409605,TSS,True,2073,2478
ENSG00000276045.3,chr12,121626528,121627050,TSS,True,24,133
ENSG00000176894.9,chr12,132704618,132704985,PAS,True,14,137
ENSG00000176894.9,chr12,132701249,132702121,PAS,True,123,137
ENSG00000174099.11,chr12,65278865,65326825,ES,False,104,146
ENSG00000174099.11,chr12,65278494,65278865,TSS,True,25,172
ENSG00000089157.15,chr12,120200831,120201082,3AS,False,2574,2897
ENSG00000089157.15,chr12,120201082,120201113,TSS,True,2469,5367
ENSG00000089157.15,chr12,120199309,120199489,TSS,True,3424,5367
ENSG00000182196.13,chr12,122980745,122981128,5AS,False,379,582
ENSG00000182196.13,chr12,122980812,122981128,5AS,False,180,204
ENSG00000182196.13,chr12,122981266,122981594,5AS,False,260,544
ENSG00000182196.13,chr12,122981266,122981594,IR,False,260,337
ENSG00000182196.13,chr12,122981299,122981594,3AS,False,283,331
ENSG00000182196.13,chr12,122981809,122982030,IR,False,118,665
ENSG00000182196.13,chr12,122980468,122980745,TSS,True,293,672
ENSG00000182196.13,chr12,122980680,122980812,TSS,True,492,672
ENSG00000111540.15,chr12,55974008,55974139,TSS,True,30,158
ENSG00000135390.18,chr12,53676052,53676736,TSS,True,351,1096
ENSG00000135390.18,chr12,53672575,53674181,TSS,True,947,1096
ENSG00000111481.9,chr12,54325108,54325181,TSS,True,24,222
ENSG00000064763.10,chr12,29333631,29335616,PAS,True,24,129
ENSG00000064763.10,chr12,29340807,29341136,PAS,False,118,132
ENSG00000196531.10,chr12,56725262,56725531,TSS,True,237,2034
ENSG00000089159.16,chr12,120215273,120221622,ES,False,197,228
ENSG00000089159.16,chr12,120215273,120221622,3AS,False,197,273
ENSG00000089159.16,chr12,120224377,120265616,ES,False,233,285
ENSG00000089159.16,chr12,120265616,120265790,TSS,True,221,507
ENSG00000134294.13,chr12,46372508,46373583,TSS,True,71,167
ENSG00000175215.10,chr12,57846371,57846962,TSS,True,75,167
ENSG00000198431.15,chr12,104287109,104288930,5AS,False,297,418
ENSG00000198431.15,chr12,104287109,104311289,ES,False,39,334
ENSG00000198431.15,chr12,104287109,104311289,5AS,False,39,182
ENSG00000198431.15,chr12,104287346,104311289,ES,False,22,137
ENSG00000198431.15,chr12,104286893,104287109,TSS,True,392,728
ENSG00000198431.15,chr12,104286935,104287346,TSS,True,590,728
ENSG00000198431.15,chr12,104286761,104289040,TSS,True,603,726
ENSG00000089053.12,chr12,121328458,121330582,3AS,False,170,459
ENSG00000139546.10,chr12,53504815,53505648,ES,False,28,126
ENSG00000139546.10,chr12,53500905,53501461,TSS,True,52,133
ENSG00000139546.10,chr12,53502379,53503129,TSS,True,104,133
ENSG00000167553.15,chr12,49265010,49265184,TSS,True,107,240
ENSG00000135506.15,chr12,57715970,57716091,3AS,False,516,712
ENSG00000135506.15,chr12,57718376,57718992,5AS,False,150,736
ENSG00000135506.15,chr12,57719182,57720405,ES,False,424,744
ENSG00000111790.13,chr12,26938396,26938710,TSS,True,15,110
ENSG00000111790.13,chr12,26964595,26966648,PAS,True,59,108
ENSG00000111790.13,chr12,26960514,26962302,PAS,True,52,107
ENSG00000139318.7,chr12,89351639,89352501,TSS,True,43,175
ENSG00000064115.10,chr12,26975658,26980565,ES,False,21,172
ENSG00000126749.15,chr12,6970829,6971091,TSS,True,13,113
ENSG00000076248.10,chr12,109097531,109097811,TSS,True,57,143
ENSG00000076248.10,chr12,109098146,109098638,TSS,True,89,143
ENSG00000062485.18,chr12,56300159,56300392,TSS,True,92,281
ENSG00000118600.11,chr12,63779804,63780129,TSS,True,207,255
ENSG00000134285.10,chr12,48921958,48922201,PAS,True,22,201
ENSG00000136026.13,chr12,106247368,106248154,TSS,False,111,437
ENSG00000134531.9,chr12,13196725,13196872,TSS,True,83,321
ENSG00000173598.13,chr12,93395533,93398770,3AS,False,396,723
ENSG00000173598.13,chr12,93377868,93378421,TSS,True,179,891
ENSG00000123064.12,chr12,113159109,113161269,3AS,False,48,123
ENSG00000123064.12,chr12,113157180,113159112,PAS,True,50,125
ENSG00000123064.12,chr12,113157182,113159109,PAS,True,76,125
ENSG00000123064.12,chr12,113185277,113185495,TSS,True,27,129
ENSG00000127314.17,chr12,68611043,68648698,5AS,False,306,490
ENSG00000127314.17,chr12,68610571,68611043,TSS,True,209,532
ENSG00000127314.17,chr12,68610868,68611052,TSS,True,349,532
ENSG00000111229.15,chr12,110450254,110450359,TSS,True,125,899
ENSG00000139613.11,chr12,56163765,56164647,5AS,False,106,122
ENSG00000139613.11,chr12,56189350,56190295,TSS,True,33,136
ENSG00000166130.14,chr12,98614340,98644522,ES,False,43,159
ENSG00000166130.14,chr12,98613404,98614340,PAS,False,93,252
ENSG00000166130.14,chr12,98624248,98626766,PAS,False,166,246
ENSG00000151135.9,chr12,106955810,106956065,TSS,True,21,115
ENSG00000123395.14,chr12,52070071,52070353,5AS,False,12,111
ENSG00000123395.14,chr12,52070242,52070353,IR,False,99,113
ENSG00000123395.14,chr12,52069975,52070242,TSS,True,41,140
ENSG00000111261.13,chr12,12350077,12350413,TSS,True,49,134
ENSG00000111261.13,chr12,12338419,12338611,TSS,True,89,134
ENSG00000111450.13,chr12,130789501,130791977,PAS,True,35,108
ENSG00000111450.13,chr12,130794684,130798635,PAS,True,89,107
ENSG00000111450.13,chr12,130789599,130791916,PAS,True,96,108
ENSG00000176871.8,chr12,118061035,118061192,TSS,True,28,246
ENSG00000257727.5,chr12,56306277,56310595,PAS,True,67,378
ENSG00000257727.5,chr12,56313611,56314966,PAS,True,312,372
ENSG00000183955.12,chr12,123383953,123384208,TSS,True,105,129
ENSG00000183955.12,chr12,123388882,123389182,TSS,False,66,129
ENSG00000183955.12,chr12,123388922,123389554,TSS,True,114,129
ENSG00000111196.9,chr12,10613438,10613603,TSS,True,49,221
ENSG00000150991.14,chr12,124914586,124914848,TSS,False,189,1325
ENSG00000111678.10,chr12,6944565,6945770,5AS,False,56,247
ENSG00000111678.10,chr12,6944005,6944173,TSS,True,78,323
ENSG00000111678.10,chr12,6944566,6944652,TSS,True,266,323
ENSG00000134283.17,chr12,42325947,42326229,TSS,True,14,110
ENSG00000182544.8,chr12,53252160,53252268,TSS,False,14,123
ENSG00000176915.14,chr12,132734575,132735405,IR,True,147,173
ENSG00000176915.14,chr12,132725502,132727443,PAS,True,25,207
ENSG00000136003.15,chr12,108562736,108564278,IR,False,204,235
ENSG00000136003.15,chr12,108562554,108562736,TSS,True,34,257
ENSG00000136003.15,chr12,108562595,108564392,TSS,True,226,257
ENSG00000022840.15,chr12,120563070,120563346,3AS,False,343,385
ENSG00000022840.15,chr12,120534343,120534968,TSS,True,59,433
ENSG00000110917.7,chr12,120687124,120687531,TSS,True,47,132
ENSG00000134287.9,chr12,48957309,48957527,TSS,True,66,217
ENSG00000111605.17,chr12,69257905,69258589,ES,False,200,225
ENSG00000111605.17,chr12,69260197,69262372,3AS,True,173,232
ENSG00000123352.17,chr12,49367587,49460769,ES,False,59,116
ENSG00000123352.17,chr12,49366865,49367587,TSS,True,16,132
ENSG00000123352.17,chr12,49525943,49527440,PAS,True,21,123
ENSG00000135441.7,chr12,55716044,55716196,TSS,True,35,228
ENSG00000135441.7,chr12,55716469,55716717,TSS,True,198,228
ENSG00000111639.7,chr12,6493057,6493262,TSS,True,164,644
ENSG00000135480.15,chr12,52232613,52233620,TSS,True,144,606
ENSG00000135480.15,chr12,52232611,52232791,TSS,True,528,606
ENSG00000111596.12,chr12,70242806,70243480,TSS,True,15,148
ENSG00000187109.13,chr12,76047718,76048392,IR,False,87,155
ENSG00000187109.13,chr12,76047718,76048420,5AS,False,46,132
ENSG00000187109.13,chr12,76047718,76048420,IR,False,46,114
ENSG00000187109.13,chr12,76060279,76074202,ES,False,26,225
ENSG00000187109.13,chr12,76044892,76048464,PAS,True,225,292
ENSG00000187109.13,chr12,76044744,76047718,PAS,True,161,294
ENSG00000187109.13,chr12,76046179,76049785,PAS,True,194,279
ENSG00000187109.13,chr12,76084566,76084782,TSS,True,83,300
ENSG00000059758.7,chr12,96280279,96280807,IR,True,183,280
ENSG00000059758.7,chr12,96278246,96280885,PAS,True,202,298
ENSG00000059758.7,chr12,96278226,96280279,PAS,False,115,298
ENSG00000229117.8,chr12,56116663,56116774,IR,True,26,215
ENSG00000229117.8,chr12,56116425,56116659,TSS,True,1125,8246
ENSG00000166598.14,chr12,103930362,103930564,TSS,True,228,1568
ENSG00000135404.11,chr12,55728952,55729106,TSS,False,175,1618
ENSG00000196465.10,chr12,56152573,56152631,TSS,True,233,321
ENSG00000196465.10,chr12,56155558,56155592,TSS,True,125,321
ENSG00000170855.3,chr12,120446225,120446384,TSS,False,21,190
ENSG00000159335.15,chr12,6766149,6766750,TSS,True,192,524
ENSG00000139722.6,chr12,122895951,122896140,TSS,True,54,140
ENSG00000139722.6,chr12,122871985,122872050,TSS,True,122,140
ENSG00000136048.13,chr12,101877257,101877920,TSS,True,30,112
ENSG00000004478.7,chr12,2794937,2795244,TSS,True,62,231
ENSG00000110880.10,chr12,108731428,108731991,TSS,True,104,230
ENSG00000205352.10,chr12,53441792,53442694,5AS,False,401,462
ENSG00000205352.10,chr12,53441698,53441800,TSS,False,433,494
ENSG00000205352.10,chr12,53441712,53441792,TSS,False,91,494
ENSG00000166888.11,chr12,57095403,57096761,PAS,True,21,111
ENSG00000166888.11,chr12,57111128,57112263,TSS,True,119,173
ENSG00000139641.12,chr12,56133873,56134109,3AS,False,262,301
ENSG00000139641.12,chr12,56128093,56128709,TSS,True,53,342
ENSG00000110799.13,chr12,5976110,5976217,TSS,True,1188,2093
ENSG00000110799.13,chr12,6124420,6124673,TSS,True,1776,2166
ENSG00000111665.11,chr12,6849198,6849564,ES,False,15,119
ENSG00000111665.11,chr12,6851221,6852357,TSS,True,61,175
ENSG00000120860.10,chr12,102039975,102044104,3AS,False,14,100
ENSG00000111640.14,chr12,6534455,6534569,TSS,True,1051,6320
ENSG00000139428.11,chr12,109561104,109561419,ES,False,98,130
ENSG00000136051.14,chr12,105107700,105107861,TSS,True,32,133
ENSG00000136051.14,chr12,105166863,105169141,PAS,True,13,110
ENSG00000197111.15,chr12,53461143,53462492,3AS,False,94,214
ENSG00000197111.15,chr12,53462567,53465931,ES,False,70,186
ENSG00000197111.15,chr12,53464852,53467220,ES,False,16,138
ENSG00000197111.15,chr12,53467293,53468776,ES,False,54,206
ENSG00000197111.15,chr12,53467843,53468779,3AS,False,21,178
ENSG00000197111.15,chr12,53452104,53452376,TSS,True,294,419
ENSG00000197111.15,chr12,53459404,53461143,TSS,True,365,419
ENSG00000111206.12,chr12,2876919,2877168,TSS,True,287,325
ENSG00000184209.14,chr12,123458115,123458216,TSS,True,21,106
ENSG00000123297.17,chr12,57782746,57782858,TSS,False,15,108
ENSG00000111011.17,chr12,122508447,122511108,3AS,False,83,200
ENSG00000111011.17,chr12,122519029,122521384,ES,False,146,166
ENSG00000111011.17,chr12,122519029,122521384,3AS,False,146,170
ENSG00000175203.15,chr12,57547027,57547280,TSS,True,318,638
ENSG00000111652.9,chr12,6724152,6724613,5AS,False,23,191
ENSG00000111652.9,chr12,6724179,6724613,5AS,False,139,169
ENSG00000111652.9,chr12,6724818,6728222,ES,False,20,199
ENSG00000111652.9,chr12,6724014,6724179,TSS,True,67,208
ENSG00000111652.9,chr12,6723952,6724152,TSS,True,184,208
ENSG00000111652.9,chr12,6724099,6724250,TSS,True,179,208
ENSG00000050405.13,chr12,50192561,50195829,3AS,False,110,124
ENSG00000050405.13,chr12,50222020,50222680,TSS,True,20,135
ENSG00000075415.12,chr12,98593740,98593974,IR,False,914,1017
